"X1";"X37484";"X11";"X4";"X3";"X2";"X7";"X6";"X12";"X8";"X1.1";"X10";"X9";"X5"
38;32328;10;7;6;5;2;1;3;11;12;4;9;8
10;7;6;5;11;1;3;2;12;4;9;8;38;30084
38;30084;10;7;6;5;11;1;3;2;12;4;9;8
10;7;1;5;11;6;3;2;12;4;9;8;38;41594
38;30084;10;7;6;5;11;1;3;2;12;4;9;8
10;7;6;9;11;1;3;2;12;4;5;8;38;34786
38;34786;10;7;6;9;11;1;3;2;12;4;5;8
10;7;6;9;11;1;3;2;4;12;5;8;38;38786
38;34786;10;7;6;9;11;1;3;2;12;4;5;8
10;7;6;9;11;8;3;2;12;4;5;1;38;46744
38;34786;10;7;6;9;11;1;3;2;12;4;5;8
10;2;6;9;11;1;3;7;12;4;5;8;38;48806
38;34786;10;7;6;9;11;1;3;2;12;4;5;8
10;7;6;9;11;8;3;2;12;4;5;1;38;46744
38;34786;10;7;6;9;11;1;3;2;12;4;5;8
7;10;6;9;11;1;3;2;12;4;5;8;38;34496
38;34496;7;10;6;9;11;1;3;2;12;4;5;8
7;4;6;9;11;1;3;2;12;10;5;8;38;42036
38;42036;7;4;6;9;11;1;3;2;12;10;5;8
7;4;9;6;11;1;3;2;12;10;5;8;38;41430
38;41430;7;4;9;6;11;1;3;2;12;10;5;8
7;4;9;6;5;1;3;2;12;10;11;8;38;33680
38;33680;7;4;9;6;5;1;3;2;12;10;11;8
7;8;9;6;5;1;3;2;12;10;11;4;38;44412
38;33680;7;4;9;6;5;1;3;2;12;10;11;8
7;1;9;6;5;4;3;2;12;10;11;8;38;27000
38;27000;7;1;9;6;5;4;3;2;12;10;11;8
7;1;8;6;5;4;3;2;12;10;11;9;38;33028
39;27000;7;1;9;6;5;4;3;2;12;10;11;8
9;1;7;6;5;4;3;2;12;10;11;8;39;42306
39;27000;7;1;9;6;5;4;3;2;12;10;11;8
7;11;9;6;5;4;3;2;12;10;1;8;39;47318
39;27000;7;1;9;6;5;4;3;2;12;10;11;8
7;2;9;6;5;4;3;1;12;10;11;8;39;28588
39;27000;7;1;9;6;5;4;3;2;12;10;11;8
7;1;9;6;4;5;3;2;12;10;11;8;39;36316
39;27000;7;1;9;6;5;4;3;2;12;10;11;8
7;9;1;6;5;4;3;2;12;10;11;8;39;32348
39;27000;7;1;9;6;5;4;3;2;12;10;11;8
12;1;9;6;5;4;3;2;7;10;11;8;39;47820
39;27000;7;1;9;6;5;4;3;2;12;10;11;8
7;1;9;3;5;4;6;2;12;10;11;8;39;23640
39;23640;7;1;9;3;5;4;6;2;12;10;11;8
7;1;9;3;5;4;6;2;11;10;12;8;39;23606
39;23606;7;1;9;3;5;4;6;2;11;10;12;8
7;1;9;11;5;4;6;2;3;10;12;8;39;26030
39;26030;7;1;9;11;5;4;6;2;3;10;12;8
7;1;2;11;5;4;6;9;3;10;12;8;39;30810
39;30810;7;1;2;11;5;4;6;9;3;10;12;8
7;1;2;10;5;4;6;9;3;11;12;8;39;24162
39;24162;7;1;2;10;5;4;6;9;3;11;12;8
7;1;2;10;5;4;6;12;3;11;9;8;39;20510
39;20510;7;1;2;10;5;4;6;12;3;11;9;8
7;1;2;3;5;4;6;12;10;11;9;8;39;22436
39;22436;7;1;2;3;5;4;6;12;10;11;9;8
7;1;2;3;5;8;6;12;10;11;9;4;39;27694
39;22436;7;1;2;3;5;4;6;12;10;11;9;8
11;1;2;3;5;4;6;12;10;7;9;8;39;38572
39;22436;7;1;2;3;5;4;6;12;10;11;9;8
7;1;10;3;5;4;6;12;2;11;9;8;39;21740
39;21740;7;1;10;3;5;4;6;12;2;11;9;8
1;7;10;3;5;4;6;12;2;11;9;8;39;29840
39;21740;7;1;10;3;5;4;6;12;2;11;9;8
7;1;10;8;5;4;6;12;2;11;9;3;39;25776
39;25776;7;1;10;8;5;4;6;12;2;11;9;3
7;1;10;8;6;4;5;12;2;11;9;3;39;31626
39;31626;7;1;10;8;6;4;5;12;2;11;9;3
7;1;6;8;10;4;5;12;2;11;9;3;39;26848
40;26848;7;1;6;8;10;4;5;12;2;11;9;3
7;1;6;8;10;4;9;12;2;11;5;3;40;28686
40;28686;7;1;6;8;10;4;9;12;2;11;5;3
7;1;11;8;10;4;9;12;2;6;5;3;40;33680
40;28686;7;1;6;8;10;4;9;12;2;11;5;3
5;1;6;8;10;4;9;12;2;11;7;3;40;31512
40;31512;5;1;6;8;10;4;9;12;2;11;7;3
8;1;6;5;10;4;9;12;2;11;7;3;40;26488
40;26488;8;1;6;5;10;4;9;12;2;11;7;3
8;1;6;5;10;4;9;3;2;11;7;12;40;32752
40;26488;8;1;6;5;10;4;9;12;2;11;7;3
11;1;6;5;10;4;9;12;2;8;7;3;40;44224
40;26488;8;1;6;5;10;4;9;12;2;11;7;3
3;1;6;5;10;4;9;12;2;11;7;8;40;31382
40;31382;3;1;6;5;10;4;9;12;2;11;7;8
6;1;3;5;10;4;9;12;2;11;7;8;40;39044
40;31382;3;1;6;5;10;4;9;12;2;11;7;8
3;1;5;6;10;4;9;12;2;11;7;8;40;36964
40;31382;3;1;6;5;10;4;9;12;2;11;7;8
3;1;6;5;10;4;9;12;11;2;7;8;40;41074
40;31382;3;1;6;5;10;4;9;12;2;11;7;8
3;2;6;5;10;4;9;12;1;11;7;8;40;35150
40;31382;3;1;6;5;10;4;9;12;2;11;7;8
3;1;6;5;10;4;9;12;2;7;11;8;40;42904
40;31382;3;1;6;5;10;4;9;12;2;11;7;8
3;1;6;5;2;4;9;12;10;11;7;8;40;31338
40;31338;3;1;6;5;2;4;9;12;10;11;7;8
5;1;6;3;2;4;9;12;10;11;7;8;40;33040
40;33040;5;1;6;3;2;4;9;12;10;11;7;8
5;1;6;3;2;7;9;12;10;11;4;8;40;32120
40;32120;5;1;6;3;2;7;9;12;10;11;4;8
5;1;6;3;7;2;9;12;10;11;4;8;40;29628
40;29628;5;1;6;3;7;2;9;12;10;11;4;8
5;1;6;10;7;2;9;12;3;11;4;8;40;28396
40;28396;5;1;6;10;7;2;9;12;3;11;4;8
5;9;6;10;7;2;1;12;3;11;4;8;40;33048
40;28396;5;1;6;10;7;2;9;12;3;11;4;8
5;1;8;10;7;2;9;12;3;11;4;6;40;28370
40;28370;5;1;8;10;7;2;9;12;3;11;4;6
5;1;8;10;7;3;9;12;2;11;4;6;40;32350
41;32350;5;1;8;10;7;3;9;12;2;11;4;6
4;1;8;10;7;3;9;12;2;11;5;6;41;34818
41;34818;4;1;8;10;7;3;9;12;2;11;5;6
4;1;9;10;7;3;8;12;2;11;5;6;41;33254
41;33254;4;1;9;10;7;3;8;12;2;11;5;6
12;1;9;10;7;3;8;4;2;11;5;6;41;56296
41;33254;4;1;9;10;7;3;8;12;2;11;5;6
4;1;9;10;6;3;8;12;2;11;5;7;41;34474
41;34474;4;1;9;10;6;3;8;12;2;11;5;7
4;1;8;10;6;3;9;12;2;11;5;7;41;36038
41;36038;4;1;8;10;6;3;9;12;2;11;5;7
4;7;8;10;6;3;9;12;2;11;5;1;41;39602
41;36038;4;1;8;10;6;3;9;12;2;11;5;7
4;12;8;10;6;3;9;1;2;11;5;7;41;52146
41;36038;4;1;8;10;6;3;9;12;2;11;5;7
4;1;8;10;6;3;5;12;2;11;9;7;41;32068
41;32068;4;1;8;10;6;3;5;12;2;11;9;7
9;1;8;10;6;3;5;12;2;11;4;7;41;44660
41;32068;4;1;8;10;6;3;5;12;2;11;9;7
4;11;8;10;6;3;5;12;2;1;9;7;41;50934
41;32068;4;1;8;10;6;3;5;12;2;11;9;7
4;1;8;9;6;3;5;12;2;11;10;7;41;32084
41;32084;4;1;8;9;6;3;5;12;2;11;10;7
5;1;8;9;6;3;4;12;2;11;10;7;41;44642
41;32084;4;1;8;9;6;3;5;12;2;11;10;7
4;1;8;9;6;3;10;12;2;11;5;7;41;33868
41;33868;4;1;8;9;6;3;10;12;2;11;5;7
4;1;5;9;6;3;10;12;2;11;8;7;41;34312
41;34312;4;1;5;9;6;3;10;12;2;11;8;7
4;7;5;9;6;3;10;12;2;11;8;1;41;37876
41;34312;4;1;5;9;6;3;10;12;2;11;8;7
4;8;5;9;6;3;10;12;2;11;1;7;41;36508
41;36508;4;8;5;9;6;3;10;12;2;11;1;7
4;6;5;9;8;3;10;12;2;11;1;7;41;39332
41;39332;4;6;5;9;8;3;10;12;2;11;1;7
4;5;6;9;8;3;10;12;2;11;1;7;41;37612
41;37612;4;5;6;9;8;3;10;12;2;11;1;7
2;5;6;9;8;3;10;12;4;11;1;7;41;40484
41;40484;2;5;6;9;8;3;10;12;4;11;1;7
2;5;10;9;8;3;6;12;4;11;1;7;41;41868
42;41868;2;5;10;9;8;3;6;12;4;11;1;7
2;5;10;9;4;3;6;12;8;11;1;7;42;38724
42;38724;2;5;10;9;4;3;6;12;8;11;1;7
2;5;10;9;4;3;6;8;12;11;1;7;42;39312
42;39312;2;5;10;9;4;3;6;8;12;11;1;7
5;2;10;9;4;3;6;8;12;11;1;7;42;56714
42;39312;2;5;10;9;4;3;6;8;12;11;1;7
2;12;10;9;4;3;6;8;5;11;1;7;42;36726
42;36726;2;12;10;9;4;3;6;8;5;11;1;7
2;12;10;9;4;3;6;11;5;8;1;7;42;40580
42;40580;2;12;10;9;4;3;6;11;5;8;1;7
2;12;8;9;4;3;6;11;5;10;1;7;42;44784
42;44784;2;12;8;9;4;3;6;11;5;10;1;7
2;12;8;6;4;3;9;11;5;10;1;7;42;45270
42;45270;2;12;8;6;4;3;9;11;5;10;1;7
2;12;8;6;4;3;9;11;5;1;10;7;42;38020
42;38020;2;12;8;6;4;3;9;11;5;1;10;7
2;4;8;6;12;3;9;11;5;1;10;7;42;30534
42;30534;2;4;8;6;12;3;9;11;5;1;10;7
10;4;8;6;12;3;9;11;5;1;2;7;42;39962
42;30534;2;4;8;6;12;3;9;11;5;1;10;7
2;4;8;6;12;5;9;11;3;1;10;7;42;45816
42;30534;2;4;8;6;12;3;9;11;5;1;10;7
2;4;8;10;12;3;9;11;5;1;6;7;42;32674
42;32674;2;4;8;10;12;3;9;11;5;1;6;7
2;4;8;10;12;11;9;3;5;1;6;7;42;44104
42;32674;2;4;8;10;12;3;9;11;5;1;6;7
2;3;8;10;12;4;9;11;5;1;6;7;42;39680
42;32674;2;4;8;10;12;3;9;11;5;1;6;7
2;4;8;5;12;3;9;11;10;1;6;7;42;34312
42;32674;2;4;8;10;12;3;9;11;5;1;6;7
2;4;8;10;7;3;9;11;5;1;6;12;42;38522
42;32674;2;4;8;10;12;3;9;11;5;1;6;7
2;4;8;10;12;3;5;11;9;1;6;7;42;30504
42;30504;2;4;8;10;12;3;5;11;9;1;6;7
11;4;8;10;12;3;5;2;9;1;6;7;42;34928
42;30504;2;4;8;10;12;3;5;11;9;1;6;7
2;4;8;10;12;3;5;11;6;1;9;7;42;30560
42;30560;2;4;8;10;12;3;5;11;6;1;9;7
8;4;2;10;12;3;5;11;6;1;9;7;42;38992
43;30560;2;4;8;10;12;3;5;11;6;1;9;7
2;4;1;10;12;3;5;11;6;8;9;7;43;31796
43;31796;2;4;1;10;12;3;5;11;6;8;9;7
2;4;1;10;12;3;5;11;6;7;9;8;43;39668
43;31796;2;4;1;10;12;3;5;11;6;8;9;7
2;4;1;10;12;3;5;11;6;8;7;9;43;32274
43;32274;2;4;1;10;12;3;5;11;6;8;7;9
2;4;1;8;12;3;5;11;6;10;7;9;43;45878
43;45878;2;4;1;8;12;3;5;11;6;10;7;9
2;7;1;8;12;3;5;11;6;10;4;9;43;46618
43;46618;2;7;1;8;12;3;5;11;6;10;4;9
5;7;1;8;12;3;2;11;6;10;4;9;43;42568
43;42568;5;7;1;8;12;3;2;11;6;10;4;9
5;7;1;8;12;6;2;11;3;10;4;9;43;49778
43;42568;5;7;1;8;12;3;2;11;6;10;4;9
5;7;1;8;12;3;2;11;6;4;10;9;43;42622
43;42622;5;7;1;8;12;3;2;11;6;4;10;9
5;7;1;8;10;3;2;11;6;4;12;9;43;36302
43;36302;5;7;1;8;10;3;2;11;6;4;12;9
5;12;1;8;10;3;2;11;6;4;7;9;43;53558
43;36302;5;7;1;8;10;3;2;11;6;4;12;9
5;7;1;8;10;4;2;11;6;3;12;9;43;33700
43;33700;5;7;1;8;10;4;2;11;6;3;12;9
5;7;1;8;4;10;2;11;6;3;12;9;43;34246
43;34246;5;7;1;8;4;10;2;11;6;3;12;9
5;7;1;8;4;10;2;11;6;12;3;9;43;28324
43;28324;5;7;1;8;4;10;2;11;6;12;3;9
6;7;1;8;4;10;2;11;5;12;3;9;43;34072
43;28324;5;7;1;8;4;10;2;11;6;12;3;9
5;7;9;8;4;10;2;11;6;12;3;1;43;32976
43;32976;5;7;9;8;4;10;2;11;6;12;3;1
5;7;9;8;4;10;2;6;11;12;3;1;43;33554
43;33554;5;7;9;8;4;10;2;6;11;12;3;1
5;9;7;8;4;10;2;6;11;12;3;1;43;55838
43;33554;5;7;9;8;4;10;2;6;11;12;3;1
5;7;9;3;4;10;2;6;11;12;8;1;43;30418
43;30418;5;7;9;3;4;10;2;6;11;12;8;1
5;7;9;3;6;10;2;4;11;12;8;1;43;37684
43;30418;5;7;9;3;4;10;2;6;11;12;8;1
5;7;9;8;4;10;2;6;11;12;3;1;43;33554
44;30418;5;7;9;3;4;10;2;6;11;12;8;1
5;7;9;3;4;10;2;6;11;8;12;1;44;30110
44;30110;5;7;9;3;4;10;2;6;11;8;12;1
5;7;9;2;4;10;3;6;11;8;12;1;44;35558
44;35558;5;7;9;2;4;10;3;6;11;8;12;1
5;7;9;2;10;4;3;6;11;8;12;1;44;35092
44;35092;5;7;9;2;10;4;3;6;11;8;12;1
5;7;3;2;10;4;9;6;11;8;12;1;44;35660
44;35092;5;7;9;2;10;4;3;6;11;8;12;1
5;7;9;2;4;10;3;6;11;8;12;1;44;35558
44;35558;5;7;9;2;4;10;3;6;11;8;12;1
5;8;9;2;4;10;3;6;11;7;12;1;44;46076
44;35558;5;7;9;2;4;10;3;6;11;8;12;1
8;7;9;2;4;10;3;6;11;5;12;1;44;47426
44;35558;5;7;9;2;4;10;3;6;11;8;12;1
5;7;9;2;6;10;3;4;11;8;12;1;44;30152
44;30152;5;7;9;2;6;10;3;4;11;8;12;1
5;7;9;12;6;10;3;4;11;8;2;1;44;33046
44;33046;5;7;9;12;6;10;3;4;11;8;2;1
5;7;9;12;6;8;3;4;11;10;2;1;44;45886
44;33046;5;7;9;12;6;10;3;4;11;8;2;1
5;7;6;12;9;10;3;4;11;8;2;1;44;34494
44;34494;5;7;6;12;9;10;3;4;11;8;2;1
5;7;6;12;9;4;3;10;11;8;2;1;44;36618
44;34494;5;7;6;12;9;10;3;4;11;8;2;1
5;12;6;7;9;10;3;4;11;8;2;1;44;57208
44;34494;5;7;6;12;9;10;3;4;11;8;2;1
5;7;6;12;8;10;3;4;11;9;2;1;44;33206
44;33206;5;7;6;12;8;10;3;4;11;9;2;1
5;7;6;3;8;10;12;4;11;9;2;1;44;26894
44;26894;5;7;6;3;8;10;12;4;11;9;2;1
12;7;6;3;8;10;5;4;11;9;2;1;44;40438
44;26894;5;7;6;3;8;10;12;4;11;9;2;1
5;7;6;3;8;2;12;4;11;9;10;1;44;29734
44;29734;5;7;6;3;8;2;12;4;11;9;10;1
5;7;6;3;12;2;8;4;11;9;10;1;44;34868
44;29734;5;7;6;3;8;2;12;4;11;9;10;1
5;7;6;3;8;10;12;4;11;9;2;1;44;26894
44;26894;5;7;6;3;8;10;12;4;11;9;2;1
5;7;6;3;8;10;12;4;11;2;9;1;44;21008
45;21008;5;7;6;3;8;10;12;4;11;2;9;1
5;7;6;3;8;10;12;4;9;2;11;1;45;20996
45;20996;5;7;6;3;8;10;12;4;9;2;11;1
6;7;5;3;8;10;12;4;9;2;11;1;45;48390
45;20996;5;7;6;3;8;10;12;4;9;2;11;1
12;7;6;3;8;10;5;4;9;2;11;1;45;34540
45;20996;5;7;6;3;8;10;12;4;9;2;11;1
5;7;6;3;8;10;12;1;9;2;11;4;45;23034
45;20996;5;7;6;3;8;10;12;4;9;2;11;1
5;7;6;3;8;10;2;4;9;12;11;1;45;36210
45;20996;5;7;6;3;8;10;12;4;9;2;11;1
5;7;6;3;8;10;11;4;9;2;12;1;45;18880
45;18880;5;7;6;3;8;10;11;4;9;2;12;1
5;7;6;3;12;10;11;4;9;2;8;1;45;23560
45;18880;5;7;6;3;8;10;11;4;9;2;12;1
5;7;6;3;10;8;11;4;9;2;12;1;45;30394
45;18880;5;7;6;3;8;10;11;4;9;2;12;1
5;7;12;3;8;10;11;4;9;2;6;1;45;22682
45;18880;5;7;6;3;8;10;11;4;9;2;12;1
5;7;6;8;3;10;11;4;9;2;12;1;45;18120
45;18120;5;7;6;8;3;10;11;4;9;2;12;1
5;7;6;8;3;2;11;4;9;10;12;1;45;22496
45;22496;5;7;6;8;3;2;11;4;9;10;12;1
5;7;6;8;3;2;12;4;9;10;11;1;45;24612
45;22496;5;7;6;8;3;2;11;4;9;10;12;1
5;7;6;8;10;2;11;4;9;3;12;1;45;20566
45;20566;5;7;6;8;10;2;11;4;9;3;12;1
5;9;6;8;10;2;11;4;7;3;12;1;45;34448
45;20566;5;7;6;8;10;2;11;4;9;3;12;1
5;4;6;8;10;2;11;7;9;3;12;1;45;47078
45;20566;5;7;6;8;10;2;11;4;9;3;12;1
5;7;6;12;10;2;11;4;9;3;8;1;45;23366
45;20566;5;7;6;8;10;2;11;4;9;3;12;1
5;7;6;8;10;2;12;4;9;3;11;1;45;22682
45;22682;5;7;6;8;10;2;12;4;9;3;11;1
2;7;6;8;10;5;12;4;9;3;11;1;45;27406
45;22682;5;7;6;8;10;2;12;4;9;3;11;1
12;7;6;8;10;2;5;4;9;3;11;1;45;37768
45;22682;5;7;6;8;10;2;12;4;9;3;11;1
5;7;6;8;10;2;12;4;9;1;11;3;45;23642
46;22682;5;7;6;8;10;2;12;4;9;3;11;1
5;10;6;8;7;2;12;4;9;3;11;1;46;26180
46;26180;5;10;6;8;7;2;12;4;9;3;11;1
5;10;6;8;7;2;4;12;9;3;11;1;46;33804
46;33804;5;10;6;8;7;2;4;12;9;3;11;1
5;9;6;8;7;2;4;12;10;3;11;1;46;44836
46;33804;5;10;6;8;7;2;4;12;9;3;11;1
5;10;6;8;7;2;4;11;9;3;12;1;46;30640
46;30640;5;10;6;8;7;2;4;11;9;3;12;1
5;10;6;8;1;2;4;11;9;3;12;7;46;35580
46;35580;5;10;6;8;1;2;4;11;9;3;12;7
5;1;6;8;10;2;4;11;9;3;12;7;46;38214
46;38214;5;1;6;8;10;2;4;11;9;3;12;7
5;1;6;11;10;2;4;8;9;3;12;7;46;41174
46;41174;5;1;6;11;10;2;4;8;9;3;12;7
10;1;6;11;5;2;4;8;9;3;12;7;46;36404
46;36404;10;1;6;11;5;2;4;8;9;3;12;7
10;2;6;11;5;1;4;8;9;3;12;7;46;41352
46;41352;10;2;6;11;5;1;4;8;9;3;12;7
10;2;8;11;5;1;4;6;9;3;12;7;46;47920
46;41352;10;2;6;11;5;1;4;8;9;3;12;7
10;2;6;8;5;1;4;11;9;3;12;7;46;34620
46;34620;10;2;6;8;5;1;4;11;9;3;12;7
10;2;6;12;5;1;4;11;9;3;8;7;46;38662
46;34620;10;2;6;8;5;1;4;11;9;3;12;7
10;2;6;8;5;1;4;3;9;11;12;7;46;37576
46;34620;10;2;6;8;5;1;4;11;9;3;12;7
10;2;6;8;5;9;4;11;1;3;12;7;46;38040
46;38040;10;2;6;8;5;9;4;11;1;3;12;7
10;2;6;8;5;9;4;1;11;3;12;7;46;35798
46;35798;10;2;6;8;5;9;4;1;11;3;12;7
10;2;6;9;5;8;4;1;11;3;12;7;46;45710
46;35798;10;2;6;8;5;9;4;1;11;3;12;7
10;2;6;8;12;9;4;1;11;3;5;7;46;41064
46;41064;10;2;6;8;12;9;4;1;11;3;5;7
10;2;6;8;12;5;4;1;11;3;9;7;46;52648
46;41064;10;2;6;8;12;9;4;1;11;3;5;7
10;2;6;3;12;9;4;1;11;8;5;7;46;41328
46;41328;10;2;6;3;12;9;4;1;11;8;5;7
10;2;6;3;12;9;11;1;4;8;5;7;46;45804
47;41328;10;2;6;3;12;9;4;1;11;8;5;7
10;3;6;2;12;9;4;1;11;8;5;7;47;49590
47;41328;10;2;6;3;12;9;4;1;11;8;5;7
10;12;6;3;2;9;4;1;11;8;5;7;47;44924
47;41328;10;2;6;3;12;9;4;1;11;8;5;7
10;2;6;3;7;9;4;1;11;8;5;12;47;34656
47;34656;10;2;6;3;7;9;4;1;11;8;5;12
10;2;6;3;7;11;4;1;9;8;5;12;47;46518
47;34656;10;2;6;3;7;9;4;1;11;8;5;12
10;7;6;3;2;9;4;1;11;8;5;12;47;31554
47;31554;10;7;6;3;2;9;4;1;11;8;5;12
10;7;6;3;2;12;4;1;11;8;5;9;47;29200
47;29200;10;7;6;3;2;12;4;1;11;8;5;9
10;5;6;3;2;12;4;1;11;8;7;9;47;39922
47;29200;10;7;6;3;2;12;4;1;11;8;5;9
2;7;6;3;10;12;4;1;11;8;5;9;47;33252
47;33252;2;7;6;3;10;12;4;1;11;8;5;9
2;7;1;3;10;12;4;6;11;8;5;9;47;37572
47;33252;2;7;6;3;10;12;4;1;11;8;5;9
2;8;6;3;10;12;4;1;11;7;5;9;47;43994
47;43994;2;8;6;3;10;12;4;1;11;7;5;9
2;10;6;3;8;12;4;1;11;7;5;9;47;41854
47;41854;2;10;6;3;8;12;4;1;11;7;5;9
2;10;6;3;8;12;4;1;5;7;11;9;47;41970
47;41970;2;10;6;3;8;12;4;1;5;7;11;9
2;10;6;5;8;12;4;1;3;7;11;9;47;45568
47;41970;2;10;6;3;8;12;4;1;5;7;11;9
3;10;6;2;8;12;4;1;5;7;11;9;47;44778
47;44778;3;10;6;2;8;12;4;1;5;7;11;9
9;10;6;2;8;12;4;1;5;7;11;3;47;42200
47;42200;9;10;6;2;8;12;4;1;5;7;11;3
9;12;6;2;8;10;4;1;5;7;11;3;47;36500
47;36500;9;12;6;2;8;10;4;1;5;7;11;3
9;12;6;2;8;7;4;1;5;10;11;3;47;29612
47;29612;9;12;6;2;8;7;4;1;5;10;11;3
9;12;6;2;8;5;4;1;7;10;11;3;47;39434
47;29612;9;12;6;2;8;7;4;1;5;10;11;3
9;12;6;2;4;7;8;1;5;10;11;3;47;31246
47;29612;9;12;6;2;8;7;4;1;5;10;11;3
9;12;6;4;8;7;2;1;5;10;11;3;47;32096
48;29612;9;12;6;2;8;7;4;1;5;10;11;3
9;12;6;2;1;7;4;8;5;10;11;3;48;31118
48;31118;9;12;6;2;1;7;4;8;5;10;11;3
9;12;6;2;1;7;5;8;4;10;11;3;48;37558
48;31118;9;12;6;2;1;7;4;8;5;10;11;3
9;12;6;8;1;7;4;2;5;10;11;3;48;37772
48;37772;9;12;6;8;1;7;4;2;5;10;11;3
9;12;11;8;1;7;4;2;5;10;6;3;48;44798
48;37772;9;12;6;8;1;7;4;2;5;10;11;3
9;12;6;8;1;5;4;2;7;10;11;3;48;47594
48;37772;9;12;6;8;1;7;4;2;5;10;11;3
2;12;6;8;1;7;4;9;5;10;11;3;48;39778
48;37772;9;12;6;8;1;7;4;2;5;10;11;3
9;12;6;8;1;7;4;10;5;2;11;3;48;38532
48;37772;9;12;6;8;1;7;4;2;5;10;11;3
9;12;6;8;1;10;4;2;5;7;11;3;48;43508
48;37772;9;12;6;8;1;7;4;2;5;10;11;3
9;12;6;8;1;7;10;2;5;4;11;3;48;35268
48;35268;9;12;6;8;1;7;10;2;5;4;11;3
9;12;3;8;1;7;10;2;5;4;11;6;48;36066
48;36066;9;12;3;8;1;7;10;2;5;4;11;6
9;12;3;8;1;7;2;10;5;4;11;6;48;38802
48;38802;9;12;3;8;1;7;2;10;5;4;11;6
9;12;3;8;1;7;5;10;2;4;11;6;48;39868
48;39868;9;12;3;8;1;7;5;10;2;4;11;6
9;12;3;10;1;7;5;8;2;4;11;6;48;39412
48;39412;9;12;3;10;1;7;5;8;2;4;11;6
9;1;3;10;12;7;5;8;2;4;11;6;48;38808
48;38808;9;1;3;10;12;7;5;8;2;4;11;6
9;1;3;10;7;12;5;8;2;4;11;6;48;54128
48;38808;9;1;3;10;12;7;5;8;2;4;11;6
9;1;3;10;12;7;5;8;2;6;11;4;48;41688
48;38808;9;1;3;10;12;7;5;8;2;4;11;6
9;5;3;10;12;7;1;8;2;4;11;6;48;39852
48;38808;9;1;3;10;12;7;5;8;2;4;11;6
9;4;3;10;12;7;5;8;2;1;11;6;48;41048
48;38808;9;1;3;10;12;7;5;8;2;4;11;6
9;1;3;11;12;7;5;8;2;4;10;6;48;35628
48;35628;9;1;3;11;12;7;5;8;2;4;10;6
10;1;3;11;12;7;5;8;2;4;9;6;48;29770
49;29770;10;1;3;11;12;7;5;8;2;4;9;6
10;1;5;11;12;7;3;8;2;4;9;6;49;27686
49;27686;10;1;5;11;12;7;3;8;2;4;9;6
10;1;5;11;12;7;3;9;2;4;8;6;49;31108
49;27686;10;1;5;11;12;7;3;8;2;4;9;6
10;1;5;11;12;7;3;8;2;4;6;9;49;30870
49;27686;10;1;5;11;12;7;3;8;2;4;9;6
10;1;5;11;6;7;3;8;2;4;9;12;49;30336
49;27686;10;1;5;11;12;7;3;8;2;4;9;6
10;1;5;3;12;7;11;8;2;4;9;6;49;27012
49;27012;10;1;5;3;12;7;11;8;2;4;9;6
10;1;5;3;12;7;4;8;2;11;9;6;49;25900
49;25900;10;1;5;3;12;7;4;8;2;11;9;6
10;1;5;3;4;7;12;8;2;11;9;6;49;21748
49;21748;10;1;5;3;4;7;12;8;2;11;9;6
10;9;5;3;4;7;12;8;2;11;1;6;49;34842
49;21748;10;1;5;3;4;7;12;8;2;11;9;6
4;1;5;3;10;7;12;8;2;11;9;6;49;23068
49;21748;10;1;5;3;4;7;12;8;2;11;9;6
10;1;5;8;4;7;12;3;2;11;9;6;49;26374
49;26374;10;1;5;8;4;7;12;3;2;11;9;6
10;1;5;6;4;7;12;3;2;11;9;8;49;29416
49;26374;10;1;5;8;4;7;12;3;2;11;9;6
10;1;5;8;4;7;12;9;2;11;3;6;49;27810
49;27810;10;1;5;8;4;7;12;9;2;11;3;6
10;1;5;8;4;7;12;2;9;11;3;6;49;35716
49;27810;10;1;5;8;4;7;12;9;2;11;3;6
2;1;5;8;4;7;12;9;10;11;3;6;49;33894
49;27810;10;1;5;8;4;7;12;9;2;11;3;6
10;1;5;8;4;7;9;12;2;11;3;6;49;23778
49;23778;10;1;5;8;4;7;9;12;2;11;3;6
10;1;4;8;5;7;9;12;2;11;3;6;49;19926
49;19926;10;1;4;8;5;7;9;12;2;11;3;6
10;1;4;8;5;7;9;12;6;11;3;2;49;27296
49;19926;10;1;4;8;5;7;9;12;2;11;3;6
10;1;2;8;5;7;9;12;4;11;3;6;49;15190
49;15190;10;1;2;8;5;7;9;12;4;11;3;6
10;1;4;8;5;7;9;12;2;11;3;6;49;19926
49;19926;10;1;4;8;5;7;9;12;2;11;3;6
10;7;4;8;5;1;9;12;2;11;3;6;49;18858
50;18858;10;7;4;8;5;1;9;12;2;11;3;6
10;7;4;8;5;1;9;12;2;3;11;6;50;35024
50;18858;10;7;4;8;5;1;9;12;2;11;3;6
10;4;7;8;5;1;9;12;2;11;3;6;50;26130
50;18858;10;7;4;8;5;1;9;12;2;11;3;6
10;7;9;8;5;1;4;12;2;11;3;6;50;17514
50;17514;10;7;9;8;5;1;4;12;2;11;3;6
10;7;9;8;5;11;4;12;2;1;3;6;50;45984
50;17514;10;7;9;8;5;1;4;12;2;11;3;6
3;7;9;8;5;1;4;12;2;11;10;6;50;26360
50;17514;10;7;9;8;5;1;4;12;2;11;3;6
8;7;9;10;5;1;4;12;2;11;3;6;50;31192
