"X1";"X5781148";"X18";"X11";"X22";"X16";"X1.1";"X15";"X7";"X2";"X13";"X10";"X19";"X6";"X5";"X12";"X17";"X26";"X25";"X14";"X3";"X23";"X8";"X24";"X9";"X4";"X20";"X21"
10;26;17;11;25;3;18;21;12;20;5;1;4;9;8;13;22;19;2;24;6;7;14;16;23;15;82;5768550
82;5768550;10;26;17;11;25;3;18;21;12;20;5;1;4;9;8;13;22;19;2;24;6;7;14;16;23;15
10;26;17;11;25;3;18;21;12;20;5;1;4;15;8;13;22;19;2;24;6;7;14;16;23;9;82;5802718
82;5802718;10;26;17;11;25;3;18;21;12;20;5;1;4;15;8;13;22;19;2;24;6;7;14;16;23;9
10;19;17;11;25;3;18;21;12;20;5;1;4;15;8;13;22;26;2;24;6;7;14;16;23;9;82;5803044
82;5803044;10;19;17;11;25;3;18;21;12;20;5;1;4;15;8;13;22;26;2;24;6;7;14;16;23;9
25;19;17;11;10;3;18;21;12;20;5;1;4;15;8;13;22;26;2;24;6;7;14;16;23;9;82;5800665
82;5800665;25;19;17;11;10;3;18;21;12;20;5;1;4;15;8;13;22;26;2;24;6;7;14;16;23;9
25;19;17;11;10;3;18;21;12;20;5;1;4;15;8;13;22;26;2;23;6;7;14;16;24;9;82;5800120
82;5800120;25;19;17;11;10;3;18;21;12;20;5;1;4;15;8;13;22;26;2;23;6;7;14;16;24;9
25;19;17;2;10;3;18;21;12;20;5;1;4;15;8;13;22;26;11;23;6;7;14;16;24;9;82;5797762
82;5797762;25;19;17;2;10;3;18;21;12;20;5;1;4;15;8;13;22;26;11;23;6;7;14;16;24;9
25;10;17;2;19;3;18;21;12;20;5;1;4;15;8;13;22;26;11;23;6;7;14;16;24;9;82;5807934
82;5797762;25;19;17;2;10;3;18;21;12;20;5;1;4;15;8;13;22;26;11;23;6;7;14;16;24;9
25;19;17;2;10;3;18;21;12;20;5;1;4;15;8;13;11;26;22;23;6;7;14;16;24;9;82;5806558
82;5806558;25;19;17;2;10;3;18;21;12;20;5;1;4;15;8;13;11;26;22;23;6;7;14;16;24;9
4;19;17;2;10;3;18;21;12;20;5;1;25;15;8;13;11;26;22;23;6;7;14;16;24;9;82;5885628
82;5885628;4;19;17;2;10;3;18;21;12;20;5;1;25;15;8;13;11;26;22;23;6;7;14;16;24;9
4;19;17;2;10;3;18;21;12;20;15;1;25;5;8;13;11;26;22;23;6;7;14;16;24;9;82;5878475
82;5878475;4;19;17;2;10;3;18;21;12;20;15;1;25;5;8;13;11;26;22;23;6;7;14;16;24;9
4;19;17;2;10;3;18;21;12;20;15;1;25;5;8;13;11;26;22;24;6;7;14;16;23;9;82;5884031
82;5884031;4;19;17;2;10;3;18;21;12;20;15;1;25;5;8;13;11;26;22;24;6;7;14;16;23;9
4;19;17;2;10;7;18;21;12;20;15;1;25;5;8;13;11;26;22;24;6;3;14;16;23;9;82;5909549
82;5909549;4;19;17;2;10;7;18;21;12;20;15;1;25;5;8;13;11;26;22;24;6;3;14;16;23;9
4;19;17;2;10;7;18;21;15;20;12;1;25;5;8;13;11;26;22;24;6;3;14;16;23;9;82;5888377
82;5888377;4;19;17;2;10;7;18;21;15;20;12;1;25;5;8;13;11;26;22;24;6;3;14;16;23;9
4;19;17;2;10;7;18;21;15;20;12;1;25;5;8;13;11;26;22;24;23;3;14;16;6;9;82;5892920
83;5892920;4;19;17;2;10;7;18;21;15;20;12;1;25;5;8;13;11;26;22;24;23;3;14;16;6;9
4;19;17;2;3;7;18;21;15;20;12;1;25;5;8;13;11;26;22;24;23;10;14;16;6;9;83;5903716
83;5903716;4;19;17;2;3;7;18;21;15;20;12;1;25;5;8;13;11;26;22;24;23;10;14;16;6;9
4;19;17;2;3;7;18;21;15;20;12;1;25;5;8;13;11;6;22;24;23;10;14;16;26;9;83;5904232
83;5904232;4;19;17;2;3;7;18;21;15;20;12;1;25;5;8;13;11;6;22;24;23;10;14;16;26;9
4;19;17;2;3;7;18;21;15;20;12;1;25;6;8;13;11;5;22;24;23;10;14;16;26;9;83;5832924
83;5832924;4;19;17;2;3;7;18;21;15;20;12;1;25;6;8;13;11;5;22;24;23;10;14;16;26;9
4;19;17;2;3;7;12;21;15;20;18;1;25;6;8;13;11;5;22;24;23;10;14;16;26;9;83;5785210
83;5785210;4;19;17;2;3;7;12;21;15;20;18;1;25;6;8;13;11;5;22;24;23;10;14;16;26;9
4;19;17;2;3;7;12;21;15;20;18;1;10;6;8;13;11;5;22;24;23;25;14;16;26;9;83;5784910
83;5784910;4;19;17;2;3;7;12;21;15;20;18;1;10;6;8;13;11;5;22;24;23;25;14;16;26;9
4;19;17;2;3;7;12;21;15;20;18;1;10;6;8;13;5;11;22;24;23;25;14;16;26;9;83;5872639
83;5784910;4;19;17;2;3;7;12;21;15;20;18;1;10;6;8;13;11;5;22;24;23;25;14;16;26;9
4;19;17;2;3;7;12;24;15;20;18;1;10;6;8;13;11;5;22;21;23;25;14;16;26;9;83;5848246
83;5784910;4;19;17;2;3;7;12;21;15;20;18;1;10;6;8;13;11;5;22;24;23;25;14;16;26;9
4;10;17;2;3;7;12;21;15;20;18;1;19;6;8;13;11;5;22;24;23;25;14;16;26;9;83;5761770
83;5761770;4;10;17;2;3;7;12;21;15;20;18;1;19;6;8;13;11;5;22;24;23;25;14;16;26;9
4;10;17;2;3;7;12;21;15;20;18;1;19;6;8;13;23;5;22;24;11;25;14;16;26;9;83;5772191
83;5772191;4;10;17;2;3;7;12;21;15;20;18;1;19;6;8;13;23;5;22;24;11;25;14;16;26;9
4;10;17;2;3;7;12;21;15;20;18;1;19;6;8;13;23;5;22;24;11;25;14;16;9;26;83;5772191
83;5772191;4;10;17;2;3;7;12;21;15;20;18;1;19;6;8;13;23;5;22;24;11;25;14;16;9;26
4;10;17;2;3;7;12;21;15;20;16;1;19;6;8;13;23;5;22;24;11;25;14;18;9;26;83;5813502
83;5813502;4;10;17;2;3;7;12;21;15;20;16;1;19;6;8;13;23;5;22;24;11;25;14;18;9;26
4;10;17;2;3;7;12;21;15;20;16;1;19;6;8;13;23;5;22;24;11;25;14;26;9;18;83;5888090
83;5813502;4;10;17;2;3;7;12;21;15;20;16;1;19;6;8;13;23;5;22;24;11;25;14;18;9;26
4;10;17;2;3;7;12;21;6;20;16;1;19;15;8;13;23;5;22;24;11;25;14;18;9;26;83;5837673
83;5837673;4;10;17;2;3;7;12;21;6;20;16;1;19;15;8;13;23;5;22;24;11;25;14;18;9;26
4;10;17;2;3;7;8;21;6;20;16;1;19;15;12;13;23;5;22;24;11;25;14;18;9;26;83;5746529
83;5746529;4;10;17;2;3;7;8;21;6;20;16;1;19;15;12;13;23;5;22;24;11;25;14;18;9;26
4;10;17;5;3;7;8;21;6;20;16;1;19;15;12;13;23;2;22;24;11;25;14;18;9;26;83;6115152
83;5746529;4;10;17;2;3;7;8;21;6;20;16;1;19;15;12;13;23;5;22;24;11;25;14;18;9;26
4;10;26;2;3;7;8;21;6;20;16;1;19;15;12;13;23;5;22;24;11;25;14;18;9;17;83;5733237
83;5733237;4;10;26;2;3;7;8;21;6;20;16;1;19;15;12;13;23;5;22;24;11;25;14;18;9;17
4;25;26;2;3;7;8;21;6;20;16;1;19;15;12;13;23;5;22;24;11;10;14;18;9;17;83;5729543
83;5729543;4;25;26;2;3;7;8;21;6;20;16;1;19;15;12;13;23;5;22;24;11;10;14;18;9;17
4;25;26;2;3;7;8;21;6;20;16;1;19;12;15;13;23;5;22;24;11;10;14;18;9;17;83;5728425
83;5728425;4;25;26;2;3;7;8;21;6;20;16;1;19;12;15;13;23;5;22;24;11;10;14;18;9;17
4;25;26;2;6;7;8;21;3;20;16;1;19;12;15;13;23;5;22;24;11;10;14;18;9;17;83;5763570
83;5728425;4;25;26;2;3;7;8;21;6;20;16;1;19;12;15;13;23;5;22;24;11;10;14;18;9;17
4;25;26;2;3;7;8;21;6;20;16;1;19;18;15;13;23;5;22;24;11;10;14;12;9;17;83;5719128
84;5719128;4;25;26;2;3;7;8;21;6;20;16;1;19;18;15;13;23;5;22;24;11;10;14;12;9;17
4;25;26;2;3;7;8;21;6;20;16;1;19;18;15;13;23;5;9;24;11;10;14;12;22;17;84;5616827
84;5616827;4;25;26;2;3;7;8;21;6;20;16;1;19;18;15;13;23;5;9;24;11;10;14;12;22;17
4;25;26;2;3;7;8;21;6;20;16;1;19;18;15;13;23;9;5;24;11;10;14;12;22;17;84;5618587
84;5618587;4;25;26;2;3;7;8;21;6;20;16;1;19;18;15;13;23;9;5;24;11;10;14;12;22;17
4;25;26;2;11;7;8;21;6;20;16;1;19;18;15;13;23;9;5;24;3;10;14;12;22;17;84;5627490
84;5627490;4;25;26;2;11;7;8;21;6;20;16;1;19;18;15;13;23;9;5;24;3;10;14;12;22;17
4;25;26;2;11;7;8;21;6;20;16;1;19;18;15;13;23;9;5;24;12;10;14;3;22;17;84;5633510
84;5633510;4;25;26;2;11;7;8;21;6;20;16;1;19;18;15;13;23;9;5;24;12;10;14;3;22;17
4;25;26;2;11;7;8;21;6;20;16;1;19;18;15;13;23;9;5;24;3;10;14;12;22;17;84;5627490
84;5627490;4;25;26;2;11;7;8;21;6;20;16;1;19;18;15;13;23;9;5;24;3;10;14;12;22;17
4;25;26;2;11;7;24;21;6;20;16;1;19;18;15;13;23;9;5;8;3;10;14;12;22;17;84;5693939
84;5627490;4;25;26;2;11;7;8;21;6;20;16;1;19;18;15;13;23;9;5;24;3;10;14;12;22;17
4;25;26;2;11;7;8;21;6;20;15;1;19;18;16;13;23;9;5;24;3;10;14;12;22;17;84;5609179
84;5609179;4;25;26;2;11;7;8;21;6;20;15;1;19;18;16;13;23;9;5;24;3;10;14;12;22;17
4;25;26;2;11;7;8;21;6;20;15;1;19;18;16;13;23;9;5;24;3;10;22;12;14;17;84;5761901
84;5609179;4;25;26;2;11;7;8;21;6;20;15;1;19;18;16;13;23;9;5;24;3;10;14;12;22;17
4;25;26;2;11;7;8;21;6;20;15;1;19;18;14;13;23;9;5;24;3;10;16;12;22;17;84;5592773
84;5592773;4;25;26;2;11;7;8;21;6;20;15;1;19;18;14;13;23;9;5;24;3;10;16;12;22;17
4;25;26;23;11;7;8;21;6;20;15;1;19;18;14;13;2;9;5;24;3;10;16;12;22;17;84;5580559
84;5580559;4;25;26;23;11;7;8;21;6;20;15;1;19;18;14;13;2;9;5;24;3;10;16;12;22;17
4;25;26;23;11;12;8;21;6;20;15;1;19;18;14;13;2;9;5;24;3;10;16;7;22;17;84;5598205
84;5598205;4;25;26;23;11;12;8;21;6;20;15;1;19;18;14;13;2;9;5;24;3;10;16;7;22;17
4;25;26;23;11;12;8;21;6;15;20;1;19;18;14;13;2;9;5;24;3;10;16;7;22;17;84;5562198
84;5562198;4;25;26;23;11;12;8;21;6;15;20;1;19;18;14;13;2;9;5;24;3;10;16;7;22;17
4;25;26;23;11;12;8;21;6;15;20;1;19;18;14;2;13;9;5;24;3;10;16;7;22;17;84;5551980
84;5551980;4;25;26;23;11;12;8;21;6;15;20;1;19;18;14;2;13;9;5;24;3;10;16;7;22;17
4;25;26;23;11;12;8;21;6;15;7;1;19;18;14;2;13;9;5;24;3;10;16;20;22;17;84;5597088
84;5597088;4;25;26;23;11;12;8;21;6;15;7;1;19;18;14;2;13;9;5;24;3;10;16;20;22;17
4;25;26;23;11;12;8;21;6;15;7;20;19;18;14;2;13;9;5;24;3;10;16;1;22;17;84;5596101
84;5596101;4;25;26;23;11;12;8;21;6;15;7;20;19;18;14;2;13;9;5;24;3;10;16;1;22;17
4;13;26;23;11;12;8;21;6;15;7;20;19;18;14;2;25;9;5;24;3;10;16;1;22;17;84;5609114
84;5609114;4;13;26;23;11;12;8;21;6;15;7;20;19;18;14;2;25;9;5;24;3;10;16;1;22;17
4;13;26;23;11;12;8;21;6;15;7;24;19;18;14;2;25;9;5;20;3;10;16;1;22;17;84;5685331
84;5609114;4;13;26;23;11;12;8;21;6;15;7;20;19;18;14;2;25;9;5;24;3;10;16;1;22;17
4;13;26;23;11;12;8;21;6;15;7;20;19;18;14;2;25;9;5;1;3;10;16;24;22;17;84;5605899
84;5605899;4;13;26;23;11;12;8;21;6;15;7;20;19;18;14;2;25;9;5;1;3;10;16;24;22;17
4;13;26;23;11;12;8;21;6;15;19;20;7;18;14;2;25;9;5;1;3;10;16;24;22;17;84;5607701
84;5607701;4;13;26;23;11;12;8;21;6;15;19;20;7;18;14;2;25;9;5;1;3;10;16;24;22;17
4;13;7;23;11;12;8;21;6;15;19;20;26;18;14;2;25;9;5;1;3;10;16;24;22;17;84;5623312
85;5623312;4;13;7;23;11;12;8;21;6;15;19;20;26;18;14;2;25;9;5;1;3;10;16;24;22;17
4;13;7;23;11;12;22;21;6;15;19;20;26;18;14;2;25;9;5;1;3;10;16;24;8;17;85;5631789
85;5631789;4;13;7;23;11;12;22;21;6;15;19;20;26;18;14;2;25;9;5;1;3;10;16;24;8;17
4;13;7;23;11;12;22;21;6;15;19;20;26;18;14;2;25;9;3;1;5;10;16;24;8;17;85;5975163
85;5631789;4;13;7;23;11;12;22;21;6;15;19;20;26;18;14;2;25;9;5;1;3;10;16;24;8;17
4;13;7;23;11;12;22;21;6;15;19;20;26;18;14;2;25;8;5;1;3;10;16;24;9;17;85;5705808
85;5705808;4;13;7;23;11;12;22;21;6;15;19;20;26;18;14;2;25;8;5;1;3;10;16;24;9;17
4;13;7;23;11;12;22;21;6;15;14;20;26;18;19;2;25;8;5;1;3;10;16;24;9;17;85;5723664
85;5723664;4;13;7;23;11;12;22;21;6;15;14;20;26;18;19;2;25;8;5;1;3;10;16;24;9;17
4;13;7;23;11;12;22;21;6;8;14;20;26;18;19;2;25;15;5;1;3;10;16;24;9;17;85;5716781
85;5716781;4;13;7;23;11;12;22;21;6;8;14;20;26;18;19;2;25;15;5;1;3;10;16;24;9;17
4;13;7;23;11;12;22;21;6;8;2;20;26;18;19;14;25;15;5;1;3;10;16;24;9;17;85;5785477
85;5785477;4;13;7;23;11;12;22;21;6;8;2;20;26;18;19;14;25;15;5;1;3;10;16;24;9;17
4;13;7;23;11;12;22;21;6;8;2;20;26;18;19;14;25;15;24;1;3;10;16;5;9;17;85;6009854
85;5785477;4;13;7;23;11;12;22;21;6;8;2;20;26;18;19;14;25;15;5;1;3;10;16;24;9;17
4;13;7;23;11;12;22;21;6;8;2;20;26;18;19;14;25;15;5;1;3;10;24;16;9;17;85;5785477
85;5785477;4;13;7;23;11;12;22;21;6;8;2;20;26;18;19;14;25;15;5;1;3;10;24;16;9;17
4;13;7;23;11;12;22;21;6;8;2;16;26;18;19;14;25;15;5;1;3;10;24;20;9;17;85;5843022
85;5843022;4;13;7;23;11;12;22;21;6;8;2;16;26;18;19;14;25;15;5;1;3;10;24;20;9;17
4;13;7;23;11;12;22;21;6;8;2;16;26;18;19;24;25;15;5;1;3;10;14;20;9;17;85;5798194
85;5798194;4;13;7;23;11;12;22;21;6;8;2;16;26;18;19;24;25;15;5;1;3;10;14;20;9;17
6;13;7;23;11;12;22;21;4;8;2;16;26;18;19;24;25;15;5;1;3;10;14;20;9;17;85;5843362
85;5798194;4;13;7;23;11;12;22;21;6;8;2;16;26;18;19;24;25;15;5;1;3;10;14;20;9;17
4;14;7;23;11;12;22;21;6;8;2;16;26;18;19;24;25;15;5;1;3;10;13;20;9;17;85;5791476
85;5791476;4;14;7;23;11;12;22;21;6;8;2;16;26;18;19;24;25;15;5;1;3;10;13;20;9;17
4;14;7;23;11;12;22;21;6;8;2;16;26;10;19;24;25;15;5;1;3;18;13;20;9;17;85;5834151
85;5834151;4;14;7;23;11;12;22;21;6;8;2;16;26;10;19;24;25;15;5;1;3;18;13;20;9;17
4;14;7;23;11;12;22;21;9;8;2;16;26;10;19;24;25;15;5;1;3;18;13;20;6;17;85;5832561
85;5832561;4;14;7;23;11;12;22;21;9;8;2;16;26;10;19;24;25;15;5;1;3;18;13;20;6;17
4;14;7;23;11;12;22;1;9;8;2;16;26;10;19;24;25;15;5;21;3;18;13;20;6;17;85;5794073
85;5794073;4;14;7;23;11;12;22;1;9;8;2;16;26;10;19;24;25;15;5;21;3;18;13;20;6;17
4;1;7;23;11;12;22;14;9;8;2;16;26;10;19;24;25;15;5;21;3;18;13;20;6;17;85;5906828
85;5794073;4;14;7;23;11;12;22;1;9;8;2;16;26;10;19;24;25;15;5;21;3;18;13;20;6;17
4;14;7;23;11;12;22;1;9;8;2;16;26;18;19;24;25;15;5;21;3;10;13;20;6;17;85;5756578
85;5756578;4;14;7;23;11;12;22;1;9;8;2;16;26;18;19;24;25;15;5;21;3;10;13;20;6;17
4;14;7;24;11;12;22;1;9;8;2;16;26;18;19;23;25;15;5;21;3;10;13;20;6;17;85;5760210
85;5760210;4;14;7;24;11;12;22;1;9;8;2;16;26;18;19;23;25;15;5;21;3;10;13;20;6;17
4;14;7;24;11;12;22;1;9;8;20;16;26;18;19;23;25;15;5;21;3;10;13;2;6;17;85;5694887
85;5694887;4;14;7;24;11;12;22;1;9;8;20;16;26;18;19;23;25;15;5;21;3;10;13;2;6;17
4;14;7;21;11;12;22;1;9;8;20;16;26;18;19;23;25;15;5;24;3;10;13;2;6;17;85;5695061
86;5695061;4;14;7;21;11;12;22;1;9;8;20;16;26;18;19;23;25;15;5;24;3;10;13;2;6;17
4;14;7;22;11;12;21;1;9;8;20;16;26;18;19;23;25;15;5;24;3;10;13;2;6;17;86;5643995
86;5643995;4;14;7;22;11;12;21;1;9;8;20;16;26;18;19;23;25;15;5;24;3;10;13;2;6;17
4;14;7;22;11;12;17;1;9;8;20;16;26;18;19;23;25;15;5;24;3;10;13;2;6;21;86;5651107
86;5643995;4;14;7;22;11;12;21;1;9;8;20;16;26;18;19;23;25;15;5;24;3;10;13;2;6;17
4;14;7;22;11;12;13;1;9;8;20;16;26;18;19;23;25;15;5;24;3;10;21;2;6;17;86;5710830
86;5643995;4;14;7;22;11;12;21;1;9;8;20;16;26;18;19;23;25;15;5;24;3;10;13;2;6;17
4;13;7;22;11;12;21;1;9;8;20;16;26;18;19;23;25;15;5;24;3;10;14;2;6;17;86;5649207
86;5649207;4;13;7;22;11;12;21;1;9;8;20;16;26;18;19;23;25;15;5;24;3;10;14;2;6;17
4;13;7;22;11;12;21;1;9;8;20;16;26;25;19;23;18;15;5;24;3;10;14;2;6;17;86;5654712
86;5654712;4;13;7;22;11;12;21;1;9;8;20;16;26;25;19;23;18;15;5;24;3;10;14;2;6;17
3;13;7;22;11;12;21;1;9;8;20;16;26;25;19;23;18;15;5;24;4;10;14;2;6;17;86;5657291
86;5657291;3;13;7;22;11;12;21;1;9;8;20;16;26;25;19;23;18;15;5;24;4;10;14;2;6;17
3;13;7;22;11;12;21;1;9;8;20;16;26;25;19;23;6;15;5;24;4;10;14;2;18;17;86;5788403
86;5657291;3;13;7;22;11;12;21;1;9;8;20;16;26;25;19;23;18;15;5;24;4;10;14;2;6;17
5;13;7;22;11;12;21;1;9;8;20;16;26;25;19;23;18;15;3;24;4;10;14;2;6;17;86;5911359
86;5657291;3;13;7;22;11;12;21;1;9;8;20;16;26;25;19;23;18;15;5;24;4;10;14;2;6;17
3;13;7;22;11;2;21;1;9;8;20;16;26;25;19;23;18;15;5;24;4;10;14;12;6;17;86;5639945
86;5639945;3;13;7;22;11;2;21;1;9;8;20;16;26;25;19;23;18;15;5;24;4;10;14;12;6;17
3;13;7;22;11;2;21;1;9;8;20;16;26;25;19;4;18;15;5;24;23;10;14;12;6;17;86;5635700
86;5635700;3;13;7;22;11;2;21;1;9;8;20;16;26;25;19;4;18;15;5;24;23;10;14;12;6;17
3;13;7;22;11;2;21;1;9;25;20;16;26;8;19;4;18;15;5;24;23;10;14;12;6;17;86;5622167
86;5622167;3;13;7;22;11;2;21;1;9;25;20;16;26;8;19;4;18;15;5;24;23;10;14;12;6;17
3;13;7;22;11;2;21;1;9;25;18;16;26;8;19;4;20;15;5;24;23;10;14;12;6;17;86;5617586
86;5617586;3;13;7;22;11;2;21;1;9;25;18;16;26;8;19;4;20;15;5;24;23;10;14;12;6;17
3;13;7;22;11;2;21;1;9;25;18;16;26;8;19;4;20;6;5;24;23;10;14;12;15;17;86;5612732
86;5612732;3;13;7;22;11;2;21;1;9;25;18;16;26;8;19;4;20;6;5;24;23;10;14;12;15;17
3;13;7;11;22;2;21;1;9;25;18;16;26;8;19;4;20;6;5;24;23;10;14;12;15;17;86;5612872
86;5612872;3;13;7;11;22;2;21;1;9;25;18;16;26;8;19;4;20;6;5;24;23;10;14;12;15;17
3;13;7;11;22;2;21;1;9;25;18;16;26;8;19;4;20;6;5;24;15;10;14;12;23;17;86;5684563
86;5684563;3;13;7;11;22;2;21;1;9;25;18;16;26;8;19;4;20;6;5;24;15;10;14;12;23;17
3;13;7;11;22;2;21;1;9;25;18;16;26;8;19;4;20;24;5;6;15;10;14;12;23;17;86;5693233
86;5693233;3;13;7;11;22;2;21;1;9;25;18;16;26;8;19;4;20;24;5;6;15;10;14;12;23;17
3;13;7;11;22;2;21;1;9;16;18;25;26;8;19;4;20;24;5;6;15;10;14;12;23;17;86;5693111
86;5693111;3;13;7;11;22;2;21;1;9;16;18;25;26;8;19;4;20;24;5;6;15;10;14;12;23;17
3;13;7;11;22;2;21;1;9;16;18;25;5;8;19;4;20;24;26;6;15;10;14;12;23;17;86;5803506
86;5693111;3;13;7;11;22;2;21;1;9;16;18;25;26;8;19;4;20;24;5;6;15;10;14;12;23;17
3;13;7;17;22;2;21;1;9;16;18;25;26;8;19;4;20;24;5;6;15;10;14;12;23;11;86;5688167
86;5688167;3;13;7;17;22;2;21;1;9;16;18;25;26;8;19;4;20;24;5;6;15;10;14;12;23;11
3;13;7;17;22;2;21;10;9;16;18;25;26;8;19;4;20;24;5;6;15;1;14;12;23;11;86;5771432
87;5688167;3;13;7;17;22;2;21;1;9;16;18;25;26;8;19;4;20;24;5;6;15;10;14;12;23;11
3;13;7;17;22;2;21;1;9;16;18;25;26;5;19;4;20;24;8;6;15;10;14;12;23;11;87;5782650
87;5688167;3;13;7;17;22;2;21;1;9;16;18;25;26;8;19;4;20;24;5;6;15;10;14;12;23;11
3;13;7;17;22;2;11;1;9;16;18;25;26;8;19;4;20;24;5;6;15;10;14;12;23;21;87;5699339
87;5699339;3;13;7;17;22;2;11;1;9;16;18;25;26;8;19;4;20;24;5;6;15;10;14;12;23;21
3;13;7;17;22;11;2;1;9;16;18;25;26;8;19;4;20;24;5;6;15;10;14;12;23;21;87;5699339
87;5699339;3;13;7;17;22;11;2;1;9;16;18;25;26;8;19;4;20;24;5;6;15;10;14;12;23;21
3;13;7;17;22;19;2;1;9;16;18;25;26;8;11;4;20;24;5;6;15;10;14;12;23;21;87;5756519
87;5699339;3;13;7;17;22;11;2;1;9;16;18;25;26;8;19;4;20;24;5;6;15;10;14;12;23;21
3;13;7;17;22;11;2;1;9;16;18;25;26;8;12;4;20;24;5;6;15;10;14;19;23;21;87;5701456
87;5701456;3;13;7;17;22;11;2;1;9;16;18;25;26;8;12;4;20;24;5;6;15;10;14;19;23;21
3;13;7;17;22;11;2;1;9;21;18;25;26;8;12;4;20;24;5;6;15;10;14;19;23;16;87;5681005
87;5681005;3;13;7;17;22;11;2;1;9;21;18;25;26;8;12;4;20;24;5;6;15;10;14;19;23;16
3;13;7;17;22;11;2;1;9;24;18;25;26;8;12;4;20;21;5;6;15;10;14;19;23;16;87;5674319
87;5674319;3;13;7;17;22;11;2;1;9;24;18;25;26;8;12;4;20;21;5;6;15;10;14;19;23;16
3;13;7;17;22;11;2;1;9;24;18;23;26;8;12;4;20;21;5;6;15;10;14;19;25;16;87;5663038
87;5663038;3;13;7;17;22;11;2;1;9;24;18;23;26;8;12;4;20;21;5;6;15;10;14;19;25;16
3;24;7;17;22;11;2;1;9;13;18;23;26;8;12;4;20;21;5;6;15;10;14;19;25;16;87;5679983
87;5679983;3;24;7;17;22;11;2;1;9;13;18;23;26;8;12;4;20;21;5;6;15;10;14;19;25;16
3;24;19;17;22;11;2;1;9;13;18;23;26;8;12;4;20;21;5;6;15;10;14;7;25;16;87;5673433
87;5673433;3;24;19;17;22;11;2;1;9;13;18;23;26;8;12;4;20;21;5;6;15;10;14;7;25;16
3;24;19;17;22;11;2;1;9;13;14;23;26;8;12;4;20;21;5;6;15;10;18;7;25;16;87;5683329
87;5683329;3;24;19;17;22;11;2;1;9;13;14;23;26;8;12;4;20;21;5;6;15;10;18;7;25;16
3;24;19;17;22;11;2;1;9;13;14;23;26;12;8;4;20;21;5;6;15;10;18;7;25;16;87;5719677
87;5683329;3;24;19;17;22;11;2;1;9;13;14;23;26;8;12;4;20;21;5;6;15;10;18;7;25;16
3;24;19;17;22;11;21;1;9;13;14;23;26;8;12;4;20;2;5;6;15;10;18;7;25;16;87;5693632
87;5693632;3;24;19;17;22;11;21;1;9;13;14;23;26;8;12;4;20;2;5;6;15;10;18;7;25;16
4;24;19;17;22;11;21;1;9;13;14;23;26;8;12;3;20;2;5;6;15;10;18;7;25;16;87;5701834
87;5701834;4;24;19;17;22;11;21;1;9;13;14;23;26;8;12;3;20;2;5;6;15;10;18;7;25;16
4;24;19;17;22;11;21;1;8;13;14;23;26;9;12;3;20;2;5;6;15;10;18;7;25;16;87;5715399
87;5715399;4;24;19;17;22;11;21;1;8;13;14;23;26;9;12;3;20;2;5;6;15;10;18;7;25;16
5;24;19;17;22;11;21;1;8;13;14;23;26;9;12;3;20;2;4;6;15;10;18;7;25;16;87;6007011
87;6007011;5;24;19;17;22;11;21;1;8;13;14;23;26;9;12;3;20;2;4;6;15;10;18;7;25;16
5;24;19;17;22;11;21;1;23;13;14;8;26;9;12;3;20;2;4;6;15;10;18;7;25;16;87;5980783
87;5980783;5;24;19;17;22;11;21;1;23;13;14;8;26;9;12;3;20;2;4;6;15;10;18;7;25;16
5;24;19;17;22;11;21;1;23;3;14;8;26;9;12;13;20;2;4;6;15;10;18;7;25;16;87;5982254
87;5982254;5;24;19;17;22;11;21;1;23;3;14;8;26;9;12;13;20;2;4;6;15;10;18;7;25;16
5;24;19;17;1;11;21;22;23;3;14;8;26;9;12;13;20;2;4;6;15;10;18;7;25;16;87;6011190
87;5982254;5;24;19;17;22;11;21;1;23;3;14;8;26;9;12;13;20;2;4;6;15;10;18;7;25;16
5;24;19;17;22;11;21;1;23;3;14;8;26;4;12;13;20;2;9;6;15;10;18;7;25;16;87;5965132
88;5965132;5;24;19;17;22;11;21;1;23;3;14;8;26;4;12;13;20;2;9;6;15;10;18;7;25;16
5;15;19;17;22;11;21;1;23;3;14;8;26;4;12;13;20;2;9;6;24;10;18;7;25;16;88;5952171
88;5952171;5;15;19;17;22;11;21;1;23;3;14;8;26;4;12;13;20;2;9;6;24;10;18;7;25;16
5;15;19;13;22;11;21;1;23;3;14;8;26;4;12;17;20;2;9;6;24;10;18;7;25;16;88;5955488
88;5955488;5;15;19;13;22;11;21;1;23;3;14;8;26;4;12;17;20;2;9;6;24;10;18;7;25;16
5;15;19;13;22;11;21;1;23;3;14;8;26;4;12;17;20;2;9;16;24;10;18;7;25;6;88;5969254
88;5969254;5;15;19;13;22;11;21;1;23;3;14;8;26;4;12;17;20;2;9;16;24;10;18;7;25;6
5;15;19;13;24;11;21;1;23;3;14;8;26;4;12;17;20;2;9;16;22;10;18;7;25;6;88;5979702
88;5979702;5;15;19;13;24;11;21;1;23;3;14;8;26;4;12;17;20;2;9;16;22;10;18;7;25;6
5;15;19;13;24;11;21;1;23;3;16;8;26;4;12;17;20;2;9;14;22;10;18;7;25;6;88;6072729
88;5979702;5;15;19;13;24;11;21;1;23;3;14;8;26;4;12;17;20;2;9;16;22;10;18;7;25;6
5;15;19;13;24;11;18;1;23;3;14;8;26;4;12;17;20;2;9;16;22;10;21;7;25;6;88;5876861
