"X1";"X5829992";"X16";"X12";"X15";"X22";"X17";"X8";"X4";"X25";"X21";"X10";"X5";"X24";"X13";"X6";"X7";"X26";"X23";"X1.1";"X9";"X14";"X3";"X20";"X18";"X2";"X11";"X19"
14;11;3;25;7;18;24;6;1;16;22;17;8;9;2;21;12;10;13;5;23;19;26;4;20;15;59;6279984
59;6279984;14;11;3;25;7;18;24;6;1;16;22;17;8;9;2;21;12;10;13;5;23;19;26;4;20;15
14;11;3;25;7;18;24;6;8;16;22;17;1;9;2;21;12;10;13;5;23;19;26;4;20;15;59;6187498
59;6187498;14;11;3;25;7;18;24;6;8;16;22;17;1;9;2;21;12;10;13;5;23;19;26;4;20;15
14;11;3;25;7;18;24;6;8;16;22;17;1;23;2;21;12;10;13;5;9;19;26;4;20;15;59;6283327
59;6283327;14;11;3;25;7;18;24;6;8;16;22;17;1;23;2;21;12;10;13;5;9;19;26;4;20;15
14;11;3;25;7;18;24;6;8;16;23;17;1;22;2;21;12;10;13;5;9;19;26;4;20;15;59;6283092
60;6283092;14;11;3;25;7;18;24;6;8;16;23;17;1;22;2;21;12;10;13;5;9;19;26;4;20;15
14;11;3;25;7;18;24;6;12;16;23;17;1;22;2;21;8;10;13;5;9;19;26;4;20;15;60;6285346
60;6285346;14;11;3;25;7;18;24;6;12;16;23;17;1;22;2;21;8;10;13;5;9;19;26;4;20;15
14;11;3;25;6;18;24;7;12;16;23;17;1;22;2;21;8;10;13;5;9;19;26;4;20;15;60;6220535
60;6220535;14;11;3;25;6;18;24;7;12;16;23;17;1;22;2;21;8;10;13;5;9;19;26;4;20;15
14;11;3;25;6;18;24;7;12;16;23;17;1;22;2;21;8;10;4;5;9;19;26;13;20;15;60;6153686
60;6153686;14;11;3;25;6;18;24;7;12;16;23;17;1;22;2;21;8;10;4;5;9;19;26;13;20;15
14;11;3;25;6;18;24;7;12;16;23;17;20;22;2;21;8;10;4;5;9;19;26;13;1;15;60;6243339
60;6243339;14;11;3;25;6;18;24;7;12;16;23;17;20;22;2;21;8;10;4;5;9;19;26;13;1;15
14;11;3;6;25;18;24;7;12;16;23;17;20;22;2;21;8;10;4;5;9;19;26;13;1;15;60;6243379
60;6243379;14;11;3;6;25;18;24;7;12;16;23;17;20;22;2;21;8;10;4;5;9;19;26;13;1;15
7;11;3;6;25;18;24;14;12;16;23;17;20;22;2;21;8;10;4;5;9;19;26;13;1;15;60;6132325
60;6132325;7;11;3;6;25;18;24;14;12;16;23;17;20;22;2;21;8;10;4;5;9;19;26;13;1;15
7;11;3;6;25;18;17;14;12;16;23;24;20;22;2;21;8;10;4;5;9;19;26;13;1;15;60;6132221
60;6132221;7;11;3;6;25;18;17;14;12;16;23;24;20;22;2;21;8;10;4;5;9;19;26;13;1;15
7;11;3;6;25;18;17;14;12;16;23;24;20;22;2;21;8;10;1;5;9;19;26;13;4;15;60;6105614
60;6105614;7;11;3;6;25;18;17;14;12;16;23;24;20;22;2;21;8;10;1;5;9;19;26;13;4;15
7;11;3;6;25;18;17;14;20;16;23;24;12;22;2;21;8;10;1;5;9;19;26;13;4;15;60;6073516
60;6073516;7;11;3;6;25;18;17;14;20;16;23;24;12;22;2;21;8;10;1;5;9;19;26;13;4;15
7;11;3;19;25;18;17;14;20;16;23;24;12;22;2;21;8;10;1;5;9;6;26;13;4;15;60;6036350
60;6036350;7;11;3;19;25;18;17;14;20;16;23;24;12;22;2;21;8;10;1;5;9;6;26;13;4;15
7;11;3;19;25;18;17;14;20;16;23;22;12;24;2;21;8;10;1;5;9;6;26;13;4;15;60;6036245
60;6036245;7;11;3;19;25;18;17;14;20;16;23;22;12;24;2;21;8;10;1;5;9;6;26;13;4;15
7;11;3;19;25;18;17;2;20;16;23;22;12;24;14;21;8;10;1;5;9;6;26;13;4;15;60;6069738
60;6036245;7;11;3;19;25;18;17;14;20;16;23;22;12;24;2;21;8;10;1;5;9;6;26;13;4;15
7;11;3;19;25;18;17;14;20;16;9;22;12;24;2;21;8;10;1;5;23;6;26;13;4;15;60;5957397
60;5957397;7;11;3;19;25;18;17;14;20;16;9;22;12;24;2;21;8;10;1;5;23;6;26;13;4;15
7;11;3;19;25;18;8;14;20;16;9;22;12;24;2;21;17;10;1;5;23;6;26;13;4;15;60;5967481
60;5967481;7;11;3;19;25;18;8;14;20;16;9;22;12;24;2;21;17;10;1;5;23;6;26;13;4;15
7;11;3;19;25;18;8;14;23;16;9;22;12;24;2;21;17;10;1;5;20;6;26;13;4;15;60;6048920
60;6048920;7;11;3;19;25;18;8;14;23;16;9;22;12;24;2;21;17;10;1;5;20;6;26;13;4;15
24;11;3;19;25;18;8;14;23;16;9;22;12;7;2;21;17;10;1;5;20;6;26;13;4;15;60;6005253
60;6005253;24;11;3;19;25;18;8;14;23;16;9;22;12;7;2;21;17;10;1;5;20;6;26;13;4;15
24;11;3;19;25;18;8;14;23;20;9;22;12;7;2;21;17;10;1;5;16;6;26;13;4;15;60;5913351
60;5913351;24;11;3;19;25;18;8;14;23;20;9;22;12;7;2;21;17;10;1;5;16;6;26;13;4;15
24;11;3;19;25;18;8;14;23;20;7;22;12;9;2;21;17;10;1;5;16;6;26;13;4;15;60;5911102
60;5911102;24;11;3;19;25;18;8;14;23;20;7;22;12;9;2;21;17;10;1;5;16;6;26;13;4;15
24;11;3;19;25;18;8;14;23;20;7;1;12;9;2;21;17;10;22;5;16;6;26;13;4;15;60;5892971
60;5892971;24;11;3;19;25;18;8;14;23;20;7;1;12;9;2;21;17;10;22;5;16;6;26;13;4;15
24;11;3;19;25;18;8;14;23;20;7;1;12;9;2;21;17;10;22;5;26;6;16;13;4;15;60;5892913
61;5892913;24;11;3;19;25;18;8;14;23;20;7;1;12;9;2;21;17;10;22;5;26;6;16;13;4;15
3;11;24;19;25;18;8;14;23;20;7;1;12;9;2;21;17;10;22;5;26;6;16;13;4;15;61;5895351
61;5895351;3;11;24;19;25;18;8;14;23;20;7;1;12;9;2;21;17;10;22;5;26;6;16;13;4;15
3;11;26;19;25;18;8;14;23;20;7;1;12;9;2;21;17;10;22;5;24;6;16;13;4;15;61;5894456
61;5894456;3;11;26;19;25;18;8;14;23;20;7;1;12;9;2;21;17;10;22;5;24;6;16;13;4;15
5;11;26;19;25;18;8;14;23;20;7;1;12;9;2;21;17;10;22;3;24;6;16;13;4;15;61;5853660
61;5853660;5;11;26;19;25;18;8;14;23;20;7;1;12;9;2;21;17;10;22;3;24;6;16;13;4;15
5;11;26;19;25;18;8;14;23;20;7;1;12;9;2;21;17;10;22;3;16;6;24;13;4;15;61;5851824
61;5851824;5;11;26;19;25;18;8;14;23;20;7;1;12;9;2;21;17;10;22;3;16;6;24;13;4;15
5;11;26;19;25;18;8;14;23;20;7;1;12;9;2;24;17;10;22;3;16;6;21;13;4;15;61;5890457
61;5851824;5;11;26;19;25;18;8;14;23;20;7;1;12;9;2;21;17;10;22;3;16;6;24;13;4;15
5;11;26;19;25;18;8;14;23;20;7;1;15;9;2;21;17;10;22;3;16;6;24;13;4;12;61;5804906
61;5804906;5;11;26;19;25;18;8;14;23;20;7;1;15;9;2;21;17;10;22;3;16;6;24;13;4;12
5;11;26;19;25;18;8;14;23;21;7;1;15;9;2;20;17;10;22;3;16;6;24;13;4;12;61;5810351
61;5810351;5;11;26;19;25;18;8;14;23;21;7;1;15;9;2;20;17;10;22;3;16;6;24;13;4;12
5;11;26;19;25;18;8;14;23;21;3;1;15;9;2;20;17;10;22;7;16;6;24;13;4;12;61;5815973
61;5815973;5;11;26;19;25;18;8;14;23;21;3;1;15;9;2;20;17;10;22;7;16;6;24;13;4;12
5;11;26;19;25;18;8;14;23;21;3;1;22;9;2;20;17;10;15;7;16;6;24;13;4;12;61;5842038
61;5842038;5;11;26;19;25;18;8;14;23;21;3;1;22;9;2;20;17;10;15;7;16;6;24;13;4;12
5;11;26;19;25;22;8;14;23;21;3;1;18;9;2;20;17;10;15;7;16;6;24;13;4;12;61;5806785
61;5806785;5;11;26;19;25;22;8;14;23;21;3;1;18;9;2;20;17;10;15;7;16;6;24;13;4;12
5;11;26;19;25;22;8;14;23;21;3;1;18;9;2;20;17;10;15;16;7;6;24;13;4;12;61;5769607
61;5769607;5;11;26;19;25;22;8;14;23;21;3;1;18;9;2;20;17;10;15;16;7;6;24;13;4;12
5;11;26;10;25;22;8;14;23;21;3;1;18;9;2;20;17;19;15;16;7;6;24;13;4;12;61;5717570
61;5717570;5;11;26;10;25;22;8;14;23;21;3;1;18;9;2;20;17;19;15;16;7;6;24;13;4;12
5;11;26;10;23;22;8;14;25;21;3;1;18;9;2;20;17;19;15;16;7;6;24;13;4;12;61;5720993
61;5720993;5;11;26;10;23;22;8;14;25;21;3;1;18;9;2;20;17;19;15;16;7;6;24;13;4;12
5;11;26;10;23;22;8;21;25;14;3;1;18;9;2;20;17;19;15;16;7;6;24;13;4;12;61;5720333
61;5720333;5;11;26;10;23;22;8;21;25;14;3;1;18;9;2;20;17;19;15;16;7;6;24;13;4;12
5;11;26;10;23;6;8;21;25;14;3;1;18;9;2;20;17;19;15;16;7;22;24;13;4;12;61;5728182
61;5728182;5;11;26;10;23;6;8;21;25;14;3;1;18;9;2;20;17;19;15;16;7;22;24;13;4;12
5;11;19;10;23;6;8;21;25;14;3;1;18;9;2;20;17;26;15;16;7;22;24;13;4;12;61;5767072
61;5767072;5;11;19;10;23;6;8;21;25;14;3;1;18;9;2;20;17;26;15;16;7;22;24;13;4;12
5;11;19;10;23;6;8;21;25;14;3;9;18;1;2;20;17;26;15;16;7;22;24;13;4;12;61;5762322
61;5762322;5;11;19;10;23;6;8;21;25;14;3;9;18;1;2;20;17;26;15;16;7;22;24;13;4;12
5;11;19;10;23;22;8;21;25;14;3;9;18;1;2;20;17;26;15;16;7;6;24;13;4;12;61;5755011
61;5755011;5;11;19;10;23;22;8;21;25;14;3;9;18;1;2;20;17;26;15;16;7;6;24;13;4;12
5;11;19;10;23;22;8;21;25;14;7;9;18;1;2;20;17;26;15;16;3;6;24;13;4;12;61;5783868
61;5783868;5;11;19;10;23;22;8;21;25;14;7;9;18;1;2;20;17;26;15;16;3;6;24;13;4;12
5;11;19;10;23;22;8;21;25;14;7;9;18;1;2;20;17;16;15;26;3;6;24;13;4;12;61;5783880
62;5783880;5;11;19;10;23;22;8;21;25;14;7;9;18;1;2;20;17;16;15;26;3;6;24;13;4;12
5;11;13;10;23;22;8;21;25;14;7;9;18;1;2;20;17;16;15;26;3;6;24;19;4;12;62;5797371
62;5797371;5;11;13;10;23;22;8;21;25;14;7;9;18;1;2;20;17;16;15;26;3;6;24;19;4;12
5;11;13;26;23;22;8;21;25;14;7;9;18;1;2;20;17;16;15;10;3;6;24;19;4;12;62;5787290
62;5787290;5;11;13;26;23;22;8;21;25;14;7;9;18;1;2;20;17;16;15;10;3;6;24;19;4;12
5;2;13;26;23;22;8;21;25;14;7;9;18;1;11;20;17;16;15;10;3;6;24;19;4;12;62;5787492
62;5787492;5;2;13;26;23;22;8;21;25;14;7;9;18;1;11;20;17;16;15;10;3;6;24;19;4;12
5;11;13;26;23;22;8;21;25;14;7;9;18;1;2;20;17;16;15;10;3;6;24;19;4;12;62;5787290
62;5787290;5;11;13;26;23;22;8;21;25;14;7;9;18;1;2;20;17;16;15;10;3;6;24;19;4;12
5;1;13;26;23;22;8;21;25;14;7;9;18;11;2;20;17;16;15;10;3;6;24;19;4;12;62;5805014
62;5805014;5;1;13;26;23;22;8;21;25;14;7;9;18;11;2;20;17;16;15;10;3;6;24;19;4;12
5;1;13;26;23;22;8;21;25;14;7;9;18;11;2;20;17;16;10;15;3;6;24;19;4;12;62;5825952
62;5825952;5;1;13;26;23;22;8;21;25;14;7;9;18;11;2;20;17;16;10;15;3;6;24;19;4;12
21;1;13;26;23;22;8;5;25;14;7;9;18;11;2;20;17;16;10;15;3;6;24;19;4;12;62;5877151
62;5877151;21;1;13;26;23;22;8;5;25;14;7;9;18;11;2;20;17;16;10;15;3;6;24;19;4;12
21;1;13;26;23;22;8;5;25;14;7;9;2;11;18;20;17;16;10;15;3;6;24;19;4;12;62;5901916
62;5877151;21;1;13;26;23;22;8;5;25;14;7;9;18;11;2;20;17;16;10;15;3;6;24;19;4;12
21;1;13;26;23;22;8;5;25;14;7;9;18;11;2;20;12;16;10;15;3;6;24;19;4;17;62;5855936
62;5855936;21;1;13;26;23;22;8;5;25;14;7;9;18;11;2;20;12;16;10;15;3;6;24;19;4;17
21;1;13;26;23;22;8;5;2;14;7;9;18;11;25;20;12;16;10;15;3;6;24;19;4;17;62;5861221
62;5861221;21;1;13;26;23;22;8;5;2;14;7;9;18;11;25;20;12;16;10;15;3;6;24;19;4;17
21;1;13;26;23;22;8;5;2;14;18;9;7;11;25;20;12;16;10;15;3;6;24;19;4;17;62;5873167
62;5861221;21;1;13;26;23;22;8;5;2;14;7;9;18;11;25;20;12;16;10;15;3;6;24;19;4;17
21;1;13;26;23;22;8;5;2;14;7;9;18;4;25;20;12;16;10;15;3;6;24;19;11;17;62;5805505
62;5805505;21;1;13;26;23;22;8;5;2;14;7;9;18;4;25;20;12;16;10;15;3;6;24;19;11;17
21;1;13;26;23;22;8;5;2;14;7;9;18;4;25;20;12;24;10;15;3;6;16;19;11;17;62;5820660
62;5820660;21;1;13;26;23;22;8;5;2;14;7;9;18;4;25;20;12;24;10;15;3;6;16;19;11;17
21;1;13;26;23;22;8;5;2;14;7;9;18;12;25;20;4;24;10;15;3;6;16;19;11;17;62;5838303
62;5838303;21;1;13;26;23;22;8;5;2;14;7;9;18;12;25;20;4;24;10;15;3;6;16;19;11;17
21;1;13;26;23;22;8;5;2;14;7;9;18;12;25;20;4;10;24;15;3;6;16;19;11;17;62;5837403
62;5837403;21;1;13;26;23;22;8;5;2;14;7;9;18;12;25;20;4;10;24;15;3;6;16;19;11;17
21;1;13;11;23;22;8;5;2;14;7;9;18;12;25;20;4;10;24;15;3;6;16;19;26;17;62;5851522
62;5851522;21;1;13;11;23;22;8;5;2;14;7;9;18;12;25;20;4;10;24;15;3;6;16;19;26;17
21;1;13;11;23;22;8;5;18;14;7;9;2;12;25;20;4;10;24;15;3;6;16;19;26;17;62;5900539
62;5851522;21;1;13;11;23;22;8;5;2;14;7;9;18;12;25;20;4;10;24;15;3;6;16;19;26;17
21;1;13;11;23;22;15;5;2;14;7;9;18;12;25;20;4;10;24;8;3;6;16;19;26;17;62;5887621
62;5887621;21;1;13;11;23;22;15;5;2;14;7;9;18;12;25;20;4;10;24;8;3;6;16;19;26;17
21;1;13;11;26;22;15;5;2;14;7;9;18;12;25;20;4;10;24;8;3;6;16;19;23;17;62;5889531
62;5889531;21;1;13;11;26;22;15;5;2;14;7;9;18;12;25;20;4;10;24;8;3;6;16;19;23;17
19;1;13;11;26;22;15;5;2;14;7;9;18;12;25;20;4;10;24;8;3;6;16;21;23;17;62;5894855
63;5894855;19;1;13;11;26;22;15;5;2;14;7;9;18;12;25;20;4;10;24;8;3;6;16;21;23;17
19;1;2;11;26;22;15;5;13;14;7;9;18;12;25;20;4;10;24;8;3;6;16;21;23;17;63;5884987
63;5884987;19;1;2;11;26;22;15;5;13;14;7;9;18;12;25;20;4;10;24;8;3;6;16;21;23;17
19;1;2;11;26;22;15;5;13;14;21;9;18;12;25;20;4;10;24;8;3;6;16;7;23;17;63;5854048
63;5854048;19;1;2;11;26;22;15;5;13;14;21;9;18;12;25;20;4;10;24;8;3;6;16;7;23;17
19;1;2;11;26;22;3;5;13;14;21;9;18;12;25;20;4;10;24;8;15;6;16;7;23;17;63;5743486
63;5743486;19;1;2;11;26;22;3;5;13;14;21;9;18;12;25;20;4;10;24;8;15;6;16;7;23;17
19;1;2;11;26;22;3;5;13;14;21;9;18;12;23;20;4;10;24;8;15;6;16;7;25;17;63;5742508
63;5742508;19;1;2;11;26;22;3;5;13;14;21;9;18;12;23;20;4;10;24;8;15;6;16;7;25;17
19;7;2;11;26;22;3;5;13;14;21;9;18;12;23;20;4;10;24;8;15;6;16;1;25;17;63;5770138
63;5770138;19;7;2;11;26;22;3;5;13;14;21;9;18;12;23;20;4;10;24;8;15;6;16;1;25;17
19;7;2;11;26;18;3;5;13;14;21;9;22;12;23;20;4;10;24;8;15;6;16;1;25;17;63;5835418
63;5835418;19;7;2;11;26;18;3;5;13;14;21;9;22;12;23;20;4;10;24;8;15;6;16;1;25;17
19;7;2;11;26;18;3;5;13;14;21;9;22;12;23;20;4;10;24;8;16;6;15;1;25;17;63;5846352
63;5846352;19;7;2;11;26;18;3;5;13;14;21;9;22;12;23;20;4;10;24;8;16;6;15;1;25;17
19;7;2;11;26;18;6;5;13;14;21;9;22;12;23;20;4;10;24;8;16;3;15;1;25;17;63;5958512
63;5958512;19;7;2;11;26;18;6;5;13;14;21;9;22;12;23;20;4;10;24;8;16;3;15;1;25;17
19;2;7;11;26;18;6;5;13;14;21;9;22;12;23;20;4;10;24;8;16;3;15;1;25;17;63;5959438
63;5959438;19;2;7;11;26;18;6;5;13;14;21;9;22;12;23;20;4;10;24;8;16;3;15;1;25;17
19;2;7;11;26;18;10;5;13;14;21;9;22;12;23;20;4;6;24;8;16;3;15;1;25;17;63;5955099
63;5955099;19;2;7;11;26;18;10;5;13;14;21;9;22;12;23;20;4;6;24;8;16;3;15;1;25;17
19;2;7;11;26;18;10;5;13;14;21;9;22;1;23;20;4;6;24;8;16;3;15;12;25;17;63;5938099
63;5938099;19;2;7;11;26;18;10;5;13;14;21;9;22;1;23;20;4;6;24;8;16;3;15;12;25;17
19;2;7;11;26;18;10;5;13;14;21;16;22;1;23;20;4;6;24;8;9;3;15;12;25;17;63;5985008
63;5985008;19;2;7;11;26;18;10;5;13;14;21;16;22;1;23;20;4;6;24;8;9;3;15;12;25;17
19;2;14;11;26;18;10;5;13;7;21;16;22;1;23;20;4;6;24;8;9;3;15;12;25;17;63;6014801
63;5985008;19;2;7;11;26;18;10;5;13;14;21;16;22;1;23;20;4;6;24;8;9;3;15;12;25;17
19;2;18;11;26;7;10;5;13;14;21;16;22;1;23;20;4;6;24;8;9;3;15;12;25;17;63;5983992
63;5983992;19;2;18;11;26;7;10;5;13;14;21;16;22;1;23;20;4;6;24;8;9;3;15;12;25;17
19;2;18;11;26;7;9;5;13;14;21;16;22;1;23;20;4;6;24;8;10;3;15;12;25;17;63;6016019
63;6016019;19;2;18;11;26;7;9;5;13;14;21;16;22;1;23;20;4;6;24;8;10;3;15;12;25;17
19;2;18;11;26;7;9;22;13;14;21;16;5;1;23;20;4;6;24;8;10;3;15;12;25;17;63;5887834
63;5887834;19;2;18;11;26;7;9;22;13;14;21;16;5;1;23;20;4;6;24;8;10;3;15;12;25;17
19;2;18;15;26;7;9;22;13;14;21;16;5;1;23;20;4;6;24;8;10;3;11;12;25;17;63;5885936
63;5885936;19;2;18;15;26;7;9;22;13;14;21;16;5;1;23;20;4;6;24;8;10;3;11;12;25;17
19;2;18;15;26;7;9;22;13;14;25;16;5;1;23;20;4;6;24;8;10;3;11;12;21;17;63;5913432
63;5913432;19;2;18;15;26;7;9;22;13;14;25;16;5;1;23;20;4;6;24;8;10;3;11;12;21;17
19;2;18;15;26;7;20;22;13;14;25;16;5;1;23;9;4;6;24;8;10;3;11;12;21;17;63;5916709
63;5916709;19;2;18;15;26;7;20;22;13;14;25;16;5;1;23;9;4;6;24;8;10;3;11;12;21;17
19;2;18;15;26;7;20;24;13;14;25;16;5;1;23;9;4;6;22;8;10;3;11;12;21;17;63;5915318
64;5915318;19;2;18;15;26;7;20;24;13;14;25;16;5;1;23;9;4;6;22;8;10;3;11;12;21;17
19;2;18;15;12;7;20;24;13;14;25;16;5;1;23;9;4;6;22;8;10;3;11;26;21;17;64;5892137
64;5892137;19;2;18;15;12;7;20;24;13;14;25;16;5;1;23;9;4;6;22;8;10;3;11;26;21;17
19;2;18;15;12;7;20;24;13;14;25;16;1;5;23;9;4;6;22;8;10;3;11;26;21;17;64;5886459
64;5886459;19;2;18;15;12;7;20;24;13;14;25;16;1;5;23;9;4;6;22;8;10;3;11;26;21;17
19;2;18;15;17;7;20;24;13;14;25;16;1;5;23;9;4;6;22;8;10;3;11;26;21;12;64;5890567
64;5890567;19;2;18;15;17;7;20;24;13;14;25;16;1;5;23;9;4;6;22;8;10;3;11;26;21;12
19;2;18;15;17;7;20;24;13;5;25;16;1;14;23;9;4;6;22;8;10;3;11;26;21;12;64;5942261
64;5942261;19;2;18;15;17;7;20;24;13;5;25;16;1;14;23;9;4;6;22;8;10;3;11;26;21;12
19;2;18;15;12;7;20;24;13;5;25;16;1;14;23;9;4;6;22;8;10;3;11;26;21;17;64;5905694
64;5905694;19;2;18;15;12;7;20;24;13;5;25;16;1;14;23;9;4;6;22;8;10;3;11;26;21;17
19;2;18;15;12;7;20;24;13;5;25;14;1;16;23;9;4;6;22;8;10;3;11;26;21;17;64;5891745
64;5891745;19;2;18;15;12;7;20;24;13;5;25;14;1;16;23;9;4;6;22;8;10;3;11;26;21;17
19;2;18;15;12;7;20;24;13;5;25;14;1;16;23;3;4;6;22;8;10;9;11;26;21;17;64;5791017
64;5791017;19;2;18;15;12;7;20;24;13;5;25;14;1;16;23;3;4;6;22;8;10;9;11;26;21;17
19;2;18;15;12;7;20;24;14;5;25;13;1;16;23;3;4;6;22;8;10;9;11;26;21;17;64;5881436
64;5881436;19;2;18;15;12;7;20;24;14;5;25;13;1;16;23;3;4;6;22;8;10;9;11;26;21;17
19;2;18;15;12;7;20;24;4;5;25;13;1;16;23;3;14;6;22;8;10;9;11;26;21;17;64;5841315
64;5841315;19;2;18;15;12;7;20;24;4;5;25;13;1;16;23;3;14;6;22;8;10;9;11;26;21;17
19;2;18;15;12;7;20;24;16;5;25;13;1;4;23;3;14;6;22;8;10;9;11;26;21;17;64;5801552
64;5801552;19;2;18;15;12;7;20;24;16;5;25;13;1;4;23;3;14;6;22;8;10;9;11;26;21;17
19;2;18;15;12;7;8;24;16;5;25;13;1;4;23;3;14;6;22;20;10;9;11;26;21;17;64;5914273
64;5914273;19;2;18;15;12;7;8;24;16;5;25;13;1;4;23;3;14;6;22;20;10;9;11;26;21;17
19;2;18;20;12;7;8;24;16;5;25;13;1;4;23;3;14;6;22;15;10;9;11;26;21;17;64;5879123
64;5879123;19;2;18;20;12;7;8;24;16;5;25;13;1;4;23;3;14;6;22;15;10;9;11;26;21;17
19;2;18;5;12;7;8;24;16;20;25;13;1;4;23;3;14;6;22;15;10;9;11;26;21;17;64;6026980
64;5879123;19;2;18;20;12;7;8;24;16;5;25;13;1;4;23;3;14;6;22;15;10;9;11;26;21;17
19;2;18;20;12;7;8;24;16;5;25;17;1;4;23;3;14;6;22;15;10;9;11;26;21;13;64;5891171
64;5891171;19;2;18;20;12;7;8;24;16;5;25;17;1;4;23;3;14;6;22;15;10;9;11;26;21;13
19;2;18;20;5;7;8;24;16;12;25;17;1;4;23;3;14;6;22;15;10;9;11;26;21;13;64;6048873
64;6048873;19;2;18;20;5;7;8;24;16;12;25;17;1;4;23;3;14;6;22;15;10;9;11;26;21;13
19;2;18;20;5;7;8;24;16;12;25;17;1;4;3;23;14;6;22;15;10;9;11;26;21;13;64;6023661
64;6023661;19;2;18;20;5;7;8;24;16;12;25;17;1;4;3;23;14;6;22;15;10;9;11;26;21;13
19;2;18;20;5;3;8;24;16;12;25;17;1;4;7;23;14;6;22;15;10;9;11;26;21;13;64;6064474
64;6023661;19;2;18;20;5;7;8;24;16;12;25;17;1;4;3;23;14;6;22;15;10;9;11;26;21;13
19;2;18;20;5;7;8;24;16;4;25;17;1;12;3;23;14;6;22;15;10;9;11;26;21;13;64;6013874
64;6013874;19;2;18;20;5;7;8;24;16;4;25;17;1;12;3;23;14;6;22;15;10;9;11;26;21;13
14;2;18;20;5;7;8;24;16;4;25;17;1;12;3;23;19;6;22;15;10;9;11;26;21;13;64;6020466
64;6020466;14;2;18;20;5;7;8;24;16;4;25;17;1;12;3;23;19;6;22;15;10;9;11;26;21;13
14;2;18;20;5;1;8;24;16;4;25;17;7;12;3;23;19;6;22;15;10;9;11;26;21;13;64;6097543
65;6020466;14;2;18;20;5;7;8;24;16;4;25;17;1;12;3;23;19;6;22;15;10;9;11;26;21;13
14;2;18;20;5;7;3;24;16;4;25;17;1;12;8;23;19;6;22;15;10;9;11;26;21;13;65;6064126
65;6064126;14;2;18;20;5;7;3;24;16;4;25;17;1;12;8;23;19;6;22;15;10;9;11;26;21;13
14;2;18;13;5;7;3;24;16;4;25;17;1;12;8;23;19;6;22;15;10;9;11;26;21;20;65;6026308
65;6026308;14;2;18;13;5;7;3;24;16;4;25;17;1;12;8;23;19;6;22;15;10;9;11;26;21;20
14;2;21;13;5;7;3;24;16;4;25;17;1;12;8;23;19;6;22;15;10;9;11;26;18;20;65;5950672
65;5950672;14;2;21;13;5;7;3;24;16;4;25;17;1;12;8;23;19;6;22;15;10;9;11;26;18;20
14;2;21;13;5;7;3;24;16;4;25;17;6;12;8;23;19;1;22;15;10;9;11;26;18;20;65;5947815
65;5947815;14;2;21;13;5;7;3;24;16;4;25;17;6;12;8;23;19;1;22;15;10;9;11;26;18;20
14;6;21;13;5;7;3;24;16;4;25;17;2;12;8;23;19;1;22;15;10;9;11;26;18;20;65;5944068
65;5944068;14;6;21;13;5;7;3;24;16;4;25;17;2;12;8;23;19;1;22;15;10;9;11;26;18;20
14;6;21;13;5;7;3;24;16;4;25;19;2;12;8;23;17;1;22;15;10;9;11;26;18;20;65;5917329
65;5917329;14;6;21;13;5;7;3;24;16;4;25;19;2;12;8;23;17;1;22;15;10;9;11;26;18;20
14;6;18;13;5;7;3;24;16;4;25;19;2;12;8;23;17;1;22;15;10;9;11;26;21;20;65;5992869
65;5917329;14;6;21;13;5;7;3;24;16;4;25;19;2;12;8;23;17;1;22;15;10;9;11;26;18;20
14;6;21;13;5;7;3;24;16;4;25;19;2;12;8;23;17;1;26;15;10;9;11;22;18;20;65;5919349
65;5919349;14;6;21;13;5;7;3;24;16;4;25;19;2;12;8;23;17;1;26;15;10;9;11;22;18;20
14;6;21;13;5;7;3;24;16;4;25;9;2;12;8;23;17;1;26;15;10;19;11;22;18;20;65;5897240
65;5897240;14;6;21;13;5;7;3;24;16;4;25;9;2;12;8;23;17;1;26;15;10;19;11;22;18;20
14;6;21;13;5;7;3;24;16;4;25;9;2;19;8;23;17;1;26;15;10;12;11;22;18;20;65;5855103
65;5855103;14;6;21;13;5;7;3;24;16;4;25;9;2;19;8;23;17;1;26;15;10;12;11;22;18;20
14;6;21;1;5;7;3;24;16;4;25;9;2;19;8;23;17;13;26;15;10;12;11;22;18;20;65;5897283
65;5897283;14;6;21;1;5;7;3;24;16;4;25;9;2;19;8;23;17;13;26;15;10;12;11;22;18;20
14;6;21;18;5;7;3;24;16;4;25;9;2;19;8;23;17;13;26;15;10;12;11;22;1;20;65;5964348
65;5964348;14;6;21;18;5;7;3;24;16;4;25;9;2;19;8;23;17;13;26;15;10;12;11;22;1;20
14;16;21;18;5;7;3;24;6;4;25;9;2;19;8;23;17;13;26;15;10;12;11;22;1;20;65;5965752
65;5965752;14;16;21;18;5;7;3;24;6;4;25;9;2;19;8;23;17;13;26;15;10;12;11;22;1;20
14;16;21;18;5;7;3;24;6;4;25;9;2;26;8;23;17;13;19;15;10;12;11;22;1;20;65;5988418
65;5988418;14;16;21;18;5;7;3;24;6;4;25;9;2;26;8;23;17;13;19;15;10;12;11;22;1;20
14;16;21;18;5;7;3;24;6;4;25;9;2;26;8;23;22;13;19;15;10;12;11;17;1;20;65;5958384
65;5958384;14;16;21;18;5;7;3;24;6;4;25;9;2;26;8;23;22;13;19;15;10;12;11;17;1;20
14;16;21;26;5;7;3;24;6;4;25;9;2;18;8;23;22;13;19;15;10;12;11;17;1;20;65;5875473
