"X1";"X48828";"X6";"X8";"X12";"X3";"X5";"X11";"X7";"X1.1";"X4";"X9";"X10";"X2"
44;45104;6;5;4;10;3;8;1;9;7;2;12;11
6;5;4;7;3;8;1;9;10;2;12;11;44;49736
44;49736;6;5;4;7;3;8;1;9;10;2;12;11
6;5;4;7;3;8;1;2;10;9;12;11;44;46712
44;46712;6;5;4;7;3;8;1;2;10;9;12;11
6;5;4;7;11;8;1;2;10;9;12;3;44;40590
44;40590;6;5;4;7;11;8;1;2;10;9;12;3
6;4;5;7;11;8;1;2;10;9;12;3;44;37682
44;37682;6;4;5;7;11;8;1;2;10;9;12;3
6;4;10;7;11;8;1;2;5;9;12;3;44;33280
44;33280;6;4;10;7;11;8;1;2;5;9;12;3
6;4;10;7;1;8;11;2;5;9;12;3;44;42228
44;33280;6;4;10;7;11;8;1;2;5;9;12;3
6;4;10;7;11;8;1;2;9;5;12;3;44;37010
44;33280;6;4;10;7;11;8;1;2;5;9;12;3
6;4;10;11;7;8;1;2;5;9;12;3;44;37120
44;37120;6;4;10;11;7;8;1;2;5;9;12;3
5;4;10;11;7;8;1;2;6;9;12;3;44;40960
44;40960;5;4;10;11;7;8;1;2;6;9;12;3
5;4;10;11;7;8;9;2;6;1;12;3;44;42486
44;40960;5;4;10;11;7;8;1;2;6;9;12;3
5;4;10;11;7;8;1;2;9;6;12;3;44;47368
44;40960;5;4;10;11;7;8;1;2;6;9;12;3
5;10;4;11;7;8;1;2;6;9;12;3;44;23892
44;23892;5;10;4;11;7;8;1;2;6;9;12;3
5;10;12;11;7;8;1;2;6;9;4;3;44;25896
44;25896;5;10;12;11;7;8;1;2;6;9;4;3
5;10;12;11;7;8;1;2;4;9;6;3;44;25866
44;25866;5;10;12;11;7;8;1;2;4;9;6;3
5;10;12;11;7;2;1;8;4;9;6;3;44;34624
44;25866;5;10;12;11;7;8;1;2;4;9;6;3
5;1;12;11;7;8;10;2;4;9;6;3;44;37010
44;25866;5;10;12;11;7;8;1;2;4;9;6;3
3;10;12;11;7;8;1;2;4;9;6;5;44;41036
44;25866;5;10;12;11;7;8;1;2;4;9;6;3
5;10;12;11;7;8;2;1;4;9;6;3;44;33134
44;25866;5;10;12;11;7;8;1;2;4;9;6;3
5;10;12;11;1;8;7;2;4;9;6;3;44;27494
44;27494;5;10;12;11;1;8;7;2;4;9;6;3
5;10;12;9;1;8;7;2;4;11;6;3;44;38098
45;27494;5;10;12;11;1;8;7;2;4;9;6;3
5;10;12;11;1;8;7;4;2;9;6;3;45;32190
45;27494;5;10;12;11;1;8;7;2;4;9;6;3
5;10;6;11;1;8;7;2;4;9;12;3;45;35260
45;27494;5;10;12;11;1;8;7;2;4;9;6;3
11;10;12;5;1;8;7;2;4;9;6;3;45;34936
45;27494;5;10;12;11;1;8;7;2;4;9;6;3
5;10;4;11;1;8;7;2;12;9;6;3;45;29626
45;29626;5;10;4;11;1;8;7;2;12;9;6;3
5;10;4;6;1;8;7;2;12;9;11;3;45;31412
45;31412;5;10;4;6;1;8;7;2;12;9;11;3
5;10;4;6;1;3;7;2;12;9;11;8;45;38152
45;31412;5;10;4;6;1;8;7;2;12;9;11;3
5;10;6;4;1;8;7;2;12;9;11;3;45;35502
45;35502;5;10;6;4;1;8;7;2;12;9;11;3
5;10;6;4;1;9;7;2;12;8;11;3;45;52594
45;35502;5;10;6;4;1;8;7;2;12;9;11;3
5;10;6;4;1;12;7;2;8;9;11;3;45;48352
45;35502;5;10;6;4;1;8;7;2;12;9;11;3
5;10;6;4;1;8;9;2;12;7;11;3;45;30712
45;30712;5;10;6;4;1;8;9;2;12;7;11;3
5;10;6;12;1;8;9;2;4;7;11;3;45;32750
45;30712;5;10;6;4;1;8;9;2;12;7;11;3
5;10;9;4;1;8;6;2;12;7;11;3;45;30216
45;30216;5;10;9;4;1;8;6;2;12;7;11;3
5;10;4;9;1;8;6;2;12;7;11;3;45;28422
45;28422;5;10;4;9;1;8;6;2;12;7;11;3
5;10;4;8;1;9;6;2;12;7;11;3;45;35318
45;28422;5;10;4;9;1;8;6;2;12;7;11;3
4;10;5;9;1;8;6;2;12;7;11;3;45;34014
45;28422;5;10;4;9;1;8;6;2;12;7;11;3
5;10;4;9;11;8;6;2;12;7;1;3;45;28244
45;28244;5;10;4;9;11;8;6;2;12;7;1;3
5;10;4;9;12;8;6;2;11;7;1;3;45;31378
45;31378;5;10;4;9;12;8;6;2;11;7;1;3
5;10;11;9;12;8;6;2;4;7;1;3;45;29292
45;29292;5;10;11;9;12;8;6;2;4;7;1;3
5;10;7;9;12;8;6;2;4;11;1;3;45;41828
45;29292;5;10;11;9;12;8;6;2;4;7;1;3
5;10;11;9;12;8;6;2;3;7;1;4;45;30080
46;30080;5;10;11;9;12;8;6;2;3;7;1;4
5;10;11;9;12;8;6;2;3;1;7;4;46;29984
46;29984;5;10;11;9;12;8;6;2;3;1;7;4
5;10;6;9;12;8;11;2;3;1;7;4;46;30492
46;30492;5;10;6;9;12;8;11;2;3;1;7;4
5;10;6;9;12;8;2;11;3;1;7;4;46;33572
46;30492;5;10;6;9;12;8;11;2;3;1;7;4
5;10;6;1;12;8;11;2;3;9;7;4;46;30332
46;30332;5;10;6;1;12;8;11;2;3;9;7;4
5;10;6;1;12;11;8;2;3;9;7;4;46;43376
46;30332;5;10;6;1;12;8;11;2;3;9;7;4
9;10;6;1;12;8;11;2;3;5;7;4;46;50378
46;30332;5;10;6;1;12;8;11;2;3;9;7;4
5;9;6;1;12;8;11;2;3;10;7;4;46;49306
46;30332;5;10;6;1;12;8;11;2;3;9;7;4
2;10;6;1;12;8;11;5;3;9;7;4;46;38818
46;30332;5;10;6;1;12;8;11;2;3;9;7;4
5;10;11;1;12;8;6;2;3;9;7;4;46;29824
46;29824;5;10;11;1;12;8;6;2;3;9;7;4
5;10;1;11;12;8;6;2;3;9;7;4;46;30788
46;29824;5;10;11;1;12;8;6;2;3;9;7;4
5;10;11;1;3;8;6;2;12;9;7;4;46;22958
46;22958;5;10;11;1;3;8;6;2;12;9;7;4
2;10;11;1;3;8;6;5;12;9;7;4;46;39342
46;22958;5;10;11;1;3;8;6;2;12;9;7;4
5;8;11;1;3;10;6;2;12;9;7;4;46;25310
46;25310;5;8;11;1;3;10;6;2;12;9;7;4
5;8;11;1;3;10;12;2;6;9;7;4;46;29604
46;25310;5;8;11;1;3;10;6;2;12;9;7;4
5;8;7;1;3;10;6;2;12;9;11;4;46;27632
46;27632;5;8;7;1;3;10;6;2;12;9;11;4
5;8;7;1;3;10;6;2;4;9;11;12;46;30160
46;27632;5;8;7;1;3;10;6;2;12;9;11;4
5;8;7;2;3;10;6;1;12;9;11;4;46;36834
46;36834;5;8;7;2;3;10;6;1;12;9;11;4
5;8;7;2;3;10;6;1;12;11;9;4;46;33662
46;33662;5;8;7;2;3;10;6;1;12;11;9;4
5;8;7;2;3;10;12;1;6;11;9;4;46;30820
46;30820;5;8;7;2;3;10;12;1;6;11;9;4
9;8;7;2;3;10;12;1;6;11;5;4;46;38172
47;38172;9;8;7;2;3;10;12;1;6;11;5;4
9;8;7;2;11;10;12;1;6;3;5;4;47;33650
47;33650;9;8;7;2;11;10;12;1;6;3;5;4
9;3;7;2;11;10;12;1;6;8;5;4;47;44340
47;33650;9;8;7;2;11;10;12;1;6;3;5;4
12;8;7;2;11;10;9;1;6;3;5;4;47;38306
47;33650;9;8;7;2;11;10;12;1;6;3;5;4
9;8;7;10;11;2;12;1;6;3;5;4;47;46608
47;33650;9;8;7;2;11;10;12;1;6;3;5;4
9;8;6;2;11;10;12;1;7;3;5;4;47;32062
47;32062;9;8;6;2;11;10;12;1;7;3;5;4
9;2;6;8;11;10;12;1;7;3;5;4;47;36488
47;32062;9;8;6;2;11;10;12;1;7;3;5;4
10;8;6;2;11;9;12;1;7;3;5;4;47;35382
47;35382;10;8;6;2;11;9;12;1;7;3;5;4
10;8;2;6;11;9;12;1;7;3;5;4;47;34594
47;34594;10;8;2;6;11;9;12;1;7;3;5;4
10;7;2;6;11;9;12;1;8;3;5;4;47;34240
47;34240;10;7;2;6;11;9;12;1;8;3;5;4
10;7;2;6;11;9;12;1;8;5;3;4;47;42674
47;34240;10;7;2;6;11;9;12;1;8;3;5;4
10;7;2;6;11;4;12;1;8;3;5;9;47;39720
47;34240;10;7;2;6;11;9;12;1;8;3;5;4
10;5;2;6;11;9;12;1;8;3;7;4;47;45488
47;34240;10;7;2;6;11;9;12;1;8;3;5;4
10;7;2;6;11;9;12;8;1;3;5;4;47;39698
47;34240;10;7;2;6;11;9;12;1;8;3;5;4
10;7;2;6;11;9;1;12;8;3;5;4;47;35968
47;34240;10;7;2;6;11;9;12;1;8;3;5;4
10;7;2;6;11;9;12;1;8;3;4;5;47;34064
47;34064;10;7;2;6;11;9;12;1;8;3;4;5
10;2;7;6;11;9;12;1;8;3;4;5;47;38532
47;38532;10;2;7;6;11;9;12;1;8;3;4;5
10;2;7;12;11;9;6;1;8;3;4;5;47;43072
47;38532;10;2;7;6;11;9;12;1;8;3;4;5
10;2;7;3;11;9;12;1;8;6;4;5;47;46306
47;38532;10;2;7;6;11;9;12;1;8;3;4;5
10;1;7;6;11;9;12;2;8;3;4;5;47;45736
47;38532;10;2;7;6;11;9;12;1;8;3;4;5
10;1;7;6;11;9;12;2;8;3;4;5;47;45736
48;38532;10;2;7;6;11;9;12;1;8;3;4;5
10;4;7;6;11;9;12;1;8;3;2;5;48;41808
48;41808;10;4;7;6;11;9;12;1;8;3;2;5
10;4;7;6;2;9;12;1;8;3;11;5;48;35918
48;35918;10;4;7;6;2;9;12;1;8;3;11;5
10;4;7;6;2;8;12;1;9;3;11;5;48;37838
48;37838;10;4;7;6;2;8;12;1;9;3;11;5
1;4;7;6;2;8;12;10;9;3;11;5;48;35386
48;35386;1;4;7;6;2;8;12;10;9;3;11;5
1;4;7;11;2;8;12;10;9;3;6;5;48;34132
48;34132;1;4;7;11;2;8;12;10;9;3;6;5
1;4;7;11;2;8;9;10;12;3;6;5;48;33868
48;33868;1;4;7;11;2;8;9;10;12;3;6;5
1;4;7;11;6;8;9;10;12;3;2;5;48;37080
48;37080;1;4;7;11;6;8;9;10;12;3;2;5
1;4;10;11;6;8;9;7;12;3;2;5;48;38172
48;38172;1;4;10;11;6;8;9;7;12;3;2;5
1;4;10;11;6;8;9;5;12;3;2;7;48;32668
48;32668;1;4;10;11;6;8;9;5;12;3;2;7
1;4;10;11;6;8;7;5;12;3;2;9;48;30726
48;30726;1;4;10;11;6;8;7;5;12;3;2;9
1;4;12;11;6;8;7;5;10;3;2;9;48;35886
48;30726;1;4;10;11;6;8;7;5;12;3;2;9
1;4;6;11;10;8;7;5;12;3;2;9;48;33052
48;30726;1;4;10;11;6;8;7;5;12;3;2;9
1;4;8;11;6;10;7;5;12;3;2;9;48;36646
48;36646;1;4;8;11;6;10;7;5;12;3;2;9
12;4;8;11;6;10;7;5;1;3;2;9;48;43492
48;43492;12;4;8;11;6;10;7;5;1;3;2;9
12;4;8;6;11;10;7;5;1;3;2;9;48;42852
48;42852;12;4;8;6;11;10;7;5;1;3;2;9
12;4;8;6;5;10;7;11;1;3;2;9;48;55840
48;42852;12;4;8;6;11;10;7;5;1;3;2;9
12;10;8;6;11;4;7;5;1;3;2;9;48;43050
48;43050;12;10;8;6;11;4;7;5;1;3;2;9
12;9;8;6;11;4;7;5;1;3;2;10;48;30982
48;30982;12;9;8;6;11;4;7;5;1;3;2;10
6;9;8;12;11;4;7;5;1;3;2;10;48;29834
48;29834;6;9;8;12;11;4;7;5;1;3;2;10
6;10;8;12;11;4;7;5;1;3;2;9;48;35242
49;29834;6;9;8;12;11;4;7;5;1;3;2;10
6;9;8;12;11;4;10;5;1;3;2;7;49;25920
49;25920;6;9;8;12;11;4;10;5;1;3;2;7
6;9;8;12;11;4;7;5;1;3;2;10;49;29834
49;25920;6;9;8;12;11;4;10;5;1;3;2;7
6;10;8;12;11;4;9;5;1;3;2;7;49;32400
49;32400;6;10;8;12;11;4;9;5;1;3;2;7
8;10;6;12;11;4;9;5;1;3;2;7;49;29054
49;29054;8;10;6;12;11;4;9;5;1;3;2;7
8;10;6;12;11;4;9;5;3;1;2;7;49;36972
49;29054;8;10;6;12;11;4;9;5;1;3;2;7
8;10;6;12;11;3;9;5;1;4;2;7;49;46446
49;29054;8;10;6;12;11;4;9;5;1;3;2;7
8;10;6;12;11;4;7;5;1;3;2;9;49;32884
49;32884;8;10;6;12;11;4;7;5;1;3;2;9
8;10;6;12;11;4;3;5;1;7;2;9;49;29460
49;29460;8;10;6;12;11;4;3;5;1;7;2;9
8;6;10;12;11;4;3;5;1;7;2;9;49;26596
49;26596;8;6;10;12;11;4;3;5;1;7;2;9
8;6;10;12;11;4;1;5;3;7;2;9;49;26444
49;26444;8;6;10;12;11;4;1;5;3;7;2;9
8;6;2;12;11;4;1;5;3;7;10;9;49;30424
49;26444;8;6;10;12;11;4;1;5;3;7;2;9
8;6;12;10;11;4;1;5;3;7;2;9;49;30652
49;30652;8;6;12;10;11;4;1;5;3;7;2;9
8;6;12;10;11;4;5;1;3;7;2;9;49;31040
49;31040;8;6;12;10;11;4;5;1;3;7;2;9
8;6;11;10;12;4;5;1;3;7;2;9;49;30070
49;30070;8;6;11;10;12;4;5;1;3;7;2;9
8;6;11;10;12;4;7;1;3;5;2;9;49;45356
49;30070;8;6;11;10;12;4;5;1;3;7;2;9
12;6;11;10;8;4;5;1;3;7;2;9;49;29754
49;29754;12;6;11;10;8;4;5;1;3;7;2;9
12;5;11;10;8;4;6;1;3;7;2;9;49;51310
49;29754;12;6;11;10;8;4;5;1;3;7;2;9
12;6;11;10;8;3;5;1;4;7;2;9;49;42510
49;42510;12;6;11;10;8;3;5;1;4;7;2;9
4;6;11;10;8;3;5;1;12;7;2;9;49;34504
49;34504;4;6;11;10;8;3;5;1;12;7;2;9
4;6;10;11;8;3;5;1;12;7;2;9;49;34668
50;34668;4;6;10;11;8;3;5;1;12;7;2;9
4;6;10;11;8;3;5;2;12;7;1;9;50;42986
50;34668;4;6;10;11;8;3;5;1;12;7;2;9
4;1;10;11;8;3;5;6;12;7;2;9;50;47508
50;34668;4;6;10;11;8;3;5;1;12;7;2;9
4;11;10;6;8;3;5;1;12;7;2;9;50;34604
50;34604;4;11;10;6;8;3;5;1;12;7;2;9
4;11;10;6;8;9;5;1;12;7;2;3;50;33606
50;33606;4;11;10;6;8;9;5;1;12;7;2;3
3;11;10;6;8;9;5;1;12;7;2;4;50;36604
50;33606;4;11;10;6;8;9;5;1;12;7;2;3
4;11;9;6;8;10;5;1;12;7;2;3;50;44052
50;33606;4;11;10;6;8;9;5;1;12;7;2;3
4;11;10;6;8;9;5;12;1;7;2;3;50;41282
50;33606;4;11;10;6;8;9;5;1;12;7;2;3
4;11;10;6;8;9;5;1;7;12;2;3;50;50144
50;33606;4;11;10;6;8;9;5;1;12;7;2;3
4;11;10;6;9;8;5;1;12;7;2;3;50;29218
50;29218;4;11;10;6;9;8;5;1;12;7;2;3
4;11;10;6;9;8;12;1;5;7;2;3;50;35888
50;29218;4;11;10;6;9;8;5;1;12;7;2;3
4;11;10;6;9;8;1;5;12;7;2;3;50;28470
50;28470;4;11;10;6;9;8;1;5;12;7;2;3
4;11;10;6;9;1;8;5;12;7;2;3;50;33696
50;33696;4;11;10;6;9;1;8;5;12;7;2;3
4;11;10;6;9;1;8;5;12;3;2;7;50;34656
50;34656;4;11;10;6;9;1;8;5;12;3;2;7
4;12;10;6;9;1;8;5;11;3;2;7;50;48736
50;34656;4;11;10;6;9;1;8;5;12;3;2;7
4;1;10;6;9;11;8;5;12;3;2;7;50;26942
50;26942;4;1;10;6;9;11;8;5;12;3;2;7
4;1;10;6;5;11;8;9;12;3;2;7;50;44622
50;26942;4;1;10;6;9;11;8;5;12;3;2;7
4;1;10;6;9;8;11;5;12;3;2;7;50;27970
50;27970;4;1;10;6;9;8;11;5;12;3;2;7
4;1;10;6;9;8;11;2;12;3;5;7;50;43282
50;27970;4;1;10;6;9;8;11;5;12;3;2;7
4;1;10;12;9;8;11;5;6;3;2;7;50;32554
50;27970;4;1;10;6;9;8;11;5;12;3;2;7
4;1;10;6;11;8;9;5;12;3;2;7;50;30324
51;30324;4;1;10;6;11;8;9;5;12;3;2;7
4;1;10;6;2;8;9;5;12;3;11;7;51;26442
51;26442;4;1;10;6;2;8;9;5;12;3;11;7
4;1;7;6;2;8;9;5;12;3;11;10;51;24764
51;24764;4;1;7;6;2;8;9;5;12;3;11;10
4;1;7;6;2;8;12;5;9;3;11;10;51;26014
51;26014;4;1;7;6;2;8;12;5;9;3;11;10
4;1;7;6;2;9;12;5;8;3;11;10;51;32542
51;26014;4;1;7;6;2;8;12;5;9;3;11;10
4;1;7;6;2;8;12;9;5;3;11;10;51;36300
51;26014;4;1;7;6;2;8;12;5;9;3;11;10
4;2;7;6;1;8;12;5;9;3;11;10;51;34604
51;34604;4;2;7;6;1;8;12;5;9;3;11;10
4;2;7;6;1;3;12;5;9;8;11;10;51;33796
51;33796;4;2;7;6;1;3;12;5;9;8;11;10
4;2;7;10;1;3;12;5;9;8;11;6;51;38634
51;33796;4;2;7;6;1;3;12;5;9;8;11;10
4;2;7;6;9;3;12;5;1;8;11;10;51;35118
51;35118;4;2;7;6;9;3;12;5;1;8;11;10
4;2;7;12;9;3;6;5;1;8;11;10;51;41544
51;35118;4;2;7;6;9;3;12;5;1;8;11;10
4;2;11;6;9;3;12;5;1;8;7;10;51;32424
51;32424;4;2;11;6;9;3;12;5;1;8;7;10
6;2;11;4;9;3;12;5;1;8;7;10;51;35290
51;35290;6;2;11;4;9;3;12;5;1;8;7;10
6;2;11;4;9;3;12;1;5;8;7;10;51;37242
51;37242;6;2;11;4;9;3;12;1;5;8;7;10
6;2;11;4;9;3;12;1;7;8;5;10;51;37338
51;37338;6;2;11;4;9;3;12;1;7;8;5;10
5;2;11;4;9;3;12;1;7;8;6;10;51;55470
51;37338;6;2;11;4;9;3;12;1;7;8;5;10
6;2;11;4;12;3;9;1;7;8;5;10;51;38086
51;38086;6;2;11;4;12;3;9;1;7;8;5;10
6;2;11;4;12;3;9;10;7;8;5;1;51;36258
51;36258;6;2;11;4;12;3;9;10;7;8;5;1
6;2;11;4;8;3;9;10;7;12;5;1;51;56786
51;36258;6;2;11;4;12;3;9;10;7;8;5;1
6;2;12;4;11;3;9;10;7;8;5;1;51;34214
51;34214;6;2;12;4;11;3;9;10;7;8;5;1
6;2;12;4;11;3;9;7;10;8;5;1;51;46922
52;34214;6;2;12;4;11;3;9;10;7;8;5;1
6;2;12;4;5;3;9;10;7;8;11;1;52;42676
52;34214;6;2;12;4;11;3;9;10;7;8;5;1
6;2;12;8;11;3;9;10;7;4;5;1;52;42512
52;34214;6;2;12;4;11;3;9;10;7;8;5;1
6;8;12;4;11;3;9;10;7;2;5;1;52;38734
52;38734;6;8;12;4;11;3;9;10;7;2;5;1
6;8;12;4;11;3;7;10;9;2;5;1;52;43082
52;38734;6;8;12;4;11;3;9;10;7;2;5;1
6;8;12;4;11;3;9;10;1;2;5;7;52;41414
52;41414;6;8;12;4;11;3;9;10;1;2;5;7
6;8;12;4;2;3;9;10;1;11;5;7;52;53318
52;41414;6;8;12;4;11;3;9;10;1;2;5;7
6;8;2;4;11;3;9;10;1;12;5;7;52;49236
52;41414;6;8;12;4;11;3;9;10;1;2;5;7
12;8;6;4;11;3;9;10;1;2;5;7;52;50056
52;41414;6;8;12;4;11;3;9;10;1;2;5;7
6;8;12;4;11;3;9;10;5;2;1;7;52;41326
52;41326;6;8;12;4;11;3;9;10;5;2;1;7
6;8;12;4;9;3;11;10;5;2;1;7;52;43814
52;43814;6;8;12;4;9;3;11;10;5;2;1;7
9;8;12;4;6;3;11;10;5;2;1;7;52;42964
52;42964;9;8;12;4;6;3;11;10;5;2;1;7
6;8;12;4;9;3;11;10;5;2;1;7;52;43814
52;42964;9;8;12;4;6;3;11;10;5;2;1;7
9;8;12;4;5;3;11;10;6;2;1;7;52;47160
52;47160;9;8;12;4;5;3;11;10;6;2;1;7
10;8;12;4;5;3;11;9;6;2;1;7;52;34382
52;34382;10;8;12;4;5;3;11;9;6;2;1;7
10;8;12;5;4;3;11;9;6;2;1;7;52;35662
52;35662;10;8;12;5;4;3;11;9;6;2;1;7
10;8;12;2;4;3;11;9;6;5;1;7;52;42972
52;35662;10;8;12;5;4;3;11;9;6;2;1;7
9;8;12;5;4;3;11;10;6;2;1;7;52;45600
52;35662;10;8;12;5;4;3;11;9;6;2;1;7
10;8;12;5;4;3;11;9;6;2;7;1;52;37498
52;35662;10;8;12;5;4;3;11;9;6;2;1;7
10;8;12;5;4;7;11;9;6;2;1;3;52;41834
52;35662;10;8;12;5;4;3;11;9;6;2;1;7
2;8;12;5;4;3;11;9;6;10;1;7;52;52990
53;35662;10;8;12;5;4;3;11;9;6;2;1;7
8;10;12;5;4;3;11;9;6;2;1;7;53;34572
53;34572;8;10;12;5;4;3;11;9;6;2;1;7
8;5;12;10;4;3;11;9;6;2;1;7;53;27874
53;27874;8;5;12;10;4;3;11;9;6;2;1;7
8;6;12;10;4;3;11;9;5;2;1;7;53;46938
53;27874;8;5;12;10;4;3;11;9;6;2;1;7
8;5;12;4;10;3;11;9;6;2;1;7;53;26754
53;26754;8;5;12;4;10;3;11;9;6;2;1;7
8;5;12;4;9;3;11;10;6;2;1;7;53;32930
53;32930;8;5;12;4;9;3;11;10;6;2;1;7
8;5;10;4;9;3;11;12;6;2;1;7;53;32738
53;32738;8;5;10;4;9;3;11;12;6;2;1;7
8;3;10;4;9;5;11;12;6;2;1;7;53;39332
53;32738;8;5;10;4;9;3;11;12;6;2;1;7
5;8;10;4;9;3;11;12;6;2;1;7;53;47864
53;32738;8;5;10;4;9;3;11;12;6;2;1;7
8;5;10;4;9;3;1;12;6;2;11;7;53;25806
53;25806;8;5;10;4;9;3;1;12;6;2;11;7
8;5;10;4;9;12;1;3;6;2;11;7;53;43600
53;25806;8;5;10;4;9;3;1;12;6;2;11;7
5;8;10;4;9;3;1;12;6;2;11;7;53;40932
53;25806;8;5;10;4;9;3;1;12;6;2;11;7
8;5;10;4;9;3;7;12;6;2;11;1;53;25938
53;25938;8;5;10;4;9;3;7;12;6;2;11;1
8;10;5;4;9;3;7;12;6;2;11;1;53;31562
53;25938;8;5;10;4;9;3;7;12;6;2;11;1
8;5;10;4;9;3;7;6;12;2;11;1;53;30114
53;30114;8;5;10;4;9;3;7;6;12;2;11;1
8;5;10;4;9;2;7;6;12;3;11;1;53;52960
53;30114;8;5;10;4;9;3;7;6;12;2;11;1
3;5;10;4;9;8;7;6;12;2;11;1;53;32328
53;32328;3;5;10;4;9;8;7;6;12;2;11;1
3;5;10;4;9;6;7;8;12;2;11;1;53;40892
53;32328;3;5;10;4;9;8;7;6;12;2;11;1
3;5;10;4;12;8;7;6;9;2;11;1;53;32958
53;32958;3;5;10;4;12;8;7;6;9;2;11;1
3;5;10;4;12;8;2;6;9;7;11;1;53;39972
53;32958;3;5;10;4;12;8;7;6;9;2;11;1
3;5;10;4;12;8;2;6;9;7;11;1;53;39972
54;32958;3;5;10;4;12;8;7;6;9;2;11;1
3;5;10;4;6;8;7;12;9;2;11;1;54;32682
54;32682;3;5;10;4;6;8;7;12;9;2;11;1
12;5;10;4;6;8;7;3;9;2;11;1;54;48892
54;32682;3;5;10;4;6;8;7;12;9;2;11;1
3;5;10;4;6;8;11;12;9;2;7;1;54;35518
54;32682;3;5;10;4;6;8;7;12;9;2;11;1
3;5;10;11;6;8;7;12;9;2;4;1;54;34084
54;34084;3;5;10;11;6;8;7;12;9;2;4;1
8;5;10;11;6;3;7;12;9;2;4;1;54;27824
54;27824;8;5;10;11;6;3;7;12;9;2;4;1
8;5;10;4;6;3;7;12;9;2;11;1;54;29090
54;29090;8;5;10;4;6;3;7;12;9;2;11;1
8;5;10;11;6;3;7;12;9;2;4;1;54;27824
54;27824;8;5;10;11;6;3;7;12;9;2;4;1
7;5;10;11;6;3;8;12;9;2;4;1;54;28948
54;28948;7;5;10;11;6;3;8;12;9;2;4;1
7;5;10;3;6;11;8;12;9;2;4;1;54;28100
54;28100;7;5;10;3;6;11;8;12;9;2;4;1
7;5;10;3;6;11;8;12;9;4;2;1;54;36652
54;28100;7;5;10;3;6;11;8;12;9;2;4;1
7;5;10;3;1;11;8;12;9;2;4;6;54;22246
54;22246;7;5;10;3;1;11;8;12;9;2;4;6
7;5;10;3;1;11;12;8;9;2;4;6;54;31790
54;22246;7;5;10;3;1;11;8;12;9;2;4;6
7;5;10;1;3;11;8;12;9;2;4;6;54;24206
54;24206;7;5;10;1;3;11;8;12;9;2;4;6
7;5;8;1;3;11;10;12;9;2;4;6;54;25454
54;25454;7;5;8;1;3;11;10;12;9;2;4;6
4;5;8;1;3;11;10;12;9;2;7;6;54;37918
54;25454;7;5;8;1;3;11;10;12;9;2;4;6
7;6;8;1;3;11;10;12;9;2;4;5;54;43322
54;25454;7;5;8;1;3;11;10;12;9;2;4;6
7;5;8;1;3;12;10;11;9;2;4;6;54;44114
54;25454;7;5;8;1;3;11;10;12;9;2;4;6
7;5;8;1;3;11;10;12;2;9;4;6;54;23362
54;23362;7;5;8;1;3;11;10;12;2;9;4;6
7;5;8;1;4;11;10;12;2;9;3;6;54;24534
54;24534;7;5;8;1;4;11;10;12;2;9;3;6
7;12;8;1;4;11;10;5;2;9;3;6;54;39206
55;24534;7;5;8;1;4;11;10;12;2;9;3;6
1;5;8;7;4;11;10;12;2;9;3;6;55;31554
55;24534;7;5;8;1;4;11;10;12;2;9;3;6
7;2;8;1;4;11;10;12;5;9;3;6;55;38256
55;24534;7;5;8;1;4;11;10;12;2;9;3;6
7;5;8;2;4;11;10;12;1;9;3;6;55;24332
55;24332;7;5;8;2;4;11;10;12;1;9;3;6
7;5;8;2;4;11;10;9;1;12;3;6;55;22884
55;22884;7;5;8;2;4;11;10;9;1;12;3;6
7;2;8;5;4;11;10;9;1;12;3;6;55;39258
55;22884;7;5;8;2;4;11;10;9;1;12;3;6
7;5;8;2;4;11;10;1;9;12;3;6;55;35324
55;22884;7;5;8;2;4;11;10;9;1;12;3;6
7;5;8;1;4;11;10;9;2;12;3;6;55;23086
55;22884;7;5;8;2;4;11;10;9;1;12;3;6
7;5;8;2;4;11;3;9;1;12;10;6;55;23546
55;23546;7;5;8;2;4;11;3;9;1;12;10;6
7;5;8;6;4;11;3;9;1;12;10;2;55;26730
55;23546;7;5;8;2;4;11;3;9;1;12;10;6
7;5;8;4;2;11;3;9;1;12;10;6;55;22906
55;22906;7;5;8;4;2;11;3;9;1;12;10;6
1;5;8;4;2;11;3;9;7;12;10;6;55;30914
55;22906;7;5;8;4;2;11;3;9;1;12;10;6
7;4;8;5;2;11;3;9;1;12;10;6;55;39488
55;22906;7;5;8;4;2;11;3;9;1;12;10;6
12;5;8;4;2;11;3;9;1;7;10;6;55;42908
55;22906;7;5;8;4;2;11;3;9;1;12;10;6
7;5;8;4;2;11;3;9;10;12;1;6;55;22954
55;22954;7;5;8;4;2;11;3;9;10;12;1;6
7;5;8;4;2;11;3;9;6;12;1;10;55;29852
55;22954;7;5;8;4;2;11;3;9;10;12;1;6
7;5;8;4;10;11;3;9;2;12;1;6;55;22440
55;22440;7;5;8;4;10;11;3;9;2;12;1;6
7;5;8;4;6;11;3;9;2;12;1;10;55;33598
55;22440;7;5;8;4;10;11;3;9;2;12;1;6
7;11;8;4;10;5;3;9;2;12;1;6;55;31642
55;22440;7;5;8;4;10;11;3;9;2;12;1;6
7;5;8;4;6;11;3;9;2;12;1;10;55;33598
55;22440;7;5;8;4;10;11;3;9;2;12;1;6
7;5;8;4;10;11;1;9;2;12;3;6;55;22922
