"X1";"X5976923";"X19";"X4";"X18";"X14";"X6";"X23";"X25";"X16";"X9";"X12";"X11";"X7";"X10";"X5";"X20";"X1.1";"X17";"X3";"X13";"X21";"X15";"X26";"X2";"X8";"X22";"X24"
16;5722456;14;2;1;15;25;19;12;10;9;26;18;5;3;20;22;21;8;13;7;23;11;24;17;4;16;6
14;2;1;15;25;19;12;10;9;26;18;5;3;20;22;21;7;13;8;23;11;24;17;4;16;6;16;5718626
16;5718626;14;2;1;15;25;19;12;10;9;26;18;5;3;20;22;21;7;13;8;23;11;24;17;4;16;6
14;2;1;15;25;19;12;10;9;26;18;5;3;20;22;21;7;13;8;6;11;24;17;4;16;23;16;5719229
16;5719229;14;2;1;15;25;19;12;10;9;26;18;5;3;20;22;21;7;13;8;6;11;24;17;4;16;23
23;2;1;15;25;19;12;10;9;26;18;5;3;20;22;21;7;13;8;6;11;24;17;4;16;14;16;5705116
16;5705116;23;2;1;15;25;19;12;10;9;26;18;5;3;20;22;21;7;13;8;6;11;24;17;4;16;14
23;2;1;15;12;19;25;10;9;26;18;5;3;20;22;21;7;13;8;6;11;24;17;4;16;14;16;5717034
16;5717034;23;2;1;15;12;19;25;10;9;26;18;5;3;20;22;21;7;13;8;6;11;24;17;4;16;14
23;2;1;15;12;19;25;10;9;26;18;5;3;20;22;21;7;16;8;6;11;24;17;4;13;14;16;5722375
16;5722375;23;2;1;15;12;19;25;10;9;26;18;5;3;20;22;21;7;16;8;6;11;24;17;4;13;14
23;2;1;15;12;4;25;10;9;26;18;5;3;20;22;21;7;16;8;6;11;24;17;19;13;14;16;5809515
16;5809515;23;2;1;15;12;4;25;10;9;26;18;5;3;20;22;21;7;16;8;6;11;24;17;19;13;14
23;2;1;15;12;4;25;10;9;26;18;5;3;20;22;21;7;19;8;6;11;24;17;16;13;14;16;5728802
16;5728802;23;2;1;15;12;4;25;10;9;26;18;5;3;20;22;21;7;19;8;6;11;24;17;16;13;14
23;2;1;15;3;4;25;10;9;26;18;5;12;20;22;21;7;19;8;6;11;24;17;16;13;14;16;5712319
16;5712319;23;2;1;15;3;4;25;10;9;26;18;5;12;20;22;21;7;19;8;6;11;24;17;16;13;14
23;2;1;15;3;4;25;10;19;26;18;5;12;20;22;21;7;9;8;6;11;24;17;16;13;14;16;5696042
16;5696042;23;2;1;15;3;4;25;10;19;26;18;5;12;20;22;21;7;9;8;6;11;24;17;16;13;14
23;4;1;15;3;2;25;10;19;26;18;5;12;20;22;21;7;9;8;6;11;24;17;16;13;14;16;5685800
16;5685800;23;4;1;15;3;2;25;10;19;26;18;5;12;20;22;21;7;9;8;6;11;24;17;16;13;14
23;4;1;15;3;2;25;10;19;26;18;5;12;24;22;21;7;9;8;6;11;20;17;16;13;14;16;5749680
17;5749680;23;4;1;15;3;2;25;10;19;26;18;5;12;24;22;21;7;9;8;6;11;20;17;16;13;14
23;4;8;15;3;2;25;10;19;26;18;5;12;24;22;21;7;9;1;6;11;20;17;16;13;14;17;5787370
17;5787370;23;4;8;15;3;2;25;10;19;26;18;5;12;24;22;21;7;9;1;6;11;20;17;16;13;14
23;4;8;15;3;19;25;10;2;26;18;5;12;24;22;21;7;9;1;6;11;20;17;16;13;14;17;5794775
17;5794775;23;4;8;15;3;19;25;10;2;26;18;5;12;24;22;21;7;9;1;6;11;20;17;16;13;14
23;4;8;15;3;19;25;10;2;26;18;5;12;24;22;21;7;13;1;6;11;20;17;16;9;14;17;5833628
17;5833628;23;4;8;15;3;19;25;10;2;26;18;5;12;24;22;21;7;13;1;6;11;20;17;16;9;14
23;4;8;15;3;19;25;10;2;6;18;5;12;24;22;21;7;13;1;26;11;20;17;16;9;14;17;5831405
17;5831405;23;4;8;15;3;19;25;10;2;6;18;5;12;24;22;21;7;13;1;26;11;20;17;16;9;14
23;4;8;15;3;19;25;10;2;21;18;5;12;24;22;6;7;13;1;26;11;20;17;16;9;14;17;5830264
17;5830264;23;4;8;15;3;19;25;10;2;21;18;5;12;24;22;6;7;13;1;26;11;20;17;16;9;14
23;4;8;15;3;19;25;10;2;22;18;5;12;24;21;6;7;13;1;26;11;20;17;16;9;14;17;5798351
17;5798351;23;4;8;15;3;19;25;10;2;22;18;5;12;24;21;6;7;13;1;26;11;20;17;16;9;14
23;15;8;4;3;19;25;10;2;22;18;5;12;24;21;6;7;13;1;26;11;20;17;16;9;14;17;5746563
17;5746563;23;15;8;4;3;19;25;10;2;22;18;5;12;24;21;6;7;13;1;26;11;20;17;16;9;14
23;15;8;4;3;19;17;10;2;22;18;5;12;24;21;6;7;13;1;26;11;20;25;16;9;14;17;5746952
17;5746952;23;15;8;4;3;19;17;10;2;22;18;5;12;24;21;6;7;13;1;26;11;20;25;16;9;14
23;15;8;6;3;19;17;10;2;22;18;5;12;24;21;4;7;13;1;26;11;20;25;16;9;14;17;5786949
17;5786949;23;15;8;6;3;19;17;10;2;22;18;5;12;24;21;4;7;13;1;26;11;20;25;16;9;14
23;15;8;6;3;19;17;10;2;22;18;5;12;14;21;4;7;13;1;26;11;20;25;16;9;24;17;5728647
17;5728647;23;15;8;6;3;19;17;10;2;22;18;5;12;14;21;4;7;13;1;26;11;20;25;16;9;24
23;15;8;6;3;19;17;10;2;22;21;5;12;14;18;4;7;13;1;26;11;20;25;16;9;24;17;5784147
17;5784147;23;15;8;6;3;19;17;10;2;22;21;5;12;14;18;4;7;13;1;26;11;20;25;16;9;24
14;15;8;6;3;19;17;10;2;22;21;5;12;23;18;4;7;13;1;26;11;20;25;16;9;24;17;5877312
17;5877312;14;15;8;6;3;19;17;10;2;22;21;5;12;23;18;4;7;13;1;26;11;20;25;16;9;24
14;15;8;6;1;19;17;10;2;22;21;5;12;23;18;4;7;13;3;26;11;20;25;16;9;24;17;5906529
17;5906529;14;15;8;6;1;19;17;10;2;22;21;5;12;23;18;4;7;13;3;26;11;20;25;16;9;24
14;15;8;6;16;19;17;10;2;22;21;5;12;23;18;4;7;13;3;26;11;20;25;1;9;24;17;5930961
17;5930961;14;15;8;6;16;19;17;10;2;22;21;5;12;23;18;4;7;13;3;26;11;20;25;1;9;24
25;15;8;6;16;19;17;10;2;22;21;5;12;23;18;4;7;13;3;26;11;20;14;1;9;24;17;5978285
17;5978285;25;15;8;6;16;19;17;10;2;22;21;5;12;23;18;4;7;13;3;26;11;20;14;1;9;24
25;15;8;6;18;19;17;10;2;22;21;5;12;23;16;4;7;13;3;26;11;20;14;1;9;24;17;5992532
17;5992532;25;15;8;6;18;19;17;10;2;22;21;5;12;23;16;4;7;13;3;26;11;20;14;1;9;24
25;15;8;6;18;19;17;10;26;22;21;5;12;23;16;4;7;13;3;2;11;20;14;1;9;24;17;5997015
17;5997015;25;15;8;6;18;19;17;10;26;22;21;5;12;23;16;4;7;13;3;2;11;20;14;1;9;24
25;15;8;6;18;19;17;10;26;22;21;5;12;23;16;4;7;13;3;2;11;1;14;20;9;24;17;6007219
17;6007219;25;15;8;6;18;19;17;10;26;22;21;5;12;23;16;4;7;13;3;2;11;1;14;20;9;24
25;15;8;6;14;19;17;10;26;22;21;5;12;23;16;4;7;13;3;2;11;1;18;20;9;24;17;5999309
17;5999309;25;15;8;6;14;19;17;10;26;22;21;5;12;23;16;4;7;13;3;2;11;1;18;20;9;24
25;15;8;6;14;19;17;10;26;22;21;13;12;23;16;4;7;5;3;2;11;1;18;20;9;24;17;5892024
18;5892024;25;15;8;6;14;19;17;10;26;22;21;13;12;23;16;4;7;5;3;2;11;1;18;20;9;24
14;15;8;6;25;19;17;10;26;22;21;13;12;23;16;4;7;5;3;2;11;1;18;20;9;24;18;5883617
18;5883617;14;15;8;6;25;19;17;10;26;22;21;13;12;23;16;4;7;5;3;2;11;1;18;20;9;24
14;15;8;12;25;19;17;10;26;22;21;13;6;23;16;4;7;5;3;2;11;1;18;20;9;24;18;5889963
18;5889963;14;15;8;12;25;19;17;10;26;22;21;13;6;23;16;4;7;5;3;2;11;1;18;20;9;24
14;15;8;12;25;19;17;10;26;22;21;13;6;11;16;4;7;5;3;2;23;1;18;20;9;24;18;5884360
18;5884360;14;15;8;12;25;19;17;10;26;22;21;13;6;11;16;4;7;5;3;2;23;1;18;20;9;24
14;15;8;12;25;19;17;10;26;22;21;2;6;11;16;4;7;5;3;13;23;1;18;20;9;24;18;5887744
18;5887744;14;15;8;12;25;19;17;10;26;22;21;2;6;11;16;4;7;5;3;13;23;1;18;20;9;24
14;15;8;12;25;19;17;10;26;22;21;24;6;11;16;4;7;5;3;13;23;1;18;20;9;2;18;5890033
18;5890033;14;15;8;12;25;19;17;10;26;22;21;24;6;11;16;4;7;5;3;13;23;1;18;20;9;2
14;15;8;12;7;19;17;10;26;22;21;24;6;11;16;4;25;5;3;13;23;1;18;20;9;2;18;5921661
18;5921661;14;15;8;12;7;19;17;10;26;22;21;24;6;11;16;4;25;5;3;13;23;1;18;20;9;2
14;15;8;12;7;19;17;10;6;22;21;24;26;11;16;4;25;5;3;13;23;1;18;20;9;2;18;5909657
18;5909657;14;15;8;12;7;19;17;10;6;22;21;24;26;11;16;4;25;5;3;13;23;1;18;20;9;2
14;15;8;12;7;19;17;10;6;22;21;24;26;11;16;18;25;5;3;13;23;1;4;20;9;2;18;5907764
18;5907764;14;15;8;12;7;19;17;10;6;22;21;24;26;11;16;18;25;5;3;13;23;1;4;20;9;2
14;15;8;12;7;19;4;10;6;22;21;24;26;11;16;18;25;5;3;13;23;1;17;20;9;2;18;5908582
18;5908582;14;15;8;12;7;19;4;10;6;22;21;24;26;11;16;18;25;5;3;13;23;1;17;20;9;2
14;15;8;12;7;19;4;10;6;22;21;24;13;11;16;18;25;5;3;26;23;1;17;20;9;2;18;5912862
18;5912862;14;15;8;12;7;19;4;10;6;22;21;24;13;11;16;18;25;5;3;26;23;1;17;20;9;2
14;12;8;15;7;19;4;10;6;22;21;24;13;11;16;18;25;5;3;26;23;1;17;20;9;2;18;5906684
18;5906684;14;12;8;15;7;19;4;10;6;22;21;24;13;11;16;18;25;5;3;26;23;1;17;20;9;2
14;12;8;15;7;19;4;10;2;22;21;24;13;11;16;18;25;5;3;26;23;1;17;20;9;6;18;5904455
18;5904455;14;12;8;15;7;19;4;10;2;22;21;24;13;11;16;18;25;5;3;26;23;1;17;20;9;6
14;12;8;15;7;19;4;10;2;22;21;24;13;11;16;18;25;5;3;6;23;1;17;20;9;26;18;5905339
18;5905339;14;12;8;15;7;19;4;10;2;22;21;24;13;11;16;18;25;5;3;6;23;1;17;20;9;26
14;12;8;15;7;26;4;10;2;22;21;24;13;11;16;18;25;5;3;6;23;1;17;20;9;19;18;5889338
18;5889338;14;12;8;15;7;26;4;10;2;22;21;24;13;11;16;18;25;5;3;6;23;1;17;20;9;19
14;12;8;15;7;23;4;10;2;22;21;24;13;11;16;18;25;5;3;6;26;1;17;20;9;19;18;5901715
18;5901715;14;12;8;15;7;23;4;10;2;22;21;24;13;11;16;18;25;5;3;6;26;1;17;20;9;19
14;12;8;15;7;23;4;10;2;22;21;24;13;11;16;18;25;5;3;6;26;1;20;17;9;19;18;5901715
18;5901715;14;12;8;15;7;23;4;10;2;22;21;24;13;11;16;18;25;5;3;6;26;1;20;17;9;19
14;12;8;15;7;23;4;1;2;22;21;24;13;11;16;18;25;5;3;6;26;10;20;17;9;19;18;5820689
18;5820689;14;12;8;15;7;23;4;1;2;22;21;24;13;11;16;18;25;5;3;6;26;10;20;17;9;19
14;12;8;15;7;23;10;1;2;22;21;24;13;11;16;18;25;5;3;6;26;4;20;17;9;19;18;5797800
18;5797800;14;12;8;15;7;23;10;1;2;22;21;24;13;11;16;18;25;5;3;6;26;4;20;17;9;19
10;12;8;15;7;23;14;1;2;22;21;24;13;11;16;18;25;5;3;6;26;4;20;17;9;19;18;5875456
18;5875456;10;12;8;15;7;23;14;1;2;22;21;24;13;11;16;18;25;5;3;6;26;4;20;17;9;19
8;12;10;15;7;23;14;1;2;22;21;24;13;11;16;18;25;5;3;6;26;4;20;17;9;19;18;5874774
19;5874774;8;12;10;15;7;23;14;1;2;22;21;24;13;11;16;18;25;5;3;6;26;4;20;17;9;19
8;12;10;15;7;23;14;1;25;22;21;24;13;11;16;18;2;5;3;6;26;4;20;17;9;19;19;5867345
19;5867345;8;12;10;15;7;23;14;1;25;22;21;24;13;11;16;18;2;5;3;6;26;4;20;17;9;19
22;12;10;15;7;23;14;1;25;8;21;24;13;11;16;18;2;5;3;6;26;4;20;17;9;19;19;5927163
19;5927163;22;12;10;15;7;23;14;1;25;8;21;24;13;11;16;18;2;5;3;6;26;4;20;17;9;19
22;12;10;15;7;23;14;1;25;8;21;24;13;11;16;18;2;5;3;6;26;9;20;17;4;19;19;5889851
19;5889851;22;12;10;15;7;23;14;1;25;8;21;24;13;11;16;18;2;5;3;6;26;9;20;17;4;19
22;12;10;15;7;23;14;1;25;8;21;24;13;11;16;18;2;5;3;26;6;9;20;17;4;19;19;5897676
19;5897676;22;12;10;15;7;23;14;1;25;8;21;24;13;11;16;18;2;5;3;26;6;9;20;17;4;19
22;12;10;15;7;23;14;1;25;8;21;24;13;11;16;18;2;5;9;26;6;3;20;17;4;19;19;5829981
19;5829981;22;12;10;15;7;23;14;1;25;8;21;24;13;11;16;18;2;5;9;26;6;3;20;17;4;19
2;12;10;15;7;23;14;1;25;8;21;24;13;11;16;18;22;5;9;26;6;3;20;17;4;19;19;5824450
19;5824450;2;12;10;15;7;23;14;1;25;8;21;24;13;11;16;18;22;5;9;26;6;3;20;17;4;19
2;12;10;15;7;23;14;1;25;8;21;24;13;11;16;18;22;5;17;26;6;3;20;9;4;19;19;5884556
19;5884556;2;12;10;15;7;23;14;1;25;8;21;24;13;11;16;18;22;5;17;26;6;3;20;9;4;19
2;12;10;15;7;23;14;1;25;8;21;24;13;11;16;18;22;5;4;26;6;3;20;9;17;19;19;5822016
19;5822016;2;12;10;15;7;23;14;1;25;8;21;24;13;11;16;18;22;5;4;26;6;3;20;9;17;19
2;12;10;15;7;23;22;1;25;8;21;24;13;11;16;18;14;5;4;26;6;3;20;9;17;19;19;5737404
19;5737404;2;12;10;15;7;23;22;1;25;8;21;24;13;11;16;18;14;5;4;26;6;3;20;9;17;19
2;12;10;15;7;23;25;1;22;8;21;24;13;11;16;18;14;5;4;26;6;3;20;9;17;19;19;5737277
19;5737277;2;12;10;15;7;23;25;1;22;8;21;24;13;11;16;18;14;5;4;26;6;3;20;9;17;19
2;12;10;15;7;18;25;1;22;8;21;24;13;11;16;23;14;5;4;26;6;3;20;9;17;19;19;5744949
19;5744949;2;12;10;15;7;18;25;1;22;8;21;24;13;11;16;23;14;5;4;26;6;3;20;9;17;19
2;25;10;15;7;18;12;1;22;8;21;24;13;11;16;23;14;5;4;26;6;3;20;9;17;19;19;5737123
19;5737123;2;25;10;15;7;18;12;1;22;8;21;24;13;11;16;23;14;5;4;26;6;3;20;9;17;19
2;25;10;15;7;18;12;1;22;8;21;24;3;11;16;23;14;5;4;26;6;13;20;9;17;19;19;5724604
19;5724604;2;25;10;15;7;18;12;1;22;8;21;24;3;11;16;23;14;5;4;26;6;13;20;9;17;19
2;1;10;15;7;18;12;25;22;8;21;24;3;11;16;23;14;5;4;26;6;13;20;9;17;19;19;5717123
19;5717123;2;1;10;15;7;18;12;25;22;8;21;24;3;11;16;23;14;5;4;26;6;13;20;9;17;19
16;1;10;15;7;18;12;25;22;8;21;24;3;11;2;23;14;5;4;26;6;13;20;9;17;19;19;5715039
19;5715039;16;1;10;15;7;18;12;25;22;8;21;24;3;11;2;23;14;5;4;26;6;13;20;9;17;19
16;1;10;24;7;18;12;25;22;8;21;15;3;11;2;23;14;5;4;26;6;13;20;9;17;19;19;5692670
19;5692670;16;1;10;24;7;18;12;25;22;8;21;15;3;11;2;23;14;5;4;26;6;13;20;9;17;19
16;1;10;24;7;18;12;25;22;8;13;15;3;11;2;23;14;5;4;26;6;21;20;9;17;19;19;5711577
19;5711577;16;1;10;24;7;18;12;25;22;8;13;15;3;11;2;23;14;5;4;26;6;21;20;9;17;19
16;1;10;24;7;18;12;25;22;8;13;15;3;11;2;23;14;5;4;26;9;21;20;6;17;19;19;5706887
19;5706887;16;1;10;24;7;18;12;25;22;8;13;15;3;11;2;23;14;5;4;26;9;21;20;6;17;19
19;1;10;24;7;18;12;25;22;8;13;15;3;11;2;23;14;5;4;26;9;21;20;6;17;16;19;5736967
19;5736967;19;1;10;24;7;18;12;25;22;8;13;15;3;11;2;23;14;5;4;26;9;21;20;6;17;16
19;1;10;24;7;18;12;25;22;5;13;15;3;11;2;23;14;8;4;26;9;21;20;6;17;16;19;5837966
20;5837966;19;1;10;24;7;18;12;25;22;5;13;15;3;11;2;23;14;8;4;26;9;21;20;6;17;16
1;19;10;24;7;18;12;25;22;5;13;15;3;11;2;23;14;8;4;26;9;21;20;6;17;16;20;5877537
20;5877537;1;19;10;24;7;18;12;25;22;5;13;15;3;11;2;23;14;8;4;26;9;21;20;6;17;16
1;19;10;24;7;18;12;25;4;5;13;15;3;11;2;23;14;8;22;26;9;21;20;6;17;16;20;5905598
20;5905598;1;19;10;24;7;18;12;25;4;5;13;15;3;11;2;23;14;8;22;26;9;21;20;6;17;16
1;19;10;18;7;24;12;25;4;5;13;15;3;11;2;23;14;8;22;26;9;21;20;6;17;16;20;5906282
20;5906282;1;19;10;18;7;24;12;25;4;5;13;15;3;11;2;23;14;8;22;26;9;21;20;6;17;16
1;19;10;18;7;24;12;25;4;5;13;15;3;14;2;23;11;8;22;26;9;21;20;6;17;16;20;5922986
20;5922986;1;19;10;18;7;24;12;25;4;5;13;15;3;14;2;23;11;8;22;26;9;21;20;6;17;16
1;25;10;18;7;24;12;19;4;5;13;15;3;14;2;23;11;8;22;26;9;21;20;6;17;16;20;5828954
20;5828954;1;25;10;18;7;24;12;19;4;5;13;15;3;14;2;23;11;8;22;26;9;21;20;6;17;16
1;25;10;18;7;24;21;19;4;5;13;15;3;14;2;23;11;8;22;26;9;12;20;6;17;16;20;5817326
20;5817326;1;25;10;18;7;24;21;19;4;5;13;15;3;14;2;23;11;8;22;26;9;12;20;6;17;16
1;25;10;18;7;24;21;19;12;5;13;15;3;14;2;23;11;8;22;26;9;4;20;6;17;16;20;5810361
20;5810361;1;25;10;18;7;24;21;19;12;5;13;15;3;14;2;23;11;8;22;26;9;4;20;6;17;16
1;25;10;18;7;24;21;19;12;5;13;15;3;14;2;23;4;8;22;26;9;11;20;6;17;16;20;5792855
20;5792855;1;25;10;18;7;24;21;19;12;5;13;15;3;14;2;23;4;8;22;26;9;11;20;6;17;16
1;25;6;18;7;24;21;19;12;5;13;15;3;14;2;23;4;8;22;26;9;11;20;10;17;16;20;5785973
20;5785973;1;25;6;18;7;24;21;19;12;5;13;15;3;14;2;23;4;8;22;26;9;11;20;10;17;16
1;25;6;18;7;24;21;19;12;5;13;15;3;14;2;23;4;8;22;26;9;11;16;10;17;20;20;5788989
20;5788989;1;25;6;18;7;24;21;19;12;5;13;15;3;14;2;23;4;8;22;26;9;11;16;10;17;20
1;23;6;18;7;24;21;19;12;5;13;15;3;14;2;25;4;8;22;26;9;11;16;10;17;20;20;5802651
20;5802651;1;23;6;18;7;24;21;19;12;5;13;15;3;14;2;25;4;8;22;26;9;11;16;10;17;20
1;23;6;18;7;24;21;19;12;5;13;15;3;14;2;25;4;8;22;26;9;11;16;10;20;17;20;5802651
20;5802651;1;23;6;18;7;24;21;19;12;5;13;15;3;14;2;25;4;8;22;26;9;11;16;10;20;17
1;23;6;18;7;24;21;19;14;5;13;15;3;12;2;25;4;8;22;26;9;11;16;10;20;17;20;5875710
20;5875710;1;23;6;18;7;24;21;19;14;5;13;15;3;12;2;25;4;8;22;26;9;11;16;10;20;17
1;23;6;18;7;24;21;19;14;5;13;15;3;12;2;22;4;8;25;26;9;11;16;10;20;17;20;5876363
20;5876363;1;23;6;18;7;24;21;19;14;5;13;15;3;12;2;22;4;8;25;26;9;11;16;10;20;17
17;23;6;18;7;24;21;19;14;5;13;15;3;12;2;22;4;8;25;26;9;11;16;10;20;1;20;5908999
20;5908999;17;23;6;18;7;24;21;19;14;5;13;15;3;12;2;22;4;8;25;26;9;11;16;10;20;1
17;23;6;18;7;24;21;19;14;5;13;15;3;4;2;22;12;8;25;26;9;11;16;10;20;1;20;5910748
20;5910748;17;23;6;18;7;24;21;19;14;5;13;15;3;4;2;22;12;8;25;26;9;11;16;10;20;1
17;9;6;18;7;24;21;19;14;5;13;15;3;4;2;22;12;8;25;26;23;11;16;10;20;1;20;5891568
20;5891568;17;9;6;18;7;24;21;19;14;5;13;15;3;4;2;22;12;8;25;26;23;11;16;10;20;1
17;9;6;18;7;24;21;19;14;5;13;15;3;1;2;22;12;8;25;26;23;11;16;10;20;4;20;5875604
20;5875604;17;9;6;18;7;24;21;19;14;5;13;15;3;1;2;22;12;8;25;26;23;11;16;10;20;4
17;9;6;18;7;24;21;19;14;5;13;10;3;1;2;22;12;8;25;26;23;11;16;15;20;4;20;5912255
20;5912255;17;9;6;18;7;24;21;19;14;5;13;10;3;1;2;22;12;8;25;26;23;11;16;15;20;4
17;9;6;18;11;24;21;19;14;5;13;10;3;1;2;22;12;8;25;26;23;7;16;15;20;4;20;5917741
21;5917741;17;9;6;18;11;24;21;19;14;5;13;10;3;1;2;22;12;8;25;26;23;7;16;15;20;4
17;9;6;26;11;24;21;19;14;5;13;10;3;1;2;22;12;8;25;18;23;7;16;15;20;4;21;5902742
21;5902742;17;9;6;26;11;24;21;19;14;5;13;10;3;1;2;22;12;8;25;18;23;7;16;15;20;4
17;9;6;19;11;24;21;26;14;5;13;10;3;1;2;22;12;8;25;18;23;7;16;15;20;4;21;5903718
21;5903718;17;9;6;19;11;24;21;26;14;5;13;10;3;1;2;22;12;8;25;18;23;7;16;15;20;4
17;9;6;19;11;4;21;26;14;5;13;10;3;1;2;22;12;8;25;18;23;7;16;15;20;24;21;5888726
21;5888726;17;9;6;19;11;4;21;26;14;5;13;10;3;1;2;22;12;8;25;18;23;7;16;15;20;24
17;24;6;19;11;4;21;26;14;5;13;10;3;1;2;22;12;8;25;18;23;7;16;15;20;9;21;6012804
21;6012804;17;24;6;19;11;4;21;26;14;5;13;10;3;1;2;22;12;8;25;18;23;7;16;15;20;9
17;2;6;19;11;4;21;26;14;5;13;10;3;1;24;22;12;8;25;18;23;7;16;15;20;9;21;6010273
21;6010273;17;2;6;19;11;4;21;26;14;5;13;10;3;1;24;22;12;8;25;18;23;7;16;15;20;9
17;2;6;19;21;4;11;26;14;5;13;10;3;1;24;22;12;8;25;18;23;7;16;15;20;9;21;6005219
21;6005219;17;2;6;19;21;4;11;26;14;5;13;10;3;1;24;22;12;8;25;18;23;7;16;15;20;9
17;2;6;19;21;5;11;26;14;4;13;10;3;1;24;22;12;8;25;18;23;7;16;15;20;9;21;6116149
21;6116149;17;2;6;19;21;5;11;26;14;4;13;10;3;1;24;22;12;8;25;18;23;7;16;15;20;9
17;2;6;14;21;5;11;26;19;4;13;10;3;1;24;22;12;8;25;18;23;7;16;15;20;9;21;6102850
21;6102850;17;2;6;14;21;5;11;26;19;4;13;10;3;1;24;22;12;8;25;18;23;7;16;15;20;9
21;2;6;14;17;5;11;26;19;4;13;10;3;1;24;22;12;8;25;18;23;7;16;15;20;9;21;6117338
21;6117338;21;2;6;14;17;5;11;26;19;4;13;10;3;1;24;22;12;8;25;18;23;7;16;15;20;9
21;6;2;14;17;5;11;26;19;4;13;10;3;1;24;22;12;8;25;18;23;7;16;15;20;9;21;6117480
21;6117480;21;6;2;14;17;5;11;26;19;4;13;10;3;1;24;22;12;8;25;18;23;7;16;15;20;9
21;6;2;13;17;5;11;26;19;4;14;10;3;1;24;22;12;8;25;18;23;7;16;15;20;9;21;6097522
21;6097522;21;6;2;13;17;5;11;26;19;4;14;10;3;1;24;22;12;8;25;18;23;7;16;15;20;9
6;21;2;13;17;5;11;26;19;4;14;10;3;1;24;22;12;8;25;18;23;7;16;15;20;9;21;6059509
21;6059509;6;21;2;13;17;5;11;26;19;4;14;10;3;1;24;22;12;8;25;18;23;7;16;15;20;9
6;21;2;13;17;5;11;26;19;4;14;10;3;20;24;22;12;8;25;18;23;7;16;15;1;9;21;5919979
21;5919979;6;21;2;13;17;5;11;26;19;4;14;10;3;20;24;22;12;8;25;18;23;7;16;15;1;9
6;21;2;13;17;5;11;26;19;4;14;10;3;20;24;22;12;8;15;18;23;7;16;25;1;9;21;5882824
21;5882824;6;21;2;13;17;5;11;26;19;4;14;10;3;20;24;22;12;8;15;18;23;7;16;25;1;9
6;21;2;13;17;5;11;26;19;10;14;4;3;20;24;22;12;8;15;18;23;7;16;25;1;9;21;5813697
21;5813697;6;21;2;13;17;5;11;26;19;10;14;4;3;20;24;22;12;8;15;18;23;7;16;25;1;9
6;21;2;13;17;5;11;26;19;10;14;4;3;20;24;22;18;8;15;12;23;7;16;25;1;9;21;5860411
21;5860411;6;21;2;13;17;5;11;26;19;10;14;4;3;20;24;22;18;8;15;12;23;7;16;25;1;9
6;21;2;13;17;5;11;26;19;10;14;4;3;20;24;22;18;12;15;8;23;7;16;25;1;9;21;5916453
21;5916453;6;21;2;13;17;5;11;26;19;10;14;4;3;20;24;22;18;12;15;8;23;7;16;25;1;9
6;21;2;13;17;5;19;26;11;10;14;4;3;20;24;22;18;12;15;8;23;7;16;25;1;9;21;5943849
21;5943849;6;21;2;13;17;5;19;26;11;10;14;4;3;20;24;22;18;12;15;8;23;7;16;25;1;9
6;21;2;13;17;5;19;26;11;10;14;4;3;8;24;22;18;12;15;20;23;7;16;25;1;9;21;5920356
21;5920356;6;21;2;13;17;5;19;26;11;10;14;4;3;8;24;22;18;12;15;20;23;7;16;25;1;9
6;21;2;13;24;5;19;26;11;10;14;4;3;8;17;22;18;12;15;20;23;7;16;25;1;9;21;5920555
22;5920555;6;21;2;13;24;5;19;26;11;10;14;4;3;8;17;22;18;12;15;20;23;7;16;25;1;9
6;3;2;13;24;5;19;26;11;10;14;4;21;8;17;22;18;12;15;20;23;7;16;25;1;9;22;5910985
22;5910985;6;3;2;13;24;5;19;26;11;10;14;4;21;8;17;22;18;12;15;20;23;7;16;25;1;9
6;3;2;13;24;5;19;26;11;10;14;4;21;8;17;22;23;12;15;20;18;7;16;25;1;9;22;5858877
22;5858877;6;3;2;13;24;5;19;26;11;10;14;4;21;8;17;22;23;12;15;20;18;7;16;25;1;9
6;3;2;13;24;5;19;26;11;10;14;4;21;8;17;22;23;12;15;7;18;20;16;25;1;9;22;5857993
22;5857993;6;3;2;13;24;5;19;26;11;10;14;4;21;8;17;22;23;12;15;7;18;20;16;25;1;9
6;3;2;13;24;5;14;26;11;10;19;4;21;8;17;22;23;12;15;7;18;20;16;25;1;9;22;5988388
22;5988388;6;3;2;13;24;5;14;26;11;10;19;4;21;8;17;22;23;12;15;7;18;20;16;25;1;9
6;3;2;13;24;5;14;26;11;10;19;4;21;8;17;22;23;12;18;7;15;20;16;25;1;9;22;5981760
22;5981760;6;3;2;13;24;5;14;26;11;10;19;4;21;8;17;22;23;12;18;7;15;20;16;25;1;9
6;3;2;13;24;5;14;26;11;10;19;4;7;8;17;22;23;12;18;21;15;20;16;25;1;9;22;6001936
22;6001936;6;3;2;13;24;5;14;26;11;10;19;4;7;8;17;22;23;12;18;21;15;20;16;25;1;9
6;3;2;13;24;5;14;26;19;10;11;4;7;8;17;22;23;12;18;21;15;20;16;25;1;9;22;6008399
22;6008399;6;3;2;13;24;5;14;26;19;10;11;4;7;8;17;22;23;12;18;21;15;20;16;25;1;9
6;3;2;13;24;5;7;26;19;10;11;4;14;8;17;22;23;12;18;21;15;20;16;25;1;9;22;5875222
22;5875222;6;3;2;13;24;5;7;26;19;10;11;4;14;8;17;22;23;12;18;21;15;20;16;25;1;9
