"X1";"X6167068";"X14";"X1.1";"X5";"X6";"X12";"X2";"X25";"X10";"X7";"X11";"X19";"X18";"X23";"X17";"X22";"X3";"X16";"X26";"X20";"X9";"X4";"X13";"X15";"X24";"X21";"X8"
6;17;14;26;9;3;10;23;20;2;22;16;4;5;11;1;7;18;25;24;13;15;21;8;12;19;56;5925226
56;5925226;6;17;14;26;9;3;10;23;20;2;22;16;4;5;11;1;7;18;25;24;13;15;21;8;12;19
6;17;14;26;9;3;10;23;20;2;22;16;4;5;13;1;7;18;25;24;11;15;21;8;12;19;56;5922442
56;5922442;6;17;14;26;9;3;10;23;20;2;22;16;4;5;13;1;7;18;25;24;11;15;21;8;12;19
6;17;14;26;9;23;10;3;20;2;22;16;4;5;13;1;7;18;25;24;11;15;21;8;12;19;56;5903331
56;5903331;6;17;14;26;9;23;10;3;20;2;22;16;4;5;13;1;7;18;25;24;11;15;21;8;12;19
6;17;14;26;9;3;10;23;20;2;22;16;4;5;13;1;7;18;25;24;11;15;21;8;12;19;56;5922442
56;5922442;6;17;14;26;9;3;10;23;20;2;22;16;4;5;13;1;7;18;25;24;11;15;21;8;12;19
6;17;14;26;9;3;10;23;20;2;22;16;4;5;13;1;7;15;25;24;11;18;21;8;12;19;56;6005279
56;6005279;6;17;14;26;9;3;10;23;20;2;22;16;4;5;13;1;7;15;25;24;11;18;21;8;12;19
6;17;14;26;9;3;10;23;18;2;22;16;4;5;13;1;7;15;25;24;11;20;21;8;12;19;56;5933712
56;5933712;6;17;14;26;9;3;10;23;18;2;22;16;4;5;13;1;7;15;25;24;11;20;21;8;12;19
6;17;14;26;9;3;10;23;18;2;22;16;4;5;13;21;7;15;25;24;11;20;1;8;12;19;56;5913257
56;5913257;6;17;14;26;9;3;10;23;18;2;22;16;4;5;13;21;7;15;25;24;11;20;1;8;12;19
6;17;14;26;9;3;10;5;18;2;22;16;4;23;13;21;7;15;25;24;11;20;1;8;12;19;56;5960830
56;5960830;6;17;14;26;9;3;10;5;18;2;22;16;4;23;13;21;7;15;25;24;11;20;1;8;12;19
6;17;14;26;9;3;10;5;18;2;8;16;4;23;13;21;7;15;25;24;11;20;1;22;12;19;56;5952338
57;5952338;6;17;14;26;9;3;10;5;18;2;8;16;4;23;13;21;7;15;25;24;11;20;1;22;12;19
6;17;14;26;9;18;10;5;3;2;8;16;4;23;13;21;7;15;25;24;11;20;1;22;12;19;57;5945537
57;5945537;6;17;14;26;9;18;10;5;3;2;8;16;4;23;13;21;7;15;25;24;11;20;1;22;12;19
6;17;14;26;15;18;10;5;3;2;8;16;4;23;13;21;7;9;25;24;11;20;1;22;12;19;57;5977400
57;5977400;6;17;14;26;15;18;10;5;3;2;8;16;4;23;13;21;7;9;25;24;11;20;1;22;12;19
6;17;14;26;15;18;10;5;3;2;8;16;4;23;13;25;7;9;21;24;11;20;1;22;12;19;57;5958784
57;5958784;6;17;14;26;15;18;10;5;3;2;8;16;4;23;13;25;7;9;21;24;11;20;1;22;12;19
6;17;14;26;15;18;10;5;3;2;8;16;4;23;13;25;7;9;21;24;11;19;1;22;12;20;57;5923742
57;5923742;6;17;14;26;15;18;10;5;3;2;8;16;4;23;13;25;7;9;21;24;11;19;1;22;12;20
6;17;14;26;15;18;10;5;3;2;12;16;4;23;13;25;7;9;21;24;11;19;1;22;8;20;57;5990438
57;5990438;6;17;14;26;15;18;10;5;3;2;12;16;4;23;13;25;7;9;21;24;11;19;1;22;8;20
6;17;14;26;15;18;10;5;3;2;13;16;4;23;12;25;7;9;21;24;11;19;1;22;8;20;57;6000057
57;6000057;6;17;14;26;15;18;10;5;3;2;13;16;4;23;12;25;7;9;21;24;11;19;1;22;8;20
6;17;14;26;15;18;10;5;3;7;13;16;4;23;12;25;2;9;21;24;11;19;1;22;8;20;57;6007809
57;6007809;6;17;14;26;15;18;10;5;3;7;13;16;4;23;12;25;2;9;21;24;11;19;1;22;8;20
6;17;14;26;15;18;1;5;3;7;13;16;4;23;12;25;2;9;21;24;11;19;10;22;8;20;57;6002765
57;6002765;6;17;14;26;15;18;1;5;3;7;13;16;4;23;12;25;2;9;21;24;11;19;10;22;8;20
6;17;14;26;15;18;1;5;3;7;13;16;4;23;12;25;2;9;21;11;24;19;10;22;8;20;57;6003153
57;6003153;6;17;14;26;15;18;1;5;3;7;13;16;4;23;12;25;2;9;21;11;24;19;10;22;8;20
1;17;14;26;15;18;6;5;3;7;13;16;4;23;12;25;2;9;21;11;24;19;10;22;8;20;57;6013312
57;6013312;1;17;14;26;15;18;6;5;3;7;13;16;4;23;12;25;2;9;21;11;24;19;10;22;8;20
1;17;14;26;15;18;6;5;3;7;13;16;24;23;12;25;2;9;21;11;4;19;10;22;8;20;57;6019079
57;6019079;1;17;14;26;15;18;6;5;3;7;13;16;24;23;12;25;2;9;21;11;4;19;10;22;8;20
1;17;6;26;15;18;14;5;3;7;13;16;24;23;12;25;2;9;21;11;4;19;10;22;8;20;57;6096411
57;6096411;1;17;6;26;15;18;14;5;3;7;13;16;24;23;12;25;2;9;21;11;4;19;10;22;8;20
1;17;6;26;15;18;14;5;3;7;13;8;24;23;12;25;2;9;21;11;4;19;10;22;16;20;57;5994108
57;5994108;1;17;6;26;15;18;14;5;3;7;13;8;24;23;12;25;2;9;21;11;4;19;10;22;16;20
1;7;6;26;15;18;14;5;3;17;13;8;24;23;12;25;2;9;21;11;4;19;10;22;16;20;57;5951857
57;5951857;1;7;6;26;15;18;14;5;3;17;13;8;24;23;12;25;2;9;21;11;4;19;10;22;16;20
8;7;6;26;15;18;14;5;3;17;13;1;24;23;12;25;2;9;21;11;4;19;10;22;16;20;57;5912576
57;5912576;8;7;6;26;15;18;14;5;3;17;13;1;24;23;12;25;2;9;21;11;4;19;10;22;16;20
12;7;6;26;15;18;14;5;3;17;13;1;24;23;8;25;2;9;21;11;4;19;10;22;16;20;57;5912060
57;5912060;12;7;6;26;15;18;14;5;3;17;13;1;24;23;8;25;2;9;21;11;4;19;10;22;16;20
5;7;6;26;15;18;14;12;3;17;13;1;24;23;8;25;2;9;21;11;4;19;10;22;16;20;57;5815050
57;5815050;5;7;6;26;15;18;14;12;3;17;13;1;24;23;8;25;2;9;21;11;4;19;10;22;16;20
15;7;6;26;5;18;14;12;3;17;13;1;24;23;8;25;2;9;21;11;4;19;10;22;16;20;57;5811015
57;5811015;15;7;6;26;5;18;14;12;3;17;13;1;24;23;8;25;2;9;21;11;4;19;10;22;16;20
15;20;6;26;5;18;14;12;3;17;13;1;24;23;8;25;2;9;21;11;4;19;10;22;16;7;57;5840751
57;5840751;15;20;6;26;5;18;14;12;3;17;13;1;24;23;8;25;2;9;21;11;4;19;10;22;16;7
15;20;6;26;5;18;14;12;16;17;13;1;24;23;8;25;2;9;21;11;4;19;10;22;3;7;57;5843538
58;5843538;15;20;6;26;5;18;14;12;16;17;13;1;24;23;8;25;2;9;21;11;4;19;10;22;3;7
15;20;6;26;5;18;14;4;16;17;13;1;24;23;8;25;2;9;21;11;12;19;10;22;3;7;58;5896044
58;5896044;15;20;6;26;5;18;14;4;16;17;13;1;24;23;8;25;2;9;21;11;12;19;10;22;3;7
15;20;6;26;16;18;14;4;5;17;13;1;24;23;8;25;2;9;21;11;12;19;10;22;3;7;58;6000891
58;6000891;15;20;6;26;16;18;14;4;5;17;13;1;24;23;8;25;2;9;21;11;12;19;10;22;3;7
15;20;6;26;16;18;14;4;5;24;13;1;17;23;8;25;2;9;21;11;12;19;10;22;3;7;58;6001301
58;6001301;15;20;6;26;16;18;14;4;5;24;13;1;17;23;8;25;2;9;21;11;12;19;10;22;3;7
15;20;6;26;16;18;14;4;5;24;13;1;17;23;25;8;2;9;21;11;12;19;10;22;3;7;58;6054513
58;6054513;15;20;6;26;16;18;14;4;5;24;13;1;17;23;25;8;2;9;21;11;12;19;10;22;3;7
15;8;6;26;16;18;14;4;5;24;13;1;17;23;25;20;2;9;21;11;12;19;10;22;3;7;58;6020583
58;6020583;15;8;6;26;16;18;14;4;5;24;13;1;17;23;25;20;2;9;21;11;12;19;10;22;3;7
15;8;6;26;16;18;14;4;5;24;13;1;17;23;25;20;9;2;21;11;12;19;10;22;3;7;58;6023005
58;6023005;15;8;6;26;16;18;14;4;5;24;13;1;17;23;25;20;9;2;21;11;12;19;10;22;3;7
15;8;6;26;16;18;14;4;5;24;13;1;20;23;25;17;9;2;21;11;12;19;10;22;3;7;58;5972059
58;5972059;15;8;6;26;16;18;14;4;5;24;13;1;20;23;25;17;9;2;21;11;12;19;10;22;3;7
15;8;6;26;16;18;14;4;5;24;13;25;20;23;1;17;9;2;21;11;12;19;10;22;3;7;58;5997873
58;5997873;15;8;6;26;16;18;14;4;5;24;13;25;20;23;1;17;9;2;21;11;12;19;10;22;3;7
15;8;6;26;16;18;14;4;5;9;13;25;20;23;1;17;24;2;21;11;12;19;10;22;3;7;58;6038056
58;6038056;15;8;6;26;16;18;14;4;5;9;13;25;20;23;1;17;24;2;21;11;12;19;10;22;3;7
15;8;6;26;16;18;14;4;2;9;13;25;20;23;1;17;24;5;21;11;12;19;10;22;3;7;58;5959604
58;5959604;15;8;6;26;16;18;14;4;2;9;13;25;20;23;1;17;24;5;21;11;12;19;10;22;3;7
15;8;6;26;16;18;14;4;2;9;21;25;20;23;1;17;24;5;13;11;12;19;10;22;3;7;58;5938328
58;5938328;15;8;6;26;16;18;14;4;2;9;21;25;20;23;1;17;24;5;13;11;12;19;10;22;3;7
15;8;6;26;16;18;14;4;2;9;21;25;23;20;1;17;24;5;13;11;12;19;10;22;3;7;58;5921230
58;5921230;15;8;6;26;16;18;14;4;2;9;21;25;23;20;1;17;24;5;13;11;12;19;10;22;3;7
15;5;6;26;16;18;14;4;2;9;21;25;23;20;1;17;24;8;13;11;12;19;10;22;3;7;58;5839413
58;5839413;15;5;6;26;16;18;14;4;2;9;21;25;23;20;1;17;24;8;13;11;12;19;10;22;3;7
15;16;6;26;5;18;14;4;2;9;21;25;23;20;1;17;24;8;13;11;12;19;10;22;3;7;58;5827996
58;5827996;15;16;6;26;5;18;14;4;2;9;21;25;23;20;1;17;24;8;13;11;12;19;10;22;3;7
15;16;22;26;5;18;14;4;2;9;21;25;23;20;1;17;24;8;13;11;12;19;10;6;3;7;58;5834181
58;5834181;15;16;22;26;5;18;14;4;2;9;21;25;23;20;1;17;24;8;13;11;12;19;10;6;3;7
15;16;22;11;5;18;14;4;2;9;21;25;23;20;1;17;24;8;13;26;12;19;10;6;3;7;58;5841271
58;5841271;15;16;22;11;5;18;14;4;2;9;21;25;23;20;1;17;24;8;13;26;12;19;10;6;3;7
15;16;22;11;5;18;14;25;2;9;21;4;23;20;1;17;24;8;13;26;12;19;10;6;3;7;58;5844159
58;5844159;15;16;22;11;5;18;14;25;2;9;21;4;23;20;1;17;24;8;13;26;12;19;10;6;3;7
15;7;22;11;5;18;14;25;2;9;21;4;23;20;1;17;24;8;13;26;12;19;10;6;3;16;58;5837203
58;5837203;15;7;22;11;5;18;14;25;2;9;21;4;23;20;1;17;24;8;13;26;12;19;10;6;3;16
15;7;22;11;5;18;14;25;2;17;21;4;23;20;1;9;24;8;13;26;12;19;10;6;3;16;58;5844829
58;5844829;15;7;22;11;5;18;14;25;2;17;21;4;23;20;1;9;24;8;13;26;12;19;10;6;3;16
15;8;22;11;5;18;14;25;2;17;21;4;23;20;1;9;24;7;13;26;12;19;10;6;3;16;58;5834332
59;5834332;15;8;22;11;5;18;14;25;2;17;21;4;23;20;1;9;24;7;13;26;12;19;10;6;3;16
15;8;22;11;5;18;14;25;2;17;21;4;23;20;9;1;24;7;13;26;12;19;10;6;3;16;59;5909680
59;5909680;15;8;22;11;5;18;14;25;2;17;21;4;23;20;9;1;24;7;13;26;12;19;10;6;3;16
15;8;22;11;5;18;14;25;17;2;21;4;23;20;9;1;24;7;13;26;12;19;10;6;3;16;59;5909640
59;5909640;15;8;22;11;5;18;14;25;17;2;21;4;23;20;9;1;24;7;13;26;12;19;10;6;3;16
15;8;22;11;23;18;14;25;17;2;21;4;5;20;9;1;24;7;13;26;12;19;10;6;3;16;59;5755139
59;5755139;15;8;22;11;23;18;14;25;17;2;21;4;5;20;9;1;24;7;13;26;12;19;10;6;3;16
15;8;22;11;23;18;14;25;17;2;21;4;7;20;9;1;24;5;13;26;12;19;10;6;3;16;59;5781802
59;5781802;15;8;22;11;23;18;14;25;17;2;21;4;7;20;9;1;24;5;13;26;12;19;10;6;3;16
15;8;22;11;23;18;14;25;17;2;21;16;7;20;9;1;24;5;13;26;12;19;10;6;3;4;59;5825585
59;5825585;15;8;22;11;23;18;14;25;17;2;21;16;7;20;9;1;24;5;13;26;12;19;10;6;3;4
15;8;22;11;23;18;14;25;19;2;21;16;7;20;9;1;24;5;13;26;12;17;10;6;3;4;59;5817934
59;5817934;15;8;22;11;23;18;14;25;19;2;21;16;7;20;9;1;24;5;13;26;12;17;10;6;3;4
15;8;22;4;23;18;14;25;19;2;21;16;7;20;9;1;24;5;13;26;12;17;10;6;3;11;59;5784299
59;5784299;15;8;22;4;23;18;14;25;19;2;21;16;7;20;9;1;24;5;13;26;12;17;10;6;3;11
15;8;22;4;23;18;14;19;25;2;21;16;7;20;9;1;24;5;13;26;12;17;10;6;3;11;59;5802519
59;5802519;15;8;22;4;23;18;14;19;25;2;21;16;7;20;9;1;24;5;13;26;12;17;10;6;3;11
15;8;22;4;23;18;14;19;25;16;21;2;7;20;9;1;24;5;13;26;12;17;10;6;3;11;59;5800983
59;5800983;15;8;22;4;23;18;14;19;25;16;21;2;7;20;9;1;24;5;13;26;12;17;10;6;3;11
15;1;22;4;23;18;14;19;25;16;21;2;7;20;9;8;24;5;13;26;12;17;10;6;3;11;59;5850888
59;5850888;15;1;22;4;23;18;14;19;25;16;21;2;7;20;9;8;24;5;13;26;12;17;10;6;3;11
15;1;22;4;23;18;21;19;25;16;14;2;7;20;9;8;24;5;13;26;12;17;10;6;3;11;59;5843967
59;5843967;15;1;22;4;23;18;21;19;25;16;14;2;7;20;9;8;24;5;13;26;12;17;10;6;3;11
15;1;22;4;23;18;21;19;25;16;14;24;7;20;9;8;2;5;13;26;12;17;10;6;3;11;59;5837774
59;5837774;15;1;22;4;23;18;21;19;25;16;14;24;7;20;9;8;2;5;13;26;12;17;10;6;3;11
15;1;22;4;23;18;21;25;19;16;14;24;7;20;9;8;2;5;13;26;12;17;10;6;3;11;59;5819554
59;5819554;15;1;22;4;23;18;21;25;19;16;14;24;7;20;9;8;2;5;13;26;12;17;10;6;3;11
15;1;22;4;23;18;21;25;19;16;14;8;7;20;9;24;2;5;13;26;12;17;10;6;3;11;59;5783708
59;5783708;15;1;22;4;23;18;21;25;19;16;14;8;7;20;9;24;2;5;13;26;12;17;10;6;3;11
15;1;22;4;23;18;21;25;19;16;14;8;7;11;9;24;2;5;13;26;12;17;10;6;3;20;59;5824376
59;5824376;15;1;22;4;23;18;21;25;19;16;14;8;7;11;9;24;2;5;13;26;12;17;10;6;3;20
15;1;22;4;23;18;21;25;19;16;14;8;7;11;9;24;2;17;13;26;12;5;10;6;3;20;59;6040415
59;5824376;15;1;22;4;23;18;21;25;19;16;14;8;7;11;9;24;2;5;13;26;12;17;10;6;3;20
15;1;22;4;20;18;21;25;19;16;14;8;7;11;9;24;2;5;13;26;12;17;10;6;3;23;59;5804968
59;5804968;15;1;22;4;20;18;21;25;19;16;14;8;7;11;9;24;2;5;13;26;12;17;10;6;3;23
15;1;22;4;20;18;24;25;19;16;14;8;7;11;9;21;2;5;13;26;12;17;10;6;3;23;59;5802753
59;5802753;15;1;22;4;20;18;24;25;19;16;14;8;7;11;9;21;2;5;13;26;12;17;10;6;3;23
15;1;22;4;20;18;24;25;19;16;14;8;7;11;3;21;2;5;13;26;12;17;10;6;9;23;59;5811010
59;5811010;15;1;22;4;20;18;24;25;19;16;14;8;7;11;3;21;2;5;13;26;12;17;10;6;9;23
15;1;22;4;20;18;5;25;19;16;14;8;7;11;3;21;2;24;13;26;12;17;10;6;9;23;59;5988059
60;5811010;15;1;22;4;20;18;24;25;19;16;14;8;7;11;3;21;2;5;13;26;12;17;10;6;9;23
15;1;22;4;20;18;24;25;19;16;14;8;7;11;3;21;2;23;13;26;12;17;10;6;9;5;60;6021820
60;5811010;15;1;22;4;20;18;24;25;19;16;14;8;7;11;3;21;2;5;13;26;12;17;10;6;9;23
15;1;22;4;20;18;24;7;19;16;14;8;25;11;3;21;2;5;13;26;12;17;10;6;9;23;60;5866011
60;5811010;15;1;22;4;20;18;24;25;19;16;14;8;7;11;3;21;2;5;13;26;12;17;10;6;9;23
15;1;22;13;20;18;24;25;19;16;14;8;7;11;3;21;2;5;4;26;12;17;10;6;9;23;60;5808438
60;5808438;15;1;22;13;20;18;24;25;19;16;14;8;7;11;3;21;2;5;4;26;12;17;10;6;9;23
15;1;22;13;20;18;24;25;19;16;14;9;7;11;3;21;2;5;4;26;12;17;10;6;8;23;60;5734294
60;5734294;15;1;22;13;20;18;24;25;19;16;14;9;7;11;3;21;2;5;4;26;12;17;10;6;8;23
15;1;22;13;20;18;24;2;19;16;14;9;7;11;3;21;25;5;4;26;12;17;10;6;8;23;60;5763165
60;5734294;15;1;22;13;20;18;24;25;19;16;14;9;7;11;3;21;2;5;4;26;12;17;10;6;8;23
15;1;22;13;20;18;24;25;19;16;14;9;7;11;3;21;2;5;4;6;12;17;10;26;8;23;60;5734440
60;5734440;15;1;22;13;20;18;24;25;19;16;14;9;7;11;3;21;2;5;4;6;12;17;10;26;8;23
15;1;22;13;20;18;24;25;19;16;14;9;7;11;3;21;2;5;4;6;12;8;10;26;17;23;60;5799039
60;5799039;15;1;22;13;20;18;24;25;19;16;14;9;7;11;3;21;2;5;4;6;12;8;10;26;17;23
15;1;22;13;20;18;24;7;19;16;14;9;25;11;3;21;2;5;4;6;12;8;10;26;17;23;60;5845495
60;5845495;15;1;22;13;20;18;24;7;19;16;14;9;25;11;3;21;2;5;4;6;12;8;10;26;17;23
15;1;22;13;20;18;24;7;10;16;14;9;25;11;3;21;2;5;4;6;12;8;19;26;17;23;60;5943268
60;5943268;15;1;22;13;20;18;24;7;10;16;14;9;25;11;3;21;2;5;4;6;12;8;19;26;17;23
15;1;22;13;20;18;5;7;10;16;14;9;25;11;3;21;2;24;4;6;12;8;19;26;17;23;60;6030939
60;6030939;15;1;22;13;20;18;5;7;10;16;14;9;25;11;3;21;2;24;4;6;12;8;19;26;17;23
15;1;22;13;21;18;5;7;10;16;14;9;25;11;3;20;2;24;4;6;12;8;19;26;17;23;60;6005367
60;6005367;15;1;22;13;21;18;5;7;10;16;14;9;25;11;3;20;2;24;4;6;12;8;19;26;17;23
15;1;22;13;21;17;5;7;10;16;14;9;25;11;3;20;2;24;4;6;12;8;19;26;18;23;60;6115662
60;6005367;15;1;22;13;21;18;5;7;10;16;14;9;25;11;3;20;2;24;4;6;12;8;19;26;17;23
15;1;22;13;21;18;5;7;10;8;14;9;25;11;3;20;2;24;4;6;12;16;19;26;17;23;60;5960323
60;5960323;15;1;22;13;21;18;5;7;10;8;14;9;25;11;3;20;2;24;4;6;12;16;19;26;17;23
15;1;22;13;21;19;5;7;10;8;14;9;25;11;3;20;2;24;4;6;12;16;18;26;17;23;60;5913521
60;5913521;15;1;22;13;21;19;5;7;10;8;14;9;25;11;3;20;2;24;4;6;12;16;18;26;17;23
19;1;22;13;21;15;5;7;10;8;14;9;25;11;3;20;2;24;4;6;12;16;18;26;17;23;60;5857925
60;5857925;19;1;22;13;21;15;5;7;10;8;14;9;25;11;3;20;2;24;4;6;12;16;18;26;17;23
19;1;2;13;21;15;5;7;10;8;14;9;25;11;3;20;22;24;4;6;12;16;18;26;17;23;60;5865148
60;5865148;19;1;2;13;21;15;5;7;10;8;14;9;25;11;3;20;22;24;4;6;12;16;18;26;17;23
19;1;2;13;21;15;5;17;10;8;14;9;25;11;3;20;22;24;4;6;12;16;18;26;7;23;60;5910580
60;5910580;19;1;2;13;21;15;5;17;10;8;14;9;25;11;3;20;22;24;4;6;12;16;18;26;7;23
19;1;2;13;21;15;5;17;10;8;22;9;25;11;3;20;14;24;4;6;12;16;18;26;7;23;60;6034009
60;5910580;19;1;2;13;21;15;5;17;10;8;14;9;25;11;3;20;22;24;4;6;12;16;18;26;7;23
19;22;2;13;21;15;5;17;10;8;14;9;25;11;3;20;1;24;4;6;12;16;18;26;7;23;60;5807054
60;5807054;19;22;2;13;21;15;5;17;10;8;14;9;25;11;3;20;1;24;4;6;12;16;18;26;7;23
19;22;2;13;21;15;5;17;10;8;12;9;25;11;3;20;1;24;4;6;14;16;18;26;7;23;60;5863833
61;5863833;19;22;2;13;21;15;5;17;10;8;12;9;25;11;3;20;1;24;4;6;14;16;18;26;7;23
19;22;4;13;21;15;5;17;10;8;12;9;25;11;3;20;1;24;2;6;14;16;18;26;7;23;61;5867482
61;5867482;19;22;4;13;21;15;5;17;10;8;12;9;25;11;3;20;1;24;2;6;14;16;18;26;7;23
19;22;4;13;3;15;5;17;10;8;12;9;25;11;21;20;1;24;2;6;14;16;18;26;7;23;61;5844680
61;5844680;19;22;4;13;3;15;5;17;10;8;12;9;25;11;21;20;1;24;2;6;14;16;18;26;7;23
19;25;4;13;3;15;5;17;10;8;12;9;22;11;21;20;1;24;2;6;14;16;18;26;7;23;61;5840840
61;5840840;19;25;4;13;3;15;5;17;10;8;12;9;22;11;21;20;1;24;2;6;14;16;18;26;7;23
19;25;4;13;3;15;18;17;10;8;12;9;22;11;21;20;1;24;2;6;14;16;5;26;7;23;61;6028908
61;5840840;19;25;4;13;3;15;5;17;10;8;12;9;22;11;21;20;1;24;2;6;14;16;18;26;7;23
19;25;4;13;3;15;5;17;6;8;12;9;22;11;21;20;1;24;2;10;14;16;18;26;7;23;61;5830942
61;5830942;19;25;4;13;3;15;5;17;6;8;12;9;22;11;21;20;1;24;2;10;14;16;18;26;7;23
19;25;4;13;3;15;5;17;22;8;12;9;6;11;21;20;1;24;2;10;14;16;18;26;7;23;61;5836491
61;5836491;19;25;4;13;3;15;5;17;22;8;12;9;6;11;21;20;1;24;2;10;14;16;18;26;7;23
19;25;4;13;3;15;5;17;22;8;12;1;6;11;21;20;9;24;2;10;14;16;18;26;7;23;61;5907236
61;5907236;19;25;4;13;3;15;5;17;22;8;12;1;6;11;21;20;9;24;2;10;14;16;18;26;7;23
19;25;4;9;3;15;5;17;22;8;12;1;6;11;21;20;13;24;2;10;14;16;18;26;7;23;61;5946242
61;5946242;19;25;4;9;3;15;5;17;22;8;12;1;6;11;21;20;13;24;2;10;14;16;18;26;7;23
19;25;4;9;3;15;5;17;22;8;12;1;6;21;11;20;13;24;2;10;14;16;18;26;7;23;61;5932839
61;5932839;19;25;4;9;3;15;5;17;22;8;12;1;6;21;11;20;13;24;2;10;14;16;18;26;7;23
19;25;4;9;3;15;17;5;22;8;12;1;6;21;11;20;13;24;2;10;14;16;18;26;7;23;61;5867410
61;5867410;19;25;4;9;3;15;17;5;22;8;12;1;6;21;11;20;13;24;2;10;14;16;18;26;7;23
19;25;4;11;3;15;17;5;22;8;12;1;6;21;9;20;13;24;2;10;14;16;18;26;7;23;61;5854155
61;5854155;19;25;4;11;3;15;17;5;22;8;12;1;6;21;9;20;13;24;2;10;14;16;18;26;7;23
19;23;4;11;3;15;17;5;22;8;12;1;6;21;9;20;13;24;2;10;14;16;18;26;7;25;61;5850875
61;5850875;19;23;4;11;3;15;17;5;22;8;12;1;6;21;9;20;13;24;2;10;14;16;18;26;7;25
19;23;4;11;3;15;17;5;22;8;12;14;6;21;9;20;13;24;2;10;1;16;18;26;7;25;61;5824979
61;5824979;19;23;4;11;3;15;17;5;22;8;12;14;6;21;9;20;13;24;2;10;1;16;18;26;7;25
19;23;4;11;3;15;17;5;22;8;12;14;7;21;9;20;13;24;2;10;1;16;18;26;6;25;61;5805512
61;5805512;19;23;4;11;3;15;17;5;22;8;12;14;7;21;9;20;13;24;2;10;1;16;18;26;6;25
26;23;4;11;3;15;17;5;22;8;12;14;7;21;9;20;13;24;2;10;1;16;18;19;6;25;61;5840605
61;5840605;26;23;4;11;3;15;17;5;22;8;12;14;7;21;9;20;13;24;2;10;1;16;18;19;6;25
26;23;4;11;3;15;17;5;22;8;12;7;14;21;9;20;13;24;2;10;1;16;18;19;6;25;61;5830323
61;5830323;26;23;4;11;3;15;17;5;22;8;12;7;14;21;9;20;13;24;2;10;1;16;18;19;6;25
26;23;4;11;3;15;5;17;22;8;12;7;14;21;9;20;13;24;2;10;1;16;18;19;6;25;61;5850521
61;5850521;26;23;4;11;3;15;5;17;22;8;12;7;14;21;9;20;13;24;2;10;1;16;18;19;6;25
21;23;4;11;3;15;5;17;22;8;12;7;14;26;9;20;13;24;2;10;1;16;18;19;6;25;61;5877968
61;5877968;21;23;4;11;3;15;5;17;22;8;12;7;14;26;9;20;13;24;2;10;1;16;18;19;6;25
21;23;4;11;3;15;25;17;22;8;12;7;14;26;9;20;13;24;2;10;1;16;18;19;6;5;61;5903565
61;5903565;21;23;4;11;3;15;25;17;22;8;12;7;14;26;9;20;13;24;2;10;1;16;18;19;6;5
21;20;4;11;3;15;25;17;22;8;12;7;14;26;9;23;13;24;2;10;1;16;18;19;6;5;61;5949092
62;5949092;21;20;4;11;3;15;25;17;22;8;12;7;14;26;9;23;13;24;2;10;1;16;18;19;6;5
21;23;4;11;3;15;25;17;22;8;12;7;14;26;9;20;13;24;2;10;1;16;18;19;6;5;62;5903565
62;5903565;21;23;4;11;3;15;25;17;22;8;12;7;14;26;9;20;13;24;2;10;1;16;18;19;6;5
21;23;4;11;3;15;25;17;22;8;12;7;14;26;9;20;13;24;6;10;1;16;18;19;2;5;62;5898743
62;5898743;21;23;4;11;3;15;25;17;22;8;12;7;14;26;9;20;13;24;6;10;1;16;18;19;2;5
21;23;4;11;3;15;25;17;22;8;9;7;14;26;12;20;13;24;6;10;1;16;18;19;2;5;62;5860383
62;5860383;21;23;4;11;3;15;25;17;22;8;9;7;14;26;12;20;13;24;6;10;1;16;18;19;2;5
21;23;4;11;3;15;25;17;22;8;9;7;14;26;12;20;13;24;16;10;1;6;18;19;2;5;62;5859990
62;5859990;21;23;4;11;3;15;25;17;22;8;9;7;14;26;12;20;13;24;16;10;1;6;18;19;2;5
21;23;4;13;3;15;25;17;22;8;9;7;14;26;12;20;11;24;16;10;1;6;18;19;2;5;62;5846723
62;5846723;21;23;4;13;3;15;25;17;22;8;9;7;14;26;12;20;11;24;16;10;1;6;18;19;2;5
21;23;4;13;3;16;25;17;22;8;9;7;14;26;12;20;11;24;15;10;1;6;18;19;2;5;62;5840272
62;5840272;21;23;4;13;3;16;25;17;22;8;9;7;14;26;12;20;11;24;15;10;1;6;18;19;2;5
21;23;4;13;3;16;25;17;22;8;9;7;14;26;12;5;11;24;15;10;1;6;18;19;2;20;62;5820685
62;5820685;21;23;4;13;3;16;25;17;22;8;9;7;14;26;12;5;11;24;15;10;1;6;18;19;2;20
24;23;4;13;3;16;25;17;22;8;9;7;14;26;12;5;11;21;15;10;1;6;18;19;2;20;62;5760016
62;5760016;24;23;4;13;3;16;25;17;22;8;9;7;14;26;12;5;11;21;15;10;1;6;18;19;2;20
24;23;4;13;3;16;25;17;22;8;9;7;14;26;12;5;11;21;18;10;1;6;15;19;2;20;62;5764561
62;5764561;24;23;4;13;3;16;25;17;22;8;9;7;14;26;12;5;11;21;18;10;1;6;15;19;2;20
24;23;4;13;3;16;25;17;22;8;9;7;14;26;12;5;11;21;19;10;1;6;15;18;2;20;62;5744924
62;5744924;24;23;4;13;3;16;25;17;22;8;9;7;14;26;12;5;11;21;19;10;1;6;15;18;2;20
24;23;4;13;3;16;25;5;22;8;9;7;14;26;12;17;11;21;19;10;1;6;15;18;2;20;62;5748561
