"X1";"X35088";"X8";"X3";"X1.1";"X11";"X4";"X5";"X2";"X9";"X10";"X12";"X6";"X7"
37;35080;10;2;11;1;4;7;6;9;12;8;3;5
10;1;11;2;4;7;6;9;12;8;3;5;37;27766
37;27766;10;1;11;2;4;7;6;9;12;8;3;5
10;1;11;2;4;7;9;6;12;8;3;5;37;30658
37;27766;10;1;11;2;4;7;6;9;12;8;3;5
10;1;11;2;4;7;12;9;6;8;3;5;37;30792
37;27766;10;1;11;2;4;7;6;9;12;8;3;5
10;1;11;2;4;7;6;9;5;8;3;12;37;28402
37;28402;10;1;11;2;4;7;6;9;5;8;3;12
10;1;11;2;4;3;6;9;5;8;7;12;37;36042
37;28402;10;1;11;2;4;7;6;9;5;8;3;12
10;1;11;2;4;12;6;9;5;8;3;7;37;43902
37;28402;10;1;11;2;4;7;6;9;5;8;3;12
10;1;11;2;4;6;7;9;5;8;3;12;37;42520
38;28402;10;1;11;2;4;7;6;9;5;8;3;12
10;1;11;6;4;7;2;9;5;8;3;12;38;32970
38;28402;10;1;11;2;4;7;6;9;5;8;3;12
10;7;11;2;4;1;6;9;5;8;3;12;38;27430
38;27430;10;7;11;2;4;1;6;9;5;8;3;12
10;7;11;5;4;1;6;9;2;8;3;12;38;29750
38;29750;10;7;11;5;4;1;6;9;2;8;3;12
10;7;1;5;4;11;6;9;2;8;3;12;38;42072
38;29750;10;7;11;5;4;1;6;9;2;8;3;12
1;7;11;5;4;10;6;9;2;8;3;12;38;29364
38;29364;1;7;11;5;4;10;6;9;2;8;3;12
1;7;11;5;4;8;6;9;2;10;3;12;38;46388
38;29364;1;7;11;5;4;10;6;9;2;8;3;12
1;6;11;5;4;10;7;9;2;8;3;12;38;51184
38;29364;1;7;11;5;4;10;6;9;2;8;3;12
1;7;11;2;4;10;6;9;5;8;3;12;38;24596
38;24596;1;7;11;2;4;10;6;9;5;8;3;12
1;7;11;2;4;10;6;5;9;8;3;12;38;24146
38;24146;1;7;11;2;4;10;6;5;9;8;3;12
1;7;11;2;4;10;6;5;9;3;8;12;38;17790
38;17790;1;7;11;2;4;10;6;5;9;3;8;12
1;7;11;2;4;10;5;6;9;3;8;12;38;34594
38;17790;1;7;11;2;4;10;6;5;9;3;8;12
1;7;11;2;10;4;6;5;9;3;8;12;38;23122
38;17790;1;7;11;2;4;10;6;5;9;3;8;12
1;7;11;5;4;10;6;2;9;3;8;12;38;33312
38;17790;1;7;11;2;4;10;6;5;9;3;8;12
1;7;11;2;8;10;6;5;9;3;4;12;38;18072
38;18072;1;7;11;2;8;10;6;5;9;3;4;12
1;7;11;2;8;10;9;5;6;3;4;12;38;18630
38;18630;1;7;11;2;8;10;9;5;6;3;4;12
3;7;11;2;8;10;9;5;6;1;4;12;38;43840
38;18630;1;7;11;2;8;10;9;5;6;3;4;12
12;7;11;2;8;10;9;5;6;3;4;1;38;26400
38;18630;1;7;11;2;8;10;9;5;6;3;4;12
1;7;6;2;8;10;9;5;11;3;4;12;38;24266
38;18630;1;7;11;2;8;10;9;5;6;3;4;12
5;7;11;2;8;10;9;1;6;3;4;12;38;28904
38;18630;1;7;11;2;8;10;9;5;6;3;4;12
5;7;11;2;8;10;9;1;6;3;4;12;38;28904
39;28904;5;7;11;2;8;10;9;1;6;3;4;12
5;7;6;2;8;10;9;1;11;3;4;12;39;34144
39;28904;5;7;11;2;8;10;9;1;6;3;4;12
5;7;11;2;8;6;9;1;10;3;4;12;39;45952
39;28904;5;7;11;2;8;10;9;1;6;3;4;12
5;7;11;2;8;6;9;1;10;3;4;12;39;45952
39;28904;5;7;11;2;8;10;9;1;6;3;4;12
5;7;11;12;8;10;9;1;6;3;4;2;39;29000
39;29000;5;7;11;12;8;10;9;1;6;3;4;2
5;7;11;12;8;10;1;9;6;3;4;2;39;32020
39;29000;5;7;11;12;8;10;9;1;6;3;4;2
5;7;11;12;8;10;9;1;6;2;4;3;39;25544
39;25544;5;7;11;12;8;10;9;1;6;2;4;3
5;7;9;12;8;10;11;1;6;2;4;3;39;28020
39;25544;5;7;11;12;8;10;9;1;6;2;4;3
5;7;11;12;8;10;1;9;6;2;4;3;39;25492
39;25492;5;7;11;12;8;10;1;9;6;2;4;3
5;7;11;12;8;6;1;9;10;2;4;3;39;42540
39;25492;5;7;11;12;8;10;1;9;6;2;4;3
5;7;2;12;8;10;1;9;6;11;4;3;39;25906
39;25906;5;7;2;12;8;10;1;9;6;11;4;3
4;7;2;12;8;10;1;9;6;11;5;3;39;36562
39;25906;5;7;2;12;8;10;1;9;6;11;4;3
5;4;2;12;8;10;1;9;6;11;7;3;39;53130
39;25906;5;7;2;12;8;10;1;9;6;11;4;3
5;7;2;6;8;10;1;9;12;11;4;3;39;29652
39;25906;5;7;2;12;8;10;1;9;6;11;4;3
5;7;2;8;12;10;1;9;6;11;4;3;39;27786
39;27786;5;7;2;8;12;10;1;9;6;11;4;3
5;4;2;8;12;10;1;9;6;11;7;3;39;55010
39;27786;5;7;2;8;12;10;1;9;6;11;4;3
5;7;2;8;12;10;11;9;6;1;4;3;39;37702
39;27786;5;7;2;8;12;10;1;9;6;11;4;3
5;7;2;11;12;10;1;9;6;8;4;3;39;28530
39;27786;5;7;2;8;12;10;1;9;6;11;4;3
5;7;2;4;12;10;1;9;6;11;8;3;39;33224
39;27786;5;7;2;8;12;10;1;9;6;11;4;3
5;7;8;2;12;10;1;9;6;11;4;3;39;29556
39;29556;5;7;8;2;12;10;1;9;6;11;4;3
5;7;8;2;12;10;1;3;6;11;4;9;39;32030
40;32030;5;7;8;2;12;10;1;3;6;11;4;9
5;7;8;12;2;10;1;3;6;11;4;9;40;32590
40;32590;5;7;8;12;2;10;1;3;6;11;4;9
5;7;8;12;2;10;1;4;6;11;3;9;40;39376
40;32590;5;7;8;12;2;10;1;3;6;11;4;9
5;7;8;3;2;10;1;12;6;11;4;9;40;23090
40;23090;5;7;8;3;2;10;1;12;6;11;4;9
5;7;8;6;2;10;1;12;3;11;4;9;40;26110
40;23090;5;7;8;3;2;10;1;12;6;11;4;9
5;7;8;3;2;11;1;12;6;10;4;9;40;45808
40;23090;5;7;8;3;2;10;1;12;6;11;4;9
5;7;8;11;2;10;1;12;6;3;4;9;40;33720
40;23090;5;7;8;3;2;10;1;12;6;11;4;9
5;7;8;1;2;10;3;12;6;11;4;9;40;27008
40;23090;5;7;8;3;2;10;1;12;6;11;4;9
5;7;2;3;8;10;1;12;6;11;4;9;40;17760
40;17760;5;7;2;3;8;10;1;12;6;11;4;9
5;7;2;3;4;10;1;12;6;11;8;9;40;25758
40;17760;5;7;2;3;8;10;1;12;6;11;4;9
6;7;2;3;8;10;1;12;5;11;4;9;40;44360
40;17760;5;7;2;3;8;10;1;12;6;11;4;9
3;7;2;5;8;10;1;12;6;11;4;9;40;30142
40;17760;5;7;2;3;8;10;1;12;6;11;4;9
5;7;2;3;1;10;8;12;6;11;4;9;40;22524
40;17760;5;7;2;3;8;10;1;12;6;11;4;9
5;7;2;3;8;10;11;12;6;1;4;9;40;37740
40;17760;5;7;2;3;8;10;1;12;6;11;4;9
5;7;2;3;1;10;8;12;6;11;4;9;40;22524
40;22524;5;7;2;3;1;10;8;12;6;11;4;9
5;7;2;3;1;10;8;12;6;9;4;11;40;25404
40;25404;5;7;2;3;1;10;8;12;6;9;4;11
5;7;2;3;1;10;8;9;6;12;4;11;40;23818
40;23818;5;7;2;3;1;10;8;9;6;12;4;11
5;7;2;3;1;10;8;4;6;12;9;11;40;35310
40;23818;5;7;2;3;1;10;8;9;6;12;4;11
5;3;2;7;1;10;8;9;6;12;4;11;40;33288
40;23818;5;7;2;3;1;10;8;9;6;12;4;11
5;7;2;3;1;10;4;9;6;12;8;11;40;24076
40;24076;5;7;2;3;1;10;4;9;6;12;8;11
8;7;2;3;1;10;4;9;6;12;5;11;40;38824
41;24076;5;7;2;3;1;10;4;9;6;12;8;11
12;7;2;3;1;10;4;9;6;5;8;11;41;41584
41;24076;5;7;2;3;1;10;4;9;6;12;8;11
5;7;2;3;1;10;4;8;6;12;9;11;41;33490
41;24076;5;7;2;3;1;10;4;9;6;12;8;11
8;7;2;3;1;10;4;9;6;12;5;11;41;38824
41;24076;5;7;2;3;1;10;4;9;6;12;8;11
5;7;8;3;1;10;4;9;6;12;2;11;41;23578
41;23578;5;7;8;3;1;10;4;9;6;12;2;11
2;7;8;3;1;10;4;9;6;12;5;11;41;30326
41;23578;5;7;8;3;1;10;4;9;6;12;2;11
5;7;8;3;1;10;4;9;6;11;2;12;41;24730
41;23578;5;7;8;3;1;10;4;9;6;12;2;11
5;7;8;3;1;10;4;9;11;12;2;6;41;26012
41;23578;5;7;8;3;1;10;4;9;6;12;2;11
5;3;8;7;1;10;4;9;6;12;2;11;41;33048
41;23578;5;7;8;3;1;10;4;9;6;12;2;11
5;12;8;3;1;10;4;9;6;7;2;11;41;52754
41;23578;5;7;8;3;1;10;4;9;6;12;2;11
5;4;8;3;1;10;7;9;6;12;2;11;41;48166
41;23578;5;7;8;3;1;10;4;9;6;12;2;11
6;7;8;3;1;10;4;9;5;12;2;11;41;47378
41;23578;5;7;8;3;1;10;4;9;6;12;2;11
5;7;8;3;1;11;4;9;6;12;2;10;41;36422
41;23578;5;7;8;3;1;10;4;9;6;12;2;11
9;7;8;3;1;10;4;5;6;12;2;11;41;41488
41;23578;5;7;8;3;1;10;4;9;6;12;2;11
5;7;8;3;1;10;4;9;11;12;2;6;41;26012
41;26012;5;7;8;3;1;10;4;9;11;12;2;6
5;7;8;3;1;4;10;9;11;12;2;6;41;30712
41;30712;5;7;8;3;1;4;10;9;11;12;2;6
5;7;8;3;4;1;10;9;11;12;2;6;41;27080
41;27080;5;7;8;3;4;1;10;9;11;12;2;6
10;7;8;3;4;1;5;9;11;12;2;6;41;27180
41;27180;10;7;8;3;4;1;5;9;11;12;2;6
10;3;8;7;4;1;5;9;11;12;2;6;41;41800
41;27180;10;7;8;3;4;1;5;9;11;12;2;6
10;7;8;3;4;11;5;9;1;12;2;6;41;32958
41;27180;10;7;8;3;4;1;5;9;11;12;2;6
2;7;8;3;4;1;5;9;11;12;10;6;41;30832
42;30832;2;7;8;3;4;1;5;9;11;12;10;6
11;7;8;3;4;1;5;9;2;12;10;6;42;34688
42;34688;11;7;8;3;4;1;5;9;2;12;10;6
3;7;8;11;4;1;5;9;2;12;10;6;42;32026
42;32026;3;7;8;11;4;1;5;9;2;12;10;6
8;7;3;11;4;1;5;9;2;12;10;6;42;36178
42;32026;3;7;8;11;4;1;5;9;2;12;10;6
3;7;12;11;4;1;5;9;2;8;10;6;42;37724
42;37724;3;7;12;11;4;1;5;9;2;8;10;6
3;7;6;11;4;1;5;9;2;8;10;12;42;39790
42;39790;3;7;6;11;4;1;5;9;2;8;10;12
3;7;6;11;4;1;5;9;8;2;10;12;42;32946
42;32946;3;7;6;11;4;1;5;9;8;2;10;12
3;7;6;11;4;1;8;9;5;2;10;12;42;32760
42;32760;3;7;6;11;4;1;8;9;5;2;10;12
7;3;6;11;4;1;8;9;5;2;10;12;42;42902
42;32760;3;7;6;11;4;1;8;9;5;2;10;12
3;7;6;10;4;1;8;9;5;2;11;12;42;32444
42;32444;3;7;6;10;4;1;8;9;5;2;11;12
12;7;6;10;4;1;8;9;5;2;11;3;42;36796
42;32444;3;7;6;10;4;1;8;9;5;2;11;12
3;7;6;10;5;1;8;9;4;2;11;12;42;35086
42;32444;3;7;6;10;4;1;8;9;5;2;11;12
3;7;10;6;4;1;8;9;5;2;11;12;42;31976
42;31976;3;7;10;6;4;1;8;9;5;2;11;12
3;7;5;6;4;1;8;9;10;2;11;12;42;35910
42;35910;3;7;5;6;4;1;8;9;10;2;11;12
3;7;5;6;4;10;8;9;1;2;11;12;42;34870
42;34870;3;7;5;6;4;10;8;9;1;2;11;12
3;7;5;11;4;10;8;9;1;2;6;12;42;34400
42;34400;3;7;5;11;4;10;8;9;1;2;6;12
3;7;4;11;5;10;8;9;1;2;6;12;42;32998
42;32998;3;7;4;11;5;10;8;9;1;2;6;12
3;7;4;11;9;10;8;5;1;2;6;12;42;50424
42;32998;3;7;4;11;5;10;8;9;1;2;6;12
3;7;9;11;5;10;8;4;1;2;6;12;42;34166
42;34166;3;7;9;11;5;10;8;4;1;2;6;12
3;7;12;11;5;10;8;4;1;2;6;9;42;37380
42;37380;3;7;12;11;5;10;8;4;1;2;6;9
3;7;12;11;2;10;8;4;1;5;6;9;42;56968
43;37380;3;7;12;11;5;10;8;4;1;2;6;9
3;7;12;11;5;10;6;4;1;2;8;9;43;32784
43;32784;3;7;12;11;5;10;6;4;1;2;8;9
11;7;12;3;5;10;6;4;1;2;8;9;43;31094
43;31094;11;7;12;3;5;10;6;4;1;2;8;9
11;7;12;3;5;10;9;4;1;2;8;6;43;32744
43;32744;11;7;12;3;5;10;9;4;1;2;8;6
11;7;5;3;12;10;9;4;1;2;8;6;43;36094
43;36094;11;7;5;3;12;10;9;4;1;2;8;6
11;7;5;4;12;10;9;3;1;2;8;6;43;41378
43;36094;11;7;5;3;12;10;9;4;1;2;8;6
11;7;5;3;12;6;9;4;1;2;8;10;43;50128
43;50128;11;7;5;3;12;6;9;4;1;2;8;10
11;2;5;3;12;6;9;4;1;7;8;10;43;47250
43;47250;11;2;5;3;12;6;9;4;1;7;8;10
11;2;5;3;12;6;10;4;1;7;8;9;43;45906
43;45906;11;2;5;3;12;6;10;4;1;7;8;9
11;2;3;5;12;6;10;4;1;7;8;9;43;44668
43;44668;11;2;3;5;12;6;10;4;1;7;8;9
1;2;3;5;12;6;10;4;11;7;8;9;43;44788
43;44788;1;2;3;5;12;6;10;4;11;7;8;9
1;2;3;5;12;6;10;4;7;11;8;9;43;53444
43;44788;1;2;3;5;12;6;10;4;11;7;8;9
1;2;3;8;12;6;10;4;11;7;5;9;43;43058
43;43058;1;2;3;8;12;6;10;4;11;7;5;9
1;2;3;8;12;6;11;4;10;7;5;9;43;43440
43;43058;1;2;3;8;12;6;10;4;11;7;5;9
12;2;3;8;1;6;10;4;11;7;5;9;43;45354
43;45354;12;2;3;8;1;6;10;4;11;7;5;9
12;2;5;8;1;6;10;4;11;7;3;9;43;48420
43;45354;12;2;3;8;1;6;10;4;11;7;5;9
12;2;1;8;3;6;10;4;11;7;5;9;43;41114
43;41114;12;2;1;8;3;6;10;4;11;7;5;9
12;2;1;7;3;6;10;4;11;8;5;9;43;38650
43;38650;12;2;1;7;3;6;10;4;11;8;5;9
12;2;1;7;3;6;9;4;11;8;5;10;43;39506
43;39506;12;2;1;7;3;6;9;4;11;8;5;10
12;2;1;7;11;6;9;4;3;8;5;10;43;36120
43;36120;12;2;1;7;11;6;9;4;3;8;5;10
12;2;1;7;11;9;6;4;3;8;5;10;43;31652
44;31652;12;2;1;7;11;9;6;4;3;8;5;10
8;2;1;7;11;9;6;4;3;12;5;10;44;53966
44;31652;12;2;1;7;11;9;6;4;3;8;5;10
3;2;1;7;11;9;6;4;12;8;5;10;44;45310
44;31652;12;2;1;7;11;9;6;4;3;8;5;10
12;2;1;7;11;9;6;4;3;10;5;8;44;33188
44;31652;12;2;1;7;11;9;6;4;3;8;5;10
12;2;1;7;11;10;6;4;3;8;5;9;44;35588
44;31652;12;2;1;7;11;9;6;4;3;8;5;10
12;2;1;7;11;9;6;3;4;8;5;10;44;42290
44;31652;12;2;1;7;11;9;6;4;3;8;5;10
12;2;1;7;11;9;6;10;3;8;5;4;44;28060
44;28060;12;2;1;7;11;9;6;10;3;8;5;4
12;2;1;8;11;9;6;10;3;7;5;4;44;30290
44;28060;12;2;1;7;11;9;6;10;3;8;5;4
1;2;12;7;11;9;6;10;3;8;5;4;44;29412
44;29412;1;2;12;7;11;9;6;10;3;8;5;4
1;4;12;7;11;9;6;10;3;8;5;2;44;30776
44;30776;1;4;12;7;11;9;6;10;3;8;5;2
1;4;12;7;11;9;2;10;3;8;5;6;44;29178
44;29178;1;4;12;7;11;9;2;10;3;8;5;6
1;4;3;7;11;9;2;10;12;8;5;6;44;33238
44;33238;1;4;3;7;11;9;2;10;12;8;5;6
1;4;3;5;11;9;2;10;12;8;7;6;44;33276
44;33276;1;4;3;5;11;9;2;10;12;8;7;6
1;4;3;5;11;9;2;12;10;8;7;6;44;44950
44;33276;1;4;3;5;11;9;2;10;12;8;7;6
1;4;3;5;11;9;10;2;12;8;7;6;44;45708
44;33276;1;4;3;5;11;9;2;10;12;8;7;6
2;4;3;5;11;9;1;10;12;8;7;6;44;38552
44;33276;1;4;3;5;11;9;2;10;12;8;7;6
1;4;7;5;11;9;2;10;12;8;3;6;44;30048
44;30048;1;4;7;5;11;9;2;10;12;8;3;6
1;4;7;5;11;9;2;3;12;8;10;6;44;43254
44;30048;1;4;7;5;11;9;2;10;12;8;3;6
1;3;7;5;11;9;2;10;12;8;4;6;44;41996
44;30048;1;4;7;5;11;9;2;10;12;8;3;6
1;3;7;5;11;9;2;10;12;8;4;6;44;41996
44;30048;1;4;7;5;11;9;2;10;12;8;3;6
3;4;7;5;11;9;2;10;12;8;1;6;44;30418
45;30418;3;4;7;5;11;9;2;10;12;8;1;6
10;4;7;5;11;9;2;3;12;8;1;6;45;47862
45;30418;3;4;7;5;11;9;2;10;12;8;1;6
3;4;7;5;11;9;12;10;2;8;1;6;45;27364
45;27364;3;4;7;5;11;9;12;10;2;8;1;6
3;4;7;2;11;9;12;10;5;8;1;6;45;31678
45;27364;3;4;7;5;11;9;12;10;2;8;1;6
7;4;3;5;11;9;12;10;2;8;1;6;45;34758
45;27364;3;4;7;5;11;9;12;10;2;8;1;6
3;2;7;5;11;9;12;10;4;8;1;6;45;35796
45;27364;3;4;7;5;11;9;12;10;2;8;1;6
3;4;7;11;5;9;12;10;2;8;1;6;45;25604
45;25604;3;4;7;11;5;9;12;10;2;8;1;6
3;4;5;11;7;9;12;10;2;8;1;6;45;30960
45;25604;3;4;7;11;5;9;12;10;2;8;1;6
3;4;12;11;5;9;7;10;2;8;1;6;45;28104
45;28104;3;4;12;11;5;9;7;10;2;8;1;6
3;4;12;11;5;9;7;10;2;8;6;1;45;27826
45;27826;3;4;12;11;5;9;7;10;2;8;6;1
3;4;12;11;8;9;7;10;2;5;6;1;45;35260
45;27826;3;4;12;11;5;9;7;10;2;8;6;1
3;4;12;11;5;9;7;10;8;2;6;1;45;33962
45;33962;3;4;12;11;5;9;7;10;8;2;6;1
3;4;6;11;5;9;7;10;8;2;12;1;45;38136
45;33962;3;4;12;11;5;9;7;10;8;2;6;1
3;4;11;12;5;9;7;10;8;2;6;1;45;34672
45;34672;3;4;11;12;5;9;7;10;8;2;6;1
3;4;11;12;5;9;1;10;8;2;6;7;45;33708
45;33708;3;4;11;12;5;9;1;10;8;2;6;7
3;10;11;12;5;9;1;4;8;2;6;7;45;43868
45;33708;3;4;11;12;5;9;1;10;8;2;6;7
3;11;4;12;5;9;1;10;8;2;6;7;45;37596
45;33708;3;4;11;12;5;9;1;10;8;2;6;7
12;4;11;3;5;9;1;10;8;2;6;7;45;50184
45;33708;3;4;11;12;5;9;1;10;8;2;6;7
3;4;11;12;9;5;1;10;8;2;6;7;45;48608
45;33708;3;4;11;12;5;9;1;10;8;2;6;7
8;4;11;12;5;9;1;10;3;2;6;7;45;41250
45;33708;3;4;11;12;5;9;1;10;8;2;6;7
10;4;11;12;5;9;1;3;8;2;6;7;45;45518
46;33708;3;4;11;12;5;9;1;10;8;2;6;7
3;4;11;12;5;8;1;10;9;2;6;7;46;33250
46;33250;3;4;11;12;5;8;1;10;9;2;6;7
3;4;11;9;5;8;1;10;12;2;6;7;46;33366
46;33366;3;4;11;9;5;8;1;10;12;2;6;7
3;4;11;9;5;8;12;10;1;2;6;7;46;34022
46;34022;3;4;11;9;5;8;12;10;1;2;6;7
3;12;11;9;5;8;4;10;1;2;6;7;46;51222
46;34022;3;4;11;9;5;8;12;10;1;2;6;7
3;4;11;9;5;8;12;1;10;2;6;7;46;30630
46;30630;3;4;11;9;5;8;12;1;10;2;6;7
3;4;5;9;11;8;12;1;10;2;6;7;46;36966
46;30630;3;4;11;9;5;8;12;1;10;2;6;7
3;9;11;4;5;8;12;1;10;2;6;7;46;37766
46;30630;3;4;11;9;5;8;12;1;10;2;6;7
3;4;11;8;5;9;12;1;10;2;6;7;46;30068
46;30068;3;4;11;8;5;9;12;1;10;2;6;7
3;4;1;8;5;9;12;11;10;2;6;7;46;42328
46;30068;3;4;11;8;5;9;12;1;10;2;6;7
3;4;11;8;5;9;7;1;10;2;6;12;46;32488
46;30068;3;4;11;8;5;9;12;1;10;2;6;7
3;4;7;8;5;9;12;1;10;2;6;11;46;33578
46;30068;3;4;11;8;5;9;12;1;10;2;6;7
5;4;11;8;3;9;12;1;10;2;6;7;46;40346
46;30068;3;4;11;8;5;9;12;1;10;2;6;7
3;4;11;8;5;9;12;7;10;2;6;1;46;29680
46;29680;3;4;11;8;5;9;12;7;10;2;6;1
6;4;11;8;5;9;12;7;10;2;3;1;46;31524
46;29680;3;4;11;8;5;9;12;7;10;2;6;1
3;1;11;8;5;9;12;7;10;2;6;4;46;42938
46;29680;3;4;11;8;5;9;12;7;10;2;6;1
3;6;11;8;5;9;12;7;10;2;4;1;46;43188
46;29680;3;4;11;8;5;9;12;7;10;2;6;1
7;4;11;8;5;9;12;3;10;2;6;1;46;42764
46;29680;3;4;11;8;5;9;12;7;10;2;6;1
4;3;11;8;5;9;12;7;10;2;6;1;46;41534
46;29680;3;4;11;8;5;9;12;7;10;2;6;1
10;4;11;8;5;9;12;7;3;2;6;1;46;35396
46;35396;10;4;11;8;5;9;12;7;3;2;6;1
10;4;11;8;5;9;3;7;12;2;6;1;46;33542
47;33542;10;4;11;8;5;9;3;7;12;2;6;1
10;11;4;8;5;9;3;7;12;2;6;1;47;35378
47;35378;10;11;4;8;5;9;3;7;12;2;6;1
10;11;2;8;5;9;3;7;12;4;6;1;47;39822
47;39822;10;11;2;8;5;9;3;7;12;4;6;1
10;11;2;6;5;9;3;7;12;4;8;1;47;44422
47;44422;10;11;2;6;5;9;3;7;12;4;8;1
10;11;2;6;5;9;12;7;3;4;8;1;47;41758
47;41758;10;11;2;6;5;9;12;7;3;4;8;1
10;11;2;6;5;9;12;7;3;4;1;8;47;42098
47;42098;10;11;2;6;5;9;12;7;3;4;1;8
11;10;2;6;5;9;12;7;3;4;1;8;47;43768
47;43768;11;10;2;6;5;9;12;7;3;4;1;8
11;10;2;5;6;9;12;7;3;4;1;8;47;43568
47;43568;11;10;2;5;6;9;12;7;3;4;1;8
11;10;2;7;6;9;12;5;3;4;1;8;47;56858
47;43568;11;10;2;5;6;9;12;7;3;4;1;8
11;10;2;5;6;9;7;12;3;4;1;8;47;50936
47;43568;11;10;2;5;6;9;12;7;3;4;1;8
11;9;2;5;6;10;12;7;3;4;1;8;47;37972
47;37972;11;9;2;5;6;10;12;7;3;4;1;8
11;12;2;5;6;10;9;7;3;4;1;8;47;38012
47;38012;11;12;2;5;6;10;9;7;3;4;1;8
11;12;2;8;6;10;9;7;3;4;1;5;47;42394
47;38012;11;12;2;5;6;10;9;7;3;4;1;8
11;10;2;5;6;12;9;7;3;4;1;8;47;47376
47;38012;11;12;2;5;6;10;9;7;3;4;1;8
8;12;2;5;6;10;9;7;3;4;1;11;47;57058
47;38012;11;12;2;5;6;10;9;7;3;4;1;8
11;12;2;5;6;3;9;7;10;4;1;8;47;31818
47;31818;11;12;2;5;6;3;9;7;10;4;1;8
11;10;2;5;6;3;9;7;12;4;1;8;47;45354
47;31818;11;12;2;5;6;3;9;7;10;4;1;8
11;12;2;5;6;3;9;7;8;4;1;10;47;33406
47;33406;11;12;2;5;6;3;9;7;8;4;1;10
11;12;2;5;6;7;9;3;8;4;1;10;47;25440
47;25440;11;12;2;5;6;7;9;3;8;4;1;10
11;12;2;3;6;7;9;5;8;4;1;10;47;42062
47;25440;11;12;2;5;6;7;9;3;8;4;1;10
11;12;9;5;6;7;2;3;8;4;1;10;47;24512
48;24512;11;12;9;5;6;7;2;3;8;4;1;10
11;8;9;5;6;7;2;3;12;4;1;10;48;35514
48;24512;11;12;9;5;6;7;2;3;8;4;1;10
11;12;9;5;3;7;2;6;8;4;1;10;48;26436
48;24512;11;12;9;5;6;7;2;3;8;4;1;10
11;12;8;5;6;7;2;3;9;4;1;10;48;28686
48;24512;11;12;9;5;6;7;2;3;8;4;1;10
11;12;9;5;2;7;6;3;8;4;1;10;48;31462
48;31462;11;12;9;5;2;7;6;3;8;4;1;10
11;12;10;5;2;7;6;3;8;4;1;9;48;31844
48;31844;11;12;10;5;2;7;6;3;8;4;1;9
11;12;10;5;6;7;2;3;8;4;1;9;48;24530
48;24530;11;12;10;5;6;7;2;3;8;4;1;9
11;12;7;5;6;10;2;3;8;4;1;9;48;31908
48;24530;11;12;10;5;6;7;2;3;8;4;1;9
1;12;10;5;6;7;2;3;8;4;11;9;48;44904
48;24530;11;12;10;5;6;7;2;3;8;4;1;9
11;10;12;5;6;7;2;3;8;4;1;9;48;27922
48;24530;11;12;10;5;6;7;2;3;8;4;1;9
11;12;10;5;6;3;2;7;8;4;1;9;48;32272
48;24530;11;12;10;5;6;7;2;3;8;4;1;9
11;12;10;5;6;7;2;3;8;9;1;4;48;33746
48;24530;11;12;10;5;6;7;2;3;8;4;1;9
11;12;10;5;3;7;2;6;8;4;1;9;48;27222
48;24530;11;12;10;5;6;7;2;3;8;4;1;9
5;12;10;11;6;7;2;3;8;4;1;9;48;39394
48;24530;11;12;10;5;6;7;2;3;8;4;1;9
11;12;10;6;5;7;2;3;8;4;1;9;48;24730
48;24730;11;12;10;6;5;7;2;3;8;4;1;9
11;4;10;6;5;7;2;3;8;12;1;9;48;43082
48;24730;11;12;10;6;5;7;2;3;8;4;1;9
11;12;10;6;5;9;2;3;8;4;1;7;48;24614
48;24614;11;12;10;6;5;9;2;3;8;4;1;7
11;12;10;6;5;7;2;3;8;4;1;9;48;24730
48;24730;11;12;10;6;5;7;2;3;8;4;1;9
5;12;10;6;11;7;2;3;8;4;1;9;48;37034
48;24730;11;12;10;6;5;7;2;3;8;4;1;9
11;12;7;6;5;10;2;3;8;4;1;9;48;32108
48;24730;11;12;10;6;5;7;2;3;8;4;1;9
11;12;10;6;5;3;2;7;8;4;1;9;48;32472
49;24730;11;12;10;6;5;7;2;3;8;4;1;9
11;12;10;6;5;1;2;3;8;4;7;9;49;37682
49;24730;11;12;10;6;5;7;2;3;8;4;1;9
9;12;10;6;5;7;2;3;8;4;1;11;49;37458
49;24730;11;12;10;6;5;7;2;3;8;4;1;9
11;2;10;6;5;7;12;3;8;4;1;9;49;36662
49;24730;11;12;10;6;5;7;2;3;8;4;1;9
11;12;10;6;5;7;2;3;8;4;9;1;49;24496
49;24496;11;12;10;6;5;7;2;3;8;4;9;1
6;12;10;11;5;7;2;3;8;4;9;1;49;32130
49;24496;11;12;10;6;5;7;2;3;8;4;9;1
4;12;10;6;5;7;2;3;8;11;9;1;49;52052
49;24496;11;12;10;6;5;7;2;3;8;4;9;1
11;12;2;6;5;7;10;3;8;4;9;1;49;25060
49;25060;11;12;2;6;5;7;10;3;8;4;9;1
11;9;2;6;5;7;10;3;8;4;12;1;49;30576
49;25060;11;12;2;6;5;7;10;3;8;4;9;1
11;12;2;6;4;7;10;3;8;5;9;1;49;30808
49;25060;11;12;2;6;5;7;10;3;8;4;9;1
11;12;3;6;5;7;10;2;8;4;9;1;49;28132
49;28132;11;12;3;6;5;7;10;2;8;4;9;1
11;10;3;6;5;7;12;2;8;4;9;1;49;33020
49;28132;11;12;3;6;5;7;10;2;8;4;9;1
8;12;3;6;5;7;10;2;11;4;9;1;49;43782
49;28132;11;12;3;6;5;7;10;2;8;4;9;1
11;12;3;6;5;7;10;8;2;4;9;1;49;28240
