"X1";"X5993080";"X19";"X23";"X17";"X11";"X14";"X9";"X7";"X5";"X26";"X22";"X1.1";"X24";"X25";"X12";"X6";"X15";"X20";"X16";"X21";"X10";"X4";"X3";"X8";"X2";"X13";"X18"
5;7;13;12;9;19;14;2;11;10;15;26;6;25;23;8;3;4;16;18;20;21;1;22;17;24;23;6157320
23;6157320;5;7;13;12;9;19;14;2;11;10;15;26;6;25;23;8;3;4;16;18;20;21;1;22;17;24
5;7;13;12;9;19;14;2;11;10;15;26;6;25;23;8;3;4;18;16;20;21;1;22;17;24;23;5910467
23;5910467;5;7;13;12;9;19;14;2;11;10;15;26;6;25;23;8;3;4;18;16;20;21;1;22;17;24
5;7;13;12;9;19;14;2;11;10;15;26;6;25;24;8;3;4;18;16;20;21;1;22;17;23;23;5892441
23;5892441;5;7;13;12;9;19;14;2;11;10;15;26;6;25;24;8;3;4;18;16;20;21;1;22;17;23
5;7;13;12;9;19;14;2;11;10;15;26;8;25;24;6;3;4;18;16;20;21;1;22;17;23;23;5876184
23;5876184;5;7;13;12;9;19;14;2;11;10;15;26;8;25;24;6;3;4;18;16;20;21;1;22;17;23
5;7;13;12;9;19;14;2;11;10;15;26;22;25;24;6;3;4;18;16;20;21;1;8;17;23;23;5896458
23;5896458;5;7;13;12;9;19;14;2;11;10;15;26;22;25;24;6;3;4;18;16;20;21;1;8;17;23
5;7;13;12;18;19;14;2;11;10;15;26;22;25;24;6;3;4;9;16;20;21;1;8;17;23;23;5968694
24;5968694;5;7;13;12;18;19;14;2;11;10;15;26;22;25;24;6;3;4;9;16;20;21;1;8;17;23
5;7;13;12;18;19;14;2;11;10;15;26;22;25;16;6;3;4;9;24;20;21;1;8;17;23;24;5962562
24;5962562;5;7;13;12;18;19;14;2;11;10;15;26;22;25;16;6;3;4;9;24;20;21;1;8;17;23
5;7;10;12;18;19;14;2;11;13;15;26;22;25;16;6;3;4;9;24;20;21;1;8;17;23;24;5927884
24;5927884;5;7;10;12;18;19;14;2;11;13;15;26;22;25;16;6;3;4;9;24;20;21;1;8;17;23
5;7;10;12;18;19;6;2;11;13;15;26;22;25;16;14;3;4;9;24;20;21;1;8;17;23;24;5926198
24;5926198;5;7;10;12;18;19;6;2;11;13;15;26;22;25;16;14;3;4;9;24;20;21;1;8;17;23
5;7;10;12;18;19;6;2;22;13;15;26;11;25;16;14;3;4;9;24;20;21;1;8;17;23;24;5932696
24;5932696;5;7;10;12;18;19;6;2;22;13;15;26;11;25;16;14;3;4;9;24;20;21;1;8;17;23
5;10;7;12;18;19;6;2;22;13;15;26;11;25;16;14;3;4;9;24;20;21;1;8;17;23;24;5932959
24;5932959;5;10;7;12;18;19;6;2;22;13;15;26;11;25;16;14;3;4;9;24;20;21;1;8;17;23
5;10;7;12;18;19;6;2;22;13;14;26;11;25;16;15;3;4;9;24;20;21;1;8;17;23;24;6061347
24;6061347;5;10;7;12;18;19;6;2;22;13;14;26;11;25;16;15;3;4;9;24;20;21;1;8;17;23
5;10;7;12;18;11;6;2;22;13;14;26;19;25;16;15;3;4;9;24;20;21;1;8;17;23;24;6063912
24;6063912;5;10;7;12;18;11;6;2;22;13;14;26;19;25;16;15;3;4;9;24;20;21;1;8;17;23
5;10;7;12;18;11;6;2;22;13;14;26;24;25;16;15;3;4;9;19;20;21;1;8;17;23;24;6168843
24;6168843;5;10;7;12;18;11;6;2;22;13;14;26;24;25;16;15;3;4;9;19;20;21;1;8;17;23
5;10;7;13;18;11;6;2;22;12;14;26;24;25;16;15;3;4;9;19;20;21;1;8;17;23;24;6140347
24;6140347;5;10;7;13;18;11;6;2;22;12;14;26;24;25;16;15;3;4;9;19;20;21;1;8;17;23
5;10;7;24;18;11;6;2;22;12;14;26;13;25;16;15;3;4;9;19;20;21;1;8;17;23;24;6110609
24;6110609;5;10;7;24;18;11;6;2;22;12;14;26;13;25;16;15;3;4;9;19;20;21;1;8;17;23
1;10;7;24;18;11;6;2;22;12;14;26;13;25;16;15;3;4;9;19;20;21;5;8;17;23;24;6139318
24;6139318;1;10;7;24;18;11;6;2;22;12;14;26;13;25;16;15;3;4;9;19;20;21;5;8;17;23
1;10;7;24;18;8;6;2;22;12;14;26;13;25;16;15;3;4;9;19;20;21;5;11;17;23;24;6134914
24;6134914;1;10;7;24;18;8;6;2;22;12;14;26;13;25;16;15;3;4;9;19;20;21;5;11;17;23
1;10;7;24;18;8;6;2;22;12;14;19;13;25;16;15;3;4;9;26;20;21;5;11;17;23;24;6062775
24;6062775;1;10;7;24;18;8;6;2;22;12;14;19;13;25;16;15;3;4;9;26;20;21;5;11;17;23
1;17;7;24;18;8;6;2;22;12;14;19;13;25;16;15;3;4;9;26;20;21;5;11;10;23;24;6057947
24;6057947;1;17;7;24;18;8;6;2;22;12;14;19;13;25;16;15;3;4;9;26;20;21;5;11;10;23
13;17;7;24;18;8;6;2;22;12;14;19;1;25;16;15;3;4;9;26;20;21;5;11;10;23;24;6016980
24;6016980;13;17;7;24;18;8;6;2;22;12;14;19;1;25;16;15;3;4;9;26;20;21;5;11;10;23
13;17;7;16;18;8;6;2;22;12;14;19;1;25;24;15;3;4;9;26;20;21;5;11;10;23;24;6018102
24;6018102;13;17;7;16;18;8;6;2;22;12;14;19;1;25;24;15;3;4;9;26;20;21;5;11;10;23
13;17;7;16;18;8;1;2;22;12;14;19;6;25;24;15;3;4;9;26;20;21;5;11;10;23;24;6043841
24;6043841;13;17;7;16;18;8;1;2;22;12;14;19;6;25;24;15;3;4;9;26;20;21;5;11;10;23
13;17;7;16;18;24;1;2;22;12;14;19;6;25;8;15;3;4;9;26;20;21;5;11;10;23;24;6038728
24;6038728;13;17;7;16;18;24;1;2;22;12;14;19;6;25;8;15;3;4;9;26;20;21;5;11;10;23
13;17;7;16;18;24;1;2;22;4;14;19;6;25;8;15;3;12;9;26;20;21;5;11;10;23;24;6025868
24;6025868;13;17;7;16;18;24;1;2;22;4;14;19;6;25;8;15;3;12;9;26;20;21;5;11;10;23
13;26;7;16;18;24;1;2;22;4;14;19;6;25;8;15;3;12;9;17;20;21;5;11;10;23;24;6027031
25;6027031;13;26;7;16;18;24;1;2;22;4;14;19;6;25;8;15;3;12;9;17;20;21;5;11;10;23
13;26;7;16;18;24;1;9;22;4;14;19;6;25;8;15;3;12;2;17;20;21;5;11;10;23;25;6059526
25;6059526;13;26;7;16;18;24;1;9;22;4;14;19;6;25;8;15;3;12;2;17;20;21;5;11;10;23
13;26;7;16;18;24;1;9;10;4;14;19;6;25;8;15;3;12;2;17;20;21;5;11;22;23;25;6057872
25;6057872;13;26;7;16;18;24;1;9;10;4;14;19;6;25;8;15;3;12;2;17;20;21;5;11;22;23
13;26;7;16;18;24;1;9;10;4;14;19;6;25;8;15;3;12;2;17;23;21;5;11;22;20;25;5964323
25;5964323;13;26;7;16;18;24;1;9;10;4;14;19;6;25;8;15;3;12;2;17;23;21;5;11;22;20
13;26;7;16;18;24;1;9;10;4;14;17;6;25;8;15;3;12;2;19;23;21;5;11;22;20;25;6028999
25;6028999;13;26;7;16;18;24;1;9;10;4;14;17;6;25;8;15;3;12;2;19;23;21;5;11;22;20
13;26;7;16;18;24;1;9;10;4;14;12;6;25;8;15;3;17;2;19;23;21;5;11;22;20;25;6022500
25;6022500;13;26;7;16;18;24;1;9;10;4;14;12;6;25;8;15;3;17;2;19;23;21;5;11;22;20
13;26;7;16;18;24;1;9;10;4;14;12;6;23;8;15;3;17;2;19;25;21;5;11;22;20;25;6015750
25;6015750;13;26;7;16;18;24;1;9;10;4;14;12;6;23;8;15;3;17;2;19;25;21;5;11;22;20
13;26;7;16;18;24;1;9;10;4;14;12;6;23;8;15;3;17;2;21;25;19;5;11;22;20;25;6038054
25;6038054;13;26;7;16;18;24;1;9;10;4;14;12;6;23;8;15;3;17;2;21;25;19;5;11;22;20
13;26;7;16;18;24;1;8;10;4;14;12;6;23;9;15;3;17;2;21;25;19;5;11;22;20;25;6169883
25;6169883;13;26;7;16;18;24;1;8;10;4;14;12;6;23;9;15;3;17;2;21;25;19;5;11;22;20
5;26;7;16;18;24;1;8;10;4;14;12;6;23;9;15;3;17;2;21;25;19;13;11;22;20;25;6102536
25;6102536;5;26;7;16;18;24;1;8;10;4;14;12;6;23;9;15;3;17;2;21;25;19;13;11;22;20
5;26;7;16;18;12;1;8;10;4;14;24;6;23;9;15;3;17;2;21;25;19;13;11;22;20;25;6115593
25;6115593;5;26;7;16;18;12;1;8;10;4;14;24;6;23;9;15;3;17;2;21;25;19;13;11;22;20
5;26;24;16;18;12;1;8;10;4;14;7;6;23;9;15;3;17;2;21;25;19;13;11;22;20;25;6081940
25;6081940;5;26;24;16;18;12;1;8;10;4;14;7;6;23;9;15;3;17;2;21;25;19;13;11;22;20
5;26;24;16;18;12;1;8;10;4;14;7;6;23;9;15;3;17;2;21;20;19;13;11;22;25;25;6187696
25;6187696;5;26;24;16;18;12;1;8;10;4;14;7;6;23;9;15;3;17;2;21;20;19;13;11;22;25
9;26;24;16;18;12;1;8;10;4;14;7;6;23;5;15;3;17;2;21;20;19;13;11;22;25;25;6134798
25;6134798;9;26;24;16;18;12;1;8;10;4;14;7;6;23;5;15;3;17;2;21;20;19;13;11;22;25
9;26;24;16;18;12;1;8;13;4;14;7;6;23;5;15;3;17;2;21;20;19;10;11;22;25;25;6103561
25;6103561;9;26;24;16;18;12;1;8;13;4;14;7;6;23;5;15;3;17;2;21;20;19;10;11;22;25
9;26;24;16;18;12;1;8;13;4;14;7;6;23;5;25;3;17;2;21;20;19;10;11;22;15;25;6114468
25;6114468;9;26;24;16;18;12;1;8;13;4;14;7;6;23;5;25;3;17;2;21;20;19;10;11;22;15
9;26;24;16;18;12;1;8;13;4;14;7;21;23;5;25;3;17;2;6;20;19;10;11;22;15;25;6073617
25;6073617;9;26;24;16;18;12;1;8;13;4;14;7;21;23;5;25;3;17;2;6;20;19;10;11;22;15
9;26;24;20;18;12;1;8;13;4;14;7;21;23;5;25;3;17;2;6;16;19;10;11;22;15;25;6054580
25;6054580;9;26;24;20;18;12;1;8;13;4;14;7;21;23;5;25;3;17;2;6;16;19;10;11;22;15
9;26;24;20;18;12;1;8;13;4;14;7;21;23;5;25;3;17;2;6;22;19;10;11;16;15;25;6054132
25;6054132;9;26;24;20;18;12;1;8;13;4;14;7;21;23;5;25;3;17;2;6;22;19;10;11;16;15
9;26;24;20;18;12;1;8;13;4;14;7;10;23;5;25;3;17;2;6;22;19;21;11;16;15;25;6110988
25;6110988;9;26;24;20;18;12;1;8;13;4;14;7;10;23;5;25;3;17;2;6;22;19;21;11;16;15
9;26;24;20;18;12;1;8;13;4;14;7;10;23;5;6;3;17;2;25;22;19;21;11;16;15;25;6090053
26;6090053;9;26;24;20;18;12;1;8;13;4;14;7;10;23;5;6;3;17;2;25;22;19;21;11;16;15
9;26;24;20;18;12;1;8;13;4;14;7;10;23;5;6;3;17;2;25;22;19;11;21;16;15;26;6090053
26;6090053;9;26;24;20;18;12;1;8;13;4;14;7;10;23;5;6;3;17;2;25;22;19;11;21;16;15
9;26;24;20;18;12;1;8;13;4;14;7;10;17;5;6;3;23;2;25;22;19;11;21;16;15;26;6079882
26;6079882;9;26;24;20;18;12;1;8;13;4;14;7;10;17;5;6;3;23;2;25;22;19;11;21;16;15
9;26;24;20;18;12;1;8;13;4;14;7;10;17;5;2;3;23;6;25;22;19;11;21;16;15;26;6083046
26;6083046;9;26;24;20;18;12;1;8;13;4;14;7;10;17;5;2;3;23;6;25;22;19;11;21;16;15
9;26;24;20;18;12;23;8;13;4;14;7;10;17;5;2;3;1;6;25;22;19;11;21;16;15;26;6047273
26;6047273;9;26;24;20;18;12;23;8;13;4;14;7;10;17;5;2;3;1;6;25;22;19;11;21;16;15
9;26;24;20;18;12;5;8;13;4;14;7;10;17;23;2;3;1;6;25;22;19;11;21;16;15;26;5883416
26;5883416;9;26;24;20;18;12;5;8;13;4;14;7;10;17;23;2;3;1;6;25;22;19;11;21;16;15
9;26;24;20;18;12;5;8;13;4;14;2;10;17;23;7;3;1;6;25;22;19;11;21;16;15;26;5888795
26;5888795;9;26;24;20;18;12;5;8;13;4;14;2;10;17;23;7;3;1;6;25;22;19;11;21;16;15
9;26;24;7;18;12;5;8;13;4;14;2;10;17;23;20;3;1;6;25;22;19;11;21;16;15;26;5860843
26;5860843;9;26;24;7;18;12;5;8;13;4;14;2;10;17;23;20;3;1;6;25;22;19;11;21;16;15
9;26;24;7;18;12;5;8;13;4;14;2;10;23;17;20;3;1;6;25;22;19;11;21;16;15;26;5856703
26;5856703;9;26;24;7;18;12;5;8;13;4;14;2;10;23;17;20;3;1;6;25;22;19;11;21;16;15
9;26;24;7;18;12;5;8;16;4;14;2;10;23;17;20;3;1;6;25;22;19;11;21;13;15;26;5876600
26;5876600;9;26;24;7;18;12;5;8;16;4;14;2;10;23;17;20;3;1;6;25;22;19;11;21;13;15
9;26;24;19;18;12;5;8;16;4;14;2;10;23;17;20;3;1;6;25;22;7;11;21;13;15;26;5879441
26;5879441;9;26;24;19;18;12;5;8;16;4;14;2;10;23;17;20;3;1;6;25;22;7;11;21;13;15
9;26;24;19;18;12;5;8;16;4;14;2;10;3;17;20;23;1;6;25;22;7;11;21;13;15;26;5867869
26;5867869;9;26;24;19;18;12;5;8;16;4;14;2;10;3;17;20;23;1;6;25;22;7;11;21;13;15
9;26;24;19;18;12;5;8;3;4;14;2;10;16;17;20;23;1;6;25;22;7;11;21;13;15;26;5891359
26;5891359;9;26;24;19;18;12;5;8;3;4;14;2;10;16;17;20;23;1;6;25;22;7;11;21;13;15
9;26;24;19;18;12;5;8;3;4;14;2;10;16;17;20;15;1;6;25;22;7;11;21;13;23;26;5890167
26;5890167;9;26;24;19;18;12;5;8;3;4;14;2;10;16;17;20;15;1;6;25;22;7;11;21;13;23
9;26;24;19;18;12;5;8;3;4;14;2;10;16;17;20;15;1;6;25;22;7;21;11;13;23;26;5890167
26;5890167;9;26;24;19;18;12;5;8;3;4;14;2;10;16;17;20;15;1;6;25;22;7;21;11;13;23
9;26;24;19;18;12;5;8;3;4;14;15;10;16;17;20;2;1;6;25;22;7;21;11;13;23;26;5904891
26;5904891;9;26;24;19;18;12;5;8;3;4;14;15;10;16;17;20;2;1;6;25;22;7;21;11;13;23
9;14;24;19;18;12;5;8;3;4;26;15;10;16;17;20;2;1;6;25;22;7;21;11;13;23;26;5925645
26;5925645;9;14;24;19;18;12;5;8;3;4;26;15;10;16;17;20;2;1;6;25;22;7;21;11;13;23
9;14;24;19;18;12;5;6;3;4;26;15;10;16;17;20;2;1;8;25;22;7;21;11;13;23;26;5933477
26;5933477;9;14;24;19;18;12;5;6;3;4;26;15;10;16;17;20;2;1;8;25;22;7;21;11;13;23
9;14;24;19;18;12;5;6;3;4;26;15;10;16;17;20;11;1;8;25;22;7;21;2;13;23;26;5918998
26;5918998;9;14;24;19;18;12;5;6;3;4;26;15;10;16;17;20;11;1;8;25;22;7;21;2;13;23
5;14;24;19;18;12;9;6;3;4;26;15;10;16;17;20;11;1;8;25;22;7;21;2;13;23;26;6036346
26;5918998;9;14;24;19;18;12;5;6;3;4;26;15;10;16;17;20;11;1;8;25;22;7;21;2;13;23
9;14;24;19;18;12;5;6;3;4;26;15;10;16;17;7;11;1;8;25;22;20;21;2;13;23;26;5947132
27;5947132;9;14;24;19;18;12;5;6;3;4;26;15;10;16;17;7;11;1;8;25;22;20;21;2;13;23
9;14;24;19;18;12;5;1;3;4;26;15;10;16;17;7;11;6;8;25;22;20;21;2;13;23;27;5981597
27;5981597;9;14;24;19;18;12;5;1;3;4;26;15;10;16;17;7;11;6;8;25;22;20;21;2;13;23
9;14;24;19;18;11;5;1;3;4;26;15;10;16;17;7;12;6;8;25;22;20;21;2;13;23;27;5975740
27;5975740;9;14;24;19;18;11;5;1;3;4;26;15;10;16;17;7;12;6;8;25;22;20;21;2;13;23
9;14;24;19;18;11;5;1;3;4;26;15;10;16;17;7;12;22;8;25;6;20;21;2;13;23;27;5990873
27;5990873;9;14;24;19;18;11;5;1;3;4;26;15;10;16;17;7;12;22;8;25;6;20;21;2;13;23
9;6;24;19;18;11;5;1;3;4;26;15;10;16;17;7;12;22;8;25;14;20;21;2;13;23;27;6016448
27;6016448;9;6;24;19;18;11;5;1;3;4;26;15;10;16;17;7;12;22;8;25;14;20;21;2;13;23
9;6;24;19;18;11;5;1;23;4;26;15;10;16;17;7;12;22;8;25;14;20;21;2;13;3;27;5950300
27;5950300;9;6;24;19;18;11;5;1;23;4;26;15;10;16;17;7;12;22;8;25;14;20;21;2;13;3
9;6;24;19;18;11;5;1;23;7;26;15;10;16;17;4;12;22;8;25;14;20;21;2;13;3;27;5948201
27;5948201;9;6;24;19;18;11;5;1;23;7;26;15;10;16;17;4;12;22;8;25;14;20;21;2;13;3
9;6;24;19;18;11;5;1;23;7;26;15;10;16;17;4;8;22;12;25;14;20;21;2;13;3;27;5978384
27;5978384;9;6;24;19;18;11;5;1;23;7;26;15;10;16;17;4;8;22;12;25;14;20;21;2;13;3
9;6;24;19;20;11;5;1;23;7;26;15;10;16;17;4;8;22;12;25;14;18;21;2;13;3;27;5955268
27;5955268;9;6;24;19;20;11;5;1;23;7;26;15;10;16;17;4;8;22;12;25;14;18;21;2;13;3
9;6;24;19;20;11;5;1;23;7;26;15;10;16;17;4;12;22;8;25;14;18;21;2;13;3;27;5925085
27;5925085;9;6;24;19;20;11;5;1;23;7;26;15;10;16;17;4;12;22;8;25;14;18;21;2;13;3
9;6;24;19;20;11;5;1;23;7;26;15;10;16;17;4;12;18;8;25;14;22;21;2;13;3;27;5890847
27;5890847;9;6;24;19;20;11;5;1;23;7;26;15;10;16;17;4;12;18;8;25;14;22;21;2;13;3
9;6;24;19;20;11;5;1;23;7;26;15;10;16;17;25;12;18;8;4;14;22;21;2;13;3;27;5913972
27;5913972;9;6;24;19;20;11;5;1;23;7;26;15;10;16;17;25;12;18;8;4;14;22;21;2;13;3
9;6;4;19;20;11;5;1;23;7;26;15;10;16;17;25;12;18;8;24;14;22;21;2;13;3;27;5877517
27;5877517;9;6;4;19;20;11;5;1;23;7;26;15;10;16;17;25;12;18;8;24;14;22;21;2;13;3
9;6;4;19;20;11;5;1;23;7;26;15;10;16;17;25;12;18;8;13;14;22;21;2;24;3;27;5871427
27;5871427;9;6;4;19;20;11;5;1;23;7;26;15;10;16;17;25;12;18;8;13;14;22;21;2;24;3
9;6;4;19;18;11;5;1;23;7;26;15;10;16;17;25;12;20;8;13;14;22;21;2;24;3;27;5872120
27;5872120;9;6;4;19;18;11;5;1;23;7;26;15;10;16;17;25;12;20;8;13;14;22;21;2;24;3
9;6;4;19;8;11;5;1;23;7;26;15;10;16;17;25;12;20;18;13;14;22;21;2;24;3;27;5817621
27;5817621;9;6;4;19;8;11;5;1;23;7;26;15;10;16;17;25;12;20;18;13;14;22;21;2;24;3
9;6;4;19;8;11;5;1;23;7;26;15;10;16;17;3;12;20;18;13;14;22;21;2;24;25;27;5809178
27;5809178;9;6;4;19;8;11;5;1;23;7;26;15;10;16;17;3;12;20;18;13;14;22;21;2;24;25
9;4;6;19;8;11;5;1;23;7;26;15;10;16;17;3;12;20;18;13;14;22;21;2;24;25;27;5835017
27;5835017;9;4;6;19;8;11;5;1;23;7;26;15;10;16;17;3;12;20;18;13;14;22;21;2;24;25
9;4;7;19;8;11;5;1;23;6;26;15;10;16;17;3;12;20;18;13;14;22;21;2;24;25;27;5825576
27;5825576;9;4;7;19;8;11;5;1;23;6;26;15;10;16;17;3;12;20;18;13;14;22;21;2;24;25
9;4;7;19;8;11;5;10;23;6;26;15;1;16;17;3;12;20;18;13;14;22;21;2;24;25;27;5856727
27;5856727;9;4;7;19;8;11;5;10;23;6;26;15;1;16;17;3;12;20;18;13;14;22;21;2;24;25
9;4;7;19;26;11;5;10;23;6;8;15;1;16;17;3;12;20;18;13;14;22;21;2;24;25;27;5858606
28;5858606;9;4;7;19;26;11;5;10;23;6;8;15;1;16;17;3;12;20;18;13;14;22;21;2;24;25
9;4;7;19;26;11;5;10;18;6;8;15;1;16;17;3;12;20;23;13;14;22;21;2;24;25;28;5922546
28;5922546;9;4;7;19;26;11;5;10;18;6;8;15;1;16;17;3;12;20;23;13;14;22;21;2;24;25
9;4;7;19;22;11;5;10;18;6;8;15;1;16;17;3;12;20;23;13;14;26;21;2;24;25;28;5917855
28;5917855;9;4;7;19;22;11;5;10;18;6;8;15;1;16;17;3;12;20;23;13;14;26;21;2;24;25
9;4;7;19;22;11;26;10;18;6;8;15;1;16;17;3;12;20;23;13;14;5;21;2;24;25;28;6203821
28;6203821;9;4;7;19;22;11;26;10;18;6;8;15;1;16;17;3;12;20;23;13;14;5;21;2;24;25
9;4;7;19;22;11;26;10;18;6;8;2;1;16;17;3;12;20;23;13;14;5;21;15;24;25;28;6232797
28;6232797;9;4;7;19;22;11;26;10;18;6;8;2;1;16;17;3;12;20;23;13;14;5;21;15;24;25
21;4;7;19;22;11;26;10;18;6;8;2;1;16;17;3;12;20;23;13;14;5;9;15;24;25;28;6265055
28;6265055;21;4;7;19;22;11;26;10;18;6;8;2;1;16;17;3;12;20;23;13;14;5;9;15;24;25
21;4;7;19;22;11;26;10;6;18;8;2;1;16;17;3;12;20;23;13;14;5;9;15;24;25;28;6263535
28;6263535;21;4;7;19;22;11;26;10;6;18;8;2;1;16;17;3;12;20;23;13;14;5;9;15;24;25
21;8;7;19;22;11;26;10;6;18;4;2;1;16;17;3;12;20;23;13;14;5;9;15;24;25;28;6227294
28;6227294;21;8;7;19;22;11;26;10;6;18;4;2;1;16;17;3;12;20;23;13;14;5;9;15;24;25
21;8;7;19;22;11;25;10;6;18;4;2;1;16;17;3;12;20;23;13;14;5;9;15;24;26;28;6229638
28;6229638;21;8;7;19;22;11;25;10;6;18;4;2;1;16;17;3;12;20;23;13;14;5;9;15;24;26
21;8;7;19;18;11;25;10;6;22;4;2;1;16;17;3;12;20;23;13;14;5;9;15;24;26;28;6375087
28;6375087;21;8;7;19;18;11;25;10;6;22;4;2;1;16;17;3;12;20;23;13;14;5;9;15;24;26
21;8;7;19;18;11;25;12;6;22;4;2;1;16;17;3;10;20;23;13;14;5;9;15;24;26;28;6383689
28;6383689;21;8;7;19;18;11;25;12;6;22;4;2;1;16;17;3;10;20;23;13;14;5;9;15;24;26
21;8;7;19;18;11;25;12;16;22;4;2;1;6;17;3;10;20;23;13;14;5;9;15;24;26;28;6378938
28;6378938;21;8;7;19;18;11;25;12;16;22;4;2;1;6;17;3;10;20;23;13;14;5;9;15;24;26
21;8;7;19;18;11;25;12;16;22;4;2;1;6;17;3;10;20;23;13;14;5;9;26;24;15;28;6352158
28;6352158;21;8;7;19;18;11;25;12;16;22;4;2;1;6;17;3;10;20;23;13;14;5;9;26;24;15
21;8;7;1;18;11;25;12;16;22;4;2;19;6;17;3;10;20;23;13;14;5;9;26;24;15;28;6332254
28;6332254;21;8;7;1;18;11;25;12;16;22;4;2;19;6;17;3;10;20;23;13;14;5;9;26;24;15
21;8;7;1;18;12;25;11;16;22;4;2;19;6;17;3;10;20;23;13;14;5;9;26;24;15;28;6334561
28;6334561;21;8;7;1;18;12;25;11;16;22;4;2;19;6;17;3;10;20;23;13;14;5;9;26;24;15
21;8;7;1;18;12;25;26;16;22;4;2;19;6;17;3;10;20;23;13;14;5;9;11;24;15;28;6340759
28;6340759;21;8;7;1;18;12;25;26;16;22;4;2;19;6;17;3;10;20;23;13;14;5;9;11;24;15
21;13;7;1;18;12;25;26;16;22;4;2;19;6;17;3;10;20;23;8;14;5;9;11;24;15;28;6331727
28;6331727;21;13;7;1;18;12;25;26;16;22;4;2;19;6;17;3;10;20;23;8;14;5;9;11;24;15
21;13;7;1;24;12;25;26;16;22;4;2;19;6;17;3;10;20;23;8;14;5;9;11;18;15;28;6195771
28;6195771;21;13;7;1;24;12;25;26;16;22;4;2;19;6;17;3;10;20;23;8;14;5;9;11;18;15
21;13;7;1;24;12;25;26;16;22;4;2;19;6;17;3;10;20;23;8;14;5;15;11;18;9;28;6060014
28;6060014;21;13;7;1;24;12;25;26;16;22;4;2;19;6;17;3;10;20;23;8;14;5;15;11;18;9
21;13;7;1;24;12;25;26;16;20;4;2;19;6;17;3;10;22;23;8;14;5;15;11;18;9;28;6084001
28;6084001;21;13;7;1;24;12;25;26;16;20;4;2;19;6;17;3;10;22;23;8;14;5;15;11;18;9
21;13;7;1;24;12;25;26;16;20;4;2;19;6;17;3;10;22;23;5;14;8;15;11;18;9;28;6047198
29;6047198;21;13;7;1;24;12;25;26;16;20;4;2;19;6;17;3;10;22;23;5;14;8;15;11;18;9
21;13;7;1;24;17;25;26;16;20;4;2;19;6;12;3;10;22;23;5;14;8;15;11;18;9;29;6065477
29;6065477;21;13;7;1;24;17;25;26;16;20;4;2;19;6;12;3;10;22;23;5;14;8;15;11;18;9
21;13;7;1;24;17;25;26;16;20;4;2;19;6;12;11;10;22;23;5;14;8;15;3;18;9;29;6134266
29;6134266;21;13;7;1;24;17;25;26;16;20;4;2;19;6;12;11;10;22;23;5;14;8;15;3;18;9
21;13;7;1;24;17;25;26;16;20;4;2;19;10;12;11;6;22;23;5;14;8;15;3;18;9;29;6132497
29;6132497;21;13;7;1;24;17;25;26;16;20;4;2;19;10;12;11;6;22;23;5;14;8;15;3;18;9
21;13;7;24;1;17;25;26;16;20;4;2;19;10;12;11;6;22;23;5;14;8;15;3;18;9;29;6132437
29;6132437;21;13;7;24;1;17;25;26;16;20;4;2;19;10;12;11;6;22;23;5;14;8;15;3;18;9
21;13;7;24;1;17;19;26;16;20;4;2;25;10;12;11;6;22;23;5;14;8;15;3;18;9;29;6172358
29;6172358;21;13;7;24;1;17;19;26;16;20;4;2;25;10;12;11;6;22;23;5;14;8;15;3;18;9
21;13;7;24;1;17;19;26;16;20;4;2;25;10;12;11;18;22;23;5;14;8;15;3;6;9;29;6154163
29;6154163;21;13;7;24;1;17;19;26;16;20;4;2;25;10;12;11;18;22;23;5;14;8;15;3;6;9
21;13;7;24;1;17;19;26;16;8;4;2;25;10;12;11;18;22;23;5;14;20;15;3;6;9;29;6084712
29;6084712;21;13;7;24;1;17;19;26;16;8;4;2;25;10;12;11;18;22;23;5;14;20;15;3;6;9
21;22;7;24;1;17;19;26;16;8;4;2;25;10;12;11;18;13;23;5;14;20;15;3;6;9;29;6076383
29;6076383;21;22;7;24;1;17;19;26;16;8;4;2;25;10;12;11;18;13;23;5;14;20;15;3;6;9
21;22;7;24;1;17;19;26;16;5;4;2;25;10;12;11;18;13;23;8;14;20;15;3;6;9;29;5969636
29;5969636;21;22;7;24;1;17;19;26;16;5;4;2;25;10;12;11;18;13;23;8;14;20;15;3;6;9
21;22;7;24;1;9;19;26;16;5;4;2;25;10;12;11;18;13;23;8;14;20;15;3;6;17;29;5912918
29;5912918;21;22;7;24;1;9;19;26;16;5;4;2;25;10;12;11;18;13;23;8;14;20;15;3;6;17
21;22;7;24;1;9;19;26;16;5;4;25;2;10;12;11;18;13;23;8;14;20;15;3;6;17;29;5912619
29;5912619;21;22;7;24;1;9;19;26;16;5;4;25;2;10;12;11;18;13;23;8;14;20;15;3;6;17
9;22;7;24;1;21;19;26;16;5;4;25;2;10;12;11;18;13;23;8;14;20;15;3;6;17;29;5932806
29;5932806;9;22;7;24;1;21;19;26;16;5;4;25;2;10;12;11;18;13;23;8;14;20;15;3;6;17
9;22;15;24;1;21;19;26;16;5;4;25;2;10;12;11;18;13;23;8;14;20;7;3;6;17;29;5947456
29;5947456;9;22;15;24;1;21;19;26;16;5;4;25;2;10;12;11;18;13;23;8;14;20;7;3;6;17
9;22;1;24;15;21;19;26;16;5;4;25;2;10;12;11;18;13;23;8;14;20;7;3;6;17;29;5952201
