"X1";"X6048922";"X11";"X7";"X23";"X12";"X20";"X4";"X18";"X13";"X8";"X9";"X24";"X6";"X22";"X25";"X5";"X3";"X2";"X15";"X26";"X19";"X14";"X1.1";"X10";"X17";"X21";"X16"
47;5814687;16;10;23;12;22;19;6;8;7;18;21;2;4;9;11;25;24;5;14;26;1;20;17;15;3;13
16;10;5;12;22;19;6;8;7;18;21;2;4;9;11;25;24;23;14;26;1;20;17;15;3;13;47;5892652
47;5814687;16;10;23;12;22;19;6;8;7;18;21;2;4;9;11;25;24;5;14;26;1;20;17;15;3;13
16;10;23;12;22;7;6;8;19;18;21;2;4;9;11;25;24;5;14;26;1;20;17;15;3;13;47;5799089
47;5799089;16;10;23;12;22;7;6;8;19;18;21;2;4;9;11;25;24;5;14;26;1;20;17;15;3;13
16;10;23;12;22;7;6;8;19;17;21;2;4;9;11;25;24;5;14;26;1;20;18;15;3;13;47;5815370
47;5815370;16;10;23;12;22;7;6;8;19;17;21;2;4;9;11;25;24;5;14;26;1;20;18;15;3;13
16;10;23;12;22;7;6;8;19;17;21;11;4;9;2;25;24;5;14;26;1;20;18;15;3;13;47;5817292
47;5817292;16;10;23;12;22;7;6;8;19;17;21;11;4;9;2;25;24;5;14;26;1;20;18;15;3;13
16;10;23;12;22;7;6;8;19;17;21;11;4;9;2;25;24;5;1;26;14;20;18;15;3;13;47;5842758
47;5842758;16;10;23;12;22;7;6;8;19;17;21;11;4;9;2;25;24;5;1;26;14;20;18;15;3;13
16;10;23;12;22;7;6;8;19;17;21;11;4;9;2;5;24;25;1;26;14;20;18;15;3;13;47;5898336
47;5898336;16;10;23;12;22;7;6;8;19;17;21;11;4;9;2;5;24;25;1;26;14;20;18;15;3;13
16;8;23;12;22;7;6;10;19;17;21;11;4;9;2;5;24;25;1;26;14;20;18;15;3;13;47;5876140
47;5876140;16;8;23;12;22;7;6;10;19;17;21;11;4;9;2;5;24;25;1;26;14;20;18;15;3;13
16;8;23;12;22;7;6;10;15;17;21;11;4;9;2;5;24;25;1;26;14;20;18;19;3;13;47;5838018
47;5838018;16;8;23;12;22;7;6;10;15;17;21;11;4;9;2;5;24;25;1;26;14;20;18;19;3;13
8;16;23;12;22;7;6;10;15;17;21;11;4;9;2;5;24;25;1;26;14;20;18;19;3;13;47;5835342
47;5835342;8;16;23;12;22;7;6;10;15;17;21;11;4;9;2;5;24;25;1;26;14;20;18;19;3;13
8;16;23;13;22;7;6;10;15;17;21;11;4;9;2;5;24;25;1;26;14;20;18;19;3;12;47;5838796
48;5838796;8;16;23;13;22;7;6;10;15;17;21;11;4;9;2;5;24;25;1;26;14;20;18;19;3;12
8;16;23;13;22;7;6;10;15;17;9;11;4;21;2;5;24;25;1;26;14;20;18;19;3;12;48;5815687
48;5815687;8;16;23;13;22;7;6;10;15;17;9;11;4;21;2;5;24;25;1;26;14;20;18;19;3;12
20;16;23;13;22;7;6;10;15;17;9;11;4;21;2;5;24;25;1;26;14;8;18;19;3;12;48;5795271
48;5795271;20;16;23;13;22;7;6;10;15;17;9;11;4;21;2;5;24;25;1;26;14;8;18;19;3;12
20;16;23;7;22;13;6;10;15;17;9;11;4;21;2;5;24;25;1;26;14;8;18;19;3;12;48;5795247
48;5795247;20;16;23;7;22;13;6;10;15;17;9;11;4;21;2;5;24;25;1;26;14;8;18;19;3;12
20;16;23;7;22;13;6;10;15;17;9;11;4;21;2;12;24;25;1;26;14;8;18;19;3;5;48;5808079
48;5808079;20;16;23;7;22;13;6;10;15;17;9;11;4;21;2;12;24;25;1;26;14;8;18;19;3;5
20;16;23;7;22;13;6;10;15;17;9;11;4;21;1;12;24;25;2;26;14;8;18;19;3;5;48;5929364
48;5929364;20;16;23;7;22;13;6;10;15;17;9;11;4;21;1;12;24;25;2;26;14;8;18;19;3;5
20;16;23;7;22;13;6;10;15;17;9;11;4;21;1;12;18;25;2;26;14;8;24;19;3;5;48;5920807
48;5920807;20;16;23;7;22;13;6;10;15;17;9;11;4;21;1;12;18;25;2;26;14;8;24;19;3;5
20;16;23;13;22;7;6;10;15;17;9;11;4;21;1;12;18;25;2;26;14;8;24;19;3;5;48;5952221
48;5952221;20;16;23;13;22;7;6;10;15;17;9;11;4;21;1;12;18;25;2;26;14;8;24;19;3;5
20;16;23;13;22;7;15;10;6;17;9;11;4;21;1;12;18;25;2;26;14;8;24;19;3;5;48;5958333
48;5958333;20;16;23;13;22;7;15;10;6;17;9;11;4;21;1;12;18;25;2;26;14;8;24;19;3;5
20;16;23;13;22;7;15;10;6;17;9;11;25;21;1;12;18;4;2;26;14;8;24;19;3;5;48;6005598
48;6005598;20;16;23;13;22;7;15;10;6;17;9;11;25;21;1;12;18;4;2;26;14;8;24;19;3;5
20;16;23;13;22;7;15;10;6;17;9;11;25;12;1;21;18;4;2;26;14;8;24;19;3;5;48;5956790
48;5956790;20;16;23;13;22;7;15;10;6;17;9;11;25;12;1;21;18;4;2;26;14;8;24;19;3;5
20;16;23;13;22;7;15;10;6;17;9;11;25;12;1;21;18;4;2;26;14;8;24;5;3;19;48;6026108
48;6026108;20;16;23;13;22;7;15;10;6;17;9;11;25;12;1;21;18;4;2;26;14;8;24;5;3;19
20;16;23;13;22;7;15;10;6;17;9;11;1;12;25;21;18;4;2;26;14;8;24;5;3;19;48;5986433
48;5986433;20;16;23;13;22;7;15;10;6;17;9;11;1;12;25;21;18;4;2;26;14;8;24;5;3;19
20;22;23;13;16;7;15;10;6;17;9;11;1;12;25;21;18;4;2;26;14;8;24;5;3;19;48;5982390
48;5982390;20;22;23;13;16;7;15;10;6;17;9;11;1;12;25;21;18;4;2;26;14;8;24;5;3;19
16;22;23;13;20;7;15;10;6;17;9;11;1;12;25;21;18;4;2;26;14;8;24;5;3;19;48;6001524
48;6001524;16;22;23;13;20;7;15;10;6;17;9;11;1;12;25;21;18;4;2;26;14;8;24;5;3;19
16;22;23;13;20;7;10;15;6;17;9;11;1;12;25;21;18;4;2;26;14;8;24;5;3;19;48;5980445
48;5980445;16;22;23;13;20;7;10;15;6;17;9;11;1;12;25;21;18;4;2;26;14;8;24;5;3;19
16;22;23;13;20;7;10;15;6;17;9;11;1;14;25;21;18;4;2;26;12;8;24;5;3;19;48;5914178
48;5914178;16;22;23;13;20;7;10;15;6;17;9;11;1;14;25;21;18;4;2;26;12;8;24;5;3;19
16;22;23;13;6;7;10;15;20;17;9;11;1;14;25;21;18;4;2;26;12;8;24;5;3;19;48;5830638
48;5830638;16;22;23;13;6;7;10;15;20;17;9;11;1;14;25;21;18;4;2;26;12;8;24;5;3;19
16;22;23;13;6;7;10;3;20;17;9;11;1;14;25;21;18;4;2;26;12;8;24;5;15;19;48;5838813
48;5838813;16;22;23;13;6;7;10;3;20;17;9;11;1;14;25;21;18;4;2;26;12;8;24;5;15;19
16;22;23;13;6;7;10;3;4;17;9;11;1;14;25;21;18;20;2;26;12;8;24;5;15;19;48;5811406
48;5811406;16;22;23;13;6;7;10;3;4;17;9;11;1;14;25;21;18;20;2;26;12;8;24;5;15;19
16;22;23;13;6;7;10;17;4;3;9;11;1;14;25;21;18;20;2;26;12;8;24;5;15;19;48;5811346
49;5811346;16;22;23;13;6;7;10;17;4;3;9;11;1;14;25;21;18;20;2;26;12;8;24;5;15;19
16;22;23;18;6;7;10;17;4;3;9;11;1;14;25;21;13;20;2;26;12;8;24;5;15;19;49;5957116
49;5957116;16;22;23;18;6;7;10;17;4;3;9;11;1;14;25;21;13;20;2;26;12;8;24;5;15;19
16;22;23;18;6;7;10;17;4;3;25;11;1;14;9;21;13;20;2;26;12;8;24;5;15;19;49;6054581
49;6054581;16;22;23;18;6;7;10;17;4;3;25;11;1;14;9;21;13;20;2;26;12;8;24;5;15;19
16;22;23;18;6;7;10;17;4;3;25;11;1;14;9;21;26;20;2;13;12;8;24;5;15;19;49;6084607
49;6054581;16;22;23;18;6;7;10;17;4;3;25;11;1;14;9;21;13;20;2;26;12;8;24;5;15;19
16;22;23;18;6;7;10;17;4;3;5;11;1;14;9;21;13;20;2;26;12;8;24;25;15;19;49;5719059
49;5719059;16;22;23;18;6;7;10;17;4;3;5;11;1;14;9;21;13;20;2;26;12;8;24;25;15;19
16;22;23;18;6;7;10;17;4;3;14;11;1;5;9;21;13;20;2;26;12;8;24;25;15;19;49;5731878
49;5731878;16;22;23;18;6;7;10;17;4;3;14;11;1;5;9;21;13;20;2;26;12;8;24;25;15;19
16;22;23;1;6;7;10;17;4;3;14;11;18;5;9;21;13;20;2;26;12;8;24;25;15;19;49;5651789
49;5651789;16;22;23;1;6;7;10;17;4;3;14;11;18;5;9;21;13;20;2;26;12;8;24;25;15;19
16;22;23;1;6;20;10;17;4;3;14;11;18;5;9;21;13;7;2;26;12;8;24;25;15;19;49;5707290
49;5707290;16;22;23;1;6;20;10;17;4;3;14;11;18;5;9;21;13;7;2;26;12;8;24;25;15;19
16;22;23;1;6;20;10;17;4;3;14;11;18;5;9;21;13;7;2;26;15;8;24;25;12;19;49;5695817
49;5695817;16;22;23;1;6;20;10;17;4;3;14;11;18;5;9;21;13;7;2;26;15;8;24;25;12;19
16;22;23;1;6;20;10;17;4;3;14;11;18;5;9;21;13;7;12;26;15;8;24;25;2;19;49;5685264
49;5685264;16;22;23;1;6;20;10;17;4;3;14;11;18;5;9;21;13;7;12;26;15;8;24;25;2;19
16;22;23;24;6;20;10;17;4;3;14;11;18;5;9;21;13;7;12;26;15;8;1;25;2;19;49;5709739
49;5709739;16;22;23;24;6;20;10;17;4;3;14;11;18;5;9;21;13;7;12;26;15;8;1;25;2;19
16;22;23;24;6;20;10;17;4;2;14;11;18;5;9;21;13;7;12;26;15;8;1;25;3;19;49;5708974
49;5708974;16;22;23;24;6;20;10;17;4;2;14;11;18;5;9;21;13;7;12;26;15;8;1;25;3;19
16;22;23;24;6;20;10;17;15;2;14;11;18;5;9;21;13;7;12;26;4;8;1;25;3;19;49;5748083
49;5748083;16;22;23;24;6;20;10;17;15;2;14;11;18;5;9;21;13;7;12;26;4;8;1;25;3;19
16;22;23;24;2;20;10;17;15;6;14;11;18;5;9;21;13;7;12;26;4;8;1;25;3;19;49;5759051
49;5759051;16;22;23;24;2;20;10;17;15;6;14;11;18;5;9;21;13;7;12;26;4;8;1;25;3;19
16;22;23;24;3;20;10;17;15;6;14;11;18;5;9;21;13;7;12;26;4;8;1;25;2;19;49;5809974
49;5809974;16;22;23;24;3;20;10;17;15;6;14;11;18;5;9;21;13;7;12;26;4;8;1;25;2;19
16;22;23;2;3;20;10;17;15;6;14;11;18;5;9;21;13;7;12;26;4;8;1;25;24;19;49;5849786
49;5849786;16;22;23;2;3;20;10;17;15;6;14;11;18;5;9;21;13;7;12;26;4;8;1;25;24;19
16;22;23;4;3;20;10;17;15;6;14;11;18;5;9;21;13;7;12;26;2;8;1;25;24;19;49;5874812
49;5874812;16;22;23;4;3;20;10;17;15;6;14;11;18;5;9;21;13;7;12;26;2;8;1;25;24;19
16;22;23;4;3;20;9;17;15;6;14;11;18;5;10;21;13;7;12;26;2;8;1;25;24;19;49;5850125
49;5850125;16;22;23;4;3;20;9;17;15;6;14;11;18;5;10;21;13;7;12;26;2;8;1;25;24;19
16;22;23;4;20;3;9;17;15;6;14;11;18;5;10;21;13;7;12;26;2;8;1;25;24;19;49;5801070
49;5801070;16;22;23;4;20;3;9;17;15;6;14;11;18;5;10;21;13;7;12;26;2;8;1;25;24;19
16;22;23;4;2;3;9;17;15;6;14;11;18;5;10;21;13;7;12;26;20;8;1;25;24;19;49;5812892
49;5812892;16;22;23;4;2;3;9;17;15;6;14;11;18;5;10;21;13;7;12;26;20;8;1;25;24;19
1;22;23;4;2;3;9;17;15;6;14;11;18;5;10;21;13;7;12;26;20;8;16;25;24;19;49;5796385
50;5796385;1;22;23;4;2;3;9;17;15;6;14;11;18;5;10;21;13;7;12;26;20;8;16;25;24;19
1;22;23;4;2;3;9;17;15;6;14;11;18;7;10;21;13;5;12;26;20;8;16;25;24;19;50;5773199
50;5773199;1;22;23;4;2;3;9;17;15;6;14;11;18;7;10;21;13;5;12;26;20;8;16;25;24;19
1;22;13;4;2;3;9;17;15;6;14;11;18;7;10;21;23;5;12;26;20;8;16;25;24;19;50;5772534
50;5772534;1;22;13;4;2;3;9;17;15;6;14;11;18;7;10;21;23;5;12;26;20;8;16;25;24;19
1;17;13;4;2;3;9;22;15;6;14;11;18;7;10;21;23;5;12;26;20;8;16;25;24;19;50;5791130
50;5791130;1;17;13;4;2;3;9;22;15;6;14;11;18;7;10;21;23;5;12;26;20;8;16;25;24;19
9;17;13;4;2;3;1;22;15;6;14;11;18;7;10;21;23;5;12;26;20;8;16;25;24;19;50;5761401
50;5761401;9;17;13;4;2;3;1;22;15;6;14;11;18;7;10;21;23;5;12;26;20;8;16;25;24;19
17;9;13;4;2;3;1;22;15;6;14;11;18;7;10;21;23;5;12;26;20;8;16;25;24;19;50;5741933
50;5741933;17;9;13;4;2;3;1;22;15;6;14;11;18;7;10;21;23;5;12;26;20;8;16;25;24;19
17;9;12;4;2;3;1;22;15;6;14;11;18;7;10;21;23;5;13;26;20;8;16;25;24;19;50;5753020
50;5753020;17;9;12;4;2;3;1;22;15;6;14;11;18;7;10;21;23;5;13;26;20;8;16;25;24;19
17;9;12;4;2;3;1;22;15;6;14;11;18;7;10;16;23;5;13;26;20;8;21;25;24;19;50;5771693
50;5771693;17;9;12;4;2;3;1;22;15;6;14;11;18;7;10;16;23;5;13;26;20;8;21;25;24;19
17;9;12;4;2;3;1;22;15;6;14;18;11;7;10;16;23;5;13;26;20;8;21;25;24;19;50;5770409
50;5770409;17;9;12;4;2;3;1;22;15;6;14;18;11;7;10;16;23;5;13;26;20;8;21;25;24;19
17;9;12;4;2;3;1;22;15;6;14;18;11;7;10;16;23;5;13;26;20;19;21;25;24;8;50;5893855
50;5893855;17;9;12;4;2;3;1;22;15;6;14;18;11;7;10;16;23;5;13;26;20;19;21;25;24;8
17;9;12;4;2;3;1;22;15;6;14;18;11;7;10;16;23;5;13;26;20;19;21;24;25;8;50;5891705
50;5891705;17;9;12;4;2;3;1;22;15;6;14;18;11;7;10;16;23;5;13;26;20;19;21;24;25;8
17;9;12;4;2;3;1;22;5;6;14;18;11;7;10;16;23;15;13;26;20;19;21;24;25;8;50;5925441
50;5925441;17;9;12;4;2;3;1;22;5;6;14;18;11;7;10;16;23;15;13;26;20;19;21;24;25;8
17;9;12;4;2;3;1;22;5;6;14;18;11;7;10;16;23;8;13;26;20;19;21;24;25;15;50;5811416
50;5811416;17;9;12;4;2;3;1;22;5;6;14;18;11;7;10;16;23;8;13;26;20;19;21;24;25;15
3;9;12;4;2;17;1;22;5;6;14;18;11;7;10;16;23;8;13;26;20;19;21;24;25;15;50;5830574
50;5811416;17;9;12;4;2;3;1;22;5;6;14;18;11;7;10;16;23;8;13;26;20;19;21;24;25;15
17;9;12;4;2;3;1;22;5;26;14;18;11;7;10;16;23;8;13;6;20;19;21;24;25;15;50;5804554
50;5804554;17;9;12;4;2;3;1;22;5;26;14;18;11;7;10;16;23;8;13;6;20;19;21;24;25;15
17;9;12;4;2;3;1;22;5;15;14;18;11;7;10;16;23;8;13;6;20;19;21;24;25;26;50;5795371
50;5795371;17;9;12;4;2;3;1;22;5;15;14;18;11;7;10;16;23;8;13;6;20;19;21;24;25;26
17;9;12;4;2;3;1;22;18;15;14;5;11;7;10;16;23;8;13;6;20;19;21;24;25;26;50;5889178
50;5889178;17;9;12;4;2;3;1;22;18;15;14;5;11;7;10;16;23;8;13;6;20;19;21;24;25;26
17;9;10;4;2;3;1;22;18;15;14;5;11;7;12;16;23;8;13;6;20;19;21;24;25;26;50;5886787
50;5886787;17;9;10;4;2;3;1;22;18;15;14;5;11;7;12;16;23;8;13;6;20;19;21;24;25;26
17;9;10;4;2;3;1;22;18;15;14;5;11;7;12;16;23;8;13;21;20;19;6;24;25;26;50;5902028
50;5902028;17;9;10;4;2;3;1;22;18;15;14;5;11;7;12;16;23;8;13;21;20;19;6;24;25;26
17;9;10;4;2;3;1;22;18;15;14;5;20;7;12;16;23;8;13;21;11;19;6;24;25;26;50;5788393
50;5788393;17;9;10;4;2;3;1;22;18;15;14;5;20;7;12;16;23;8;13;21;11;19;6;24;25;26
17;9;10;4;2;3;1;22;18;15;6;5;20;7;12;16;23;8;13;21;11;19;14;24;25;26;50;5970193
51;5970193;17;9;10;4;2;3;1;22;18;15;6;5;20;7;12;16;23;8;13;21;11;19;14;24;25;26
17;9;12;4;2;3;1;22;18;15;6;5;20;7;10;16;23;8;13;21;11;19;14;24;25;26;51;5978544
51;5978544;17;9;12;4;2;3;1;22;18;15;6;5;20;7;10;16;23;8;13;21;11;19;14;24;25;26
5;9;12;4;2;3;1;22;18;15;6;17;20;7;10;16;23;8;13;21;11;19;14;24;25;26;51;6126248
51;6126248;5;9;12;4;2;3;1;22;18;15;6;17;20;7;10;16;23;8;13;21;11;19;14;24;25;26
5;9;12;4;2;3;1;22;18;15;6;7;20;17;10;16;23;8;13;21;11;19;14;24;25;26;51;6121992
51;6121992;5;9;12;4;2;3;1;22;18;15;6;7;20;17;10;16;23;8;13;21;11;19;14;24;25;26
5;9;12;4;2;3;1;22;18;15;20;7;6;17;10;16;23;8;13;21;11;19;14;24;25;26;51;6104388
51;6104388;5;9;12;4;2;3;1;22;18;15;20;7;6;17;10;16;23;8;13;21;11;19;14;24;25;26
5;9;12;4;16;3;1;22;18;15;20;7;6;17;10;2;23;8;13;21;11;19;14;24;25;26;51;6083802
51;6083802;5;9;12;4;16;3;1;22;18;15;20;7;6;17;10;2;23;8;13;21;11;19;14;24;25;26
5;9;17;4;16;3;1;22;18;15;20;7;6;12;10;2;23;8;13;21;11;19;14;24;25;26;51;6056348
51;6056348;5;9;17;4;16;3;1;22;18;15;20;7;6;12;10;2;23;8;13;21;11;19;14;24;25;26
23;9;17;4;16;3;1;22;18;15;20;7;6;12;10;2;5;8;13;21;11;19;14;24;25;26;51;5800099
51;5800099;23;9;17;4;16;3;1;22;18;15;20;7;6;12;10;2;5;8;13;21;11;19;14;24;25;26
23;9;1;4;16;3;17;22;18;15;20;7;6;12;10;2;5;8;13;21;11;19;14;24;25;26;51;5869202
51;5869202;23;9;1;4;16;3;17;22;18;15;20;7;6;12;10;2;5;8;13;21;11;19;14;24;25;26
23;9;1;4;16;3;17;22;18;15;20;7;6;12;10;2;5;8;13;21;11;19;14;26;25;24;51;5882775
51;5882775;23;9;1;4;16;3;17;22;18;15;20;7;6;12;10;2;5;8;13;21;11;19;14;26;25;24
23;9;1;4;16;3;17;22;18;15;26;7;6;12;10;2;5;8;13;21;11;19;14;20;25;24;51;5968135
51;5968135;23;9;1;4;16;3;17;22;18;15;26;7;6;12;10;2;5;8;13;21;11;19;14;20;25;24
23;9;1;4;16;3;17;22;18;15;26;7;5;12;10;2;6;8;13;21;11;19;14;20;25;24;51;6063064
51;5968135;23;9;1;4;16;3;17;22;18;15;26;7;6;12;10;2;5;8;13;21;11;19;14;20;25;24
23;3;1;4;16;9;17;22;18;15;26;7;6;12;10;2;5;8;13;21;11;19;14;20;25;24;51;5927001
51;5927001;23;3;1;4;16;9;17;22;18;15;26;7;6;12;10;2;5;8;13;21;11;19;14;20;25;24
23;3;1;4;16;9;17;22;18;15;26;19;6;12;10;2;5;8;13;21;11;7;14;20;25;24;51;5911024
51;5911024;23;3;1;4;16;9;17;22;18;15;26;19;6;12;10;2;5;8;13;21;11;7;14;20;25;24
23;4;1;3;16;9;17;22;18;15;26;19;6;12;10;2;5;8;13;21;11;7;14;20;25;24;51;5880677
51;5880677;23;4;1;3;16;9;17;22;18;15;26;19;6;12;10;2;5;8;13;21;11;7;14;20;25;24
23;4;1;3;16;9;17;22;20;15;26;19;6;12;10;2;5;8;13;21;11;7;14;18;25;24;51;5821265
51;5821265;23;4;1;3;16;9;17;22;20;15;26;19;6;12;10;2;5;8;13;21;11;7;14;18;25;24
23;4;1;3;16;9;17;22;25;15;26;19;6;12;10;2;5;8;13;21;11;7;14;18;20;24;51;5889206
51;5889206;23;4;1;3;16;9;17;22;25;15;26;19;6;12;10;2;5;8;13;21;11;7;14;18;20;24
23;4;1;21;16;9;17;22;25;15;26;19;6;12;10;2;5;8;13;3;11;7;14;18;20;24;51;5913920
51;5913920;23;4;1;21;16;9;17;22;25;15;26;19;6;12;10;2;5;8;13;3;11;7;14;18;20;24
23;4;1;21;16;9;17;22;6;15;26;19;25;12;10;2;5;8;13;3;11;7;14;18;20;24;51;5914193
51;5914193;23;4;1;21;16;9;17;22;6;15;26;19;25;12;10;2;5;8;13;3;11;7;14;18;20;24
23;4;1;25;16;9;17;22;6;15;26;19;21;12;10;2;5;8;13;3;11;7;14;18;20;24;51;5864031
51;5864031;23;4;1;25;16;9;17;22;6;15;26;19;21;12;10;2;5;8;13;3;11;7;14;18;20;24
23;4;17;25;16;9;1;22;6;15;26;19;21;12;10;2;5;8;13;3;11;7;14;18;20;24;51;5797983
52;5797983;23;4;17;25;16;9;1;22;6;15;26;19;21;12;10;2;5;8;13;3;11;7;14;18;20;24
23;4;17;25;16;9;15;22;6;1;26;19;21;12;10;2;5;8;13;3;11;7;14;18;20;24;52;5786472
52;5786472;23;4;17;25;16;9;15;22;6;1;26;19;21;12;10;2;5;8;13;3;11;7;14;18;20;24
23;4;17;25;16;9;15;22;6;21;26;19;1;12;10;2;5;8;13;3;11;7;14;18;20;24;52;5772727
52;5772727;23;4;17;25;16;9;15;22;6;21;26;19;1;12;10;2;5;8;13;3;11;7;14;18;20;24
23;4;17;25;16;9;15;22;6;21;26;19;1;12;10;11;5;8;13;3;2;7;14;18;20;24;52;5762726
52;5762726;23;4;17;25;16;9;15;22;6;21;26;19;1;12;10;11;5;8;13;3;2;7;14;18;20;24
23;4;17;25;16;9;15;22;8;21;26;19;1;12;10;11;5;6;13;3;2;7;14;18;20;24;52;5766473
52;5766473;23;4;17;25;16;9;15;22;8;21;26;19;1;12;10;11;5;6;13;3;2;7;14;18;20;24
23;4;17;25;16;9;15;22;13;21;26;19;1;12;10;11;5;6;8;3;2;7;14;18;20;24;52;5771639
52;5771639;23;4;17;25;16;9;15;22;13;21;26;19;1;12;10;11;5;6;8;3;2;7;14;18;20;24
23;4;17;25;16;9;15;22;13;21;3;19;1;12;10;11;5;6;8;26;2;7;14;18;20;24;52;5748333
52;5748333;23;4;17;25;16;9;15;22;13;21;3;19;1;12;10;11;5;6;8;26;2;7;14;18;20;24
23;4;17;25;19;9;15;22;13;21;3;16;1;12;10;11;5;6;8;26;2;7;14;18;20;24;52;5779638
52;5779638;23;4;17;25;19;9;15;22;13;21;3;16;1;12;10;11;5;6;8;26;2;7;14;18;20;24
23;4;17;25;19;9;15;7;13;21;3;16;1;12;10;11;5;6;8;26;2;22;14;18;20;24;52;5748375
52;5748375;23;4;17;25;19;9;15;7;13;21;3;16;1;12;10;11;5;6;8;26;2;22;14;18;20;24
23;4;17;25;7;9;15;19;13;21;3;16;1;12;10;11;5;6;8;26;2;22;14;18;20;24;52;5826609
52;5826609;23;4;17;25;7;9;15;19;13;21;3;16;1;12;10;11;5;6;8;26;2;22;14;18;20;24
23;4;17;25;7;9;15;19;13;21;3;16;1;26;10;11;5;6;8;12;2;22;14;18;20;24;52;5845619
52;5845619;23;4;17;25;7;9;15;19;13;21;3;16;1;26;10;11;5;6;8;12;2;22;14;18;20;24
23;4;17;25;7;9;15;20;13;21;3;16;1;26;10;11;5;6;8;12;2;22;14;18;19;24;52;5829772
52;5829772;23;4;17;25;7;9;15;20;13;21;3;16;1;26;10;11;5;6;8;12;2;22;14;18;19;24
23;4;17;25;7;9;15;20;13;21;3;6;1;26;10;11;5;16;8;12;2;22;14;18;19;24;52;5823414
52;5823414;23;4;17;25;7;9;15;20;13;21;3;6;1;26;10;11;5;16;8;12;2;22;14;18;19;24
23;4;17;25;7;9;15;2;13;21;3;6;1;26;10;11;5;16;8;12;20;22;14;18;19;24;52;5807126
52;5807126;23;4;17;25;7;9;15;2;13;21;3;6;1;26;10;11;5;16;8;12;20;22;14;18;19;24
23;4;17;25;7;9;15;2;13;21;3;6;1;26;10;11;5;14;8;12;20;22;16;18;19;24;52;5737766
52;5737766;23;4;17;25;7;9;15;2;13;21;3;6;1;26;10;11;5;14;8;12;20;22;16;18;19;24
23;4;17;25;7;9;15;2;13;21;3;6;1;26;10;24;5;14;8;12;20;22;16;18;19;11;52;5747363
52;5747363;23;4;17;25;7;9;15;2;13;21;3;6;1;26;10;24;5;14;8;12;20;22;16;18;19;11
23;4;17;25;7;9;15;2;13;21;11;6;1;26;10;24;5;14;8;12;20;22;16;18;19;3;52;5789830
52;5789830;23;4;17;25;7;9;15;2;13;21;11;6;1;26;10;24;5;14;8;12;20;22;16;18;19;3
23;4;17;25;7;9;15;2;13;21;11;6;1;20;10;24;5;14;8;12;26;22;16;18;19;3;52;5759949
52;5759949;23;4;17;25;7;9;15;2;13;21;11;6;1;20;10;24;5;14;8;12;26;22;16;18;19;3
23;4;17;25;7;9;5;2;13;21;11;6;1;20;10;24;15;14;8;12;26;22;16;18;19;3;52;5822500
52;5822500;23;4;17;25;7;9;5;2;13;21;11;6;1;20;10;24;15;14;8;12;26;22;16;18;19;3
23;2;17;25;7;9;5;4;13;21;11;6;1;20;10;24;15;14;8;12;26;22;16;18;19;3;52;5875611
52;5875611;23;2;17;25;7;9;5;4;13;21;11;6;1;20;10;24;15;14;8;12;26;22;16;18;19;3
23;14;17;25;7;9;5;4;13;21;11;6;1;20;10;24;15;2;8;12;26;22;16;18;19;3;52;5872074
53;5872074;23;14;17;25;7;9;5;4;13;21;11;6;1;20;10;24;15;2;8;12;26;22;16;18;19;3
23;14;17;25;7;9;5;4;13;21;11;20;1;6;10;24;15;2;8;12;26;22;16;18;19;3;53;5878504
53;5878504;23;14;17;25;7;9;5;4;13;21;11;20;1;6;10;24;15;2;8;12;26;22;16;18;19;3
23;14;17;16;7;9;5;4;13;21;11;20;1;6;10;24;15;2;8;12;26;22;25;18;19;3;53;5886558
53;5886558;23;14;17;16;7;9;5;4;13;21;11;20;1;6;10;24;15;2;8;12;26;22;25;18;19;3
23;14;17;16;21;9;5;4;13;7;11;20;1;6;10;24;15;2;8;12;26;22;25;18;19;3;53;5940295
53;5940295;23;14;17;16;21;9;5;4;13;7;11;20;1;6;10;24;15;2;8;12;26;22;25;18;19;3
23;14;17;16;21;9;5;4;13;7;11;3;1;6;10;24;15;2;8;12;26;22;25;18;19;20;53;6033741
53;6033741;23;14;17;16;21;9;5;4;13;7;11;3;1;6;10;24;15;2;8;12;26;22;25;18;19;20
23;14;17;16;21;9;5;4;13;7;11;3;1;6;19;24;15;2;8;12;26;22;25;18;10;20;53;5909037
53;5909037;23;14;17;16;21;9;5;4;13;7;11;3;1;6;19;24;15;2;8;12;26;22;25;18;10;20
23;14;17;16;21;9;12;4;13;7;11;3;1;6;19;24;15;2;8;5;26;22;25;18;10;20;53;5961370
53;5961370;23;14;17;16;21;9;12;4;13;7;11;3;1;6;19;24;15;2;8;5;26;22;25;18;10;20
23;14;17;16;21;9;12;11;13;7;4;3;1;6;19;24;15;2;8;5;26;22;25;18;10;20;53;6000689
53;5961370;23;14;17;16;21;9;12;4;13;7;11;3;1;6;19;24;15;2;8;5;26;22;25;18;10;20
23;14;17;16;21;9;12;4;13;7;11;3;1;6;19;26;15;2;8;5;24;22;25;18;10;20;53;5947130
53;5947130;23;14;17;16;21;9;12;4;13;7;11;3;1;6;19;26;15;2;8;5;24;22;25;18;10;20
23;14;17;16;21;9;12;4;13;7;11;3;1;6;19;18;15;2;8;5;24;22;25;26;10;20;53;5850376
53;5850376;23;14;17;16;21;9;12;4;13;7;11;3;1;6;19;18;15;2;8;5;24;22;25;26;10;20
