"X1";"X5913023";"X25";"X5";"X2";"X22";"X16";"X20";"X19";"X8";"X1.1";"X6";"X18";"X23";"X14";"X10";"X17";"X12";"X7";"X3";"X13";"X4";"X11";"X26";"X9";"X21";"X15";"X24"
20;26;25;22;15;24;19;16;23;3;21;5;11;12;10;8;17;6;4;2;14;7;13;1;9;18;64;5962183
64;5962183;20;26;25;22;15;24;19;16;23;3;21;5;11;12;10;8;17;6;4;2;14;7;13;1;9;18
20;26;21;22;15;24;19;16;23;3;25;5;11;12;10;8;17;6;4;2;14;7;13;1;9;18;64;5997247
64;5962183;20;26;25;22;15;24;19;16;23;3;21;5;11;12;10;8;17;6;4;2;14;7;13;1;9;18
20;26;25;9;15;24;19;16;23;3;21;5;11;12;10;8;17;6;4;2;14;7;13;1;22;18;64;6002626
64;5962183;20;26;25;22;15;24;19;16;23;3;21;5;11;12;10;8;17;6;4;2;14;7;13;1;9;18
20;26;25;22;15;24;19;16;23;8;21;5;11;12;10;3;17;6;4;2;14;7;13;1;9;18;64;5969757
64;5969757;20;26;25;22;15;24;19;16;23;8;21;5;11;12;10;3;17;6;4;2;14;7;13;1;9;18
20;26;25;22;15;24;19;16;23;8;21;5;11;12;10;3;14;6;4;2;17;7;13;1;9;18;64;5787113
64;5787113;20;26;25;22;15;24;19;16;23;8;21;5;11;12;10;3;14;6;4;2;17;7;13;1;9;18
20;26;25;22;15;24;19;16;18;8;21;5;11;12;10;3;14;6;4;2;17;7;13;1;9;23;64;5776934
64;5776934;20;26;25;22;15;24;19;16;18;8;21;5;11;12;10;3;14;6;4;2;17;7;13;1;9;23
20;26;25;22;1;24;19;16;18;8;21;5;11;12;10;3;14;6;4;2;17;7;13;15;9;23;64;5782130
64;5782130;20;26;25;22;1;24;19;16;18;8;21;5;11;12;10;3;14;6;4;2;17;7;13;15;9;23
20;26;25;22;1;24;5;16;18;8;21;19;11;12;10;3;14;6;4;2;17;7;13;15;9;23;64;6093609
64;5782130;20;26;25;22;1;24;19;16;18;8;21;5;11;12;10;3;14;6;4;2;17;7;13;15;9;23
20;26;25;22;1;24;19;16;18;8;21;5;11;12;9;3;14;6;4;2;17;7;13;15;10;23;64;5726467
64;5726467;20;26;25;22;1;24;19;16;18;8;21;5;11;12;9;3;14;6;4;2;17;7;13;15;10;23
20;26;25;22;1;24;19;16;18;8;21;5;11;12;4;3;14;6;9;2;17;7;13;15;10;23;64;5672007
64;5672007;20;26;25;22;1;24;19;16;18;8;21;5;11;12;4;3;14;6;9;2;17;7;13;15;10;23
20;26;25;22;1;24;19;16;18;8;21;4;11;12;5;3;14;6;9;2;17;7;13;15;10;23;64;5809578
64;5809578;20;26;25;22;1;24;19;16;18;8;21;4;11;12;5;3;14;6;9;2;17;7;13;15;10;23
20;26;25;22;1;24;19;16;18;8;21;4;11;12;5;3;14;6;9;13;17;7;2;15;10;23;64;5807381
64;5807381;20;26;25;22;1;24;19;16;18;8;21;4;11;12;5;3;14;6;9;13;17;7;2;15;10;23
20;26;25;22;1;24;19;16;18;8;21;13;11;12;5;3;14;6;9;4;17;7;2;15;10;23;64;5789860
64;5789860;20;26;25;22;1;24;19;16;18;8;21;13;11;12;5;3;14;6;9;4;17;7;2;15;10;23
20;26;25;22;1;24;19;6;18;8;21;13;11;12;5;3;14;16;9;4;17;7;2;15;10;23;64;5789295
64;5789295;20;26;25;22;1;24;19;6;18;8;21;13;11;12;5;3;14;16;9;4;17;7;2;15;10;23
20;26;25;22;1;24;19;6;18;8;21;13;11;12;5;14;3;16;9;4;17;7;2;15;10;23;64;5808054
64;5808054;20;26;25;22;1;24;19;6;18;8;21;13;11;12;5;14;3;16;9;4;17;7;2;15;10;23
20;26;10;22;1;24;19;6;18;8;21;13;11;12;5;14;3;16;9;4;17;7;2;15;25;23;64;5811716
64;5811716;20;26;10;22;1;24;19;6;18;8;21;13;11;12;5;14;3;16;9;4;17;7;2;15;25;23
20;26;10;22;1;24;19;6;18;8;7;13;11;12;5;14;3;16;9;4;17;21;2;15;25;23;64;5843929
64;5843929;20;26;10;22;1;24;19;6;18;8;7;13;11;12;5;14;3;16;9;4;17;21;2;15;25;23
20;26;10;16;1;24;19;6;18;8;7;13;11;12;5;14;3;22;9;4;17;21;2;15;25;23;64;5826716
64;5826716;20;26;10;16;1;24;19;6;18;8;7;13;11;12;5;14;3;22;9;4;17;21;2;15;25;23
20;14;10;16;1;24;19;6;18;8;7;13;11;12;5;26;3;22;9;4;17;21;2;15;25;23;64;5941846
65;5826716;20;26;10;16;1;24;19;6;18;8;7;13;11;12;5;14;3;22;9;4;17;21;2;15;25;23
20;26;10;16;1;24;19;6;18;8;7;4;11;12;5;14;3;22;9;13;17;21;2;15;25;23;65;5844339
65;5844339;20;26;10;16;1;24;19;6;18;8;7;4;11;12;5;14;3;22;9;13;17;21;2;15;25;23
20;26;10;16;25;24;19;6;18;8;7;4;11;12;5;14;3;22;9;13;17;21;2;15;1;23;65;5856022
65;5856022;20;26;10;16;25;24;19;6;18;8;7;4;11;12;5;14;3;22;9;13;17;21;2;15;1;23
18;26;10;16;25;24;19;6;20;8;7;4;11;12;5;14;3;22;9;13;17;21;2;15;1;23;65;5945917
65;5945917;18;26;10;16;25;24;19;6;20;8;7;4;11;12;5;14;3;22;9;13;17;21;2;15;1;23
18;26;10;16;25;24;19;6;14;8;7;4;11;12;5;20;3;22;9;13;17;21;2;15;1;23;65;5954304
65;5954304;18;26;10;16;25;24;19;6;14;8;7;4;11;12;5;20;3;22;9;13;17;21;2;15;1;23
18;26;10;16;25;24;19;6;14;8;7;4;11;12;5;20;3;22;9;13;17;23;2;15;1;21;65;5980959
65;5980959;18;26;10;16;25;24;19;6;14;8;7;4;11;12;5;20;3;22;9;13;17;23;2;15;1;21
18;26;10;16;25;24;11;6;14;8;7;4;19;12;5;20;3;22;9;13;17;23;2;15;1;21;65;5907639
65;5907639;18;26;10;16;25;24;11;6;14;8;7;4;19;12;5;20;3;22;9;13;17;23;2;15;1;21
18;26;10;16;25;24;11;6;9;8;7;4;19;12;5;20;3;22;14;13;17;23;2;15;1;21;65;5893550
65;5893550;18;26;10;16;25;24;11;6;9;8;7;4;19;12;5;20;3;22;14;13;17;23;2;15;1;21
18;26;10;16;25;24;11;6;9;8;7;4;19;12;5;15;3;22;14;13;17;23;2;20;1;21;65;5903793
65;5903793;18;26;10;16;25;24;11;6;9;8;7;4;19;12;5;15;3;22;14;13;17;23;2;20;1;21
18;26;10;16;24;25;11;6;9;8;7;4;19;12;5;15;3;22;14;13;17;23;2;20;1;21;65;5902348
65;5902348;18;26;10;16;24;25;11;6;9;8;7;4;19;12;5;15;3;22;14;13;17;23;2;20;1;21
18;26;10;16;24;25;11;6;22;8;7;4;19;12;5;15;3;9;14;13;17;23;2;20;1;21;65;5850779
65;5850779;18;26;10;16;24;25;11;6;22;8;7;4;19;12;5;15;3;9;14;13;17;23;2;20;1;21
18;26;10;16;24;25;11;6;22;8;7;4;19;1;5;15;3;9;14;13;17;23;2;20;12;21;65;5832615
65;5832615;18;26;10;16;24;25;11;6;22;8;7;4;19;1;5;15;3;9;14;13;17;23;2;20;12;21
18;26;10;16;24;25;11;9;22;8;7;4;19;1;5;15;3;6;14;13;17;23;2;20;12;21;65;5846246
65;5846246;18;26;10;16;24;25;11;9;22;8;7;4;19;1;5;15;3;6;14;13;17;23;2;20;12;21
16;26;10;18;24;25;11;9;22;8;7;4;19;1;5;15;3;6;14;13;17;23;2;20;12;21;65;5874354
65;5846246;18;26;10;16;24;25;11;9;22;8;7;4;19;1;5;15;3;6;14;13;17;23;2;20;12;21
18;26;10;16;24;25;11;9;22;8;7;4;19;1;5;15;3;6;20;13;17;23;2;14;12;21;65;5884031
65;5846246;18;26;10;16;24;25;11;9;22;8;7;4;19;1;5;15;3;6;14;13;17;23;2;20;12;21
18;26;10;16;24;25;11;13;22;8;7;4;19;1;5;15;3;6;14;9;17;23;2;20;12;21;65;5983810
65;5846246;18;26;10;16;24;25;11;9;22;8;7;4;19;1;5;15;3;6;14;13;17;23;2;20;12;21
18;26;10;16;24;25;23;9;22;8;7;4;19;1;5;15;3;6;14;13;17;11;2;20;12;21;65;5840882
65;5840882;18;26;10;16;24;25;23;9;22;8;7;4;19;1;5;15;3;6;14;13;17;11;2;20;12;21
18;26;10;16;24;20;23;9;22;8;7;4;19;1;5;15;3;6;14;13;17;11;2;25;12;21;65;5804566
65;5804566;18;26;10;16;24;20;23;9;22;8;7;4;19;1;5;15;3;6;14;13;17;11;2;25;12;21
18;26;10;16;24;20;23;9;22;25;7;4;19;1;5;15;3;6;14;13;17;11;2;8;12;21;65;5791341
65;5791341;18;26;10;16;24;20;23;9;22;25;7;4;19;1;5;15;3;6;14;13;17;11;2;8;12;21
18;26;10;16;24;20;6;9;22;25;7;4;19;1;5;15;3;23;14;13;17;11;2;8;12;21;65;5805020
65;5805020;18;26;10;16;24;20;6;9;22;25;7;4;19;1;5;15;3;23;14;13;17;11;2;8;12;21
18;26;10;16;24;20;6;9;22;25;7;4;19;1;8;15;3;23;14;13;17;11;2;5;12;21;65;5865858
66;5805020;18;26;10;16;24;20;6;9;22;25;7;4;19;1;5;15;3;23;14;13;17;11;2;8;12;21
18;26;10;16;24;20;6;9;21;25;7;4;19;1;5;15;3;23;14;13;17;11;2;8;12;22;66;5816700
66;5816700;18;26;10;16;24;20;6;9;21;25;7;4;19;1;5;15;3;23;14;13;17;11;2;8;12;22
18;26;10;16;24;20;6;7;21;25;9;4;19;1;5;15;3;23;14;13;17;11;2;8;12;22;66;5810920
66;5810920;18;26;10;16;24;20;6;7;21;25;9;4;19;1;5;15;3;23;14;13;17;11;2;8;12;22
18;26;10;16;24;20;6;7;21;25;9;4;19;1;22;15;3;23;14;13;17;11;2;8;12;5;66;5782473
66;5782473;18;26;10;16;24;20;6;7;21;25;9;4;19;1;22;15;3;23;14;13;17;11;2;8;12;5
21;26;10;16;24;20;6;7;18;25;9;4;19;1;22;15;3;23;14;13;17;11;2;8;12;5;66;5833403
66;5833403;21;26;10;16;24;20;6;7;18;25;9;4;19;1;22;15;3;23;14;13;17;11;2;8;12;5
21;26;13;16;24;20;6;7;18;25;9;4;19;1;22;15;3;23;14;10;17;11;2;8;12;5;66;5814263
66;5814263;21;26;13;16;24;20;6;7;18;25;9;4;19;1;22;15;3;23;14;10;17;11;2;8;12;5
21;26;13;16;24;20;6;7;18;25;9;4;19;1;22;15;8;23;14;10;17;11;2;3;12;5;66;5897903
66;5814263;21;26;13;16;24;20;6;7;18;25;9;4;19;1;22;15;3;23;14;10;17;11;2;8;12;5
21;26;17;16;24;20;6;7;18;25;9;4;19;1;22;15;3;23;14;10;13;11;2;8;12;5;66;5821451
66;5821451;21;26;17;16;24;20;6;7;18;25;9;4;19;1;22;15;3;23;14;10;13;11;2;8;12;5
21;8;17;16;24;20;6;7;18;25;9;4;19;1;22;15;3;23;14;10;13;11;2;26;12;5;66;5811916
66;5811916;21;8;17;16;24;20;6;7;18;25;9;4;19;1;22;15;3;23;14;10;13;11;2;26;12;5
21;8;17;16;24;20;6;7;18;25;9;4;19;1;22;15;3;23;14;11;13;10;2;26;12;5;66;5814305
66;5814305;21;8;17;16;24;20;6;7;18;25;9;4;19;1;22;15;3;23;14;11;13;10;2;26;12;5
21;8;17;16;24;20;6;7;18;25;9;4;19;1;22;15;3;23;11;14;13;10;2;26;12;5;66;5907996
66;5814305;21;8;17;16;24;20;6;7;18;25;9;4;19;1;22;15;3;23;14;11;13;10;2;26;12;5
21;8;17;3;24;20;6;7;18;25;9;4;19;1;22;15;16;23;14;11;13;10;2;26;12;5;66;5890430
66;5890430;21;8;17;3;24;20;6;7;18;25;9;4;19;1;22;15;16;23;14;11;13;10;2;26;12;5
15;8;17;3;24;20;6;7;18;25;9;4;19;1;22;21;16;23;14;11;13;10;2;26;12;5;66;5892766
66;5892766;15;8;17;3;24;20;6;7;18;25;9;4;19;1;22;21;16;23;14;11;13;10;2;26;12;5
23;8;17;3;24;20;6;7;18;25;9;4;19;1;22;21;16;15;14;11;13;10;2;26;12;5;66;5870161
66;5870161;23;8;17;3;24;20;6;7;18;25;9;4;19;1;22;21;16;15;14;11;13;10;2;26;12;5
23;18;17;3;24;20;6;7;8;25;9;4;19;1;22;21;16;15;14;11;13;10;2;26;12;5;66;5775831
66;5775831;23;18;17;3;24;20;6;7;8;25;9;4;19;1;22;21;16;15;14;11;13;10;2;26;12;5
23;18;17;3;24;20;6;7;8;25;9;4;1;19;22;21;16;15;14;11;13;10;2;26;12;5;66;5775855
66;5775855;23;18;17;3;24;20;6;7;8;25;9;4;1;19;22;21;16;15;14;11;13;10;2;26;12;5
23;18;17;3;24;20;6;7;8;25;9;4;1;19;22;21;26;15;14;11;13;10;2;16;12;5;66;5801961
66;5775855;23;18;17;3;24;20;6;7;8;25;9;4;1;19;22;21;16;15;14;11;13;10;2;26;12;5
8;18;17;3;24;20;6;7;23;25;9;4;1;19;22;21;16;15;14;11;13;10;2;26;12;5;66;5792427
66;5792427;8;18;17;3;24;20;6;7;23;25;9;4;1;19;22;21;16;15;14;11;13;10;2;26;12;5
8;25;17;3;24;20;6;7;23;18;9;4;1;19;22;21;16;15;14;11;13;10;2;26;12;5;66;5873330
66;5873330;8;25;17;3;24;20;6;7;23;18;9;4;1;19;22;21;16;15;14;11;13;10;2;26;12;5
8;25;17;3;24;20;6;7;23;18;9;4;1;19;22;11;16;15;14;21;13;10;2;26;12;5;66;5896406
66;5896406;8;25;17;3;24;20;6;7;23;18;9;4;1;19;22;11;16;15;14;21;13;10;2;26;12;5
8;25;17;3;24;20;6;7;23;18;9;4;1;19;22;11;16;15;10;21;13;14;2;26;12;5;66;5963304
67;5963304;8;25;17;3;24;20;6;7;23;18;9;4;1;19;22;11;16;15;10;21;13;14;2;26;12;5
10;25;17;3;24;20;6;7;23;18;9;4;1;19;22;11;16;15;8;21;13;14;2;26;12;5;67;5944151
67;5944151;10;25;17;3;24;20;6;7;23;18;9;4;1;19;22;11;16;15;8;21;13;14;2;26;12;5
10;9;17;3;24;20;6;7;23;18;25;4;1;19;22;11;16;15;8;21;13;14;2;26;12;5;67;6005981
67;5944151;10;25;17;3;24;20;6;7;23;18;9;4;1;19;22;11;16;15;8;21;13;14;2;26;12;5
16;25;17;3;24;20;6;7;23;18;9;4;1;19;22;11;10;15;8;21;13;14;2;26;12;5;67;5946399
67;5946399;16;25;17;3;24;20;6;7;23;18;9;4;1;19;22;11;10;15;8;21;13;14;2;26;12;5
16;25;17;15;24;20;6;7;23;18;9;4;1;19;22;11;10;3;8;21;13;14;2;26;12;5;67;5949734
67;5949734;16;25;17;15;24;20;6;7;23;18;9;4;1;19;22;11;10;3;8;21;13;14;2;26;12;5
16;25;17;15;24;20;6;7;23;18;9;11;1;19;22;4;10;3;8;21;13;14;2;26;12;5;67;5995882
67;5995882;16;25;17;15;24;20;6;7;23;18;9;11;1;19;22;4;10;3;8;21;13;14;2;26;12;5
16;25;17;15;24;20;6;7;23;18;21;11;1;19;22;4;10;3;8;9;13;14;2;26;12;5;67;5998731
67;5998731;16;25;17;15;24;20;6;7;23;18;21;11;1;19;22;4;10;3;8;9;13;14;2;26;12;5
16;25;17;15;24;20;6;7;23;18;21;11;1;19;22;4;10;3;8;9;13;5;2;26;12;14;67;5781093
67;5781093;16;25;17;15;24;20;6;7;23;18;21;11;1;19;22;4;10;3;8;9;13;5;2;26;12;14
16;11;17;15;24;20;6;7;23;18;21;25;1;19;22;4;10;3;8;9;13;5;2;26;12;14;67;5787074
67;5787074;16;11;17;15;24;20;6;7;23;18;21;25;1;19;22;4;10;3;8;9;13;5;2;26;12;14
16;11;17;15;24;20;6;7;23;18;21;25;1;19;22;4;10;3;8;9;14;5;2;26;12;13;67;5921373
67;5787074;16;11;17;15;24;20;6;7;23;18;21;25;1;19;22;4;10;3;8;9;13;5;2;26;12;14
16;11;17;3;24;20;6;7;23;18;21;25;1;19;22;4;10;15;8;9;13;5;2;26;12;14;67;5822802
67;5787074;16;11;17;15;24;20;6;7;23;18;21;25;1;19;22;4;10;3;8;9;13;5;2;26;12;14
16;11;17;15;24;20;6;7;23;18;21;25;1;19;22;4;10;3;8;5;13;9;2;26;12;14;67;5792313
67;5792313;16;11;17;15;24;20;6;7;23;18;21;25;1;19;22;4;10;3;8;5;13;9;2;26;12;14
16;11;17;14;24;20;6;7;23;18;21;25;1;19;22;4;10;3;8;5;13;9;2;26;12;15;67;5907834
67;5792313;16;11;17;15;24;20;6;7;23;18;21;25;1;19;22;4;10;3;8;5;13;9;2;26;12;14
16;11;17;15;24;2;6;7;23;18;21;25;1;19;22;4;10;3;8;5;13;9;20;26;12;14;67;5842106
67;5842106;16;11;17;15;24;2;6;7;23;18;21;25;1;19;22;4;10;3;8;5;13;9;20;26;12;14
16;11;17;15;24;2;6;7;23;18;21;25;9;19;22;4;10;3;8;5;13;1;20;26;12;14;67;5783353
67;5783353;16;11;17;15;24;2;6;7;23;18;21;25;9;19;22;4;10;3;8;5;13;1;20;26;12;14
16;11;13;15;24;2;6;7;23;18;21;25;9;19;22;4;10;3;8;5;17;1;20;26;12;14;67;5794468
67;5794468;16;11;13;15;24;2;6;7;23;18;21;25;9;19;22;4;10;3;8;5;17;1;20;26;12;14
16;11;13;15;24;2;6;7;23;18;21;25;9;19;22;4;10;3;8;17;5;1;20;26;12;14;67;5794287
67;5794287;16;11;13;15;24;2;6;7;23;18;21;25;9;19;22;4;10;3;8;17;5;1;20;26;12;14
16;11;6;15;24;2;13;7;23;18;21;25;9;19;22;4;10;3;8;17;5;1;20;26;12;14;67;5758161
67;5758161;16;11;6;15;24;2;13;7;23;18;21;25;9;19;22;4;10;3;8;17;5;1;20;26;12;14
16;11;3;15;24;2;13;7;23;18;21;25;9;19;22;4;10;6;8;17;5;1;20;26;12;14;67;5775230
67;5775230;16;11;3;15;24;2;13;7;23;18;21;25;9;19;22;4;10;6;8;17;5;1;20;26;12;14
16;11;3;15;24;2;13;7;23;18;21;25;9;19;22;4;10;8;6;17;5;1;20;26;12;14;67;5775050
67;5775050;16;11;3;15;24;2;13;7;23;18;21;25;9;19;22;4;10;8;6;17;5;1;20;26;12;14
16;11;3;15;24;2;26;7;23;18;21;25;9;19;22;4;10;8;6;17;5;1;20;13;12;14;67;5817015
68;5817015;16;11;3;15;24;2;26;7;23;18;21;25;9;19;22;4;10;8;6;17;5;1;20;13;12;14
16;23;3;15;24;2;26;7;11;18;21;25;9;19;22;4;10;8;6;17;5;1;20;13;12;14;68;5821839
68;5821839;16;23;3;15;24;2;26;7;11;18;21;25;9;19;22;4;10;8;6;17;5;1;20;13;12;14
16;23;3;15;24;2;26;8;11;18;21;25;9;19;22;4;10;7;6;17;5;1;20;13;12;14;68;5806559
68;5806559;16;23;3;15;24;2;26;8;11;18;21;25;9;19;22;4;10;7;6;17;5;1;20;13;12;14
16;23;5;15;24;2;26;8;11;18;21;25;9;19;22;4;10;7;6;17;3;1;20;13;12;14;68;5809890
68;5809890;16;23;5;15;24;2;26;8;11;18;21;25;9;19;22;4;10;7;6;17;3;1;20;13;12;14
16;23;5;15;24;2;26;8;11;12;21;25;9;19;22;4;10;7;6;17;3;1;20;13;18;14;68;5815402
68;5815402;16;23;5;15;24;2;26;8;11;12;21;25;9;19;22;4;10;7;6;17;3;1;20;13;18;14
16;23;14;15;24;2;26;8;11;12;21;25;9;19;22;4;10;7;6;17;3;1;20;13;18;5;68;6053159
68;6053159;16;23;14;15;24;2;26;8;11;12;21;25;9;19;22;4;10;7;6;17;3;1;20;13;18;5
16;23;14;6;24;2;26;8;11;12;21;25;9;19;22;4;10;7;15;17;3;1;20;13;18;5;68;6036045
68;6036045;16;23;14;6;24;2;26;8;11;12;21;25;9;19;22;4;10;7;15;17;3;1;20;13;18;5
16;23;14;6;24;2;3;8;11;12;21;25;9;19;22;4;10;7;15;17;26;1;20;13;18;5;68;6030673
68;6030673;16;23;14;6;24;2;3;8;11;12;21;25;9;19;22;4;10;7;15;17;26;1;20;13;18;5
16;23;14;6;24;2;3;8;11;12;21;25;9;19;22;4;10;7;15;17;26;1;13;20;18;5;68;6030673
68;6030673;16;23;14;6;24;2;3;8;11;12;21;25;9;19;22;4;10;7;15;17;26;1;13;20;18;5
16;23;14;6;24;4;3;8;11;12;21;25;9;19;22;2;10;7;15;17;26;1;13;20;18;5;68;6051552
68;6051552;16;23;14;6;24;4;3;8;11;12;21;25;9;19;22;2;10;7;15;17;26;1;13;20;18;5
16;23;14;6;24;4;3;13;11;12;21;25;9;19;22;2;10;7;15;17;26;1;8;20;18;5;68;5993433
68;5993433;16;23;14;6;24;4;3;13;11;12;21;25;9;19;22;2;10;7;15;17;26;1;8;20;18;5
16;23;14;6;24;2;3;13;11;12;21;25;9;19;22;4;10;7;15;17;26;1;8;20;18;5;68;5972554
68;5972554;16;23;14;6;24;2;3;13;11;12;21;25;9;19;22;4;10;7;15;17;26;1;8;20;18;5
16;23;14;6;24;2;3;26;11;12;21;25;9;19;22;4;10;7;15;17;13;1;8;20;18;5;68;5980290
68;5980290;16;23;14;6;24;2;3;26;11;12;21;25;9;19;22;4;10;7;15;17;13;1;8;20;18;5
16;19;14;6;24;2;3;26;11;12;21;25;9;23;22;4;10;7;15;17;13;1;8;20;18;5;68;6012951
68;6012951;16;19;14;6;24;2;3;26;11;12;21;25;9;23;22;4;10;7;15;17;13;1;8;20;18;5
16;19;14;6;24;2;3;26;11;12;21;25;9;23;22;4;13;7;15;17;10;1;8;20;18;5;68;5998492
68;5998492;16;19;14;6;24;2;3;26;11;12;21;25;9;23;22;4;13;7;15;17;10;1;8;20;18;5
16;19;14;6;24;2;3;26;7;12;21;25;9;23;22;4;13;11;15;17;10;1;8;20;18;5;68;5995935
68;5995935;16;19;14;6;24;2;3;26;7;12;21;25;9;23;22;4;13;11;15;17;10;1;8;20;18;5
16;19;14;6;24;2;3;26;7;12;21;25;11;23;22;4;13;9;15;17;10;1;8;20;18;5;68;5999348
68;5999348;16;19;14;6;24;2;3;26;7;12;21;25;11;23;22;4;13;9;15;17;10;1;8;20;18;5
16;19;14;6;24;2;3;26;7;12;21;25;11;23;22;4;20;9;15;17;10;1;8;13;18;5;68;5980188
68;5980188;16;19;14;6;24;2;3;26;7;12;21;25;11;23;22;4;20;9;15;17;10;1;8;13;18;5
16;19;14;6;24;2;3;26;7;12;21;9;11;23;22;4;20;25;15;17;10;1;8;13;18;5;68;5968921
68;5968921;16;19;14;6;24;2;3;26;7;12;21;9;11;23;22;4;20;25;15;17;10;1;8;13;18;5
16;19;14;6;24;2;3;26;7;12;21;25;11;23;22;4;20;9;15;17;10;1;8;13;18;5;68;5980188
68;5980188;16;19;14;6;24;2;3;26;7;12;21;25;11;23;22;4;20;9;15;17;10;1;8;13;18;5
16;19;14;6;18;2;3;26;7;12;21;25;11;23;22;4;20;9;15;17;10;1;8;13;24;5;68;5917603
69;5917603;16;19;14;6;18;2;3;26;7;12;21;25;11;23;22;4;20;9;15;17;10;1;8;13;24;5
16;19;14;6;18;2;3;26;7;12;21;25;11;23;22;4;20;9;15;8;10;1;17;13;24;5;69;5906027
69;5906027;16;19;14;6;18;2;3;26;7;12;21;25;11;23;22;4;20;9;15;8;10;1;17;13;24;5
16;19;26;6;18;2;3;14;7;12;21;25;11;23;22;4;20;9;15;8;10;1;17;13;24;5;69;5969074
69;5969074;16;19;26;6;18;2;3;14;7;12;21;25;11;23;22;4;20;9;15;8;10;1;17;13;24;5
16;19;26;6;18;2;3;14;7;12;21;25;11;23;22;4;20;5;15;8;10;1;17;13;24;9;69;5860031
69;5860031;16;19;26;6;18;2;3;14;7;12;21;25;11;23;22;4;20;5;15;8;10;1;17;13;24;9
16;19;26;6;21;2;3;14;7;12;18;25;11;23;22;4;20;5;15;8;10;1;17;13;24;9;69;5877110
69;5877110;16;19;26;6;21;2;3;14;7;12;18;25;11;23;22;4;20;5;15;8;10;1;17;13;24;9
3;19;26;6;21;2;16;14;7;12;18;25;11;23;22;4;20;5;15;8;10;1;17;13;24;9;69;5948197
69;5948197;3;19;26;6;21;2;16;14;7;12;18;25;11;23;22;4;20;5;15;8;10;1;17;13;24;9
18;19;26;6;21;2;16;14;7;12;3;25;11;23;22;4;20;5;15;8;10;1;17;13;24;9;69;5922020
69;5922020;18;19;26;6;21;2;16;14;7;12;3;25;11;23;22;4;20;5;15;8;10;1;17;13;24;9
12;19;26;6;21;2;16;14;7;18;3;25;11;23;22;4;20;5;15;8;10;1;17;13;24;9;69;5954184
69;5954184;12;19;26;6;21;2;16;14;7;18;3;25;11;23;22;4;20;5;15;8;10;1;17;13;24;9
12;19;26;6;21;2;16;23;7;18;3;25;11;14;22;4;20;5;15;8;10;1;17;13;24;9;69;5826396
69;5826396;12;19;26;6;21;2;16;23;7;18;3;25;11;14;22;4;20;5;15;8;10;1;17;13;24;9
12;19;26;6;21;2;16;23;14;18;3;25;11;7;22;4;20;5;15;8;10;1;17;13;24;9;69;5927903
69;5927903;12;19;26;6;21;2;16;23;14;18;3;25;11;7;22;4;20;5;15;8;10;1;17;13;24;9
16;19;26;6;21;2;12;23;14;18;3;25;11;7;22;4;20;5;15;8;10;1;17;13;24;9;69;5955732
69;5955732;16;19;26;6;21;2;12;23;14;18;3;25;11;7;22;4;20;5;15;8;10;1;17;13;24;9
16;19;26;11;21;2;12;23;14;18;3;25;6;7;22;4;20;5;15;8;10;1;17;13;24;9;69;5953660
69;5953660;16;19;26;11;21;2;12;23;14;18;3;25;6;7;22;4;20;5;15;8;10;1;17;13;24;9
16;19;26;11;15;2;12;23;14;18;3;25;6;7;22;4;20;5;21;8;10;1;17;13;24;9;69;5948718
69;5948718;16;19;26;11;15;2;12;23;14;18;3;25;6;7;22;4;20;5;21;8;10;1;17;13;24;9
16;19;26;11;15;2;12;23;14;18;3;25;6;13;22;4;20;5;21;8;10;1;17;7;24;9;69;5941438
69;5941438;16;19;26;11;15;2;12;23;14;18;3;25;6;13;22;4;20;5;21;8;10;1;17;7;24;9
16;19;26;11;15;2;12;23;14;18;3;25;6;13;21;4;20;5;22;8;10;1;17;7;24;9;69;5945456
69;5945456;16;19;26;11;15;2;12;23;14;18;3;25;6;13;21;4;20;5;22;8;10;1;17;7;24;9
16;19;26;11;15;2;12;10;14;18;3;25;6;13;21;4;20;5;22;8;23;1;17;7;24;9;69;5933051
69;5933051;16;19;26;11;15;2;12;10;14;18;3;25;6;13;21;4;20;5;22;8;23;1;17;7;24;9
16;24;26;11;15;2;12;10;14;18;3;25;6;13;21;4;20;5;22;8;23;1;17;7;19;9;69;6002677
69;5933051;16;19;26;11;15;2;12;10;14;18;3;25;6;13;21;4;20;5;22;8;23;1;17;7;24;9
16;19;26;11;21;2;12;10;14;18;3;25;6;13;15;4;20;5;22;8;23;1;17;7;24;9;69;5934711
69;5934711;16;19;26;11;21;2;12;10;14;18;3;25;6;13;15;4;20;5;22;8;23;1;17;7;24;9
16;2;26;11;21;19;12;10;14;18;3;25;6;13;15;4;20;5;22;8;23;1;17;7;24;9;69;6012969
69;5934711;16;19;26;11;21;2;12;10;14;18;3;25;6;13;15;4;20;5;22;8;23;1;17;7;24;9
16;19;26;11;21;2;1;10;14;18;3;25;6;13;15;4;20;5;22;8;23;12;17;7;24;9;69;5891578
69;5891578;16;19;26;11;21;2;1;10;14;18;3;25;6;13;15;4;20;5;22;8;23;12;17;7;24;9
16;19;26;11;21;2;1;12;14;18;3;25;6;13;15;4;20;5;22;8;23;10;17;7;24;9;69;5926385
70;5926385;16;19;26;11;21;2;1;12;14;18;3;25;6;13;15;4;20;5;22;8;23;10;17;7;24;9
2;19;26;11;21;16;1;12;14;18;3;25;6;13;15;4;20;5;22;8;23;10;17;7;24;9;70;5915892
