"X1";"X5733534";"X1.1";"X21";"X24";"X5";"X6";"X26";"X8";"X15";"X19";"X11";"X17";"X12";"X18";"X3";"X7";"X20";"X14";"X9";"X2";"X10";"X22";"X16";"X23";"X13";"X25";"X4"
13;9;11;12;14;1;7;25;23;5;18;26;22;17;6;24;20;21;8;15;4;10;16;2;19;3;76;5864139
76;5864139;13;9;11;12;14;1;7;25;23;5;18;26;22;17;6;24;20;21;8;15;4;10;16;2;19;3
13;9;11;12;14;1;7;25;23;5;15;26;22;17;6;24;20;21;8;18;4;10;16;2;19;3;76;5851791
76;5851791;13;9;11;12;14;1;7;25;23;5;15;26;22;17;6;24;20;21;8;18;4;10;16;2;19;3
13;9;11;12;14;1;7;25;23;15;5;26;22;17;6;24;20;21;8;18;4;10;16;2;19;3;76;5942012
76;5851791;13;9;11;12;14;1;7;25;23;5;15;26;22;17;6;24;20;21;8;18;4;10;16;2;19;3
13;9;11;12;14;1;7;25;23;5;15;26;22;17;6;24;20;21;4;18;8;10;16;2;19;3;76;5818670
76;5818670;13;9;11;12;14;1;7;25;23;5;15;26;22;17;6;24;20;21;4;18;8;10;16;2;19;3
13;9;11;7;14;1;12;25;23;5;15;26;22;17;6;24;20;21;4;18;8;10;16;2;19;3;76;5817179
76;5817179;13;9;11;7;14;1;12;25;23;5;15;26;22;17;6;24;20;21;4;18;8;10;16;2;19;3
13;9;11;7;14;1;12;25;15;5;23;26;22;17;6;24;20;21;4;18;8;10;16;2;19;3;76;5795712
76;5795712;13;9;11;7;14;1;12;25;15;5;23;26;22;17;6;24;20;21;4;18;8;10;16;2;19;3
13;9;11;7;14;5;12;25;15;1;23;26;22;17;6;24;20;21;4;18;8;10;16;2;19;3;76;5817371
76;5817371;13;9;11;7;14;5;12;25;15;1;23;26;22;17;6;24;20;21;4;18;8;10;16;2;19;3
10;9;11;7;14;5;12;25;15;1;23;26;22;17;6;24;20;21;4;18;8;13;16;2;19;3;76;5818616
76;5818616;10;9;11;7;14;5;12;25;15;1;23;26;22;17;6;24;20;21;4;18;8;13;16;2;19;3
10;9;5;7;14;11;12;25;15;1;23;26;22;17;6;24;20;21;4;18;8;13;16;2;19;3;76;6036632
76;5818616;10;9;11;7;14;5;12;25;15;1;23;26;22;17;6;24;20;21;4;18;8;13;16;2;19;3
10;9;11;7;14;5;12;25;15;24;23;26;22;17;6;1;20;21;4;18;8;13;16;2;19;3;76;5828518
76;5828518;10;9;11;7;14;5;12;25;15;24;23;26;22;17;6;1;20;21;4;18;8;13;16;2;19;3
10;9;11;7;14;5;12;25;15;24;23;26;22;17;6;1;20;2;4;18;8;13;16;21;19;3;76;5932453
76;5828518;10;9;11;7;14;5;12;25;15;24;23;26;22;17;6;1;20;21;4;18;8;13;16;2;19;3
10;12;11;7;14;5;9;25;15;24;23;26;22;17;6;1;20;21;4;18;8;13;16;2;19;3;76;5880502
76;5880502;10;12;11;7;14;5;9;25;15;24;23;26;22;17;6;1;20;21;4;18;8;13;16;2;19;3
10;12;11;7;16;5;9;25;15;24;23;26;22;17;6;1;20;21;4;18;8;13;14;2;19;3;76;5902060
76;5902060;10;12;11;7;16;5;9;25;15;24;23;26;22;17;6;1;20;21;4;18;8;13;14;2;19;3
10;12;11;7;16;5;9;25;15;24;23;26;22;17;6;14;20;21;4;18;8;13;1;2;19;3;76;6151362
76;5902060;10;12;11;7;16;5;9;25;15;24;23;26;22;17;6;1;20;21;4;18;8;13;14;2;19;3
10;12;11;7;16;9;5;25;15;24;23;26;22;17;6;1;20;21;4;18;8;13;14;2;19;3;76;5902060
76;5902060;10;12;11;7;16;9;5;25;15;24;23;26;22;17;6;1;20;21;4;18;8;13;14;2;19;3
10;12;11;7;16;9;5;25;1;24;23;26;22;17;6;15;20;21;4;18;8;13;14;2;19;3;76;5896834
76;5896834;10;12;11;7;16;9;5;25;1;24;23;26;22;17;6;15;20;21;4;18;8;13;14;2;19;3
10;12;11;7;16;9;2;25;1;24;23;26;22;17;6;15;20;21;4;18;8;13;14;5;19;3;76;6088608
76;5896834;10;12;11;7;16;9;5;25;1;24;23;26;22;17;6;15;20;21;4;18;8;13;14;2;19;3
10;12;11;7;23;9;5;25;1;24;16;26;22;17;6;15;20;21;4;18;8;13;14;2;19;3;76;5898746
76;5898746;10;12;11;7;23;9;5;25;1;24;16;26;22;17;6;15;20;21;4;18;8;13;14;2;19;3
10;12;11;7;23;9;5;25;1;24;16;26;22;17;6;8;20;21;4;18;15;13;14;2;19;3;76;6028755
76;5898746;10;12;11;7;23;9;5;25;1;24;16;26;22;17;6;15;20;21;4;18;8;13;14;2;19;3
4;12;11;7;23;9;5;25;1;24;16;26;22;17;6;15;20;21;10;18;8;13;14;2;19;3;76;5880656
77;5880656;4;12;11;7;23;9;5;25;1;24;16;26;22;17;6;15;20;21;10;18;8;13;14;2;19;3
15;12;11;7;23;9;5;25;1;24;16;26;22;17;6;4;20;21;10;18;8;13;14;2;19;3;77;5974658
77;5880656;4;12;11;7;23;9;5;25;1;24;16;26;22;17;6;15;20;21;10;18;8;13;14;2;19;3
4;6;11;7;23;9;5;25;1;24;16;26;22;17;12;15;20;21;10;18;8;13;14;2;19;3;77;5877081
77;5877081;4;6;11;7;23;9;5;25;1;24;16;26;22;17;12;15;20;21;10;18;8;13;14;2;19;3
4;6;11;7;23;10;5;25;1;24;16;26;22;17;12;15;20;21;9;18;8;13;14;2;19;3;77;5771693
77;5771693;4;6;11;7;23;10;5;25;1;24;16;26;22;17;12;15;20;21;9;18;8;13;14;2;19;3
4;6;11;7;23;9;5;25;1;24;16;26;22;17;12;15;20;21;10;18;8;13;14;2;19;3;77;5877081
77;5877081;4;6;11;7;23;9;5;25;1;24;16;26;22;17;12;15;20;21;10;18;8;13;14;2;19;3
13;6;11;7;23;9;5;25;1;24;16;26;22;17;12;15;20;21;10;18;8;4;14;2;19;3;77;5882821
77;5882821;13;6;11;7;23;9;5;25;1;24;16;26;22;17;12;15;20;21;10;18;8;4;14;2;19;3
2;6;11;7;23;9;5;25;1;24;16;26;22;17;12;15;20;21;10;18;8;4;14;13;19;3;77;5883330
77;5883330;2;6;11;7;23;9;5;25;1;24;16;26;22;17;12;15;20;21;10;18;8;4;14;13;19;3
2;6;11;7;23;9;5;25;1;24;16;26;22;17;12;3;20;21;10;18;8;4;14;13;19;15;77;5867081
77;5867081;2;6;11;7;23;9;5;25;1;24;16;26;22;17;12;3;20;21;10;18;8;4;14;13;19;15
2;6;11;7;23;9;26;25;1;24;16;5;22;17;12;3;20;21;10;18;8;4;14;13;19;15;77;5954048
77;5867081;2;6;11;7;23;9;5;25;1;24;16;26;22;17;12;3;20;21;10;18;8;4;14;13;19;15
2;6;11;7;23;13;5;25;1;24;16;26;22;17;12;3;20;21;10;18;8;4;14;9;19;15;77;5887116
77;5887116;2;6;11;7;23;13;5;25;1;24;16;26;22;17;12;3;20;21;10;18;8;4;14;9;19;15
2;6;11;7;23;13;5;25;1;24;10;26;22;17;12;3;20;21;16;18;8;4;14;9;19;15;77;5879104
77;5879104;2;6;11;7;23;13;5;25;1;24;10;26;22;17;12;3;20;21;16;18;8;4;14;9;19;15
2;6;11;7;23;13;5;25;1;12;10;26;22;17;24;3;20;21;16;18;8;4;14;9;19;15;77;5891559
77;5891559;2;6;11;7;23;13;5;25;1;12;10;26;22;17;24;3;20;21;16;18;8;4;14;9;19;15
2;6;3;7;23;13;5;25;1;12;10;26;22;17;24;11;20;21;16;18;8;4;14;9;19;15;77;5952063
77;5891559;2;6;11;7;23;13;5;25;1;12;10;26;22;17;24;3;20;21;16;18;8;4;14;9;19;15
2;6;11;7;23;13;5;25;8;12;10;26;22;17;24;3;20;21;16;18;1;4;14;9;19;15;77;6001912
77;5891559;2;6;11;7;23;13;5;25;1;12;10;26;22;17;24;3;20;21;16;18;8;4;14;9;19;15
5;6;11;7;23;13;2;25;1;12;10;26;22;17;24;3;20;21;16;18;8;4;14;9;19;15;77;6240139
77;5891559;2;6;11;7;23;13;5;25;1;12;10;26;22;17;24;3;20;21;16;18;8;4;14;9;19;15
2;6;11;16;23;13;5;25;1;12;10;26;22;17;24;3;20;21;7;18;8;4;14;9;19;15;77;5873775
77;5873775;2;6;11;16;23;13;5;25;1;12;10;26;22;17;24;3;20;21;7;18;8;4;14;9;19;15
2;9;11;16;23;13;5;25;1;12;10;26;22;17;24;3;20;21;7;18;8;4;14;6;19;15;77;5867629
77;5867629;2;9;11;16;23;13;5;25;1;12;10;26;22;17;24;3;20;21;7;18;8;4;14;6;19;15
2;14;11;16;23;13;5;25;1;12;10;26;22;17;24;3;20;21;7;18;8;4;9;6;19;15;77;5882490
77;5867629;2;9;11;16;23;13;5;25;1;12;10;26;22;17;24;3;20;21;7;18;8;4;14;6;19;15
2;9;11;26;23;13;5;25;1;12;10;16;22;17;24;3;20;21;7;18;8;4;14;6;19;15;77;5872554
77;5872554;2;9;11;26;23;13;5;25;1;12;10;16;22;17;24;3;20;21;7;18;8;4;14;6;19;15
2;9;11;26;23;13;5;25;1;12;19;16;22;17;24;3;20;21;7;18;8;4;14;6;10;15;77;5746765
77;5746765;2;9;11;26;23;13;5;25;1;12;19;16;22;17;24;3;20;21;7;18;8;4;14;6;10;15
2;9;11;26;23;13;5;25;1;12;19;16;22;17;24;3;20;21;7;6;8;4;14;18;10;15;77;5738376
78;5738376;2;9;11;26;23;13;5;25;1;12;19;16;22;17;24;3;20;21;7;6;8;4;14;18;10;15
2;9;11;26;23;13;5;25;14;12;19;16;22;17;24;3;20;21;7;6;8;4;1;18;10;15;78;5820839
78;5820839;2;9;11;26;23;13;5;25;14;12;19;16;22;17;24;3;20;21;7;6;8;4;1;18;10;15
2;9;11;26;23;13;5;25;14;12;10;16;22;17;24;3;20;21;7;6;8;4;1;18;19;15;78;5949958
78;5949958;2;9;11;26;23;13;5;25;14;12;10;16;22;17;24;3;20;21;7;6;8;4;1;18;19;15
2;9;20;26;23;13;5;25;14;12;10;16;22;17;24;3;11;21;7;6;8;4;1;18;19;15;78;5949250
78;5949250;2;9;20;26;23;13;5;25;14;12;10;16;22;17;24;3;11;21;7;6;8;4;1;18;19;15
2;9;20;26;23;13;25;5;14;12;10;16;22;17;24;3;11;21;7;6;8;4;1;18;19;15;78;5918639
78;5918639;2;9;20;26;23;13;25;5;14;12;10;16;22;17;24;3;11;21;7;6;8;4;1;18;19;15
2;9;20;26;23;13;25;5;14;7;10;16;22;17;24;3;11;21;12;6;8;4;1;18;19;15;78;5901675
78;5901675;2;9;20;26;23;13;25;5;14;7;10;16;22;17;24;3;11;21;12;6;8;4;1;18;19;15
2;9;20;11;23;13;25;5;14;7;10;16;22;17;24;3;26;21;12;6;8;4;1;18;19;15;78;5910530
78;5910530;2;9;20;11;23;13;25;5;14;7;10;16;22;17;24;3;26;21;12;6;8;4;1;18;19;15
2;9;20;11;23;13;25;5;14;7;10;16;22;19;24;3;26;21;12;6;8;4;1;18;17;15;78;5867902
78;5867902;2;9;20;11;23;13;25;5;14;7;10;16;22;19;24;3;26;21;12;6;8;4;1;18;17;15
2;9;20;11;23;13;25;5;14;7;10;16;22;19;24;3;26;21;8;6;12;4;1;18;17;15;78;5903764
78;5903764;2;9;20;11;23;13;25;5;14;7;10;16;22;19;24;3;26;21;8;6;12;4;1;18;17;15
2;9;20;11;18;13;25;5;14;7;10;16;22;19;24;3;26;21;8;6;12;4;1;23;17;15;78;5900733
78;5900733;2;9;20;11;18;13;25;5;14;7;10;16;22;19;24;3;26;21;8;6;12;4;1;23;17;15
2;9;4;11;18;13;25;5;14;7;10;16;22;19;24;3;26;21;8;6;12;20;1;23;17;15;78;5926409
78;5900733;2;9;20;11;18;13;25;5;14;7;10;16;22;19;24;3;26;21;8;6;12;4;1;23;17;15
2;9;20;11;18;8;25;5;14;7;10;16;22;19;24;3;26;21;13;6;12;4;1;23;17;15;78;5932914
78;5900733;2;9;20;11;18;13;25;5;14;7;10;16;22;19;24;3;26;21;8;6;12;4;1;23;17;15
2;9;20;11;18;13;25;5;14;3;10;16;22;19;24;7;26;21;8;6;12;4;1;23;17;15;78;5900877
78;5900877;2;9;20;11;18;13;25;5;14;3;10;16;22;19;24;7;26;21;8;6;12;4;1;23;17;15
2;9;20;11;18;25;13;5;14;3;10;16;22;19;24;7;26;21;8;6;12;4;1;23;17;15;78;5900877
78;5900877;2;9;20;11;18;25;13;5;14;3;10;16;22;19;24;7;26;21;8;6;12;4;1;23;17;15
2;9;20;11;18;25;13;5;14;3;10;16;22;19;24;7;26;21;8;6;15;4;1;23;17;12;78;5890011
78;5890011;2;9;20;11;18;25;13;5;14;3;10;16;22;19;24;7;26;21;8;6;15;4;1;23;17;12
2;9;20;11;18;25;13;5;14;3;10;16;22;19;24;7;26;21;8;6;15;23;1;4;17;12;78;5894598
78;5894598;2;9;20;11;18;25;13;5;14;3;10;16;22;19;24;7;26;21;8;6;15;23;1;4;17;12
2;9;20;11;18;25;13;5;14;3;10;16;22;19;26;7;24;21;8;6;15;23;1;4;17;12;78;5902732
78;5894598;2;9;20;11;18;25;13;5;14;3;10;16;22;19;24;7;26;21;8;6;15;23;1;4;17;12
2;9;22;11;18;25;13;5;14;3;10;16;20;19;24;7;26;21;8;6;15;23;1;4;17;12;78;5840310
78;5840310;2;9;22;11;18;25;13;5;14;3;10;16;20;19;24;7;26;21;8;6;15;23;1;4;17;12
2;1;22;11;18;25;13;5;14;3;10;16;20;19;24;7;26;21;8;6;15;23;9;4;17;12;78;5838187
78;5838187;2;1;22;11;18;25;13;5;14;3;10;16;20;19;24;7;26;21;8;6;15;23;9;4;17;12
2;1;22;11;18;25;13;12;14;3;10;16;20;19;24;7;26;21;8;6;15;23;9;4;17;5;78;5885522
78;5885522;2;1;22;11;18;25;13;12;14;3;10;16;20;19;24;7;26;21;8;6;15;23;9;4;17;5
2;1;22;11;18;25;13;12;14;3;10;16;20;19;24;7;26;21;9;6;15;23;8;4;17;5;78;5893428
79;5893428;2;1;22;11;18;25;13;12;14;3;10;16;20;19;24;7;26;21;9;6;15;23;8;4;17;5
2;1;22;11;18;25;13;12;15;3;10;16;20;19;24;7;26;21;9;6;14;23;8;4;17;5;79;5782394
79;5782394;2;1;22;11;18;25;13;12;15;3;10;16;20;19;24;7;26;21;9;6;14;23;8;4;17;5
2;1;22;11;18;25;13;12;15;3;10;16;20;19;24;7;26;21;9;8;14;23;6;4;17;5;79;5772740
79;5772740;2;1;22;11;18;25;13;12;15;3;10;16;20;19;24;7;26;21;9;8;14;23;6;4;17;5
2;1;22;11;18;25;13;12;15;3;10;16;20;19;24;7;26;21;9;17;14;23;6;4;8;5;79;5834814
79;5834814;2;1;22;11;18;25;13;12;15;3;10;16;20;19;24;7;26;21;9;17;14;23;6;4;8;5
2;1;22;11;18;25;13;20;15;3;10;16;12;19;24;7;26;21;9;17;14;23;6;4;8;5;79;5873451
79;5873451;2;1;22;11;18;25;13;20;15;3;10;16;12;19;24;7;26;21;9;17;14;23;6;4;8;5
2;1;22;11;18;25;13;20;15;3;10;16;12;19;23;7;26;21;9;17;14;24;6;4;8;5;79;5872658
79;5872658;2;1;22;11;18;25;13;20;15;3;10;16;12;19;23;7;26;21;9;17;14;24;6;4;8;5
2;1;22;11;18;25;13;20;15;3;10;16;12;19;23;7;4;21;9;17;14;24;6;26;8;5;79;5873566
79;5873566;2;1;22;11;18;25;13;20;15;3;10;16;12;19;23;7;4;21;9;17;14;24;6;26;8;5
2;1;22;11;4;25;13;20;15;3;10;16;12;19;23;7;18;21;9;17;14;24;6;26;8;5;79;5908898
79;5873566;2;1;22;11;18;25;13;20;15;3;10;16;12;19;23;7;4;21;9;17;14;24;6;26;8;5
2;1;25;11;18;22;13;20;15;3;10;16;12;19;23;7;4;21;9;17;14;24;6;26;8;5;79;5897020
79;5897020;2;1;25;11;18;22;13;20;15;3;10;16;12;19;23;7;4;21;9;17;14;24;6;26;8;5
2;1;25;11;18;22;13;20;15;3;23;16;12;19;10;7;4;21;9;17;14;24;6;26;8;5;79;5893674
79;5893674;2;1;25;11;18;22;13;20;15;3;23;16;12;19;10;7;4;21;9;17;14;24;6;26;8;5
2;1;25;11;18;19;13;20;15;3;23;16;12;22;10;7;4;21;9;17;14;24;6;26;8;5;79;6007450
79;6007450;2;1;25;11;18;19;13;20;15;3;23;16;12;22;10;7;4;21;9;17;14;24;6;26;8;5
2;1;25;11;18;19;13;22;15;3;23;16;12;20;10;7;4;21;9;17;14;24;6;26;8;5;79;5939379
79;5939379;2;1;25;11;18;19;13;22;15;3;23;16;12;20;10;7;4;21;9;17;14;24;6;26;8;5
2;1;25;11;8;19;13;22;15;3;23;16;12;20;10;7;4;21;9;17;14;24;6;26;18;5;79;5948971
79;5939379;2;1;25;11;18;19;13;22;15;3;23;16;12;20;10;7;4;21;9;17;14;24;6;26;8;5
2;1;25;11;18;19;13;22;15;3;23;16;12;20;10;7;4;21;9;17;14;5;6;26;8;24;79;5998668
79;5998668;2;1;25;11;18;19;13;22;15;3;23;16;12;20;10;7;4;21;9;17;14;5;6;26;8;24
2;1;25;11;13;19;18;22;15;3;23;16;12;20;10;7;4;21;9;17;14;5;6;26;8;24;79;5946100
79;5946100;2;1;25;11;13;19;18;22;15;3;23;16;12;20;10;7;4;21;9;17;14;5;6;26;8;24
2;1;21;11;13;19;18;22;15;3;23;16;12;20;10;7;4;25;9;17;14;5;6;26;8;24;79;6024682
79;6024682;2;1;21;11;13;19;18;22;15;3;23;16;12;20;10;7;4;25;9;17;14;5;6;26;8;24
2;1;21;8;13;19;18;22;15;3;23;16;12;20;10;7;4;25;9;17;14;5;6;26;11;24;79;5994892
79;5994892;2;1;21;8;13;19;18;22;15;3;23;16;12;20;10;7;4;25;9;17;14;5;6;26;11;24
2;1;18;8;13;19;21;22;15;3;23;16;12;20;10;7;4;25;9;17;14;5;6;26;11;24;79;6109667
79;5994892;2;1;21;8;13;19;18;22;15;3;23;16;12;20;10;7;4;25;9;17;14;5;6;26;11;24
2;1;21;8;13;22;18;19;15;3;23;16;12;20;10;7;4;25;9;17;14;5;6;26;11;24;79;5992940
79;5992940;2;1;21;8;13;22;18;19;15;3;23;16;12;20;10;7;4;25;9;17;14;5;6;26;11;24
2;1;21;8;13;22;18;19;15;3;24;16;12;20;10;7;4;25;9;17;14;5;6;26;11;23;79;5982707
79;5982707;2;1;21;8;13;22;18;19;15;3;24;16;12;20;10;7;4;25;9;17;14;5;6;26;11;23
2;1;21;8;13;22;18;15;19;3;24;16;12;20;10;7;4;25;9;17;14;5;6;26;11;23;79;5995607
80;5995607;2;1;21;8;13;22;18;15;19;3;24;16;12;20;10;7;4;25;9;17;14;5;6;26;11;23
2;1;21;8;13;22;18;20;19;3;24;16;12;15;10;7;4;25;9;17;14;5;6;26;11;23;80;5965541
80;5965541;2;1;21;8;13;22;18;20;19;3;24;16;12;15;10;7;4;25;9;17;14;5;6;26;11;23
2;1;21;15;13;22;18;20;19;3;24;16;12;8;10;7;4;25;9;17;14;5;6;26;11;23;80;5967264
80;5967264;2;1;21;15;13;22;18;20;19;3;24;16;12;8;10;7;4;25;9;17;14;5;6;26;11;23
2;1;21;15;13;22;18;20;19;10;24;16;12;8;3;7;4;25;9;17;14;5;6;26;11;23;80;5983448
80;5983448;2;1;21;15;13;22;18;20;19;10;24;16;12;8;3;7;4;25;9;17;14;5;6;26;11;23
2;1;21;15;13;22;6;20;19;10;24;16;12;8;3;7;4;25;9;17;14;5;18;26;11;23;80;6121740
80;5983448;2;1;21;15;13;22;18;20;19;10;24;16;12;8;3;7;4;25;9;17;14;5;6;26;11;23
2;1;21;15;13;22;18;20;19;10;24;16;12;8;4;7;3;25;9;17;14;5;6;26;11;23;80;6017594
80;5983448;2;1;21;15;13;22;18;20;19;10;24;16;12;8;3;7;4;25;9;17;14;5;6;26;11;23
2;1;21;15;13;22;18;20;19;17;24;16;12;8;3;7;4;25;9;10;14;5;6;26;11;23;80;5988728
80;5988728;2;1;21;15;13;22;18;20;19;17;24;16;12;8;3;7;4;25;9;10;14;5;6;26;11;23
2;1;21;15;13;22;12;20;19;17;24;16;18;8;3;7;4;25;9;10;14;5;6;26;11;23;80;6043551
80;5988728;2;1;21;15;13;22;18;20;19;17;24;16;12;8;3;7;4;25;9;10;14;5;6;26;11;23
2;1;21;15;3;22;18;20;19;17;24;16;12;8;13;7;4;25;9;10;14;5;6;26;11;23;80;5948288
80;5948288;2;1;21;15;3;22;18;20;19;17;24;16;12;8;13;7;4;25;9;10;14;5;6;26;11;23
2;1;21;15;3;22;18;20;19;17;24;16;10;8;13;7;4;25;9;12;14;5;6;26;11;23;80;5988441
80;5988441;2;1;21;15;3;22;18;20;19;17;24;16;10;8;13;7;4;25;9;12;14;5;6;26;11;23
2;1;21;15;3;22;18;20;19;17;7;16;10;8;13;24;4;25;9;12;14;5;6;26;11;23;80;6015927
80;5988441;2;1;21;15;3;22;18;20;19;17;24;16;10;8;13;7;4;25;9;12;14;5;6;26;11;23
2;1;21;15;3;22;18;20;19;17;24;16;10;8;13;7;4;9;25;12;14;5;6;26;11;23;80;5987281
80;5987281;2;1;21;15;3;22;18;20;19;17;24;16;10;8;13;7;4;9;25;12;14;5;6;26;11;23
2;1;21;15;3;22;18;20;19;17;24;16;10;8;13;7;9;4;25;12;14;5;6;26;11;23;80;5988519
80;5988519;2;1;21;15;3;22;18;20;19;17;24;16;10;8;13;7;9;4;25;12;14;5;6;26;11;23
2;1;21;15;3;22;18;20;13;17;24;16;10;8;19;7;9;4;25;12;14;5;6;26;11;23;80;5994978
80;5994978;2;1;21;15;3;22;18;20;13;17;24;16;10;8;19;7;9;4;25;12;14;5;6;26;11;23
2;1;21;15;3;22;18;20;13;17;24;16;10;8;19;7;9;4;12;25;14;5;6;26;11;23;80;5917718
80;5917718;2;1;21;15;3;22;18;20;13;17;24;16;10;8;19;7;9;4;12;25;14;5;6;26;11;23
2;1;21;15;3;20;18;22;13;17;24;16;10;8;19;7;9;4;12;25;14;5;6;26;11;23;80;5933335
80;5933335;2;1;21;15;3;20;18;22;13;17;24;16;10;8;19;7;9;4;12;25;14;5;6;26;11;23
2;1;21;15;3;20;18;22;24;17;13;16;10;8;19;7;9;4;12;25;14;5;6;26;11;23;80;5945325
80;5945325;2;1;21;15;3;20;18;22;24;17;13;16;10;8;19;7;9;4;12;25;14;5;6;26;11;23
2;1;21;15;3;20;18;22;24;17;13;16;10;8;19;7;9;4;12;25;6;5;14;26;11;23;80;5939988
80;5939988;2;1;21;15;3;20;18;22;24;17;13;16;10;8;19;7;9;4;12;25;6;5;14;26;11;23
2;1;21;15;3;20;18;22;24;17;13;16;10;8;12;7;9;4;19;25;6;5;14;26;11;23;80;5933231
80;5933231;2;1;21;15;3;20;18;22;24;17;13;16;10;8;12;7;9;4;19;25;6;5;14;26;11;23
2;1;21;15;3;20;18;22;24;17;4;16;10;8;12;7;9;13;19;25;6;5;14;26;11;23;80;5979181
80;5979181;2;1;21;15;3;20;18;22;24;17;4;16;10;8;12;7;9;13;19;25;6;5;14;26;11;23
2;1;21;15;3;24;18;22;20;17;4;16;10;8;12;7;9;13;19;25;6;5;14;26;11;23;80;5970149
81;5970149;2;1;21;15;3;24;18;22;20;17;4;16;10;8;12;7;9;13;19;25;6;5;14;26;11;23
2;1;21;15;3;24;18;22;20;17;4;16;10;11;12;7;9;13;19;25;6;5;14;26;8;23;81;5963763
81;5963763;2;1;21;15;3;24;18;22;20;17;4;16;10;11;12;7;9;13;19;25;6;5;14;26;8;23
2;1;21;15;3;24;18;22;20;17;4;16;10;11;12;7;9;13;19;25;5;6;14;26;8;23;81;5957326
81;5957326;2;1;21;15;3;24;18;22;20;17;4;16;10;11;12;7;9;13;19;25;5;6;14;26;8;23
2;1;21;15;3;24;18;22;20;4;17;16;10;11;12;7;9;13;19;25;5;6;14;26;8;23;81;5900477
81;5900477;2;1;21;15;3;24;18;22;20;4;17;16;10;11;12;7;9;13;19;25;5;6;14;26;8;23
2;1;21;15;3;24;18;22;25;4;17;16;10;11;12;7;9;13;19;20;5;6;14;26;8;23;81;5956709
81;5956709;2;1;21;15;3;24;18;22;25;4;17;16;10;11;12;7;9;13;19;20;5;6;14;26;8;23
2;1;21;15;3;23;18;22;25;4;17;16;10;11;12;7;9;13;19;20;5;6;14;26;8;24;81;5959367
81;5959367;2;1;21;15;3;23;18;22;25;4;17;16;10;11;12;7;9;13;19;20;5;6;14;26;8;24
2;1;21;15;3;23;18;22;25;4;17;16;26;11;12;7;9;13;19;20;5;6;14;10;8;24;81;5946563
81;5946563;2;1;21;15;3;23;18;22;25;4;17;16;26;11;12;7;9;13;19;20;5;6;14;10;8;24
2;1;21;15;3;23;17;22;25;4;18;16;26;11;12;7;9;13;19;20;5;6;14;10;8;24;81;5965882
81;5965882;2;1;21;15;3;23;17;22;25;4;18;16;26;11;12;7;9;13;19;20;5;6;14;10;8;24
2;1;13;15;3;23;17;22;25;4;18;16;26;11;12;7;9;21;19;20;5;6;14;10;8;24;81;5905328
81;5905328;2;1;13;15;3;23;17;22;25;4;18;16;26;11;12;7;9;21;19;20;5;6;14;10;8;24
2;1;13;15;3;23;17;22;25;4;18;16;26;11;12;7;9;21;19;8;5;6;14;10;20;24;81;5971776
81;5905328;2;1;13;15;3;23;17;22;25;4;18;16;26;11;12;7;9;21;19;20;5;6;14;10;8;24
2;1;13;15;3;23;17;22;25;4;18;16;26;11;12;7;9;21;19;20;8;6;14;10;5;24;81;5944487
81;5905328;2;1;13;15;3;23;17;22;25;4;18;16;26;11;12;7;9;21;19;20;5;6;14;10;8;24
2;1;13;15;3;23;17;22;25;21;18;16;26;11;12;7;9;4;19;20;5;6;14;10;8;24;81;5909956
81;5909956;2;1;13;15;3;23;17;22;25;21;18;16;26;11;12;7;9;4;19;20;5;6;14;10;8;24
2;22;13;15;3;23;17;1;25;21;18;16;26;11;12;7;9;4;19;20;5;6;14;10;8;24;81;5880448
81;5880448;2;22;13;15;3;23;17;1;25;21;18;16;26;11;12;7;9;4;19;20;5;6;14;10;8;24
2;22;13;15;18;23;17;1;25;21;3;16;26;11;12;7;9;4;19;20;5;6;14;10;8;24;81;5952070
81;5880448;2;22;13;15;3;23;17;1;25;21;18;16;26;11;12;7;9;4;19;20;5;6;14;10;8;24
2;22;13;15;3;23;17;1;25;21;18;16;26;11;12;7;9;4;5;20;19;6;14;10;8;24;81;5670567
81;5670567;2;22;13;15;3;23;17;1;25;21;18;16;26;11;12;7;9;4;5;20;19;6;14;10;8;24
2;17;13;15;3;23;22;1;25;21;18;16;26;11;12;7;9;4;5;20;19;6;14;10;8;24;81;5665229
81;5665229;2;17;13;15;3;23;22;1;25;21;18;16;26;11;12;7;9;4;5;20;19;6;14;10;8;24
2;17;13;15;3;23;22;1;25;21;7;16;26;11;12;18;9;4;5;20;19;6;14;10;8;24;81;5714528
81;5714528;2;17;13;15;3;23;22;1;25;21;7;16;26;11;12;18;9;4;5;20;19;6;14;10;8;24
2;17;13;15;3;23;22;1;25;21;7;16;26;11;12;18;9;5;4;20;19;6;14;10;8;24;81;5713128
81;5713128;2;17;13;15;3;23;22;1;25;21;7;16;26;11;12;18;9;5;4;20;19;6;14;10;8;24
2;17;13;10;3;23;22;1;25;21;7;16;26;11;12;18;9;5;4;20;19;6;14;15;8;24;81;5706131
81;5706131;2;17;13;10;3;23;22;1;25;21;7;16;26;11;12;18;9;5;4;20;19;6;14;15;8;24
2;17;13;10;3;23;22;24;25;21;7;16;26;11;12;18;9;5;4;20;19;6;14;15;8;1;81;5719809
81;5706131;2;17;13;10;3;23;22;1;25;21;7;16;26;11;12;18;9;5;4;20;19;6;14;15;8;24
2;17;13;10;3;23;22;1;25;21;8;16;26;11;12;18;9;5;4;20;19;6;14;15;7;24;81;5717331
