"X1";"X5897570";"X12";"X5";"X24";"X22";"X10";"X11";"X2";"X18";"X19";"X16";"X4";"X6";"X20";"X13";"X9";"X17";"X15";"X1.1";"X14";"X25";"X7";"X26";"X23";"X21";"X3";"X8"
22;20;3;12;13;10;9;11;7;15;23;24;19;8;25;21;6;18;5;14;1;17;2;26;16;4;52;5746637
52;5746637;22;20;3;12;13;10;9;11;7;15;23;24;19;8;25;21;6;18;5;14;1;17;2;26;16;4
22;20;3;12;13;10;9;11;7;15;23;24;19;1;25;21;6;18;5;14;8;17;2;26;16;4;52;5767595
52;5767595;22;20;3;12;13;10;9;11;7;15;23;24;19;1;25;21;6;18;5;14;8;17;2;26;16;4
22;20;3;12;13;10;9;11;7;15;23;24;19;1;25;21;6;18;5;14;16;17;2;26;8;4;52;5694635
52;5694635;22;20;3;12;13;10;9;11;7;15;23;24;19;1;25;21;6;18;5;14;16;17;2;26;8;4
22;20;3;12;13;10;9;16;7;15;23;24;19;1;25;21;6;18;5;14;11;17;2;26;8;4;52;5703155
52;5703155;22;20;3;12;13;10;9;16;7;15;23;24;19;1;25;21;6;18;5;14;11;17;2;26;8;4
22;20;3;12;13;10;9;16;7;15;23;24;19;1;25;21;6;18;2;14;11;17;5;26;8;4;52;5908469
52;5908469;22;20;3;12;13;10;9;16;7;15;23;24;19;1;25;21;6;18;2;14;11;17;5;26;8;4
22;20;8;12;13;10;9;16;7;15;23;24;19;1;25;21;6;18;2;14;11;17;5;26;3;4;52;5959929
52;5959929;22;20;8;12;13;10;9;16;7;15;23;24;19;1;25;21;6;18;2;14;11;17;5;26;3;4
22;20;8;12;13;10;9;16;7;15;23;24;19;1;25;21;6;18;2;14;11;17;5;26;4;3;52;5959929
52;5959929;22;20;8;12;13;10;9;16;7;15;23;24;19;1;25;21;6;18;2;14;11;17;5;26;4;3
22;20;8;13;12;10;9;16;7;15;23;24;19;1;25;21;6;18;2;14;11;17;5;26;4;3;52;5958029
52;5958029;22;20;8;13;12;10;9;16;7;15;23;24;19;1;25;21;6;18;2;14;11;17;5;26;4;3
22;20;8;13;12;10;9;16;7;15;23;24;19;1;25;21;3;18;2;14;11;17;5;26;4;6;52;5948652
52;5948652;22;20;8;13;12;10;9;16;7;15;23;24;19;1;25;21;3;18;2;14;11;17;5;26;4;6
22;20;8;13;12;10;9;16;7;15;23;24;19;1;25;21;3;18;2;14;11;6;5;26;4;17;52;5952875
52;5952875;22;20;8;13;12;10;9;16;7;15;23;24;19;1;25;21;3;18;2;14;11;6;5;26;4;17
22;20;8;13;12;10;16;9;7;15;23;24;19;1;25;21;3;18;2;14;11;6;5;26;4;17;52;5905519
52;5905519;22;20;8;13;12;10;16;9;7;15;23;24;19;1;25;21;3;18;2;14;11;6;5;26;4;17
22;20;8;13;12;10;16;25;7;15;23;24;19;1;9;21;3;18;2;14;11;6;5;26;4;17;52;6068164
52;6068164;22;20;8;13;12;10;16;25;7;15;23;24;19;1;9;21;3;18;2;14;11;6;5;26;4;17
22;20;8;16;12;10;13;25;7;15;23;24;19;1;9;21;3;18;2;14;11;6;5;26;4;17;52;6028358
52;6028358;22;20;8;16;12;10;13;25;7;15;23;24;19;1;9;21;3;18;2;14;11;6;5;26;4;17
4;20;8;16;12;10;13;25;7;15;23;24;19;1;9;21;3;18;2;14;11;6;5;26;22;17;52;6131567
52;6131567;4;20;8;16;12;10;13;25;7;15;23;24;19;1;9;21;3;18;2;14;11;6;5;26;22;17
4;20;8;16;12;10;13;25;7;14;23;24;19;1;9;21;3;18;2;15;11;6;5;26;22;17;52;5944434
52;5944434;4;20;8;16;12;10;13;25;7;14;23;24;19;1;9;21;3;18;2;15;11;6;5;26;22;17
4;20;8;16;12;10;13;25;7;14;23;24;18;1;9;21;3;19;2;15;11;6;5;26;22;17;52;5952886
52;5952886;4;20;8;16;12;10;13;25;7;14;23;24;18;1;9;21;3;19;2;15;11;6;5;26;22;17
4;20;8;16;12;10;13;25;7;14;23;24;18;11;9;21;3;19;2;15;1;6;5;26;22;17;52;6021617
52;6021617;4;20;8;16;12;10;13;25;7;14;23;24;18;11;9;21;3;19;2;15;1;6;5;26;22;17
26;20;8;16;12;10;13;25;7;14;23;24;18;11;9;21;3;19;2;15;1;6;5;4;22;17;52;6010195
52;6010195;26;20;8;16;12;10;13;25;7;14;23;24;18;11;9;21;3;19;2;15;1;6;5;4;22;17
26;20;8;16;12;10;13;25;7;4;23;24;18;11;9;21;3;19;2;15;1;6;5;14;22;17;52;6091623
52;6091623;26;20;8;16;12;10;13;25;7;4;23;24;18;11;9;21;3;19;2;15;1;6;5;14;22;17
26;20;8;16;12;10;13;25;7;4;23;2;18;11;9;21;3;19;24;15;1;6;5;14;22;17;52;6129632
53;6129632;26;20;8;16;12;10;13;25;7;4;23;2;18;11;9;21;3;19;24;15;1;6;5;14;22;17
26;20;8;16;12;4;13;25;7;10;23;2;18;11;9;21;3;19;24;15;1;6;5;14;22;17;53;6130699
53;6130699;26;20;8;16;12;4;13;25;7;10;23;2;18;11;9;21;3;19;24;15;1;6;5;14;22;17
26;20;8;6;12;4;13;25;7;10;23;2;18;11;9;21;3;19;24;15;1;16;5;14;22;17;53;6136342
53;6136342;26;20;8;6;12;4;13;25;7;10;23;2;18;11;9;21;3;19;24;15;1;16;5;14;22;17
26;20;8;6;12;4;13;25;7;14;23;2;18;11;9;21;3;19;24;15;1;16;5;10;22;17;53;5992937
53;5992937;26;20;8;6;12;4;13;25;7;14;23;2;18;11;9;21;3;19;24;15;1;16;5;10;22;17
26;20;8;6;12;4;13;25;7;14;23;2;18;11;9;21;19;3;24;15;1;16;5;10;22;17;53;5997387
53;5997387;26;20;8;6;12;4;13;25;7;14;23;2;18;11;9;21;19;3;24;15;1;16;5;10;22;17
26;20;8;6;12;4;13;25;7;14;23;2;18;11;3;21;19;9;24;15;1;16;5;10;22;17;53;5942299
53;5942299;26;20;8;6;12;4;13;25;7;14;23;2;18;11;3;21;19;9;24;15;1;16;5;10;22;17
26;16;8;6;12;4;13;25;7;14;23;2;18;11;3;21;19;9;24;15;1;20;5;10;22;17;53;5959359
53;5959359;26;16;8;6;12;4;13;25;7;14;23;2;18;11;3;21;19;9;24;15;1;20;5;10;22;17
26;16;8;6;12;4;13;25;7;14;21;2;18;11;3;23;19;9;24;15;1;20;5;10;22;17;53;5923921
53;5923921;26;16;8;6;12;4;13;25;7;14;21;2;18;11;3;23;19;9;24;15;1;20;5;10;22;17
26;16;8;24;12;4;13;25;7;14;21;2;18;11;3;23;19;9;6;15;1;20;5;10;22;17;53;5888424
53;5888424;26;16;8;24;12;4;13;25;7;14;21;2;18;11;3;23;19;9;6;15;1;20;5;10;22;17
26;16;8;24;12;4;13;25;7;14;21;2;18;11;3;23;19;9;6;15;1;20;22;10;5;17;53;6039267
53;6039267;26;16;8;24;12;4;13;25;7;14;21;2;18;11;3;23;19;9;6;15;1;20;22;10;5;17
26;16;8;6;12;4;13;25;7;14;21;2;18;11;3;23;19;9;24;15;1;20;22;10;5;17;53;6055736
53;6055736;26;16;8;6;12;4;13;25;7;14;21;2;18;11;3;23;19;9;24;15;1;20;22;10;5;17
8;16;26;6;12;4;13;25;7;14;21;2;18;11;3;23;19;9;24;15;1;20;22;10;5;17;53;6033571
53;6033571;8;16;26;6;12;4;13;25;7;14;21;2;18;11;3;23;19;9;24;15;1;20;22;10;5;17
8;16;26;6;12;4;13;25;7;14;21;2;18;11;3;23;19;9;5;15;1;20;22;10;24;17;53;5802392
53;5802392;8;16;26;6;12;4;13;25;7;14;21;2;18;11;3;23;19;9;5;15;1;20;22;10;24;17
8;16;26;6;12;4;13;25;7;19;21;2;18;11;3;23;14;9;5;15;1;20;22;10;24;17;53;5751955
53;5751955;8;16;26;6;12;4;13;25;7;19;21;2;18;11;3;23;14;9;5;15;1;20;22;10;24;17
8;16;26;6;12;4;13;25;7;19;21;2;18;11;3;23;14;9;5;15;1;20;22;10;17;24;53;5751955
53;5751955;8;16;26;6;12;4;13;25;7;19;21;2;18;11;3;23;14;9;5;15;1;20;22;10;17;24
8;16;26;6;12;4;13;25;7;19;9;2;18;11;3;23;14;21;5;15;1;20;22;10;17;24;53;5772817
53;5772817;8;16;26;6;12;4;13;25;7;19;9;2;18;11;3;23;14;21;5;15;1;20;22;10;17;24
8;16;26;6;12;4;15;25;7;19;9;2;18;11;3;23;14;21;5;13;1;20;22;10;17;24;53;5769498
53;5769498;8;16;26;6;12;4;15;25;7;19;9;2;18;11;3;23;14;21;5;13;1;20;22;10;17;24
8;16;26;6;12;4;15;25;2;19;9;7;18;11;3;23;14;21;5;13;1;20;22;10;17;24;53;5744389
53;5744389;8;16;26;6;12;4;15;25;2;19;9;7;18;11;3;23;14;21;5;13;1;20;22;10;17;24
8;16;26;6;10;4;15;25;2;19;9;7;18;11;3;23;14;21;5;13;1;20;22;12;17;24;53;5760787
53;5760787;8;16;26;6;10;4;15;25;2;19;9;7;18;11;3;23;14;21;5;13;1;20;22;12;17;24
8;16;26;6;10;4;15;25;2;19;9;7;18;11;3;23;14;1;5;13;21;20;22;12;17;24;53;5700855
53;5700855;8;16;26;6;10;4;15;25;2;19;9;7;18;11;3;23;14;1;5;13;21;20;22;12;17;24
8;16;26;6;10;4;15;25;2;19;9;24;18;11;3;23;14;1;5;13;21;20;22;12;17;7;53;5735492
54;5735492;8;16;26;6;10;4;15;25;2;19;9;24;18;11;3;23;14;1;5;13;21;20;22;12;17;7
8;16;26;6;10;4;15;25;2;19;9;24;18;11;14;23;3;1;5;13;21;20;22;12;17;7;54;5695682
54;5695682;8;16;26;6;10;4;15;25;2;19;9;24;18;11;14;23;3;1;5;13;21;20;22;12;17;7
8;16;26;6;10;4;15;25;2;19;9;23;18;11;14;24;3;1;5;13;21;20;22;12;17;7;54;5692126
54;5692126;8;16;26;6;10;4;15;25;2;19;9;23;18;11;14;24;3;1;5;13;21;20;22;12;17;7
8;16;26;6;10;4;15;25;2;19;9;23;18;11;14;24;21;1;5;13;3;20;22;12;17;7;54;5685620
54;5685620;8;16;26;6;10;4;15;25;2;19;9;23;18;11;14;24;21;1;5;13;3;20;22;12;17;7
8;16;26;6;10;4;15;25;2;19;9;23;20;11;14;24;21;1;5;13;3;18;22;12;17;7;54;5645737
54;5645737;8;16;26;6;10;4;15;25;2;19;9;23;20;11;14;24;21;1;5;13;3;18;22;12;17;7
8;16;26;6;10;4;15;25;2;19;9;23;20;11;14;24;21;1;5;13;3;18;7;12;17;22;54;5681516
54;5681516;8;16;26;6;10;4;15;25;2;19;9;23;20;11;14;24;21;1;5;13;3;18;7;12;17;22
8;16;26;20;10;4;15;25;2;19;9;23;6;11;14;24;21;1;5;13;3;18;7;12;17;22;54;5730395
54;5730395;8;16;26;20;10;4;15;25;2;19;9;23;6;11;14;24;21;1;5;13;3;18;7;12;17;22
10;16;26;20;8;4;15;25;2;19;9;23;6;11;14;24;21;1;5;13;3;18;7;12;17;22;54;5729090
54;5729090;10;16;26;20;8;4;15;25;2;19;9;23;6;11;14;24;21;1;5;13;3;18;7;12;17;22
10;16;26;20;8;4;15;25;2;19;9;23;6;11;14;24;21;1;5;12;3;18;7;13;17;22;54;5724934
54;5724934;10;16;26;20;8;4;15;25;2;19;9;23;6;11;14;24;21;1;5;12;3;18;7;13;17;22
10;16;26;20;8;4;15;25;3;19;9;23;6;11;14;24;21;1;5;12;2;18;7;13;17;22;54;5665184
54;5665184;10;16;26;20;8;4;15;25;3;19;9;23;6;11;14;24;21;1;5;12;2;18;7;13;17;22
10;16;26;20;8;4;15;25;3;19;9;23;6;18;14;24;21;1;5;12;2;11;7;13;17;22;54;5637262
54;5637262;10;16;26;20;8;4;15;25;3;19;9;23;6;18;14;24;21;1;5;12;2;11;7;13;17;22
10;16;26;20;8;4;15;23;3;19;9;25;6;18;14;24;21;1;5;12;2;11;7;13;17;22;54;5648075
54;5648075;10;16;26;20;8;4;15;23;3;19;9;25;6;18;14;24;21;1;5;12;2;11;7;13;17;22
10;16;26;20;8;4;15;23;3;19;9;25;6;18;14;24;21;5;1;12;2;11;7;13;17;22;54;5654075
54;5654075;10;16;26;20;8;4;15;23;3;19;9;25;6;18;14;24;21;5;1;12;2;11;7;13;17;22
10;16;25;20;8;4;15;23;3;19;9;26;6;18;14;24;21;5;1;12;2;11;7;13;17;22;54;5646768
54;5646768;10;16;25;20;8;4;15;23;3;19;9;26;6;18;14;24;21;5;1;12;2;11;7;13;17;22
10;16;25;20;8;4;3;23;15;19;9;26;6;18;14;24;21;5;1;12;2;11;7;13;17;22;54;5636008
54;5636008;10;16;25;20;8;4;3;23;15;19;9;26;6;18;14;24;21;5;1;12;2;11;7;13;17;22
10;16;25;20;8;4;3;23;15;19;9;26;7;18;14;24;21;5;1;12;2;11;6;13;17;22;54;5608252
54;5608252;10;16;25;20;8;4;3;23;15;19;9;26;7;18;14;24;21;5;1;12;2;11;6;13;17;22
10;16;25;20;8;4;3;23;15;19;18;26;7;9;14;24;21;5;1;12;2;11;6;13;17;22;54;5617271
54;5617271;10;16;25;20;8;4;3;23;15;19;18;26;7;9;14;24;21;5;1;12;2;11;6;13;17;22
10;16;25;20;8;4;3;23;21;19;18;26;7;9;14;24;15;5;1;12;2;11;6;13;17;22;54;5629372
54;5629372;10;16;25;20;8;4;3;23;21;19;18;26;7;9;14;24;15;5;1;12;2;11;6;13;17;22
10;16;25;20;8;4;3;23;21;19;18;26;7;1;14;24;15;5;9;12;2;11;6;13;17;22;54;5627362
54;5627362;10;16;25;20;8;4;3;23;21;19;18;26;7;1;14;24;15;5;9;12;2;11;6;13;17;22
10;16;25;20;8;4;3;23;21;19;18;26;7;1;14;24;5;15;9;12;2;11;6;13;17;22;54;5670961
54;5670961;10;16;25;20;8;4;3;23;21;19;18;26;7;1;14;24;5;15;9;12;2;11;6;13;17;22
10;16;25;20;8;4;12;23;21;19;18;26;7;1;14;24;5;15;9;3;2;11;6;13;17;22;54;5685446
55;5685446;10;16;25;20;8;4;12;23;21;19;18;26;7;1;14;24;5;15;9;3;2;11;6;13;17;22
10;26;25;20;8;4;12;23;21;19;18;16;7;1;14;24;5;15;9;3;2;11;6;13;17;22;55;5689973
55;5689973;10;26;25;20;8;4;12;23;21;19;18;16;7;1;14;24;5;15;9;3;2;11;6;13;17;22
10;26;25;20;8;4;12;23;9;19;18;16;7;1;14;24;5;15;21;3;2;11;6;13;17;22;55;5751022
55;5751022;10;26;25;20;8;4;12;23;9;19;18;16;7;1;14;24;5;15;21;3;2;11;6;13;17;22
10;26;25;20;16;4;12;23;9;19;18;8;7;1;14;24;5;15;21;3;2;11;6;13;17;22;55;5704322
55;5704322;10;26;25;20;16;4;12;23;9;19;18;8;7;1;14;24;5;15;21;3;2;11;6;13;17;22
10;26;25;20;16;4;12;23;9;19;18;8;7;1;21;24;5;15;14;3;2;11;6;13;17;22;55;5785530
55;5704322;10;26;25;20;16;4;12;23;9;19;18;8;7;1;14;24;5;15;21;3;2;11;6;13;17;22
10;26;12;20;16;4;25;23;9;19;18;8;7;1;14;24;5;15;21;3;2;11;6;13;17;22;55;5689749
55;5689749;10;26;12;20;16;4;25;23;9;19;18;8;7;1;14;24;5;15;21;3;2;11;6;13;17;22
17;26;12;20;16;4;25;23;9;19;18;8;7;1;14;24;5;15;21;3;2;11;6;13;10;22;55;5691410
55;5691410;17;26;12;20;16;4;25;23;9;19;18;8;7;1;14;24;5;15;21;3;2;11;6;13;10;22
17;26;12;20;16;4;25;23;13;19;18;8;7;1;14;24;5;15;21;3;2;11;6;9;10;22;55;5770835
55;5770835;17;26;12;20;16;4;25;23;13;19;18;8;7;1;14;24;5;15;21;3;2;11;6;9;10;22
17;26;12;20;16;4;25;23;13;19;18;8;7;1;14;24;5;15;21;3;2;11;6;10;9;22;55;5773323
55;5773323;17;26;12;20;16;4;25;23;13;19;18;8;7;1;14;24;5;15;21;3;2;11;6;10;9;22
25;26;12;20;16;4;17;23;13;19;18;8;7;1;14;24;5;15;21;3;2;11;6;10;9;22;55;5773385
55;5773385;25;26;12;20;16;4;17;23;13;19;18;8;7;1;14;24;5;15;21;3;2;11;6;10;9;22
25;26;12;20;16;4;17;23;13;19;18;8;7;1;14;24;5;15;21;11;2;3;6;10;9;22;55;5772510
55;5772510;25;26;12;20;16;4;17;23;13;19;18;8;7;1;14;24;5;15;21;11;2;3;6;10;9;22
9;26;12;20;16;4;17;23;13;19;18;8;7;1;14;24;5;15;21;11;2;3;6;10;25;22;55;5726360
55;5726360;9;26;12;20;16;4;17;23;13;19;18;8;7;1;14;24;5;15;21;11;2;3;6;10;25;22
15;26;12;20;16;4;17;23;13;19;18;8;7;1;14;24;5;9;21;11;2;3;6;10;25;22;55;5685904
55;5685904;15;26;12;20;16;4;17;23;13;19;18;8;7;1;14;24;5;9;21;11;2;3;6;10;25;22
15;23;12;20;16;4;17;26;13;19;18;8;7;1;14;24;5;9;21;11;2;3;6;10;25;22;55;5675118
55;5675118;15;23;12;20;16;4;17;26;13;19;18;8;7;1;14;24;5;9;21;11;2;3;6;10;25;22
15;23;12;20;16;4;17;26;1;19;18;8;7;13;14;24;5;9;21;11;2;3;6;10;25;22;55;5637033
55;5637033;15;23;12;20;16;4;17;26;1;19;18;8;7;13;14;24;5;9;21;11;2;3;6;10;25;22
15;23;12;20;16;4;17;26;1;19;18;8;11;13;14;24;5;9;21;7;2;3;6;10;25;22;55;5651682
55;5651682;15;23;12;20;16;4;17;26;1;19;18;8;11;13;14;24;5;9;21;7;2;3;6;10;25;22
25;23;12;20;16;4;17;26;1;19;18;8;11;13;14;24;5;9;21;7;2;3;6;10;15;22;55;5619986
55;5619986;25;23;12;20;16;4;17;26;1;19;18;8;11;13;14;24;5;9;21;7;2;3;6;10;15;22
25;23;12;20;16;4;17;26;1;19;18;8;11;13;14;24;5;6;21;7;2;3;9;10;15;22;55;5771990
55;5771990;25;23;12;20;16;4;17;26;1;19;18;8;11;13;14;24;5;6;21;7;2;3;9;10;15;22
25;23;13;20;16;4;17;26;1;19;18;8;11;12;14;24;5;6;21;7;2;3;9;10;15;22;55;5764847
55;5764847;25;23;13;20;16;4;17;26;1;19;18;8;11;12;14;24;5;6;21;7;2;3;9;10;15;22
25;23;13;20;16;4;17;26;1;19;18;8;11;12;14;24;5;6;15;7;2;3;9;10;21;22;55;5770569
55;5770569;25;23;13;20;16;4;17;26;1;19;18;8;11;12;14;24;5;6;15;7;2;3;9;10;21;22
25;23;13;20;16;4;17;26;1;19;18;8;11;12;14;22;5;6;15;7;2;3;9;10;21;24;55;5769987
56;5769987;25;23;13;20;16;4;17;26;1;19;18;8;11;12;14;22;5;6;15;7;2;3;9;10;21;24
25;23;13;20;16;4;17;24;1;19;18;8;11;12;14;22;5;6;15;7;2;3;9;10;21;26;56;5772666
56;5772666;25;23;13;20;16;4;17;24;1;19;18;8;11;12;14;22;5;6;15;7;2;3;9;10;21;26
25;21;13;20;16;4;17;24;1;19;18;8;11;12;14;22;5;6;15;7;2;3;9;10;23;26;56;5785501
56;5785501;25;21;13;20;16;4;17;24;1;19;18;8;11;12;14;22;5;6;15;7;2;3;9;10;23;26
25;21;13;20;16;4;17;24;7;19;18;8;11;12;14;22;5;6;15;1;2;3;9;10;23;26;56;5859299
56;5859299;25;21;13;20;16;4;17;24;7;19;18;8;11;12;14;22;5;6;15;1;2;3;9;10;23;26
25;21;13;20;16;4;9;24;7;19;18;8;11;12;14;22;5;6;15;1;2;3;17;10;23;26;56;5830851
56;5830851;25;21;13;20;16;4;9;24;7;19;18;8;11;12;14;22;5;6;15;1;2;3;17;10;23;26
25;21;13;20;16;4;9;24;7;17;18;8;11;12;14;22;5;6;15;1;2;3;19;10;23;26;56;5931331
56;5931331;25;21;13;20;16;4;9;24;7;17;18;8;11;12;14;22;5;6;15;1;2;3;19;10;23;26
25;21;13;20;16;4;9;24;8;17;18;7;11;12;14;22;5;6;15;1;2;3;19;10;23;26;56;5916751
56;5916751;25;21;13;20;16;4;9;24;8;17;18;7;11;12;14;22;5;6;15;1;2;3;19;10;23;26
25;21;13;20;16;4;9;24;8;17;18;7;11;12;14;22;5;6;19;1;2;3;15;10;23;26;56;5832768
56;5832768;25;21;13;20;16;4;9;24;8;17;18;7;11;12;14;22;5;6;19;1;2;3;15;10;23;26
25;21;13;20;16;4;9;24;12;17;18;7;11;8;14;22;5;6;19;1;2;3;15;10;23;26;56;5854328
56;5854328;25;21;13;20;16;4;9;24;12;17;18;7;11;8;14;22;5;6;19;1;2;3;15;10;23;26
25;21;13;20;16;4;9;24;12;17;18;7;11;8;10;22;5;6;19;1;2;3;15;14;23;26;56;5889657
56;5854328;25;21;13;20;16;4;9;24;12;17;18;7;11;8;14;22;5;6;19;1;2;3;15;10;23;26
25;21;13;20;16;4;9;24;12;17;5;7;11;8;14;22;18;6;19;1;2;3;15;10;23;26;56;5757868
56;5757868;25;21;13;20;16;4;9;24;12;17;5;7;11;8;14;22;18;6;19;1;2;3;15;10;23;26
25;21;13;20;16;4;9;24;10;17;5;7;11;8;14;22;18;6;19;1;2;3;15;12;23;26;56;5810831
56;5810831;25;21;13;20;16;4;9;24;10;17;5;7;11;8;14;22;18;6;19;1;2;3;15;12;23;26
25;21;13;20;16;4;26;24;10;17;5;7;11;8;14;22;18;6;19;1;2;3;15;12;23;9;56;5835732
56;5835732;25;21;13;20;16;4;26;24;10;17;5;7;11;8;14;22;18;6;19;1;2;3;15;12;23;9
25;21;13;20;16;4;26;24;10;17;5;7;11;8;14;22;18;6;19;1;2;3;9;12;23;15;56;5947523
56;5947523;25;21;13;20;16;4;26;24;10;17;5;7;11;8;14;22;18;6;19;1;2;3;9;12;23;15
25;21;13;20;16;4;26;24;7;17;5;10;11;8;14;22;18;6;19;1;2;3;9;12;23;15;56;5945237
56;5945237;25;21;13;20;16;4;26;24;7;17;5;10;11;8;14;22;18;6;19;1;2;3;9;12;23;15
25;22;13;20;16;4;26;24;7;17;5;10;11;8;14;21;18;6;19;1;2;3;9;12;23;15;56;5896150
56;5896150;25;22;13;20;16;4;26;24;7;17;5;10;11;8;14;21;18;6;19;1;2;3;9;12;23;15
4;22;13;20;16;25;26;24;7;17;5;10;11;8;14;21;18;6;19;1;2;3;9;12;23;15;56;6003795
56;6003795;4;22;13;20;16;25;26;24;7;17;5;10;11;8;14;21;18;6;19;1;2;3;9;12;23;15
4;22;13;20;16;25;26;24;7;17;5;10;11;8;1;21;18;6;19;14;2;3;9;12;23;15;56;6076894
56;6076894;4;22;13;20;16;25;26;24;7;17;5;10;11;8;1;21;18;6;19;14;2;3;9;12;23;15
4;22;13;20;16;25;26;24;7;17;5;10;1;8;11;21;18;6;19;14;2;3;9;12;23;15;56;6034817
56;6034817;4;22;13;20;16;25;26;24;7;17;5;10;1;8;11;21;18;6;19;14;2;3;9;12;23;15
4;22;13;11;16;25;26;24;7;17;5;10;1;8;20;21;18;6;19;14;2;3;9;12;23;15;56;6006965
56;6006965;4;22;13;11;16;25;26;24;7;17;5;10;1;8;20;21;18;6;19;14;2;3;9;12;23;15
4;21;13;11;16;25;26;24;7;17;5;10;1;8;20;22;18;6;19;14;2;3;9;12;23;15;56;6073910
57;6073910;4;21;13;11;16;25;26;24;7;17;5;10;1;8;20;22;18;6;19;14;2;3;9;12;23;15
4;21;13;11;16;25;26;24;7;10;5;17;1;8;20;22;18;6;19;14;2;3;9;12;23;15;57;6074474
57;6074474;4;21;13;11;16;25;26;24;7;10;5;17;1;8;20;22;18;6;19;14;2;3;9;12;23;15
4;21;17;11;16;25;26;24;7;10;5;13;1;8;20;22;18;6;19;14;2;3;9;12;23;15;57;6050342
57;6050342;4;21;17;11;16;25;26;24;7;10;5;13;1;8;20;22;18;6;19;14;2;3;9;12;23;15
10;21;17;11;16;25;26;24;7;4;5;13;1;8;20;22;18;6;19;14;2;3;9;12;23;15;57;5924691
57;5924691;10;21;17;11;16;25;26;24;7;4;5;13;1;8;20;22;18;6;19;14;2;3;9;12;23;15
10;21;17;15;16;25;26;24;7;4;5;13;1;8;20;22;18;6;19;14;2;3;9;12;23;11;57;5918976
57;5918976;10;21;17;15;16;25;26;24;7;4;5;13;1;8;20;22;18;6;19;14;2;3;9;12;23;11
10;21;17;15;16;25;26;24;7;4;5;19;1;8;20;22;18;6;13;14;2;3;9;12;23;11;57;5965039
57;5965039;10;21;17;15;16;25;26;24;7;4;5;19;1;8;20;22;18;6;13;14;2;3;9;12;23;11
10;21;17;15;16;25;26;24;7;4;5;22;1;8;20;19;18;6;13;14;2;3;9;12;23;11;57;5911687
57;5911687;10;21;17;15;16;25;26;24;7;4;5;22;1;8;20;19;18;6;13;14;2;3;9;12;23;11
10;21;17;15;16;25;26;24;7;4;22;5;1;8;20;19;18;6;13;14;2;3;9;12;23;11;57;5913705
57;5913705;10;21;17;15;16;25;26;24;7;4;22;5;1;8;20;19;18;6;13;14;2;3;9;12;23;11
10;21;17;15;16;25;18;24;7;4;22;5;1;8;20;19;26;6;13;14;2;3;9;12;23;11;57;5927341
57;5927341;10;21;17;15;16;25;18;24;7;4;22;5;1;8;20;19;26;6;13;14;2;3;9;12;23;11
10;21;11;15;16;25;18;24;7;4;22;5;1;8;20;19;26;6;13;14;2;3;9;12;23;17;57;5946243
57;5946243;10;21;11;15;16;25;18;24;7;4;22;5;1;8;20;19;26;6;13;14;2;3;9;12;23;17
10;21;11;15;16;25;18;24;7;4;22;5;1;8;20;19;26;6;13;14;3;2;9;12;23;17;57;5926632
57;5926632;10;21;11;15;16;25;18;24;7;4;22;5;1;8;20;19;26;6;13;14;3;2;9;12;23;17
10;21;11;15;16;25;2;24;7;4;22;5;1;8;20;19;26;6;13;14;3;18;9;12;23;17;57;6082451
57;5926632;10;21;11;15;16;25;18;24;7;4;22;5;1;8;20;19;26;6;13;14;3;2;9;12;23;17
10;21;11;15;16;25;18;24;7;4;22;5;1;8;20;19;26;6;13;14;23;2;9;12;3;17;57;5930241
57;5930241;10;21;11;15;16;25;18;24;7;4;22;5;1;8;20;19;26;6;13;14;23;2;9;12;3;17
10;21;11;15;16;25;18;24;7;13;22;5;1;8;20;19;26;6;4;14;23;2;9;12;3;17;57;5927451
57;5927451;10;21;11;15;16;25;18;24;7;13;22;5;1;8;20;19;26;6;4;14;23;2;9;12;3;17
10;21;11;15;16;25;18;24;7;13;9;5;1;8;20;19;26;6;4;14;23;2;22;12;3;17;57;5840103
57;5840103;10;21;11;15;16;25;18;24;7;13;9;5;1;8;20;19;26;6;4;14;23;2;22;12;3;17
10;21;11;15;16;20;18;24;7;13;9;5;1;8;25;19;26;6;4;14;23;2;22;12;3;17;57;5822585
57;5822585;10;21;11;15;16;20;18;24;7;13;9;5;1;8;25;19;26;6;4;14;23;2;22;12;3;17
10;21;11;15;16;20;18;24;7;3;9;5;1;8;25;19;26;6;4;14;23;2;22;12;13;17;57;5818085
57;5818085;10;21;11;15;16;20;18;24;7;3;9;5;1;8;25;19;26;6;4;14;23;2;22;12;13;17
10;18;11;15;16;20;21;24;7;3;9;5;1;8;25;19;26;6;4;14;23;2;22;12;13;17;57;5898313
57;5898313;10;18;11;15;16;20;21;24;7;3;9;5;1;8;25;19;26;6;4;14;23;2;22;12;13;17
10;18;11;15;16;20;21;24;7;3;9;5;1;6;25;19;26;8;4;14;23;2;22;12;13;17;57;5891362
57;5891362;10;18;11;15;16;20;21;24;7;3;9;5;1;6;25;19;26;8;4;14;23;2;22;12;13;17
10;18;11;15;16;20;21;24;7;3;9;5;1;6;25;19;2;8;4;14;23;26;22;12;13;17;57;5870888
57;5870888;10;18;11;15;16;20;21;24;7;3;9;5;1;6;25;19;2;8;4;14;23;26;22;12;13;17
10;18;11;15;19;20;21;24;7;3;9;5;1;6;25;16;2;8;4;14;23;26;22;12;13;17;57;5870138
