"X1";"X33432";"X5";"X8";"X11";"X2";"X10";"X6";"X12";"X4";"X1.1";"X3";"X7";"X9"
36;36578;6;12;4;3;11;1;8;7;9;10;2;5
6;12;4;3;11;1;8;7;10;9;2;5;36;46024
36;36578;6;12;4;3;11;1;8;7;9;10;2;5
6;12;7;3;11;1;8;4;9;10;2;5;36;47598
36;36578;6;12;4;3;11;1;8;7;9;10;2;5
6;10;4;3;11;1;8;7;9;12;2;5;36;35882
36;35882;6;10;4;3;11;1;8;7;9;12;2;5
6;10;4;3;11;1;8;2;9;12;7;5;36;35338
36;35338;6;10;4;3;11;1;8;2;9;12;7;5
6;10;4;3;11;1;8;5;9;12;7;2;36;41914
36;35338;6;10;4;3;11;1;8;2;9;12;7;5
2;10;4;3;11;1;8;6;9;12;7;5;36;38568
36;35338;6;10;4;3;11;1;8;2;9;12;7;5
6;10;4;1;11;3;8;2;9;12;7;5;36;41912
36;35338;6;10;4;3;11;1;8;2;9;12;7;5
6;10;4;3;11;1;8;2;7;12;9;5;36;35198
37;35198;6;10;4;3;11;1;8;2;7;12;9;5
6;10;4;3;11;1;8;7;2;12;9;5;37;35796
37;35796;6;10;4;3;11;1;8;7;2;12;9;5
6;9;4;3;11;1;8;7;2;12;10;5;37;44350
37;35796;6;10;4;3;11;1;8;7;2;12;9;5
6;10;4;8;11;1;3;7;2;12;9;5;37;32876
37;32876;6;10;4;8;11;1;3;7;2;12;9;5
6;10;4;8;11;1;3;2;7;12;9;5;37;32278
37;32278;6;10;4;8;11;1;3;2;7;12;9;5
6;10;4;7;11;1;3;2;8;12;9;5;37;34736
37;34736;6;10;4;7;11;1;3;2;8;12;9;5
6;10;4;7;11;1;3;2;8;12;5;9;37;30684
37;30684;6;10;4;7;11;1;3;2;8;12;5;9
7;10;4;6;11;1;3;2;8;12;5;9;37;28440
37;28440;7;10;4;6;11;1;3;2;8;12;5;9
7;10;4;6;11;1;8;2;3;12;5;9;37;28366
37;28366;7;10;4;6;11;1;8;2;3;12;5;9
7;10;4;6;12;1;8;2;3;11;5;9;37;35432
37;35432;7;10;4;6;12;1;8;2;3;11;5;9
7;10;8;6;12;1;4;2;3;11;5;9;37;37548
37;35432;7;10;4;6;12;1;8;2;3;11;5;9
7;10;4;1;12;6;8;2;3;11;5;9;37;38028
37;38028;7;10;4;1;12;6;8;2;3;11;5;9
2;10;4;1;12;6;8;7;3;11;5;9;37;40840
37;38028;7;10;4;1;12;6;8;2;3;11;5;9
7;10;4;1;12;6;11;2;3;8;5;9;37;39662
37;39662;7;10;4;1;12;6;11;2;3;8;5;9
10;7;4;1;12;6;11;2;3;8;5;9;37;51676
37;39662;7;10;4;1;12;6;11;2;3;8;5;9
7;10;4;1;12;2;11;6;3;8;5;9;37;32702
37;32702;7;10;4;1;12;2;11;6;3;8;5;9
7;10;4;12;1;2;11;6;3;8;5;9;37;31582
37;31582;7;10;4;12;1;2;11;6;3;8;5;9
7;10;4;12;9;2;11;6;3;8;5;1;37;33078
37;33078;7;10;4;12;9;2;11;6;3;8;5;1
7;10;6;12;9;2;11;4;3;8;5;1;37;27662
37;27662;7;10;6;12;9;2;11;4;3;8;5;1
7;10;6;12;9;2;11;4;8;3;5;1;37;26606
37;26606;7;10;6;12;9;2;11;4;8;3;5;1
12;10;6;7;9;2;11;4;8;3;5;1;37;38694
38;26606;7;10;6;12;9;2;11;4;8;3;5;1
7;1;6;12;9;2;11;4;8;3;5;10;38;25356
38;25356;7;1;6;12;9;2;11;4;8;3;5;10
7;1;6;3;9;2;11;4;8;12;5;10;38;40460
38;25356;7;1;6;12;9;2;11;4;8;3;5;10
1;7;6;12;9;2;11;4;8;3;5;10;38;30272
38;25356;7;1;6;12;9;2;11;4;8;3;5;10
8;1;6;12;9;2;11;4;7;3;5;10;38;30300
38;25356;7;1;6;12;9;2;11;4;8;3;5;10
7;8;6;12;9;2;11;4;1;3;5;10;38;47724
38;25356;7;1;6;12;9;2;11;4;8;3;5;10
11;1;6;12;9;2;7;4;8;3;5;10;38;34558
38;25356;7;1;6;12;9;2;11;4;8;3;5;10
7;1;6;12;9;2;11;3;8;4;5;10;38;27114
38;25356;7;1;6;12;9;2;11;4;8;3;5;10
7;1;12;6;9;2;11;4;8;3;5;10;38;30162
38;30162;7;1;12;6;9;2;11;4;8;3;5;10
10;1;12;6;9;2;11;4;8;3;5;7;38;32922
38;32922;10;1;12;6;9;2;11;4;8;3;5;7
10;1;12;6;4;2;11;9;8;3;5;7;38;39098
38;32922;10;1;12;6;9;2;11;4;8;3;5;7
10;3;12;6;9;2;11;4;8;1;5;7;38;44688
38;32922;10;1;12;6;9;2;11;4;8;3;5;7
10;1;12;6;9;2;3;4;8;11;5;7;38;44138
38;32922;10;1;12;6;9;2;11;4;8;3;5;7
10;1;12;11;9;2;6;4;8;3;5;7;38;34490
38;34490;10;1;12;11;9;2;6;4;8;3;5;7
10;1;12;11;9;2;6;4;8;7;5;3;38;39290
38;39290;10;1;12;11;9;2;6;4;8;7;5;3
10;1;12;11;9;2;6;4;5;7;8;3;38;39314
38;39314;10;1;12;11;9;2;6;4;5;7;8;3
10;1;12;11;6;2;9;4;5;7;8;3;38;38402
38;38402;10;1;12;11;6;2;9;4;5;7;8;3
10;1;12;11;4;2;9;6;5;7;8;3;38;45854
38;38402;10;1;12;11;6;2;9;4;5;7;8;3
10;3;12;11;6;2;9;4;5;7;8;1;38;49208
38;49208;10;3;12;11;6;2;9;4;5;7;8;1
10;3;12;11;1;2;9;4;5;7;8;6;38;52464
38;52464;10;3;12;11;1;2;9;4;5;7;8;6
10;3;12;11;1;7;9;4;5;2;8;6;38;44730
39;44730;10;3;12;11;1;7;9;4;5;2;8;6
10;3;12;11;1;7;5;4;9;2;8;6;39;47896
39;44730;10;3;12;11;1;7;9;4;5;2;8;6
10;3;12;11;8;7;9;4;5;2;1;6;39;46040
39;46040;10;3;12;11;8;7;9;4;5;2;1;6
10;1;12;11;8;7;9;4;5;2;3;6;39;26654
39;26654;10;1;12;11;8;7;9;4;5;2;3;6
10;8;12;11;1;7;9;4;5;2;3;6;39;39208
39;26654;10;1;12;11;8;7;9;4;5;2;3;6
5;1;12;11;8;7;9;4;10;2;3;6;39;35456
39;26654;10;1;12;11;8;7;9;4;5;2;3;6
10;1;12;6;8;7;9;4;5;2;3;11;39;27472
39;27472;10;1;12;6;8;7;9;4;5;2;3;11
10;7;12;6;8;1;9;4;5;2;3;11;39;26500
39;26500;10;7;12;6;8;1;9;4;5;2;3;11
3;7;12;6;8;1;9;4;5;2;10;11;39;41470
39;26500;10;7;12;6;8;1;9;4;5;2;3;11
10;7;12;6;5;1;9;4;8;2;3;11;39;30042
39;30042;10;7;12;6;5;1;9;4;8;2;3;11
10;7;12;6;5;1;9;4;11;2;3;8;39;29296
39;29296;10;7;12;6;5;1;9;4;11;2;3;8
10;7;12;6;5;1;9;11;4;2;3;8;39;33646
39;29296;10;7;12;6;5;1;9;4;11;2;3;8
10;8;12;6;5;1;9;4;11;2;3;7;39;30324
39;30324;10;8;12;6;5;1;9;4;11;2;3;7
10;8;12;6;5;9;1;4;11;2;3;7;39;35294
39;30324;10;8;12;6;5;1;9;4;11;2;3;7
10;8;2;6;5;1;9;4;11;12;3;7;39;38106
39;30324;10;8;12;6;5;1;9;4;11;2;3;7
10;8;12;6;5;1;3;4;11;2;9;7;39;31014
39;31014;10;8;12;6;5;1;3;4;11;2;9;7
2;8;12;6;5;1;3;4;11;10;9;7;39;49532
39;31014;10;8;12;6;5;1;3;4;11;2;9;7
10;8;12;3;5;1;6;4;11;2;9;7;39;29828
39;29828;10;8;12;3;5;1;6;4;11;2;9;7
10;8;12;3;4;1;6;5;11;2;9;7;39;42852
39;29828;10;8;12;3;5;1;6;4;11;2;9;7
10;8;12;3;5;1;6;4;7;2;9;11;39;33148
39;29828;10;8;12;3;5;1;6;4;11;2;9;7
10;8;12;3;11;1;6;4;5;2;9;7;39;36644
40;29828;10;8;12;3;5;1;6;4;11;2;9;7
10;8;12;9;5;1;6;4;11;2;3;7;40;30836
40;30836;10;8;12;9;5;1;6;4;11;2;3;7
10;8;12;1;5;9;6;4;11;2;3;7;40;30420
40;30420;10;8;12;1;5;9;6;4;11;2;3;7
10;12;8;1;5;9;6;4;11;2;3;7;40;39976
40;30420;10;8;12;1;5;9;6;4;11;2;3;7
10;8;12;1;5;3;6;4;11;2;9;7;40;33452
40;30420;10;8;12;1;5;9;6;4;11;2;3;7
10;8;12;1;5;9;3;4;11;2;6;7;40;28796
40;28796;10;8;12;1;5;9;3;4;11;2;6;7
10;7;12;1;5;9;3;4;11;2;6;8;40;30584
40;30584;10;7;12;1;5;9;3;4;11;2;6;8
10;9;12;1;5;7;3;4;11;2;6;8;40;40158
40;30584;10;7;12;1;5;9;3;4;11;2;6;8
10;7;12;1;5;9;3;11;4;2;6;8;40;37580
40;30584;10;7;12;1;5;9;3;4;11;2;6;8
10;9;12;1;5;7;3;4;11;2;6;8;40;40158
40;30584;10;7;12;1;5;9;3;4;11;2;6;8
10;7;12;8;5;9;3;4;11;2;6;1;40;27246
40;27246;10;7;12;8;5;9;3;4;11;2;6;1
10;7;12;3;5;9;8;4;11;2;6;1;40;30384
40;27246;10;7;12;8;5;9;3;4;11;2;6;1
5;7;12;8;10;9;3;4;11;2;6;1;40;26748
40;26748;5;7;12;8;10;9;3;4;11;2;6;1
5;7;12;2;10;9;3;4;11;8;6;1;40;30366
40;30366;5;7;12;2;10;9;3;4;11;8;6;1
5;7;12;8;10;9;3;4;11;2;6;1;40;26748
40;26748;5;7;12;8;10;9;3;4;11;2;6;1
5;7;9;8;10;12;3;4;11;2;6;1;40;25834
40;25834;5;7;9;8;10;12;3;4;11;2;6;1
5;7;9;8;10;1;3;4;11;2;6;12;40;20962
40;20962;5;7;9;8;10;1;3;4;11;2;6;12
5;11;9;8;10;1;3;4;7;2;6;12;40;32968
40;20962;5;7;9;8;10;1;3;4;11;2;6;12
7;5;9;8;10;1;3;4;11;2;6;12;40;30996
40;20962;5;7;9;8;10;1;3;4;11;2;6;12
1;7;9;8;10;5;3;4;11;2;6;12;40;21272
40;21272;1;7;9;8;10;5;3;4;11;2;6;12
1;7;9;8;10;12;3;4;11;2;6;5;40;30926
41;21272;1;7;9;8;10;5;3;4;11;2;6;12
1;7;9;2;10;5;3;4;11;8;6;12;41;25580
41;21272;1;7;9;8;10;5;3;4;11;2;6;12
1;7;9;11;10;5;3;4;8;2;6;12;41;25062
41;21272;1;7;9;8;10;5;3;4;11;2;6;12
1;7;9;8;2;5;3;4;11;10;6;12;41;29102
41;29102;1;7;9;8;2;5;3;4;11;10;6;12
1;7;9;8;2;5;11;4;3;10;6;12;41;33178
41;33178;1;7;9;8;2;5;11;4;3;10;6;12
1;7;9;8;2;5;11;4;10;3;6;12;41;23810
41;23810;1;7;9;8;2;5;11;4;10;3;6;12
6;7;9;8;2;5;11;4;10;3;1;12;41;39362
41;23810;1;7;9;8;2;5;11;4;10;3;6;12
1;7;9;8;4;5;11;2;10;3;6;12;41;32870
41;23810;1;7;9;8;2;5;11;4;10;3;6;12
1;7;9;8;2;3;11;4;10;5;6;12;41;48014
41;23810;1;7;9;8;2;5;11;4;10;3;6;12
1;7;9;8;2;5;4;11;10;3;6;12;41;30106
41;23810;1;7;9;8;2;5;11;4;10;3;6;12
1;7;2;8;9;5;11;4;10;3;6;12;41;28664
41;28664;1;7;2;8;9;5;11;4;10;3;6;12
1;7;2;8;9;5;11;4;3;10;6;12;41;38032
41;28664;1;7;2;8;9;5;11;4;10;3;6;12
1;7;2;8;11;5;9;4;10;3;6;12;41;23538
41;23538;1;7;2;8;11;5;9;4;10;3;6;12
1;7;10;8;11;5;9;4;2;3;6;12;41;25462
41;23538;1;7;2;8;11;5;9;4;10;3;6;12
1;7;2;8;11;5;9;4;10;3;12;6;41;27910
41;23538;1;7;2;8;11;5;9;4;10;3;6;12
1;7;2;8;11;6;9;4;10;3;5;12;41;37426
41;23538;1;7;2;8;11;5;9;4;10;3;6;12
1;7;2;8;11;5;9;4;10;6;3;12;41;20070
41;20070;1;7;2;8;11;5;9;4;10;6;3;12
11;7;2;8;1;5;9;4;10;6;3;12;41;28516
41;20070;1;7;2;8;11;5;9;4;10;6;3;12
10;7;2;8;11;5;9;4;1;6;3;12;41;21322
41;21322;10;7;2;8;11;5;9;4;1;6;3;12
9;7;2;8;11;5;10;4;1;6;3;12;41;24736
41;24736;9;7;2;8;11;5;10;4;1;6;3;12
9;7;2;8;11;5;3;4;1;6;10;12;41;24098
42;24098;9;7;2;8;11;5;3;4;1;6;10;12
6;7;2;8;11;5;3;4;1;9;10;12;42;37416
42;24098;9;7;2;8;11;5;3;4;1;6;10;12
8;7;2;9;11;5;3;4;1;6;10;12;42;31534
42;24098;9;7;2;8;11;5;3;4;1;6;10;12
9;7;1;8;11;5;3;4;2;6;10;12;42;25330
42;25330;9;7;1;8;11;5;3;4;2;6;10;12
9;4;1;8;11;5;3;7;2;6;10;12;42;56762
42;25330;9;7;1;8;11;5;3;4;2;6;10;12
9;10;1;8;11;5;3;4;2;6;7;12;42;31674
42;25330;9;7;1;8;11;5;3;4;2;6;10;12
9;7;1;8;11;5;3;12;2;6;10;4;42;30134
42;25330;9;7;1;8;11;5;3;4;2;6;10;12
8;7;1;9;11;5;3;4;2;6;10;12;42;31006
42;25330;9;7;1;8;11;5;3;4;2;6;10;12
9;7;1;5;11;8;3;4;2;6;10;12;42;40506
42;25330;9;7;1;8;11;5;3;4;2;6;10;12
9;7;1;8;11;5;12;4;2;6;10;3;42;32124
42;32124;9;7;1;8;11;5;12;4;2;6;10;3
5;7;1;8;11;9;12;4;2;6;10;3;42;27880
42;27880;5;7;1;8;11;9;12;4;2;6;10;3
5;7;1;8;11;9;3;4;2;6;10;12;42;21086
42;21086;5;7;1;8;11;9;3;4;2;6;10;12
8;7;1;5;11;9;3;4;2;6;10;12;42;35486
42;21086;5;7;1;8;11;9;3;4;2;6;10;12
5;10;1;8;11;9;3;4;2;6;7;12;42;27358
42;27358;5;10;1;8;11;9;3;4;2;6;7;12
5;10;1;7;11;9;3;4;2;6;8;12;42;29038
42;29038;5;10;1;7;11;9;3;4;2;6;8;12
5;4;1;7;11;9;3;10;2;6;8;12;42;45922
42;29038;5;10;1;7;11;9;3;4;2;6;8;12
5;10;1;12;11;9;3;4;2;6;8;7;42;36892
42;29038;5;10;1;7;11;9;3;4;2;6;8;12
5;1;10;7;11;9;3;4;2;6;8;12;42;39626
42;29038;5;10;1;7;11;9;3;4;2;6;8;12
7;10;1;5;11;9;3;4;2;6;8;12;42;31524
42;29038;5;10;1;7;11;9;3;4;2;6;8;12
5;10;9;7;11;1;3;4;2;6;8;12;42;22240
42;22240;5;10;9;7;11;1;3;4;2;6;8;12
6;10;9;7;11;1;3;4;2;5;8;12;42;50736
43;22240;5;10;9;7;11;1;3;4;2;6;8;12
6;10;9;7;11;1;3;4;2;5;8;12;43;50736
43;22240;5;10;9;7;11;1;3;4;2;6;8;12
5;10;9;7;11;1;3;4;12;6;8;2;43;24250
43;24250;5;10;9;7;11;1;3;4;12;6;8;2
5;11;9;7;10;1;3;4;12;6;8;2;43;28320
43;28320;5;11;9;7;10;1;3;4;12;6;8;2
5;11;9;7;10;1;3;4;12;2;8;6;43;32736
43;28320;5;11;9;7;10;1;3;4;12;6;8;2
5;11;9;7;1;10;3;4;12;6;8;2;43;36224
43;28320;5;11;9;7;10;1;3;4;12;6;8;2
5;9;11;7;10;1;3;4;12;6;8;2;43;45700
43;28320;5;11;9;7;10;1;3;4;12;6;8;2
2;11;9;7;10;1;3;4;12;6;8;5;43;44822
43;28320;5;11;9;7;10;1;3;4;12;6;8;2
5;11;10;7;9;1;3;4;12;6;8;2;43;32216
43;28320;5;11;9;7;10;1;3;4;12;6;8;2
5;11;9;6;10;1;3;4;12;7;8;2;43;35490
43;28320;5;11;9;7;10;1;3;4;12;6;8;2
5;11;9;7;10;1;3;2;12;6;8;4;43;33684
43;28320;5;11;9;7;10;1;3;4;12;6;8;2
5;11;9;7;10;8;3;4;12;6;1;2;43;23704
43;23704;5;11;9;7;10;8;3;4;12;6;1;2
5;11;9;7;10;4;3;8;12;6;1;2;43;41522
43;23704;5;11;9;7;10;8;3;4;12;6;1;2
5;11;2;7;10;8;3;4;12;6;1;9;43;22648
43;22648;5;11;2;7;10;8;3;4;12;6;1;9
11;5;2;7;10;8;3;4;12;6;1;9;43;31882
43;22648;5;11;2;7;10;8;3;4;12;6;1;9
5;1;2;7;10;8;3;4;12;6;11;9;43;31246
43;22648;5;11;2;7;10;8;3;4;12;6;1;9
5;11;2;1;10;8;3;4;12;6;7;9;43;21768
43;21768;5;11;2;1;10;8;3;4;12;6;7;9
4;11;2;1;10;8;3;5;12;6;7;9;43;44986
43;21768;5;11;2;1;10;8;3;4;12;6;7;9
5;6;2;1;10;8;3;4;12;11;7;9;43;50254
43;21768;5;11;2;1;10;8;3;4;12;6;7;9
5;11;8;1;10;2;3;4;12;6;7;9;43;31520
43;21768;5;11;2;1;10;8;3;4;12;6;7;9
5;11;2;6;10;8;3;4;12;1;7;9;43;27720
44;21768;5;11;2;1;10;8;3;4;12;6;7;9
5;2;11;1;10;8;3;4;12;6;7;9;44;46524
44;21768;5;11;2;1;10;8;3;4;12;6;7;9
5;11;2;1;6;8;3;4;12;10;7;9;44;34732
44;21768;5;11;2;1;10;8;3;4;12;6;7;9
5;11;4;1;10;8;3;2;12;6;7;9;44;27956
44;21768;5;11;2;1;10;8;3;4;12;6;7;9
5;11;4;1;10;8;3;2;12;6;7;9;44;27956
44;21768;5;11;2;1;10;8;3;4;12;6;7;9
5;10;2;1;11;8;3;4;12;6;7;9;44;22274
44;22274;5;10;2;1;11;8;3;4;12;6;7;9
5;10;9;1;11;8;3;4;12;6;7;2;44;23330
44;23330;5;10;9;1;11;8;3;4;12;6;7;2
5;10;9;11;1;8;3;4;12;6;7;2;44;25490
44;25490;5;10;9;11;1;8;3;4;12;6;7;2
5;10;9;11;12;8;3;4;1;6;7;2;44;25236
44;25236;5;10;9;11;12;8;3;4;1;6;7;2
5;10;9;11;12;4;3;8;1;6;7;2;44;40036
44;40036;5;10;9;11;12;4;3;8;1;6;7;2
8;10;9;11;12;4;3;5;1;6;7;2;44;42232
44;42232;8;10;9;11;12;4;3;5;1;6;7;2
8;6;9;11;12;4;3;5;1;10;7;2;44;33384
44;33384;8;6;9;11;12;4;3;5;1;10;7;2
8;6;9;11;12;10;3;5;1;4;7;2;44;54876
44;33384;8;6;9;11;12;4;3;5;1;10;7;2
8;6;9;11;5;4;3;12;1;10;7;2;44;41062
44;33384;8;6;9;11;12;4;3;5;1;10;7;2
8;6;9;11;12;4;3;10;1;5;7;2;44;36404
44;36404;8;6;9;11;12;4;3;10;1;5;7;2
8;6;9;11;12;4;3;10;2;5;7;1;44;35346
44;35346;8;6;9;11;12;4;3;10;2;5;7;1
8;6;9;11;12;10;3;4;2;5;7;1;44;56676
44;35346;8;6;9;11;12;4;3;10;2;5;7;1
8;6;9;11;12;4;3;10;2;7;5;1;44;34166
44;34166;8;6;9;11;12;4;3;10;2;7;5;1
8;6;9;3;12;4;11;10;2;7;5;1;44;34952
44;34166;8;6;9;11;12;4;3;10;2;7;5;1
8;3;9;11;12;4;6;10;2;7;5;1;44;36118
44;34166;8;6;9;11;12;4;3;10;2;7;5;1
8;6;9;11;12;4;3;5;2;7;10;1;44;30730
45;30730;8;6;9;11;12;4;3;5;2;7;10;1
3;6;9;11;12;4;8;5;2;7;10;1;45;37822
45;30730;8;6;9;11;12;4;3;5;2;7;10;1
8;6;9;11;12;4;1;5;2;7;10;3;45;34876
45;30730;8;6;9;11;12;4;3;5;2;7;10;1
6;8;9;11;12;4;3;5;2;7;10;1;45;30892
45;30892;6;8;9;11;12;4;3;5;2;7;10;1
6;8;9;11;12;4;1;5;2;7;10;3;45;35038
45;30892;6;8;9;11;12;4;3;5;2;7;10;1
1;8;9;11;12;4;3;5;2;7;10;6;45;41732
45;30892;6;8;9;11;12;4;3;5;2;7;10;1
6;8;9;11;12;4;3;5;1;7;10;2;45;30862
45;30862;6;8;9;11;12;4;3;5;1;7;10;2
6;8;9;11;12;4;3;5;1;2;10;7;45;47182
45;30862;6;8;9;11;12;4;3;5;1;7;10;2
9;8;6;11;12;4;3;5;1;7;10;2;45;31662
45;30862;6;8;9;11;12;4;3;5;1;7;10;2
6;8;3;11;12;4;9;5;1;7;10;2;45;29930
45;29930;6;8;3;11;12;4;9;5;1;7;10;2
6;8;3;11;10;4;9;5;1;7;12;2;45;36174
45;29930;6;8;3;11;12;4;9;5;1;7;10;2
6;8;3;9;12;4;11;5;1;7;10;2;45;30898
45;29930;6;8;3;11;12;4;9;5;1;7;10;2
6;8;3;11;10;4;9;5;1;7;12;2;45;36174
45;29930;6;8;3;11;12;4;9;5;1;7;10;2
6;8;3;11;12;4;9;7;1;5;10;2;45;35906
45;29930;6;8;3;11;12;4;9;5;1;7;10;2
2;8;3;11;12;4;9;5;1;7;10;6;45;42280
45;29930;6;8;3;11;12;4;9;5;1;7;10;2
6;8;3;11;12;1;9;5;4;7;10;2;45;30672
45;29930;6;8;3;11;12;4;9;5;1;7;10;2
6;8;3;11;10;4;9;5;1;7;12;2;45;36174
45;36174;6;8;3;11;10;4;9;5;1;7;12;2
6;8;3;11;10;4;9;5;12;7;1;2;45;36292
45;36292;6;8;3;11;10;4;9;5;12;7;1;2
6;4;3;11;10;8;9;5;12;7;1;2;45;28542
45;28542;6;4;3;11;10;8;9;5;12;7;1;2
6;4;12;11;10;8;9;5;3;7;1;2;45;25116
45;25116;6;4;12;11;10;8;9;5;3;7;1;2
6;4;12;11;10;8;2;5;3;7;1;9;45;25642
46;25642;6;4;12;11;10;8;2;5;3;7;1;9
6;4;12;11;10;8;2;5;3;1;7;9;46;39498
46;25642;6;4;12;11;10;8;2;5;3;7;1;9
6;4;12;11;10;8;2;5;7;3;1;9;46;26542
46;26542;6;4;12;11;10;8;2;5;7;3;1;9
6;4;12;11;10;8;1;5;7;3;2;9;46;30828
46;26542;6;4;12;11;10;8;2;5;7;3;1;9
6;4;12;11;10;5;2;8;7;3;1;9;46;46594
46;26542;6;4;12;11;10;8;2;5;7;3;1;9
6;4;12;1;10;8;2;5;7;3;11;9;46;32580
46;32580;6;4;12;1;10;8;2;5;7;3;11;9
6;4;12;1;3;8;2;5;7;10;11;9;46;37060
46;32580;6;4;12;1;10;8;2;5;7;3;11;9
6;4;12;1;9;8;2;5;7;3;11;10;46;30612
46;30612;6;4;12;1;9;8;2;5;7;3;11;10
6;4;12;1;11;8;2;5;7;3;9;10;46;26126
46;26126;6;4;12;1;11;8;2;5;7;3;9;10
4;6;12;1;11;8;2;5;7;3;9;10;46;33518
46;26126;6;4;12;1;11;8;2;5;7;3;9;10
6;2;12;1;11;8;4;5;7;3;9;10;46;43642
46;26126;6;4;12;1;11;8;2;5;7;3;9;10
8;4;12;1;11;6;2;5;7;3;9;10;46;26726
46;26726;8;4;12;1;11;6;2;5;7;3;9;10
8;4;12;2;11;6;1;5;7;3;9;10;46;31818
46;26726;8;4;12;1;11;6;2;5;7;3;9;10
8;4;12;1;11;6;2;5;9;3;7;10;46;26610
46;26610;8;4;12;1;11;6;2;5;9;3;7;10
8;4;12;1;11;3;2;5;9;6;7;10;46;38106
46;26610;8;4;12;1;11;6;2;5;9;3;7;10
8;4;12;1;5;6;2;11;9;3;7;10;46;34406
46;26610;8;4;12;1;11;6;2;5;9;3;7;10
8;1;12;4;11;6;2;5;9;3;7;10;46;36366
46;26610;8;4;12;1;11;6;2;5;9;3;7;10
8;4;3;1;11;6;2;5;9;12;7;10;46;40664
46;26610;8;4;12;1;11;6;2;5;9;3;7;10
8;4;12;1;11;6;2;5;9;7;3;10;46;23922
46;23922;8;4;12;1;11;6;2;5;9;7;3;10
8;1;12;4;11;6;2;5;9;7;3;10;46;33678
46;23922;8;4;12;1;11;6;2;5;9;7;3;10
8;4;5;1;11;6;2;12;9;7;3;10;46;31854
47;31854;8;4;5;1;11;6;2;12;9;7;3;10
8;9;5;1;11;6;2;12;4;7;3;10;47;34314
47;34314;8;9;5;1;11;6;2;12;4;7;3;10
8;9;5;2;11;6;1;12;4;7;3;10;47;34726
47;34726;8;9;5;2;11;6;1;12;4;7;3;10
8;9;5;2;11;6;12;1;4;7;3;10;47;29690
47;29690;8;9;5;2;11;6;12;1;4;7;3;10
8;9;5;2;11;6;12;3;4;7;1;10;47;37820
47;29690;8;9;5;2;11;6;12;1;4;7;3;10
7;9;5;2;11;6;12;1;4;8;3;10;47;33782
47;29690;8;9;5;2;11;6;12;1;4;7;3;10
8;9;5;2;11;6;12;1;10;7;3;4;47;34684
47;29690;8;9;5;2;11;6;12;1;4;7;3;10
8;9;5;2;11;6;12;1;4;7;10;3;47;34734
47;29690;8;9;5;2;11;6;12;1;4;7;3;10
8;7;5;2;11;6;12;1;4;9;3;10;47;64280
47;29690;8;9;5;2;11;6;12;1;4;7;3;10
8;9;5;2;11;12;6;1;4;7;3;10;47;28332
47;28332;8;9;5;2;11;12;6;1;4;7;3;10
8;9;5;6;11;12;2;1;4;7;3;10;47;28626
47;28626;8;9;5;6;11;12;2;1;4;7;3;10
8;5;9;6;11;12;2;1;4;7;3;10;47;31574
47;31574;8;5;9;6;11;12;2;1;4;7;3;10
8;4;9;6;11;12;2;1;5;7;3;10;47;34482
47;31574;8;5;9;6;11;12;2;1;4;7;3;10
12;5;9;6;11;8;2;1;4;7;3;10;47;30744
47;30744;12;5;9;6;11;8;2;1;4;7;3;10
12;5;2;6;11;8;9;1;4;7;3;10;47;29428
47;29428;12;5;2;6;11;8;9;1;4;7;3;10
12;5;2;6;9;8;11;1;4;7;3;10;47;33006
47;29428;12;5;2;6;11;8;9;1;4;7;3;10
8;5;2;6;11;12;9;1;4;7;3;10;47;30878
47;30878;8;5;2;6;11;12;9;1;4;7;3;10
8;5;2;6;11;12;9;1;4;7;10;3;47;35922
47;30878;8;5;2;6;11;12;9;1;4;7;3;10
3;5;2;6;11;12;9;1;4;7;8;10;47;33746
47;30878;8;5;2;6;11;12;9;1;4;7;3;10
8;5;2;6;10;12;9;1;4;7;3;11;47;33950
47;30878;8;5;2;6;11;12;9;1;4;7;3;10
8;5;2;6;11;12;9;1;7;4;3;10;47;38930
48;30878;8;5;2;6;11;12;9;1;4;7;3;10
8;5;11;6;2;12;9;1;4;7;3;10;48;35564
48;30878;8;5;2;6;11;12;9;1;4;7;3;10
8;5;2;6;11;3;9;1;4;7;12;10;48;22846
48;22846;8;5;2;6;11;3;9;1;4;7;12;10
8;5;1;6;11;3;9;2;4;7;12;10;48;28286
48;22846;8;5;2;6;11;3;9;1;4;7;12;10
8;5;2;6;11;3;9;1;12;7;4;10;48;22930
48;22930;8;5;2;6;11;3;9;1;12;7;4;10
2;5;8;6;11;3;9;1;12;7;4;10;48;39956
48;22930;8;5;2;6;11;3;9;1;12;7;4;10
9;5;2;6;11;3;8;1;12;7;4;10;48;34048
48;22930;8;5;2;6;11;3;9;1;12;7;4;10
8;5;2;6;11;7;9;1;12;3;4;10;48;34338
48;22930;8;5;2;6;11;3;9;1;12;7;4;10
8;5;2;6;12;3;9;1;11;7;4;10;48;27516
48;22930;8;5;2;6;11;3;9;1;12;7;4;10
8;5;2;1;11;3;9;6;12;7;4;10;48;39372
48;22930;8;5;2;6;11;3;9;1;12;7;4;10
8;5;2;6;11;3;4;1;12;7;9;10;48;19914
48;19914;8;5;2;6;11;3;4;1;12;7;9;10
8;5;2;6;3;11;4;1;12;7;9;10;48;23330
48;19914;8;5;2;6;11;3;4;1;12;7;9;10
8;5;10;6;11;3;4;1;12;7;9;2;48;20068
