"X1";"X5913276";"X7";"X26";"X23";"X24";"X2";"X17";"X11";"X8";"X4";"X1.1";"X15";"X9";"X13";"X21";"X22";"X10";"X3";"X12";"X25";"X19";"X18";"X6";"X20";"X14";"X5";"X16"
3;15;4;24;23;13;8;7;6;25;18;14;9;21;2;19;5;1;10;26;12;16;20;11;22;17;56;5709904
56;5709904;3;15;4;24;23;13;8;7;6;25;18;14;9;21;2;19;5;1;10;26;12;16;20;11;22;17
3;15;4;24;23;13;8;7;6;25;16;14;9;21;2;19;5;1;10;26;12;18;20;11;22;17;56;5766853
56;5766853;3;15;4;24;23;13;8;7;6;25;16;14;9;21;2;19;5;1;10;26;12;18;20;11;22;17
3;15;4;24;23;13;8;16;6;25;7;14;9;21;2;19;5;1;10;26;12;18;20;11;22;17;56;5759329
56;5759329;3;15;4;24;23;13;8;16;6;25;7;14;9;21;2;19;5;1;10;26;12;18;20;11;22;17
25;15;4;24;23;13;8;16;6;3;7;14;9;21;2;19;5;1;10;26;12;18;20;11;22;17;56;5795088
56;5795088;25;15;4;24;23;13;8;16;6;3;7;14;9;21;2;19;5;1;10;26;12;18;20;11;22;17
25;15;4;24;23;9;8;16;6;3;7;14;13;21;2;19;5;1;10;26;12;18;20;11;22;17;56;5830599
56;5830599;25;15;4;24;23;9;8;16;6;3;7;14;13;21;2;19;5;1;10;26;12;18;20;11;22;17
25;15;4;24;23;9;3;16;6;8;7;14;13;21;2;19;5;1;10;26;12;18;20;11;22;17;56;5805362
56;5805362;25;15;4;24;23;9;3;16;6;8;7;14;13;21;2;19;5;1;10;26;12;18;20;11;22;17
25;15;4;24;23;9;3;16;6;18;7;14;13;21;2;19;5;1;10;26;12;8;20;11;22;17;56;5787580
56;5787580;25;15;4;24;23;9;3;16;6;18;7;14;13;21;2;19;5;1;10;26;12;8;20;11;22;17
25;15;17;24;23;9;3;16;6;18;7;14;13;21;2;19;5;1;10;26;12;8;20;11;22;4;56;5856681
57;5856681;25;15;17;24;23;9;3;16;6;18;7;14;13;21;2;19;5;1;10;26;12;8;20;11;22;4
11;15;17;24;23;9;3;16;6;18;7;14;13;21;2;19;5;1;10;26;12;8;20;25;22;4;57;5855143
57;5855143;11;15;17;24;23;9;3;16;6;18;7;14;13;21;2;19;5;1;10;26;12;8;20;25;22;4
11;15;17;24;23;9;3;16;6;18;7;14;13;21;2;19;5;1;26;10;12;8;20;25;22;4;57;5843434
57;5843434;11;15;17;24;23;9;3;16;6;18;7;14;13;21;2;19;5;1;26;10;12;8;20;25;22;4
15;11;17;24;23;9;3;16;6;18;7;14;13;21;2;19;5;1;26;10;12;8;20;25;22;4;57;5824755
57;5824755;15;11;17;24;23;9;3;16;6;18;7;14;13;21;2;19;5;1;26;10;12;8;20;25;22;4
15;11;17;24;23;9;3;16;6;18;7;14;13;21;2;19;5;1;4;10;12;8;20;25;22;26;57;5759932
57;5759932;15;11;17;24;23;9;3;16;6;18;7;14;13;21;2;19;5;1;4;10;12;8;20;25;22;26
15;11;17;24;23;9;3;16;22;18;7;14;13;21;2;19;5;1;4;10;12;8;20;25;6;26;57;5759445
57;5759445;15;11;17;24;23;9;3;16;22;18;7;14;13;21;2;19;5;1;4;10;12;8;20;25;6;26
15;11;17;24;23;9;3;16;22;18;7;14;13;21;2;19;6;1;4;10;12;8;20;25;5;26;57;5921972
57;5921972;15;11;17;24;23;9;3;16;22;18;7;14;13;21;2;19;6;1;4;10;12;8;20;25;5;26
15;11;17;24;23;9;1;16;22;18;7;14;13;21;2;19;6;3;4;10;12;8;20;25;5;26;57;5914301
57;5914301;15;11;17;24;23;9;1;16;22;18;7;14;13;21;2;19;6;3;4;10;12;8;20;25;5;26
15;11;17;24;23;9;1;16;22;18;7;14;13;21;8;19;6;3;4;10;12;2;20;25;5;26;57;5912323
57;5912323;15;11;17;24;23;9;1;16;22;18;7;14;13;21;8;19;6;3;4;10;12;2;20;25;5;26
2;11;17;24;23;9;1;16;22;18;7;14;13;21;8;19;6;3;4;10;12;15;20;25;5;26;57;5920219
57;5920219;2;11;17;24;23;9;1;16;22;18;7;14;13;21;8;19;6;3;4;10;12;15;20;25;5;26
2;11;17;24;23;9;1;16;22;18;25;14;13;21;8;19;6;3;4;10;12;15;20;7;5;26;57;5945482
57;5945482;2;11;17;24;23;9;1;16;22;18;25;14;13;21;8;19;6;3;4;10;12;15;20;7;5;26
17;11;2;24;23;9;1;16;22;18;25;14;13;21;8;19;6;3;4;10;12;15;20;7;5;26;57;5947727
57;5947727;17;11;2;24;23;9;1;16;22;18;25;14;13;21;8;19;6;3;4;10;12;15;20;7;5;26
17;11;2;24;18;9;1;16;22;23;25;14;13;21;8;19;6;3;4;10;12;15;20;7;5;26;57;5922652
57;5922652;17;11;2;24;18;9;1;16;22;23;25;14;13;21;8;19;6;3;4;10;12;15;20;7;5;26
17;11;2;24;18;9;1;16;22;23;25;14;13;21;8;19;6;3;4;10;12;15;20;26;5;7;57;5951234
57;5951234;17;11;2;24;18;9;1;16;22;23;25;14;13;21;8;19;6;3;4;10;12;15;20;26;5;7
17;11;2;13;18;9;1;16;22;23;25;14;24;21;8;19;6;3;4;10;12;15;20;26;5;7;57;5963031
57;5963031;17;11;2;13;18;9;1;16;22;23;25;14;24;21;8;19;6;3;4;10;12;15;20;26;5;7
17;11;2;13;18;9;1;16;22;23;25;14;24;21;12;19;6;3;4;10;8;15;20;26;5;7;57;5959436
57;5959436;17;11;2;13;18;9;1;16;22;23;25;14;24;21;12;19;6;3;4;10;8;15;20;26;5;7
17;11;22;13;18;9;1;16;2;23;25;14;24;21;12;19;6;3;4;10;8;15;20;26;5;7;57;5990210
57;5990210;17;11;22;13;18;9;1;16;2;23;25;14;24;21;12;19;6;3;4;10;8;15;20;26;5;7
17;11;22;13;18;9;1;16;26;23;25;14;24;21;12;19;6;3;4;10;8;15;20;2;5;7;57;5964816
57;5964816;17;11;22;13;18;9;1;16;26;23;25;14;24;21;12;19;6;3;4;10;8;15;20;2;5;7
17;11;22;13;18;9;1;16;26;23;25;14;24;21;12;19;6;3;10;4;8;15;20;2;5;7;57;5938645
57;5938645;17;11;22;13;18;9;1;16;26;23;25;14;24;21;12;19;6;3;10;4;8;15;20;2;5;7
17;11;22;13;2;9;1;16;26;23;25;14;24;21;12;19;6;3;10;4;8;15;20;18;5;7;57;5937229
57;5937229;17;11;22;13;2;9;1;16;26;23;25;14;24;21;12;19;6;3;10;4;8;15;20;18;5;7
17;11;22;13;2;9;24;16;26;23;25;14;1;21;12;19;6;3;10;4;8;15;20;18;5;7;57;5941945
58;5941945;17;11;22;13;2;9;24;16;26;23;25;14;1;21;12;19;6;3;10;4;8;15;20;18;5;7
17;11;22;13;2;9;24;16;26;23;25;14;1;21;12;19;6;3;20;4;8;15;10;18;5;7;58;5920641
58;5920641;17;11;22;13;2;9;24;16;26;23;25;14;1;21;12;19;6;3;20;4;8;15;10;18;5;7
17;24;22;13;2;9;11;16;26;23;25;14;1;21;12;19;6;3;20;4;8;15;10;18;5;7;58;5924071
58;5924071;17;24;22;13;2;9;11;16;26;23;25;14;1;21;12;19;6;3;20;4;8;15;10;18;5;7
16;24;22;13;2;9;11;17;26;23;25;14;1;21;12;19;6;3;20;4;8;15;10;18;5;7;58;5933174
58;5933174;16;24;22;13;2;9;11;17;26;23;25;14;1;21;12;19;6;3;20;4;8;15;10;18;5;7
16;24;22;13;8;9;11;17;26;23;25;14;1;21;12;19;6;3;20;4;2;15;10;18;5;7;58;5936824
58;5936824;16;24;22;13;8;9;11;17;26;23;25;14;1;21;12;19;6;3;20;4;2;15;10;18;5;7
16;24;22;13;8;9;11;17;26;23;25;14;1;21;12;20;6;3;19;4;2;15;10;18;5;7;58;5944270
58;5944270;16;24;22;13;8;9;11;17;26;23;25;14;1;21;12;20;6;3;19;4;2;15;10;18;5;7
16;24;22;13;8;21;11;17;26;23;25;14;1;9;12;20;6;3;19;4;2;15;10;18;5;7;58;5811877
58;5811877;16;24;22;13;8;21;11;17;26;23;25;14;1;9;12;20;6;3;19;4;2;15;10;18;5;7
16;24;22;13;8;21;11;17;26;23;25;14;1;9;12;20;6;3;4;19;2;15;10;18;5;7;58;5858358
58;5858358;16;24;22;13;8;21;11;17;26;23;25;14;1;9;12;20;6;3;4;19;2;15;10;18;5;7
16;24;22;13;8;21;11;17;26;23;25;14;1;9;12;20;6;3;4;19;5;15;10;18;2;7;58;6027131
58;6027131;16;24;22;13;8;21;11;17;26;23;25;14;1;9;12;20;6;3;4;19;5;15;10;18;2;7
16;24;22;13;8;21;11;17;26;23;25;4;1;9;12;20;6;3;14;19;5;15;10;18;2;7;58;6024180
58;6024180;16;24;22;13;8;21;11;17;26;23;25;4;1;9;12;20;6;3;14;19;5;15;10;18;2;7
16;24;22;13;8;21;11;17;26;23;25;4;1;9;12;20;6;3;14;19;7;15;10;18;2;5;58;5828168
58;5828168;16;24;22;13;8;21;11;17;26;23;25;4;1;9;12;20;6;3;14;19;7;15;10;18;2;5
16;24;22;13;8;21;11;20;26;23;25;4;1;9;12;17;6;3;14;19;7;15;10;18;2;5;58;5824377
58;5824377;16;24;22;13;8;21;11;20;26;23;25;4;1;9;12;17;6;3;14;19;7;15;10;18;2;5
16;24;22;13;8;12;11;20;26;23;25;4;1;9;21;17;6;3;14;19;7;15;10;18;2;5;58;5844305
58;5844305;16;24;22;13;8;12;11;20;26;23;25;4;1;9;21;17;6;3;14;19;7;15;10;18;2;5
16;24;22;13;8;17;11;20;26;23;25;4;1;9;21;12;6;3;14;19;7;15;10;18;2;5;58;5818142
58;5818142;16;24;22;13;8;17;11;20;26;23;25;4;1;9;21;12;6;3;14;19;7;15;10;18;2;5
16;24;22;13;8;17;11;20;26;23;25;4;1;9;14;12;6;3;21;19;7;15;10;18;2;5;58;5851705
58;5851705;16;24;22;13;8;17;11;20;26;23;25;4;1;9;14;12;6;3;21;19;7;15;10;18;2;5
16;8;22;13;24;17;11;20;26;23;25;4;1;9;14;12;6;3;21;19;7;15;10;18;2;5;58;5840911
58;5840911;16;8;22;13;24;17;11;20;26;23;25;4;1;9;14;12;6;3;21;19;7;15;10;18;2;5
16;8;22;13;24;17;11;20;26;23;25;4;1;9;14;12;6;3;21;19;5;15;10;18;2;7;58;6086888
58;6086888;16;8;22;13;24;17;11;20;26;23;25;4;1;9;14;12;6;3;21;19;5;15;10;18;2;7
16;8;22;13;24;17;11;20;26;23;25;4;1;9;14;12;6;3;7;19;5;15;10;18;2;21;58;6104037
58;6104037;16;8;22;13;24;17;11;20;26;23;25;4;1;9;14;12;6;3;7;19;5;15;10;18;2;21
16;8;22;13;24;17;11;20;19;23;25;4;1;9;14;12;6;3;7;26;5;15;10;18;2;21;58;6029665
58;6029665;16;8;22;13;24;17;11;20;19;23;25;4;1;9;14;12;6;3;7;26;5;15;10;18;2;21
16;8;22;13;24;2;11;20;19;23;25;4;1;9;14;12;6;3;7;26;5;15;10;18;17;21;58;6032605
58;6032605;16;8;22;13;24;2;11;20;19;23;25;4;1;9;14;12;6;3;7;26;5;15;10;18;17;21
26;8;22;13;24;2;11;20;19;23;25;4;1;9;14;12;6;3;7;16;5;15;10;18;17;21;58;6031672
59;6031672;26;8;22;13;24;2;11;20;19;23;25;4;1;9;14;12;6;3;7;16;5;15;10;18;17;21
11;8;22;13;24;2;26;20;19;23;25;4;1;9;14;12;6;3;7;16;5;15;10;18;17;21;59;6049143
59;6049143;11;8;22;13;24;2;26;20;19;23;25;4;1;9;14;12;6;3;7;16;5;15;10;18;17;21
11;8;22;13;24;2;26;20;19;23;25;4;1;9;14;12;6;21;7;16;5;15;10;18;17;3;59;6038381
59;6038381;11;8;22;13;24;2;26;20;19;23;25;4;1;9;14;12;6;21;7;16;5;15;10;18;17;3
11;8;22;20;24;2;26;13;19;23;25;4;1;9;14;12;6;21;7;16;5;15;10;18;17;3;59;6082615
59;6082615;11;8;22;20;24;2;26;13;19;23;25;4;1;9;14;12;6;21;7;16;5;15;10;18;17;3
11;8;22;20;17;2;26;13;19;23;25;4;1;9;14;12;6;21;7;16;5;15;10;18;24;3;59;6081455
59;6081455;11;8;22;20;17;2;26;13;19;23;25;4;1;9;14;12;6;21;7;16;5;15;10;18;24;3
11;21;22;20;17;2;26;13;19;23;25;4;1;9;14;12;6;8;7;16;5;15;10;18;24;3;59;6059839
59;6059839;11;21;22;20;17;2;26;13;19;23;25;4;1;9;14;12;6;8;7;16;5;15;10;18;24;3
11;21;22;3;17;2;26;13;19;23;25;4;1;9;14;12;6;8;7;16;5;15;10;18;24;20;59;6012948
59;6012948;11;21;22;3;17;2;26;13;19;23;25;4;1;9;14;12;6;8;7;16;5;15;10;18;24;20
11;21;17;3;22;2;26;13;19;23;25;4;1;9;14;12;6;8;7;16;5;15;10;18;24;20;59;6006265
59;6006265;11;21;17;3;22;2;26;13;19;23;25;4;1;9;14;12;6;8;7;16;5;15;10;18;24;20
11;21;17;23;22;2;26;13;19;3;25;4;1;9;14;12;6;8;7;16;5;15;10;18;24;20;59;6017120
59;6017120;11;21;17;23;22;2;26;13;19;3;25;4;1;9;14;12;6;8;7;16;5;15;10;18;24;20
11;21;17;23;22;2;26;13;19;3;25;4;1;9;14;12;6;8;7;16;5;20;10;18;24;15;59;6049799
59;6049799;11;21;17;23;22;2;26;13;19;3;25;4;1;9;14;12;6;8;7;16;5;20;10;18;24;15
14;21;17;23;22;2;26;13;19;3;25;4;1;9;11;12;6;8;7;16;5;20;10;18;24;15;59;6043758
59;6043758;14;21;17;23;22;2;26;13;19;3;25;4;1;9;11;12;6;8;7;16;5;20;10;18;24;15
14;21;17;23;22;2;26;4;19;3;25;13;1;9;11;12;6;8;7;16;5;20;10;18;24;15;59;6005353
59;6005353;14;21;17;23;22;2;26;4;19;3;25;13;1;9;11;12;6;8;7;16;5;20;10;18;24;15
14;19;17;23;22;2;26;4;21;3;25;13;1;9;11;12;6;8;7;16;5;20;10;18;24;15;59;6056837
59;6056837;14;19;17;23;22;2;26;4;21;3;25;13;1;9;11;12;6;8;7;16;5;20;10;18;24;15
14;19;17;23;22;2;26;4;21;3;25;13;1;9;11;12;6;8;7;16;15;20;10;18;24;5;59;5922290
59;5922290;14;19;17;23;22;2;26;4;21;3;25;13;1;9;11;12;6;8;7;16;15;20;10;18;24;5
14;19;17;23;22;2;9;4;21;3;25;13;1;26;11;12;6;8;7;16;15;20;10;18;24;5;59;6012694
59;6012694;14;19;17;23;22;2;9;4;21;3;25;13;1;26;11;12;6;8;7;16;15;20;10;18;24;5
14;19;17;23;22;7;9;4;21;3;25;13;1;26;11;12;6;8;2;16;15;20;10;18;24;5;59;6029711
59;6029711;14;19;17;23;22;7;9;4;21;3;25;13;1;26;11;12;6;8;2;16;15;20;10;18;24;5
14;19;17;23;22;7;9;4;21;3;25;13;1;26;6;12;11;8;2;16;15;20;10;18;24;5;59;6031253
59;6031253;14;19;17;23;22;7;9;4;21;3;25;13;1;26;6;12;11;8;2;16;15;20;10;18;24;5
14;19;17;23;18;7;9;4;21;3;25;13;1;26;6;12;11;8;2;16;15;20;10;22;24;5;59;6015096
59;6015096;14;19;17;23;18;7;9;4;21;3;25;13;1;26;6;12;11;8;2;16;15;20;10;22;24;5
14;19;17;23;18;7;9;4;21;3;24;13;1;26;6;12;11;8;2;16;15;20;10;22;25;5;59;6014764
59;6014764;14;19;17;23;18;7;9;4;21;3;24;13;1;26;6;12;11;8;2;16;15;20;10;22;25;5
14;19;15;23;18;7;9;4;21;3;24;13;1;26;6;12;11;8;2;16;17;20;10;22;25;5;59;5994222
59;5994222;14;19;15;23;18;7;9;4;21;3;24;13;1;26;6;12;11;8;2;16;17;20;10;22;25;5
14;19;15;23;18;17;9;4;21;3;24;13;1;26;6;12;11;8;2;16;7;20;10;22;25;5;59;5956386
60;5956386;14;19;15;23;18;17;9;4;21;3;24;13;1;26;6;12;11;8;2;16;7;20;10;22;25;5
14;19;15;23;18;17;9;4;21;13;24;3;1;26;6;12;11;8;2;16;7;20;10;22;25;5;60;5990681
60;5990681;14;19;15;23;18;17;9;4;21;13;24;3;1;26;6;12;11;8;2;16;7;20;10;22;25;5
14;19;15;23;18;16;9;4;21;13;24;3;1;26;6;12;11;8;2;17;7;20;10;22;25;5;60;5982921
60;5982921;14;19;15;23;18;16;9;4;21;13;24;3;1;26;6;12;11;8;2;17;7;20;10;22;25;5
14;19;15;23;18;11;9;4;21;13;24;3;1;26;6;12;16;8;2;17;7;20;10;22;25;5;60;5985057
60;5985057;14;19;15;23;18;11;9;4;21;13;24;3;1;26;6;12;16;8;2;17;7;20;10;22;25;5
3;19;15;23;18;11;9;4;21;13;24;14;1;26;6;12;16;8;2;17;7;20;10;22;25;5;60;5956194
60;5956194;3;19;15;23;18;11;9;4;21;13;24;14;1;26;6;12;16;8;2;17;7;20;10;22;25;5
3;19;15;23;18;11;14;4;21;13;24;9;1;26;6;12;16;8;2;17;7;20;10;22;25;5;60;6032247
60;6032247;3;19;15;23;18;11;14;4;21;13;24;9;1;26;6;12;16;8;2;17;7;20;10;22;25;5
3;19;15;4;18;11;14;23;21;13;24;9;1;26;6;12;16;8;2;17;7;20;10;22;25;5;60;5972930
60;5972930;3;19;15;4;18;11;14;23;21;13;24;9;1;26;6;12;16;8;2;17;7;20;10;22;25;5
3;19;15;4;18;11;14;23;21;13;24;9;1;26;8;12;16;6;2;17;7;20;10;22;25;5;60;6004589
60;6004589;3;19;15;4;18;11;14;23;21;13;24;9;1;26;8;12;16;6;2;17;7;20;10;22;25;5
3;5;15;4;18;11;14;23;21;13;24;9;1;26;8;12;16;6;2;17;7;20;10;22;25;19;60;5975427
60;5975427;3;5;15;4;18;11;14;23;21;13;24;9;1;26;8;12;16;6;2;17;7;20;10;22;25;19
3;5;15;4;18;11;14;23;21;13;24;9;1;26;19;12;16;6;2;17;7;20;10;22;25;8;60;5975289
60;5975289;3;5;15;4;18;11;14;23;21;13;24;9;1;26;19;12;16;6;2;17;7;20;10;22;25;8
3;5;2;4;18;11;14;23;21;13;24;9;1;26;19;12;16;6;15;17;7;20;10;22;25;8;60;5984472
60;5984472;3;5;2;4;18;11;14;23;21;13;24;9;1;26;19;12;16;6;15;17;7;20;10;22;25;8
3;5;2;4;18;11;14;23;19;13;24;9;1;26;21;12;16;6;15;17;7;20;10;22;25;8;60;5916928
60;5916928;3;5;2;4;18;11;14;23;19;13;24;9;1;26;21;12;16;6;15;17;7;20;10;22;25;8
3;5;2;4;1;11;14;23;19;13;24;9;18;26;21;12;16;6;15;17;7;20;10;22;25;8;60;5867702
60;5867702;3;5;2;4;1;11;14;23;19;13;24;9;18;26;21;12;16;6;15;17;7;20;10;22;25;8
3;5;2;4;1;11;14;23;19;16;24;9;18;26;21;12;13;6;15;17;7;20;10;22;25;8;60;5870433
60;5870433;3;5;2;4;1;11;14;23;19;16;24;9;18;26;21;12;13;6;15;17;7;20;10;22;25;8
3;5;17;4;1;11;14;23;19;16;24;9;18;26;21;12;13;6;15;2;7;20;10;22;25;8;60;5872818
60;5872818;3;5;17;4;1;11;14;23;19;16;24;9;18;26;21;12;13;6;15;2;7;20;10;22;25;8
3;5;17;4;22;11;14;23;19;16;24;9;18;26;21;12;13;6;15;2;7;20;10;1;25;8;60;5884970
60;5884970;3;5;17;4;22;11;14;23;19;16;24;9;18;26;21;12;13;6;15;2;7;20;10;1;25;8
3;26;17;4;22;11;14;23;19;16;24;9;18;5;21;12;13;6;15;2;7;20;10;1;25;8;60;5702012
60;5702012;3;26;17;4;22;11;14;23;19;16;24;9;18;5;21;12;13;6;15;2;7;20;10;1;25;8
3;26;17;4;22;11;14;23;13;16;24;9;18;5;21;12;19;6;15;2;7;20;10;1;25;8;60;5699882
60;5699882;3;26;17;4;22;11;14;23;13;16;24;9;18;5;21;12;19;6;15;2;7;20;10;1;25;8
3;26;17;4;22;11;14;23;13;16;24;10;18;5;21;12;19;6;15;2;7;20;9;1;25;8;60;5845139
60;5845139;3;26;17;4;22;11;14;23;13;16;24;10;18;5;21;12;19;6;15;2;7;20;9;1;25;8
3;26;17;4;22;11;20;23;13;16;24;10;18;5;21;12;19;6;15;2;7;14;9;1;25;8;60;6046523
60;6046523;3;26;17;4;22;11;20;23;13;16;24;10;18;5;21;12;19;6;15;2;7;14;9;1;25;8
3;26;17;4;22;11;21;23;13;16;24;10;18;5;20;12;19;6;15;2;7;14;9;1;25;8;60;6028207
61;6028207;3;26;17;4;22;11;21;23;13;16;24;10;18;5;20;12;19;6;15;2;7;14;9;1;25;8
3;26;14;4;22;11;21;23;13;16;24;10;18;5;20;12;19;6;15;2;7;17;9;1;25;8;61;5969960
61;5969960;3;26;14;4;22;11;21;23;13;16;24;10;18;5;20;12;19;6;15;2;7;17;9;1;25;8
3;26;14;4;22;11;21;23;13;16;24;10;18;5;20;12;19;6;25;2;7;17;9;1;15;8;61;5998637
61;5998637;3;26;14;4;22;11;21;23;13;16;24;10;18;5;20;12;19;6;25;2;7;17;9;1;15;8
3;26;14;4;22;11;21;23;13;16;24;10;18;17;20;12;19;6;25;2;7;5;9;1;15;8;61;6324806
61;5998637;3;26;14;4;22;11;21;23;13;16;24;10;18;5;20;12;19;6;25;2;7;17;9;1;15;8
3;26;14;4;22;11;21;23;13;16;24;10;6;5;20;12;19;18;25;2;7;17;9;1;15;8;61;5980804
61;5980804;3;26;14;4;22;11;21;23;13;16;24;10;6;5;20;12;19;18;25;2;7;17;9;1;15;8
3;15;14;4;22;11;21;23;13;16;24;10;6;5;20;12;19;18;25;2;7;17;9;1;26;8;61;5979717
61;5979717;3;15;14;4;22;11;21;23;13;16;24;10;6;5;20;12;19;18;25;2;7;17;9;1;26;8
3;18;14;4;22;11;21;23;13;16;24;10;6;5;20;12;19;15;25;2;7;17;9;1;26;8;61;6077302
61;5979717;3;15;14;4;22;11;21;23;13;16;24;10;6;5;20;12;19;18;25;2;7;17;9;1;26;8
3;15;14;4;22;11;21;23;13;16;24;10;6;5;20;18;19;12;25;2;7;17;9;1;26;8;61;5995835
61;5995835;3;15;14;4;22;11;21;23;13;16;24;10;6;5;20;18;19;12;25;2;7;17;9;1;26;8
3;15;14;4;22;11;21;23;13;10;24;16;6;5;20;18;19;12;25;2;7;17;9;1;26;8;61;5990321
61;5990321;3;15;14;4;22;11;21;23;13;10;24;16;6;5;20;18;19;12;25;2;7;17;9;1;26;8
3;15;14;4;22;11;21;23;13;10;24;16;6;5;7;18;19;12;25;2;20;17;9;1;26;8;61;5996079
61;5996079;3;15;14;4;22;11;21;23;13;10;24;16;6;5;7;18;19;12;25;2;20;17;9;1;26;8
3;15;14;4;22;11;21;23;13;10;24;16;26;5;7;18;19;12;25;2;20;17;9;1;6;8;61;5990095
61;5990095;3;15;14;4;22;11;21;23;13;10;24;16;26;5;7;18;19;12;25;2;20;17;9;1;6;8
3;15;18;4;22;11;21;23;13;10;24;16;26;5;7;14;19;12;25;2;20;17;9;1;6;8;61;5959247
61;5959247;3;15;18;4;22;11;21;23;13;10;24;16;26;5;7;14;19;12;25;2;20;17;9;1;6;8
3;15;18;4;22;11;21;23;13;10;24;16;26;2;7;14;19;12;25;5;20;17;9;1;6;8;61;6092373
61;6092373;3;15;18;4;22;11;21;23;13;10;24;16;26;2;7;14;19;12;25;5;20;17;9;1;6;8
3;15;18;20;22;11;21;23;13;10;24;16;26;2;7;14;19;12;25;5;4;17;9;1;6;8;61;6093078
61;6093078;3;15;18;20;22;11;21;23;13;10;24;16;26;2;7;14;19;12;25;5;4;17;9;1;6;8
26;15;18;20;22;11;21;23;13;10;24;16;3;2;7;14;19;12;25;5;4;17;9;1;6;8;61;6080155
61;6080155;26;15;18;20;22;11;21;23;13;10;24;16;3;2;7;14;19;12;25;5;4;17;9;1;6;8
26;15;18;20;22;23;21;11;13;10;24;16;3;2;7;14;19;12;25;5;4;17;9;1;6;8;61;6082442
61;6082442;26;15;18;20;22;23;21;11;13;10;24;16;3;2;7;14;19;12;25;5;4;17;9;1;6;8
2;15;18;20;22;23;21;11;13;10;24;16;3;26;7;14;19;12;25;5;4;17;9;1;6;8;61;6101498
61;6101498;2;15;18;20;22;23;21;11;13;10;24;16;3;26;7;14;19;12;25;5;4;17;9;1;6;8
2;26;18;20;22;23;21;11;13;10;24;16;3;15;7;14;19;12;25;5;4;17;9;1;6;8;61;6083037
61;6083037;2;26;18;20;22;23;21;11;13;10;24;16;3;15;7;14;19;12;25;5;4;17;9;1;6;8
2;26;6;20;22;23;21;11;13;10;24;16;3;15;7;14;19;12;25;5;4;17;9;1;18;8;61;5975482
61;5975482;2;26;6;20;22;23;21;11;13;10;24;16;3;15;7;14;19;12;25;5;4;17;9;1;18;8
2;26;6;20;22;23;21;11;10;13;24;16;3;15;7;14;19;12;25;5;4;17;9;1;18;8;61;5975482
61;5975482;2;26;6;20;22;23;21;11;10;13;24;16;3;15;7;14;19;12;25;5;4;17;9;1;18;8
5;26;6;20;22;23;21;11;10;13;24;16;3;15;7;14;19;12;25;2;4;17;9;1;18;8;61;5907912
62;5907912;5;26;6;20;22;23;21;11;10;13;24;16;3;15;7;14;19;12;25;2;4;17;9;1;18;8
5;26;6;20;22;23;21;11;10;13;24;15;3;16;7;14;19;12;25;2;4;17;9;1;18;8;62;5904387
62;5904387;5;26;6;20;22;23;21;11;10;13;24;15;3;16;7;14;19;12;25;2;4;17;9;1;18;8
22;26;6;20;5;23;21;11;10;13;24;15;3;16;7;14;19;12;25;2;4;17;9;1;18;8;62;5943102
62;5943102;22;26;6;20;5;23;21;11;10;13;24;15;3;16;7;14;19;12;25;2;4;17;9;1;18;8
22;26;6;20;5;23;8;11;10;13;24;15;3;16;7;14;19;12;25;2;4;17;9;1;18;21;62;5934557
62;5934557;22;26;6;20;5;23;8;11;10;13;24;15;3;16;7;14;19;12;25;2;4;17;9;1;18;21
22;26;6;20;5;23;8;11;9;13;24;15;3;16;7;14;19;12;25;2;4;17;10;1;18;21;62;5784752
62;5784752;22;26;6;20;5;23;8;11;9;13;24;15;3;16;7;14;19;12;25;2;4;17;10;1;18;21
22;26;6;20;5;23;8;11;9;13;24;15;3;16;7;14;19;12;25;4;2;17;10;1;18;21;62;5784683
62;5784683;22;26;6;20;5;23;8;11;9;13;24;15;3;16;7;14;19;12;25;4;2;17;10;1;18;21
22;26;6;20;5;7;8;11;9;13;24;15;3;16;23;14;19;12;25;4;2;17;10;1;18;21;62;5794440
62;5794440;22;26;6;20;5;7;8;11;9;13;24;15;3;16;23;14;19;12;25;4;2;17;10;1;18;21
22;26;3;20;5;7;8;11;9;13;24;15;6;16;23;14;19;12;25;4;2;17;10;1;18;21;62;5797106
62;5797106;22;26;3;20;5;7;8;11;9;13;24;15;6;16;23;14;19;12;25;4;2;17;10;1;18;21
22;26;3;20;5;7;8;4;9;13;24;15;6;16;23;14;19;12;25;11;2;17;10;1;18;21;62;5795893
62;5795893;22;26;3;20;5;7;8;4;9;13;24;15;6;16;23;14;19;12;25;11;2;17;10;1;18;21
22;26;3;20;5;7;8;4;9;13;24;18;6;16;23;14;19;12;25;11;2;17;10;1;15;21;62;5805558
62;5805558;22;26;3;20;5;7;8;4;9;13;24;18;6;16;23;14;19;12;25;11;2;17;10;1;15;21
22;26;3;20;5;7;8;4;9;13;24;18;6;16;21;14;19;12;25;11;2;17;10;1;15;23;62;5792332
62;5792332;22;26;3;20;5;7;8;4;9;13;24;18;6;16;21;14;19;12;25;11;2;17;10;1;15;23
22;12;3;20;5;7;8;4;9;13;24;18;6;16;21;14;19;26;25;11;2;17;10;1;15;23;62;5821830
62;5821830;22;12;3;20;5;7;8;4;9;13;24;18;6;16;21;14;19;26;25;11;2;17;10;1;15;23
22;12;3;20;5;7;8;26;9;13;24;18;6;16;21;14;19;4;25;11;2;17;10;1;15;23;62;5803806
