"X1";"X5771582";"X11";"X9";"X2";"X17";"X15";"X6";"X23";"X5";"X16";"X22";"X13";"X3";"X4";"X18";"X10";"X1.1";"X19";"X26";"X14";"X25";"X7";"X21";"X20";"X8";"X12";"X24"
22;3;6;16;18;4;14;26;23;15;12;9;5;7;24;10;13;19;20;8;2;17;21;1;25;11;49;5763194
49;5689739;22;3;6;16;18;4;14;26;23;15;12;9;5;7;24;10;13;19;20;11;2;17;21;1;25;8
22;3;6;16;18;4;14;26;23;15;12;9;5;7;24;10;13;19;17;11;2;20;21;1;25;8;49;5809093
49;5689739;22;3;6;16;18;4;14;26;23;15;12;9;5;7;24;10;13;19;20;11;2;17;21;1;25;8
22;3;6;16;18;4;14;26;23;15;12;9;5;7;24;10;13;19;20;11;21;17;2;1;25;8;49;5685825
49;5685825;22;3;6;16;18;4;14;26;23;15;12;9;5;7;24;10;13;19;20;11;21;17;2;1;25;8
26;3;6;16;18;4;14;22;23;15;12;9;5;7;24;10;13;19;20;11;21;17;2;1;25;8;49;5697777
49;5697777;26;3;6;16;18;4;14;22;23;15;12;9;5;7;24;10;13;19;20;11;21;17;2;1;25;8
26;3;6;16;18;4;14;22;23;25;12;9;5;7;24;10;13;19;20;11;21;17;2;1;15;8;49;5729798
49;5729798;26;3;6;16;18;4;14;22;23;25;12;9;5;7;24;10;13;19;20;11;21;17;2;1;15;8
26;3;6;16;18;25;14;22;23;4;12;9;5;7;24;10;13;19;20;11;21;17;2;1;15;8;49;5726223
49;5726223;26;3;6;16;18;25;14;22;23;4;12;9;5;7;24;10;13;19;20;11;21;17;2;1;15;8
26;3;6;16;18;25;14;22;23;4;12;9;5;7;24;13;10;19;20;11;21;17;2;1;15;8;49;5727406
49;5727406;26;3;6;16;18;25;14;22;23;4;12;9;5;7;24;13;10;19;20;11;21;17;2;1;15;8
24;3;6;16;18;25;14;22;23;4;12;9;5;7;26;13;10;19;20;11;21;17;2;1;15;8;49;5727775
49;5727775;24;3;6;16;18;25;14;22;23;4;12;9;5;7;26;13;10;19;20;11;21;17;2;1;15;8
24;3;6;16;18;25;14;22;23;4;12;9;5;7;26;13;10;19;20;11;21;2;17;1;15;8;49;5743051
49;5743051;24;3;6;16;18;25;14;22;23;4;12;9;5;7;26;13;10;19;20;11;21;2;17;1;15;8
24;3;6;16;20;25;14;22;23;4;12;9;5;7;26;13;10;19;18;11;21;2;17;1;15;8;49;5695971
49;5695971;24;3;6;16;20;25;14;22;23;4;12;9;5;7;26;13;10;19;18;11;21;2;17;1;15;8
24;23;6;16;20;25;14;22;3;4;12;9;5;7;26;13;10;19;18;11;21;2;17;1;15;8;49;5761317
49;5761317;24;23;6;16;20;25;14;22;3;4;12;9;5;7;26;13;10;19;18;11;21;2;17;1;15;8
24;23;6;16;17;25;14;22;3;4;12;9;5;7;26;13;10;19;18;11;21;2;20;1;15;8;49;5764333
49;5764333;24;23;6;16;17;25;14;22;3;4;12;9;5;7;26;13;10;19;18;11;21;2;20;1;15;8
24;23;6;16;17;25;14;22;3;4;9;12;5;7;26;13;10;19;18;11;21;2;20;1;15;8;49;5754884
49;5754884;24;23;6;16;17;25;14;22;3;4;9;12;5;7;26;13;10;19;18;11;21;2;20;1;15;8
24;23;6;16;17;25;14;22;21;4;9;12;5;7;26;13;10;19;18;11;3;2;20;1;15;8;49;5684766
49;5684766;24;23;6;16;17;25;14;22;21;4;9;12;5;7;26;13;10;19;18;11;3;2;20;1;15;8
24;23;6;16;17;25;14;22;21;4;9;12;5;7;13;26;10;19;18;11;3;2;20;1;15;8;49;5700621
49;5700621;24;23;6;16;17;25;14;22;21;4;9;12;5;7;13;26;10;19;18;11;3;2;20;1;15;8
24;23;6;16;17;25;14;22;11;4;9;12;5;7;13;26;10;19;18;21;3;2;20;1;15;8;49;5706817
49;5706817;24;23;6;16;17;25;14;22;11;4;9;12;5;7;13;26;10;19;18;21;3;2;20;1;15;8
24;23;6;16;17;25;13;22;11;4;9;12;5;7;14;26;10;19;18;21;3;2;20;1;15;8;49;5793690
49;5793690;24;23;6;16;17;25;13;22;11;4;9;12;5;7;14;26;10;19;18;21;3;2;20;1;15;8
24;23;6;22;17;25;13;16;11;4;9;12;5;7;14;26;10;19;18;21;3;2;20;1;15;8;49;5783125
50;5783125;24;23;6;22;17;25;13;16;11;4;9;12;5;7;14;26;10;19;18;21;3;2;20;1;15;8
24;23;6;22;17;25;4;16;11;13;9;12;5;7;14;26;10;19;18;21;3;2;20;1;15;8;50;5779330
50;5779330;24;23;6;22;17;25;4;16;11;13;9;12;5;7;14;26;10;19;18;21;3;2;20;1;15;8
24;23;6;22;17;25;13;16;11;4;9;12;5;7;14;26;10;19;18;21;3;2;20;1;15;8;50;5783125
50;5783125;24;23;6;22;17;25;13;16;11;4;9;12;5;7;14;26;10;19;18;21;3;2;20;1;15;8
22;23;6;24;17;25;13;16;11;4;9;12;5;7;14;26;10;19;18;21;3;2;20;1;15;8;50;5784050
50;5784050;22;23;6;24;17;25;13;16;11;4;9;12;5;7;14;26;10;19;18;21;3;2;20;1;15;8
22;23;6;24;17;25;13;16;11;4;9;12;5;7;14;26;2;19;18;21;3;10;20;1;15;8;50;5751069
50;5751069;22;23;6;24;17;25;13;16;11;4;9;12;5;7;14;26;2;19;18;21;3;10;20;1;15;8
3;23;6;24;17;25;13;16;11;4;9;12;5;7;14;26;2;19;18;21;22;10;20;1;15;8;50;5741722
50;5741722;3;23;6;24;17;25;13;16;11;4;9;12;5;7;14;26;2;19;18;21;22;10;20;1;15;8
3;23;6;14;17;25;13;16;11;4;9;12;5;7;24;26;2;19;18;21;22;10;20;1;15;8;50;5784407
50;5741722;3;23;6;24;17;25;13;16;11;4;9;12;5;7;14;26;2;19;18;21;22;10;20;1;15;8
4;23;6;24;17;25;13;16;11;3;9;12;5;7;14;26;2;19;18;21;22;10;20;1;15;8;50;5856462
50;5856462;4;23;6;24;17;25;13;16;11;3;9;12;5;7;14;26;2;19;18;21;22;10;20;1;15;8
4;23;6;24;17;25;13;16;11;3;9;12;5;7;10;26;2;19;18;21;22;14;20;1;15;8;50;5927072
50;5927072;4;23;6;24;17;25;13;16;11;3;9;12;5;7;10;26;2;19;18;21;22;14;20;1;15;8
4;23;6;24;17;25;13;14;11;3;9;12;5;7;10;26;2;19;18;21;22;16;20;1;15;8;50;5706066
50;5706066;4;23;6;24;17;25;13;14;11;3;9;12;5;7;10;26;2;19;18;21;22;16;20;1;15;8
4;23;6;24;17;25;13;14;11;3;8;12;5;7;10;26;2;19;18;21;22;16;20;1;15;9;50;5722827
50;5722827;4;23;6;24;17;25;13;14;11;3;8;12;5;7;10;26;2;19;18;21;22;16;20;1;15;9
4;23;6;24;17;25;13;14;11;3;8;12;5;7;10;26;1;19;18;21;22;16;20;2;15;9;50;5666606
50;5666606;4;23;6;24;17;25;13;14;11;3;8;12;5;7;10;26;1;19;18;21;22;16;20;2;15;9
4;23;6;24;17;5;13;14;11;3;8;12;25;7;10;26;1;19;18;21;22;16;20;2;15;9;50;5903826
50;5666606;4;23;6;24;17;25;13;14;11;3;8;12;5;7;10;26;1;19;18;21;22;16;20;2;15;9
4;23;6;24;17;25;13;14;11;3;8;21;5;7;10;26;1;19;18;12;22;16;20;2;15;9;50;5671622
50;5671622;4;23;6;24;17;25;13;14;11;3;8;21;5;7;10;26;1;19;18;12;22;16;20;2;15;9
4;23;6;24;17;25;18;14;11;3;8;21;5;7;10;26;1;19;13;12;22;16;20;2;15;9;50;5690783
50;5690783;4;23;6;24;17;25;18;14;11;3;8;21;5;7;10;26;1;19;13;12;22;16;20;2;15;9
4;23;6;24;17;25;18;8;11;3;14;21;5;7;10;26;1;19;13;12;22;16;20;2;15;9;50;5694384
50;5694384;4;23;6;24;17;25;18;8;11;3;14;21;5;7;10;26;1;19;13;12;22;16;20;2;15;9
4;23;6;24;17;25;18;8;11;3;14;21;5;7;10;26;13;19;1;12;22;16;20;2;15;9;50;5696608
50;5696608;4;23;6;24;17;25;18;8;11;3;14;21;5;7;10;26;13;19;1;12;22;16;20;2;15;9
4;23;6;24;17;25;18;11;8;3;14;21;5;7;10;26;13;19;1;12;22;16;20;2;15;9;50;5701788
50;5701788;4;23;6;24;17;25;18;11;8;3;14;21;5;7;10;26;13;19;1;12;22;16;20;2;15;9
4;23;6;24;17;5;18;11;8;3;14;21;25;7;10;26;13;19;1;12;22;16;20;2;15;9;50;5935289
50;5935289;4;23;6;24;17;5;18;11;8;3;14;21;25;7;10;26;13;19;1;12;22;16;20;2;15;9
4;23;6;24;17;5;18;11;8;3;14;21;25;7;10;26;13;19;1;12;15;16;20;2;22;9;50;5934428
50;5934428;4;23;6;24;17;5;18;11;8;3;14;21;25;7;10;26;13;19;1;12;15;16;20;2;22;9
4;23;6;24;17;5;18;11;8;3;14;21;25;7;10;26;13;19;2;12;15;16;20;1;22;9;50;5999903
51;5999903;4;23;6;24;17;5;18;11;8;3;14;21;25;7;10;26;13;19;2;12;15;16;20;1;22;9
4;23;6;19;17;5;18;11;8;3;14;21;25;7;10;26;13;24;2;12;15;16;20;1;22;9;51;6075215
51;6075215;4;23;6;19;17;5;18;11;8;3;14;21;25;7;10;26;13;24;2;12;15;16;20;1;22;9
4;6;23;19;17;5;18;11;8;3;14;21;25;7;10;26;13;24;2;12;15;16;20;1;22;9;51;6073514
51;6073514;4;6;23;19;17;5;18;11;8;3;14;21;25;7;10;26;13;24;2;12;15;16;20;1;22;9
4;6;23;19;10;5;18;11;8;3;14;21;25;7;17;26;13;24;2;12;15;16;20;1;22;9;51;6075603
51;6075603;4;6;23;19;10;5;18;11;8;3;14;21;25;7;17;26;13;24;2;12;15;16;20;1;22;9
4;2;23;19;10;5;18;11;8;3;14;21;25;7;17;26;13;24;6;12;15;16;20;1;22;9;51;6057232
51;6057232;4;2;23;19;10;5;18;11;8;3;14;21;25;7;17;26;13;24;6;12;15;16;20;1;22;9
4;12;23;19;10;5;18;11;8;3;14;21;25;7;17;26;13;24;6;2;15;16;20;1;22;9;51;6054161
51;6054161;4;12;23;19;10;5;18;11;8;3;14;21;25;7;17;26;13;24;6;2;15;16;20;1;22;9
4;12;23;19;10;5;8;11;18;3;14;21;25;7;17;26;13;24;6;2;15;16;20;1;22;9;51;6049729
51;6049729;4;12;23;19;10;5;8;11;18;3;14;21;25;7;17;26;13;24;6;2;15;16;20;1;22;9
4;3;23;19;10;5;8;11;18;12;14;21;25;7;17;26;13;24;6;2;15;16;20;1;22;9;51;6010752
51;6010752;4;3;23;19;10;5;8;11;18;12;14;21;25;7;17;26;13;24;6;2;15;16;20;1;22;9
4;3;23;19;10;5;8;11;18;12;14;13;25;7;17;26;21;24;6;2;15;16;20;1;22;9;51;5999416
51;5999416;4;3;23;19;10;5;8;11;18;12;14;13;25;7;17;26;21;24;6;2;15;16;20;1;22;9
4;3;23;19;25;5;8;11;18;12;14;13;10;7;17;26;21;24;6;2;15;16;20;1;22;9;51;5997802
51;5997802;4;3;23;19;25;5;8;11;18;12;14;13;10;7;17;26;21;24;6;2;15;16;20;1;22;9
14;3;23;19;25;5;8;11;18;12;4;13;10;7;17;26;21;24;6;2;15;16;20;1;22;9;51;6031630
51;6031630;14;3;23;19;25;5;8;11;18;12;4;13;10;7;17;26;21;24;6;2;15;16;20;1;22;9
14;3;23;19;25;5;8;11;18;1;4;13;10;7;17;26;21;24;6;2;15;16;20;12;22;9;51;5944884
51;5944884;14;3;23;19;25;5;8;11;18;1;4;13;10;7;17;26;21;24;6;2;15;16;20;12;22;9
14;3;19;23;25;5;8;11;18;1;4;13;10;7;17;26;21;24;6;2;15;16;20;12;22;9;51;5918497
51;5918497;14;3;19;23;25;5;8;11;18;1;4;13;10;7;17;26;21;24;6;2;15;16;20;12;22;9
14;3;19;23;25;5;8;11;18;1;4;26;10;7;17;13;21;24;6;2;15;16;20;12;22;9;51;5944949
51;5918497;14;3;19;23;25;5;8;11;18;1;4;13;10;7;17;26;21;24;6;2;15;16;20;12;22;9
14;3;19;23;12;5;8;11;18;1;4;13;10;7;17;26;21;24;6;2;15;16;20;25;22;9;51;5921285
51;5921285;14;3;19;23;12;5;8;11;18;1;4;13;10;7;17;26;21;24;6;2;15;16;20;25;22;9
4;3;19;23;12;5;8;11;18;1;14;13;10;7;17;26;21;24;6;2;15;16;20;25;22;9;51;5902212
51;5902212;4;3;19;23;12;5;8;11;18;1;14;13;10;7;17;26;21;24;6;2;15;16;20;25;22;9
4;3;19;23;12;5;8;11;18;1;14;16;10;7;17;26;21;24;6;2;15;13;20;25;22;9;51;5897625
51;5897625;4;3;19;23;12;5;8;11;18;1;14;16;10;7;17;26;21;24;6;2;15;13;20;25;22;9
4;3;19;23;12;5;8;11;18;1;14;16;10;7;17;26;21;24;6;22;15;13;20;25;2;9;51;5947669
51;5947669;4;3;19;23;12;5;8;11;18;1;14;16;10;7;17;26;21;24;6;22;15;13;20;25;2;9
4;3;19;23;12;5;8;11;18;1;14;16;10;7;25;26;21;24;6;22;15;13;20;17;2;9;51;5947060
51;5947060;4;3;19;23;12;5;8;11;18;1;14;16;10;7;25;26;21;24;6;22;15;13;20;17;2;9
4;3;19;23;12;7;8;11;18;1;14;16;10;5;25;26;21;24;6;22;15;13;20;17;2;9;51;5758472
51;5758472;4;3;19;23;12;7;8;11;18;1;14;16;10;5;25;26;21;24;6;22;15;13;20;17;2;9
4;3;19;23;12;7;8;11;18;1;14;6;10;5;25;26;21;24;16;22;15;13;20;17;2;9;51;5763435
52;5763435;4;3;19;23;12;7;8;11;18;1;14;6;10;5;25;26;21;24;16;22;15;13;20;17;2;9
4;3;19;23;12;7;8;11;21;1;14;6;10;5;25;26;18;24;16;22;15;13;20;17;2;9;52;5765699
52;5765699;4;3;19;23;12;7;8;11;21;1;14;6;10;5;25;26;18;24;16;22;15;13;20;17;2;9
4;3;19;9;12;7;8;11;21;1;14;6;10;5;25;26;18;24;16;22;15;13;20;17;2;23;52;5914140
52;5914140;4;3;19;9;12;7;8;11;21;1;14;6;10;5;25;26;18;24;16;22;15;13;20;17;2;23
4;3;19;9;12;7;8;11;21;1;14;5;10;6;25;26;18;24;16;22;15;13;20;17;2;23;52;5845578
52;5845578;4;3;19;9;12;7;8;11;21;1;14;5;10;6;25;26;18;24;16;22;15;13;20;17;2;23
4;3;19;9;12;7;8;1;21;11;14;5;10;6;25;26;18;24;16;22;15;13;20;17;2;23;52;5845738
52;5845738;4;3;19;9;12;7;8;1;21;11;14;5;10;6;25;26;18;24;16;22;15;13;20;17;2;23
4;3;19;11;12;7;8;1;21;9;14;5;10;6;25;26;18;24;16;22;15;13;20;17;2;23;52;5715213
52;5715213;4;3;19;11;12;7;8;1;21;9;14;5;10;6;25;26;18;24;16;22;15;13;20;17;2;23
4;3;19;11;12;7;8;1;21;9;14;5;10;23;25;26;18;24;16;22;15;13;20;17;2;6;52;5717286
52;5717286;4;3;19;11;12;7;8;1;21;9;14;5;10;23;25;26;18;24;16;22;15;13;20;17;2;6
4;3;19;11;12;7;8;1;21;9;26;5;10;23;25;14;18;24;16;22;15;13;20;17;2;6;52;5762513
52;5762513;4;3;19;11;12;7;8;1;21;9;26;5;10;23;25;14;18;24;16;22;15;13;20;17;2;6
4;3;19;11;16;7;8;1;21;9;26;5;10;23;25;14;18;24;12;22;15;13;20;17;2;6;52;5749057
52;5749057;4;3;19;11;16;7;8;1;21;9;26;5;10;23;25;14;18;24;12;22;15;13;20;17;2;6
26;3;19;11;16;7;8;1;21;9;4;5;10;23;25;14;18;24;12;22;15;13;20;17;2;6;52;5749793
52;5749793;26;3;19;11;16;7;8;1;21;9;4;5;10;23;25;14;18;24;12;22;15;13;20;17;2;6
26;3;19;11;16;13;8;1;21;9;4;5;10;23;25;14;18;24;12;22;15;7;20;17;2;6;52;5739990
52;5739990;26;3;19;11;16;13;8;1;21;9;4;5;10;23;25;14;18;24;12;22;15;7;20;17;2;6
26;3;19;20;16;13;8;1;21;9;4;5;10;23;25;14;18;24;12;22;15;7;11;17;2;6;52;5727113
52;5727113;26;3;19;20;16;13;8;1;21;9;4;5;10;23;25;14;18;24;12;22;15;7;11;17;2;6
26;3;19;20;16;13;8;1;21;9;4;25;10;23;5;14;18;24;12;22;15;7;11;17;2;6;52;5870802
52;5870802;26;3;19;20;16;13;8;1;21;9;4;25;10;23;5;14;18;24;12;22;15;7;11;17;2;6
15;3;19;20;16;13;8;1;21;9;4;25;10;23;5;14;18;24;12;22;26;7;11;17;2;6;52;5869867
52;5869867;15;3;19;20;16;13;8;1;21;9;4;25;10;23;5;14;18;24;12;22;26;7;11;17;2;6
15;3;19;20;16;13;8;1;21;9;4;25;2;23;5;14;18;24;12;22;26;7;11;17;10;6;52;5867110
52;5867110;15;3;19;20;16;13;8;1;21;9;4;25;2;23;5;14;18;24;12;22;26;7;11;17;10;6
15;3;19;8;16;13;20;1;21;9;4;25;2;23;5;14;18;24;12;22;26;7;11;17;10;6;52;5886265
52;5886265;15;3;19;8;16;13;20;1;21;9;4;25;2;23;5;14;18;24;12;22;26;7;11;17;10;6
15;3;19;8;16;13;20;1;21;9;4;25;2;23;5;7;18;24;12;22;26;14;11;17;10;6;52;5931871
52;5931871;15;3;19;8;16;13;20;1;21;9;4;25;2;23;5;7;18;24;12;22;26;14;11;17;10;6
15;3;19;8;16;13;20;1;21;9;4;11;2;23;5;7;18;24;12;22;26;14;25;17;10;6;52;5923437
52;5923437;15;3;19;8;16;13;20;1;21;9;4;11;2;23;5;7;18;24;12;22;26;14;25;17;10;6
15;3;19;8;16;13;11;1;21;9;4;20;2;23;5;7;18;24;12;22;26;14;25;17;10;6;52;5900485
52;5900485;15;3;19;8;16;13;11;1;21;9;4;20;2;23;5;7;18;24;12;22;26;14;25;17;10;6
15;3;19;8;16;13;11;1;21;9;4;20;2;23;5;12;18;24;7;22;26;14;25;17;10;6;52;5905405
52;5905405;15;3;19;8;16;13;11;1;21;9;4;20;2;23;5;12;18;24;7;22;26;14;25;17;10;6
15;18;19;8;16;13;11;1;21;9;4;20;2;23;5;12;3;24;7;22;26;14;25;17;10;6;52;5952753
53;5952753;15;18;19;8;16;13;11;1;21;9;4;20;2;23;5;12;3;24;7;22;26;14;25;17;10;6
15;18;19;8;16;1;11;13;21;9;4;20;2;23;5;12;3;24;7;22;26;14;25;17;10;6;53;5972611
53;5972611;15;18;19;8;16;1;11;13;21;9;4;20;2;23;5;12;3;24;7;22;26;14;25;17;10;6
15;18;19;8;16;20;11;13;21;9;4;1;2;23;5;12;3;24;7;22;26;14;25;17;10;6;53;5942785
53;5942785;15;18;19;8;16;20;11;13;21;9;4;1;2;23;5;12;3;24;7;22;26;14;25;17;10;6
15;18;19;8;16;20;11;13;21;9;4;1;3;23;5;12;2;24;7;22;26;14;25;17;10;6;53;5987849
53;5987849;15;18;19;8;16;20;11;13;21;9;4;1;3;23;5;12;2;24;7;22;26;14;25;17;10;6
15;18;19;8;16;20;11;13;21;9;4;12;3;23;5;1;2;24;7;22;26;14;25;17;10;6;53;5982389
53;5982389;15;18;19;8;16;20;11;13;21;9;4;12;3;23;5;1;2;24;7;22;26;14;25;17;10;6
15;18;19;8;16;20;11;7;21;9;4;12;3;23;5;1;2;24;13;22;26;14;25;17;10;6;53;5986806
53;5986806;15;18;19;8;16;20;11;7;21;9;4;12;3;23;5;1;2;24;13;22;26;14;25;17;10;6
15;18;19;8;13;20;11;7;21;9;4;12;3;23;5;1;2;24;16;22;26;14;25;17;10;6;53;5985557
53;5985557;15;18;19;8;13;20;11;7;21;9;4;12;3;23;5;1;2;24;16;22;26;14;25;17;10;6
15;18;19;8;13;20;11;7;21;9;2;12;3;23;5;1;4;24;16;22;26;14;25;17;10;6;53;5979839
53;5979839;15;18;19;8;13;20;11;7;21;9;2;12;3;23;5;1;4;24;16;22;26;14;25;17;10;6
15;18;19;8;13;20;11;7;21;9;2;12;24;23;5;1;4;3;16;22;26;14;25;17;10;6;53;5918694
53;5918694;15;18;19;8;13;20;11;7;21;9;2;12;24;23;5;1;4;3;16;22;26;14;25;17;10;6
15;18;19;8;13;20;11;7;21;9;2;12;24;23;5;1;16;3;4;22;26;14;25;17;10;6;53;5918230
53;5918230;15;18;19;8;13;20;11;7;21;9;2;12;24;23;5;1;16;3;4;22;26;14;25;17;10;6
15;7;19;8;13;20;11;18;21;9;2;12;24;23;5;1;16;3;4;22;26;14;25;17;10;6;53;5895915
53;5895915;15;7;19;8;13;20;11;18;21;9;2;12;24;23;5;1;16;3;4;22;26;14;25;17;10;6
15;22;19;8;13;20;11;18;21;9;2;12;24;23;5;1;16;3;4;7;26;14;25;17;10;6;53;5895348
53;5895348;15;22;19;8;13;20;11;18;21;9;2;12;24;23;5;1;16;3;4;7;26;14;25;17;10;6
15;22;19;8;13;20;11;18;21;9;2;12;24;23;7;1;16;3;4;5;26;14;25;17;10;6;53;5938272
53;5938272;15;22;19;8;13;20;11;18;21;9;2;12;24;23;7;1;16;3;4;5;26;14;25;17;10;6
15;7;19;8;13;20;11;18;21;9;2;12;24;23;22;1;16;3;4;5;26;14;25;17;10;6;53;5941069
53;5941069;15;7;19;8;13;20;11;18;21;9;2;12;24;23;22;1;16;3;4;5;26;14;25;17;10;6
15;23;19;8;13;20;11;18;21;9;2;12;24;7;22;1;16;3;4;5;26;14;25;17;10;6;53;5922498
53;5922498;15;23;19;8;13;20;11;18;21;9;2;12;24;7;22;1;16;3;4;5;26;14;25;17;10;6
15;23;19;8;13;20;11;18;21;9;2;12;3;7;22;1;16;24;4;5;26;14;25;17;10;6;53;5982160
53;5982160;15;23;19;8;13;20;11;18;21;9;2;12;3;7;22;1;16;24;4;5;26;14;25;17;10;6
15;23;11;8;13;20;19;18;21;9;2;12;3;7;22;1;16;24;4;5;26;14;25;17;10;6;53;5970397
53;5970397;15;23;11;8;13;20;19;18;21;9;2;12;3;7;22;1;16;24;4;5;26;14;25;17;10;6
15;23;16;8;13;20;19;18;21;9;2;12;3;7;22;1;11;24;4;5;26;14;25;17;10;6;53;5952873
53;5952873;15;23;16;8;13;20;19;18;21;9;2;12;3;7;22;1;11;24;4;5;26;14;25;17;10;6
15;23;16;8;13;20;19;18;2;9;21;12;3;7;22;1;11;24;4;5;26;14;25;17;10;6;53;5933818
53;5933818;15;23;16;8;13;20;19;18;2;9;21;12;3;7;22;1;11;24;4;5;26;14;25;17;10;6
15;23;16;8;13;20;19;18;2;9;21;12;3;7;22;1;11;24;4;5;26;14;17;25;10;6;53;5933818
53;5933818;15;23;16;8;13;20;19;18;2;9;21;12;3;7;22;1;11;24;4;5;26;14;17;25;10;6
15;23;16;8;13;20;19;18;2;9;21;12;7;3;22;1;11;24;4;5;26;14;17;25;10;6;53;5946895
54;5946895;15;23;16;8;13;20;19;18;2;9;21;12;7;3;22;1;11;24;4;5;26;14;17;25;10;6
15;23;16;8;10;20;19;18;2;9;21;12;7;3;22;1;11;24;4;5;26;14;17;25;13;6;54;5953192
54;5953192;15;23;16;8;10;20;19;18;2;9;21;12;7;3;22;1;11;24;4;5;26;14;17;25;13;6
15;23;16;8;10;20;19;18;2;9;21;6;7;3;22;1;11;24;4;5;26;14;17;25;13;12;54;5990559
54;5990559;15;23;16;8;10;20;19;18;2;9;21;6;7;3;22;1;11;24;4;5;26;14;17;25;13;12
15;23;16;8;10;20;19;18;2;9;21;6;7;3;17;1;11;24;4;5;26;14;22;25;13;12;54;5991200
54;5991200;15;23;16;8;10;20;19;18;2;9;21;6;7;3;17;1;11;24;4;5;26;14;22;25;13;12
15;23;16;8;10;20;19;18;2;9;21;6;7;25;17;1;11;24;4;5;26;14;22;3;13;12;54;6061815
54;6061815;15;23;16;8;10;20;19;18;2;9;21;6;7;25;17;1;11;24;4;5;26;14;22;3;13;12
15;23;16;8;10;20;22;18;2;9;21;6;7;25;17;1;11;24;4;5;26;14;19;3;13;12;54;6068797
54;6068797;15;23;16;8;10;20;22;18;2;9;21;6;7;25;17;1;11;24;4;5;26;14;19;3;13;12
15;23;16;8;10;20;22;18;2;9;21;6;7;17;25;1;11;24;4;5;26;14;19;3;13;12;54;6069057
54;6069057;15;23;16;8;10;20;22;18;2;9;21;6;7;17;25;1;11;24;4;5;26;14;19;3;13;12
15;23;16;8;10;20;22;18;2;9;21;6;7;17;5;1;11;24;4;25;26;14;19;3;13;12;54;6025469
54;6025469;15;23;16;8;10;20;22;18;2;9;21;6;7;17;5;1;11;24;4;25;26;14;19;3;13;12
15;23;16;8;10;20;22;18;2;9;21;6;7;17;5;1;11;24;4;25;14;26;19;3;13;12;54;6012072
54;6012072;15;23;16;8;10;20;22;18;2;9;21;6;7;17;5;1;11;24;4;25;14;26;19;3;13;12
15;23;16;8;10;20;22;18;2;9;21;6;7;17;5;1;11;24;4;25;14;12;19;3;13;26;54;6004035
54;6004035;15;23;16;8;10;20;22;18;2;9;21;6;7;17;5;1;11;24;4;25;14;12;19;3;13;26
15;23;16;8;10;20;22;18;2;9;21;6;7;17;5;1;11;24;4;25;14;12;19;13;3;26;54;5912444
54;5912444;15;23;16;8;10;20;22;18;2;9;21;6;7;17;5;1;11;24;4;25;14;12;19;13;3;26
15;23;16;8;10;20;22;18;2;9;21;11;7;17;5;1;6;24;4;25;14;12;19;13;3;26;54;5915021
54;5915021;15;23;16;8;10;20;22;18;2;9;21;11;7;17;5;1;6;24;4;25;14;12;19;13;3;26
15;23;16;8;10;20;22;18;2;9;21;11;7;17;5;1;6;24;4;25;14;12;19;3;13;26;54;6009501
54;6009501;15;23;16;8;10;20;22;18;2;9;21;11;7;17;5;1;6;24;4;25;14;12;19;3;13;26
15;23;16;8;10;20;22;18;19;9;21;11;7;17;5;1;6;24;4;25;14;12;2;3;13;26;54;5989562
54;5989562;15;23;16;8;10;20;22;18;19;9;21;11;7;17;5;1;6;24;4;25;14;12;2;3;13;26
20;23;16;8;10;15;22;18;19;9;21;11;7;17;5;1;6;24;4;25;14;12;2;3;13;26;54;5977761
54;5977761;20;23;16;8;10;15;22;18;19;9;21;11;7;17;5;1;6;24;4;25;14;12;2;3;13;26
20;23;16;26;10;15;22;18;19;9;21;11;7;17;5;1;6;24;4;25;14;12;2;3;13;8;54;5877223
54;5877223;20;23;16;26;10;15;22;18;19;9;21;11;7;17;5;1;6;24;4;25;14;12;2;3;13;8
20;23;16;26;10;15;22;18;19;9;21;13;7;17;5;1;6;24;4;25;14;12;2;3;11;8;54;5861843
54;5861843;20;23;16;26;10;15;22;18;19;9;21;13;7;17;5;1;6;24;4;25;14;12;2;3;11;8
20;23;16;26;10;15;22;18;19;9;21;13;7;17;5;1;6;24;4;3;14;12;2;25;11;8;54;5861825
54;5861825;20;23;16;26;10;15;22;18;19;9;21;13;7;17;5;1;6;24;4;3;14;12;2;25;11;8
20;23;16;26;10;15;22;18;19;9;21;14;7;17;5;1;6;24;4;3;13;12;2;25;11;8;54;5748218
54;5748218;20;23;16;26;10;15;22;18;19;9;21;14;7;17;5;1;6;24;4;3;13;12;2;25;11;8
20;23;16;26;10;15;22;18;19;9;21;14;7;17;5;1;6;24;4;3;13;11;2;25;12;8;54;5761311
54;5761311;20;23;16;26;10;15;22;18;19;9;21;14;7;17;5;1;6;24;4;3;13;11;2;25;12;8
20;23;3;26;10;15;22;18;19;9;21;14;7;17;5;1;6;24;4;16;13;11;2;25;12;8;54;5763663
55;5763663;20;23;3;26;10;15;22;18;19;9;21;14;7;17;5;1;6;24;4;16;13;11;2;25;12;8
20;23;3;26;10;15;22;18;19;9;21;14;7;17;5;1;6;24;4;16;13;8;2;25;12;11;55;5864475
55;5763663;20;23;3;26;10;15;22;18;19;9;21;14;7;17;5;1;6;24;4;16;13;11;2;25;12;8
20;23;3;26;10;15;22;18;19;9;21;14;25;17;5;1;6;24;4;16;13;11;2;7;12;8;55;5795767
