"X1";"X6037284";"X24";"X4";"X17";"X26";"X13";"X20";"X14";"X15";"X7";"X1.1";"X25";"X19";"X8";"X21";"X12";"X3";"X22";"X11";"X10";"X5";"X16";"X2";"X6";"X18";"X23";"X9"
20;4;10;5;6;17;2;19;23;8;12;1;13;16;25;3;21;11;9;14;24;7;15;26;22;18;63;5933117
63;5933117;20;4;10;5;6;17;2;19;23;8;12;1;13;16;25;3;21;11;9;14;24;7;15;26;22;18
20;2;10;5;6;17;4;19;23;8;12;1;13;16;25;3;21;11;9;14;24;7;15;26;22;18;63;5898315
63;5898315;20;2;10;5;6;17;4;19;23;8;12;1;13;16;25;3;21;11;9;14;24;7;15;26;22;18
20;2;10;5;6;17;4;19;23;8;25;1;13;16;12;3;21;11;9;14;24;7;15;26;22;18;63;5931134
63;5931134;20;2;10;5;6;17;4;19;23;8;25;1;13;16;12;3;21;11;9;14;24;7;15;26;22;18
20;2;4;5;6;17;10;19;23;8;25;1;13;16;12;3;21;11;9;14;24;7;15;26;22;18;63;5973289
63;5973289;20;2;4;5;6;17;10;19;23;8;25;1;13;16;12;3;21;11;9;14;24;7;15;26;22;18
20;2;4;5;6;11;10;19;23;8;25;1;13;16;12;3;21;17;9;14;24;7;15;26;22;18;63;5988399
63;5988399;20;2;4;5;6;11;10;19;23;8;25;1;13;16;12;3;21;17;9;14;24;7;15;26;22;18
20;2;6;5;4;11;10;19;23;8;25;1;13;16;12;3;21;17;9;14;24;7;15;26;22;18;63;5988371
63;5988371;20;2;6;5;4;11;10;19;23;8;25;1;13;16;12;3;21;17;9;14;24;7;15;26;22;18
24;2;6;5;4;11;10;19;23;8;25;1;13;16;12;3;21;17;9;14;20;7;15;26;22;18;63;6000553
63;6000553;24;2;6;5;4;11;10;19;23;8;25;1;13;16;12;3;21;17;9;14;20;7;15;26;22;18
24;2;6;5;4;11;10;19;23;8;25;1;13;16;12;3;21;18;9;14;20;7;15;26;22;17;63;5963474
63;5963474;24;2;6;5;4;11;10;19;23;8;25;1;13;16;12;3;21;18;9;14;20;7;15;26;22;17
24;2;6;5;4;11;10;19;23;8;25;1;22;16;12;3;21;18;9;14;20;7;15;26;13;17;63;5985030
63;5985030;24;2;6;5;4;11;10;19;23;8;25;1;22;16;12;3;21;18;9;14;20;7;15;26;13;17
24;2;6;5;4;11;3;19;23;8;25;1;22;16;12;10;21;18;9;14;20;7;15;26;13;17;63;5984927
63;5984927;24;2;6;5;4;11;3;19;23;8;25;1;22;16;12;10;21;18;9;14;20;7;15;26;13;17
24;2;6;5;4;14;3;19;23;8;25;1;22;16;12;10;21;18;9;11;20;7;15;26;13;17;63;5847433
63;5847433;24;2;6;5;4;14;3;19;23;8;25;1;22;16;12;10;21;18;9;11;20;7;15;26;13;17
24;2;6;5;4;14;3;19;23;8;25;1;22;16;12;10;21;18;9;11;20;13;15;26;7;17;63;5866320
63;5866320;24;2;6;5;4;14;3;19;23;8;25;1;22;16;12;10;21;18;9;11;20;13;15;26;7;17
24;2;6;5;4;14;3;19;23;8;25;1;22;16;12;11;21;18;9;10;20;13;15;26;7;17;63;5863013
63;5863013;24;2;6;5;4;14;3;19;23;8;25;1;22;16;12;11;21;18;9;10;20;13;15;26;7;17
24;2;6;5;4;14;3;19;23;8;7;1;22;16;12;11;21;18;9;10;20;13;15;26;25;17;63;5837409
64;5837409;24;2;6;5;4;14;3;19;23;8;7;1;22;16;12;11;21;18;9;10;20;13;15;26;25;17
24;2;6;5;20;14;3;19;23;8;7;1;22;16;12;11;21;18;9;10;4;13;15;26;25;17;64;5833262
64;5833262;24;2;6;5;20;14;3;19;23;8;7;1;22;16;12;11;21;18;9;10;4;13;15;26;25;17
24;2;6;5;20;14;3;19;23;8;7;1;22;16;12;11;21;18;9;10;4;17;15;26;25;13;64;5820273
64;5820273;24;2;6;5;20;14;3;19;23;8;7;1;22;16;12;11;21;18;9;10;4;17;15;26;25;13
24;2;6;5;20;14;3;19;23;8;7;1;22;16;12;11;21;18;9;10;15;17;4;26;25;13;64;5866453
64;5866453;24;2;6;5;20;14;3;19;23;8;7;1;22;16;12;11;21;18;9;10;15;17;4;26;25;13
24;2;6;5;20;14;3;19;10;8;7;1;22;16;12;11;21;18;9;23;15;17;4;26;25;13;64;5870205
64;5870205;24;2;6;5;20;14;3;19;10;8;7;1;22;16;12;11;21;18;9;23;15;17;4;26;25;13
24;2;6;5;20;14;3;10;19;8;7;1;22;16;12;11;21;18;9;23;15;17;4;26;25;13;64;5882245
64;5882245;24;2;6;5;20;14;3;10;19;8;7;1;22;16;12;11;21;18;9;23;15;17;4;26;25;13
24;21;6;5;20;14;3;10;19;8;7;1;22;16;12;11;2;18;9;23;15;17;4;26;25;13;64;5853484
64;5853484;24;21;6;5;20;14;3;10;19;8;7;1;22;16;12;11;2;18;9;23;15;17;4;26;25;13
24;21;6;5;20;14;3;10;7;8;19;1;22;16;12;11;2;18;9;23;15;17;4;26;25;13;64;5831910
64;5831910;24;21;6;5;20;14;3;10;7;8;19;1;22;16;12;11;2;18;9;23;15;17;4;26;25;13
24;5;6;21;20;14;3;10;7;8;19;1;22;16;12;11;2;18;9;23;15;17;4;26;25;13;64;5778030
64;5778030;24;5;6;21;20;14;3;10;7;8;19;1;22;16;12;11;2;18;9;23;15;17;4;26;25;13
24;5;10;21;20;14;3;6;7;8;19;1;22;16;12;11;2;18;9;23;15;17;4;26;25;13;64;5764741
64;5764741;24;5;10;21;20;14;3;6;7;8;19;1;22;16;12;11;2;18;9;23;15;17;4;26;25;13
24;5;10;21;20;14;3;6;7;8;19;1;18;16;12;11;2;22;9;23;15;17;4;26;25;13;64;5779011
64;5779011;24;5;10;21;20;14;3;6;7;8;19;1;18;16;12;11;2;22;9;23;15;17;4;26;25;13
24;5;10;21;20;14;3;6;7;8;19;1;18;16;15;11;2;22;9;23;12;17;4;26;25;13;64;5815356
64;5779011;24;5;10;21;20;14;3;6;7;8;19;1;18;16;12;11;2;22;9;23;15;17;4;26;25;13
24;5;10;21;20;14;3;6;7;22;19;1;18;16;12;11;2;8;9;23;15;17;4;26;25;13;64;5736645
64;5736645;24;5;10;21;20;14;3;6;7;22;19;1;18;16;12;11;2;8;9;23;15;17;4;26;25;13
24;5;10;21;20;14;3;6;7;9;19;1;18;16;12;11;2;8;22;23;15;17;4;26;25;13;64;5757156
64;5757156;24;5;10;21;20;14;3;6;7;9;19;1;18;16;12;11;2;8;22;23;15;17;4;26;25;13
24;5;10;21;20;14;3;6;7;9;19;1;18;16;26;11;2;8;22;23;15;17;4;12;25;13;64;5766888
64;5766888;24;5;10;21;20;14;3;6;7;9;19;1;18;16;26;11;2;8;22;23;15;17;4;12;25;13
24;5;10;21;20;14;3;6;12;9;19;1;18;16;26;11;2;8;22;23;15;17;4;7;25;13;64;5746993
64;5746993;24;5;10;21;20;14;3;6;12;9;19;1;18;16;26;11;2;8;22;23;15;17;4;7;25;13
23;5;10;21;20;14;3;6;12;9;19;1;18;16;26;11;2;8;22;24;15;17;4;7;25;13;64;5744449
64;5744449;23;5;10;21;20;14;3;6;12;9;19;1;18;16;26;11;2;8;22;24;15;17;4;7;25;13
23;5;10;14;20;21;3;6;12;9;19;1;18;16;26;11;2;8;22;24;15;17;4;7;25;13;64;5879014
64;5879014;23;5;10;14;20;21;3;6;12;9;19;1;18;16;26;11;2;8;22;24;15;17;4;7;25;13
23;5;10;13;20;21;3;6;12;9;19;1;18;16;26;11;2;8;22;24;15;17;4;7;25;14;64;5793596
64;5793596;23;5;10;13;20;21;3;6;12;9;19;1;18;16;26;11;2;8;22;24;15;17;4;7;25;14
23;5;10;13;20;21;4;6;12;9;19;1;18;16;26;11;2;8;22;24;15;17;3;7;25;14;64;5821991
64;5793596;23;5;10;13;20;21;3;6;12;9;19;1;18;16;26;11;2;8;22;24;15;17;4;7;25;14
23;5;4;13;20;21;3;6;12;9;19;1;18;16;26;11;2;8;22;24;15;17;10;7;25;14;64;5788122
65;5788122;23;5;4;13;20;21;3;6;12;9;19;1;18;16;26;11;2;8;22;24;15;17;10;7;25;14
23;5;4;13;20;21;3;6;12;9;19;1;18;16;26;11;2;8;22;10;15;17;24;7;25;14;65;5788571
65;5788571;23;5;4;13;20;21;3;6;12;9;19;1;18;16;26;11;2;8;22;10;15;17;24;7;25;14
23;5;4;13;20;11;3;6;12;9;19;1;18;16;26;21;2;8;22;10;15;17;24;7;25;14;65;5767536
65;5767536;23;5;4;13;20;11;3;6;12;9;19;1;18;16;26;21;2;8;22;10;15;17;24;7;25;14
23;5;4;13;20;11;3;6;12;9;19;1;18;16;26;21;2;8;22;10;15;14;24;7;25;17;65;5908532
65;5767536;23;5;4;13;20;11;3;6;12;9;19;1;18;16;26;21;2;8;22;10;15;17;24;7;25;14
23;5;4;13;14;11;3;6;12;9;19;1;18;16;26;21;2;8;22;10;15;17;24;7;25;20;65;5819730
65;5819730;23;5;4;13;14;11;3;6;12;9;19;1;18;16;26;21;2;8;22;10;15;17;24;7;25;20
23;5;4;9;14;11;3;6;12;13;19;1;18;16;26;21;2;8;22;10;15;17;24;7;25;20;65;5893971
65;5819730;23;5;4;13;14;11;3;6;12;9;19;1;18;16;26;21;2;8;22;10;15;17;24;7;25;20
23;25;4;13;14;11;3;6;12;9;19;1;18;16;26;21;2;8;22;10;15;17;24;7;5;20;65;5838692
65;5838692;23;25;4;13;14;11;3;6;12;9;19;1;18;16;26;21;2;8;22;10;15;17;24;7;5;20
23;25;7;13;14;11;3;6;12;9;19;1;18;16;26;21;2;8;22;10;15;17;24;4;5;20;65;5848657
65;5848657;23;25;7;13;14;11;3;6;12;9;19;1;18;16;26;21;2;8;22;10;15;17;24;4;5;20
23;25;7;13;14;11;3;6;22;9;19;1;18;16;26;21;2;8;12;10;15;17;24;4;5;20;65;5825797
65;5825797;23;25;7;13;14;11;3;6;22;9;19;1;18;16;26;21;2;8;12;10;15;17;24;4;5;20
23;25;7;13;14;11;3;6;22;5;19;1;18;16;26;21;2;8;12;10;15;17;24;4;9;20;65;5812761
65;5812761;23;25;7;13;14;11;3;6;22;5;19;1;18;16;26;21;2;8;12;10;15;17;24;4;9;20
23;25;7;13;14;11;3;6;8;5;19;1;18;16;26;21;2;22;12;10;15;17;24;4;9;20;65;5865083
65;5865083;23;25;7;13;14;11;3;6;8;5;19;1;18;16;26;21;2;22;12;10;15;17;24;4;9;20
23;25;7;13;14;10;3;6;8;5;19;1;18;16;26;21;2;22;12;11;15;17;24;4;9;20;65;5858077
65;5858077;23;25;7;13;14;10;3;6;8;5;19;1;18;16;26;21;2;22;12;11;15;17;24;4;9;20
23;25;7;18;14;10;3;6;8;5;19;1;13;16;26;21;2;22;12;11;15;17;24;4;9;20;65;5877081
65;5877081;23;25;7;18;14;10;3;6;8;5;19;1;13;16;26;21;2;22;12;11;15;17;24;4;9;20
17;25;7;18;14;10;3;6;8;5;19;1;13;16;26;21;2;22;12;11;15;23;24;4;9;20;65;5879323
65;5879323;17;25;7;18;14;10;3;6;8;5;19;1;13;16;26;21;2;22;12;11;15;23;24;4;9;20
17;25;7;18;6;10;3;14;8;5;19;1;13;16;26;21;2;22;12;11;15;23;24;4;9;20;65;5927333
65;5927333;17;25;7;18;6;10;3;14;8;5;19;1;13;16;26;21;2;22;12;11;15;23;24;4;9;20
17;25;5;18;6;10;3;14;8;7;19;1;13;16;26;21;2;22;12;11;15;23;24;4;9;20;65;5878142
65;5878142;17;25;5;18;6;10;3;14;8;7;19;1;13;16;26;21;2;22;12;11;15;23;24;4;9;20
17;25;5;18;6;10;3;14;8;7;19;1;13;16;26;21;2;22;12;11;15;24;23;4;9;20;65;5866823
65;5866823;17;25;5;18;6;10;3;14;8;7;19;1;13;16;26;21;2;22;12;11;15;24;23;4;9;20
17;25;5;18;6;10;3;14;8;7;22;1;13;16;26;21;2;19;12;11;15;24;23;4;9;20;65;5926744
65;5866823;17;25;5;18;6;10;3;14;8;7;19;1;13;16;26;21;2;22;12;11;15;24;23;4;9;20
17;25;5;18;6;26;3;14;8;7;19;1;13;16;10;21;2;22;12;11;15;24;23;4;9;20;65;5886537
65;5886537;17;25;5;18;6;26;3;14;8;7;19;1;13;16;10;21;2;22;12;11;15;24;23;4;9;20
17;25;5;18;6;26;3;14;8;7;19;1;13;15;10;21;2;22;12;11;16;24;23;4;9;20;65;5878333
65;5878333;17;25;5;18;6;26;3;14;8;7;19;1;13;15;10;21;2;22;12;11;16;24;23;4;9;20
17;25;5;18;6;26;3;19;8;7;14;1;13;15;10;21;2;22;12;11;16;24;23;4;9;20;65;5903052
66;5903052;17;25;5;18;6;26;3;19;8;7;14;1;13;15;10;21;2;22;12;11;16;24;23;4;9;20
17;25;5;18;6;26;3;11;8;7;14;1;13;15;10;21;2;22;12;19;16;24;23;4;9;20;66;5884859
66;5884859;17;25;5;18;6;26;3;11;8;7;14;1;13;15;10;21;2;22;12;19;16;24;23;4;9;20
17;23;5;18;6;26;3;11;8;7;14;1;13;15;10;21;2;22;12;19;16;24;25;4;9;20;66;5885942
66;5885942;17;23;5;18;6;26;3;11;8;7;14;1;13;15;10;21;2;22;12;19;16;24;25;4;9;20
17;23;5;18;11;26;3;6;8;7;14;1;13;15;10;21;2;22;12;19;16;24;25;4;9;20;66;5886201
66;5886201;17;23;5;18;11;26;3;6;8;7;14;1;13;15;10;21;2;22;12;19;16;24;25;4;9;20
19;23;5;18;11;26;3;6;8;7;14;1;13;15;10;21;2;22;12;17;16;24;25;4;9;20;66;5865471
66;5865471;19;23;5;18;11;26;3;6;8;7;14;1;13;15;10;21;2;22;12;17;16;24;25;4;9;20
19;23;5;18;11;1;3;6;8;7;14;26;13;15;10;21;2;22;12;17;16;24;25;4;9;20;66;5912220
66;5865471;19;23;5;18;11;26;3;6;8;7;14;1;13;15;10;21;2;22;12;17;16;24;25;4;9;20
19;23;5;18;11;26;3;6;8;7;14;1;13;15;10;21;2;22;12;17;16;4;25;24;9;20;66;5911903
66;5865471;19;23;5;18;11;26;3;6;8;7;14;1;13;15;10;21;2;22;12;17;16;24;25;4;9;20
19;14;5;18;11;26;3;6;8;7;23;1;13;15;10;21;2;22;12;17;16;24;25;4;9;20;66;5954654
66;5865471;19;23;5;18;11;26;3;6;8;7;14;1;13;15;10;21;2;22;12;17;16;24;25;4;9;20
19;23;5;2;11;26;3;6;8;7;14;1;13;15;10;21;18;22;12;17;16;24;25;4;9;20;66;5801516
66;5801516;19;23;5;2;11;26;3;6;8;7;14;1;13;15;10;21;18;22;12;17;16;24;25;4;9;20
19;23;5;2;11;26;3;6;8;7;14;1;13;15;10;17;18;22;12;21;16;24;25;4;9;20;66;5845165
66;5845165;19;23;5;2;11;26;3;6;8;7;14;1;13;15;10;17;18;22;12;21;16;24;25;4;9;20
19;23;5;2;11;26;3;6;8;7;14;1;13;25;10;17;18;22;12;21;16;24;15;4;9;20;66;5874388
66;5874388;19;23;5;2;11;26;3;6;8;7;14;1;13;25;10;17;18;22;12;21;16;24;15;4;9;20
19;23;5;2;11;26;3;6;8;7;14;1;13;25;10;17;18;22;12;21;16;24;20;4;9;15;66;5928769
66;5928769;19;23;5;2;11;26;3;6;8;7;14;1;13;25;10;17;18;22;12;21;16;24;20;4;9;15
19;23;5;2;11;26;3;6;12;7;14;1;13;25;10;17;18;22;8;21;16;24;20;4;9;15;66;5896271
66;5896271;19;23;5;2;11;26;3;6;12;7;14;1;13;25;10;17;18;22;8;21;16;24;20;4;9;15
19;23;5;2;11;26;3;6;12;7;14;1;13;17;10;25;18;22;8;21;16;24;20;4;9;15;66;5896541
66;5896541;19;23;5;2;11;26;3;6;12;7;14;1;13;17;10;25;18;22;8;21;16;24;20;4;9;15
19;23;21;2;11;26;3;6;12;7;14;1;13;17;10;25;18;22;8;5;16;24;20;4;9;15;66;6012663
66;6012663;19;23;21;2;11;26;3;6;12;7;14;1;13;17;10;25;18;22;8;5;16;24;20;4;9;15
19;23;21;2;11;26;3;6;12;7;14;1;13;10;17;25;18;22;8;5;16;24;20;4;9;15;66;6012182
66;6012182;19;23;21;2;11;26;3;6;12;7;14;1;13;10;17;25;18;22;8;5;16;24;20;4;9;15
3;23;21;2;11;26;19;6;12;7;14;1;13;10;17;25;18;22;8;5;16;24;20;4;9;15;66;5938925
66;5938925;3;23;21;2;11;26;19;6;12;7;14;1;13;10;17;25;18;22;8;5;16;24;20;4;9;15
3;23;21;2;11;26;19;8;12;7;14;1;13;10;17;25;18;22;6;5;16;24;20;4;9;15;66;5941317
66;5941317;3;23;21;2;11;26;19;8;12;7;14;1;13;10;17;25;18;22;6;5;16;24;20;4;9;15
3;23;21;2;11;26;19;8;5;7;14;1;13;10;17;25;18;22;6;12;16;24;20;4;9;15;66;5851472
66;5851472;3;23;21;2;11;26;19;8;5;7;14;1;13;10;17;25;18;22;6;12;16;24;20;4;9;15
3;23;21;2;11;26;19;8;5;7;15;1;13;10;17;25;18;22;6;12;16;24;20;4;9;14;66;5952020
66;5952020;3;23;21;2;11;26;19;8;5;7;15;1;13;10;17;25;18;22;6;12;16;24;20;4;9;14
3;23;21;2;11;26;9;8;5;7;15;1;13;10;17;25;18;22;6;12;16;24;20;4;19;14;66;5980854
67;5980854;3;23;21;2;11;26;9;8;5;7;15;1;13;10;17;25;18;22;6;12;16;24;20;4;19;14
3;23;21;2;11;26;15;8;5;7;9;1;13;10;17;25;18;22;6;12;16;24;20;4;19;14;67;5871877
67;5871877;3;23;21;2;11;26;15;8;5;7;9;1;13;10;17;25;18;22;6;12;16;24;20;4;19;14
3;23;21;2;11;26;15;8;5;7;13;1;9;10;17;25;18;22;6;12;16;24;20;4;19;14;67;5856992
67;5856992;3;23;21;2;11;26;15;8;5;7;13;1;9;10;17;25;18;22;6;12;16;24;20;4;19;14
3;23;21;2;11;26;15;8;5;7;13;1;9;4;17;25;18;22;6;12;16;24;20;10;19;14;67;5849961
67;5849961;3;23;21;2;11;26;15;8;5;7;13;1;9;4;17;25;18;22;6;12;16;24;20;10;19;14
3;23;21;2;11;26;9;8;5;7;13;1;15;4;17;25;18;22;6;12;16;24;20;10;19;14;67;5967662
67;5849961;3;23;21;2;11;26;15;8;5;7;13;1;9;4;17;25;18;22;6;12;16;24;20;10;19;14
3;23;21;2;11;26;15;8;5;7;13;1;9;4;17;25;18;14;6;12;16;24;20;10;19;22;67;5733388
67;5733388;3;23;21;2;11;26;15;8;5;7;13;1;9;4;17;25;18;14;6;12;16;24;20;10;19;22
3;23;21;2;11;26;10;8;5;7;13;1;9;4;17;25;18;14;6;12;16;24;20;15;19;22;67;5721253
67;5721253;3;23;21;2;11;26;10;8;5;7;13;1;9;4;17;25;18;14;6;12;16;24;20;15;19;22
3;23;21;2;11;26;10;8;5;7;13;1;9;4;17;25;18;14;22;12;16;24;20;15;19;6;67;5727587
67;5727587;3;23;21;2;11;26;10;8;5;7;13;1;9;4;17;25;18;14;22;12;16;24;20;15;19;6
3;23;21;2;11;26;10;8;5;7;13;1;9;4;6;25;18;14;22;12;16;24;20;15;19;17;67;5731874
67;5731874;3;23;21;2;11;26;10;8;5;7;13;1;9;4;6;25;18;14;22;12;16;24;20;15;19;17
3;23;21;2;11;26;10;8;24;7;13;1;9;4;6;25;18;14;22;12;16;5;20;15;19;17;67;5896604
67;5896604;3;23;21;2;11;26;10;8;24;7;13;1;9;4;6;25;18;14;22;12;16;5;20;15;19;17
3;23;21;2;11;26;10;8;24;7;17;1;9;4;6;25;18;14;22;12;16;5;20;15;19;13;67;5885404
67;5885404;3;23;21;2;11;26;10;8;24;7;17;1;9;4;6;25;18;14;22;12;16;5;20;15;19;13
3;23;21;2;11;26;10;8;22;7;17;1;9;4;6;25;18;14;24;12;16;5;20;15;19;13;67;5886613
67;5886613;3;23;21;2;11;26;10;8;22;7;17;1;9;4;6;25;18;14;24;12;16;5;20;15;19;13
3;23;21;20;11;26;10;8;22;7;17;1;9;4;6;25;18;14;24;12;16;5;2;15;19;13;67;5869170
67;5869170;3;23;21;20;11;26;10;8;22;7;17;1;9;4;6;25;18;14;24;12;16;5;2;15;19;13
3;23;21;20;11;26;10;8;22;7;17;1;9;4;24;25;18;14;6;12;16;5;2;15;19;13;67;5844818
67;5844818;3;23;21;20;11;26;10;8;22;7;17;1;9;4;24;25;18;14;6;12;16;5;2;15;19;13
3;23;21;20;11;26;10;8;22;7;17;6;9;4;24;25;18;14;1;12;16;5;2;15;19;13;67;5827565
67;5827565;3;23;21;20;11;26;10;8;22;7;17;6;9;4;24;25;18;14;1;12;16;5;2;15;19;13
3;23;21;20;11;26;10;8;22;7;17;6;9;24;4;25;18;14;1;12;16;5;2;15;19;13;67;5834143
67;5834143;3;23;21;20;11;26;10;8;22;7;17;6;9;24;4;25;18;14;1;12;16;5;2;15;19;13
3;23;1;20;11;26;10;8;22;7;17;6;9;24;4;25;18;14;21;12;16;5;2;15;19;13;67;5858978
67;5858978;3;23;1;20;11;26;10;8;22;7;17;6;9;24;4;25;18;14;21;12;16;5;2;15;19;13
3;23;1;20;11;26;10;7;22;8;17;6;9;24;4;25;18;14;21;12;16;5;2;15;19;13;67;5855718
67;5855718;3;23;1;20;11;26;10;7;22;8;17;6;9;24;4;25;18;14;21;12;16;5;2;15;19;13
3;23;1;17;11;26;10;7;22;8;20;6;9;24;4;25;18;14;21;12;16;5;2;15;19;13;67;5814733
67;5814733;3;23;1;17;11;26;10;7;22;8;20;6;9;24;4;25;18;14;21;12;16;5;2;15;19;13
3;23;1;21;11;26;10;7;22;8;20;6;9;24;4;25;18;14;17;12;16;5;2;15;19;13;67;5843406
67;5843406;3;23;1;21;11;26;10;7;22;8;20;6;9;24;4;25;18;14;17;12;16;5;2;15;19;13
3;23;1;21;11;26;10;7;22;8;20;6;5;24;4;25;18;14;17;12;16;9;2;15;19;13;67;5747445
68;5747445;3;23;1;21;11;26;10;7;22;8;20;6;5;24;4;25;18;14;17;12;16;9;2;15;19;13
3;23;25;21;11;26;10;7;22;8;20;6;5;24;4;1;18;14;17;12;16;9;2;15;19;13;68;5735609
68;5735609;3;23;25;21;11;26;10;7;22;8;20;6;5;24;4;1;18;14;17;12;16;9;2;15;19;13
3;23;25;21;11;26;10;16;22;8;20;6;5;24;4;1;18;14;17;12;7;9;2;15;19;13;68;5734979
68;5734979;3;23;25;21;11;26;10;16;22;8;20;6;5;24;4;1;18;14;17;12;7;9;2;15;19;13
3;23;25;21;11;26;10;16;22;20;8;6;5;24;4;1;18;14;17;12;7;9;2;15;19;13;68;5824733
68;5734979;3;23;25;21;11;26;10;16;22;8;20;6;5;24;4;1;18;14;17;12;7;9;2;15;19;13
3;1;25;21;11;26;10;16;22;8;20;6;5;24;4;23;18;14;17;12;7;9;2;15;19;13;68;5748031
68;5748031;3;1;25;21;11;26;10;16;22;8;20;6;5;24;4;23;18;14;17;12;7;9;2;15;19;13
12;1;25;21;11;26;10;16;22;8;20;6;5;24;4;23;18;14;17;3;7;9;2;15;19;13;68;5744250
68;5744250;12;1;25;21;11;26;10;16;22;8;20;6;5;24;4;23;18;14;17;3;7;9;2;15;19;13
12;1;25;21;11;26;10;16;22;15;20;6;5;24;4;23;18;14;17;3;7;9;2;8;19;13;68;5833075
68;5833075;12;1;25;21;11;26;10;16;22;15;20;6;5;24;4;23;18;14;17;3;7;9;2;8;19;13
12;1;19;21;11;26;10;16;22;15;20;6;5;24;4;23;18;14;17;3;7;9;2;8;25;13;68;5948125
68;5833075;12;1;25;21;11;26;10;16;22;15;20;6;5;24;4;23;18;14;17;3;7;9;2;8;19;13
12;1;25;21;18;26;10;16;22;15;20;6;5;24;4;23;11;14;17;3;7;9;2;8;19;13;68;5958395
68;5833075;12;1;25;21;11;26;10;16;22;15;20;6;5;24;4;23;18;14;17;3;7;9;2;8;19;13
25;1;12;21;11;26;10;16;22;15;20;6;5;24;4;23;18;14;17;3;7;9;2;8;19;13;68;5857849
68;5857849;25;1;12;21;11;26;10;16;22;15;20;6;5;24;4;23;18;14;17;3;7;9;2;8;19;13
11;1;12;21;25;26;10;16;22;15;20;6;5;24;4;23;18;14;17;3;7;9;2;8;19;13;68;5865908
68;5865908;11;1;12;21;25;26;10;16;22;15;20;6;5;24;4;23;18;14;17;3;7;9;2;8;19;13
11;1;12;21;25;26;10;17;22;15;20;6;5;24;4;23;18;14;16;3;7;9;2;8;19;13;68;5859525
68;5859525;11;1;12;21;25;26;10;17;22;15;20;6;5;24;4;23;18;14;16;3;7;9;2;8;19;13
6;1;12;21;25;26;10;17;22;15;20;11;5;24;4;23;18;14;16;3;7;9;2;8;19;13;68;5856575
68;5856575;6;1;12;21;25;26;10;17;22;15;20;11;5;24;4;23;18;14;16;3;7;9;2;8;19;13
6;1;12;21;25;26;10;17;22;15;20;11;5;24;8;23;18;14;16;3;7;9;2;4;19;13;68;5833358
68;5833358;6;1;12;21;25;26;10;17;22;15;20;11;5;24;8;23;18;14;16;3;7;9;2;4;19;13
3;1;12;21;25;26;10;17;22;15;20;11;5;24;8;23;18;14;16;6;7;9;2;4;19;13;68;5825326
68;5825326;3;1;12;21;25;26;10;17;22;15;20;11;5;24;8;23;18;14;16;6;7;9;2;4;19;13
3;1;12;21;25;26;10;17;22;15;20;5;11;24;8;23;18;14;16;6;7;9;2;4;19;13;68;5807726
68;5807726;3;1;12;21;25;26;10;17;22;15;20;5;11;24;8;23;18;14;16;6;7;9;2;4;19;13
3;14;12;21;25;26;10;17;22;15;20;5;11;24;8;23;18;1;16;6;7;9;2;4;19;13;68;5931009
68;5931009;3;14;12;21;25;26;10;17;22;15;20;5;11;24;8;23;18;1;16;6;7;9;2;4;19;13
3;14;12;21;25;26;10;17;22;15;7;5;11;24;8;23;18;1;16;6;20;9;2;4;19;13;68;5966097
68;5966097;3;14;12;21;25;26;10;17;22;15;7;5;11;24;8;23;18;1;16;6;20;9;2;4;19;13
3;14;12;11;25;26;10;17;22;15;7;5;21;24;8;23;18;1;16;6;20;9;2;4;19;13;68;5950307
68;5950307;3;14;12;11;25;26;10;17;22;15;7;5;21;24;8;23;18;1;16;6;20;9;2;4;19;13
3;14;12;11;25;26;10;17;22;15;7;5;21;24;8;16;18;1;23;6;20;9;2;4;19;13;68;5958191
68;5958191;3;14;12;11;25;26;10;17;22;15;7;5;21;24;8;16;18;1;23;6;20;9;2;4;19;13
3;14;12;11;25;26;10;16;22;15;7;5;21;24;8;17;18;1;23;6;20;9;2;4;19;13;68;5956839
69;5956839;3;14;12;11;25;26;10;16;22;15;7;5;21;24;8;17;18;1;23;6;20;9;2;4;19;13
3;25;12;11;14;26;10;16;22;15;7;5;21;24;8;17;18;1;23;6;20;9;2;4;19;13;69;5944049
69;5944049;3;25;12;11;14;26;10;16;22;15;7;5;21;24;8;17;18;1;23;6;20;9;2;4;19;13
3;25;12;11;14;26;10;16;22;15;7;20;21;24;8;17;18;1;23;6;5;9;2;4;19;13;69;6122121
69;5944049;3;25;12;11;14;26;10;16;22;15;7;5;21;24;8;17;18;1;23;6;20;9;2;4;19;13
3;25;12;11;8;26;10;16;22;15;7;5;21;24;14;17;18;1;23;6;20;9;2;4;19;13;69;5926812
69;5926812;3;25;12;11;8;26;10;16;22;15;7;5;21;24;14;17;18;1;23;6;20;9;2;4;19;13
3;25;12;11;8;26;10;16;22;15;7;18;21;24;14;17;5;1;23;6;20;9;2;4;19;13;69;5849567
69;5849567;3;25;12;11;8;26;10;16;22;15;7;18;21;24;14;17;5;1;23;6;20;9;2;4;19;13
3;25;12;11;8;26;10;16;1;15;7;18;21;24;14;17;5;22;23;6;20;9;2;4;19;13;69;5862890
69;5862890;3;25;12;11;8;26;10;16;1;15;7;18;21;24;14;17;5;22;23;6;20;9;2;4;19;13
3;25;12;11;8;26;10;16;1;15;7;21;18;24;14;17;5;22;23;6;20;9;2;4;19;13;69;5860850
