"X1";"X5951199";"X17";"X22";"X18";"X25";"X21";"X20";"X16";"X26";"X5";"X23";"X12";"X7";"X15";"X10";"X11";"X14";"X1.1";"X6";"X24";"X3";"X19";"X13";"X8";"X9";"X2";"X4"
13;7;19;11;4;16;24;22;1;20;12;3;21;14;8;5;17;25;2;9;26;6;15;18;23;10;66;5859902
66;5859902;13;7;19;11;4;16;24;22;1;20;12;3;21;14;8;5;17;25;2;9;26;6;15;18;23;10
13;7;19;11;4;10;24;22;1;20;12;3;21;14;8;5;17;25;2;9;26;6;15;18;23;16;66;5861379
66;5861379;13;7;19;11;4;10;24;22;1;20;12;3;21;14;8;5;17;25;2;9;26;6;15;18;23;16
13;24;19;11;4;10;7;22;1;20;12;3;21;14;8;5;17;25;2;9;26;6;15;18;23;16;66;5874739
66;5874739;13;24;19;11;4;10;7;22;1;20;12;3;21;14;8;5;17;25;2;9;26;6;15;18;23;16
13;24;19;11;4;10;3;22;1;20;12;7;21;14;8;5;17;25;2;9;26;6;15;18;23;16;66;5796294
66;5796294;13;24;19;11;4;10;3;22;1;20;12;7;21;14;8;5;17;25;2;9;26;6;15;18;23;16
13;24;19;11;4;10;3;22;1;20;12;7;21;14;8;5;17;25;2;9;26;6;16;18;23;15;66;5762374
66;5762374;13;24;19;11;4;10;3;22;1;20;12;7;21;14;8;5;17;25;2;9;26;6;16;18;23;15
13;24;19;11;23;10;3;22;1;20;12;7;21;14;8;5;17;25;2;9;26;6;16;18;4;15;66;5746368
66;5746368;13;24;19;11;23;10;3;22;1;20;12;7;21;14;8;5;17;25;2;9;26;6;16;18;4;15
13;24;19;11;23;10;3;22;1;20;12;15;21;14;8;5;17;25;2;9;26;6;16;18;4;7;66;5777820
66;5777820;13;24;19;11;23;10;3;22;1;20;12;15;21;14;8;5;17;25;2;9;26;6;16;18;4;7
13;24;19;11;23;10;3;5;1;20;12;15;21;14;8;22;17;25;2;9;26;6;16;18;4;7;66;5776942
66;5776942;13;24;19;11;23;10;3;5;1;20;12;15;21;14;8;22;17;25;2;9;26;6;16;18;4;7
13;24;19;11;23;10;7;5;1;20;12;15;21;14;8;22;17;25;2;9;26;6;16;18;4;3;66;5774664
67;5774664;13;24;19;11;23;10;7;5;1;20;12;15;21;14;8;22;17;25;2;9;26;6;16;18;4;3
13;24;19;11;23;10;7;5;1;20;12;15;21;14;8;22;25;17;2;9;26;6;16;18;4;3;67;5774743
67;5774743;13;24;19;11;23;10;7;5;1;20;12;15;21;14;8;22;25;17;2;9;26;6;16;18;4;3
13;24;19;11;23;10;7;5;1;20;12;15;21;14;8;22;25;17;3;9;26;6;16;18;4;2;67;5778543
67;5778543;13;24;19;11;23;10;7;5;1;20;12;15;21;14;8;22;25;17;3;9;26;6;16;18;4;2
13;24;19;11;23;10;7;5;1;20;12;15;2;14;8;22;25;17;3;9;26;6;16;18;4;21;67;5769552
67;5769552;13;24;19;11;23;10;7;5;1;20;12;15;2;14;8;22;25;17;3;9;26;6;16;18;4;21
13;24;19;11;23;10;7;2;1;20;12;15;5;14;8;22;25;17;3;9;26;6;16;18;4;21;67;5845480
67;5845480;13;24;19;11;23;10;7;2;1;20;12;15;5;14;8;22;25;17;3;9;26;6;16;18;4;21
26;24;19;11;23;10;7;2;1;20;12;15;5;14;8;22;25;17;3;9;13;6;16;18;4;21;67;5842362
67;5842362;26;24;19;11;23;10;7;2;1;20;12;15;5;14;8;22;25;17;3;9;13;6;16;18;4;21
26;2;19;11;23;10;7;24;1;20;12;15;5;14;8;22;25;17;3;9;13;6;16;18;4;21;67;5850773
67;5850773;26;2;19;11;23;10;7;24;1;20;12;15;5;14;8;22;25;17;3;9;13;6;16;18;4;21
26;2;19;11;23;17;7;24;1;20;12;15;5;14;8;22;25;10;3;9;13;6;16;18;4;21;67;5850480
67;5850480;26;2;19;11;23;17;7;24;1;20;12;15;5;14;8;22;25;10;3;9;13;6;16;18;4;21
26;2;19;11;23;17;7;24;15;20;12;1;5;14;8;22;25;10;3;9;13;6;16;18;4;21;67;5835756
67;5835756;26;2;19;11;23;17;7;24;15;20;12;1;5;14;8;22;25;10;3;9;13;6;16;18;4;21
26;2;19;11;23;17;7;24;15;20;12;1;5;14;8;22;10;25;3;9;13;6;16;18;4;21;67;5835710
67;5835710;26;2;19;11;23;17;7;24;15;20;12;1;5;14;8;22;10;25;3;9;13;6;16;18;4;21
26;2;19;11;23;17;7;24;14;20;12;1;5;15;8;22;10;25;3;9;13;6;16;18;4;21;67;5900331
67;5900331;26;2;19;11;23;17;7;24;14;20;12;1;5;15;8;22;10;25;3;9;13;6;16;18;4;21
26;2;19;11;23;17;7;24;14;20;12;1;5;15;8;22;10;25;3;9;13;6;4;18;16;21;67;5895349
67;5895349;26;2;19;11;23;17;7;24;14;20;12;1;5;15;8;22;10;25;3;9;13;6;4;18;16;21
26;2;19;11;23;17;7;24;14;20;12;1;5;9;8;22;10;25;3;15;13;6;4;18;16;21;67;5802942
67;5802942;26;2;19;11;23;17;7;24;14;20;12;1;5;9;8;22;10;25;3;15;13;6;4;18;16;21
26;2;19;11;23;17;7;24;14;20;13;1;5;9;8;22;10;25;3;15;12;6;4;18;16;21;67;5830215
67;5802942;26;2;19;11;23;17;7;24;14;20;12;1;5;9;8;22;10;25;3;15;13;6;4;18;16;21
26;2;19;21;23;17;7;24;14;20;12;1;5;9;8;22;10;25;3;15;13;6;4;18;16;11;67;5834495
67;5834495;26;2;19;21;23;17;7;24;14;20;12;1;5;9;8;22;10;25;3;15;13;6;4;18;16;11
26;2;19;21;23;3;7;24;14;20;12;1;5;9;8;22;10;25;17;15;13;6;4;18;16;11;67;5836913
67;5836913;26;2;19;21;23;3;7;24;14;20;12;1;5;9;8;22;10;25;17;15;13;6;4;18;16;11
26;2;19;21;22;3;7;24;14;20;12;1;5;9;8;23;10;25;17;15;13;6;4;18;16;11;67;5840401
67;5840401;26;2;19;21;22;3;7;24;14;20;12;1;5;9;8;23;10;25;17;15;13;6;4;18;16;11
26;6;19;21;22;3;7;24;14;20;12;1;5;9;8;23;10;25;17;15;13;2;4;18;16;11;67;5855258
67;5855258;26;6;19;21;22;3;7;24;14;20;12;1;5;9;8;23;10;25;17;15;13;2;4;18;16;11
26;6;19;21;22;3;7;24;14;20;12;1;5;16;8;23;10;25;17;15;13;2;4;18;9;11;67;5933694
67;5855258;26;6;19;21;22;3;7;24;14;20;12;1;5;9;8;23;10;25;17;15;13;2;4;18;16;11
26;6;19;21;22;3;7;13;14;20;12;1;5;9;8;23;10;25;17;15;24;2;4;18;16;11;67;5811247
67;5811247;26;6;19;21;22;3;7;13;14;20;12;1;5;9;8;23;10;25;17;15;24;2;4;18;16;11
26;6;13;21;22;3;7;19;14;20;12;1;5;9;8;23;10;25;17;15;24;2;4;18;16;11;67;5813710
68;5813710;26;6;13;21;22;3;7;19;14;20;12;1;5;9;8;23;10;25;17;15;24;2;4;18;16;11
26;18;13;21;22;3;7;19;14;20;12;1;5;9;8;23;10;25;17;15;24;2;4;6;16;11;68;5767313
68;5767313;26;18;13;21;22;3;7;19;14;20;12;1;5;9;8;23;10;25;17;15;24;2;4;6;16;11
26;18;13;21;22;3;7;19;14;20;12;1;5;9;8;23;10;25;24;15;17;2;4;6;16;11;68;5766656
68;5766656;26;18;13;21;22;3;7;19;14;20;12;1;5;9;8;23;10;25;24;15;17;2;4;6;16;11
26;18;13;21;23;3;7;19;14;20;12;1;5;9;8;22;10;25;24;15;17;2;4;6;16;11;68;5761890
68;5761890;26;18;13;21;23;3;7;19;14;20;12;1;5;9;8;22;10;25;24;15;17;2;4;6;16;11
26;18;13;21;23;3;11;19;14;20;12;1;5;9;8;22;10;25;24;15;17;2;4;6;16;7;68;5764237
68;5764237;26;18;13;21;23;3;11;19;14;20;12;1;5;9;8;22;10;25;24;15;17;2;4;6;16;7
26;18;13;21;12;3;11;19;14;20;23;1;5;9;8;22;10;25;24;15;17;2;4;6;16;7;68;5798079
68;5764237;26;18;13;21;23;3;11;19;14;20;12;1;5;9;8;22;10;25;24;15;17;2;4;6;16;7
26;18;13;21;23;3;11;19;14;9;12;1;5;20;8;22;10;25;24;15;17;2;4;6;16;7;68;5806494
68;5806494;26;18;13;21;23;3;11;19;14;9;12;1;5;20;8;22;10;25;24;15;17;2;4;6;16;7
26;18;13;21;23;3;11;19;14;6;12;1;5;20;8;22;10;25;24;15;17;2;4;9;16;7;68;5859741
68;5806494;26;18;13;21;23;3;11;19;14;9;12;1;5;20;8;22;10;25;24;15;17;2;4;6;16;7
26;18;13;21;23;3;11;19;14;9;15;1;5;20;8;22;10;25;24;12;17;2;4;6;16;7;68;5828653
68;5828653;26;18;13;21;23;3;11;19;14;9;15;1;5;20;8;22;10;25;24;12;17;2;4;6;16;7
26;18;13;21;23;3;11;19;14;9;15;1;5;20;8;22;10;25;24;12;16;2;4;6;17;7;68;5846979
68;5846979;26;18;13;21;23;3;11;19;14;9;15;1;5;20;8;22;10;25;24;12;16;2;4;6;17;7
26;18;13;21;23;3;11;19;14;9;15;1;5;16;8;22;10;25;24;12;20;2;4;6;17;7;68;5900367
68;5900367;26;18;13;21;23;3;11;19;14;9;15;1;5;16;8;22;10;25;24;12;20;2;4;6;17;7
26;18;13;21;23;3;20;19;14;9;15;1;5;16;8;22;10;25;24;12;11;2;4;6;17;7;68;5871562
68;5871562;26;18;13;21;23;3;20;19;14;9;15;1;5;16;8;22;10;25;24;12;11;2;4;6;17;7
6;18;13;21;23;3;20;19;14;9;15;1;5;16;8;22;10;25;24;12;11;2;4;26;17;7;68;5876773
68;5876773;6;18;13;21;23;3;20;19;14;9;15;1;5;16;8;22;10;25;24;12;11;2;4;26;17;7
6;18;13;21;23;3;20;19;14;9;15;1;22;16;8;5;10;25;24;12;11;2;4;26;17;7;68;5988890
68;5876773;6;18;13;21;23;3;20;19;14;9;15;1;5;16;8;22;10;25;24;12;11;2;4;26;17;7
6;18;20;21;23;3;13;19;14;9;15;1;5;16;8;22;10;25;24;12;11;2;4;26;17;7;68;5904421
68;5876773;6;18;13;21;23;3;20;19;14;9;15;1;5;16;8;22;10;25;24;12;11;2;4;26;17;7
6;18;13;21;23;3;20;19;12;9;15;1;5;16;8;22;10;25;24;14;11;2;4;26;17;7;68;5990326
68;5990326;6;18;13;21;23;3;20;19;12;9;15;1;5;16;8;22;10;25;24;14;11;2;4;26;17;7
6;18;13;21;23;3;20;19;12;9;15;22;5;16;8;1;10;25;24;14;11;2;4;26;17;7;68;5963680
68;5963680;6;18;13;21;23;3;20;19;12;9;15;22;5;16;8;1;10;25;24;14;11;2;4;26;17;7
20;18;13;21;23;3;6;19;12;9;15;22;5;16;8;1;10;25;24;14;11;2;4;26;17;7;68;5959254
68;5959254;20;18;13;21;23;3;6;19;12;9;15;22;5;16;8;1;10;25;24;14;11;2;4;26;17;7
20;18;13;21;23;3;6;19;1;9;15;22;5;16;8;12;10;25;24;14;11;2;4;26;17;7;68;5958533
68;5958533;20;18;13;21;23;3;6;19;1;9;15;22;5;16;8;12;10;25;24;14;11;2;4;26;17;7
20;18;13;21;23;3;6;19;1;9;11;22;5;16;8;12;10;25;24;14;15;2;4;26;17;7;68;5998715
68;5958533;20;18;13;21;23;3;6;19;1;9;15;22;5;16;8;12;10;25;24;14;11;2;4;26;17;7
20;18;13;21;23;3;14;19;1;9;15;22;5;16;8;12;10;25;24;6;11;2;4;26;17;7;68;5855543
69;5855543;20;18;13;21;23;3;14;19;1;9;15;22;5;16;8;12;10;25;24;6;11;2;4;26;17;7
20;18;13;21;23;3;14;19;1;9;15;22;5;16;8;12;10;4;24;6;11;2;25;26;17;7;69;5854975
69;5854975;20;18;13;21;23;3;14;19;1;9;15;22;5;16;8;12;10;4;24;6;11;2;25;26;17;7
20;18;13;21;9;3;14;19;1;23;15;22;5;16;8;12;10;4;24;6;11;2;25;26;17;7;69;5835156
69;5835156;20;18;13;21;9;3;14;19;1;23;15;22;5;16;8;12;10;4;24;6;11;2;25;26;17;7
20;18;13;21;9;3;14;19;1;23;8;22;5;16;15;12;10;4;24;6;11;2;25;26;17;7;69;5848850
69;5848850;20;18;13;21;9;3;14;19;1;23;8;22;5;16;15;12;10;4;24;6;11;2;25;26;17;7
20;18;13;21;9;3;14;19;22;23;8;1;5;16;15;12;10;4;24;6;11;2;25;26;17;7;69;5829825
69;5829825;20;18;13;21;9;3;14;19;22;23;8;1;5;16;15;12;10;4;24;6;11;2;25;26;17;7
20;18;13;21;9;15;14;19;22;23;8;1;5;16;3;12;10;4;24;6;11;2;25;26;17;7;69;5851484
69;5829825;20;18;13;21;9;3;14;19;22;23;8;1;5;16;15;12;10;4;24;6;11;2;25;26;17;7
20;18;13;21;9;3;14;19;22;23;8;1;5;16;10;12;15;4;24;6;11;2;25;26;17;7;69;5816449
69;5816449;20;18;13;21;9;3;14;19;22;23;8;1;5;16;10;12;15;4;24;6;11;2;25;26;17;7
22;18;13;21;9;3;14;19;20;23;8;1;5;16;10;12;15;4;24;6;11;2;25;26;17;7;69;5780966
69;5780966;22;18;13;21;9;3;14;19;20;23;8;1;5;16;10;12;15;4;24;6;11;2;25;26;17;7
22;18;13;19;9;3;14;21;20;23;8;1;5;16;10;12;15;4;24;6;11;2;25;26;17;7;69;5769387
69;5769387;22;18;13;19;9;3;14;21;20;23;8;1;5;16;10;12;15;4;24;6;11;2;25;26;17;7
22;18;13;19;9;3;14;21;20;23;8;1;5;16;10;12;15;4;6;24;11;2;25;26;17;7;69;5760014
69;5760014;22;18;13;19;9;3;14;21;20;23;8;1;5;16;10;12;15;4;6;24;11;2;25;26;17;7
22;18;13;19;9;6;14;21;20;23;8;1;5;16;10;12;15;4;3;24;11;2;25;26;17;7;69;5764487
69;5764487;22;18;13;19;9;6;14;21;20;23;8;1;5;16;10;12;15;4;3;24;11;2;25;26;17;7
22;18;13;19;9;6;14;21;20;23;8;3;5;16;10;12;15;4;1;24;11;2;25;26;17;7;69;5786338
69;5786338;22;18;13;19;9;6;14;21;20;23;8;3;5;16;10;12;15;4;1;24;11;2;25;26;17;7
22;18;13;19;9;6;14;21;20;23;8;3;5;16;10;12;15;4;1;2;11;24;25;26;17;7;69;5769270
69;5769270;22;18;13;19;9;6;14;21;20;23;8;3;5;16;10;12;15;4;1;2;11;24;25;26;17;7
22;18;13;19;9;6;14;21;20;23;8;3;5;16;10;12;15;4;1;2;11;24;7;26;17;25;69;5760791
69;5760791;22;18;13;19;9;6;14;21;20;23;8;3;5;16;10;12;15;4;1;2;11;24;7;26;17;25
22;18;13;19;9;6;14;21;20;23;8;3;5;16;10;12;26;4;1;2;11;24;7;15;17;25;69;5809119
69;5760791;22;18;13;19;9;6;14;21;20;23;8;3;5;16;10;12;15;4;1;2;11;24;7;26;17;25
22;18;13;15;9;6;14;21;20;23;8;3;5;16;10;12;19;4;1;2;11;24;7;26;17;25;69;5748580
69;5748580;22;18;13;15;9;6;14;21;20;23;8;3;5;16;10;12;19;4;1;2;11;24;7;26;17;25
2;18;13;15;9;6;14;21;20;23;8;3;5;16;10;12;19;4;1;22;11;24;7;26;17;25;69;5745453
69;5745453;2;18;13;15;9;6;14;21;20;23;8;3;5;16;10;12;19;4;1;22;11;24;7;26;17;25
2;18;26;15;9;6;14;21;20;23;8;3;5;16;10;12;19;4;1;22;11;24;7;13;17;25;69;5762298
69;5762298;2;18;26;15;9;6;14;21;20;23;8;3;5;16;10;12;19;4;1;22;11;24;7;13;17;25
2;18;26;11;9;6;14;21;20;23;8;3;5;16;10;12;19;4;1;22;15;24;7;13;17;25;69;5777494
69;5777494;2;18;26;11;9;6;14;21;20;23;8;3;5;16;10;12;19;4;1;22;15;24;7;13;17;25
2;18;21;11;9;6;14;26;20;23;8;3;5;16;10;12;19;4;1;22;15;24;7;13;17;25;69;5749100
69;5749100;2;18;21;11;9;6;14;26;20;23;8;3;5;16;10;12;19;4;1;22;15;24;7;13;17;25
2;18;21;11;9;6;14;26;20;12;8;3;5;16;10;23;19;4;1;22;15;24;7;13;17;25;69;5745359
70;5745359;2;18;21;11;9;6;14;26;20;12;8;3;5;16;10;23;19;4;1;22;15;24;7;13;17;25
10;18;21;11;9;6;14;26;20;12;8;3;5;16;2;23;19;4;1;22;15;24;7;13;17;25;70;5745170
70;5745170;10;18;21;11;9;6;14;26;20;12;8;3;5;16;2;23;19;4;1;22;15;24;7;13;17;25
10;18;21;11;9;6;14;26;20;12;8;5;3;16;2;23;19;4;1;22;15;24;7;13;17;25;70;5767535
70;5767535;10;18;21;11;9;6;14;26;20;12;8;5;3;16;2;23;19;4;1;22;15;24;7;13;17;25
10;18;21;11;7;6;14;26;20;12;8;5;3;16;2;23;19;4;1;22;15;24;9;13;17;25;70;5773053
70;5773053;10;18;21;11;7;6;14;26;20;12;8;5;3;16;2;23;19;4;1;22;15;24;9;13;17;25
10;18;21;11;7;24;14;26;20;12;8;5;3;16;2;23;19;4;1;22;15;6;9;13;17;25;70;5790448
70;5790448;10;18;21;11;7;24;14;26;20;12;8;5;3;16;2;23;19;4;1;22;15;6;9;13;17;25
10;18;21;11;7;24;14;26;20;12;8;5;3;16;2;1;19;4;23;22;15;6;9;13;17;25;70;5820869
70;5820869;10;18;21;11;7;24;14;26;20;12;8;5;3;16;2;1;19;4;23;22;15;6;9;13;17;25
10;18;21;11;7;3;14;26;20;12;8;5;24;16;2;1;19;4;23;22;15;6;9;13;17;25;70;5833683
70;5833683;10;18;21;11;7;3;14;26;20;12;8;5;24;16;2;1;19;4;23;22;15;6;9;13;17;25
10;18;21;11;7;3;14;26;12;20;8;5;24;16;2;1;19;4;23;22;15;6;9;13;17;25;70;5831743
70;5831743;10;18;21;11;7;3;14;26;12;20;8;5;24;16;2;1;19;4;23;22;15;6;9;13;17;25
10;18;21;11;7;3;14;26;16;20;8;5;24;12;2;1;19;4;23;22;15;6;9;13;17;25;70;5834672
70;5834672;10;18;21;11;7;3;14;26;16;20;8;5;24;12;2;1;19;4;23;22;15;6;9;13;17;25
10;18;21;11;7;3;14;26;16;20;4;5;24;12;2;1;19;8;23;22;15;6;9;13;17;25;70;5856250
70;5856250;10;18;21;11;7;3;14;26;16;20;4;5;24;12;2;1;19;8;23;22;15;6;9;13;17;25
10;18;21;11;7;3;14;26;16;20;4;5;24;12;2;19;1;8;23;22;15;6;9;13;17;25;70;5843588
70;5843588;10;18;21;11;7;3;14;26;16;20;4;5;24;12;2;19;1;8;23;22;15;6;9;13;17;25
10;18;21;11;14;3;7;26;16;20;4;5;24;12;2;19;1;8;23;22;15;6;9;13;17;25;70;5970116
70;5970116;10;18;21;11;14;3;7;26;16;20;4;5;24;12;2;19;1;8;23;22;15;6;9;13;17;25
10;18;25;11;14;3;7;26;16;20;4;5;24;12;2;19;1;8;23;22;15;6;9;13;17;21;70;5966097
70;5966097;10;18;25;11;14;3;7;26;16;20;4;5;24;12;2;19;1;8;23;22;15;6;9;13;17;21
10;18;25;11;14;3;7;26;16;19;4;5;24;12;2;20;1;8;23;22;15;6;9;13;17;21;70;5967171
70;5967171;10;18;25;11;14;3;7;26;16;19;4;5;24;12;2;20;1;8;23;22;15;6;9;13;17;21
19;18;25;11;14;3;7;26;16;10;4;5;24;12;2;20;1;8;23;22;15;6;9;13;17;21;70;5984389
70;5984389;19;18;25;11;14;3;7;26;16;10;4;5;24;12;2;20;1;8;23;22;15;6;9;13;17;21
19;18;25;11;14;3;7;26;12;10;4;5;24;16;2;20;1;8;23;22;15;6;9;13;17;21;70;5985937
70;5985937;19;18;25;11;14;3;7;26;12;10;4;5;24;16;2;20;1;8;23;22;15;6;9;13;17;21
19;18;25;11;14;3;7;26;12;10;4;5;24;16;2;17;1;8;23;22;15;6;9;13;20;21;70;5997895
70;5997895;19;18;25;11;14;3;7;26;12;10;4;5;24;16;2;17;1;8;23;22;15;6;9;13;20;21
19;18;25;11;14;3;7;26;12;10;4;5;24;16;2;17;1;8;23;22;15;6;13;9;20;21;70;5997895
70;5997895;19;18;25;11;14;3;7;26;12;10;4;5;24;16;2;17;1;8;23;22;15;6;13;9;20;21
19;18;25;5;14;3;7;26;12;10;4;11;24;16;2;17;1;8;23;22;15;6;13;9;20;21;70;6196915
70;5997895;19;18;25;11;14;3;7;26;12;10;4;5;24;16;2;17;1;8;23;22;15;6;13;9;20;21
19;18;15;11;14;3;7;26;12;10;4;5;24;16;2;17;1;8;23;22;25;6;13;9;20;21;70;5968042
70;5968042;19;18;15;11;14;3;7;26;12;10;4;5;24;16;2;17;1;8;23;22;25;6;13;9;20;21
19;18;15;11;14;3;7;26;12;8;4;5;24;16;2;17;1;10;23;22;25;6;13;9;20;21;70;6013639
71;6013639;19;18;15;11;14;3;7;26;12;8;4;5;24;16;2;17;1;10;23;22;25;6;13;9;20;21
19;18;13;11;14;3;7;26;12;8;4;5;24;16;2;17;1;10;23;22;25;6;15;9;20;21;71;6043539
71;6043539;19;18;13;11;14;3;7;26;12;8;4;5;24;16;2;17;1;10;23;22;25;6;15;9;20;21
19;16;13;11;14;3;7;26;12;8;4;5;24;18;2;17;1;10;23;22;25;6;15;9;20;21;71;5960150
71;5960150;19;16;13;11;14;3;7;26;12;8;4;5;24;18;2;17;1;10;23;22;25;6;15;9;20;21
19;16;13;11;14;3;7;26;12;8;4;5;24;18;2;17;10;1;23;22;25;6;15;9;20;21;71;5951474
71;5951474;19;16;13;11;14;3;7;26;12;8;4;5;24;18;2;17;10;1;23;22;25;6;15;9;20;21
19;16;13;11;14;3;7;26;12;8;4;5;24;18;2;17;10;1;23;22;6;25;15;9;20;21;71;5956290
71;5956290;19;16;13;11;14;3;7;26;12;8;4;5;24;18;2;17;10;1;23;22;6;25;15;9;20;21
19;16;13;11;14;3;7;17;12;8;4;5;24;18;2;26;10;1;23;22;6;25;15;9;20;21;71;5955633
71;5955633;19;16;13;11;14;3;7;17;12;8;4;5;24;18;2;26;10;1;23;22;6;25;15;9;20;21
19;16;13;11;14;3;7;17;12;18;4;5;24;8;2;26;10;1;23;22;6;25;15;9;20;21;71;5904371
71;5904371;19;16;13;11;14;3;7;17;12;18;4;5;24;8;2;26;10;1;23;22;6;25;15;9;20;21
19;16;21;11;14;3;7;17;12;18;4;5;24;8;2;26;10;1;23;22;6;25;15;9;20;13;71;5869845
71;5869845;19;16;21;11;14;3;7;17;12;18;4;5;24;8;2;26;10;1;23;22;6;25;15;9;20;13
19;16;25;11;14;3;7;17;12;18;4;5;24;8;2;26;10;1;23;22;6;21;15;9;20;13;71;5878497
71;5878497;19;16;25;11;14;3;7;17;12;18;4;5;24;8;2;26;10;1;23;22;6;21;15;9;20;13
19;16;23;11;14;3;7;17;12;18;4;5;24;8;2;26;10;1;25;22;6;21;15;9;20;13;71;5898217
71;5898217;19;16;23;11;14;3;7;17;12;18;4;5;24;8;2;26;10;1;25;22;6;21;15;9;20;13
19;16;23;11;14;3;21;17;12;18;4;5;24;8;2;26;10;1;25;22;6;7;15;9;20;13;71;5927136
71;5898217;19;16;23;11;14;3;7;17;12;18;4;5;24;8;2;26;10;1;25;22;6;21;15;9;20;13
19;16;23;11;14;3;7;17;12;1;4;5;24;8;2;26;10;18;25;22;6;21;15;9;20;13;71;5910964
71;5910964;19;16;23;11;14;3;7;17;12;1;4;5;24;8;2;26;10;18;25;22;6;21;15;9;20;13
19;16;23;11;14;3;7;17;12;1;4;5;24;8;2;26;10;13;25;22;6;21;15;9;20;18;71;5925634
71;5925634;19;16;23;11;14;3;7;17;12;1;4;5;24;8;2;26;10;13;25;22;6;21;15;9;20;18
19;16;23;11;14;3;15;17;12;1;4;5;24;8;2;26;10;13;25;22;6;21;7;9;20;18;71;5927473
71;5927473;19;16;23;11;14;3;15;17;12;1;4;5;24;8;2;26;10;13;25;22;6;21;7;9;20;18
19;16;23;11;14;3;15;18;12;1;4;5;24;8;2;26;10;13;25;22;6;21;7;9;20;17;71;5909366
71;5909366;19;16;23;11;14;3;15;18;12;1;4;5;24;8;2;26;10;13;25;22;6;21;7;9;20;17
19;16;23;11;14;3;15;18;12;1;4;5;24;26;2;8;10;13;25;22;6;21;7;9;20;17;71;6005909
71;6005909;19;16;23;11;14;3;15;18;12;1;4;5;24;26;2;8;10;13;25;22;6;21;7;9;20;17
19;16;23;6;14;3;15;18;12;1;4;5;24;26;2;8;10;13;25;22;11;21;7;9;20;17;71;6002292
71;6002292;19;16;23;6;14;3;15;18;12;1;4;5;24;26;2;8;10;13;25;22;11;21;7;9;20;17
19;16;25;6;14;3;15;18;12;1;4;5;24;26;2;8;10;13;23;22;11;21;7;9;20;17;71;5992161
71;5992161;19;16;25;6;14;3;15;18;12;1;4;5;24;26;2;8;10;13;23;22;11;21;7;9;20;17
19;16;25;23;14;3;15;18;12;1;4;5;24;26;2;8;10;13;6;22;11;21;7;9;20;17;71;6002752
71;6002752;19;16;25;23;14;3;15;18;12;1;4;5;24;26;2;8;10;13;6;22;11;21;7;9;20;17
19;16;25;23;14;3;15;18;12;1;4;5;24;26;2;21;10;13;6;22;11;8;7;9;20;17;71;5895578
71;5895578;19;16;25;23;14;3;15;18;12;1;4;5;24;26;2;21;10;13;6;22;11;8;7;9;20;17
19;16;25;10;14;3;15;18;12;1;4;5;24;26;2;21;23;13;6;22;11;8;7;9;20;17;71;5881556
72;5881556;19;16;25;10;14;3;15;18;12;1;4;5;24;26;2;21;23;13;6;22;11;8;7;9;20;17
19;16;25;10;14;3;15;18;12;1;4;5;24;26;2;21;23;13;6;22;11;8;9;7;20;17;72;5881556
72;5881556;19;16;25;10;14;3;15;18;12;1;4;5;24;26;2;21;23;13;6;22;11;8;9;7;20;17
19;16;25;10;14;3;15;18;12;1;4;5;24;26;2;21;23;9;6;22;11;8;13;7;20;17;72;5730878
72;5730878;19;16;25;10;14;3;15;18;12;1;4;5;24;26;2;21;23;9;6;22;11;8;13;7;20;17
19;16;25;10;14;12;15;18;3;1;4;5;24;26;2;21;23;9;6;22;11;8;13;7;20;17;72;5738066
72;5738066;19;16;25;10;14;12;15;18;3;1;4;5;24;26;2;21;23;9;6;22;11;8;13;7;20;17
19;16;25;10;14;12;15;18;3;1;4;5;24;26;2;21;23;6;9;22;11;8;13;7;20;17;72;5729546
72;5729546;19;16;25;10;14;12;15;18;3;1;4;5;24;26;2;21;23;6;9;22;11;8;13;7;20;17
19;16;25;10;14;12;15;18;3;1;4;5;24;26;2;21;23;6;9;11;22;8;13;7;20;17;72;5733358
72;5729546;19;16;25;10;14;12;15;18;3;1;4;5;24;26;2;21;23;6;9;22;11;8;13;7;20;17
19;16;25;10;14;12;15;18;3;1;4;5;24;26;2;21;20;6;9;22;11;8;13;7;23;17;72;5675028
72;5675028;19;16;25;10;14;12;15;18;3;1;4;5;24;26;2;21;20;6;9;22;11;8;13;7;23;17
19;16;25;10;14;12;4;18;3;1;15;5;24;26;2;21;20;6;9;22;11;8;13;7;23;17;72;5696249
72;5675028;19;16;25;10;14;12;15;18;3;1;4;5;24;26;2;21;20;6;9;22;11;8;13;7;23;17
19;16;25;10;14;12;15;24;3;1;4;5;18;26;2;21;20;6;9;22;11;8;13;7;23;17;72;5653834
72;5653834;19;16;25;10;14;12;15;24;3;1;4;5;18;26;2;21;20;6;9;22;11;8;13;7;23;17
19;16;25;22;14;12;15;24;3;1;4;5;18;26;2;21;20;6;9;10;11;8;13;7;23;17;72;5652858
72;5652858;19;16;25;22;14;12;15;24;3;1;4;5;18;26;2;21;20;6;9;10;11;8;13;7;23;17
19;26;25;22;14;12;15;24;3;1;4;5;18;16;2;21;20;6;9;10;11;8;13;7;23;17;72;5657635
72;5657635;19;26;25;22;14;12;15;24;3;1;4;5;18;16;2;21;20;6;9;10;11;8;13;7;23;17
6;26;25;22;14;12;15;24;3;1;4;5;18;16;2;21;20;19;9;10;11;8;13;7;23;17;72;5641677
