"X1";"X5796177";"X20";"X8";"X23";"X11";"X21";"X18";"X12";"X13";"X17";"X25";"X2";"X19";"X1.1";"X16";"X3";"X7";"X6";"X5";"X14";"X22";"X15";"X9";"X10";"X24";"X4";"X26"
2;11;17;20;8;12;3;21;24;1;6;13;22;7;23;16;18;19;5;14;25;9;15;26;4;10;56;5713710
56;5713710;2;11;17;20;8;12;3;21;24;1;6;13;22;7;23;16;18;19;5;14;25;9;15;26;4;10
2;11;17;20;8;12;3;21;24;1;6;13;22;7;23;16;18;19;5;14;25;9;15;26;10;4;56;5713710
56;5713710;2;11;17;20;8;12;3;21;24;1;6;13;22;7;23;16;18;19;5;14;25;9;15;26;10;4
2;11;17;20;8;12;1;21;24;3;6;13;22;7;23;16;18;19;5;14;25;9;15;26;10;4;56;5742750
56;5742750;2;11;17;20;8;12;1;21;24;3;6;13;22;7;23;16;18;19;5;14;25;9;15;26;10;4
2;11;17;20;8;12;1;21;24;3;7;13;22;6;23;16;18;19;5;14;25;9;15;26;10;4;56;5755279
56;5755279;2;11;17;20;8;12;1;21;24;3;7;13;22;6;23;16;18;19;5;14;25;9;15;26;10;4
2;11;17;20;8;12;1;16;24;3;7;13;22;6;23;21;18;19;5;14;25;9;15;26;10;4;56;5754287
56;5754287;2;11;17;20;8;12;1;16;24;3;7;13;22;6;23;21;18;19;5;14;25;9;15;26;10;4
2;11;17;20;8;12;1;16;24;3;7;23;22;6;13;21;18;19;5;14;25;9;15;26;10;4;56;5758530
56;5758530;2;11;17;20;8;12;1;16;24;3;7;23;22;6;13;21;18;19;5;14;25;9;15;26;10;4
2;11;17;20;8;12;1;16;24;3;7;23;22;6;10;21;18;19;5;14;25;9;15;26;13;4;56;5773726
56;5773726;2;11;17;20;8;12;1;16;24;3;7;23;22;6;10;21;18;19;5;14;25;9;15;26;13;4
2;11;10;20;8;12;1;16;24;3;7;23;22;6;17;21;18;19;5;14;25;9;15;26;13;4;56;5773679
56;5773679;2;11;10;20;8;12;1;16;24;3;7;23;22;6;17;21;18;19;5;14;25;9;15;26;13;4
2;11;10;20;8;12;1;16;24;3;7;23;22;6;17;21;18;19;5;4;25;9;15;26;13;14;56;5842410
56;5773679;2;11;10;20;8;12;1;16;24;3;7;23;22;6;17;21;18;19;5;14;25;9;15;26;13;4
2;11;10;20;8;12;1;16;22;3;7;23;24;6;17;21;18;19;5;14;25;9;15;26;13;4;56;5772512
56;5772512;2;11;10;20;8;12;1;16;22;3;7;23;24;6;17;21;18;19;5;14;25;9;15;26;13;4
2;11;10;20;8;12;1;16;22;3;7;23;24;6;17;21;18;19;5;14;25;13;15;26;9;4;56;5775585
56;5775585;2;11;10;20;8;12;1;16;22;3;7;23;24;6;17;21;18;19;5;14;25;13;15;26;9;4
2;11;22;20;8;12;1;16;10;3;7;23;24;6;17;21;18;19;5;14;25;13;15;26;9;4;56;5776061
56;5776061;2;11;22;20;8;12;1;16;10;3;7;23;24;6;17;21;18;19;5;14;25;13;15;26;9;4
2;11;22;20;8;16;1;12;10;3;7;23;24;6;17;21;18;19;5;14;25;13;15;26;9;4;56;5770548
56;5770548;2;11;22;20;8;16;1;12;10;3;7;23;24;6;17;21;18;19;5;14;25;13;15;26;9;4
2;11;22;20;8;16;1;12;10;3;7;23;24;6;17;18;21;19;5;14;25;13;15;26;9;4;56;5821807
57;5821807;2;11;22;20;8;16;1;12;10;3;7;23;24;6;17;18;21;19;5;14;25;13;15;26;9;4
2;11;22;20;8;16;1;12;10;3;7;23;24;6;17;18;21;19;5;14;25;15;13;26;9;4;57;5824574
57;5824574;2;11;22;20;8;16;1;12;10;3;7;23;24;6;17;18;21;19;5;14;25;15;13;26;9;4
2;11;22;20;8;16;1;10;12;3;7;23;24;6;17;18;21;19;5;14;25;15;13;26;9;4;57;5833334
57;5833334;2;11;22;20;8;16;1;10;12;3;7;23;24;6;17;18;21;19;5;14;25;15;13;26;9;4
2;11;22;20;8;16;1;10;12;3;7;23;24;9;17;18;21;19;5;14;25;15;13;26;6;4;57;5817464
57;5817464;2;11;22;20;8;16;1;10;12;3;7;23;24;9;17;18;21;19;5;14;25;15;13;26;6;4
2;11;22;20;8;16;1;10;12;14;7;23;24;9;17;18;21;19;5;3;25;15;13;26;6;4;57;5900638
57;5900638;2;11;22;20;8;16;1;10;12;14;7;23;24;9;17;18;21;19;5;3;25;15;13;26;6;4
2;11;22;20;8;16;10;1;12;14;7;23;24;9;17;18;21;19;5;3;25;15;13;26;6;4;57;5867972
57;5867972;2;11;22;20;8;16;10;1;12;14;7;23;24;9;17;18;21;19;5;3;25;15;13;26;6;4
2;11;22;20;3;16;10;1;12;14;7;23;24;9;17;18;21;19;5;8;25;15;13;26;6;4;57;5882583
57;5882583;2;11;22;20;3;16;10;1;12;14;7;23;24;9;17;18;21;19;5;8;25;15;13;26;6;4
2;23;22;20;3;16;10;1;12;14;7;11;24;9;17;18;21;19;5;8;25;15;13;26;6;4;57;5880598
57;5880598;2;23;22;20;3;16;10;1;12;14;7;11;24;9;17;18;21;19;5;8;25;15;13;26;6;4
2;23;22;20;3;16;10;18;12;14;7;11;24;9;17;1;21;19;5;8;25;15;13;26;6;4;57;5889187
57;5889187;2;23;22;20;3;16;10;18;12;14;7;11;24;9;17;1;21;19;5;8;25;15;13;26;6;4
2;23;22;20;3;4;10;18;12;14;7;11;24;9;17;1;21;19;5;8;25;15;13;26;6;16;57;5879310
57;5879310;2;23;22;20;3;4;10;18;12;14;7;11;24;9;17;1;21;19;5;8;25;15;13;26;6;16
2;12;22;20;3;4;10;18;23;14;7;11;24;9;17;1;21;19;5;8;25;15;13;26;6;16;57;5870533
57;5870533;2;12;22;20;3;4;10;18;23;14;7;11;24;9;17;1;21;19;5;8;25;15;13;26;6;16
2;12;22;20;3;4;10;18;7;14;23;11;24;9;17;1;21;19;5;8;25;15;13;26;6;16;57;5921295
57;5921295;2;12;22;20;3;4;10;18;7;14;23;11;24;9;17;1;21;19;5;8;25;15;13;26;6;16
2;12;22;20;3;4;10;18;7;14;23;11;24;9;17;5;21;19;1;8;25;15;13;26;6;16;57;5972497
57;5972497;2;12;22;20;3;4;10;18;7;14;23;11;24;9;17;5;21;19;1;8;25;15;13;26;6;16
15;12;22;20;3;4;10;18;7;14;23;11;24;9;17;5;21;19;1;8;25;2;13;26;6;16;57;5959985
57;5959985;15;12;22;20;3;4;10;18;7;14;23;11;24;9;17;5;21;19;1;8;25;2;13;26;6;16
15;12;22;20;3;4;10;18;7;16;23;11;24;9;17;5;21;19;1;8;25;2;13;26;6;14;57;6040717
57;6040717;15;12;22;20;3;4;10;18;7;16;23;11;24;9;17;5;21;19;1;8;25;2;13;26;6;14
15;12;24;20;3;4;10;18;7;16;23;11;22;9;17;5;21;19;1;8;25;2;13;26;6;14;57;6039315
57;6039315;15;12;24;20;3;4;10;18;7;16;23;11;22;9;17;5;21;19;1;8;25;2;13;26;6;14
15;12;24;20;3;4;10;6;7;16;23;11;22;9;17;5;21;19;1;8;25;2;13;26;18;14;57;6081417
57;6081417;15;12;24;20;3;4;10;6;7;16;23;11;22;9;17;5;21;19;1;8;25;2;13;26;18;14
15;12;24;20;3;4;10;6;7;16;1;11;22;9;17;5;21;19;23;8;25;2;13;26;18;14;57;6085676
57;6085676;15;12;24;20;3;4;10;6;7;16;1;11;22;9;17;5;21;19;23;8;25;2;13;26;18;14
15;12;26;20;3;4;10;6;7;16;1;11;22;9;17;5;21;19;23;8;25;2;13;24;18;14;57;6076354
57;6076354;15;12;26;20;3;4;10;6;7;16;1;11;22;9;17;5;21;19;23;8;25;2;13;24;18;14
15;12;26;20;3;4;10;6;16;7;1;11;22;9;17;5;21;19;23;8;25;2;13;24;18;14;57;6076334
57;6076334;15;12;26;20;3;4;10;6;16;7;1;11;22;9;17;5;21;19;23;8;25;2;13;24;18;14
15;12;26;20;3;4;17;6;16;7;1;11;22;9;10;5;21;19;23;8;25;2;13;24;18;14;57;6073054
58;6073054;15;12;26;20;3;4;17;6;16;7;1;11;22;9;10;5;21;19;23;8;25;2;13;24;18;14
15;12;26;20;3;4;17;6;16;7;1;11;22;23;10;5;21;19;9;8;25;2;13;24;18;14;58;6090149
58;6090149;15;12;26;20;3;4;17;6;16;7;1;11;22;23;10;5;21;19;9;8;25;2;13;24;18;14
15;12;26;20;3;4;17;6;16;7;1;11;22;23;10;5;21;19;9;24;25;2;13;8;18;14;58;6127624
58;6127624;15;12;26;20;3;4;17;6;16;7;1;11;22;23;10;5;21;19;9;24;25;2;13;8;18;14
15;12;26;20;3;4;17;6;16;7;1;11;22;23;10;5;21;19;24;9;25;2;13;8;18;14;58;6156787
58;6156787;15;12;26;20;3;4;17;6;16;7;1;11;22;23;10;5;21;19;24;9;25;2;13;8;18;14
15;12;26;20;3;4;17;6;16;7;1;10;22;23;11;5;21;19;24;9;25;2;13;8;18;14;58;6164684
58;6164684;15;12;26;20;3;4;17;6;16;7;1;10;22;23;11;5;21;19;24;9;25;2;13;8;18;14
15;13;26;20;3;4;17;6;16;7;1;10;22;23;11;5;21;19;24;9;25;2;12;8;18;14;58;6177812
58;6177812;15;13;26;20;3;4;17;6;16;7;1;10;22;23;11;5;21;19;24;9;25;2;12;8;18;14
15;18;26;20;3;4;17;6;16;7;1;10;22;23;11;5;21;19;24;9;25;2;12;8;13;14;58;6090576
58;6090576;15;18;26;20;3;4;17;6;16;7;1;10;22;23;11;5;21;19;24;9;25;2;12;8;13;14
15;18;26;7;3;4;17;6;16;20;1;10;22;23;11;5;21;19;24;9;25;2;12;8;13;14;58;6049195
58;6049195;15;18;26;7;3;4;17;6;16;20;1;10;22;23;11;5;21;19;24;9;25;2;12;8;13;14
15;18;26;7;3;4;17;13;16;20;1;10;22;23;11;5;21;19;24;9;25;2;12;8;6;14;58;6046967
58;6046967;15;18;26;7;3;4;17;13;16;20;1;10;22;23;11;5;21;19;24;9;25;2;12;8;6;14
15;18;26;7;3;4;17;13;16;20;1;10;22;23;11;5;21;19;25;9;24;2;12;8;6;14;58;6046732
58;6046732;15;18;26;7;3;4;17;13;16;20;1;10;22;23;11;5;21;19;25;9;24;2;12;8;6;14
15;18;26;7;3;25;17;13;16;20;1;10;22;23;11;5;21;19;4;9;24;2;12;8;6;14;58;5973778
58;5973778;15;18;26;7;3;25;17;13;16;20;1;10;22;23;11;5;21;19;4;9;24;2;12;8;6;14
15;18;26;7;3;25;17;13;16;20;1;10;2;23;11;5;21;19;4;9;24;22;12;8;6;14;58;5961852
58;5961852;15;18;26;7;3;25;17;13;16;20;1;10;2;23;11;5;21;19;4;9;24;22;12;8;6;14
15;18;26;7;3;25;17;13;16;20;6;10;2;23;11;5;21;19;4;9;24;22;12;8;1;14;58;5988926
58;5988926;15;18;26;7;3;25;17;13;16;20;6;10;2;23;11;5;21;19;4;9;24;22;12;8;1;14
15;18;26;7;3;25;17;13;16;20;6;10;2;8;11;5;21;19;4;9;24;22;12;23;1;14;58;5888003
58;5888003;15;18;26;7;3;25;17;13;16;20;6;10;2;8;11;5;21;19;4;9;24;22;12;23;1;14
15;22;26;7;3;25;17;13;16;20;6;10;2;8;11;5;21;19;4;9;24;18;12;23;1;14;58;5904858
58;5904858;15;22;26;7;3;25;17;13;16;20;6;10;2;8;11;5;21;19;4;9;24;18;12;23;1;14
15;22;26;7;3;25;17;13;16;20;6;10;2;8;11;5;21;1;4;9;24;18;12;23;19;14;58;5926528
58;5926528;15;22;26;7;3;25;17;13;16;20;6;10;2;8;11;5;21;1;4;9;24;18;12;23;19;14
15;6;26;7;3;25;17;13;16;20;22;10;2;8;11;5;21;1;4;9;24;18;12;23;19;14;58;5928520
58;5928520;15;6;26;7;3;25;17;13;16;20;22;10;2;8;11;5;21;1;4;9;24;18;12;23;19;14
15;6;26;7;3;25;17;13;16;5;22;10;2;8;11;20;21;1;4;9;24;18;12;23;19;14;58;5926773
58;5926773;15;6;26;7;3;25;17;13;16;5;22;10;2;8;11;20;21;1;4;9;24;18;12;23;19;14
15;6;26;7;3;25;17;13;16;5;22;10;2;8;11;14;21;1;4;9;24;18;12;23;19;20;58;5889336
58;5889336;15;6;26;7;3;25;17;13;16;5;22;10;2;8;11;14;21;1;4;9;24;18;12;23;19;20
15;6;26;7;3;12;17;13;16;5;22;10;2;8;11;14;21;1;4;9;24;18;25;23;19;20;58;5895539
58;5895539;15;6;26;7;3;12;17;13;16;5;22;10;2;8;11;14;21;1;4;9;24;18;25;23;19;20
15;6;26;7;3;12;17;13;16;5;22;18;2;8;11;14;21;1;4;9;24;10;25;23;19;20;58;5854253
59;5854253;15;6;26;7;3;12;17;13;16;5;22;18;2;8;11;14;21;1;4;9;24;10;25;23;19;20
15;6;26;7;3;12;17;13;16;5;22;18;2;8;11;25;21;1;4;9;24;10;14;23;19;20;59;5835738
59;5835738;15;6;26;7;3;12;17;13;16;5;22;18;2;8;11;25;21;1;4;9;24;10;14;23;19;20
15;6;26;7;3;12;17;13;23;5;22;18;2;8;11;25;21;1;4;9;24;10;14;16;19;20;59;5825802
59;5825802;15;6;26;7;3;12;17;13;23;5;22;18;2;8;11;25;21;1;4;9;24;10;14;16;19;20
15;3;26;7;6;12;17;13;23;5;22;18;2;8;11;25;21;1;4;9;24;10;14;16;19;20;59;5823836
59;5823836;15;3;26;7;6;12;17;13;23;5;22;18;2;8;11;25;21;1;4;9;24;10;14;16;19;20
15;3;26;7;6;12;17;9;23;5;22;18;2;8;11;25;21;1;4;13;24;10;14;16;19;20;59;5844589
59;5844589;15;3;26;7;6;12;17;9;23;5;22;18;2;8;11;25;21;1;4;13;24;10;14;16;19;20
15;3;22;7;6;12;17;9;23;5;26;18;2;8;11;25;21;1;4;13;24;10;14;16;19;20;59;5842114
59;5842114;15;3;22;7;6;12;17;9;23;5;26;18;2;8;11;25;21;1;4;13;24;10;14;16;19;20
15;3;22;7;6;12;17;9;23;5;26;18;2;8;11;25;21;24;4;13;1;10;14;16;19;20;59;5935562
59;5935562;15;3;22;7;6;12;17;9;23;5;26;18;2;8;11;25;21;24;4;13;1;10;14;16;19;20
15;3;22;7;6;12;4;9;23;5;26;18;2;8;11;25;21;24;17;13;1;10;14;16;19;20;59;5946903
59;5946903;15;3;22;7;6;12;4;9;23;5;26;18;2;8;11;25;21;24;17;13;1;10;14;16;19;20
15;24;22;7;6;12;4;9;23;5;26;18;2;8;11;25;21;3;17;13;1;10;14;16;19;20;59;5950128
59;5950128;15;24;22;7;6;12;4;9;23;5;26;18;2;8;11;25;21;3;17;13;1;10;14;16;19;20
15;24;22;7;6;12;4;9;23;5;26;13;2;8;11;25;21;3;17;18;1;10;14;16;19;20;59;5997628
59;5950128;15;24;22;7;6;12;4;9;23;5;26;18;2;8;11;25;21;3;17;13;1;10;14;16;19;20
15;24;22;7;6;12;4;9;23;5;26;18;2;8;11;25;21;3;17;13;1;20;14;16;19;10;59;5911826
59;5911826;15;24;22;7;6;12;4;9;23;5;26;18;2;8;11;25;21;3;17;13;1;20;14;16;19;10
4;24;22;7;6;12;15;9;23;5;26;18;2;8;11;25;21;3;17;13;1;20;14;16;19;10;59;5860147
59;5860147;4;24;22;7;6;12;15;9;23;5;26;18;2;8;11;25;21;3;17;13;1;20;14;16;19;10
15;24;22;7;6;12;4;9;23;5;26;18;2;8;11;25;21;3;17;13;1;20;14;16;19;10;59;5911826
59;5911826;15;24;22;7;6;12;4;9;23;5;26;18;2;8;11;25;21;3;17;13;1;20;14;16;19;10
15;24;22;7;6;12;4;9;23;5;26;16;2;8;11;25;21;3;17;13;1;20;14;18;19;10;59;5971523
59;5971523;15;24;22;7;6;12;4;9;23;5;26;16;2;8;11;25;21;3;17;13;1;20;14;18;19;10
15;24;22;7;6;12;4;9;23;5;26;16;2;8;19;25;21;3;17;13;1;20;14;18;11;10;59;5955919
59;5955919;15;24;22;7;6;12;4;9;23;5;26;16;2;8;19;25;21;3;17;13;1;20;14;18;11;10
15;24;4;7;6;12;22;9;23;5;26;16;2;8;19;25;21;3;17;13;1;20;14;18;11;10;59;5939931
59;5939931;15;24;4;7;6;12;22;9;23;5;26;16;2;8;19;25;21;3;17;13;1;20;14;18;11;10
15;24;7;4;6;12;22;9;23;5;26;16;2;8;19;25;21;3;17;13;1;20;14;18;11;10;59;5951426
59;5951426;15;24;7;4;6;12;22;9;23;5;26;16;2;8;19;25;21;3;17;13;1;20;14;18;11;10
15;24;7;4;6;12;22;9;23;5;26;16;11;8;19;25;21;3;17;13;1;20;14;18;2;10;59;5970928
59;5970928;15;24;7;4;6;12;22;9;23;5;26;16;11;8;19;25;21;3;17;13;1;20;14;18;2;10
15;26;7;4;6;12;22;9;23;5;24;16;11;8;19;25;21;3;17;13;1;20;14;18;2;10;59;5977929
59;5977929;15;26;7;4;6;12;22;9;23;5;24;16;11;8;19;25;21;3;17;13;1;20;14;18;2;10
15;26;7;4;6;12;22;9;23;5;24;16;11;8;19;25;21;3;17;13;20;1;14;18;2;10;59;5988978
59;5988978;15;26;7;4;6;12;22;9;23;5;24;16;11;8;19;25;21;3;17;13;20;1;14;18;2;10
15;26;7;4;6;12;22;9;23;5;24;16;11;8;19;25;21;3;17;13;20;18;14;1;2;10;59;5982021
60;5982021;15;26;7;4;6;12;22;9;23;5;24;16;11;8;19;25;21;3;17;13;20;18;14;1;2;10
15;26;25;4;6;12;22;9;23;5;24;16;11;8;19;7;21;3;17;13;20;18;14;1;2;10;60;5980998
60;5980998;15;26;25;4;6;12;22;9;23;5;24;16;11;8;19;7;21;3;17;13;20;18;14;1;2;10
15;26;25;4;6;12;22;9;23;5;24;16;11;8;19;7;21;3;17;13;20;18;14;10;2;1;60;5909228
60;5909228;15;26;25;4;6;12;22;9;23;5;24;16;11;8;19;7;21;3;17;13;20;18;14;10;2;1
15;26;25;4;6;12;22;9;23;21;24;16;11;8;19;7;5;3;17;13;20;18;14;10;2;1;60;5886254
60;5886254;15;26;25;4;6;12;22;9;23;21;24;16;11;8;19;7;5;3;17;13;20;18;14;10;2;1
15;26;25;4;6;12;22;9;23;21;24;16;11;8;19;7;5;3;17;13;20;18;1;10;2;14;60;6047970
60;5886254;15;26;25;4;6;12;22;9;23;21;24;16;11;8;19;7;5;3;17;13;20;18;14;10;2;1
15;26;25;4;6;12;22;9;23;21;2;16;11;8;19;7;5;3;17;13;20;18;14;10;24;1;60;5853980
60;5853980;15;26;25;4;6;12;22;9;23;21;2;16;11;8;19;7;5;3;17;13;20;18;14;10;24;1
15;26;25;4;6;12;22;9;23;21;2;5;11;8;19;7;16;3;17;13;20;18;14;10;24;1;60;6010624
60;6010624;15;26;25;4;6;12;22;9;23;21;2;5;11;8;19;7;16;3;17;13;20;18;14;10;24;1
15;26;25;4;6;12;1;9;23;21;2;5;11;8;19;7;16;3;17;13;20;18;14;10;24;22;60;5986124
60;5986124;15;26;25;4;6;12;1;9;23;21;2;5;11;8;19;7;16;3;17;13;20;18;14;10;24;22
15;26;25;4;6;12;1;9;23;21;2;5;11;14;19;7;16;3;17;13;20;18;8;10;24;22;60;5854343
60;5854343;15;26;25;4;6;12;1;9;23;21;2;5;11;14;19;7;16;3;17;13;20;18;8;10;24;22
15;26;20;4;6;12;1;9;23;21;2;5;11;14;19;7;16;3;17;13;25;18;8;10;24;22;60;5803671
60;5803671;15;26;20;4;6;12;1;9;23;21;2;5;11;14;19;7;16;3;17;13;25;18;8;10;24;22
15;26;20;4;6;12;1;9;23;21;2;8;11;14;19;7;16;3;17;13;25;18;5;10;24;22;60;6129565
60;5803671;15;26;20;4;6;12;1;9;23;21;2;5;11;14;19;7;16;3;17;13;25;18;8;10;24;22
15;26;20;4;6;12;1;9;23;21;2;5;11;14;19;7;16;24;17;13;25;18;8;10;3;22;60;5818718
60;5818718;15;26;20;4;6;12;1;9;23;21;2;5;11;14;19;7;16;24;17;13;25;18;8;10;3;22
15;26;20;4;6;12;1;9;23;21;2;5;11;14;19;10;16;24;17;13;25;18;8;7;3;22;60;5847186
60;5818718;15;26;20;4;6;12;1;9;23;21;2;5;11;14;19;7;16;24;17;13;25;18;8;10;3;22
15;26;20;4;6;12;1;9;23;21;2;5;11;14;19;7;25;24;17;13;16;18;8;10;3;22;60;5834730
60;5834730;15;26;20;4;6;12;1;9;23;21;2;5;11;14;19;7;25;24;17;13;16;18;8;10;3;22
15;26;20;4;6;12;1;9;23;16;2;5;11;14;19;7;25;24;17;13;21;18;8;10;3;22;60;5877489
60;5877489;15;26;20;4;6;12;1;9;23;16;2;5;11;14;19;7;25;24;17;13;21;18;8;10;3;22
15;26;20;4;6;17;1;9;23;16;2;5;11;14;19;7;25;24;12;13;21;18;8;10;3;22;60;5859107
60;5859107;15;26;20;4;6;17;1;9;23;16;2;5;11;14;19;7;25;24;12;13;21;18;8;10;3;22
15;26;20;4;6;17;1;9;23;16;2;5;11;14;19;7;25;24;12;13;18;21;8;10;3;22;60;5859175
60;5859175;15;26;20;4;6;17;1;9;23;16;2;5;11;14;19;7;25;24;12;13;18;21;8;10;3;22
15;26;20;4;6;23;1;9;17;16;2;5;11;14;19;7;25;24;12;13;18;21;8;10;3;22;60;5859269
60;5859269;15;26;20;4;6;23;1;9;17;16;2;5;11;14;19;7;25;24;12;13;18;21;8;10;3;22
15;26;20;4;6;23;1;7;17;16;2;5;11;14;19;9;25;24;12;13;18;21;8;10;3;22;60;5860363
60;5860363;15;26;20;4;6;23;1;7;17;16;2;5;11;14;19;9;25;24;12;13;18;21;8;10;3;22
15;26;20;4;6;1;23;7;17;16;2;5;11;14;19;9;25;24;12;13;18;21;8;10;3;22;60;5860363
60;5860363;15;26;20;4;6;1;23;7;17;16;2;5;11;14;19;9;25;24;12;13;18;21;8;10;3;22
15;26;20;4;6;1;23;7;12;16;2;5;11;14;19;9;25;24;17;13;18;21;8;10;3;22;60;5877146
61;5877146;15;26;20;4;6;1;23;7;12;16;2;5;11;14;19;9;25;24;17;13;18;21;8;10;3;22
15;24;20;4;6;1;23;7;12;16;2;5;11;14;19;9;25;26;17;13;18;21;8;10;3;22;61;5850481
61;5850481;15;24;20;4;6;1;23;7;12;16;2;5;11;14;19;9;25;26;17;13;18;21;8;10;3;22
15;24;20;4;6;1;23;7;12;16;2;5;26;14;19;9;25;11;17;13;18;21;8;10;3;22;61;5857671
61;5857671;15;24;20;4;6;1;23;7;12;16;2;5;26;14;19;9;25;11;17;13;18;21;8;10;3;22
15;24;20;4;6;1;23;7;12;16;26;5;2;14;19;9;25;11;17;13;18;21;8;10;3;22;61;5854654
61;5854654;15;24;20;4;6;1;23;7;12;16;26;5;2;14;19;9;25;11;17;13;18;21;8;10;3;22
4;24;20;15;6;1;23;7;12;16;26;5;2;14;19;9;25;11;17;13;18;21;8;10;3;22;61;5868294
61;5868294;4;24;20;15;6;1;23;7;12;16;26;5;2;14;19;9;25;11;17;13;18;21;8;10;3;22
4;24;20;15;6;1;23;7;12;16;26;5;2;14;19;9;25;11;17;13;21;18;8;10;3;22;61;5862768
61;5862768;4;24;20;15;6;1;23;7;12;16;26;5;2;14;19;9;25;11;17;13;21;18;8;10;3;22
4;24;20;23;6;1;15;7;12;16;26;5;2;14;19;9;25;11;17;13;21;18;8;10;3;22;61;5834272
61;5834272;4;24;20;23;6;1;15;7;12;16;26;5;2;14;19;9;25;11;17;13;21;18;8;10;3;22
4;24;20;23;6;1;15;7;12;16;26;5;11;14;19;9;25;2;17;13;21;18;8;10;3;22;61;5831574
61;5831574;4;24;20;23;6;1;15;7;12;16;26;5;11;14;19;9;25;2;17;13;21;18;8;10;3;22
4;24;20;23;6;1;15;7;12;16;26;5;11;14;19;9;25;2;21;13;17;18;8;10;3;22;61;5765944
61;5765944;4;24;20;23;6;1;15;7;12;16;26;5;11;14;19;9;25;2;21;13;17;18;8;10;3;22
4;24;20;23;10;1;15;7;12;16;26;5;11;14;19;9;25;2;21;13;17;18;8;6;3;22;61;5768531
61;5768531;4;24;20;23;10;1;15;7;12;16;26;5;11;14;19;9;25;2;21;13;17;18;8;6;3;22
4;24;20;23;10;1;15;7;12;21;26;5;11;14;19;9;25;2;16;13;17;18;8;6;3;22;61;5781502
61;5781502;4;24;20;23;10;1;15;7;12;21;26;5;11;14;19;9;25;2;16;13;17;18;8;6;3;22
14;24;20;23;10;1;15;7;12;21;26;5;11;4;19;9;25;2;16;13;17;18;8;6;3;22;61;5822739
61;5822739;14;24;20;23;10;1;15;7;12;21;26;5;11;4;19;9;25;2;16;13;17;18;8;6;3;22
14;24;20;17;10;1;15;7;12;21;26;5;11;4;19;9;25;2;16;13;23;18;8;6;3;22;61;5832949
61;5832949;14;24;20;17;10;1;15;7;12;21;26;5;11;4;19;9;25;2;16;13;23;18;8;6;3;22
14;24;20;17;10;26;15;7;12;21;1;5;11;4;19;9;25;2;16;13;23;18;8;6;3;22;61;5856408
61;5832949;14;24;20;17;10;1;15;7;12;21;26;5;11;4;19;9;25;2;16;13;23;18;8;6;3;22
14;24;20;17;10;1;15;7;12;21;26;5;11;4;19;9;23;2;16;13;25;18;8;6;3;22;61;5829660
61;5829660;14;24;20;17;10;1;15;7;12;21;26;5;11;4;19;9;23;2;16;13;25;18;8;6;3;22
14;24;21;17;10;1;15;7;12;20;26;5;11;4;19;9;23;2;16;13;25;18;8;6;3;22;61;5846768
61;5846768;14;24;21;17;10;1;15;7;12;20;26;5;11;4;19;9;23;2;16;13;25;18;8;6;3;22
14;24;21;17;10;1;15;12;7;20;26;5;11;4;19;9;23;2;16;13;25;18;8;6;3;22;61;5848028
61;5848028;14;24;21;17;10;1;15;12;7;20;26;5;11;4;19;9;23;2;16;13;25;18;8;6;3;22
14;24;21;17;10;20;15;12;7;1;26;5;11;4;19;9;23;2;16;13;25;18;8;6;3;22;61;5849012
61;5849012;14;24;21;17;10;20;15;12;7;1;26;5;11;4;19;9;23;2;16;13;25;18;8;6;3;22
14;24;21;17;10;20;15;12;7;1;26;5;11;4;19;13;23;2;16;9;25;18;8;6;3;22;61;5967325
61;5967325;14;24;21;17;10;20;15;12;7;1;26;5;11;4;19;13;23;2;16;9;25;18;8;6;3;22
14;24;16;17;10;20;15;12;7;1;26;5;11;4;19;13;23;2;21;9;25;18;8;6;3;22;61;5919121
61;5919121;14;24;16;17;10;20;15;12;7;1;26;5;11;4;19;13;23;2;21;9;25;18;8;6;3;22
14;24;16;17;10;20;15;12;7;1;25;5;11;4;19;13;23;2;21;9;26;18;8;6;3;22;61;5927946
62;5927946;14;24;16;17;10;20;15;12;7;1;25;5;11;4;19;13;23;2;21;9;26;18;8;6;3;22
14;24;23;17;10;20;15;12;7;1;25;5;11;4;19;13;16;2;21;9;26;18;8;6;3;22;62;5922002
62;5922002;14;24;23;17;10;20;15;12;7;1;25;5;11;4;19;13;16;2;21;9;26;18;8;6;3;22
14;24;23;17;10;8;15;12;7;1;25;5;11;4;19;13;16;2;21;9;26;18;20;6;3;22;62;6100454
62;5922002;14;24;23;17;10;20;15;12;7;1;25;5;11;4;19;13;16;2;21;9;26;18;8;6;3;22
14;22;23;17;10;20;15;12;7;1;25;5;11;4;19;13;16;2;21;9;26;18;8;6;3;24;62;5917522
62;5917522;14;22;23;17;10;20;15;12;7;1;25;5;11;4;19;13;16;2;21;9;26;18;8;6;3;24
14;22;23;17;10;20;15;12;7;1;6;5;11;4;19;13;16;2;21;9;26;18;8;25;3;24;62;5910907
62;5910907;14;22;23;17;10;20;15;12;7;1;6;5;11;4;19;13;16;2;21;9;26;18;8;25;3;24
14;22;23;17;10;20;15;12;7;1;6;5;11;4;19;13;16;2;21;9;26;18;8;3;25;24;62;5982476
62;5982476;14;22;23;17;10;20;15;12;7;1;6;5;11;4;19;13;16;2;21;9;26;18;8;3;25;24
14;22;23;17;10;20;15;3;7;1;6;5;11;4;19;13;16;2;21;9;26;18;8;12;25;24;62;5924843
