"X1";"X6007819";"X16";"X24";"X3";"X19";"X7";"X13";"X23";"X26";"X12";"X18";"X14";"X25";"X4";"X20";"X17";"X9";"X10";"X22";"X15";"X21";"X8";"X5";"X11";"X2";"X6";"X1.1"
23;19;24;6;4;5;7;21;13;3;2;8;1;25;20;9;10;18;12;22;14;17;16;26;11;15;35;5765744
35;5765744;23;19;24;6;4;5;7;21;13;3;2;8;1;25;20;9;10;18;12;22;14;17;16;26;11;15
23;19;24;6;4;5;7;10;13;3;2;8;1;25;20;9;21;18;12;22;14;17;16;26;11;15;35;5752175
35;5752175;23;19;24;6;4;5;7;10;13;3;2;8;1;25;20;9;21;18;12;22;14;17;16;26;11;15
23;19;24;6;15;5;7;10;13;3;2;8;1;25;20;9;21;18;12;22;14;17;16;26;11;4;35;5881987
35;5881987;23;19;24;6;15;5;7;10;13;3;2;8;1;25;20;9;21;18;12;22;14;17;16;26;11;4
23;19;24;6;15;5;7;10;13;3;2;8;16;25;20;9;21;18;12;22;14;17;1;26;11;4;35;5926273
35;5926273;23;19;24;6;15;5;7;10;13;3;2;8;16;25;20;9;21;18;12;22;14;17;1;26;11;4
23;19;24;6;15;5;7;10;13;3;2;12;16;25;20;9;21;18;8;22;14;17;1;26;11;4;35;5913771
35;5913771;23;19;24;6;15;5;7;10;13;3;2;12;16;25;20;9;21;18;8;22;14;17;1;26;11;4
23;19;24;6;15;21;7;10;13;3;2;12;16;25;20;9;5;18;8;22;14;17;1;26;11;4;35;5818573
35;5818573;23;19;24;6;15;21;7;10;13;3;2;12;16;25;20;9;5;18;8;22;14;17;1;26;11;4
23;19;24;2;15;21;7;10;13;3;6;12;16;25;20;9;5;18;8;22;14;17;1;26;11;4;35;5821790
35;5821790;23;19;24;2;15;21;7;10;13;3;6;12;16;25;20;9;5;18;8;22;14;17;1;26;11;4
23;19;24;2;15;21;7;20;13;3;6;12;16;25;10;9;5;18;8;22;14;17;1;26;11;4;35;5819194
35;5819194;23;19;24;2;15;21;7;20;13;3;6;12;16;25;10;9;5;18;8;22;14;17;1;26;11;4
23;19;24;2;15;21;7;20;13;3;6;12;16;25;18;9;5;10;8;22;14;17;1;26;11;4;35;5835902
35;5835902;23;19;24;2;15;21;7;20;13;3;6;12;16;25;18;9;5;10;8;22;14;17;1;26;11;4
23;19;24;2;15;21;7;20;13;3;6;12;16;25;18;9;5;10;4;22;14;17;1;26;11;8;35;5881484
35;5881484;23;19;24;2;15;21;7;20;13;3;6;12;16;25;18;9;5;10;4;22;14;17;1;26;11;8
13;19;24;2;15;21;7;20;23;3;6;12;16;25;18;9;5;10;4;22;14;17;1;26;11;8;35;5875013
35;5875013;13;19;24;2;15;21;7;20;23;3;6;12;16;25;18;9;5;10;4;22;14;17;1;26;11;8
13;5;24;2;15;21;7;20;23;3;6;12;16;25;18;9;19;10;4;22;14;17;1;26;11;8;35;6099240
35;6099240;13;5;24;2;15;21;7;20;23;3;6;12;16;25;18;9;19;10;4;22;14;17;1;26;11;8
13;5;24;2;15;21;7;20;26;3;6;12;16;25;18;9;19;10;4;22;14;17;1;23;11;8;35;6109054
35;6109054;13;5;24;2;15;21;7;20;26;3;6;12;16;25;18;9;19;10;4;22;14;17;1;23;11;8
13;5;24;15;2;21;7;20;26;3;6;12;16;25;18;9;19;10;4;22;14;17;1;23;11;8;35;6109174
35;6109174;13;5;24;15;2;21;7;20;26;3;6;12;16;25;18;9;19;10;4;22;14;17;1;23;11;8
13;5;24;15;2;21;7;20;26;3;6;12;16;25;18;9;1;10;4;22;14;17;19;23;11;8;35;6072898
35;6072898;13;5;24;15;2;21;7;20;26;3;6;12;16;25;18;9;1;10;4;22;14;17;19;23;11;8
13;5;24;15;2;21;7;20;26;3;6;12;19;25;18;9;1;10;4;22;14;17;16;23;11;8;35;6019655
35;6019655;13;5;24;15;2;21;7;20;26;3;6;12;19;25;18;9;1;10;4;22;14;17;16;23;11;8
13;5;24;15;2;21;25;20;26;3;6;12;19;7;18;9;1;10;4;22;14;17;16;23;11;8;35;6027586
35;6027586;13;5;24;15;2;21;25;20;26;3;6;12;19;7;18;9;1;10;4;22;14;17;16;23;11;8
13;5;24;15;2;21;25;20;8;3;6;12;19;7;18;9;1;10;4;22;14;17;16;23;11;26;35;6004425
35;6004425;13;5;24;15;2;21;25;20;8;3;6;12;19;7;18;9;1;10;4;22;14;17;16;23;11;26
19;5;24;15;2;21;25;20;8;3;6;12;13;7;18;9;1;10;4;22;14;17;16;23;11;26;35;6033057
36;6033057;19;5;24;15;2;21;25;20;8;3;6;12;13;7;18;9;1;10;4;22;14;17;16;23;11;26
19;5;24;15;2;21;25;20;13;3;6;12;8;7;18;9;1;10;4;22;14;17;16;23;11;26;36;6016889
36;6016889;19;5;24;15;2;21;25;20;13;3;6;12;8;7;18;9;1;10;4;22;14;17;16;23;11;26
19;5;15;24;2;21;25;20;13;3;6;12;8;7;18;9;1;10;4;22;14;17;16;23;11;26;36;6007054
36;6007054;19;5;15;24;2;21;25;20;13;3;6;12;8;7;18;9;1;10;4;22;14;17;16;23;11;26
19;5;15;24;2;21;25;20;13;3;6;12;8;7;18;9;1;10;23;22;14;17;16;4;11;26;36;6065040
36;6065040;19;5;15;24;2;21;25;20;13;3;6;12;8;7;18;9;1;10;23;22;14;17;16;4;11;26
19;5;15;24;2;21;25;20;9;3;6;12;8;7;18;13;1;10;23;22;14;17;16;4;11;26;36;6070506
36;6070506;19;5;15;24;2;21;25;20;9;3;6;12;8;7;18;13;1;10;23;22;14;17;16;4;11;26
19;5;15;24;2;21;18;20;9;3;6;12;8;7;25;13;1;10;23;22;14;17;16;4;11;26;36;6004178
36;6004178;19;5;15;24;2;21;18;20;9;3;6;12;8;7;25;13;1;10;23;22;14;17;16;4;11;26
14;5;15;24;2;21;18;20;9;3;6;12;8;7;25;13;1;10;23;22;19;17;16;4;11;26;36;5937243
36;5937243;14;5;15;24;2;21;18;20;9;3;6;12;8;7;25;13;1;10;23;22;19;17;16;4;11;26
14;7;15;24;2;21;18;20;9;3;6;12;8;5;25;13;1;10;23;22;19;17;16;4;11;26;36;5810825
36;5810825;14;7;15;24;2;21;18;20;9;3;6;12;8;5;25;13;1;10;23;22;19;17;16;4;11;26
14;7;15;24;2;21;18;20;9;3;6;12;8;5;25;13;1;10;23;22;19;17;16;4;26;11;36;5810825
36;5810825;14;7;15;24;2;21;18;20;9;3;6;12;8;5;25;13;1;10;23;22;19;17;16;4;26;11
14;7;26;24;2;21;18;20;9;3;6;12;8;5;25;13;1;10;23;22;19;17;16;4;15;11;36;5794939
36;5794939;14;7;26;24;2;21;18;20;9;3;6;12;8;5;25;13;1;10;23;22;19;17;16;4;15;11
14;7;24;26;2;21;18;20;9;3;6;12;8;5;25;13;1;10;23;22;19;17;16;4;15;11;36;5802726
36;5802726;14;7;24;26;2;21;18;20;9;3;6;12;8;5;25;13;1;10;23;22;19;17;16;4;15;11
14;7;24;26;2;21;18;20;9;3;6;12;8;5;25;17;1;10;23;22;19;13;16;4;15;11;36;5786443
36;5786443;14;7;24;26;2;21;18;20;9;3;6;12;8;5;25;17;1;10;23;22;19;13;16;4;15;11
14;7;24;26;2;21;18;20;9;3;6;12;8;5;25;17;1;16;23;22;19;13;10;4;15;11;36;5787504
36;5787504;14;7;24;26;2;21;18;20;9;3;6;12;8;5;25;17;1;16;23;22;19;13;10;4;15;11
14;7;24;26;2;21;18;20;9;3;6;12;8;5;25;17;1;16;23;22;4;13;10;19;15;11;36;5763339
36;5763339;14;7;24;26;2;21;18;20;9;3;6;12;8;5;25;17;1;16;23;22;4;13;10;19;15;11
14;7;24;26;2;21;18;20;9;3;6;12;8;5;25;17;10;16;23;22;4;13;1;19;15;11;36;5827135
36;5827135;14;7;24;26;2;21;18;20;9;3;6;12;8;5;25;17;10;16;23;22;4;13;1;19;15;11
14;7;24;26;2;21;18;20;9;15;6;12;8;5;25;17;10;16;23;22;4;13;1;19;3;11;36;5816476
36;5816476;14;7;24;26;2;21;18;20;9;15;6;12;8;5;25;17;10;16;23;22;4;13;1;19;3;11
14;7;24;26;2;21;18;20;9;15;6;12;8;5;25;17;10;16;23;22;4;19;1;13;3;11;36;5809734
36;5809734;14;7;24;26;2;21;18;20;9;15;6;12;8;5;25;17;10;16;23;22;4;19;1;13;3;11
14;7;9;26;2;21;18;20;24;15;6;12;8;5;25;17;10;16;23;22;4;19;1;13;3;11;36;5929556
36;5929556;14;7;9;26;2;21;18;20;24;15;6;12;8;5;25;17;10;16;23;22;4;19;1;13;3;11
14;7;9;26;2;21;18;20;24;15;6;12;8;5;25;17;16;10;23;22;4;19;1;13;3;11;36;5931235
36;5931235;14;7;9;26;2;21;18;20;24;15;6;12;8;5;25;17;16;10;23;22;4;19;1;13;3;11
3;7;9;26;2;21;18;20;24;15;6;12;8;5;25;17;16;10;23;22;4;19;1;13;14;11;36;5861806
36;5861806;3;7;9;26;2;21;18;20;24;15;6;12;8;5;25;17;16;10;23;22;4;19;1;13;14;11
3;7;4;26;2;21;18;20;24;15;6;12;8;5;25;17;16;10;23;22;9;19;1;13;14;11;36;5889998
37;5889998;3;7;4;26;2;21;18;20;24;15;6;12;8;5;25;17;16;10;23;22;9;19;1;13;14;11
3;7;4;26;2;21;18;20;24;15;1;12;8;5;25;17;16;10;23;22;9;19;6;13;14;11;37;5839091
37;5839091;3;7;4;26;2;21;18;20;24;15;1;12;8;5;25;17;16;10;23;22;9;19;6;13;14;11
3;7;4;26;2;21;18;20;24;22;1;12;8;5;25;17;16;10;23;15;9;19;6;13;14;11;37;5838973
37;5838973;3;7;4;26;2;21;18;20;24;22;1;12;8;5;25;17;16;10;23;15;9;19;6;13;14;11
3;7;4;26;2;21;18;20;24;22;1;12;8;5;25;17;16;10;23;15;9;19;6;13;11;14;37;5838973
37;5838973;3;7;4;26;2;21;18;20;24;22;1;12;8;5;25;17;16;10;23;15;9;19;6;13;11;14
3;7;4;26;2;22;18;20;24;21;1;12;8;5;25;17;16;10;23;15;9;19;6;13;11;14;37;5812514
37;5812514;3;7;4;26;2;22;18;20;24;21;1;12;8;5;25;17;16;10;23;15;9;19;6;13;11;14
3;11;4;26;2;22;18;20;24;21;1;12;8;5;25;17;16;10;23;15;9;19;6;13;7;14;37;5809487
37;5809487;3;11;4;26;2;22;18;20;24;21;1;12;8;5;25;17;16;10;23;15;9;19;6;13;7;14
3;11;4;26;2;22;18;20;24;21;1;12;19;5;25;17;16;10;23;15;9;8;6;13;7;14;37;5823326
37;5823326;3;11;4;26;2;22;18;20;24;21;1;12;19;5;25;17;16;10;23;15;9;8;6;13;7;14
3;11;4;26;2;22;18;20;24;8;1;12;19;5;25;17;16;10;23;15;9;21;6;13;7;14;37;5776281
37;5776281;3;11;4;26;2;22;18;20;24;8;1;12;19;5;25;17;16;10;23;15;9;21;6;13;7;14
3;11;4;26;2;22;18;20;24;8;17;12;19;5;25;1;16;10;23;15;9;21;6;13;7;14;37;5825221
37;5825221;3;11;4;26;2;22;18;20;24;8;17;12;19;5;25;1;16;10;23;15;9;21;6;13;7;14
3;11;4;26;2;22;18;20;24;8;25;12;19;5;17;1;16;10;23;15;9;21;6;13;7;14;37;5824401
37;5824401;3;11;4;26;2;22;18;20;24;8;25;12;19;5;17;1;16;10;23;15;9;21;6;13;7;14
3;11;4;26;13;22;18;20;24;8;25;12;19;5;17;1;16;10;23;15;9;21;6;2;7;14;37;5828670
37;5828670;3;11;4;26;13;22;18;20;24;8;25;12;19;5;17;1;16;10;23;15;9;21;6;2;7;14
3;9;4;26;13;22;18;20;24;8;25;12;19;5;17;1;16;10;23;15;11;21;6;2;7;14;37;5791896
37;5791896;3;9;4;26;13;22;18;20;24;8;25;12;19;5;17;1;16;10;23;15;11;21;6;2;7;14
3;9;10;26;13;22;18;20;24;8;25;12;19;5;17;1;16;4;23;15;11;21;6;2;7;14;37;5767361
37;5767361;3;9;10;26;13;22;18;20;24;8;25;12;19;5;17;1;16;4;23;15;11;21;6;2;7;14
3;9;10;26;13;22;18;7;24;8;25;12;19;5;17;1;16;4;23;15;11;21;6;2;20;14;37;5783651
37;5783651;3;9;10;26;13;22;18;7;24;8;25;12;19;5;17;1;16;4;23;15;11;21;6;2;20;14
3;9;10;26;13;8;18;7;24;22;25;12;19;5;17;1;16;4;23;15;11;21;6;2;20;14;37;5799773
37;5799773;3;9;10;26;13;8;18;7;24;22;25;12;19;5;17;1;16;4;23;15;11;21;6;2;20;14
3;21;10;26;13;8;18;7;24;22;25;12;19;5;17;1;16;4;23;15;11;9;6;2;20;14;37;5823339
37;5823339;3;21;10;26;13;8;18;7;24;22;25;12;19;5;17;1;16;4;23;15;11;9;6;2;20;14
3;21;25;26;13;8;18;7;24;22;10;12;19;5;17;1;16;4;23;15;11;9;6;2;20;14;37;5823957
37;5823957;3;21;25;26;13;8;18;7;24;22;10;12;19;5;17;1;16;4;23;15;11;9;6;2;20;14
3;21;25;26;13;8;11;7;24;22;10;12;19;5;17;1;16;4;23;15;18;9;6;2;20;14;37;5909602
37;5909602;3;21;25;26;13;8;11;7;24;22;10;12;19;5;17;1;16;4;23;15;18;9;6;2;20;14
3;21;25;26;13;8;11;7;24;22;10;12;1;5;17;19;16;4;23;15;18;9;6;2;20;14;37;5867004
37;5867004;3;21;25;26;13;8;11;7;24;22;10;12;1;5;17;19;16;4;23;15;18;9;6;2;20;14
3;21;25;26;13;8;11;7;24;22;10;12;1;5;17;19;18;4;23;15;16;9;6;2;20;14;37;5745831
37;5745831;3;21;25;26;13;8;11;7;24;22;10;12;1;5;17;19;18;4;23;15;16;9;6;2;20;14
3;21;25;26;13;8;11;7;24;22;10;12;1;15;17;19;18;4;23;5;16;9;6;2;20;14;37;5818785
38;5818785;3;21;25;26;13;8;11;7;24;22;10;12;1;15;17;19;18;4;23;5;16;9;6;2;20;14
3;21;25;26;13;8;11;7;24;22;10;12;1;15;17;19;18;4;23;5;9;16;6;2;20;14;38;5822856
38;5822856;3;21;25;26;13;8;11;7;24;22;10;12;1;15;17;19;18;4;23;5;9;16;6;2;20;14
3;21;25;18;13;8;11;7;24;22;10;12;1;15;17;19;26;4;23;5;9;16;6;2;20;14;38;5917674
38;5917674;3;21;25;18;13;8;11;7;24;22;10;12;1;15;17;19;26;4;23;5;9;16;6;2;20;14
3;21;25;18;13;8;11;7;24;22;6;12;1;15;17;19;26;4;23;5;9;16;10;2;20;14;38;5893508
38;5893508;3;21;25;18;13;8;11;7;24;22;6;12;1;15;17;19;26;4;23;5;9;16;10;2;20;14
3;21;25;18;13;8;11;7;24;22;6;12;1;15;17;5;26;4;23;19;9;16;10;2;20;14;38;5971965
38;5971965;3;21;25;18;13;8;11;7;24;22;6;12;1;15;17;5;26;4;23;19;9;16;10;2;20;14
3;17;25;18;13;8;11;7;24;22;6;12;1;15;21;5;26;4;23;19;9;16;10;2;20;14;38;5973104
38;5973104;3;17;25;18;13;8;11;7;24;22;6;12;1;15;21;5;26;4;23;19;9;16;10;2;20;14
3;17;25;18;13;14;11;7;24;22;6;12;1;15;21;5;26;4;23;19;9;16;10;2;20;8;38;5940750
38;5940750;3;17;25;18;13;14;11;7;24;22;6;12;1;15;21;5;26;4;23;19;9;16;10;2;20;8
3;17;25;18;13;14;11;7;24;22;6;12;1;15;21;10;26;4;23;19;9;16;5;2;20;8;38;6104811
38;6104811;3;17;25;18;13;14;11;7;24;22;6;12;1;15;21;10;26;4;23;19;9;16;5;2;20;8
26;17;25;18;13;14;11;7;24;22;6;12;1;15;21;10;3;4;23;19;9;16;5;2;20;8;38;6123697
38;6123697;26;17;25;18;13;14;11;7;24;22;6;12;1;15;21;10;3;4;23;19;9;16;5;2;20;8
26;17;25;18;13;14;11;7;20;22;6;12;1;15;21;10;3;4;23;19;9;16;5;2;24;8;38;6106569
38;6106569;26;17;25;18;13;14;11;7;20;22;6;12;1;15;21;10;3;4;23;19;9;16;5;2;24;8
26;17;25;18;13;14;11;7;20;22;6;12;1;15;21;10;3;8;23;19;9;16;5;2;24;4;38;6083675
38;6083675;26;17;25;18;13;14;11;7;20;22;6;12;1;15;21;10;3;8;23;19;9;16;5;2;24;4
26;17;25;18;13;14;11;7;20;4;6;12;1;15;21;10;3;8;23;19;9;16;5;2;24;22;38;6055674
38;6055674;26;17;25;18;13;14;11;7;20;4;6;12;1;15;21;10;3;8;23;19;9;16;5;2;24;22
26;17;25;18;13;14;11;7;20;16;6;12;1;15;21;10;3;8;23;19;9;4;5;2;24;22;38;6124026
38;6055674;26;17;25;18;13;14;11;7;20;4;6;12;1;15;21;10;3;8;23;19;9;16;5;2;24;22
12;17;25;18;13;14;11;7;20;4;6;26;1;15;21;10;3;8;23;19;9;16;5;2;24;22;38;6086103
38;6055674;26;17;25;18;13;14;11;7;20;4;6;12;1;15;21;10;3;8;23;19;9;16;5;2;24;22
26;17;25;18;13;14;2;7;20;4;6;12;1;15;21;10;3;8;23;19;9;16;5;11;24;22;38;6026046
38;6026046;26;17;25;18;13;14;2;7;20;4;6;12;1;15;21;10;3;8;23;19;9;16;5;11;24;22
26;17;25;18;13;14;2;7;9;4;6;12;1;15;21;10;3;8;23;19;20;16;5;11;24;22;38;6044256
38;6044256;26;17;25;18;13;14;2;7;9;4;6;12;1;15;21;10;3;8;23;19;20;16;5;11;24;22
26;17;25;18;21;14;2;7;9;4;6;12;1;15;13;10;3;8;23;19;20;16;5;11;24;22;38;6039993
38;6039993;26;17;25;18;21;14;2;7;9;4;6;12;1;15;13;10;3;8;23;19;20;16;5;11;24;22
26;17;25;18;21;14;2;7;9;6;4;12;1;15;13;10;3;8;23;19;20;16;5;11;24;22;38;6051923
38;6051923;26;17;25;18;21;14;2;7;9;6;4;12;1;15;13;10;3;8;23;19;20;16;5;11;24;22
26;17;25;18;21;14;2;7;12;6;4;9;1;15;13;10;3;8;23;19;20;16;5;11;24;22;38;6071572
38;6071572;26;17;25;18;21;14;2;7;12;6;4;9;1;15;13;10;3;8;23;19;20;16;5;11;24;22
26;17;25;18;21;14;2;7;12;6;4;9;1;15;13;10;3;8;23;19;5;16;20;11;24;22;38;6008540
38;6008540;26;17;25;18;21;14;2;7;12;6;4;9;1;15;13;10;3;8;23;19;5;16;20;11;24;22
26;17;25;18;6;14;2;7;12;21;4;9;1;15;13;10;3;8;23;19;5;16;20;11;24;22;38;5988566
39;5988566;26;17;25;18;6;14;2;7;12;21;4;9;1;15;13;10;3;8;23;19;5;16;20;11;24;22
26;8;25;18;6;14;2;7;12;21;4;9;1;15;13;10;3;17;23;19;5;16;20;11;24;22;39;6073620
39;6073620;26;8;25;18;6;14;2;7;12;21;4;9;1;15;13;10;3;17;23;19;5;16;20;11;24;22
26;8;25;18;6;14;20;7;12;21;4;9;1;15;13;10;3;17;23;19;5;16;2;11;24;22;39;5962504
39;5962504;26;8;25;18;6;14;20;7;12;21;4;9;1;15;13;10;3;17;23;19;5;16;2;11;24;22
26;8;25;16;6;14;20;7;12;21;4;9;1;15;13;10;3;17;23;19;5;18;2;11;24;22;39;6000925
39;6000925;26;8;25;16;6;14;20;7;12;21;4;9;1;15;13;10;3;17;23;19;5;18;2;11;24;22
26;8;9;16;6;14;20;7;12;21;4;25;1;15;13;10;3;17;23;19;5;18;2;11;24;22;39;6061633
39;6061633;26;8;9;16;6;14;20;7;12;21;4;25;1;15;13;10;3;17;23;19;5;18;2;11;24;22
26;8;9;16;6;14;20;7;12;21;4;25;18;15;13;10;3;17;23;19;5;1;2;11;24;22;39;5971654
39;5971654;26;8;9;16;6;14;20;7;12;21;4;25;18;15;13;10;3;17;23;19;5;1;2;11;24;22
8;26;9;16;6;14;20;7;12;21;4;25;18;15;13;10;3;17;23;19;5;1;2;11;24;22;39;5957309
39;5957309;8;26;9;16;6;14;20;7;12;21;4;25;18;15;13;10;3;17;23;19;5;1;2;11;24;22
8;26;9;16;17;14;20;7;12;21;4;25;18;15;13;10;3;6;23;19;5;1;2;11;24;22;39;5940981
39;5940981;8;26;9;16;17;14;20;7;12;21;4;25;18;15;13;10;3;6;23;19;5;1;2;11;24;22
8;26;9;16;17;14;20;7;12;21;4;25;18;15;13;10;3;6;24;19;5;1;2;11;23;22;39;5945418
39;5945418;8;26;9;16;17;14;20;7;12;21;4;25;18;15;13;10;3;6;24;19;5;1;2;11;23;22
8;26;9;16;17;14;20;15;12;21;4;25;18;7;13;10;3;6;24;19;5;1;2;11;23;22;39;5986776
39;5986776;8;26;9;16;17;14;20;15;12;21;4;25;18;7;13;10;3;6;24;19;5;1;2;11;23;22
8;26;9;20;17;14;16;15;12;21;4;25;18;7;13;10;3;6;24;19;5;1;2;11;23;22;39;6092458
39;6092458;8;26;9;20;17;14;16;15;12;21;4;25;18;7;13;10;3;6;24;19;5;1;2;11;23;22
8;26;2;20;17;14;16;15;12;21;4;25;18;7;13;10;3;6;24;19;5;1;9;11;23;22;39;6165943
39;6165943;8;26;2;20;17;14;16;15;12;21;4;25;18;7;13;10;3;6;24;19;5;1;9;11;23;22
8;2;26;20;17;14;16;15;12;21;4;25;18;7;13;10;3;6;24;19;5;1;9;11;23;22;39;6169522
39;6169522;8;2;26;20;17;14;16;15;12;21;4;25;18;7;13;10;3;6;24;19;5;1;9;11;23;22
8;2;26;20;17;14;16;15;12;21;4;25;10;7;13;18;3;6;24;19;5;1;9;11;23;22;39;6132498
39;6132498;8;2;26;20;17;14;16;15;12;21;4;25;10;7;13;18;3;6;24;19;5;1;9;11;23;22
8;2;26;20;17;14;16;15;12;21;4;25;10;7;23;18;3;6;24;19;5;1;9;11;13;22;39;6127697
39;6127697;8;2;26;20;17;14;16;15;12;21;4;25;10;7;23;18;3;6;24;19;5;1;9;11;13;22
8;2;26;18;17;14;16;15;12;21;4;25;10;7;23;20;3;6;24;19;5;1;9;11;13;22;39;6125896
39;6125896;8;2;26;18;17;14;16;15;12;21;4;25;10;7;23;20;3;6;24;19;5;1;9;11;13;22
8;2;26;18;17;14;16;15;12;21;5;25;10;7;23;20;3;6;24;19;4;1;9;11;13;22;39;5903779
39;5903779;8;2;26;18;17;14;16;15;12;21;5;25;10;7;23;20;3;6;24;19;4;1;9;11;13;22
8;2;26;18;17;14;16;15;12;19;5;25;10;7;23;20;3;6;24;21;4;1;9;11;13;22;39;5867728
39;5867728;8;2;26;18;17;14;16;15;12;19;5;25;10;7;23;20;3;6;24;21;4;1;9;11;13;22
8;2;26;18;17;14;16;15;12;19;5;25;10;7;4;20;3;6;24;21;23;1;9;11;13;22;39;5866384
39;5866384;8;2;26;18;17;14;16;15;12;19;5;25;10;7;4;20;3;6;24;21;23;1;9;11;13;22
13;2;26;18;17;14;16;15;12;19;5;25;10;7;4;20;3;6;24;21;23;1;9;11;8;22;39;5935415
39;5935415;13;2;26;18;17;14;16;15;12;19;5;25;10;7;4;20;3;6;24;21;23;1;9;11;8;22
13;2;26;18;17;14;16;15;12;19;5;25;21;7;4;20;3;6;24;10;23;1;9;11;8;22;39;5894842
40;5894842;13;2;26;18;17;14;16;15;12;19;5;25;21;7;4;20;3;6;24;10;23;1;9;11;8;22
13;2;26;18;17;14;16;22;12;19;5;25;21;7;4;20;3;6;24;10;23;1;9;11;8;15;40;5925613
40;5925613;13;2;26;18;17;14;16;22;12;19;5;25;21;7;4;20;3;6;24;10;23;1;9;11;8;15
13;2;26;18;17;14;16;22;12;19;5;25;1;7;4;20;3;6;24;10;23;21;9;11;8;15;40;5910620
40;5910620;13;2;26;18;17;14;16;22;12;19;5;25;1;7;4;20;3;6;24;10;23;21;9;11;8;15
13;2;26;18;17;14;16;22;3;19;5;25;1;7;4;20;12;6;24;10;23;21;9;11;8;15;40;5924618
40;5924618;13;2;26;18;17;14;16;22;3;19;5;25;1;7;4;20;12;6;24;10;23;21;9;11;8;15
13;2;26;18;17;14;5;22;3;19;16;25;1;7;4;20;12;6;24;10;23;21;9;11;8;15;40;6013476
40;6013476;13;2;26;18;17;14;5;22;3;19;16;25;1;7;4;20;12;6;24;10;23;21;9;11;8;15
13;2;26;18;17;14;19;22;3;5;16;25;1;7;4;20;12;6;24;10;23;21;9;11;8;15;40;5987440
40;5987440;13;2;26;18;17;14;19;22;3;5;16;25;1;7;4;20;12;6;24;10;23;21;9;11;8;15
13;2;26;18;17;14;19;22;3;1;16;25;5;7;4;20;12;6;24;10;23;21;9;11;8;15;40;5964739
40;5964739;13;2;26;18;17;14;19;22;3;1;16;25;5;7;4;20;12;6;24;10;23;21;9;11;8;15
9;2;26;18;17;14;19;22;3;1;16;25;5;7;4;20;12;6;24;10;23;21;13;11;8;15;40;5917194
40;5917194;9;2;26;18;17;14;19;22;3;1;16;25;5;7;4;20;12;6;24;10;23;21;13;11;8;15
9;2;26;18;17;14;19;22;3;1;16;25;5;13;4;20;12;6;24;10;23;21;7;11;8;15;40;5920123
40;5920123;9;2;26;18;17;14;19;22;3;1;16;25;5;13;4;20;12;6;24;10;23;21;7;11;8;15
9;2;26;18;17;14;19;22;4;1;16;25;5;13;3;20;12;6;24;10;23;21;7;11;8;15;40;5857887
40;5857887;9;2;26;18;17;14;19;22;4;1;16;25;5;13;3;20;12;6;24;10;23;21;7;11;8;15
9;2;26;18;17;20;19;22;4;1;16;25;5;13;3;14;12;6;24;10;23;21;7;11;8;15;40;5838549
40;5838549;9;2;26;18;17;20;19;22;4;1;16;25;5;13;3;14;12;6;24;10;23;21;7;11;8;15
15;2;26;18;17;20;19;22;4;1;16;25;5;13;3;14;12;6;24;10;23;21;7;11;8;9;40;5917236
40;5917236;15;2;26;18;17;20;19;22;4;1;16;25;5;13;3;14;12;6;24;10;23;21;7;11;8;9
15;2;26;6;17;20;19;22;4;1;16;25;5;13;3;14;12;18;24;10;23;21;7;11;8;9;40;5841874
40;5841874;15;2;26;6;17;20;19;22;4;1;16;25;5;13;3;14;12;18;24;10;23;21;7;11;8;9
15;2;26;6;17;24;19;22;4;1;16;25;5;13;3;14;12;18;20;10;23;21;7;11;8;9;40;5733141
40;5733141;15;2;26;6;17;24;19;22;4;1;16;25;5;13;3;14;12;18;20;10;23;21;7;11;8;9
15;2;26;6;17;24;19;22;4;1;16;3;5;13;25;14;12;18;20;10;23;21;7;11;8;9;40;5726212
40;5726212;15;2;26;6;17;24;19;22;4;1;16;3;5;13;25;14;12;18;20;10;23;21;7;11;8;9
15;2;26;6;7;24;19;22;4;1;16;3;5;13;25;14;12;18;20;10;23;21;17;11;8;9;40;5722124
40;5722124;15;2;26;6;7;24;19;22;4;1;16;3;5;13;25;14;12;18;20;10;23;21;17;11;8;9
8;2;26;6;7;24;19;22;4;1;16;3;5;13;25;14;12;18;20;10;23;21;17;11;15;9;40;5782003
40;5782003;8;2;26;6;7;24;19;22;4;1;16;3;5;13;25;14;12;18;20;10;23;21;17;11;15;9
8;2;26;25;7;24;19;22;4;1;16;3;5;13;6;14;12;18;20;10;23;21;17;11;15;9;40;5782030
40;5782030;8;2;26;25;7;24;19;22;4;1;16;3;5;13;6;14;12;18;20;10;23;21;17;11;15;9
8;2;26;25;1;24;19;22;4;7;16;3;5;13;6;14;12;18;20;10;23;21;17;11;15;9;40;5815696
40;5815696;8;2;26;25;1;24;19;22;4;7;16;3;5;13;6;14;12;18;20;10;23;21;17;11;15;9
8;2;26;25;19;24;1;22;4;7;16;3;5;13;6;14;12;18;20;10;23;21;17;11;15;9;40;5764138
40;5764138;8;2;26;25;19;24;1;22;4;7;16;3;5;13;6;14;12;18;20;10;23;21;17;11;15;9
8;2;26;25;19;24;1;22;4;7;15;3;5;13;6;14;12;18;20;10;23;21;17;11;16;9;40;5736876
41;5736876;8;2;26;25;19;24;1;22;4;7;15;3;5;13;6;14;12;18;20;10;23;21;17;11;16;9
8;2;26;25;19;24;1;22;4;7;15;3;5;13;17;14;12;18;20;10;23;21;6;11;16;9;41;5742350
