"X1";"X5758141";"X11";"X15";"X10";"X9";"X26";"X19";"X24";"X6";"X25";"X17";"X21";"X5";"X12";"X3";"X13";"X23";"X7";"X14";"X2";"X22";"X4";"X1.1";"X16";"X20";"X8";"X18"
10;21;24;14;8;7;12;17;19;1;20;15;5;16;25;23;9;3;2;11;22;6;4;13;26;18;78;5727564
78;5727564;10;21;24;14;8;7;12;17;19;1;20;15;5;16;25;23;9;3;2;11;22;6;4;13;26;18
10;21;24;14;8;7;12;17;19;1;4;15;5;16;25;23;9;3;2;11;22;6;20;13;26;18;78;5743034
78;5743034;10;21;24;14;8;7;12;17;19;1;4;15;5;16;25;23;9;3;2;11;22;6;20;13;26;18
10;21;24;14;8;7;12;17;19;1;4;15;5;16;25;23;9;3;20;11;22;6;2;13;26;18;78;5721086
78;5721086;10;21;24;14;8;7;12;17;19;1;4;15;5;16;25;23;9;3;20;11;22;6;2;13;26;18
10;21;24;3;8;7;12;17;19;1;4;15;5;16;25;23;9;14;20;11;22;6;2;13;26;18;78;5692601
78;5692601;10;21;24;3;8;7;12;17;19;1;4;15;5;16;25;23;9;14;20;11;22;6;2;13;26;18
10;21;24;3;8;22;12;17;19;1;4;15;5;16;25;23;9;14;20;11;7;6;2;13;26;18;78;5659203
78;5659203;10;21;24;3;8;22;12;17;19;1;4;15;5;16;25;23;9;14;20;11;7;6;2;13;26;18
10;21;24;3;8;22;12;17;19;1;4;15;5;16;6;23;9;14;20;11;7;25;2;13;26;18;78;5650644
78;5650644;10;21;24;3;8;22;12;17;19;1;4;15;5;16;6;23;9;14;20;11;7;25;2;13;26;18
10;21;24;3;8;22;12;17;19;1;4;15;5;16;6;23;2;14;20;11;7;25;9;13;26;18;78;5738510
78;5738510;10;21;24;3;8;22;12;17;19;1;4;15;5;16;6;23;2;14;20;11;7;25;9;13;26;18
10;21;24;3;8;22;4;17;19;1;12;15;5;16;6;23;2;14;20;11;7;25;9;13;26;18;78;5748156
78;5748156;10;21;24;3;8;22;4;17;19;1;12;15;5;16;6;23;2;14;20;11;7;25;9;13;26;18
10;21;24;3;8;6;4;17;19;1;12;15;5;16;22;23;2;14;20;11;7;25;9;13;26;18;78;5753730
78;5753730;10;21;24;3;8;6;4;17;19;1;12;15;5;16;22;23;2;14;20;11;7;25;9;13;26;18
10;21;24;3;8;6;4;17;19;1;12;15;5;11;22;23;2;14;20;16;7;25;9;13;26;18;78;5751072
78;5751072;10;21;24;3;8;6;4;17;19;1;12;15;5;11;22;23;2;14;20;16;7;25;9;13;26;18
10;21;24;3;8;6;4;17;19;14;12;15;5;11;22;23;2;1;20;16;7;25;9;13;26;18;78;5732963
78;5732963;10;21;24;3;8;6;4;17;19;14;12;15;5;11;22;23;2;1;20;16;7;25;9;13;26;18
10;21;24;3;8;6;4;17;19;14;12;22;5;11;15;23;2;1;20;16;7;25;9;13;26;18;78;5753291
78;5753291;10;21;24;3;8;6;4;17;19;14;12;22;5;11;15;23;2;1;20;16;7;25;9;13;26;18
10;16;24;3;8;6;4;17;19;14;12;22;5;11;15;23;2;1;20;21;7;25;9;13;26;18;78;5755383
79;5755383;10;16;24;3;8;6;4;17;19;14;12;22;5;11;15;23;2;1;20;21;7;25;9;13;26;18
10;16;24;3;8;6;18;17;19;14;12;22;5;11;15;23;2;1;20;21;7;25;9;13;26;4;79;5756150
79;5756150;10;16;24;3;8;6;18;17;19;14;12;22;5;11;15;23;2;1;20;21;7;25;9;13;26;4
10;16;24;3;8;6;18;17;19;14;12;22;5;11;9;23;2;1;20;21;7;25;15;13;26;4;79;5724285
79;5724285;10;16;24;3;8;6;18;17;19;14;12;22;5;11;9;23;2;1;20;21;7;25;15;13;26;4
10;16;15;3;8;6;18;17;19;14;12;22;5;11;9;23;2;1;20;21;7;25;24;13;26;4;79;5707326
79;5707326;10;16;15;3;8;6;18;17;19;14;12;22;5;11;9;23;2;1;20;21;7;25;24;13;26;4
10;16;15;3;8;6;18;17;19;14;22;12;5;11;9;23;2;1;20;21;7;25;24;13;26;4;79;5709801
79;5709801;10;16;15;3;8;6;18;17;19;14;22;12;5;11;9;23;2;1;20;21;7;25;24;13;26;4
10;16;22;3;8;6;18;17;19;14;15;12;5;11;9;23;2;1;20;21;7;25;24;13;26;4;79;5701013
79;5701013;10;16;22;3;8;6;18;17;19;14;15;12;5;11;9;23;2;1;20;21;7;25;24;13;26;4
10;16;22;3;8;6;18;17;19;14;15;12;2;11;9;23;5;1;20;21;7;25;24;13;26;4;79;5852556
79;5701013;10;16;22;3;8;6;18;17;19;14;15;12;5;11;9;23;2;1;20;21;7;25;24;13;26;4
10;16;22;15;8;6;18;17;19;14;3;12;5;11;9;23;2;1;20;21;7;25;24;13;26;4;79;5703910
79;5703910;10;16;22;15;8;6;18;17;19;14;3;12;5;11;9;23;2;1;20;21;7;25;24;13;26;4
10;6;22;15;8;16;18;17;19;14;3;12;5;11;9;23;2;1;20;21;7;25;24;13;26;4;79;5710159
79;5710159;10;6;22;15;8;16;18;17;19;14;3;12;5;11;9;23;2;1;20;21;7;25;24;13;26;4
10;6;22;15;8;16;18;17;19;14;3;12;5;11;9;25;2;1;20;21;7;23;24;13;26;4;79;5726241
79;5726241;10;6;22;15;8;16;18;17;19;14;3;12;5;11;9;25;2;1;20;21;7;23;24;13;26;4
10;6;22;15;8;16;18;17;19;14;3;2;5;11;9;25;12;1;20;21;7;23;24;13;26;4;79;5718456
79;5718456;10;6;22;15;8;16;18;17;19;14;3;2;5;11;9;25;12;1;20;21;7;23;24;13;26;4
10;6;22;15;9;16;18;17;19;14;3;2;5;11;8;25;12;1;20;21;7;23;24;13;26;4;79;5730546
79;5730546;10;6;22;15;9;16;18;17;19;14;3;2;5;11;8;25;12;1;20;21;7;23;24;13;26;4
10;6;13;15;9;16;18;17;19;14;3;2;5;11;8;25;12;1;20;21;7;23;24;22;26;4;79;5716734
79;5716734;10;6;13;15;9;16;18;17;19;14;3;2;5;11;8;25;12;1;20;21;7;23;24;22;26;4
13;6;10;15;9;16;18;17;19;14;3;2;5;11;8;25;12;1;20;21;7;23;24;22;26;4;79;5714125
79;5714125;13;6;10;15;9;16;18;17;19;14;3;2;5;11;8;25;12;1;20;21;7;23;24;22;26;4
13;6;10;15;1;16;18;17;19;14;3;2;5;11;8;25;12;9;20;21;7;23;24;22;26;4;79;5724434
79;5724434;13;6;10;15;1;16;18;17;19;14;3;2;5;11;8;25;12;9;20;21;7;23;24;22;26;4
13;6;21;15;1;16;18;17;19;14;3;2;5;11;8;25;12;9;20;10;7;23;24;22;26;4;79;5702811
79;5702811;13;6;21;15;1;16;18;17;19;14;3;2;5;11;8;25;12;9;20;10;7;23;24;22;26;4
13;6;21;15;1;16;18;17;19;14;3;2;5;11;8;25;12;9;20;10;4;23;24;22;26;7;79;5699061
79;5699061;13;6;21;15;1;16;18;17;19;14;3;2;5;11;8;25;12;9;20;10;4;23;24;22;26;7
13;6;21;15;1;16;9;17;19;14;3;2;5;11;8;25;12;18;20;10;4;23;24;22;26;7;79;5737429
79;5699061;13;6;21;15;1;16;18;17;19;14;3;2;5;11;8;25;12;9;20;10;4;23;24;22;26;7
13;6;21;15;1;8;18;17;19;14;3;2;5;11;16;25;12;9;20;10;4;23;24;22;26;7;79;5652544
79;5652544;13;6;21;15;1;8;18;17;19;14;3;2;5;11;16;25;12;9;20;10;4;23;24;22;26;7
13;6;21;15;1;8;18;17;5;14;3;2;19;11;16;25;12;9;20;10;4;23;24;22;26;7;79;5862165
79;5652544;13;6;21;15;1;8;18;17;19;14;3;2;5;11;16;25;12;9;20;10;4;23;24;22;26;7
13;6;21;15;1;8;18;17;19;14;3;2;5;11;16;25;12;9;20;22;4;23;24;10;26;7;79;5645088
80;5645088;13;6;21;15;1;8;18;17;19;14;3;2;5;11;16;25;12;9;20;22;4;23;24;10;26;7
13;6;21;15;1;8;18;17;19;14;3;2;5;23;16;25;12;9;20;22;4;11;24;10;26;7;80;5648726
80;5648726;13;6;21;15;1;8;18;17;19;14;3;2;5;23;16;25;12;9;20;22;4;11;24;10;26;7
13;6;21;15;1;8;18;17;19;14;3;2;5;23;16;26;12;9;20;22;4;11;24;10;25;7;80;5644631
80;5644631;13;6;21;15;1;8;18;17;19;14;3;2;5;23;16;26;12;9;20;22;4;11;24;10;25;7
13;6;21;15;1;8;18;17;19;14;3;2;5;26;16;23;12;9;20;22;4;11;24;10;25;7;80;5643328
80;5643328;13;6;21;15;1;8;18;17;19;14;3;2;5;26;16;23;12;9;20;22;4;11;24;10;25;7
13;6;21;15;1;8;12;17;19;14;3;2;5;26;16;23;18;9;20;22;4;11;24;10;25;7;80;5641202
80;5641202;13;6;21;15;1;8;12;17;19;14;3;2;5;26;16;23;18;9;20;22;4;11;24;10;25;7
13;6;21;15;1;8;12;24;19;14;3;2;5;26;16;23;18;9;20;22;4;11;17;10;25;7;80;5640079
80;5640079;13;6;21;15;1;8;12;24;19;14;3;2;5;26;16;23;18;9;20;22;4;11;17;10;25;7
13;6;21;15;1;8;12;24;4;14;3;2;5;26;16;23;18;9;20;22;19;11;17;10;25;7;80;5647533
80;5647533;13;6;21;15;1;8;12;24;4;14;3;2;5;26;16;23;18;9;20;22;19;11;17;10;25;7
13;6;21;15;1;8;12;24;4;14;3;2;5;20;16;23;18;9;26;22;19;11;17;10;25;7;80;5654303
80;5654303;13;6;21;15;1;8;12;24;4;14;3;2;5;20;16;23;18;9;26;22;19;11;17;10;25;7
13;6;21;15;1;8;12;24;4;14;3;2;5;20;25;23;18;9;26;22;19;11;17;10;16;7;80;5649584
80;5649584;13;6;21;15;1;8;12;24;4;14;3;2;5;20;25;23;18;9;26;22;19;11;17;10;16;7
13;6;21;15;1;8;12;24;4;14;3;2;5;20;25;10;18;9;26;22;19;11;17;23;16;7;80;5661492
80;5661492;13;6;21;15;1;8;12;24;4;14;3;2;5;20;25;10;18;9;26;22;19;11;17;23;16;7
13;6;21;15;1;8;12;24;4;14;3;2;5;20;25;10;18;9;11;22;19;26;17;23;16;7;80;5670579
80;5670579;13;6;21;15;1;8;12;24;4;14;3;2;5;20;25;10;18;9;11;22;19;26;17;23;16;7
21;6;13;15;1;8;12;24;4;14;3;2;5;20;25;10;18;9;11;22;19;26;17;23;16;7;80;5673653
80;5673653;21;6;13;15;1;8;12;24;4;14;3;2;5;20;25;10;18;9;11;22;19;26;17;23;16;7
19;6;13;15;1;8;12;24;4;14;3;2;5;20;25;10;18;9;11;22;21;26;17;23;16;7;80;5695308
80;5695308;19;6;13;15;1;8;12;24;4;14;3;2;5;20;25;10;18;9;11;22;21;26;17;23;16;7
19;6;13;15;1;8;12;24;4;14;3;2;20;5;25;10;18;9;11;22;21;26;17;23;16;7;80;5687155
80;5687155;19;6;13;15;1;8;12;24;4;14;3;2;20;5;25;10;18;9;11;22;21;26;17;23;16;7
19;6;13;15;1;8;12;24;4;14;3;2;20;5;25;10;18;9;11;22;23;26;17;21;16;7;80;5676037
80;5676037;19;6;13;15;1;8;12;24;4;14;3;2;20;5;25;10;18;9;11;22;23;26;17;21;16;7
10;6;13;15;1;8;12;24;4;14;3;2;20;5;25;19;18;9;11;22;23;26;17;21;16;7;80;5649428
80;5649428;10;6;13;15;1;8;12;24;4;14;3;2;20;5;25;19;18;9;11;22;23;26;17;21;16;7
10;6;13;15;1;8;12;24;4;14;3;2;20;5;25;19;18;9;11;22;21;26;17;23;16;7;80;5660546
80;5649428;10;6;13;15;1;8;12;24;4;14;3;2;20;5;25;19;18;9;11;22;23;26;17;21;16;7
10;6;13;15;1;8;12;24;9;14;3;2;20;5;25;19;18;4;11;22;23;26;17;21;16;7;80;5679043
80;5679043;10;6;13;15;1;8;12;24;9;14;3;2;20;5;25;19;18;4;11;22;23;26;17;21;16;7
10;6;13;15;1;8;12;24;9;14;3;2;5;20;25;19;18;4;11;22;23;26;17;21;16;7;80;5696699
80;5696699;10;6;13;15;1;8;12;24;9;14;3;2;5;20;25;19;18;4;11;22;23;26;17;21;16;7
10;6;13;15;1;8;22;24;9;14;3;2;5;20;25;19;18;4;11;12;23;26;17;21;16;7;80;5710897
80;5710897;10;6;13;15;1;8;22;24;9;14;3;2;5;20;25;19;18;4;11;12;23;26;17;21;16;7
10;6;13;15;1;8;22;24;9;14;7;2;5;20;25;19;18;4;11;12;23;26;17;21;16;3;80;5819305
81;5819305;10;6;13;15;1;8;22;24;9;14;7;2;5;20;25;19;18;4;11;12;23;26;17;21;16;3
10;6;13;15;1;8;22;24;25;14;7;2;5;20;9;19;18;4;11;12;23;26;17;21;16;3;81;5808255
81;5808255;10;6;13;15;1;8;22;24;25;14;7;2;5;20;9;19;18;4;11;12;23;26;17;21;16;3
10;6;13;15;1;8;22;24;7;14;25;2;5;20;9;19;18;4;11;12;23;26;17;21;16;3;81;5819021
81;5819021;10;6;13;15;1;8;22;24;7;14;25;2;5;20;9;19;18;4;11;12;23;26;17;21;16;3
10;23;13;15;1;8;22;24;7;14;25;2;5;20;9;19;18;4;11;12;6;26;17;21;16;3;81;5822724
81;5822724;10;23;13;15;1;8;22;24;7;14;25;2;5;20;9;19;18;4;11;12;6;26;17;21;16;3
10;23;13;15;1;21;22;24;7;14;25;2;5;20;9;19;18;4;11;12;6;26;17;8;16;3;81;5751924
81;5751924;10;23;13;15;1;21;22;24;7;14;25;2;5;20;9;19;18;4;11;12;6;26;17;8;16;3
10;23;13;15;1;21;22;24;7;14;25;2;18;20;9;19;5;4;11;12;6;26;17;8;16;3;81;5789306
81;5789306;10;23;13;15;1;21;22;24;7;14;25;2;18;20;9;19;5;4;11;12;6;26;17;8;16;3
10;23;13;15;1;21;2;24;7;14;25;22;18;20;9;19;5;4;11;12;6;26;17;8;16;3;81;5813468
81;5813468;10;23;13;15;1;21;2;24;7;14;25;22;18;20;9;19;5;4;11;12;6;26;17;8;16;3
10;23;13;15;26;21;2;24;7;14;25;22;18;20;9;19;5;4;11;12;6;1;17;8;16;3;81;5838158
81;5838158;10;23;13;15;26;21;2;24;7;14;25;22;18;20;9;19;5;4;11;12;6;1;17;8;16;3
10;23;2;15;26;21;13;24;7;14;25;22;18;20;9;19;5;4;11;12;6;1;17;8;16;3;81;5817570
81;5817570;10;23;2;15;26;21;13;24;7;14;25;22;18;20;9;19;5;4;11;12;6;1;17;8;16;3
10;23;6;15;26;21;13;24;7;14;25;22;18;20;9;19;5;4;11;12;2;1;17;8;16;3;81;5816890
81;5816890;10;23;6;15;26;21;13;24;7;14;25;22;18;20;9;19;5;4;11;12;2;1;17;8;16;3
10;23;6;15;26;21;13;24;7;14;25;22;18;19;9;20;5;4;11;12;2;1;17;8;16;3;81;5788511
81;5788511;10;23;6;15;26;21;13;24;7;14;25;22;18;19;9;20;5;4;11;12;2;1;17;8;16;3
10;23;6;15;5;21;13;24;7;14;25;22;18;19;9;20;26;4;11;12;2;1;17;8;16;3;81;5883633
81;5788511;10;23;6;15;26;21;13;24;7;14;25;22;18;19;9;20;5;4;11;12;2;1;17;8;16;3
10;23;6;15;26;21;13;24;7;19;25;22;18;14;9;20;5;4;11;12;2;1;17;8;16;3;81;5787980
81;5787980;10;23;6;15;26;21;13;24;7;19;25;22;18;14;9;20;5;4;11;12;2;1;17;8;16;3
10;23;6;15;26;21;13;9;7;19;25;22;18;14;24;20;5;4;11;12;2;1;17;8;16;3;81;5834328
81;5834328;10;23;6;15;26;21;13;9;7;19;25;22;18;14;24;20;5;4;11;12;2;1;17;8;16;3
10;23;6;15;26;22;13;9;7;19;25;21;18;14;24;20;5;4;11;12;2;1;17;8;16;3;81;5809019
81;5809019;10;23;6;15;26;22;13;9;7;19;25;21;18;14;24;20;5;4;11;12;2;1;17;8;16;3
10;23;6;15;26;22;25;9;7;19;13;21;18;14;24;20;5;4;11;12;2;1;17;8;16;3;81;5784916
81;5784916;10;23;6;15;26;22;25;9;7;19;13;21;18;14;24;20;5;4;11;12;2;1;17;8;16;3
10;23;6;15;26;5;25;9;7;19;13;21;18;14;24;20;22;4;11;12;2;1;17;8;16;3;81;5891397
81;5784916;10;23;6;15;26;22;25;9;7;19;13;21;18;14;24;20;5;4;11;12;2;1;17;8;16;3
10;23;6;15;26;22;25;9;7;19;13;21;18;14;24;20;5;11;4;12;2;1;17;8;16;3;81;5784376
81;5784376;10;23;6;15;26;22;25;9;7;19;13;21;18;14;24;20;5;11;4;12;2;1;17;8;16;3
10;23;6;15;26;22;25;9;7;19;13;21;18;14;24;20;5;11;17;12;2;1;4;8;16;3;81;5830042
81;5830042;10;23;6;15;26;22;25;9;7;19;13;21;18;14;24;20;5;11;17;12;2;1;4;8;16;3
10;23;6;15;26;22;25;9;7;19;13;21;18;14;4;20;5;11;17;12;2;1;24;8;16;3;81;5812187
81;5812187;10;23;6;15;26;22;25;9;7;19;13;21;18;14;4;20;5;11;17;12;2;1;24;8;16;3
10;23;6;15;26;22;25;9;7;19;13;21;16;14;4;20;5;11;17;12;2;1;24;8;18;3;81;5913410
82;5812187;10;23;6;15;26;22;25;9;7;19;13;21;18;14;4;20;5;11;17;12;2;1;24;8;16;3
10;23;6;15;26;22;25;9;7;19;5;21;18;14;4;20;13;11;17;12;2;1;24;8;16;3;82;5760144
82;5760144;10;23;6;15;26;22;25;9;7;19;5;21;18;14;4;20;13;11;17;12;2;1;24;8;16;3
10;23;6;15;26;22;25;9;7;19;5;21;18;14;4;20;2;11;17;12;13;1;24;8;16;3;82;5766911
82;5766911;10;23;6;15;26;22;25;9;7;19;5;21;18;14;4;20;2;11;17;12;13;1;24;8;16;3
10;23;6;15;26;22;25;9;7;19;5;21;18;14;4;16;2;11;17;12;13;1;24;8;20;3;82;5785282
82;5785282;10;23;6;15;26;22;25;9;7;19;5;21;18;14;4;16;2;11;17;12;13;1;24;8;20;3
10;23;6;15;26;22;14;9;7;19;5;21;18;25;4;16;2;11;17;12;13;1;24;8;20;3;82;5810703
82;5810703;10;23;6;15;26;22;14;9;7;19;5;21;18;25;4;16;2;11;17;12;13;1;24;8;20;3
10;23;6;15;26;22;14;18;7;19;5;21;9;25;4;16;2;11;17;12;13;1;24;8;20;3;82;5715169
82;5715169;10;23;6;15;26;22;14;18;7;19;5;21;9;25;4;16;2;11;17;12;13;1;24;8;20;3
10;23;11;15;26;22;14;18;7;19;5;21;9;25;4;16;2;6;17;12;13;1;24;8;20;3;82;5712850
82;5712850;10;23;11;15;26;22;14;18;7;19;5;21;9;25;4;16;2;6;17;12;13;1;24;8;20;3
10;23;11;15;26;22;14;18;7;19;6;21;9;25;4;16;2;5;17;12;13;1;24;8;20;3;82;5836832
82;5836832;10;23;11;15;26;22;14;18;7;19;6;21;9;25;4;16;2;5;17;12;13;1;24;8;20;3
12;23;11;15;26;22;14;18;7;19;6;21;9;25;4;16;2;5;17;10;13;1;24;8;20;3;82;5823393
82;5823393;12;23;11;15;26;22;14;18;7;19;6;21;9;25;4;16;2;5;17;10;13;1;24;8;20;3
5;23;11;15;26;22;14;18;7;19;6;21;9;25;4;16;2;12;17;10;13;1;24;8;20;3;82;5759404
82;5759404;5;23;11;15;26;22;14;18;7;19;6;21;9;25;4;16;2;12;17;10;13;1;24;8;20;3
5;23;11;15;3;22;14;18;7;19;6;21;9;25;4;16;2;12;17;10;13;1;24;8;20;26;82;5862991
82;5759404;5;23;11;15;26;22;14;18;7;19;6;21;9;25;4;16;2;12;17;10;13;1;24;8;20;3
5;23;11;15;26;22;13;18;7;19;6;21;9;25;4;16;2;12;17;10;14;1;24;8;20;3;82;5932054
82;5759404;5;23;11;15;26;22;14;18;7;19;6;21;9;25;4;16;2;12;17;10;13;1;24;8;20;3
5;23;11;15;7;22;14;18;26;19;6;21;9;25;4;16;2;12;17;10;13;1;24;8;20;3;82;5776872
82;5776872;5;23;11;15;7;22;14;18;26;19;6;21;9;25;4;16;2;12;17;10;13;1;24;8;20;3
5;23;11;15;7;22;14;25;26;19;6;21;9;18;4;16;2;12;17;10;13;1;24;8;20;3;82;5806660
82;5806660;5;23;11;15;7;22;14;25;26;19;6;21;9;18;4;16;2;12;17;10;13;1;24;8;20;3
5;23;11;15;7;22;14;25;16;19;6;21;9;18;4;26;2;12;17;10;13;1;24;8;20;3;82;5807688
82;5807688;5;23;11;15;7;22;14;25;16;19;6;21;9;18;4;26;2;12;17;10;13;1;24;8;20;3
5;23;3;15;7;22;14;25;16;19;6;21;9;18;4;26;2;12;17;10;13;1;24;8;20;11;82;5861891
82;5807688;5;23;11;15;7;22;14;25;16;19;6;21;9;18;4;26;2;12;17;10;13;1;24;8;20;3
5;23;11;15;7;22;14;25;13;19;6;21;9;18;4;26;2;12;17;10;16;1;24;8;20;3;82;5766427
82;5766427;5;23;11;15;7;22;14;25;13;19;6;21;9;18;4;26;2;12;17;10;16;1;24;8;20;3
5;26;11;15;7;22;14;25;13;19;6;21;9;18;4;23;2;12;17;10;16;1;24;8;20;3;82;5761215
82;5761215;5;26;11;15;7;22;14;25;13;19;6;21;9;18;4;23;2;12;17;10;16;1;24;8;20;3
23;26;11;15;7;22;14;25;13;19;6;21;9;18;4;5;2;12;17;10;16;1;24;8;20;3;82;5817304
82;5817304;23;26;11;15;7;22;14;25;13;19;6;21;9;18;4;5;2;12;17;10;16;1;24;8;20;3
23;26;11;4;7;22;14;25;13;19;6;21;9;18;15;5;2;12;17;10;16;1;24;8;20;3;82;5810234
82;5810234;23;26;11;4;7;22;14;25;13;19;6;21;9;18;15;5;2;12;17;10;16;1;24;8;20;3
23;15;11;4;7;22;14;25;13;19;6;21;9;18;26;5;2;12;17;10;16;1;24;8;20;3;82;5795331
83;5795331;23;15;11;4;7;22;14;25;13;19;6;21;9;18;26;5;2;12;17;10;16;1;24;8;20;3
23;15;11;4;7;22;14;25;13;19;6;21;9;16;26;5;2;12;17;10;18;1;24;8;20;3;83;5864276
83;5864276;23;15;11;4;7;22;14;25;13;19;6;21;9;16;26;5;2;12;17;10;18;1;24;8;20;3
23;15;11;4;7;22;14;25;13;19;6;21;9;16;26;5;2;12;1;10;18;17;24;8;20;3;83;5816885
83;5816885;23;15;11;4;7;22;14;25;13;19;6;21;9;16;26;5;2;12;1;10;18;17;24;8;20;3
23;15;11;4;7;22;14;21;13;19;6;25;9;16;26;5;2;12;1;10;18;17;24;8;20;3;83;5872048
83;5816885;23;15;11;4;7;22;14;25;13;19;6;21;9;16;26;5;2;12;1;10;18;17;24;8;20;3
23;15;11;4;7;22;14;25;13;19;6;21;9;24;26;5;2;12;1;10;18;17;16;8;20;3;83;5820757
83;5820757;23;15;11;4;7;22;14;25;13;19;6;21;9;24;26;5;2;12;1;10;18;17;16;8;20;3
9;15;11;4;7;22;14;25;13;19;6;21;23;24;26;5;2;12;1;10;18;17;16;8;20;3;83;5855795
83;5855795;9;15;11;4;7;22;14;25;13;19;6;21;23;24;26;5;2;12;1;10;18;17;16;8;20;3
9;15;11;4;7;22;14;25;13;19;6;21;23;24;26;5;10;12;1;2;18;17;16;8;20;3;83;5852187
83;5852187;9;15;11;4;7;22;14;25;13;19;6;21;23;24;26;5;10;12;1;2;18;17;16;8;20;3
9;15;11;4;7;22;14;25;13;19;6;21;23;24;26;16;10;12;1;2;18;17;5;8;20;3;83;6096079
83;5852187;9;15;11;4;7;22;14;25;13;19;6;21;23;24;26;5;10;12;1;2;18;17;16;8;20;3
9;15;11;4;7;22;13;25;14;19;6;21;23;24;26;5;10;12;1;2;18;17;16;8;20;3;83;5840529
83;5840529;9;15;11;4;7;22;13;25;14;19;6;21;23;24;26;5;10;12;1;2;18;17;16;8;20;3
9;15;11;4;7;22;13;25;14;19;6;21;23;24;26;5;10;17;1;2;18;12;16;8;20;3;83;5872505
83;5872505;9;15;11;4;7;22;13;25;14;19;6;21;23;24;26;5;10;17;1;2;18;12;16;8;20;3
9;15;11;4;7;22;13;25;14;19;6;21;23;24;26;5;10;17;1;2;18;12;3;8;20;16;83;5909209
83;5909209;9;15;11;4;7;22;13;25;14;19;6;21;23;24;26;5;10;17;1;2;18;12;3;8;20;16
9;5;11;4;7;22;13;25;14;19;6;21;23;24;26;15;10;17;1;2;18;12;3;8;20;16;83;6126127
83;5909209;9;15;11;4;7;22;13;25;14;19;6;21;23;24;26;5;10;17;1;2;18;12;3;8;20;16
26;15;11;4;7;22;13;25;14;19;6;21;23;24;9;5;10;17;1;2;18;12;3;8;20;16;83;5913455
83;5913455;26;15;11;4;7;22;13;25;14;19;6;21;23;24;9;5;10;17;1;2;18;12;3;8;20;16
26;15;11;4;7;22;13;25;14;19;6;2;23;24;9;5;10;17;1;21;18;12;3;8;20;16;83;5950750
83;5950750;26;15;11;4;7;22;13;25;14;19;6;2;23;24;9;5;10;17;1;21;18;12;3;8;20;16
26;15;11;4;7;2;13;25;14;19;6;22;23;24;9;5;10;17;1;21;18;12;3;8;20;16;83;5971246
83;5971246;26;15;11;4;7;2;13;25;14;19;6;22;23;24;9;5;10;17;1;21;18;12;3;8;20;16
26;15;11;4;7;2;13;25;14;19;6;22;23;24;9;5;10;17;1;3;18;12;21;8;20;16;83;5985827
83;5985827;26;15;11;4;7;2;13;25;14;19;6;22;23;24;9;5;10;17;1;3;18;12;21;8;20;16
26;15;11;4;7;2;13;25;14;19;6;22;23;24;9;5;10;17;1;3;18;12;20;8;21;16;83;5999049
83;5999049;26;15;11;4;7;2;13;25;14;19;6;22;23;24;9;5;10;17;1;3;18;12;20;8;21;16
22;15;11;4;7;2;13;25;14;19;6;26;23;24;9;5;10;17;1;3;18;12;20;8;21;16;83;5996869
83;5996869;22;15;11;4;7;2;13;25;14;19;6;26;23;24;9;5;10;17;1;3;18;12;20;8;21;16
22;15;11;4;7;2;13;26;14;19;6;25;23;24;9;5;10;17;1;3;18;12;20;8;21;16;83;6007234
83;6007234;22;15;11;4;7;2;13;26;14;19;6;25;23;24;9;5;10;17;1;3;18;12;20;8;21;16
22;15;11;4;7;2;13;26;14;19;24;25;23;6;9;5;10;17;1;3;18;12;20;8;21;16;83;6008604
83;6008604;22;15;11;4;7;2;13;26;14;19;24;25;23;6;9;5;10;17;1;3;18;12;20;8;21;16
22;15;11;4;7;2;13;26;14;19;24;25;23;6;9;21;10;17;1;3;18;12;20;8;5;16;83;6040318
84;6008604;22;15;11;4;7;2;13;26;14;19;24;25;23;6;9;5;10;17;1;3;18;12;20;8;21;16
22;15;11;4;7;3;13;26;14;19;24;25;23;6;9;5;10;17;1;2;18;12;20;8;21;16;84;5920067
84;5920067;22;15;11;4;7;3;13;26;14;19;24;25;23;6;9;5;10;17;1;2;18;12;20;8;21;16
22;15;11;4;7;3;13;26;14;19;24;25;23;10;9;5;6;17;1;2;18;12;20;8;21;16;84;5916940
84;5916940;22;15;11;4;7;3;13;26;14;19;24;25;23;10;9;5;6;17;1;2;18;12;20;8;21;16
22;15;11;4;7;3;13;26;14;19;24;25;23;10;9;20;6;17;1;2;18;12;5;8;21;16;84;6215313
84;5916940;22;15;11;4;7;3;13;26;14;19;24;25;23;10;9;5;6;17;1;2;18;12;20;8;21;16
22;15;11;4;7;12;13;26;14;19;24;25;23;10;9;5;6;17;1;2;18;3;20;8;21;16;84;5978720
84;5978720;22;15;11;4;7;12;13;26;14;19;24;25;23;10;9;5;6;17;1;2;18;3;20;8;21;16
22;15;11;4;7;6;13;26;14;19;24;25;23;10;9;5;12;17;1;2;18;3;20;8;21;16;84;5972998
84;5972998;22;15;11;4;7;6;13;26;14;19;24;25;23;10;9;5;12;17;1;2;18;3;20;8;21;16
22;15;11;4;7;6;13;26;14;19;24;25;23;10;9;5;12;20;1;2;18;3;17;8;21;16;84;5942950
84;5942950;22;15;11;4;7;6;13;26;14;19;24;25;23;10;9;5;12;20;1;2;18;3;17;8;21;16
22;15;11;4;7;6;13;26;14;19;24;25;10;23;9;5;12;20;1;2;18;3;17;8;21;16;84;5943982
