"X1";"X5801793";"X2";"X20";"X16";"X23";"X14";"X21";"X25";"X22";"X17";"X4";"X11";"X3";"X1.1";"X24";"X5";"X8";"X12";"X9";"X15";"X26";"X13";"X10";"X6";"X19";"X7";"X18"
4;25;20;19;22;24;5;12;18;9;7;17;23;8;14;1;10;15;2;3;26;13;6;11;21;16;79;5796561
79;5796561;4;25;20;19;22;24;5;12;18;9;7;17;23;8;14;1;10;15;2;3;26;13;6;11;21;16
4;25;20;19;22;24;5;12;18;9;7;17;23;8;14;1;10;15;2;3;26;6;13;11;21;16;79;5800186
79;5800186;4;25;20;19;22;24;5;12;18;9;7;17;23;8;14;1;10;15;2;3;26;6;13;11;21;16
4;25;20;19;22;24;5;12;18;9;7;8;23;17;14;1;10;15;2;3;26;6;13;11;21;16;79;5798159
79;5798159;4;25;20;19;22;24;5;12;18;9;7;8;23;17;14;1;10;15;2;3;26;6;13;11;21;16
6;25;20;19;22;24;5;12;18;9;7;8;23;17;14;1;10;15;2;3;26;4;13;11;21;16;79;5802920
79;5802920;6;25;20;19;22;24;5;12;18;9;7;8;23;17;14;1;10;15;2;3;26;4;13;11;21;16
6;19;20;25;22;24;5;12;18;9;7;8;23;17;14;1;10;15;2;3;26;4;13;11;21;16;79;5801791
79;5801791;6;19;20;25;22;24;5;12;18;9;7;8;23;17;14;1;10;15;2;3;26;4;13;11;21;16
6;19;20;25;11;24;5;12;18;9;7;8;23;17;14;1;10;15;2;3;26;4;13;22;21;16;79;5798709
79;5798709;6;19;20;25;11;24;5;12;18;9;7;8;23;17;14;1;10;15;2;3;26;4;13;22;21;16
6;19;20;25;11;24;5;12;18;9;7;8;23;17;14;1;10;15;2;3;26;4;21;22;13;16;79;5875440
79;5798709;6;19;20;25;11;24;5;12;18;9;7;8;23;17;14;1;10;15;2;3;26;4;13;22;21;16
6;19;20;25;11;24;5;12;18;9;7;8;23;17;14;1;10;15;2;3;26;13;4;22;21;16;79;5799442
79;5799442;6;19;20;25;11;24;5;12;18;9;7;8;23;17;14;1;10;15;2;3;26;13;4;22;21;16
6;19;20;25;11;24;5;12;18;9;7;13;23;17;14;1;10;15;2;3;26;8;4;22;21;16;79;5870446
79;5799442;6;19;20;25;11;24;5;12;18;9;7;8;23;17;14;1;10;15;2;3;26;13;4;22;21;16
6;19;20;25;11;24;5;12;18;9;7;8;23;17;14;1;10;15;2;13;26;3;4;22;21;16;79;5797868
79;5797868;6;19;20;25;11;24;5;12;18;9;7;8;23;17;14;1;10;15;2;13;26;3;4;22;21;16
6;16;20;25;11;24;5;12;18;9;7;8;23;17;14;1;10;15;2;13;26;3;4;22;21;19;79;5856027
79;5856027;6;16;20;25;11;24;5;12;18;9;7;8;23;17;14;1;10;15;2;13;26;3;4;22;21;19
6;16;20;25;11;24;5;13;18;9;7;8;23;17;14;1;10;15;2;12;26;3;4;22;21;19;79;5854293
79;5854293;6;16;20;25;11;24;5;13;18;9;7;8;23;17;14;1;10;15;2;12;26;3;4;22;21;19
6;16;20;25;18;24;5;13;11;9;7;8;23;17;14;1;10;15;2;12;26;3;4;22;21;19;79;5783727
79;5783727;6;16;20;25;18;24;5;13;11;9;7;8;23;17;14;1;10;15;2;12;26;3;4;22;21;19
6;16;20;25;18;24;5;13;11;9;7;8;23;17;14;1;10;15;2;21;26;3;4;22;12;19;79;5886611
79;5886611;6;16;20;25;18;24;5;13;11;9;7;8;23;17;14;1;10;15;2;21;26;3;4;22;12;19
6;16;20;25;18;24;5;13;10;9;7;8;23;17;14;1;11;15;2;21;26;3;4;22;12;19;79;5885107
79;5885107;6;16;20;25;18;24;5;13;10;9;7;8;23;17;14;1;11;15;2;21;26;3;4;22;12;19
6;16;20;25;18;15;5;13;10;9;7;8;23;17;14;1;11;24;2;21;26;3;4;22;12;19;79;5914203
79;5885107;6;16;20;25;18;24;5;13;10;9;7;8;23;17;14;1;11;15;2;21;26;3;4;22;12;19
6;16;20;25;18;24;5;13;10;9;7;8;11;17;14;1;23;15;2;21;26;3;4;22;12;19;79;5896510
79;5896510;6;16;20;25;18;24;5;13;10;9;7;8;11;17;14;1;23;15;2;21;26;3;4;22;12;19
6;16;20;15;18;24;5;13;10;9;7;8;11;17;14;1;23;25;2;21;26;3;4;22;12;19;79;5956920
79;5956920;6;16;20;15;18;24;5;13;10;9;7;8;11;17;14;1;23;25;2;21;26;3;4;22;12;19
6;16;20;15;18;24;5;13;10;9;7;3;11;17;14;1;23;25;2;21;26;8;4;22;12;19;79;6027015
80;5956920;6;16;20;15;18;24;5;13;10;9;7;8;11;17;14;1;23;25;2;21;26;3;4;22;12;19
6;16;20;15;18;24;5;13;10;7;9;8;11;17;14;1;23;25;2;21;26;3;4;22;12;19;80;5941945
80;5941945;6;16;20;15;18;24;5;13;10;7;9;8;11;17;14;1;23;25;2;21;26;3;4;22;12;19
6;16;18;15;20;24;5;13;10;7;9;8;11;17;14;1;23;25;2;21;26;3;4;22;12;19;80;5938752
80;5938752;6;16;18;15;20;24;5;13;10;7;9;8;11;17;14;1;23;25;2;21;26;3;4;22;12;19
6;22;18;15;20;24;5;13;10;7;9;8;11;17;14;1;23;25;2;21;26;3;4;16;12;19;80;5932826
80;5932826;6;22;18;15;20;24;5;13;10;7;9;8;11;17;14;1;23;25;2;21;26;3;4;16;12;19
6;22;18;2;20;24;5;13;10;7;9;8;11;17;14;1;23;25;15;21;26;3;4;16;12;19;80;5863338
80;5863338;6;22;18;2;20;24;5;13;10;7;9;8;11;17;14;1;23;25;15;21;26;3;4;16;12;19
6;22;18;2;20;24;5;13;21;7;9;8;11;17;14;1;23;25;15;10;26;3;4;16;12;19;80;5812895
80;5812895;6;22;18;2;20;24;5;13;21;7;9;8;11;17;14;1;23;25;15;10;26;3;4;16;12;19
6;22;18;2;20;24;5;13;21;7;9;8;11;17;26;1;23;25;15;10;14;3;4;16;12;19;80;5830064
80;5830064;6;22;18;2;20;24;5;13;21;7;9;8;11;17;26;1;23;25;15;10;14;3;4;16;12;19
6;22;18;2;20;7;5;13;21;24;9;8;11;17;26;1;23;25;15;10;14;3;4;16;12;19;80;5837937
80;5837937;6;22;18;2;20;7;5;13;21;24;9;8;11;17;26;1;23;25;15;10;14;3;4;16;12;19
6;22;18;2;20;7;10;13;21;24;9;8;11;17;26;1;23;25;15;5;14;3;4;16;12;19;80;6142841
80;5837937;6;22;18;2;20;7;5;13;21;24;9;8;11;17;26;1;23;25;15;10;14;3;4;16;12;19
6;22;18;2;20;7;5;13;21;24;9;8;11;17;26;1;23;10;15;25;14;3;4;16;12;19;80;5841556
80;5841556;6;22;18;2;20;7;5;13;21;24;9;8;11;17;26;1;23;10;15;25;14;3;4;16;12;19
6;11;18;2;20;7;5;13;21;24;9;8;22;17;26;1;23;10;15;25;14;3;4;16;12;19;80;5846866
80;5846866;6;11;18;2;20;7;5;13;21;24;9;8;22;17;26;1;23;10;15;25;14;3;4;16;12;19
6;11;18;2;20;7;5;13;21;24;9;8;22;17;26;1;23;10;15;25;3;14;4;16;12;19;80;5889366
80;5889366;6;11;18;2;20;7;5;13;21;24;9;8;22;17;26;1;23;10;15;25;3;14;4;16;12;19
6;11;18;2;20;5;7;13;21;24;9;8;22;17;26;1;23;10;15;25;3;14;4;16;12;19;80;5889366
80;5889366;6;11;18;2;20;5;7;13;21;24;9;8;22;17;26;1;23;10;15;25;3;14;4;16;12;19
6;11;18;2;20;5;7;13;21;24;9;17;22;8;26;1;23;10;15;25;3;14;4;16;12;19;80;5849715
80;5849715;6;11;18;2;20;5;7;13;21;24;9;17;22;8;26;1;23;10;15;25;3;14;4;16;12;19
6;11;18;2;13;5;7;20;21;24;9;17;22;8;26;1;23;10;15;25;3;14;4;16;12;19;80;5861733
80;5849715;6;11;18;2;20;5;7;13;21;24;9;17;22;8;26;1;23;10;15;25;3;14;4;16;12;19
6;17;18;2;20;5;7;13;21;24;9;11;22;8;26;1;23;10;15;25;3;14;4;16;12;19;80;5837970
80;5837970;6;17;18;2;20;5;7;13;21;24;9;11;22;8;26;1;23;10;15;25;3;14;4;16;12;19
6;17;18;13;20;5;7;2;21;24;9;11;22;8;26;1;23;10;15;25;3;14;4;16;12;19;80;5847946
80;5847946;6;17;18;13;20;5;7;2;21;24;9;11;22;8;26;1;23;10;15;25;3;14;4;16;12;19
6;17;18;13;20;5;7;2;21;24;9;11;22;8;16;1;23;10;15;25;3;14;4;26;12;19;80;5852222
80;5852222;6;17;18;13;20;5;7;2;21;24;9;11;22;8;16;1;23;10;15;25;3;14;4;26;12;19
6;17;18;13;20;5;2;7;21;24;9;11;22;8;16;1;23;10;15;25;3;14;4;26;12;19;80;5851087
80;5851087;6;17;18;13;20;5;2;7;21;24;9;11;22;8;16;1;23;10;15;25;3;14;4;26;12;19
6;17;18;13;20;5;2;7;21;24;9;11;22;8;16;1;23;10;15;25;3;14;4;12;26;19;80;5812570
80;5812570;6;17;18;13;20;5;2;7;21;24;9;11;22;8;16;1;23;10;15;25;3;14;4;12;26;19
6;17;18;13;20;5;14;7;21;24;9;11;22;8;16;1;23;10;15;25;3;2;4;12;26;19;80;5862759
81;5862759;6;17;18;13;20;5;14;7;21;24;9;11;22;8;16;1;23;10;15;25;3;2;4;12;26;19
6;17;18;13;20;5;14;7;26;24;9;11;22;8;16;1;23;10;15;25;3;2;4;12;21;19;81;5901114
81;5901114;6;17;18;13;20;5;14;7;26;24;9;11;22;8;16;1;23;10;15;25;3;2;4;12;21;19
6;24;18;13;20;5;14;7;26;17;9;11;22;8;16;1;23;10;15;25;3;2;4;12;21;19;81;5900873
81;5900873;6;24;18;13;20;5;14;7;26;17;9;11;22;8;16;1;23;10;15;25;3;2;4;12;21;19
6;22;18;13;20;5;14;7;26;17;9;11;24;8;16;1;23;10;15;25;3;2;4;12;21;19;81;5901887
81;5901887;6;22;18;13;20;5;14;7;26;17;9;11;24;8;16;1;23;10;15;25;3;2;4;12;21;19
6;22;18;13;20;5;14;7;26;17;9;11;24;8;16;1;23;10;15;25;3;2;4;19;21;12;81;5955154
81;5955154;6;22;18;13;20;5;14;7;26;17;9;11;24;8;16;1;23;10;15;25;3;2;4;19;21;12
6;22;18;13;25;5;14;7;26;17;9;11;24;8;16;1;23;10;15;20;3;2;4;19;21;12;81;5964271
81;5964271;6;22;18;13;25;5;14;7;26;17;9;11;24;8;16;1;23;10;15;20;3;2;4;19;21;12
6;22;18;13;25;5;14;7;26;17;9;11;24;8;23;1;16;10;15;20;3;2;4;19;21;12;81;5948158
81;5948158;6;22;18;13;25;5;14;7;26;17;9;11;24;8;23;1;16;10;15;20;3;2;4;19;21;12
6;22;18;13;25;5;14;7;26;17;9;11;24;21;23;1;16;10;15;20;3;2;4;19;8;12;81;5932119
81;5932119;6;22;18;13;25;5;14;7;26;17;9;11;24;21;23;1;16;10;15;20;3;2;4;19;8;12
6;22;18;13;25;5;10;7;26;17;9;11;24;21;23;1;16;14;15;20;3;2;4;19;8;12;81;5834555
81;5834555;6;22;18;13;25;5;10;7;26;17;9;11;24;21;23;1;16;14;15;20;3;2;4;19;8;12
6;22;18;13;25;17;10;7;26;5;9;11;24;21;23;1;16;14;15;20;3;2;4;19;8;12;81;5780757
81;5780757;6;22;18;13;25;17;10;7;26;5;9;11;24;21;23;1;16;14;15;20;3;2;4;19;8;12
6;22;18;13;25;17;10;26;7;5;9;11;24;21;23;1;16;14;15;20;3;2;4;19;8;12;81;5780497
81;5780497;6;22;18;13;25;17;10;26;7;5;9;11;24;21;23;1;16;14;15;20;3;2;4;19;8;12
6;22;18;13;25;17;10;26;7;5;9;11;24;21;23;1;4;14;15;20;3;2;16;19;8;12;81;5816707
81;5816707;6;22;18;13;25;17;10;26;7;5;9;11;24;21;23;1;4;14;15;20;3;2;16;19;8;12
6;4;18;13;25;17;10;26;7;5;9;11;24;21;23;1;22;14;15;20;3;2;16;19;8;12;81;5789069
81;5789069;6;4;18;13;25;17;10;26;7;5;9;11;24;21;23;1;22;14;15;20;3;2;16;19;8;12
6;4;18;13;25;5;10;26;7;17;9;11;24;21;23;1;22;14;15;20;3;2;16;19;8;12;81;5842367
81;5842367;6;4;18;13;25;5;10;26;7;17;9;11;24;21;23;1;22;14;15;20;3;2;16;19;8;12
6;4;18;13;25;5;10;26;7;17;9;11;24;21;23;1;14;22;15;20;3;2;16;19;8;12;81;5954352
81;5842367;6;4;18;13;25;5;10;26;7;17;9;11;24;21;23;1;22;14;15;20;3;2;16;19;8;12
6;4;18;13;25;5;10;26;7;1;9;11;24;21;23;17;22;14;15;20;3;2;16;19;8;12;81;5840305
81;5840305;6;4;18;13;25;5;10;26;7;1;9;11;24;21;23;17;22;14;15;20;3;2;16;19;8;12
6;4;18;13;25;5;10;26;7;1;9;11;24;21;23;17;19;14;15;20;3;2;16;22;8;12;81;5769566
81;5769566;6;4;18;13;25;5;10;26;7;1;9;11;24;21;23;17;19;14;15;20;3;2;16;22;8;12
6;4;18;13;25;5;10;26;7;1;9;11;24;21;23;17;19;14;8;20;3;2;16;22;15;12;81;5739562
81;5739562;6;4;18;13;25;5;10;26;7;1;9;11;24;21;23;17;19;14;8;20;3;2;16;22;15;12
5;4;18;13;25;6;10;26;7;1;9;11;24;21;23;17;19;14;8;20;3;2;16;22;15;12;81;5913365
81;5739562;6;4;18;13;25;5;10;26;7;1;9;11;24;21;23;17;19;14;8;20;3;2;16;22;15;12
6;4;18;13;25;5;10;26;7;1;20;11;24;21;23;17;19;14;8;9;3;2;16;22;15;12;81;5773775
81;5773775;6;4;18;13;25;5;10;26;7;1;20;11;24;21;23;17;19;14;8;9;3;2;16;22;15;12
6;4;18;13;25;5;10;26;7;1;20;11;24;21;23;17;19;14;22;9;3;2;16;8;15;12;81;5845384
82;5845384;6;4;18;13;25;5;10;26;7;1;20;11;24;21;23;17;19;14;22;9;3;2;16;8;15;12
6;4;18;17;25;5;10;26;7;1;20;11;24;21;23;13;19;14;22;9;3;2;16;8;15;12;82;5848006
82;5848006;6;4;18;17;25;5;10;26;7;1;20;11;24;21;23;13;19;14;22;9;3;2;16;8;15;12
6;4;18;17;25;5;10;2;7;1;20;11;24;21;23;13;19;14;22;9;3;26;16;8;15;12;82;5868263
82;5868263;6;4;18;17;25;5;10;2;7;1;20;11;24;21;23;13;19;14;22;9;3;26;16;8;15;12
6;4;17;18;25;5;10;2;7;1;20;11;24;21;23;13;19;14;22;9;3;26;16;8;15;12;82;5894368
82;5868263;6;4;18;17;25;5;10;2;7;1;20;11;24;21;23;13;19;14;22;9;3;26;16;8;15;12
6;4;18;17;25;5;10;2;7;1;20;19;24;21;23;13;11;14;22;9;3;26;16;8;15;12;82;5868238
82;5868238;6;4;18;17;25;5;10;2;7;1;20;19;24;21;23;13;11;14;22;9;3;26;16;8;15;12
6;4;18;17;25;5;10;2;7;1;20;26;24;21;23;13;11;14;22;9;3;19;16;8;15;12;82;5915599
82;5915599;6;4;18;17;25;5;10;2;7;1;20;26;24;21;23;13;11;14;22;9;3;19;16;8;15;12
6;4;18;17;25;5;10;2;7;1;20;26;24;21;23;13;11;14;12;9;3;19;16;8;15;22;82;5860935
82;5860935;6;4;18;17;25;5;10;2;7;1;20;26;24;21;23;13;11;14;12;9;3;19;16;8;15;22
6;4;18;17;25;5;10;2;7;1;9;26;24;21;23;13;11;14;12;20;3;19;16;8;15;22;82;5858962
82;5858962;6;4;18;17;25;5;10;2;7;1;9;26;24;21;23;13;11;14;12;20;3;19;16;8;15;22
6;4;18;17;25;5;10;2;7;1;9;21;24;26;23;13;11;14;12;20;3;19;16;8;15;22;82;5859157
82;5859157;6;4;18;17;25;5;10;2;7;1;9;21;24;26;23;13;11;14;12;20;3;19;16;8;15;22
6;4;18;17;25;5;10;2;7;1;9;21;24;26;14;13;11;23;12;20;3;19;16;8;15;22;82;5933078
82;5859157;6;4;18;17;25;5;10;2;7;1;9;21;24;26;23;13;11;14;12;20;3;19;16;8;15;22
6;14;18;17;25;5;10;2;7;1;9;21;24;26;23;13;11;4;12;20;3;19;16;8;15;22;82;5937341
82;5937341;6;14;18;17;25;5;10;2;7;1;9;21;24;26;23;13;11;4;12;20;3;19;16;8;15;22
6;14;18;17;25;5;10;2;11;1;9;21;24;26;23;13;7;4;12;20;3;19;16;8;15;22;82;5934977
82;5934977;6;14;18;17;25;5;10;2;11;1;9;21;24;26;23;13;7;4;12;20;3;19;16;8;15;22
6;9;18;17;25;5;10;2;11;1;14;21;24;26;23;13;7;4;12;20;3;19;16;8;15;22;82;5924342
82;5924342;6;9;18;17;25;5;10;2;11;1;14;21;24;26;23;13;7;4;12;20;3;19;16;8;15;22
6;9;18;17;16;5;10;2;11;1;14;21;24;26;23;13;7;4;12;20;3;19;25;8;15;22;82;5921948
82;5921948;6;9;18;17;16;5;10;2;11;1;14;21;24;26;23;13;7;4;12;20;3;19;25;8;15;22
6;9;18;17;16;15;10;2;11;1;14;21;24;26;23;13;7;4;12;20;3;19;25;8;5;22;82;5967781
82;5967781;6;9;18;17;16;15;10;2;11;1;14;21;24;26;23;13;7;4;12;20;3;19;25;8;5;22
6;9;18;17;16;15;10;2;11;1;14;21;19;26;23;13;7;4;12;20;3;24;25;8;5;22;82;5909551
82;5909551;6;9;18;17;16;15;10;2;11;1;14;21;19;26;23;13;7;4;12;20;3;24;25;8;5;22
6;9;18;17;16;10;15;2;11;1;14;21;19;26;23;13;7;4;12;20;3;24;25;8;5;22;82;5909551
82;5909551;6;9;18;17;16;10;15;2;11;1;14;21;19;26;23;13;7;4;12;20;3;24;25;8;5;22
6;9;19;17;16;10;15;2;11;1;14;21;18;26;23;13;7;4;12;20;3;24;25;8;5;22;82;5912580
82;5912580;6;9;19;17;16;10;15;2;11;1;14;21;18;26;23;13;7;4;12;20;3;24;25;8;5;22
6;9;22;17;16;10;15;2;11;1;14;21;18;26;23;13;7;4;12;20;3;24;25;8;5;19;82;5858043
82;5858043;6;9;22;17;16;10;15;2;11;1;14;21;18;26;23;13;7;4;12;20;3;24;25;8;5;19
6;9;22;17;16;10;15;2;11;1;14;21;18;26;23;13;8;4;12;20;3;24;25;7;5;19;82;5807469
82;5807469;6;9;22;17;16;10;15;2;11;1;14;21;18;26;23;13;8;4;12;20;3;24;25;7;5;19
6;9;22;17;5;10;15;2;11;1;14;21;18;26;23;13;8;4;12;20;3;24;25;7;16;19;82;5863744
83;5807469;6;9;22;17;16;10;15;2;11;1;14;21;18;26;23;13;8;4;12;20;3;24;25;7;5;19
6;16;22;17;9;10;15;2;11;1;14;21;18;26;23;13;8;4;12;20;3;24;25;7;5;19;83;5803494
83;5803494;6;16;22;17;9;10;15;2;11;1;14;21;18;26;23;13;8;4;12;20;3;24;25;7;5;19
6;16;18;17;9;10;15;2;11;1;14;21;22;26;23;13;8;4;12;20;3;24;25;7;5;19;83;5824997
83;5824997;6;16;18;17;9;10;15;2;11;1;14;21;22;26;23;13;8;4;12;20;3;24;25;7;5;19
20;16;18;17;9;10;15;2;11;1;14;21;22;26;23;13;8;4;12;6;3;24;25;7;5;19;83;5810017
83;5810017;20;16;18;17;9;10;15;2;11;1;14;21;22;26;23;13;8;4;12;6;3;24;25;7;5;19
20;16;18;17;9;10;15;2;11;1;14;24;22;26;23;13;8;4;12;6;3;21;25;7;5;19;83;5851611
83;5851611;20;16;18;17;9;10;15;2;11;1;14;24;22;26;23;13;8;4;12;6;3;21;25;7;5;19
20;16;18;17;9;5;15;2;11;1;14;24;22;26;23;13;8;4;12;6;3;21;25;7;10;19;83;5851505
83;5851505;20;16;18;17;9;5;15;2;11;1;14;24;22;26;23;13;8;4;12;6;3;21;25;7;10;19
20;16;18;17;9;5;15;2;11;1;14;24;22;8;23;13;26;4;12;6;3;21;25;7;10;19;83;5826367
83;5826367;20;16;18;17;9;5;15;2;11;1;14;24;22;8;23;13;26;4;12;6;3;21;25;7;10;19
20;5;18;17;9;16;15;2;11;1;14;24;22;8;23;13;26;4;12;6;3;21;25;7;10;19;83;5930228
83;5826367;20;16;18;17;9;5;15;2;11;1;14;24;22;8;23;13;26;4;12;6;3;21;25;7;10;19
20;16;18;17;9;5;12;2;11;1;14;24;22;8;23;13;26;4;15;6;3;21;25;7;10;19;83;5834001
83;5834001;20;16;18;17;9;5;12;2;11;1;14;24;22;8;23;13;26;4;15;6;3;21;25;7;10;19
20;16;18;17;9;5;12;2;11;1;14;24;22;26;23;13;8;4;15;6;3;21;25;7;10;19;83;5860365
83;5860365;20;16;18;17;9;5;12;2;11;1;14;24;22;26;23;13;8;4;15;6;3;21;25;7;10;19
20;16;18;17;9;5;12;2;11;1;14;24;22;26;23;13;15;4;8;6;3;21;25;7;10;19;83;5856082
83;5856082;20;16;18;17;9;5;12;2;11;1;14;24;22;26;23;13;15;4;8;6;3;21;25;7;10;19
20;16;18;17;4;5;12;2;11;1;14;24;22;26;23;13;15;9;8;6;3;21;25;7;10;19;83;5813687
83;5813687;20;16;18;17;4;5;12;2;11;1;14;24;22;26;23;13;15;9;8;6;3;21;25;7;10;19
20;9;18;17;4;5;12;2;11;1;14;24;22;26;23;13;15;16;8;6;3;21;25;7;10;19;83;5858759
83;5813687;20;16;18;17;4;5;12;2;11;1;14;24;22;26;23;13;15;9;8;6;3;21;25;7;10;19
20;16;18;17;4;5;12;2;11;1;14;24;13;26;23;22;15;9;8;6;3;21;25;7;10;19;83;5801574
83;5801574;20;16;18;17;4;5;12;2;11;1;14;24;13;26;23;22;15;9;8;6;3;21;25;7;10;19
20;16;18;17;4;5;12;2;11;1;14;24;13;26;23;22;15;9;3;6;8;21;25;7;10;19;83;5794151
83;5794151;20;16;18;17;4;5;12;2;11;1;14;24;13;26;23;22;15;9;3;6;8;21;25;7;10;19
20;16;18;17;4;5;12;2;22;1;14;24;13;26;23;11;15;9;3;6;8;21;25;7;10;19;83;5791386
83;5791386;20;16;18;17;4;5;12;2;22;1;14;24;13;26;23;11;15;9;3;6;8;21;25;7;10;19
20;16;18;17;4;5;12;22;2;1;14;24;13;26;23;11;15;9;3;6;8;21;25;7;10;19;83;5789666
83;5789666;20;16;18;17;4;5;12;22;2;1;14;24;13;26;23;11;15;9;3;6;8;21;25;7;10;19
20;16;18;17;4;23;12;22;2;1;14;24;13;26;5;11;15;9;3;6;8;21;25;7;10;19;83;5904119
83;5789666;20;16;18;17;4;5;12;22;2;1;14;24;13;26;23;11;15;9;3;6;8;21;25;7;10;19
20;16;18;17;4;5;12;22;2;1;10;24;13;26;23;11;15;9;3;6;8;21;25;7;14;19;83;6016434
83;5789666;20;16;18;17;4;5;12;22;2;1;14;24;13;26;23;11;15;9;3;6;8;21;25;7;10;19
20;16;18;17;4;5;8;22;2;1;14;24;13;26;23;11;15;9;3;6;12;21;25;7;10;19;83;5818266
83;5818266;20;16;18;17;4;5;8;22;2;1;14;24;13;26;23;11;15;9;3;6;12;21;25;7;10;19
20;16;18;17;4;14;8;22;2;1;5;24;13;26;23;11;15;9;3;6;12;21;25;7;10;19;83;5836320
84;5818266;20;16;18;17;4;5;8;22;2;1;14;24;13;26;23;11;15;9;3;6;12;21;25;7;10;19
20;16;18;17;4;5;8;6;2;1;14;24;13;26;23;11;15;9;3;22;12;21;25;7;10;19;84;5794881
84;5794881;20;16;18;17;4;5;8;6;2;1;14;24;13;26;23;11;15;9;3;22;12;21;25;7;10;19
20;16;18;17;4;5;8;6;2;1;14;24;13;26;9;11;15;23;3;22;12;21;25;7;10;19;84;5852744
84;5794881;20;16;18;17;4;5;8;6;2;1;14;24;13;26;23;11;15;9;3;22;12;21;25;7;10;19
20;16;18;17;4;5;8;7;2;1;14;24;13;26;23;11;15;9;3;22;12;21;25;6;10;19;84;5816332
84;5816332;20;16;18;17;4;5;8;7;2;1;14;24;13;26;23;11;15;9;3;22;12;21;25;6;10;19
20;16;18;17;4;5;8;7;2;1;14;24;13;26;23;11;15;9;6;22;12;21;25;3;10;19;84;5764758
84;5764758;20;16;18;17;4;5;8;7;2;1;14;24;13;26;23;11;15;9;6;22;12;21;25;3;10;19
20;16;18;17;4;5;8;7;2;1;14;13;24;26;23;11;15;9;6;22;12;21;25;3;10;19;84;5759291
84;5759291;20;16;18;17;4;5;8;7;2;1;14;13;24;26;23;11;15;9;6;22;12;21;25;3;10;19
20;16;18;13;4;5;8;7;2;1;14;17;24;26;23;11;15;9;6;22;12;21;25;3;10;19;84;5767145
84;5767145;20;16;18;13;4;5;8;7;2;1;14;17;24;26;23;11;15;9;6;22;12;21;25;3;10;19
20;16;18;13;4;5;8;7;6;1;14;17;24;26;23;11;15;9;2;22;12;21;25;3;10;19;84;5762896
84;5762896;20;16;18;13;4;5;8;7;6;1;14;17;24;26;23;11;15;9;2;22;12;21;25;3;10;19
20;16;18;13;4;5;8;7;24;1;14;17;6;26;23;11;15;9;2;22;12;21;25;3;10;19;84;5764342
84;5764342;20;16;18;13;4;5;8;7;24;1;14;17;6;26;23;11;15;9;2;22;12;21;25;3;10;19
20;16;18;13;4;5;8;7;24;1;6;17;14;26;23;11;15;9;2;22;12;21;25;3;10;19;84;5782736
84;5782736;20;16;18;13;4;5;8;7;24;1;6;17;14;26;23;11;15;9;2;22;12;21;25;3;10;19
20;16;8;13;4;5;18;7;24;1;6;17;14;26;23;11;15;9;2;22;12;21;25;3;10;19;84;5878511
84;5878511;20;16;8;13;4;5;18;7;24;1;6;17;14;26;23;11;15;9;2;22;12;21;25;3;10;19
20;16;8;13;4;5;18;7;24;1;6;17;14;26;23;11;15;9;2;22;10;21;25;3;12;19;84;5948957
84;5878511;20;16;8;13;4;5;18;7;24;1;6;17;14;26;23;11;15;9;2;22;12;21;25;3;10;19
20;16;8;13;4;5;18;7;24;1;6;17;14;26;23;11;15;3;2;22;12;21;25;9;10;19;84;5929228
84;5929228;20;16;8;13;4;5;18;7;24;1;6;17;14;26;23;11;15;3;2;22;12;21;25;9;10;19
20;16;8;13;4;5;18;6;24;1;7;17;14;26;23;11;15;3;2;22;12;21;25;9;10;19;84;5899085
84;5899085;20;16;8;13;4;5;18;6;24;1;7;17;14;26;23;11;15;3;2;22;12;21;25;9;10;19
20;16;8;13;24;5;18;6;4;1;7;17;14;26;23;11;15;3;2;22;12;21;25;9;10;19;84;5886709
84;5886709;20;16;8;13;24;5;18;6;4;1;7;17;14;26;23;11;15;3;2;22;12;21;25;9;10;19
20;16;8;13;24;5;18;6;4;1;7;17;3;26;23;11;15;14;2;22;12;21;25;9;10;19;84;5927845
84;5927845;20;16;8;13;24;5;18;6;4;1;7;17;3;26;23;11;15;14;2;22;12;21;25;9;10;19
20;16;26;13;24;5;18;6;4;1;7;17;3;8;23;11;15;14;2;22;12;21;25;9;10;19;84;5894301
84;5894301;20;16;26;13;24;5;18;6;4;1;7;17;3;8;23;11;15;14;2;22;12;21;25;9;10;19
20;16;26;13;24;5;18;8;4;1;7;17;3;6;23;11;15;14;2;22;12;21;25;9;10;19;84;5913737
84;5894301;20;16;26;13;24;5;18;6;4;1;7;17;3;8;23;11;15;14;2;22;12;21;25;9;10;19
20;16;26;5;24;13;18;6;4;1;7;17;3;8;23;11;15;14;2;22;12;21;25;9;10;19;84;5923563
84;5923563;20;16;26;5;24;13;18;6;4;1;7;17;3;8;23;11;15;14;2;22;12;21;25;9;10;19
20;16;26;5;24;13;18;6;8;1;7;17;3;4;23;11;15;14;2;22;12;21;25;9;10;19;84;5940780
84;5940780;20;16;26;5;24;13;18;6;8;1;7;17;3;4;23;11;15;14;2;22;12;21;25;9;10;19
20;16;6;5;24;13;18;26;8;1;7;17;3;4;23;11;15;14;2;22;12;21;25;9;10;19;84;5929469
85;5929469;20;16;6;5;24;13;18;26;8;1;7;17;3;4;23;11;15;14;2;22;12;21;25;9;10;19
20;16;6;5;24;13;18;26;23;1;7;17;3;4;8;11;15;14;2;22;12;21;25;9;10;19;85;5973235
