"X1";"X6216985";"X6";"X20";"X18";"X13";"X9";"X26";"X21";"X10";"X15";"X2";"X12";"X11";"X25";"X8";"X7";"X23";"X4";"X1.1";"X16";"X17";"X5";"X22";"X14";"X3";"X24";"X19"
1;12;20;4;19;9;21;16;6;5;14;25;11;8;2;15;17;26;22;7;13;18;24;3;10;23;29;5910638
29;5910638;1;12;20;4;19;9;21;16;6;5;14;25;11;8;2;15;17;26;22;7;13;18;24;3;10;23
1;3;20;4;19;9;21;16;6;5;14;25;11;8;2;15;17;26;22;7;13;18;24;12;10;23;29;5864165
29;5864165;1;3;20;4;19;9;21;16;6;5;14;25;11;8;2;15;17;26;22;7;13;18;24;12;10;23
1;3;20;4;19;9;21;16;6;5;14;25;8;11;2;15;17;26;22;7;13;18;24;12;10;23;29;5864424
29;5864424;1;3;20;4;19;9;21;16;6;5;14;25;8;11;2;15;17;26;22;7;13;18;24;12;10;23
1;3;20;4;19;9;21;16;6;5;14;25;8;11;2;15;22;26;17;7;13;18;24;12;10;23;29;5866112
29;5866112;1;3;20;4;19;9;21;16;6;5;14;25;8;11;2;15;22;26;17;7;13;18;24;12;10;23
1;6;20;4;19;9;21;16;3;5;14;25;8;11;2;15;22;26;17;7;13;18;24;12;10;23;29;5869203
29;5869203;1;6;20;4;19;9;21;16;3;5;14;25;8;11;2;15;22;26;17;7;13;18;24;12;10;23
1;6;20;4;19;9;21;11;3;5;14;25;8;16;2;15;22;26;17;7;13;18;24;12;10;23;29;5879143
29;5879143;1;6;20;4;19;9;21;11;3;5;14;25;8;16;2;15;22;26;17;7;13;18;24;12;10;23
1;18;20;4;19;9;21;11;3;5;14;25;8;16;2;15;22;26;17;7;13;6;24;12;10;23;29;5855162
29;5855162;1;18;20;4;19;9;21;11;3;5;14;25;8;16;2;15;22;26;17;7;13;6;24;12;10;23
1;18;20;23;19;9;21;11;3;5;14;25;8;16;2;15;22;26;17;7;13;6;24;12;10;4;29;5881680
29;5881680;1;18;20;23;19;9;21;11;3;5;14;25;8;16;2;15;22;26;17;7;13;6;24;12;10;4
1;18;20;23;19;2;21;11;3;5;14;25;8;16;9;15;22;26;17;7;13;6;24;12;10;4;29;5886886
29;5886886;1;18;20;23;19;2;21;11;3;5;14;25;8;16;9;15;22;26;17;7;13;6;24;12;10;4
1;18;20;23;2;19;21;11;3;5;14;25;8;16;9;15;22;26;17;7;13;6;24;12;10;4;29;5859058
29;5859058;1;18;20;23;2;19;21;11;3;5;14;25;8;16;9;15;22;26;17;7;13;6;24;12;10;4
1;18;20;23;2;9;21;11;3;5;14;25;8;16;19;15;22;26;17;7;13;6;24;12;10;4;29;5882954
29;5882954;1;18;20;23;2;9;21;11;3;5;14;25;8;16;19;15;22;26;17;7;13;6;24;12;10;4
1;18;20;23;2;9;21;11;6;5;14;25;8;16;19;15;22;26;17;7;13;3;24;12;10;4;29;5919484
29;5919484;1;18;20;23;2;9;21;11;6;5;14;25;8;16;19;15;22;26;17;7;13;3;24;12;10;4
1;18;20;23;2;9;21;11;6;5;14;25;8;16;19;15;22;4;17;7;13;3;24;12;10;26;29;5899863
29;5899863;1;18;20;23;2;9;21;11;6;5;14;25;8;16;19;15;22;4;17;7;13;3;24;12;10;26
1;18;20;23;2;9;21;11;6;5;14;26;8;16;19;15;22;4;17;7;13;3;24;12;10;25;29;5870719
29;5870719;1;18;20;23;2;9;21;11;6;5;14;26;8;16;19;15;22;4;17;7;13;3;24;12;10;25
1;18;20;23;2;9;21;11;6;5;14;26;8;16;19;15;22;4;17;10;13;3;24;12;7;25;29;5878788
29;5878788;1;18;20;23;2;9;21;11;6;5;14;26;8;16;19;15;22;4;17;10;13;3;24;12;7;25
1;18;20;23;2;9;21;14;6;5;11;26;8;16;19;15;22;4;17;10;13;3;24;12;7;25;29;6028109
30;6028109;1;18;20;23;2;9;21;14;6;5;11;26;8;16;19;15;22;4;17;10;13;3;24;12;7;25
1;18;20;23;2;9;21;14;6;5;11;26;8;16;19;17;22;4;15;10;13;3;24;12;7;25;30;6012770
30;6012770;1;18;20;23;2;9;21;14;6;5;11;26;8;16;19;17;22;4;15;10;13;3;24;12;7;25
1;18;20;23;2;9;21;14;6;5;11;26;8;16;19;17;22;4;15;10;13;12;24;3;7;25;30;5977863
30;5977863;1;18;20;23;2;9;21;14;6;5;11;26;8;16;19;17;22;4;15;10;13;12;24;3;7;25
1;18;20;10;2;9;21;14;6;5;11;26;8;16;19;17;22;4;15;23;13;12;24;3;7;25;30;5982834
30;5982834;1;18;20;10;2;9;21;14;6;5;11;26;8;16;19;17;22;4;15;23;13;12;24;3;7;25
1;18;20;10;2;9;6;14;21;5;11;26;8;16;19;17;22;4;15;23;13;12;24;3;7;25;30;5978088
30;5978088;1;18;20;10;2;9;6;14;21;5;11;26;8;16;19;17;22;4;15;23;13;12;24;3;7;25
1;18;20;10;2;9;6;14;21;5;24;26;8;16;19;17;22;4;15;23;13;12;11;3;7;25;30;5988320
30;5988320;1;18;20;10;2;9;6;14;21;5;24;26;8;16;19;17;22;4;15;23;13;12;11;3;7;25
1;4;20;10;2;9;6;14;21;5;24;26;8;16;19;17;22;18;15;23;13;12;11;3;7;25;30;5885809
30;5885809;1;4;20;10;2;9;6;14;21;5;24;26;8;16;19;17;22;18;15;23;13;12;11;3;7;25
1;4;20;10;2;24;6;14;21;5;9;26;8;16;19;17;22;18;15;23;13;12;11;3;7;25;30;5837672
30;5837672;1;4;20;10;2;24;6;14;21;5;9;26;8;16;19;17;22;18;15;23;13;12;11;3;7;25
1;4;20;10;2;24;6;14;21;5;9;26;8;16;19;17;22;18;15;7;13;12;11;3;23;25;30;5806294
30;5806294;1;4;20;10;2;24;6;14;21;5;9;26;8;16;19;17;22;18;15;7;13;12;11;3;23;25
1;4;25;10;2;24;6;14;21;5;9;26;8;16;19;17;22;18;15;7;13;12;11;3;23;20;30;5809069
30;5809069;1;4;25;10;2;24;6;14;21;5;9;26;8;16;19;17;22;18;15;7;13;12;11;3;23;20
1;4;25;10;15;24;6;14;21;5;9;26;8;16;19;17;22;18;2;7;13;12;11;3;23;20;30;5850303
30;5850303;1;4;25;10;15;24;6;14;21;5;9;26;8;16;19;17;22;18;2;7;13;12;11;3;23;20
1;4;25;10;15;24;6;14;21;5;3;26;8;16;19;17;22;18;2;7;13;12;11;9;23;20;30;5880625
30;5880625;1;4;25;10;15;24;6;14;21;5;3;26;8;16;19;17;22;18;2;7;13;12;11;9;23;20
1;4;25;8;15;24;6;14;21;5;3;26;10;16;19;17;22;18;2;7;13;12;11;9;23;20;30;5936105
30;5936105;1;4;25;8;15;24;6;14;21;5;3;26;10;16;19;17;22;18;2;7;13;12;11;9;23;20
1;4;25;8;15;24;6;14;21;7;3;26;10;16;19;17;22;18;2;5;13;12;11;9;23;20;30;6031684
30;6031684;1;4;25;8;15;24;6;14;21;7;3;26;10;16;19;17;22;18;2;5;13;12;11;9;23;20
1;4;25;8;15;24;6;14;21;7;16;26;10;3;19;17;22;18;2;5;13;12;11;9;23;20;30;6049561
30;6049561;1;4;25;8;15;24;6;14;21;7;16;26;10;3;19;17;22;18;2;5;13;12;11;9;23;20
1;4;25;8;15;24;6;14;21;19;16;26;10;3;7;17;22;18;2;5;13;12;11;9;23;20;30;6041139
30;6041139;1;4;25;8;15;24;6;14;21;19;16;26;10;3;7;17;22;18;2;5;13;12;11;9;23;20
1;4;25;8;15;24;6;14;21;19;16;26;10;11;7;17;22;18;2;5;13;12;3;9;23;20;30;6104077
30;6104077;1;4;25;8;15;24;6;14;21;19;16;26;10;11;7;17;22;18;2;5;13;12;3;9;23;20
1;4;25;8;15;24;6;14;21;19;16;26;10;11;7;17;22;18;23;5;13;12;3;9;2;20;30;6106131
30;6106131;1;4;25;8;15;24;6;14;21;19;16;26;10;11;7;17;22;18;23;5;13;12;3;9;2;20
1;4;25;23;15;24;6;14;21;19;16;26;10;11;7;17;22;18;8;5;13;12;3;9;2;20;30;5995485
30;5995485;1;4;25;23;15;24;6;14;21;19;16;26;10;11;7;17;22;18;8;5;13;12;3;9;2;20
1;25;4;23;15;24;6;14;21;19;16;26;10;11;7;17;22;18;8;5;13;12;3;9;2;20;30;5997093
30;5997093;1;25;4;23;15;24;6;14;21;19;16;26;10;11;7;17;22;18;8;5;13;12;3;9;2;20
1;25;4;23;15;24;6;14;21;19;16;5;10;11;7;17;22;18;8;26;13;12;3;9;2;20;30;5817034
31;5817034;1;25;4;23;15;24;6;14;21;19;16;5;10;11;7;17;22;18;8;26;13;12;3;9;2;20
1;25;4;23;15;24;6;14;21;19;16;5;10;11;7;17;22;18;8;2;13;12;3;9;26;20;31;5844453
31;5844453;1;25;4;23;15;24;6;14;21;19;16;5;10;11;7;17;22;18;8;2;13;12;3;9;26;20
1;25;14;23;15;24;6;4;21;19;16;5;10;11;7;17;22;18;8;2;13;12;3;9;26;20;31;5908150
31;5908150;1;25;14;23;15;24;6;4;21;19;16;5;10;11;7;17;22;18;8;2;13;12;3;9;26;20
1;25;14;23;15;24;6;4;21;26;16;5;10;11;7;17;22;18;8;2;13;12;3;9;19;20;31;5906648
31;5906648;1;25;14;23;15;24;6;4;21;26;16;5;10;11;7;17;22;18;8;2;13;12;3;9;19;20
1;2;14;23;15;24;6;4;21;26;16;5;10;11;7;17;22;18;8;25;13;12;3;9;19;20;31;5919912
31;5919912;1;2;14;23;15;24;6;4;21;26;16;5;10;11;7;17;22;18;8;25;13;12;3;9;19;20
1;2;9;23;15;24;6;4;21;26;16;5;10;11;7;17;22;18;8;25;13;12;3;14;19;20;31;5973891
31;5973891;1;2;9;23;15;24;6;4;21;26;16;5;10;11;7;17;22;18;8;25;13;12;3;14;19;20
1;2;9;23;15;24;14;4;21;26;16;5;10;11;7;17;22;18;8;25;13;12;3;6;19;20;31;5840262
31;5840262;1;2;9;23;15;24;14;4;21;26;16;5;10;11;7;17;22;18;8;25;13;12;3;6;19;20
1;2;9;23;15;24;14;4;6;26;16;5;10;11;7;17;22;18;8;25;13;12;3;21;19;20;31;5828436
31;5828436;1;2;9;23;15;24;14;4;6;26;16;5;10;11;7;17;22;18;8;25;13;12;3;21;19;20
1;2;9;23;15;16;14;4;6;26;24;5;10;11;7;17;22;18;8;25;13;12;3;21;19;20;31;5831496
31;5831496;1;2;9;23;15;16;14;4;6;26;24;5;10;11;7;17;22;18;8;25;13;12;3;21;19;20
12;2;9;23;15;16;14;4;6;26;24;5;10;11;7;17;22;18;8;25;13;1;3;21;19;20;31;5811019
31;5811019;12;2;9;23;15;16;14;4;6;26;24;5;10;11;7;17;22;18;8;25;13;1;3;21;19;20
12;2;9;23;15;16;14;4;5;26;24;6;10;11;7;17;22;18;8;25;13;1;3;21;19;20;31;5952214
31;5952214;12;2;9;23;15;16;14;4;5;26;24;6;10;11;7;17;22;18;8;25;13;1;3;21;19;20
12;2;18;23;15;16;14;4;5;26;24;6;10;11;7;17;22;9;8;25;13;1;3;21;19;20;31;6032436
31;6032436;12;2;18;23;15;16;14;4;5;26;24;6;10;11;7;17;22;9;8;25;13;1;3;21;19;20
12;2;18;23;15;16;14;4;5;26;24;6;10;11;7;17;3;9;8;25;13;1;22;21;19;20;31;6038407
31;6038407;12;2;18;23;15;16;14;4;5;26;24;6;10;11;7;17;3;9;8;25;13;1;22;21;19;20
12;2;18;23;15;16;14;22;5;26;24;6;10;11;7;17;3;9;8;25;13;1;4;21;19;20;31;5980970
31;5980970;12;2;18;23;15;16;14;22;5;26;24;6;10;11;7;17;3;9;8;25;13;1;4;21;19;20
12;2;18;23;15;16;14;22;5;26;24;19;10;11;7;17;3;9;8;25;13;1;4;21;6;20;31;5882197
31;5882197;12;2;18;23;15;16;14;22;5;26;24;19;10;11;7;17;3;9;8;25;13;1;4;21;6;20
12;2;18;23;15;16;14;22;5;26;24;19;10;11;7;25;3;9;8;17;13;1;4;21;6;20;31;5880571
31;5880571;12;2;18;23;15;16;14;22;5;26;24;19;10;11;7;25;3;9;8;17;13;1;4;21;6;20
12;2;18;23;15;22;14;16;5;26;24;19;10;11;7;25;3;9;8;17;13;1;4;21;6;20;31;5879775
31;5879775;12;2;18;23;15;22;14;16;5;26;24;19;10;11;7;25;3;9;8;17;13;1;4;21;6;20
12;2;18;23;3;22;14;16;5;26;24;19;10;11;7;25;15;9;8;17;13;1;4;21;6;20;31;5894363
31;5894363;12;2;18;23;3;22;14;16;5;26;24;19;10;11;7;25;15;9;8;17;13;1;4;21;6;20
16;2;18;23;3;22;14;12;5;26;24;19;10;11;7;25;15;9;8;17;13;1;4;21;6;20;31;5928129
31;5928129;16;2;18;23;3;22;14;12;5;26;24;19;10;11;7;25;15;9;8;17;13;1;4;21;6;20
16;2;18;23;3;22;14;12;8;26;24;19;10;11;7;25;15;9;5;17;13;1;4;21;6;20;31;5842902
31;5842902;16;2;18;23;3;22;14;12;8;26;24;19;10;11;7;25;15;9;5;17;13;1;4;21;6;20
16;2;18;23;3;22;14;12;8;6;24;19;10;11;7;25;15;9;5;17;13;1;4;21;26;20;31;5843542
32;5843542;16;2;18;23;3;22;14;12;8;6;24;19;10;11;7;25;15;9;5;17;13;1;4;21;26;20
16;2;18;23;3;22;1;12;8;6;24;19;10;11;7;25;15;9;5;17;13;14;4;21;26;20;32;5730037
32;5730037;16;2;18;23;3;22;1;12;8;6;24;19;10;11;7;25;15;9;5;17;13;14;4;21;26;20
1;2;18;23;3;22;16;12;8;6;24;19;10;11;7;25;15;9;5;17;13;14;4;21;26;20;32;5777683
32;5730037;16;2;18;23;3;22;1;12;8;6;24;19;10;11;7;25;15;9;5;17;13;14;4;21;26;20
16;5;18;23;3;22;1;12;8;6;24;19;10;11;7;25;15;9;2;17;13;14;4;21;26;20;32;6022158
32;6022158;16;5;18;23;3;22;1;12;8;6;24;19;10;11;7;25;15;9;2;17;13;14;4;21;26;20
16;5;18;23;3;22;1;7;8;6;24;19;10;11;12;25;15;9;2;17;13;14;4;21;26;20;32;5969121
32;5969121;16;5;18;23;3;22;1;7;8;6;24;19;10;11;12;25;15;9;2;17;13;14;4;21;26;20
15;5;18;23;3;22;1;7;8;6;24;19;10;11;12;25;16;9;2;17;13;14;4;21;26;20;32;5997866
32;5997866;15;5;18;23;3;22;1;7;8;6;24;19;10;11;12;25;16;9;2;17;13;14;4;21;26;20
15;5;18;23;11;22;1;7;8;6;24;19;10;3;12;25;16;9;2;17;13;14;4;21;26;20;32;5986508
32;5986508;15;5;18;23;11;22;1;7;8;6;24;19;10;3;12;25;16;9;2;17;13;14;4;21;26;20
15;5;4;23;11;22;1;7;8;6;24;19;10;3;12;25;16;9;2;17;13;14;18;21;26;20;32;6038725
32;6038725;15;5;4;23;11;22;1;7;8;6;24;19;10;3;12;25;16;9;2;17;13;14;18;21;26;20
15;5;4;23;11;22;1;17;8;6;24;19;10;3;12;25;16;9;2;7;13;14;18;21;26;20;32;6092466
32;6092466;15;5;4;23;11;22;1;17;8;6;24;19;10;3;12;25;16;9;2;7;13;14;18;21;26;20
15;5;4;23;11;22;1;17;6;8;24;19;10;3;12;25;16;9;2;7;13;14;18;21;26;20;32;6092306
32;6092306;15;5;4;23;11;22;1;17;6;8;24;19;10;3;12;25;16;9;2;7;13;14;18;21;26;20
15;5;4;23;11;26;1;17;6;8;24;19;10;3;12;25;16;9;2;7;13;14;18;21;22;20;32;6098455
32;6098455;15;5;4;23;11;26;1;17;6;8;24;19;10;3;12;25;16;9;2;7;13;14;18;21;22;20
15;5;4;2;11;26;1;17;6;8;24;19;10;3;12;25;16;9;23;7;13;14;18;21;22;20;32;6126618
32;6126618;15;5;4;2;11;26;1;17;6;8;24;19;10;3;12;25;16;9;23;7;13;14;18;21;22;20
15;5;4;2;11;14;1;17;6;8;24;19;10;3;12;25;16;9;23;7;13;26;18;21;22;20;32;5970089
32;5970089;15;5;4;2;11;14;1;17;6;8;24;19;10;3;12;25;16;9;23;7;13;26;18;21;22;20
15;5;7;2;11;14;1;17;6;8;24;19;10;3;12;25;16;9;23;4;13;26;18;21;22;20;32;5972187
32;5972187;15;5;7;2;11;14;1;17;6;8;24;19;10;3;12;25;16;9;23;4;13;26;18;21;22;20
15;5;7;2;11;14;20;17;6;8;24;19;10;3;12;25;16;9;23;4;13;26;18;21;22;1;32;5983182
32;5983182;15;5;7;2;11;14;20;17;6;8;24;19;10;3;12;25;16;9;23;4;13;26;18;21;22;1
15;5;7;2;11;14;20;17;6;8;24;19;10;3;12;25;16;9;23;4;13;18;26;21;22;1;32;5979509
32;5979509;15;5;7;2;11;14;20;17;6;8;24;19;10;3;12;25;16;9;23;4;13;18;26;21;22;1
15;5;7;2;12;14;20;17;6;8;24;19;10;3;11;25;16;9;23;4;13;18;26;21;22;1;32;5979650
32;5979650;15;5;7;2;12;14;20;17;6;8;24;19;10;3;11;25;16;9;23;4;13;18;26;21;22;1
15;5;7;2;12;19;20;17;6;8;24;14;10;3;11;25;16;9;23;4;13;18;26;21;22;1;32;6072955
32;5979650;15;5;7;2;12;14;20;17;6;8;24;19;10;3;11;25;16;9;23;4;13;18;26;21;22;1
15;5;7;26;12;14;20;17;6;8;24;19;10;3;11;25;16;9;23;4;13;18;2;21;22;1;32;5991083
32;5991083;15;5;7;26;12;14;20;17;6;8;24;19;10;3;11;25;16;9;23;4;13;18;2;21;22;1
15;5;7;26;12;14;20;17;6;8;18;19;10;3;11;25;16;9;23;4;13;24;2;21;22;1;32;5875508
32;5875508;15;5;7;26;12;14;20;17;6;8;18;19;10;3;11;25;16;9;23;4;13;24;2;21;22;1
15;5;7;26;12;14;20;17;6;8;4;19;10;3;11;25;16;9;23;18;13;24;2;21;22;1;32;5984864
33;5984864;15;5;7;26;12;14;20;17;6;8;4;19;10;3;11;25;16;9;23;18;13;24;2;21;22;1
15;5;7;26;12;14;20;17;22;8;4;19;10;3;11;25;16;9;23;18;13;24;2;21;6;1;33;5991272
33;5991272;15;5;7;26;12;14;20;17;22;8;4;19;10;3;11;25;16;9;23;18;13;24;2;21;6;1
15;5;7;26;12;14;1;17;22;8;4;19;10;3;11;25;16;9;23;18;13;24;2;21;6;20;33;5980333
33;5980333;15;5;7;26;12;14;1;17;22;8;4;19;10;3;11;25;16;9;23;18;13;24;2;21;6;20
15;5;7;26;12;14;1;17;22;20;4;19;10;3;11;25;16;9;23;18;13;24;2;21;6;8;33;5963052
33;5963052;15;5;7;26;12;14;1;17;22;20;4;19;10;3;11;25;16;9;23;18;13;24;2;21;6;8
15;5;7;26;12;14;1;17;22;20;4;19;10;3;11;25;21;9;23;18;13;24;2;16;6;8;33;5967335
33;5967335;15;5;7;26;12;14;1;17;22;20;4;19;10;3;11;25;21;9;23;18;13;24;2;16;6;8
15;5;7;26;6;14;1;17;22;20;4;19;10;3;11;25;21;9;23;18;13;24;2;16;12;8;33;5973310
33;5973310;15;5;7;26;6;14;1;17;22;20;4;19;10;3;11;25;21;9;23;18;13;24;2;16;12;8
15;5;7;26;6;14;1;17;22;20;4;19;10;3;12;25;21;9;23;18;13;24;2;16;11;8;33;5957965
33;5957965;15;5;7;26;6;14;1;17;22;20;4;19;10;3;12;25;21;9;23;18;13;24;2;16;11;8
15;5;7;26;6;14;1;17;22;20;4;19;10;3;12;25;21;9;23;18;13;8;2;16;11;24;33;6016975
33;6016975;15;5;7;26;6;14;1;17;22;20;4;19;10;3;12;25;21;9;23;18;13;8;2;16;11;24
15;5;7;26;6;14;1;17;22;20;4;19;25;3;12;10;21;9;23;18;13;8;2;16;11;24;33;6018848
33;6018848;15;5;7;26;6;14;1;17;22;20;4;19;25;3;12;10;21;9;23;18;13;8;2;16;11;24
15;5;7;26;6;14;1;17;22;20;4;19;8;3;12;10;21;9;23;18;13;25;2;16;11;24;33;5942809
33;5942809;15;5;7;26;6;14;1;17;22;20;4;19;8;3;12;10;21;9;23;18;13;25;2;16;11;24
8;5;7;26;6;14;1;17;22;20;4;19;15;3;12;10;21;9;23;18;13;25;2;16;11;24;33;5967130
33;5967130;8;5;7;26;6;14;1;17;22;20;4;19;15;3;12;10;21;9;23;18;13;25;2;16;11;24
8;5;7;26;6;14;1;17;22;20;4;19;15;10;12;3;21;9;23;18;13;25;2;16;11;24;33;5952503
33;5952503;8;5;7;26;6;14;1;17;22;20;4;19;15;10;12;3;21;9;23;18;13;25;2;16;11;24
8;5;7;26;6;14;1;17;22;20;4;19;15;10;12;3;21;16;23;18;13;25;2;9;11;24;33;6067275
33;6067275;8;5;7;26;6;14;1;17;22;20;4;19;15;10;12;3;21;16;23;18;13;25;2;9;11;24
8;5;7;26;6;14;1;17;22;20;4;19;15;9;12;3;21;16;23;18;13;25;2;10;11;24;33;5942919
33;5942919;8;5;7;26;6;14;1;17;22;20;4;19;15;9;12;3;21;16;23;18;13;25;2;10;11;24
18;5;7;26;6;14;1;17;22;20;4;19;15;9;12;3;21;16;23;8;13;25;2;10;11;24;33;5909107
33;5909107;18;5;7;26;6;14;1;17;22;20;4;19;15;9;12;3;21;16;23;8;13;25;2;10;11;24
3;5;7;26;6;14;1;17;22;20;4;19;15;9;12;18;21;16;23;8;13;25;2;10;11;24;33;5942446
33;5942446;3;5;7;26;6;14;1;17;22;20;4;19;15;9;12;18;21;16;23;8;13;25;2;10;11;24
3;5;7;26;6;14;15;17;22;20;4;19;1;9;12;18;21;16;23;8;13;25;2;10;11;24;33;5929482
33;5929482;3;5;7;26;6;14;15;17;22;20;4;19;1;9;12;18;21;16;23;8;13;25;2;10;11;24
3;5;7;26;6;14;15;16;22;20;4;19;1;9;12;18;21;17;23;8;13;25;2;10;11;24;33;5932147
33;5932147;3;5;7;26;6;14;15;16;22;20;4;19;1;9;12;18;21;17;23;8;13;25;2;10;11;24
11;5;7;26;6;14;15;16;22;20;4;19;1;9;12;18;21;17;23;8;13;25;2;10;3;24;33;5799574
33;5799574;11;5;7;26;6;14;15;16;22;20;4;19;1;9;12;18;21;17;23;8;13;25;2;10;3;24
11;10;7;26;6;14;15;16;22;20;4;19;1;9;12;18;21;17;23;8;13;25;2;5;3;24;33;5876953
33;5876953;11;10;7;26;6;14;15;16;22;20;4;19;1;9;12;18;21;17;23;8;13;25;2;5;3;24
11;10;7;26;6;14;15;5;22;20;4;19;1;9;12;18;21;17;23;8;13;25;2;16;3;24;33;5761523
34;5761523;11;10;7;26;6;14;15;5;22;20;4;19;1;9;12;18;21;17;23;8;13;25;2;16;3;24
11;10;7;26;6;9;15;5;22;20;4;19;1;14;12;18;21;17;23;8;13;25;2;16;3;24;34;5751307
34;5751307;11;10;7;26;6;9;15;5;22;20;4;19;1;14;12;18;21;17;23;8;13;25;2;16;3;24
18;10;7;26;6;9;15;5;22;20;4;19;1;14;12;11;21;17;23;8;13;25;2;16;3;24;34;5707121
34;5707121;18;10;7;26;6;9;15;5;22;20;4;19;1;14;12;11;21;17;23;8;13;25;2;16;3;24
18;10;7;26;6;9;15;5;22;20;4;19;1;13;12;11;21;17;23;8;14;25;2;16;3;24;34;5731100
34;5731100;18;10;7;26;6;9;15;5;22;20;4;19;1;13;12;11;21;17;23;8;14;25;2;16;3;24
18;10;7;26;15;9;6;5;22;20;4;19;1;13;12;11;21;17;23;8;14;25;2;16;3;24;34;5773274
34;5773274;18;10;7;26;15;9;6;5;22;20;4;19;1;13;12;11;21;17;23;8;14;25;2;16;3;24
18;10;7;26;15;2;6;5;22;20;4;19;1;13;12;11;21;17;23;8;14;25;9;16;3;24;34;5819405
34;5819405;18;10;7;26;15;2;6;5;22;20;4;19;1;13;12;11;21;17;23;8;14;25;9;16;3;24
18;23;7;26;15;2;6;5;22;20;4;19;1;13;12;11;21;17;10;8;14;25;9;16;3;24;34;5830154
34;5830154;18;23;7;26;15;2;6;5;22;20;4;19;1;13;12;11;21;17;10;8;14;25;9;16;3;24
18;21;7;26;15;2;6;5;22;20;4;19;1;13;12;11;23;17;10;8;14;25;9;16;3;24;34;5910342
34;5910342;18;21;7;26;15;2;6;5;22;20;4;19;1;13;12;11;23;17;10;8;14;25;9;16;3;24
18;21;7;26;15;1;6;5;22;20;4;19;2;13;12;11;23;17;10;8;14;25;9;16;3;24;34;5869463
34;5869463;18;21;7;26;15;1;6;5;22;20;4;19;2;13;12;11;23;17;10;8;14;25;9;16;3;24
18;21;7;26;15;1;6;5;22;20;4;13;2;19;12;11;23;17;10;8;14;25;9;16;3;24;34;5872573
34;5872573;18;21;7;26;15;1;6;5;22;20;4;13;2;19;12;11;23;17;10;8;14;25;9;16;3;24
18;21;7;26;15;1;6;5;22;20;4;13;2;19;12;9;23;17;10;8;14;25;11;16;3;24;34;5808354
34;5808354;18;21;7;26;15;1;6;5;22;20;4;13;2;19;12;9;23;17;10;8;14;25;11;16;3;24
18;21;7;26;15;1;6;11;22;20;4;13;2;19;12;9;23;17;10;8;14;25;5;16;3;24;34;6132318
34;6132318;18;21;7;26;15;1;6;11;22;20;4;13;2;19;12;9;23;17;10;8;14;25;5;16;3;24
18;21;7;26;15;9;6;11;22;20;4;13;2;19;12;1;23;17;10;8;14;25;5;16;3;24;34;6141881
34;6141881;18;21;7;26;15;9;6;11;22;20;4;13;2;19;12;1;23;17;10;8;14;25;5;16;3;24
18;21;7;26;15;9;6;11;22;20;4;13;2;19;12;1;23;16;10;8;14;25;5;17;3;24;34;6120575
34;6120575;18;21;7;26;15;9;6;11;22;20;4;13;2;19;12;1;23;16;10;8;14;25;5;17;3;24
18;21;7;26;15;9;17;11;22;20;4;13;2;19;12;1;23;16;10;8;14;25;5;6;3;24;34;6139889
34;6139889;18;21;7;26;15;9;17;11;22;20;4;13;2;19;12;1;23;16;10;8;14;25;5;6;3;24
18;21;7;26;15;9;17;11;22;20;4;13;2;19;12;3;23;16;10;8;14;25;5;6;1;24;34;6136671
34;6136671;18;21;7;26;15;9;17;11;22;20;4;13;2;19;12;3;23;16;10;8;14;25;5;6;1;24
18;21;7;26;15;9;17;11;22;20;4;13;2;19;12;3;25;16;10;8;14;23;5;6;1;24;34;6147784
34;6147784;18;21;7;26;15;9;17;11;22;20;4;13;2;19;12;3;25;16;10;8;14;23;5;6;1;24
18;21;7;26;15;9;17;11;24;20;4;13;2;19;12;3;25;16;10;8;14;23;5;6;1;22;34;6150425
34;6150425;18;21;7;26;15;9;17;11;24;20;4;13;2;19;12;3;25;16;10;8;14;23;5;6;1;22
18;23;7;26;15;9;17;11;24;20;4;13;2;19;12;3;25;16;10;8;14;21;5;6;1;22;34;6139219
34;6139219;18;23;7;26;15;9;17;11;24;20;4;13;2;19;12;3;25;16;10;8;14;21;5;6;1;22
18;23;7;26;15;9;14;11;24;20;4;13;2;19;12;3;25;16;10;8;17;21;5;6;1;22;34;6030412
34;6030412;18;23;7;26;15;9;14;11;24;20;4;13;2;19;12;3;25;16;10;8;17;21;5;6;1;22
18;23;7;26;15;9;14;11;21;20;4;13;2;19;12;3;25;16;10;8;17;24;5;6;1;22;34;6013537
35;6013537;18;23;7;26;15;9;14;11;21;20;4;13;2;19;12;3;25;16;10;8;17;24;5;6;1;22
18;23;7;26;15;9;14;11;21;20;4;24;2;19;12;3;25;16;10;8;17;13;5;6;1;22;35;6034409
35;6034409;18;23;7;26;15;9;14;11;21;20;4;24;2;19;12;3;25;16;10;8;17;13;5;6;1;22
18;23;7;20;15;9;14;11;21;26;4;24;2;19;12;3;25;16;10;8;17;13;5;6;1;22;35;6131293
35;6131293;18;23;7;20;15;9;14;11;21;26;4;24;2;19;12;3;25;16;10;8;17;13;5;6;1;22
18;23;7;8;15;9;14;11;21;26;4;24;2;19;12;3;25;16;10;20;17;13;5;6;1;22;35;6130859
35;6130859;18;23;7;8;15;9;14;11;21;26;4;24;2;19;12;3;25;16;10;20;17;13;5;6;1;22
1;23;7;8;15;9;14;11;21;26;4;24;2;19;12;3;25;16;10;20;17;13;5;6;18;22;35;6042760
