"X1";"X6013404";"X23";"X17";"X4";"X21";"X14";"X25";"X9";"X20";"X22";"X26";"X12";"X10";"X5";"X16";"X7";"X6";"X18";"X11";"X2";"X8";"X19";"X3";"X13";"X1.1";"X24";"X15"
51;5921199;24;19;25;2;18;12;4;5;8;15;10;16;3;9;20;21;6;22;1;11;13;7;26;23;14;17
24;19;25;2;18;9;4;5;8;15;10;16;3;12;20;21;6;22;1;11;13;7;26;23;14;17;51;5988547
51;5988547;24;19;25;2;18;9;4;5;8;15;10;16;3;12;20;21;6;22;1;11;13;7;26;23;14;17
24;19;25;2;18;9;4;5;8;15;10;16;3;12;20;21;6;13;1;11;22;7;26;23;14;17;51;5992474
51;5992474;24;19;25;2;18;9;4;5;8;15;10;16;3;12;20;21;6;13;1;11;22;7;26;23;14;17
24;19;25;2;18;9;4;5;21;15;10;16;3;12;20;8;6;13;1;11;22;7;26;23;14;17;51;5975638
51;5975638;24;19;25;2;18;9;4;5;21;15;10;16;3;12;20;8;6;13;1;11;22;7;26;23;14;17
24;19;25;2;18;9;11;5;21;15;10;16;3;12;20;8;6;13;1;4;22;7;26;23;14;17;51;5884137
51;5884137;24;19;25;2;18;9;11;5;21;15;10;16;3;12;20;8;6;13;1;4;22;7;26;23;14;17
24;19;3;2;18;9;11;5;21;15;10;16;25;12;20;8;6;13;1;4;22;7;26;23;14;17;51;5899349
51;5899349;24;19;3;2;18;9;11;5;21;15;10;16;25;12;20;8;6;13;1;4;22;7;26;23;14;17
24;19;3;8;18;9;11;5;21;15;10;16;25;12;20;2;6;13;1;4;22;7;26;23;14;17;51;5952266
51;5952266;24;19;3;8;18;9;11;5;21;15;10;16;25;12;20;2;6;13;1;4;22;7;26;23;14;17
24;19;3;8;18;9;11;5;21;15;10;16;25;12;1;2;6;13;20;4;22;7;26;23;14;17;51;5978991
51;5978991;24;19;3;8;18;9;11;5;21;15;10;16;25;12;1;2;6;13;20;4;22;7;26;23;14;17
24;19;3;8;18;9;11;5;21;15;10;16;2;12;1;25;6;13;20;4;22;7;26;23;14;17;51;5955774
51;5955774;24;19;3;8;18;9;11;5;21;15;10;16;2;12;1;25;6;13;20;4;22;7;26;23;14;17
24;19;3;8;22;9;11;5;21;15;10;16;2;12;1;25;6;13;20;4;18;7;26;23;14;17;51;5973903
51;5973903;24;19;3;8;22;9;11;5;21;15;10;16;2;12;1;25;6;13;20;4;18;7;26;23;14;17
24;19;3;8;22;9;11;5;21;15;10;16;2;12;1;25;6;17;20;4;18;7;26;23;14;13;51;6005427
51;6005427;24;19;3;8;22;9;11;5;21;15;10;16;2;12;1;25;6;17;20;4;18;7;26;23;14;13
24;19;3;8;22;9;11;5;21;15;10;16;2;12;25;1;6;17;20;4;18;7;26;23;14;13;51;5982196
52;5982196;24;19;3;8;22;9;11;5;21;15;10;16;2;12;25;1;6;17;20;4;18;7;26;23;14;13
24;19;3;8;22;9;11;5;21;15;10;16;2;7;25;1;6;17;20;4;18;12;26;23;14;13;52;5987586
52;5987586;24;19;3;8;22;9;11;5;21;15;10;16;2;7;25;1;6;17;20;4;18;12;26;23;14;13
24;19;3;16;22;9;11;5;21;15;10;8;2;7;25;1;6;17;20;4;18;12;26;23;14;13;52;5944451
52;5944451;24;19;3;16;22;9;11;5;21;15;10;8;2;7;25;1;6;17;20;4;18;12;26;23;14;13
24;19;3;16;22;9;11;5;21;15;10;8;2;12;25;1;6;17;20;4;18;7;26;23;14;13;52;5936061
52;5936061;24;19;3;16;22;9;11;5;21;15;10;8;2;12;25;1;6;17;20;4;18;7;26;23;14;13
24;19;3;16;22;12;11;5;21;15;10;8;2;9;25;1;6;17;20;4;18;7;26;23;14;13;52;5854465
52;5854465;24;19;3;16;22;12;11;5;21;15;10;8;2;9;25;1;6;17;20;4;18;7;26;23;14;13
24;19;3;16;22;12;11;5;21;15;10;8;2;9;26;1;6;17;20;4;18;7;25;23;14;13;52;5854082
52;5854082;24;19;3;16;22;12;11;5;21;15;10;8;2;9;26;1;6;17;20;4;18;7;25;23;14;13
24;19;3;16;22;12;11;5;21;15;10;8;2;9;26;1;6;17;4;20;18;7;25;23;14;13;52;5938667
52;5938667;24;19;3;16;22;12;11;5;21;15;10;8;2;9;26;1;6;17;4;20;18;7;25;23;14;13
24;19;3;12;22;16;11;5;21;15;10;8;2;9;26;1;6;17;4;20;18;7;25;23;14;13;52;5925219
52;5925219;24;19;3;12;22;16;11;5;21;15;10;8;2;9;26;1;6;17;4;20;18;7;25;23;14;13
24;19;3;12;22;16;11;5;21;15;10;8;2;9;26;1;6;17;18;20;4;7;25;23;14;13;52;5865869
52;5865869;24;19;3;12;22;16;11;5;21;15;10;8;2;9;26;1;6;17;18;20;4;7;25;23;14;13
24;19;3;12;22;16;11;5;21;15;10;8;2;9;26;20;6;17;18;1;4;7;25;23;14;13;52;5859972
52;5859972;24;19;3;12;22;16;11;5;21;15;10;8;2;9;26;20;6;17;18;1;4;7;25;23;14;13
24;19;3;12;22;16;11;13;21;15;10;8;2;9;26;20;6;17;18;1;4;7;25;23;14;5;52;5861419
52;5861419;24;19;3;12;22;16;11;13;21;15;10;8;2;9;26;20;6;17;18;1;4;7;25;23;14;5
24;19;3;12;22;16;11;13;21;15;10;8;2;9;26;20;6;17;1;18;4;7;25;23;14;5;52;5816777
52;5816777;24;19;3;12;22;16;11;13;21;15;10;8;2;9;26;20;6;17;1;18;4;7;25;23;14;5
24;19;3;12;22;16;11;10;21;15;13;8;2;9;26;20;6;17;1;18;4;7;25;23;14;5;52;5788462
52;5788462;24;19;3;12;22;16;11;10;21;15;13;8;2;9;26;20;6;17;1;18;4;7;25;23;14;5
24;19;3;22;12;16;11;10;21;15;13;8;2;9;26;20;6;17;1;18;4;7;25;23;14;5;52;5774662
52;5774662;24;19;3;22;12;16;11;10;21;15;13;8;2;9;26;20;6;17;1;18;4;7;25;23;14;5
24;19;3;22;12;11;16;10;21;15;13;8;2;9;26;20;6;17;1;18;4;7;25;23;14;5;52;5774662
52;5774662;24;19;3;22;12;11;16;10;21;15;13;8;2;9;26;20;6;17;1;18;4;7;25;23;14;5
24;21;3;22;12;11;16;10;19;15;13;8;2;9;26;20;6;17;1;18;4;7;25;23;14;5;52;5788741
52;5788741;24;21;3;22;12;11;16;10;19;15;13;8;2;9;26;20;6;17;1;18;4;7;25;23;14;5
24;21;12;22;3;11;16;10;19;15;13;8;2;9;26;20;6;17;1;18;4;7;25;23;14;5;52;5793020
52;5793020;24;21;12;22;3;11;16;10;19;15;13;8;2;9;26;20;6;17;1;18;4;7;25;23;14;5
24;21;12;22;3;11;16;10;19;15;13;8;2;9;26;5;6;17;1;18;4;7;25;23;14;20;52;5816221
52;5816221;24;21;12;22;3;11;16;10;19;15;13;8;2;9;26;5;6;17;1;18;4;7;25;23;14;20
8;21;12;22;3;11;16;10;19;15;13;24;2;9;26;5;6;17;1;18;4;7;25;23;14;20;52;5872722
52;5816221;24;21;12;22;3;11;16;10;19;15;13;8;2;9;26;5;6;17;1;18;4;7;25;23;14;20
24;21;12;22;3;19;16;10;11;15;13;8;2;9;26;5;6;17;1;18;4;7;25;23;14;20;52;5850009
52;5850009;24;21;12;22;3;19;16;10;11;15;13;8;2;9;26;5;6;17;1;18;4;7;25;23;14;20
24;21;12;22;3;19;16;10;11;15;13;8;2;1;26;5;6;17;9;18;4;7;25;23;14;20;52;5917844
53;5917844;24;21;12;22;3;19;16;10;11;15;13;8;2;1;26;5;6;17;9;18;4;7;25;23;14;20
24;21;12;22;3;19;16;10;11;13;15;8;2;1;26;5;6;17;9;18;4;7;25;23;14;20;53;5926980
53;5926980;24;21;12;22;3;19;16;10;11;13;15;8;2;1;26;5;6;17;9;18;4;7;25;23;14;20
24;21;12;22;3;19;1;10;11;13;15;8;2;16;26;5;6;17;9;18;4;7;25;23;14;20;53;5984542
53;5984542;24;21;12;22;3;19;1;10;11;13;15;8;2;16;26;5;6;17;9;18;4;7;25;23;14;20
24;21;12;22;3;19;1;10;11;13;15;8;2;16;26;5;6;20;9;18;4;7;25;23;14;17;53;5856512
53;5856512;24;21;12;22;3;19;1;10;11;13;15;8;2;16;26;5;6;20;9;18;4;7;25;23;14;17
6;21;12;22;3;19;1;10;11;13;15;8;2;16;26;5;24;20;9;18;4;7;25;23;14;17;53;5863349
53;5863349;6;21;12;22;3;19;1;10;11;13;15;8;2;16;26;5;24;20;9;18;4;7;25;23;14;17
6;21;12;22;3;19;1;10;11;13;15;8;25;16;26;5;24;20;9;18;4;7;2;23;14;17;53;5869579
53;5869579;6;21;12;22;3;19;1;10;11;13;15;8;25;16;26;5;24;20;9;18;4;7;2;23;14;17
6;21;12;22;1;19;3;10;11;13;15;8;25;16;26;5;24;20;9;18;4;7;2;23;14;17;53;5924710
53;5924710;6;21;12;22;1;19;3;10;11;13;15;8;25;16;26;5;24;20;9;18;4;7;2;23;14;17
6;21;12;22;1;19;3;10;11;13;15;8;25;16;26;5;18;20;9;24;4;7;2;23;14;17;53;5906895
53;5906895;6;21;12;22;1;19;3;10;11;13;15;8;25;16;26;5;18;20;9;24;4;7;2;23;14;17
6;21;12;22;1;19;13;10;11;3;15;8;25;16;26;5;18;20;9;24;4;7;2;23;14;17;53;5911155
53;5911155;6;21;12;22;1;19;13;10;11;3;15;8;25;16;26;5;18;20;9;24;4;7;2;23;14;17
6;21;12;22;1;19;13;10;11;3;15;8;25;16;26;5;18;20;9;24;4;7;17;23;14;2;53;5922125
53;5922125;6;21;12;22;1;19;13;10;11;3;15;8;25;16;26;5;18;20;9;24;4;7;17;23;14;2
6;21;12;2;1;19;13;10;11;3;15;8;25;16;26;5;18;20;9;24;4;7;17;23;14;22;53;5908998
53;5908998;6;21;12;2;1;19;13;10;11;3;15;8;25;16;26;5;18;20;9;24;4;7;17;23;14;22
6;21;12;2;1;19;13;10;11;3;17;8;25;16;26;5;18;20;9;24;4;7;15;23;14;22;53;5927489
53;5927489;6;21;12;2;1;19;13;10;11;3;17;8;25;16;26;5;18;20;9;24;4;7;15;23;14;22
6;21;12;2;1;19;8;10;11;3;17;13;25;16;26;5;18;20;9;24;4;7;15;23;14;22;53;5996998
53;5996998;6;21;12;2;1;19;8;10;11;3;17;13;25;16;26;5;18;20;9;24;4;7;15;23;14;22
6;21;12;2;16;19;8;10;11;3;17;13;25;1;26;5;18;20;9;24;4;7;15;23;14;22;53;5972073
53;5972073;6;21;12;2;16;19;8;10;11;3;17;13;25;1;26;5;18;20;9;24;4;7;15;23;14;22
6;21;12;2;16;19;8;10;11;3;17;13;15;1;26;5;18;20;9;24;4;7;25;23;14;22;53;5953750
53;5953750;6;21;12;2;16;19;8;10;11;3;17;13;15;1;26;5;18;20;9;24;4;7;25;23;14;22
6;21;12;2;16;19;8;10;11;3;17;13;15;1;26;5;18;20;22;24;4;7;25;23;14;9;53;6067050
53;6067050;6;21;12;2;16;19;8;10;11;3;17;13;15;1;26;5;18;20;22;24;4;7;25;23;14;9
6;21;12;2;16;19;8;10;11;3;17;13;15;1;26;5;18;20;22;24;4;7;25;23;9;14;53;6067050
53;6067050;6;21;12;2;16;19;8;10;11;3;17;13;15;1;26;5;18;20;22;24;4;7;25;23;9;14
6;21;12;2;16;19;8;10;11;3;17;13;15;1;26;5;20;18;22;24;4;7;25;23;9;14;53;6061267
53;6061267;6;21;12;2;16;19;8;10;11;3;17;13;15;1;26;5;20;18;22;24;4;7;25;23;9;14
6;21;12;2;16;19;8;10;9;3;17;13;15;1;26;5;20;18;22;24;4;7;25;23;11;14;53;6009942
53;6009942;6;21;12;2;16;19;8;10;9;3;17;13;15;1;26;5;20;18;22;24;4;7;25;23;11;14
6;21;12;19;16;2;8;10;9;3;17;13;15;1;26;5;20;18;22;24;4;7;25;23;11;14;53;5935477
53;5935477;6;21;12;19;16;2;8;10;9;3;17;13;15;1;26;5;20;18;22;24;4;7;25;23;11;14
6;21;12;19;16;2;8;10;9;3;20;13;15;1;26;5;17;18;22;24;4;7;25;23;11;14;53;5887337
54;5887337;6;21;12;19;16;2;8;10;9;3;20;13;15;1;26;5;17;18;22;24;4;7;25;23;11;14
6;21;12;19;16;2;8;10;9;7;20;13;15;1;26;5;17;18;22;24;4;3;25;23;11;14;54;5896782
54;5896782;6;21;12;19;16;2;8;10;9;7;20;13;15;1;26;5;17;18;22;24;4;3;25;23;11;14
6;21;12;19;16;2;8;10;9;7;20;13;15;1;26;5;17;18;22;23;4;3;25;24;11;14;54;5892525
54;5892525;6;21;12;19;16;2;8;10;9;7;20;13;15;1;26;5;17;18;22;23;4;3;25;24;11;14
6;21;12;19;16;2;8;10;9;7;20;13;15;1;22;5;17;18;26;23;4;3;25;24;11;14;54;5878455
54;5878455;6;21;12;19;16;2;8;10;9;7;20;13;15;1;22;5;17;18;26;23;4;3;25;24;11;14
6;21;12;19;16;2;8;10;9;11;20;13;15;1;22;5;17;18;26;23;4;3;25;24;7;14;54;5882452
54;5882452;6;21;12;19;16;2;8;10;9;11;20;13;15;1;22;5;17;18;26;23;4;3;25;24;7;14
19;21;12;6;16;2;8;10;9;11;20;13;15;1;22;5;17;18;26;23;4;3;25;24;7;14;54;5904232
54;5904232;19;21;12;6;16;2;8;10;9;11;20;13;15;1;22;5;17;18;26;23;4;3;25;24;7;14
2;21;12;6;16;19;8;10;9;11;20;13;15;1;22;5;17;18;26;23;4;3;25;24;7;14;54;5887167
54;5887167;2;21;12;6;16;19;8;10;9;11;20;13;15;1;22;5;17;18;26;23;4;3;25;24;7;14
2;21;12;6;16;19;8;10;9;11;20;13;15;26;22;5;17;18;1;23;4;3;25;24;7;14;54;5888710
54;5888710;2;21;12;6;16;19;8;10;9;11;20;13;15;26;22;5;17;18;1;23;4;3;25;24;7;14
2;21;12;6;16;15;8;10;9;11;20;13;19;26;22;5;17;18;1;23;4;3;25;24;7;14;54;5858814
54;5858814;2;21;12;6;16;15;8;10;9;11;20;13;19;26;22;5;17;18;1;23;4;3;25;24;7;14
2;21;12;6;16;15;23;10;9;11;20;13;19;26;22;5;17;18;1;8;4;3;25;24;7;14;54;5903594
54;5903594;2;21;12;6;16;15;23;10;9;11;20;13;19;26;22;5;17;18;1;8;4;3;25;24;7;14
2;21;12;6;16;15;23;10;9;11;20;13;19;18;22;5;17;26;1;8;4;3;25;24;7;14;54;5891720
54;5891720;2;21;12;6;16;15;23;10;9;11;20;13;19;18;22;5;17;26;1;8;4;3;25;24;7;14
2;21;12;6;16;15;23;10;9;11;20;13;19;18;22;5;17;3;1;8;4;26;25;24;7;14;54;5810196
54;5810196;2;21;12;6;16;15;23;10;9;11;20;13;19;18;22;5;17;3;1;8;4;26;25;24;7;14
2;21;12;6;16;15;23;10;9;11;20;13;19;18;17;5;22;3;1;8;4;26;25;24;7;14;54;5824815
54;5824815;2;21;12;6;16;15;23;10;9;11;20;13;19;18;17;5;22;3;1;8;4;26;25;24;7;14
2;9;12;6;16;15;23;10;21;11;20;13;19;18;17;5;22;3;1;8;4;26;25;24;7;14;54;5820607
54;5820607;2;9;12;6;16;15;23;10;21;11;20;13;19;18;17;5;22;3;1;8;4;26;25;24;7;14
2;9;12;6;16;15;23;10;21;11;20;13;19;4;17;5;22;3;1;8;18;26;25;24;7;14;54;5833659
54;5833659;2;9;12;6;16;15;23;10;21;11;20;13;19;4;17;5;22;3;1;8;18;26;25;24;7;14
2;9;12;7;16;15;23;10;21;11;20;13;19;4;17;5;22;3;1;8;18;26;25;24;6;14;54;5808334
54;5808334;2;9;12;7;16;15;23;10;21;11;20;13;19;4;17;5;22;3;1;8;18;26;25;24;6;14
2;9;12;7;16;19;23;10;21;11;20;13;15;4;17;5;22;3;1;8;18;26;25;24;6;14;54;5831809
54;5831809;2;9;12;7;16;19;23;10;21;11;20;13;15;4;17;5;22;3;1;8;18;26;25;24;6;14
2;9;12;7;18;19;23;10;21;11;20;13;15;4;17;5;22;3;1;8;16;26;25;24;6;14;54;5802491
54;5802491;2;9;12;7;18;19;23;10;21;11;20;13;15;4;17;5;22;3;1;8;16;26;25;24;6;14
2;9;12;7;18;19;23;11;21;10;20;13;15;4;17;5;22;3;1;8;16;26;25;24;6;14;54;5802531
54;5802531;2;9;12;7;18;19;23;11;21;10;20;13;15;4;17;5;22;3;1;8;16;26;25;24;6;14
2;9;12;7;17;19;23;11;21;10;20;13;15;4;18;5;22;3;1;8;16;26;25;24;6;14;54;5809345
54;5809345;2;9;12;7;17;19;23;11;21;10;20;13;15;4;18;5;22;3;1;8;16;26;25;24;6;14
2;9;12;7;17;19;23;11;21;10;8;13;15;4;18;5;22;3;1;20;16;26;25;24;6;14;54;5853689
55;5853689;2;9;12;7;17;19;23;11;21;10;8;13;15;4;18;5;22;3;1;20;16;26;25;24;6;14
2;9;12;7;17;19;14;11;21;10;8;13;15;4;18;5;22;3;1;20;16;26;25;24;6;23;55;5799864
55;5799864;2;9;12;7;17;19;14;11;21;10;8;13;15;4;18;5;22;3;1;20;16;26;25;24;6;23
2;9;12;7;17;19;14;11;21;13;8;10;15;4;18;5;22;3;1;20;16;26;25;24;6;23;55;5805364
55;5805364;2;9;12;7;17;19;14;11;21;13;8;10;15;4;18;5;22;3;1;20;16;26;25;24;6;23
4;9;12;7;17;19;14;11;21;13;8;10;15;2;18;5;22;3;1;20;16;26;25;24;6;23;55;5806956
55;5806956;4;9;12;7;17;19;14;11;21;13;8;10;15;2;18;5;22;3;1;20;16;26;25;24;6;23
4;9;12;7;17;19;14;11;21;13;8;10;15;2;18;5;22;3;1;20;6;26;25;24;16;23;55;5803681
55;5803681;4;9;12;7;17;19;14;11;21;13;8;10;15;2;18;5;22;3;1;20;6;26;25;24;16;23
4;9;22;7;17;19;14;11;21;13;8;10;15;2;18;5;12;3;1;20;6;26;25;24;16;23;55;5793297
55;5793297;4;9;22;7;17;19;14;11;21;13;8;10;15;2;18;5;12;3;1;20;6;26;25;24;16;23
24;9;22;7;17;19;14;11;21;13;8;10;15;2;18;5;12;3;1;20;6;26;25;4;16;23;55;5796885
55;5796885;24;9;22;7;17;19;14;11;21;13;8;10;15;2;18;5;12;3;1;20;6;26;25;4;16;23
24;9;22;10;17;19;14;11;21;13;8;7;15;2;18;5;12;3;1;20;6;26;25;4;16;23;55;5793951
55;5793951;24;9;22;10;17;19;14;11;21;13;8;7;15;2;18;5;12;3;1;20;6;26;25;4;16;23
24;9;22;10;17;19;14;11;21;13;8;7;15;18;2;5;12;3;1;20;6;26;25;4;16;23;55;5768906
55;5768906;24;9;22;10;17;19;14;11;21;13;8;7;15;18;2;5;12;3;1;20;6;26;25;4;16;23
24;9;22;10;19;17;14;11;21;13;8;7;15;18;2;5;12;3;1;20;6;26;25;4;16;23;55;5772352
55;5772352;24;9;22;10;19;17;14;11;21;13;8;7;15;18;2;5;12;3;1;20;6;26;25;4;16;23
24;9;12;10;19;17;14;11;21;13;8;7;15;18;2;5;22;3;1;20;6;26;25;4;16;23;55;5789918
55;5789918;24;9;12;10;19;17;14;11;21;13;8;7;15;18;2;5;22;3;1;20;6;26;25;4;16;23
15;9;12;10;19;17;14;11;21;13;8;7;24;18;2;5;22;3;1;20;6;26;25;4;16;23;55;5815704
55;5815704;15;9;12;10;19;17;14;11;21;13;8;7;24;18;2;5;22;3;1;20;6;26;25;4;16;23
15;9;12;10;19;17;14;11;21;13;8;7;24;18;2;5;22;3;1;20;4;26;25;6;16;23;55;5838469
55;5838469;15;9;12;10;19;17;14;11;21;13;8;7;24;18;2;5;22;3;1;20;4;26;25;6;16;23
15;9;12;10;19;17;14;11;21;13;8;7;24;18;2;1;22;3;5;20;4;26;25;6;16;23;55;5812730
55;5812730;15;9;12;10;19;17;14;11;21;13;8;7;24;18;2;1;22;3;5;20;4;26;25;6;16;23
15;9;12;10;19;17;14;11;21;13;8;7;24;18;2;3;22;1;5;20;4;26;25;6;16;23;55;5802917
55;5802917;15;9;12;10;19;17;14;11;21;13;8;7;24;18;2;3;22;1;5;20;4;26;25;6;16;23
15;9;12;10;19;26;14;11;21;13;8;7;24;18;2;3;22;1;5;20;4;17;25;6;16;23;55;5799631
55;5799631;15;9;12;10;19;26;14;11;21;13;8;7;24;18;2;3;22;1;5;20;4;17;25;6;16;23
15;9;12;10;19;26;13;11;21;14;8;7;24;18;2;3;22;1;5;20;4;17;25;6;16;23;55;5799307
55;5799307;15;9;12;10;19;26;13;11;21;14;8;7;24;18;2;3;22;1;5;20;4;17;25;6;16;23
5;9;12;10;19;26;13;11;21;14;8;7;24;18;2;3;22;1;15;20;4;17;25;6;16;23;55;6023009
55;6023009;5;9;12;10;19;26;13;11;21;14;8;7;24;18;2;3;22;1;15;20;4;17;25;6;16;23
5;9;12;10;19;26;13;11;21;14;8;7;24;23;2;3;22;1;15;20;4;17;25;6;16;18;55;6030137
55;6030137;5;9;12;10;19;26;13;11;21;14;8;7;24;23;2;3;22;1;15;20;4;17;25;6;16;18
5;9;12;10;14;26;13;11;21;19;8;7;24;23;2;3;22;1;15;20;4;17;25;6;16;18;55;6082419
55;6082419;5;9;12;10;14;26;13;11;21;19;8;7;24;23;2;3;22;1;15;20;4;17;25;6;16;18
5;9;12;10;14;26;21;11;13;19;8;7;24;23;2;3;22;1;15;20;4;17;25;6;16;18;55;6095407
56;6095407;5;9;12;10;14;26;21;11;13;19;8;7;24;23;2;3;22;1;15;20;4;17;25;6;16;18
5;9;12;10;14;26;21;11;13;19;8;7;24;23;2;3;18;1;15;20;4;17;25;6;16;22;56;6056039
56;6056039;5;9;12;10;14;26;21;11;13;19;8;7;24;23;2;3;18;1;15;20;4;17;25;6;16;22
5;9;12;10;14;26;19;11;13;21;8;7;24;23;2;3;18;1;15;20;4;17;25;6;16;22;56;6057596
56;6057596;5;9;12;10;14;26;19;11;13;21;8;7;24;23;2;3;18;1;15;20;4;17;25;6;16;22
5;9;12;10;14;26;19;11;13;21;8;7;24;23;2;3;18;6;15;20;4;17;25;1;16;22;56;6140056
56;6057596;5;9;12;10;14;26;19;11;13;21;8;7;24;23;2;3;18;1;15;20;4;17;25;6;16;22
5;9;12;10;14;26;19;11;13;21;8;7;24;23;2;3;22;1;15;20;4;17;25;6;16;18;56;6102578
56;6102578;5;9;12;10;14;26;19;11;13;21;8;7;24;23;2;3;22;1;15;20;4;17;25;6;16;18
5;9;12;10;14;26;19;11;13;21;8;15;24;23;2;3;22;1;7;20;4;17;25;6;16;18;56;6072081
56;6072081;5;9;12;10;14;26;19;11;13;21;8;15;24;23;2;3;22;1;7;20;4;17;25;6;16;18
5;9;12;10;14;26;19;11;7;21;8;15;24;23;2;3;22;1;13;20;4;17;25;6;16;18;56;6071133
56;6071133;5;9;12;10;14;26;19;11;7;21;8;15;24;23;2;3;22;1;13;20;4;17;25;6;16;18
5;9;12;10;14;26;19;11;7;21;8;15;24;23;2;3;4;1;13;20;22;17;25;6;16;18;56;5981349
56;5981349;5;9;12;10;14;26;19;11;7;21;8;15;24;23;2;3;4;1;13;20;22;17;25;6;16;18
5;9;25;10;14;26;19;11;7;21;8;15;24;23;2;3;4;1;13;20;22;17;12;6;16;18;56;5996048
56;5996048;5;9;25;10;14;26;19;11;7;21;8;15;24;23;2;3;4;1;13;20;22;17;12;6;16;18
5;16;25;10;14;26;19;11;7;21;8;15;24;23;2;3;4;1;13;20;22;17;12;6;9;18;56;5958124
56;5958124;5;16;25;10;14;26;19;11;7;21;8;15;24;23;2;3;4;1;13;20;22;17;12;6;9;18
5;15;25;10;14;26;19;11;7;21;8;16;24;23;2;3;4;1;13;20;22;17;12;6;9;18;56;5978960
56;5978960;5;15;25;10;14;26;19;11;7;21;8;16;24;23;2;3;4;1;13;20;22;17;12;6;9;18
5;15;25;10;14;26;19;11;7;21;17;16;24;23;2;3;4;1;13;20;22;8;12;6;9;18;56;5984616
56;5984616;5;15;25;10;14;26;19;11;7;21;17;16;24;23;2;3;4;1;13;20;22;8;12;6;9;18
5;15;25;10;14;26;21;11;7;19;17;16;24;23;2;3;4;1;13;20;22;8;12;6;9;18;56;5953345
56;5953345;5;15;25;10;14;26;21;11;7;19;17;16;24;23;2;3;4;1;13;20;22;8;12;6;9;18
5;15;25;10;14;26;21;11;7;19;17;16;24;23;13;3;4;1;2;20;22;8;12;6;9;18;56;5944595
56;5944595;5;15;25;10;14;26;21;11;7;19;17;16;24;23;13;3;4;1;2;20;22;8;12;6;9;18
5;15;25;10;14;26;21;11;18;19;17;16;24;23;13;3;4;1;2;20;22;8;12;6;9;7;56;5929285
56;5929285;5;15;25;10;14;26;21;11;18;19;17;16;24;23;13;3;4;1;2;20;22;8;12;6;9;7
5;15;25;23;14;26;21;11;18;19;17;16;24;10;13;3;4;1;2;20;22;8;12;6;9;7;56;5933784
56;5933784;5;15;25;23;14;26;21;11;18;19;17;16;24;10;13;3;4;1;2;20;22;8;12;6;9;7
5;11;25;23;14;26;21;15;18;19;17;16;24;10;13;3;4;1;2;20;22;8;12;6;9;7;56;5901498
56;5901498;5;11;25;23;14;26;21;15;18;19;17;16;24;10;13;3;4;1;2;20;22;8;12;6;9;7
5;11;25;23;14;26;21;15;18;19;17;16;24;10;13;3;4;1;2;20;22;7;12;6;9;8;56;5974039
56;5974039;5;11;25;23;14;26;21;15;18;19;17;16;24;10;13;3;4;1;2;20;22;7;12;6;9;8
5;11;25;23;17;26;21;15;18;19;14;16;24;10;13;3;4;1;2;20;22;7;12;6;9;8;56;6002079
56;6002079;5;11;25;23;17;26;21;15;18;19;14;16;24;10;13;3;4;1;2;20;22;7;12;6;9;8
5;11;25;23;13;26;21;15;18;19;14;16;24;10;17;3;4;1;2;20;22;7;12;6;9;8;56;6002995
56;6002995;5;11;25;23;13;26;21;15;18;19;14;16;24;10;17;3;4;1;2;20;22;7;12;6;9;8
5;22;25;23;13;26;21;15;18;19;14;16;24;10;17;3;4;1;2;20;11;7;12;6;9;8;56;6005178
57;6005178;5;22;25;23;13;26;21;15;18;19;14;16;24;10;17;3;4;1;2;20;11;7;12;6;9;8
5;22;25;23;13;26;21;15;18;19;14;16;24;9;17;3;4;1;2;20;11;7;12;6;10;8;57;5998476
57;5998476;5;22;25;23;13;26;21;15;18;19;14;16;24;9;17;3;4;1;2;20;11;7;12;6;10;8
5;22;25;3;13;26;21;15;18;19;14;16;24;9;17;23;4;1;2;20;11;7;12;6;10;8;57;5919053
57;5919053;5;22;25;3;13;26;21;15;18;19;14;16;24;9;17;23;4;1;2;20;11;7;12;6;10;8
5;22;19;3;13;26;21;15;18;25;14;16;24;9;17;23;4;1;2;20;11;7;12;6;10;8;57;6002539
57;5919053;5;22;25;3;13;26;21;15;18;19;14;16;24;9;17;23;4;1;2;20;11;7;12;6;10;8
5;22;25;3;13;26;21;15;18;10;14;16;24;9;17;23;4;1;2;20;11;7;12;6;19;8;57;5937108
57;5937108;5;22;25;3;13;26;21;15;18;10;14;16;24;9;17;23;4;1;2;20;11;7;12;6;19;8
5;22;25;3;13;26;21;15;18;10;14;16;24;9;17;4;23;1;2;20;11;7;12;6;19;8;57;5943231
57;5943231;5;22;25;3;13;26;21;15;18;10;14;16;24;9;17;4;23;1;2;20;11;7;12;6;19;8
5;22;25;3;13;26;21;15;18;10;14;16;24;9;17;19;23;1;2;20;11;7;12;6;4;8;57;5935665
57;5935665;5;22;25;3;13;26;21;15;18;10;14;16;24;9;17;19;23;1;2;20;11;7;12;6;4;8
5;22;25;3;13;26;21;15;18;23;14;16;24;9;17;19;10;1;2;20;11;7;12;6;4;8;57;5936235
57;5936235;5;22;25;3;13;26;21;15;18;23;14;16;24;9;17;19;10;1;2;20;11;7;12;6;4;8
5;22;25;3;13;26;21;15;18;23;10;16;24;9;17;19;14;1;2;20;11;7;12;6;4;8;57;5863766
57;5863766;5;22;25;3;13;26;21;15;18;23;10;16;24;9;17;19;14;1;2;20;11;7;12;6;4;8
