"X1";"X5807479";"X17";"X4";"X2";"X9";"X22";"X24";"X26";"X16";"X14";"X3";"X15";"X20";"X21";"X7";"X1.1";"X12";"X10";"X13";"X8";"X23";"X25";"X19";"X6";"X11";"X5";"X18"
69;5968959;12;16;2;15;8;22;19;21;9;25;18;6;23;14;20;1;10;7;3;5;4;17;24;13;26;11
6;16;2;15;8;22;19;21;9;25;18;12;23;14;20;1;10;7;3;5;4;17;24;13;26;11;69;5936850
69;5936850;6;16;2;15;8;22;19;21;9;25;18;12;23;14;20;1;10;7;3;5;4;17;24;13;26;11
6;16;2;15;8;22;19;21;9;14;18;12;23;25;20;1;10;7;3;5;4;17;24;13;26;11;69;5945571
69;5945571;6;16;2;15;8;22;19;21;9;14;18;12;23;25;20;1;10;7;3;5;4;17;24;13;26;11
6;16;2;15;8;22;26;21;9;14;18;12;23;25;20;1;10;7;3;5;4;17;24;13;19;11;69;5959505
70;5959505;6;16;2;15;8;22;26;21;9;14;18;12;23;25;20;1;10;7;3;5;4;17;24;13;19;11
6;16;2;15;8;22;26;21;9;14;18;12;23;20;25;1;10;7;3;5;4;17;24;13;19;11;70;5924395
70;5924395;6;16;2;15;8;22;26;21;9;14;18;12;23;20;25;1;10;7;3;5;4;17;24;13;19;11
6;16;2;15;8;22;7;21;9;14;18;12;23;20;25;1;10;26;3;5;4;17;24;13;19;11;70;5951066
70;5951066;6;16;2;15;8;22;7;21;9;14;18;12;23;20;25;1;10;26;3;5;4;17;24;13;19;11
6;16;24;15;8;22;7;21;9;14;18;12;23;20;25;1;10;26;3;5;4;17;2;13;19;11;70;5958457
70;5958457;6;16;24;15;8;22;7;21;9;14;18;12;23;20;25;1;10;26;3;5;4;17;2;13;19;11
6;16;24;15;8;22;7;21;9;14;5;12;23;20;25;1;10;26;3;18;4;17;2;13;19;11;70;5831610
70;5831610;6;16;24;15;8;22;7;21;9;14;5;12;23;20;25;1;10;26;3;18;4;17;2;13;19;11
6;16;24;15;5;22;7;21;9;14;8;12;23;20;25;1;10;26;3;18;4;17;2;13;19;11;70;5986726
70;5831610;6;16;24;15;8;22;7;21;9;14;5;12;23;20;25;1;10;26;3;18;4;17;2;13;19;11
6;16;24;15;8;22;7;21;9;14;5;1;23;20;25;12;10;26;3;18;4;17;2;13;19;11;70;5836703
70;5836703;6;16;24;15;8;22;7;21;9;14;5;1;23;20;25;12;10;26;3;18;4;17;2;13;19;11
6;16;24;15;8;22;7;21;9;14;5;1;3;20;25;12;10;26;23;18;4;17;2;13;19;11;70;5857848
70;5857848;6;16;24;15;8;22;7;21;9;14;5;1;3;20;25;12;10;26;23;18;4;17;2;13;19;11
6;16;24;15;8;22;7;21;9;20;5;1;3;14;25;12;10;26;23;18;4;17;2;13;19;11;70;5875308
70;5875308;6;16;24;15;8;22;7;21;9;20;5;1;3;14;25;12;10;26;23;18;4;17;2;13;19;11
6;16;11;15;8;22;7;21;9;20;5;1;3;14;25;12;10;26;23;18;4;17;2;13;19;24;70;5877917
70;5877917;6;16;11;15;8;22;7;21;9;20;5;1;3;14;25;12;10;26;23;18;4;17;2;13;19;24
6;16;11;15;8;22;7;21;9;14;5;1;3;20;25;12;10;26;23;18;4;17;2;13;19;24;70;5858107
70;5858107;6;16;11;15;8;22;7;21;9;14;5;1;3;20;25;12;10;26;23;18;4;17;2;13;19;24
6;16;11;15;8;22;14;21;9;7;5;1;3;20;25;12;10;26;23;18;4;17;2;13;19;24;70;5860042
70;5860042;6;16;11;15;8;22;14;21;9;7;5;1;3;20;25;12;10;26;23;18;4;17;2;13;19;24
24;16;11;15;8;22;14;21;9;7;5;1;3;20;25;12;10;26;23;18;4;17;2;13;19;6;70;5855409
70;5855409;24;16;11;15;8;22;14;21;9;7;5;1;3;20;25;12;10;26;23;18;4;17;2;13;19;6
24;16;25;15;8;22;14;21;9;7;5;1;3;20;11;12;10;26;23;18;4;17;2;13;19;6;70;5858560
70;5858560;24;16;25;15;8;22;14;21;9;7;5;1;3;20;11;12;10;26;23;18;4;17;2;13;19;6
24;16;25;15;8;22;14;21;9;7;5;1;3;20;11;17;10;26;23;18;4;12;2;13;19;6;70;5891584
70;5891584;24;16;25;15;8;22;14;21;9;7;5;1;3;20;11;17;10;26;23;18;4;12;2;13;19;6
24;16;25;15;8;22;2;21;9;7;5;1;3;20;11;17;10;26;23;18;4;12;14;13;19;6;70;5987840
70;5891584;24;16;25;15;8;22;14;21;9;7;5;1;3;20;11;17;10;26;23;18;4;12;2;13;19;6
24;16;25;15;8;22;14;7;9;21;5;1;3;20;11;17;10;26;23;18;4;12;2;13;19;6;70;5891544
70;5891544;24;16;25;15;8;22;14;7;9;21;5;1;3;20;11;17;10;26;23;18;4;12;2;13;19;6
24;16;6;15;8;22;14;7;9;21;5;1;3;20;11;17;10;26;23;18;4;12;2;13;19;25;70;5890913
70;5890913;24;16;6;15;8;22;14;7;9;21;5;1;3;20;11;17;10;26;23;18;4;12;2;13;19;25
24;16;6;15;8;22;14;7;18;21;5;1;3;20;11;17;10;26;23;9;4;12;2;13;19;25;70;5815574
70;5815574;24;16;6;15;8;22;14;7;18;21;5;1;3;20;11;17;10;26;23;9;4;12;2;13;19;25
24;26;6;15;8;22;14;7;18;21;5;1;3;20;11;17;10;16;23;9;4;12;2;13;19;25;70;5811303
70;5811303;24;26;6;15;8;22;14;7;18;21;5;1;3;20;11;17;10;16;23;9;4;12;2;13;19;25
24;26;6;15;8;22;14;19;18;21;5;1;3;20;11;17;10;16;23;9;4;12;2;13;7;25;70;5821969
71;5821969;24;26;6;15;8;22;14;19;18;21;5;1;3;20;11;17;10;16;23;9;4;12;2;13;7;25
17;26;6;15;8;22;14;19;18;21;5;1;3;20;11;24;10;16;23;9;4;12;2;13;7;25;71;5820603
71;5820603;17;26;6;15;8;22;14;19;18;21;5;1;3;20;11;24;10;16;23;9;4;12;2;13;7;25
17;26;6;15;8;22;14;19;18;21;5;1;3;20;11;24;7;16;23;9;4;12;2;13;10;25;71;5800529
71;5800529;17;26;6;15;8;22;14;19;18;21;5;1;3;20;11;24;7;16;23;9;4;12;2;13;10;25
17;26;6;15;8;22;14;19;18;21;5;1;3;4;11;24;7;16;23;9;20;12;2;13;10;25;71;5860556
71;5800529;17;26;6;15;8;22;14;19;18;21;5;1;3;20;11;24;7;16;23;9;4;12;2;13;10;25
17;26;6;15;19;22;14;8;18;21;5;1;3;20;11;24;7;16;23;9;4;12;2;13;10;25;71;5792954
71;5792954;17;26;6;15;19;22;14;8;18;21;5;1;3;20;11;24;7;16;23;9;4;12;2;13;10;25
17;26;6;18;19;22;14;8;15;21;5;1;3;20;11;24;7;16;23;9;4;12;2;13;10;25;71;5883884
71;5792954;17;26;6;15;19;22;14;8;18;21;5;1;3;20;11;24;7;16;23;9;4;12;2;13;10;25
17;26;6;15;19;22;14;8;18;21;5;2;3;20;11;24;7;16;23;9;4;12;1;13;10;25;71;5832145
71;5832145;17;26;6;15;19;22;14;8;18;21;5;2;3;20;11;24;7;16;23;9;4;12;1;13;10;25
17;26;6;15;19;22;14;8;18;21;5;2;3;20;11;24;7;16;23;9;4;12;13;1;10;25;71;5832145
71;5832145;17;26;6;15;19;22;14;8;18;21;5;2;3;20;11;24;7;16;23;9;4;12;13;1;10;25
17;26;6;15;19;22;10;8;18;21;5;2;3;20;11;24;7;16;23;9;4;12;13;1;14;25;71;5839536
71;5839536;17;26;6;15;19;22;10;8;18;21;5;2;3;20;11;24;7;16;23;9;4;12;13;1;14;25
17;19;6;15;26;22;10;8;18;21;5;2;3;20;11;24;7;16;23;9;4;12;13;1;14;25;71;5829441
71;5829441;17;19;6;15;26;22;10;8;18;21;5;2;3;20;11;24;7;16;23;9;4;12;13;1;14;25
17;8;6;15;26;22;10;19;18;21;5;2;3;20;11;24;7;16;23;9;4;12;13;1;14;25;71;5844242
71;5844242;17;8;6;15;26;22;10;19;18;21;5;2;3;20;11;24;7;16;23;9;4;12;13;1;14;25
17;8;6;15;26;7;10;19;18;21;5;2;3;20;11;24;22;16;23;9;4;12;13;1;14;25;71;5868217
71;5844242;17;8;6;15;26;22;10;19;18;21;5;2;3;20;11;24;7;16;23;9;4;12;13;1;14;25
16;8;6;15;26;22;10;19;18;21;5;2;3;20;11;24;7;17;23;9;4;12;13;1;14;25;71;5851465
71;5851465;16;8;6;15;26;22;10;19;18;21;5;2;3;20;11;24;7;17;23;9;4;12;13;1;14;25
16;8;6;15;26;22;10;19;18;9;5;2;3;20;11;24;7;17;23;21;4;12;13;1;14;25;71;5783928
71;5783928;16;8;6;15;26;22;10;19;18;9;5;2;3;20;11;24;7;17;23;21;4;12;13;1;14;25
16;8;6;15;26;22;10;19;18;9;5;2;3;20;11;24;7;17;13;21;4;12;23;1;14;25;71;5764220
71;5764220;16;8;6;15;26;22;10;19;18;9;5;2;3;20;11;24;7;17;13;21;4;12;23;1;14;25
16;8;20;15;26;22;10;19;18;9;5;2;3;6;11;24;7;17;13;21;4;12;23;1;14;25;71;5789866
71;5789866;16;8;20;15;26;22;10;19;18;9;5;2;3;6;11;24;7;17;13;21;4;12;23;1;14;25
16;8;20;15;26;22;10;24;18;9;5;2;3;6;11;19;7;17;13;21;4;12;23;1;14;25;71;5790867
71;5790867;16;8;20;15;26;22;10;24;18;9;5;2;3;6;11;19;7;17;13;21;4;12;23;1;14;25
16;8;20;15;26;22;10;2;18;9;5;24;3;6;11;19;7;17;13;21;4;12;23;1;14;25;71;5790765
71;5790765;16;8;20;15;26;22;10;2;18;9;5;24;3;6;11;19;7;17;13;21;4;12;23;1;14;25
16;8;20;15;26;22;10;2;18;9;5;24;3;6;11;19;7;17;12;21;4;13;23;1;14;25;71;5762342
71;5762342;16;8;20;15;26;22;10;2;18;9;5;24;3;6;11;19;7;17;12;21;4;13;23;1;14;25
16;8;20;18;26;22;10;2;15;9;5;24;3;6;11;19;7;17;12;21;4;13;23;1;14;25;71;5903046
71;5762342;16;8;20;15;26;22;10;2;18;9;5;24;3;6;11;19;7;17;12;21;4;13;23;1;14;25
16;8;20;15;26;22;10;2;18;9;5;24;12;6;11;19;7;17;3;21;4;13;23;1;14;25;71;5726121
72;5726121;16;8;20;15;26;22;10;2;18;9;5;24;12;6;11;19;7;17;3;21;4;13;23;1;14;25
16;8;20;18;26;22;10;2;15;9;5;24;12;6;11;19;7;17;3;21;4;13;23;1;14;25;72;5863591
72;5863591;16;8;20;18;26;22;10;2;15;9;5;24;12;6;11;19;7;17;3;21;4;13;23;1;14;25
16;8;20;18;3;22;10;2;15;9;5;24;12;6;11;19;7;17;26;21;4;13;23;1;14;25;72;5903679
72;5863591;16;8;20;18;26;22;10;2;15;9;5;24;12;6;11;19;7;17;3;21;4;13;23;1;14;25
16;8;20;13;26;22;10;2;15;9;5;24;12;6;11;19;7;17;3;21;4;18;23;1;14;25;72;5907207
72;5907207;16;8;20;13;26;22;10;2;15;9;5;24;12;6;11;19;7;17;3;21;4;18;23;1;14;25
16;8;20;13;26;22;10;2;4;9;5;24;12;6;11;19;7;17;3;21;15;18;23;1;14;25;72;5924365
72;5924365;16;8;20;13;26;22;10;2;4;9;5;24;12;6;11;19;7;17;3;21;15;18;23;1;14;25
16;8;20;13;26;22;10;2;4;9;5;24;12;14;11;19;7;17;3;21;15;18;23;1;6;25;72;5868437
72;5868437;16;8;20;13;26;22;10;2;4;9;5;24;12;14;11;19;7;17;3;21;15;18;23;1;6;25
16;19;20;13;26;22;10;2;4;9;5;24;12;14;11;8;7;17;3;21;15;18;23;1;6;25;72;5924798
72;5924798;16;19;20;13;26;22;10;2;4;9;5;24;12;14;11;8;7;17;3;21;15;18;23;1;6;25
16;19;20;13;26;10;22;2;4;9;5;24;12;14;11;8;7;17;3;21;15;18;23;1;6;25;72;5924798
72;5924798;16;19;20;13;26;10;22;2;4;9;5;24;12;14;11;8;7;17;3;21;15;18;23;1;6;25
16;19;20;13;26;10;7;2;4;9;5;24;12;14;11;8;22;17;3;21;15;18;23;1;6;25;72;5931466
72;5931466;16;19;20;13;26;10;7;2;4;9;5;24;12;14;11;8;22;17;3;21;15;18;23;1;6;25
16;19;20;13;26;10;7;2;4;9;11;24;12;14;5;8;22;17;3;21;15;18;23;1;6;25;72;6095742
72;5931466;16;19;20;13;26;10;7;2;4;9;5;24;12;14;11;8;22;17;3;21;15;18;23;1;6;25
16;19;20;13;26;10;7;2;4;9;5;24;12;14;1;8;22;17;3;21;15;18;23;11;6;25;72;5906432
72;5906432;16;19;20;13;26;10;7;2;4;9;5;24;12;14;1;8;22;17;3;21;15;18;23;11;6;25
16;19;20;13;26;10;7;2;4;9;5;24;12;14;1;8;22;17;3;21;15;6;23;11;18;25;72;5788820
72;5788820;16;19;20;13;26;10;7;2;4;9;5;24;12;14;1;8;22;17;3;21;15;6;23;11;18;25
16;19;20;13;10;26;7;2;4;9;5;24;12;14;1;8;22;17;3;21;15;6;23;11;18;25;72;5774748
72;5774748;16;19;20;13;10;26;7;2;4;9;5;24;12;14;1;8;22;17;3;21;15;6;23;11;18;25
16;19;20;13;10;26;7;2;4;9;5;24;12;25;1;8;22;17;3;21;15;6;23;11;18;14;72;5842097
72;5842097;16;19;20;13;10;26;7;2;4;9;5;24;12;25;1;8;22;17;3;21;15;6;23;11;18;14
16;19;20;13;10;26;7;2;4;9;5;24;12;25;1;8;18;17;3;21;15;6;23;11;22;14;72;5822825
72;5822825;16;19;20;13;10;26;7;2;4;9;5;24;12;25;1;8;18;17;3;21;15;6;23;11;22;14
16;19;20;13;10;26;7;2;4;9;15;24;12;25;1;8;18;17;3;21;5;6;23;11;22;14;72;5943700
72;5943700;16;19;20;13;10;26;7;2;4;9;15;24;12;25;1;8;18;17;3;21;5;6;23;11;22;14
16;19;20;13;10;26;7;2;4;9;18;24;12;25;1;8;15;17;3;21;5;6;23;11;22;14;72;6002113
72;6002113;16;19;20;13;10;26;7;2;4;9;18;24;12;25;1;8;15;17;3;21;5;6;23;11;22;14
16;19;20;13;6;26;7;2;4;9;18;24;12;25;1;8;15;17;3;21;5;10;23;11;22;14;72;5989325
72;5989325;16;19;20;13;6;26;7;2;4;9;18;24;12;25;1;8;15;17;3;21;5;10;23;11;22;14
16;19;20;13;6;26;7;2;4;9;18;24;12;25;1;8;15;17;3;21;14;10;23;11;22;5;72;6016926
72;5989325;16;19;20;13;6;26;7;2;4;9;18;24;12;25;1;8;15;17;3;21;5;10;23;11;22;14
16;19;20;13;6;26;25;2;4;9;18;24;12;7;1;8;15;17;3;21;5;10;23;11;22;14;72;5995922
72;5995922;16;19;20;13;6;26;25;2;4;9;18;24;12;7;1;8;15;17;3;21;5;10;23;11;22;14
16;19;20;13;7;26;25;2;4;9;18;24;12;6;1;8;15;17;3;21;5;10;23;11;22;14;72;5997406
73;5997406;16;19;20;13;7;26;25;2;4;9;18;24;12;6;1;8;15;17;3;21;5;10;23;11;22;14
16;19;1;13;7;26;25;2;4;9;18;24;12;6;20;8;15;17;3;21;5;10;23;11;22;14;73;6007430
73;6007430;16;19;1;13;7;26;25;2;4;9;18;24;12;6;20;8;15;17;3;21;5;10;23;11;22;14
16;19;1;13;7;26;25;2;4;9;18;24;12;6;20;8;5;17;3;21;15;10;23;11;22;14;73;5944976
73;5944976;16;19;1;13;7;26;25;2;4;9;18;24;12;6;20;8;5;17;3;21;15;10;23;11;22;14
16;15;1;13;7;26;25;2;4;9;18;24;12;6;20;8;5;17;3;21;19;10;23;11;22;14;73;5951248
73;5951248;16;15;1;13;7;26;25;2;4;9;18;24;12;6;20;8;5;17;3;21;19;10;23;11;22;14
16;15;1;13;7;26;25;9;4;2;18;24;12;6;20;8;5;17;3;21;19;10;23;11;22;14;73;5951308
73;5951308;16;15;1;13;7;26;25;9;4;2;18;24;12;6;20;8;5;17;3;21;19;10;23;11;22;14
16;15;1;13;7;26;25;9;4;2;18;24;12;6;20;8;5;17;3;21;22;10;23;11;19;14;73;5948289
73;5948289;16;15;1;13;7;26;25;9;4;2;18;24;12;6;20;8;5;17;3;21;22;10;23;11;19;14
16;15;1;13;7;26;10;9;4;2;18;24;12;6;20;8;5;17;3;21;22;25;23;11;19;14;73;5944529
73;5944529;16;15;1;13;7;26;10;9;4;2;18;24;12;6;20;8;5;17;3;21;22;25;23;11;19;14
16;15;1;13;7;26;10;9;4;2;18;24;12;6;20;8;5;17;25;21;22;3;23;11;19;14;73;5928283
73;5928283;16;15;1;13;7;26;10;9;4;2;18;24;12;6;20;8;5;17;25;21;22;3;23;11;19;14
16;15;1;13;7;26;10;9;4;2;6;24;12;18;20;8;5;17;25;21;22;3;23;11;19;14;73;5925518
73;5925518;16;15;1;13;7;26;10;9;4;2;6;24;12;18;20;8;5;17;25;21;22;3;23;11;19;14
16;15;23;13;7;26;10;9;4;2;6;24;12;18;20;8;5;17;25;21;22;3;1;11;19;14;73;5952904
73;5952904;16;15;23;13;7;26;10;9;4;2;6;24;12;18;20;8;5;17;25;21;22;3;1;11;19;14
16;15;23;13;7;4;10;9;26;2;6;24;12;18;20;8;5;17;25;21;22;3;1;11;19;14;73;6024765
73;5952904;16;15;23;13;7;26;10;9;4;2;6;24;12;18;20;8;5;17;25;21;22;3;1;11;19;14
16;21;23;13;7;26;10;9;4;2;6;24;12;18;20;8;5;17;25;15;22;3;1;11;19;14;73;5938748
73;5938748;16;21;23;13;7;26;10;9;4;2;6;24;12;18;20;8;5;17;25;15;22;3;1;11;19;14
16;21;23;13;7;26;10;9;4;2;6;24;12;18;20;8;5;17;11;15;22;3;1;25;19;14;73;5914030
73;5914030;16;21;23;13;7;26;10;9;4;2;6;24;12;18;20;8;5;17;11;15;22;3;1;25;19;14
16;21;23;13;7;26;10;9;4;2;6;24;12;18;20;8;5;17;15;11;22;3;1;25;19;14;73;5912023
73;5912023;16;21;23;13;7;26;10;9;4;2;6;24;12;18;20;8;5;17;15;11;22;3;1;25;19;14
6;21;23;13;7;26;10;9;4;2;16;24;12;18;20;8;5;17;15;11;22;3;1;25;19;14;73;5918325
73;5912023;16;21;23;13;7;26;10;9;4;2;6;24;12;18;20;8;5;17;15;11;22;3;1;25;19;14
26;21;23;13;7;16;10;9;4;2;6;24;12;18;20;8;5;17;15;11;22;3;1;25;19;14;73;5914846
73;5914846;26;21;23;13;7;16;10;9;4;2;6;24;12;18;20;8;5;17;15;11;22;3;1;25;19;14
8;21;23;13;7;16;10;9;4;2;6;24;12;18;20;26;5;17;15;11;22;3;1;25;19;14;73;5948914
73;5948914;8;21;23;13;7;16;10;9;4;2;6;24;12;18;20;26;5;17;15;11;22;3;1;25;19;14
8;21;23;13;7;9;10;16;4;2;6;24;12;18;20;26;5;17;15;11;22;3;1;25;19;14;73;6042989
73;6042989;8;21;23;13;7;9;10;16;4;2;6;24;12;18;20;26;5;17;15;11;22;3;1;25;19;14
8;21;23;13;7;9;16;10;4;2;6;24;12;18;20;26;5;17;15;11;22;3;1;25;19;14;73;6048033
73;6048033;8;21;23;13;7;9;16;10;4;2;6;24;12;18;20;26;5;17;15;11;22;3;1;25;19;14
16;21;23;13;7;9;8;10;4;2;6;24;12;18;20;26;5;17;15;11;22;3;1;25;19;14;73;6019577
73;6019577;16;21;23;13;7;9;8;10;4;2;6;24;12;18;20;26;5;17;15;11;22;3;1;25;19;14
16;21;23;13;7;9;8;10;4;2;6;24;12;18;20;26;5;17;11;15;22;3;1;25;19;14;73;6021584
74;6021584;16;21;23;13;7;9;8;10;4;2;6;24;12;18;20;26;5;17;11;15;22;3;1;25;19;14
16;21;23;13;7;9;8;10;4;2;6;24;1;18;20;26;5;17;11;15;22;3;12;25;19;14;74;5983015
74;5983015;16;21;23;13;7;9;8;10;4;2;6;24;1;18;20;26;5;17;11;15;22;3;12;25;19;14
16;21;23;13;1;9;8;10;4;2;6;24;7;18;20;26;5;17;11;15;22;3;12;25;19;14;74;6018755
74;6018755;16;21;23;13;1;9;8;10;4;2;6;24;7;18;20;26;5;17;11;15;22;3;12;25;19;14
16;21;23;13;1;9;8;10;4;2;6;24;14;18;20;26;5;17;11;15;22;3;12;25;19;7;74;5858600
74;5858600;16;21;23;13;1;9;8;10;4;2;6;24;14;18;20;26;5;17;11;15;22;3;12;25;19;7
16;21;23;13;1;9;8;10;4;2;6;24;14;3;20;26;5;17;11;15;22;18;12;25;19;7;74;5893904
74;5893904;16;21;23;13;1;9;8;10;4;2;6;24;14;3;20;26;5;17;11;15;22;18;12;25;19;7
6;21;23;13;1;9;8;10;4;2;16;24;14;3;20;26;5;17;11;15;22;18;12;25;19;7;74;5900480
74;5893904;16;21;23;13;1;9;8;10;4;2;6;24;14;3;20;26;5;17;11;15;22;18;12;25;19;7
16;21;23;13;1;9;8;24;4;2;6;10;14;3;20;26;5;17;11;15;22;18;12;25;19;7;74;5896702
74;5896702;16;21;23;13;1;9;8;24;4;2;6;10;14;3;20;26;5;17;11;15;22;18;12;25;19;7
16;21;23;13;1;9;8;24;5;2;6;10;14;3;20;26;4;17;11;15;22;18;12;25;19;7;74;5930287
74;5930287;16;21;23;13;1;9;8;24;5;2;6;10;14;3;20;26;4;17;11;15;22;18;12;25;19;7
16;21;23;13;1;9;8;24;5;2;6;10;14;3;18;26;4;17;11;15;22;20;12;25;19;7;74;5931927
74;5931927;16;21;23;13;1;9;8;24;5;2;6;10;14;3;18;26;4;17;11;15;22;20;12;25;19;7
16;21;23;13;1;9;8;24;5;2;6;10;14;3;18;26;4;17;22;15;11;20;12;25;19;7;74;5955948
74;5955948;16;21;23;13;1;9;8;24;5;2;6;10;14;3;18;26;4;17;22;15;11;20;12;25;19;7
16;21;23;13;1;9;12;24;5;2;6;10;14;3;18;26;4;17;22;15;11;20;8;25;19;7;74;6035697
74;5955948;16;21;23;13;1;9;8;24;5;2;6;10;14;3;18;26;4;17;22;15;11;20;12;25;19;7
16;21;23;13;1;9;8;24;5;20;6;10;14;3;18;26;4;17;22;15;11;2;12;25;19;7;74;5969828
74;5969828;16;21;23;13;1;9;8;24;5;20;6;10;14;3;18;26;4;17;22;15;11;2;12;25;19;7
16;21;23;13;1;9;8;24;12;20;6;10;14;3;18;26;4;17;22;15;11;2;5;25;19;7;74;5920177
74;5920177;16;21;23;13;1;9;8;24;12;20;6;10;14;3;18;26;4;17;22;15;11;2;5;25;19;7
1;21;23;13;16;9;8;24;12;20;6;10;14;3;18;26;4;17;22;15;11;2;5;25;19;7;74;5920225
74;5920225;1;21;23;13;16;9;8;24;12;20;6;10;14;3;18;26;4;17;22;15;11;2;5;25;19;7
1;21;23;13;16;9;8;24;12;20;6;10;14;3;18;26;4;5;22;15;11;2;17;25;19;7;74;5788856
74;5788856;1;21;23;13;16;9;8;24;12;20;6;10;14;3;18;26;4;5;22;15;11;2;17;25;19;7
1;21;23;13;16;9;8;24;18;20;6;10;14;3;12;26;4;5;22;15;11;2;17;25;19;7;74;5824079
74;5824079;1;21;23;13;16;9;8;24;18;20;6;10;14;3;12;26;4;5;22;15;11;2;17;25;19;7
1;21;23;13;16;9;26;24;18;20;6;10;14;3;12;8;4;5;22;15;11;2;17;25;19;7;74;5823106
74;5823106;1;21;23;13;16;9;26;24;18;20;6;10;14;3;12;8;4;5;22;15;11;2;17;25;19;7
1;21;23;13;16;9;26;24;18;20;6;7;14;3;12;8;4;5;22;15;11;2;17;25;19;10;74;5788695
74;5788695;1;21;23;13;16;9;26;24;18;20;6;7;14;3;12;8;4;5;22;15;11;2;17;25;19;10
1;21;23;13;16;9;26;24;11;20;6;7;14;3;12;8;4;5;22;15;18;2;17;25;19;10;74;5762628
74;5762628;1;21;23;13;16;9;26;24;11;20;6;7;14;3;12;8;4;5;22;15;18;2;17;25;19;10
1;21;23;13;16;7;26;24;11;20;6;9;14;3;12;8;4;5;22;15;18;2;17;25;19;10;74;5656673
74;5656673;1;21;23;13;16;7;26;24;11;20;6;9;14;3;12;8;4;5;22;15;18;2;17;25;19;10
1;21;23;13;16;7;26;24;25;20;6;9;14;3;12;8;4;5;22;15;18;2;17;11;19;10;74;5680822
75;5680822;1;21;23;13;16;7;26;24;25;20;6;9;14;3;12;8;4;5;22;15;18;2;17;11;19;10
1;13;23;21;16;7;26;24;25;20;6;9;14;3;12;8;4;5;22;15;18;2;17;11;19;10;75;5690244
75;5690244;1;13;23;21;16;7;26;24;25;20;6;9;14;3;12;8;4;5;22;15;18;2;17;11;19;10
1;13;23;21;16;7;26;20;25;24;6;9;14;3;12;8;4;5;22;15;18;2;17;11;19;10;75;5733284
75;5733284;1;13;23;21;16;7;26;20;25;24;6;9;14;3;12;8;4;5;22;15;18;2;17;11;19;10
1;13;23;21;16;7;11;20;25;24;6;9;14;3;12;8;4;5;22;15;18;2;17;26;19;10;75;5729841
75;5729841;1;13;23;21;16;7;11;20;25;24;6;9;14;3;12;8;4;5;22;15;18;2;17;26;19;10
1;13;23;21;16;7;11;20;25;24;6;2;14;3;12;8;4;5;22;15;18;9;17;26;19;10;75;5800025
75;5800025;1;13;23;21;16;7;11;20;25;24;6;2;14;3;12;8;4;5;22;15;18;9;17;26;19;10
1;13;23;21;16;7;11;20;25;24;6;2;9;3;12;8;4;5;22;15;18;14;17;26;19;10;75;5832453
75;5800025;1;13;23;21;16;7;11;20;25;24;6;2;14;3;12;8;4;5;22;15;18;9;17;26;19;10
1;13;11;21;16;7;23;20;25;24;6;2;14;3;12;8;4;5;22;15;18;9;17;26;19;10;75;5800595
75;5800595;1;13;11;21;16;7;23;20;25;24;6;2;14;3;12;8;4;5;22;15;18;9;17;26;19;10
1;13;11;21;16;7;23;20;25;24;6;2;14;3;12;8;26;5;22;15;18;9;17;4;19;10;75;5860180
75;5800595;1;13;11;21;16;7;23;20;25;24;6;2;14;3;12;8;4;5;22;15;18;9;17;26;19;10
1;4;11;21;16;7;23;20;25;24;6;2;14;3;12;8;13;5;22;15;18;9;17;26;19;10;75;5839777
75;5839777;1;4;11;21;16;7;23;20;25;24;6;2;14;3;12;8;13;5;22;15;18;9;17;26;19;10
1;4;11;21;16;7;23;20;25;24;6;2;14;3;12;8;13;17;22;15;18;9;5;26;19;10;75;6131117
75;5839777;1;4;11;21;16;7;23;20;25;24;6;2;14;3;12;8;13;5;22;15;18;9;17;26;19;10
1;4;11;21;16;7;23;20;25;24;6;2;14;3;12;8;13;5;26;15;18;9;17;22;19;10;75;5827350
75;5827350;1;4;11;21;16;7;23;20;25;24;6;2;14;3;12;8;13;5;26;15;18;9;17;22;19;10
1;4;11;21;16;7;23;20;25;24;6;2;14;26;12;8;13;5;3;15;18;9;17;22;19;10;75;5869057
75;5827350;1;4;11;21;16;7;23;20;25;24;6;2;14;3;12;8;13;5;26;15;18;9;17;22;19;10
9;4;11;21;16;7;23;20;25;24;6;2;14;3;12;8;13;5;26;15;18;1;17;22;19;10;75;5812199
75;5812199;9;4;11;21;16;7;23;20;25;24;6;2;14;3;12;8;13;5;26;15;18;1;17;22;19;10
9;4;11;21;16;7;23;20;25;24;6;2;14;3;12;1;13;5;26;15;18;8;17;22;19;10;75;5821893
75;5821893;9;4;11;21;16;7;23;20;25;24;6;2;14;3;12;1;13;5;26;15;18;8;17;22;19;10
9;4;11;21;16;7;23;20;25;24;6;2;14;3;12;1;13;5;10;15;18;8;17;22;19;26;75;5830292
75;5830292;9;4;11;21;16;7;23;20;25;24;6;2;14;3;12;1;13;5;10;15;18;8;17;22;19;26
9;4;11;21;16;7;23;20;5;24;6;2;14;3;12;1;13;25;10;15;18;8;17;22;19;26;75;5873848
75;5873848;9;4;11;21;16;7;23;20;5;24;6;2;14;3;12;1;13;25;10;15;18;8;17;22;19;26
9;4;11;21;16;7;23;20;5;24;6;2;14;3;26;1;13;25;10;15;18;8;17;22;19;12;75;5895516
75;5895516;9;4;11;21;16;7;23;20;5;24;6;2;14;3;26;1;13;25;10;15;18;8;17;22;19;12
