"X1";"X42164";"X6";"X10";"X4";"X11";"X8";"X7";"X9";"X2";"X12";"X3";"X5";"X1.1"
34;35864;10;12;6;1;8;2;9;4;5;3;11;7
10;12;6;1;2;8;9;4;5;3;11;7;34;46238
34;46238;10;12;6;1;2;8;9;4;5;3;11;7
10;12;6;1;2;8;7;4;5;3;11;9;34;50068
34;46238;10;12;6;1;2;8;9;4;5;3;11;7
10;8;6;1;2;12;9;4;5;3;11;7;34;33012
34;33012;10;8;6;1;2;12;9;4;5;3;11;7
10;11;6;1;2;12;9;4;5;3;8;7;34;33932
34;33932;10;11;6;1;2;12;9;4;5;3;8;7
10;4;6;1;2;12;9;11;5;3;8;7;34;47716
34;33932;10;11;6;1;2;12;9;4;5;3;8;7
10;11;6;1;7;12;9;4;5;3;8;2;34;32204
35;32204;10;11;6;1;7;12;9;4;5;3;8;2
8;11;6;1;7;12;9;4;5;3;10;2;35;28544
35;28544;8;11;6;1;7;12;9;4;5;3;10;2
12;11;6;1;7;8;9;4;5;3;10;2;35;26892
35;26892;12;11;6;1;7;8;9;4;5;3;10;2
12;11;6;1;7;5;9;4;8;3;10;2;35;24900
35;24900;12;11;6;1;7;5;9;4;8;3;10;2
12;11;6;10;7;5;9;4;8;3;1;2;35;25762
35;25762;12;11;6;10;7;5;9;4;8;3;1;2
5;11;6;10;7;12;9;4;8;3;1;2;35;20440
35;20440;5;11;6;10;7;12;9;4;8;3;1;2
5;6;11;10;7;12;9;4;8;3;1;2;35;34540
35;20440;5;11;6;10;7;12;9;4;8;3;1;2
5;11;12;10;7;6;9;4;8;3;1;2;35;19538
35;19538;5;11;12;10;7;6;9;4;8;3;1;2
5;11;12;1;7;6;9;4;8;3;10;2;35;20240
35;20240;5;11;12;1;7;6;9;4;8;3;10;2
3;11;12;1;7;6;9;4;8;5;10;2;35;48210
35;20240;5;11;12;1;7;6;9;4;8;3;10;2
5;11;3;1;7;6;9;4;8;12;10;2;35;28294
35;28294;5;11;3;1;7;6;9;4;8;12;10;2
5;11;3;4;7;6;9;1;8;12;10;2;35;32834
35;28294;5;11;3;1;7;6;9;4;8;12;10;2
5;11;3;1;8;6;9;4;7;12;10;2;35;30382
35;30382;5;11;3;1;8;6;9;4;7;12;10;2
5;11;3;4;8;6;9;1;7;12;10;2;35;34922
35;34922;5;11;3;4;8;6;9;1;7;12;10;2
5;11;3;4;12;6;9;1;7;8;10;2;35;30360
35;30360;5;11;3;4;12;6;9;1;7;8;10;2
5;11;3;7;12;6;9;1;4;8;10;2;35;28290
35;28290;5;11;3;7;12;6;9;1;4;8;10;2
7;11;3;5;12;6;9;1;4;8;10;2;35;35076
35;35076;7;11;3;5;12;6;9;1;4;8;10;2
7;11;3;10;12;6;9;1;4;8;5;2;35;37962
35;35076;7;11;3;5;12;6;9;1;4;8;10;2
2;11;3;5;12;6;9;1;4;8;10;7;35;43710
35;43710;2;11;3;5;12;6;9;1;4;8;10;7
2;11;3;5;12;6;9;1;4;10;8;7;35;34654
35;34654;2;11;3;5;12;6;9;1;4;10;8;7
2;11;3;1;12;6;9;5;4;10;8;7;35;30570
36;30570;2;11;3;1;12;6;9;5;4;10;8;7
12;11;3;1;2;6;9;5;4;10;8;7;36;22104
36;22104;12;11;3;1;2;6;9;5;4;10;8;7
1;11;3;12;2;6;9;5;4;10;8;7;36;26964
36;26964;1;11;3;12;2;6;9;5;4;10;8;7
9;11;3;12;2;6;1;5;4;10;8;7;36;22286
36;22286;9;11;3;12;2;6;1;5;4;10;8;7
9;11;3;12;5;6;1;2;4;10;8;7;36;33204
36;22286;9;11;3;12;2;6;1;5;4;10;8;7
9;11;3;1;2;6;12;5;4;10;8;7;36;24870
36;22286;9;11;3;12;2;6;1;5;4;10;8;7
12;11;3;9;2;6;1;5;4;10;8;7;36;18472
36;18472;12;11;3;9;2;6;1;5;4;10;8;7
12;11;9;3;2;6;1;5;4;10;8;7;36;22664
36;22664;12;11;9;3;2;6;1;5;4;10;8;7
12;11;9;3;2;6;1;5;8;10;4;7;36;22750
36;22750;12;11;9;3;2;6;1;5;8;10;4;7
12;11;9;3;2;6;1;5;7;10;4;8;36;23254
36;23254;12;11;9;3;2;6;1;5;7;10;4;8
12;11;9;3;1;6;2;5;7;10;4;8;36;26040
36;23254;12;11;9;3;2;6;1;5;7;10;4;8
4;11;9;3;2;6;1;5;7;10;12;8;36;29794
36;29794;4;11;9;3;2;6;1;5;7;10;12;8
4;2;9;3;11;6;1;5;7;10;12;8;36;36900
36;29794;4;11;9;3;2;6;1;5;7;10;12;8
4;11;9;3;2;8;1;5;7;10;12;6;36;35516
36;35516;4;11;9;3;2;8;1;5;7;10;12;6
4;11;9;3;2;8;1;5;12;10;7;6;36;35510
36;35510;4;11;9;3;2;8;1;5;12;10;7;6
4;11;9;3;2;8;1;5;12;10;6;7;36;32154
36;32154;4;11;9;3;2;8;1;5;12;10;6;7
4;3;9;11;2;8;1;5;12;10;6;7;36;34832
36;34832;4;3;9;11;2;8;1;5;12;10;6;7
8;3;9;11;2;4;1;5;12;10;6;7;36;36422
36;36422;8;3;9;11;2;4;1;5;12;10;6;7
8;3;9;11;2;1;4;5;12;10;6;7;36;40066
36;40066;8;3;9;11;2;1;4;5;12;10;6;7
8;3;9;11;4;1;2;5;12;10;6;7;36;36694
36;36694;8;3;9;11;4;1;2;5;12;10;6;7
9;3;8;11;4;1;2;5;12;10;6;7;36;38812
37;38812;9;3;8;11;4;1;2;5;12;10;6;7
9;3;8;11;4;1;2;5;12;6;10;7;37;57334
37;38812;9;3;8;11;4;1;2;5;12;10;6;7
9;3;8;11;4;1;2;5;6;10;12;7;37;38766
37;38766;9;3;8;11;4;1;2;5;6;10;12;7
11;3;8;9;4;1;2;5;6;10;12;7;37;38152
37;38152;11;3;8;9;4;1;2;5;6;10;12;7
11;3;8;5;4;1;2;9;6;10;12;7;37;46284
37;38152;11;3;8;9;4;1;2;5;6;10;12;7
11;3;8;9;1;4;2;5;6;10;12;7;37;30332
37;30332;11;3;8;9;1;4;2;5;6;10;12;7
11;3;8;9;1;4;10;5;6;2;12;7;37;42514
37;30332;11;3;8;9;1;4;2;5;6;10;12;7
11;6;8;9;1;4;2;5;3;10;12;7;37;20728
37;20728;11;6;8;9;1;4;2;5;3;10;12;7
11;6;8;1;9;4;2;5;3;10;12;7;37;20448
37;20448;11;6;8;1;9;4;2;5;3;10;12;7
11;3;8;1;9;4;2;5;6;10;12;7;37;30052
37;20448;11;6;8;1;9;4;2;5;3;10;12;7
1;6;8;11;9;4;2;5;3;10;12;7;37;37228
37;37228;1;6;8;11;9;4;2;5;3;10;12;7
1;6;8;11;9;4;5;2;3;10;12;7;37;41624
37;41624;1;6;8;11;9;4;5;2;3;10;12;7
1;6;8;5;9;4;11;2;3;10;12;7;37;41494
37;41494;1;6;8;5;9;4;11;2;3;10;12;7
1;6;8;5;9;4;11;2;12;10;3;7;37;41622
37;41494;1;6;8;5;9;4;11;2;3;10;12;7
2;6;8;5;9;4;11;1;3;10;12;7;37;30904
37;30904;2;6;8;5;9;4;11;1;3;10;12;7
10;6;8;5;9;4;11;1;3;2;12;7;37;33008
37;33008;10;6;8;5;9;4;11;1;3;2;12;7
10;6;8;5;9;4;7;1;3;2;12;11;37;40170
37;33008;10;6;8;5;9;4;11;1;3;2;12;7
10;6;8;5;9;4;11;1;7;2;12;3;37;34732
37;34732;10;6;8;5;9;4;11;1;7;2;12;3
10;7;8;5;9;4;11;1;6;2;12;3;37;32734
37;32734;10;7;8;5;9;4;11;1;6;2;12;3
10;7;8;4;9;5;11;1;6;2;12;3;37;27094
37;27094;10;7;8;4;9;5;11;1;6;2;12;3
10;9;8;4;7;5;11;1;6;2;12;3;37;44572
38;27094;10;7;8;4;9;5;11;1;6;2;12;3
10;7;8;4;9;5;11;1;6;2;3;12;38;28010
38;28010;10;7;8;4;9;5;11;1;6;2;3;12
10;3;8;4;9;5;11;1;6;2;7;12;38;37832
38;37832;10;3;8;4;9;5;11;1;6;2;7;12
10;3;8;4;9;5;11;6;1;2;7;12;38;37672
38;37672;10;3;8;4;9;5;11;6;1;2;7;12
1;3;8;4;9;5;11;6;10;2;7;12;38;37160
38;37160;1;3;8;4;9;5;11;6;10;2;7;12
4;3;8;1;9;5;11;6;10;2;7;12;38;27728
38;27728;4;3;8;1;9;5;11;6;10;2;7;12
4;8;3;1;9;5;11;6;10;2;7;12;38;37484
38;27728;4;3;8;1;9;5;11;6;10;2;7;12
4;3;12;1;9;5;11;6;10;2;7;8;38;31220
38;27728;4;3;8;1;9;5;11;6;10;2;7;12
4;3;8;1;9;5;7;6;10;2;11;12;38;34686
38;27728;4;3;8;1;9;5;11;6;10;2;7;12
4;3;12;1;9;5;11;6;10;2;7;8;38;31220
38;31220;4;3;12;1;9;5;11;6;10;2;7;8
5;3;12;1;9;4;11;6;10;2;7;8;38;35932
38;35932;5;3;12;1;9;4;11;6;10;2;7;8
3;5;12;1;9;4;11;6;10;2;7;8;38;47512
38;35932;5;3;12;1;9;4;11;6;10;2;7;8
3;5;12;1;9;4;11;6;10;2;7;8;38;47512
38;35932;5;3;12;1;9;4;11;6;10;2;7;8
5;3;2;1;9;4;11;6;10;12;7;8;38;35692
38;35692;5;3;2;1;9;4;11;6;10;12;7;8
5;3;10;1;9;4;11;6;2;12;7;8;38;34692
38;34692;5;3;10;1;9;4;11;6;2;12;7;8
5;10;3;1;9;4;11;6;2;12;7;8;38;40948
38;40948;5;10;3;1;9;4;11;6;2;12;7;8
5;4;3;1;9;10;11;6;2;12;7;8;38;54826
38;40948;5;10;3;1;9;4;11;6;2;12;7;8
1;10;3;5;9;4;11;6;2;12;7;8;38;42266
38;40948;5;10;3;1;9;4;11;6;2;12;7;8
5;10;3;1;9;4;11;12;2;6;7;8;38;38010
38;38010;5;10;3;1;9;4;11;12;2;6;7;8
5;4;3;1;9;10;11;12;2;6;7;8;38;51888
38;38010;5;10;3;1;9;4;11;12;2;6;7;8
5;10;3;1;9;4;11;12;2;8;7;6;38;46842
39;46842;5;10;3;1;9;4;11;12;2;8;7;6
3;10;5;1;9;4;11;12;2;8;7;6;39;51978
39;51978;3;10;5;1;9;4;11;12;2;8;7;6
9;10;5;1;3;4;11;12;2;8;7;6;39;54988
39;54988;9;10;5;1;3;4;11;12;2;8;7;6
9;6;5;1;3;4;11;12;2;8;7;10;39;40790
39;40790;9;6;5;1;3;4;11;12;2;8;7;10
9;6;5;1;3;4;11;8;2;12;7;10;39;44762
39;40790;9;6;5;1;3;4;11;12;2;8;7;10
9;6;12;1;3;4;11;5;2;8;7;10;39;30814
39;30814;9;6;12;1;3;4;11;5;2;8;7;10
9;10;12;1;3;4;11;5;2;8;7;6;39;45012
39;45012;9;10;12;1;3;4;11;5;2;8;7;6
7;10;12;1;3;4;11;5;2;8;9;6;39;31676
39;31676;7;10;12;1;3;4;11;5;2;8;9;6
7;10;12;1;3;4;11;5;2;8;6;9;39;32196
39;31676;7;10;12;1;3;4;11;5;2;8;9;6
7;10;3;1;12;4;11;5;2;8;9;6;39;30050
39;30050;7;10;3;1;12;4;11;5;2;8;9;6
4;10;3;1;12;7;11;5;2;8;9;6;39;34358
39;34358;4;10;3;1;12;7;11;5;2;8;9;6
4;10;3;1;12;7;11;8;2;5;9;6;39;36816
39;34358;4;10;3;1;12;7;11;5;2;8;9;6
4;10;3;6;12;7;11;5;2;8;9;1;39;32160
39;32160;4;10;3;6;12;7;11;5;2;8;9;1
4;10;12;6;3;7;11;5;2;8;9;1;39;28176
39;28176;4;10;12;6;3;7;11;5;2;8;9;1
6;10;12;4;3;7;11;5;2;8;9;1;39;34772
39;28176;4;10;12;6;3;7;11;5;2;8;9;1
4;10;12;6;9;7;11;5;2;8;3;1;39;31756
39;31756;4;10;12;6;9;7;11;5;2;8;3;1
5;10;12;6;9;7;11;4;2;8;3;1;39;33962
39;31756;4;10;12;6;9;7;11;5;2;8;3;1
4;10;12;6;9;8;11;5;2;7;3;1;39;25570
39;25570;4;10;12;6;9;8;11;5;2;7;3;1
2;10;12;6;9;8;11;5;4;7;3;1;39;22722
39;22722;2;10;12;6;9;8;11;5;4;7;3;1
12;10;2;6;9;8;11;5;4;7;3;1;39;32626
39;22722;2;10;12;6;9;8;11;5;4;7;3;1
2;10;12;6;4;8;11;5;9;7;3;1;39;25514
40;25514;2;10;12;6;4;8;11;5;9;7;3;1
2;10;12;6;1;8;11;5;9;7;3;4;40;28338
40;28338;2;10;12;6;1;8;11;5;9;7;3;4
2;12;10;6;1;8;11;5;9;7;3;4;40;39810
40;28338;2;10;12;6;1;8;11;5;9;7;3;4
2;10;12;6;1;11;8;5;9;7;3;4;40;41760
40;41760;2;10;12;6;1;11;8;5;9;7;3;4
2;10;12;6;1;11;8;5;9;7;4;3;40;40792
40;40792;2;10;12;6;1;11;8;5;9;7;4;3
2;10;12;6;1;11;9;5;8;7;4;3;40;38474
40;38474;2;10;12;6;1;11;9;5;8;7;4;3
2;10;12;9;1;11;6;5;8;7;4;3;40;37468
40;37468;2;10;12;9;1;11;6;5;8;7;4;3
2;10;12;9;8;11;6;5;1;7;4;3;40;40330
40;40330;2;10;12;9;8;11;6;5;1;7;4;3
2;10;12;11;8;9;6;5;1;7;4;3;40;41364
40;41364;2;10;12;11;8;9;6;5;1;7;4;3
2;10;1;11;8;9;6;5;12;7;4;3;40;46126
40;46126;2;10;1;11;8;9;6;5;12;7;4;3
2;3;1;11;8;9;6;5;12;7;4;10;40;48748
40;48748;2;3;1;11;8;9;6;5;12;7;4;10
2;3;1;11;8;9;6;5;10;7;4;12;40;48588
40;48588;2;3;1;11;8;9;6;5;10;7;4;12
2;5;1;11;8;9;6;3;10;7;4;12;40;62896
40;48588;2;3;1;11;8;9;6;5;10;7;4;12
2;3;11;1;8;9;6;5;10;7;4;12;40;41998
40;41998;2;3;11;1;8;9;6;5;10;7;4;12
2;3;1;11;8;9;6;5;10;7;4;12;40;48588
40;41998;2;3;11;1;8;9;6;5;10;7;4;12
2;10;11;1;8;9;6;5;3;7;4;12;40;34342
40;34342;2;10;11;1;8;9;6;5;3;7;4;12
2;10;11;1;8;9;6;3;5;7;4;12;40;50276
40;50276;2;10;11;1;8;9;6;3;5;7;4;12
2;10;11;1;8;9;6;3;12;7;4;5;40;47358
40;47358;2;10;11;1;8;9;6;3;12;7;4;5
2;10;11;1;8;12;6;3;9;7;4;5;40;48446
40;48446;2;10;11;1;8;12;6;3;9;7;4;5
2;10;11;12;8;1;6;3;9;7;4;5;40;36394
40;36394;2;10;11;12;8;1;6;3;9;7;4;5
2;10;11;12;8;1;6;3;9;4;7;5;40;35686
41;35686;2;10;11;12;8;1;6;3;9;4;7;5
5;10;11;12;8;1;6;3;9;4;7;2;41;22500
41;22500;5;10;11;12;8;1;6;3;9;4;7;2
5;10;7;12;8;1;6;3;9;4;11;2;41;27852
41;22500;5;10;11;12;8;1;6;3;9;4;7;2
5;10;11;12;8;1;3;6;9;4;7;2;41;21852
41;21852;5;10;11;12;8;1;3;6;9;4;7;2
5;10;11;4;8;1;3;6;9;12;7;2;41;26932
41;21852;5;10;11;12;8;1;3;6;9;4;7;2
5;10;11;12;8;1;3;2;9;4;7;6;41;27094
41;21852;5;10;11;12;8;1;3;6;9;4;7;2
4;10;11;12;8;1;3;6;9;5;7;2;41;44286
41;21852;5;10;11;12;8;1;3;6;9;4;7;2
4;10;11;12;8;1;3;6;9;5;7;2;41;44286
41;21852;5;10;11;12;8;1;3;6;9;4;7;2
5;10;11;12;8;1;3;7;9;4;6;2;41;30346
41;30346;5;10;11;12;8;1;3;7;9;4;6;2
5;10;11;12;2;1;3;7;9;4;6;8;41;35962
41;35962;5;10;11;12;2;1;3;7;9;4;6;8
5;10;11;12;2;1;3;7;9;6;4;8;41;46614
41;46614;5;10;11;12;2;1;3;7;9;6;4;8
4;10;11;12;2;1;3;7;9;6;5;8;41;51580
41;46614;5;10;11;12;2;1;3;7;9;6;4;8
5;10;6;12;2;1;3;7;9;11;4;8;41;40670
41;40670;5;10;6;12;2;1;3;7;9;11;4;8
5;10;6;3;2;1;12;7;9;11;4;8;41;34358
41;34358;5;10;6;3;2;1;12;7;9;11;4;8
5;10;6;3;2;1;4;7;9;11;12;8;41;32982
41;32982;5;10;6;3;2;1;4;7;9;11;12;8
5;10;6;3;2;1;4;12;9;11;7;8;41;23818
41;23818;5;10;6;3;2;1;4;12;9;11;7;8
5;10;6;11;2;1;4;12;9;3;7;8;41;36002
41;23818;5;10;6;3;2;1;4;12;9;11;7;8
3;10;6;5;2;1;4;12;9;11;7;8;41;31116
41;23818;5;10;6;3;2;1;4;12;9;11;7;8
5;10;6;3;2;1;4;12;11;9;7;8;41;29996
41;29996;5;10;6;3;2;1;4;12;11;9;7;8
8;10;6;3;2;1;4;12;11;9;7;5;41;33008
41;33008;8;10;6;3;2;1;4;12;11;9;7;5
9;10;6;3;2;1;4;12;11;8;7;5;41;44014
42;33008;8;10;6;3;2;1;4;12;11;9;7;5
8;10;6;3;5;1;4;12;11;9;7;2;42;25760
42;25760;8;10;6;3;5;1;4;12;11;9;7;2
8;10;6;3;12;1;4;5;11;9;7;2;42;39362
42;25760;8;10;6;3;5;1;4;12;11;9;7;2
8;10;6;3;5;9;4;12;11;1;7;2;42;45996
42;25760;8;10;6;3;5;1;4;12;11;9;7;2
8;10;6;3;5;1;4;12;9;11;7;2;42;24984
42;24984;8;10;6;3;5;1;4;12;9;11;7;2
8;10;6;3;5;1;4;9;12;11;7;2;42;29292
42;24984;8;10;6;3;5;1;4;12;9;11;7;2
4;10;6;3;5;1;8;12;9;11;7;2;42;36274
42;24984;8;10;6;3;5;1;4;12;9;11;7;2
8;10;6;3;9;1;4;12;5;11;7;2;42;24494
42;24494;8;10;6;3;9;1;4;12;5;11;7;2
8;11;6;3;9;1;4;12;5;10;7;2;42;40604
42;24494;8;10;6;3;9;1;4;12;5;11;7;2
8;10;6;3;9;1;4;12;7;11;5;2;42;24394
42;24394;8;10;6;3;9;1;4;12;7;11;5;2
10;8;6;3;9;1;4;12;7;11;5;2;42;28856
42;24394;8;10;6;3;9;1;4;12;7;11;5;2
8;10;6;3;9;1;12;4;7;11;5;2;42;34434
42;24394;8;10;6;3;9;1;4;12;7;11;5;2
8;4;6;3;9;1;10;12;7;11;5;2;42;33202
42;24394;8;10;6;3;9;1;4;12;7;11;5;2
8;10;6;3;9;1;4;2;7;11;5;12;42;32360
42;24394;8;10;6;3;9;1;4;12;7;11;5;2
8;10;6;3;9;1;4;2;7;11;5;12;42;32360
42;24394;8;10;6;3;9;1;4;12;7;11;5;2
8;10;12;3;9;1;4;6;7;11;5;2;42;25234
42;25234;8;10;12;3;9;1;4;6;7;11;5;2
8;10;12;1;9;3;4;6;7;11;5;2;42;31604
42;31604;8;10;12;1;9;3;4;6;7;11;5;2
8;10;12;5;9;3;4;6;7;11;1;2;42;31606
42;31606;8;10;12;5;9;3;4;6;7;11;1;2
7;10;12;5;9;3;4;6;8;11;1;2;42;30154
42;30154;7;10;12;5;9;3;4;6;8;11;1;2
7;10;12;5;9;3;8;6;4;11;1;2;42;29340
42;29340;7;10;12;5;9;3;8;6;4;11;1;2
7;10;12;5;9;11;8;6;4;3;1;2;42;49198
43;29340;7;10;12;5;9;3;8;6;4;11;1;2
7;10;12;9;5;3;8;6;4;11;1;2;43;28140
43;28140;7;10;12;9;5;3;8;6;4;11;1;2
7;10;12;9;5;3;8;6;4;11;2;1;43;26220
43;26220;7;10;12;9;5;3;8;6;4;11;2;1
7;1;12;9;5;3;8;6;4;11;2;10;43;26404
43;26404;7;1;12;9;5;3;8;6;4;11;2;10
7;1;12;8;5;3;9;6;4;11;2;10;43;26168
43;26168;7;1;12;8;5;3;9;6;4;11;2;10
5;1;12;8;7;3;9;6;4;11;2;10;43;33464
43;26168;7;1;12;8;5;3;9;6;4;11;2;10
7;1;12;8;5;3;9;6;10;11;2;4;43;26622
43;26168;7;1;12;8;5;3;9;6;4;11;2;10
7;1;8;12;5;3;9;6;4;11;2;10;43;26216
43;26216;7;1;8;12;5;3;9;6;4;11;2;10
11;1;8;12;5;3;9;6;4;7;2;10;43;44708
43;26216;7;1;8;12;5;3;9;6;4;11;2;10
7;1;8;12;5;3;9;6;2;11;4;10;43;26320
43;26320;7;1;8;12;5;3;9;6;2;11;4;10
7;1;8;12;5;10;9;6;2;11;4;3;43;18566
43;18566;7;1;8;12;5;10;9;6;2;11;4;3
7;1;8;12;5;10;9;2;6;11;4;3;43;33156
43;18566;7;1;8;12;5;10;9;6;2;11;4;3
7;9;8;12;5;10;1;6;2;11;4;3;43;30998
43;18566;7;1;8;12;5;10;9;6;2;11;4;3
7;8;1;12;5;10;9;6;2;11;4;3;43;31890
43;18566;7;1;8;12;5;10;9;6;2;11;4;3
7;1;8;12;5;11;9;6;2;10;4;3;43;34626
43;34626;7;1;8;12;5;11;9;6;2;10;4;3
7;1;8;2;5;11;9;6;12;10;4;3;43;37082
43;37082;7;1;8;2;5;11;9;6;12;10;4;3
7;1;8;2;5;10;9;6;12;11;4;3;43;21228
43;21228;7;1;8;2;5;10;9;6;12;11;4;3
7;1;8;2;5;10;12;6;9;11;4;3;43;20272
43;20272;7;1;8;2;5;10;12;6;9;11;4;3
7;1;8;2;4;10;12;6;9;11;5;3;43;26060
43;26060;7;1;8;2;4;10;12;6;9;11;5;3
7;12;8;2;4;10;1;6;9;11;5;3;43;40852
43;26060;7;1;8;2;4;10;12;6;9;11;5;3
12;1;8;2;4;10;7;6;9;11;5;3;43;45266
44;26060;7;1;8;2;4;10;12;6;9;11;5;3
7;1;8;2;4;10;12;6;11;9;5;3;44;30360
44;30360;7;1;8;2;4;10;12;6;11;9;5;3
7;1;8;10;4;2;12;6;11;9;5;3;44;32848
44;30360;7;1;8;2;4;10;12;6;11;9;5;3
7;1;8;2;4;10;12;6;11;3;5;9;44;41688
44;30360;7;1;8;2;4;10;12;6;11;9;5;3
7;1;8;2;6;10;12;4;11;9;5;3;44;33988
44;33988;7;1;8;2;6;10;12;4;11;9;5;3
7;3;8;2;6;10;12;4;11;9;5;1;44;51292
44;33988;7;1;8;2;6;10;12;4;11;9;5;3
7;1;8;4;6;10;12;2;11;9;5;3;44;35556
44;35556;7;1;8;4;6;10;12;2;11;9;5;3
7;1;8;11;6;10;12;2;4;9;5;3;44;41076
44;35556;7;1;8;4;6;10;12;2;11;9;5;3
7;1;12;4;6;10;8;2;11;9;5;3;44;33292
44;33292;7;1;12;4;6;10;8;2;11;9;5;3
7;10;12;4;6;1;8;2;11;9;5;3;44;33604
44;33604;7;10;12;4;6;1;8;2;11;9;5;3
7;10;5;4;6;1;8;2;11;9;12;3;44;32794
44;32794;7;10;5;4;6;1;8;2;11;9;12;3
7;8;5;4;6;1;10;2;11;9;12;3;44;48070
44;32794;7;10;5;4;6;1;8;2;11;9;12;3
7;10;5;1;6;4;8;2;11;9;12;3;44;36592
44;32794;7;10;5;4;6;1;8;2;11;9;12;3
7;10;5;4;6;1;8;12;11;9;2;3;44;35500
44;32794;7;10;5;4;6;1;8;2;11;9;12;3
7;10;5;4;6;8;1;2;11;9;12;3;44;33412
44;33412;7;10;5;4;6;8;1;2;11;9;12;3
7;10;5;4;6;8;11;2;1;9;12;3;44;35108
44;33412;7;10;5;4;6;8;1;2;11;9;12;3
7;10;2;4;6;8;1;5;11;9;12;3;44;40588
44;33412;7;10;5;4;6;8;1;2;11;9;12;3
7;10;9;4;6;8;1;2;11;5;12;3;44;39486
44;33412;7;10;5;4;6;8;1;2;11;9;12;3
7;10;3;4;6;8;1;2;11;9;12;5;44;34186
44;34186;7;10;3;4;6;8;1;2;11;9;12;5
7;10;3;4;6;5;1;2;11;9;12;8;44;32502
44;32502;7;10;3;4;6;5;1;2;11;9;12;8
7;10;3;12;6;5;1;2;11;9;4;8;44;34988
45;32502;7;10;3;4;6;5;1;2;11;9;12;8
7;10;2;4;6;5;1;3;11;9;12;8;45;37534
45;32502;7;10;3;4;6;5;1;2;11;9;12;8
7;10;3;4;2;5;1;6;11;9;12;8;45;28170
45;28170;7;10;3;4;2;5;1;6;11;9;12;8
7;10;3;11;2;5;1;6;4;9;12;8;45;32692
45;28170;7;10;3;4;2;5;1;6;11;9;12;8
7;10;3;9;2;5;1;6;11;4;12;8;45;22376
45;22376;7;10;3;9;2;5;1;6;11;4;12;8
7;10;11;9;2;5;1;6;3;4;12;8;45;21436
45;21436;7;10;11;9;2;5;1;6;3;4;12;8
7;10;11;9;2;5;1;6;3;12;4;8;45;26184
45;21436;7;10;11;9;2;5;1;6;3;4;12;8
7;10;11;9;2;12;1;6;3;4;5;8;45;30788
45;21436;7;10;11;9;2;5;1;6;3;4;12;8
7;10;11;9;2;5;3;6;1;4;12;8;45;23806
45;23806;7;10;11;9;2;5;3;6;1;4;12;8
4;10;11;9;2;5;3;6;1;7;12;8;45;50538
45;23806;7;10;11;9;2;5;3;6;1;4;12;8
7;9;11;10;2;5;3;6;1;4;12;8;45;37582
45;23806;7;10;11;9;2;5;3;6;1;4;12;8
7;10;11;9;2;5;3;6;8;4;12;1;45;21840
45;21840;7;10;11;9;2;5;3;6;8;4;12;1
7;10;5;9;2;11;3;6;8;4;12;1;45;30056
45;30056;7;10;5;9;2;11;3;6;8;4;12;1
7;10;5;8;2;11;3;6;9;4;12;1;45;29586
45;29586;7;10;5;8;2;11;3;6;9;4;12;1
7;10;5;1;2;11;3;6;9;4;12;8;45;27218
45;27218;7;10;5;1;2;11;3;6;9;4;12;8
7;10;5;1;2;11;3;6;12;4;9;8;45;27176
45;27176;7;10;5;1;2;11;3;6;12;4;9;8
7;10;5;1;2;11;3;6;12;4;8;9;45;29680
45;29680;7;10;5;1;2;11;3;6;12;4;8;9
7;10;5;1;2;3;11;6;12;4;8;9;45;27926
45;27926;7;10;5;1;2;3;11;6;12;4;8;9
7;10;5;1;2;3;6;11;12;4;8;9;45;39858
45;27926;7;10;5;1;2;3;11;6;12;4;8;9
7;10;5;11;2;3;1;6;12;4;8;9;45;32896
45;27926;7;10;5;1;2;3;11;6;12;4;8;9
7;10;5;1;2;3;6;11;12;4;8;9;45;39858
46;39858;7;10;5;1;2;3;6;11;12;4;8;9
7;10;5;1;2;3;6;11;4;12;8;9;46;27558
46;27558;7;10;5;1;2;3;6;11;4;12;8;9
7;10;5;11;2;3;6;1;4;12;8;9;46;46232
46;27558;7;10;5;1;2;3;6;11;4;12;8;9
7;11;5;1;2;3;6;10;4;12;8;9;46;47834
46;27558;7;10;5;1;2;3;6;11;4;12;8;9
7;10;5;1;2;3;4;11;6;12;8;9;46;30088
46;27558;7;10;5;1;2;3;6;11;4;12;8;9
7;2;5;1;10;3;6;11;4;12;8;9;46;31456
46;31456;7;2;5;1;10;3;6;11;4;12;8;9
7;2;5;9;10;3;6;11;4;12;8;1;46;37240
46;37240;7;2;5;9;10;3;6;11;4;12;8;1
7;2;5;10;9;3;6;11;4;12;8;1;46;38200
46;37240;7;2;5;9;10;3;6;11;4;12;8;1
7;2;5;9;4;3;6;11;10;12;8;1;46;38706
46;38706;7;2;5;9;4;3;6;11;10;12;8;1
7;2;5;8;4;3;6;11;10;12;9;1;46;43930
46;43930;7;2;5;8;4;3;6;11;10;12;9;1
7;2;5;11;4;3;6;8;10;12;9;1;46;55360
46;43930;7;2;5;8;4;3;6;11;10;12;9;1
8;2;5;7;4;3;6;11;10;12;9;1;46;52534
46;43930;7;2;5;8;4;3;6;11;10;12;9;1
7;2;1;8;4;3;6;11;10;12;9;5;46;44332
46;44332;7;2;1;8;4;3;6;11;10;12;9;5
12;2;1;8;4;3;6;11;10;7;9;5;46;52390
46;44332;7;2;1;8;4;3;6;11;10;12;9;5
7;5;1;8;4;3;6;11;10;12;9;2;46;25784
