"X1";"X48206";"X3";"X2";"X1.1";"X6";"X5";"X10";"X12";"X9";"X11";"X4";"X7";"X8"
1;7;3;2;5;8;12;4;6;9;10;11;32;41218
33;41218;1;7;3;2;5;8;12;4;6;9;10;11
1;7;3;2;5;12;8;4;6;9;10;11;33;33236
33;33236;1;7;3;2;5;12;8;4;6;9;10;11
1;8;3;2;5;12;7;4;6;9;10;11;33;44888
33;33236;1;7;3;2;5;12;8;4;6;9;10;11
1;7;3;6;5;12;8;4;2;9;10;11;33;34316
33;34316;1;7;3;6;5;12;8;4;2;9;10;11
1;7;3;2;5;12;8;4;6;9;10;11;33;33236
33;33236;1;7;3;2;5;12;8;4;6;9;10;11
1;7;3;2;5;6;8;4;12;9;10;11;33;45476
33;33236;1;7;3;2;5;12;8;4;6;9;10;11
1;7;3;12;5;2;8;4;6;9;10;11;33;34766
33;33236;1;7;3;2;5;12;8;4;6;9;10;11
1;4;3;2;5;12;8;7;6;9;10;11;33;45544
33;33236;1;7;3;2;5;12;8;4;6;9;10;11
3;7;1;2;5;12;8;4;6;9;10;11;33;38040
33;33236;1;7;3;2;5;12;8;4;6;9;10;11
1;7;11;2;5;12;8;4;6;9;10;3;33;34148
33;34148;1;7;11;2;5;12;8;4;6;9;10;3
1;7;11;9;5;12;8;4;6;2;10;3;33;36038
33;36038;1;7;11;9;5;12;8;4;6;2;10;3
1;7;11;9;3;12;8;4;6;2;10;5;33;36866
33;36866;1;7;11;9;3;12;8;4;6;2;10;5
1;7;11;9;3;12;8;4;6;10;2;5;33;34118
33;34118;1;7;11;9;3;12;8;4;6;10;2;5
4;7;11;9;3;12;8;1;6;10;2;5;33;29792
33;29792;4;7;11;9;3;12;8;1;6;10;2;5
4;3;11;9;7;12;8;1;6;10;2;5;33;32018
33;32018;4;3;11;9;7;12;8;1;6;10;2;5
4;3;11;12;7;9;8;1;6;10;2;5;33;35290
33;35290;4;3;11;12;7;9;8;1;6;10;2;5
4;3;11;2;7;9;8;1;6;10;12;5;33;31598
33;31598;4;3;11;2;7;9;8;1;6;10;12;5
4;3;11;2;7;9;8;1;6;5;12;10;33;39662
33;39662;4;3;11;2;7;9;8;1;6;5;12;10
4;3;11;2;7;5;8;1;6;9;12;10;33;36722
33;36722;4;3;11;2;7;5;8;1;6;9;12;10
4;3;11;1;7;5;8;2;6;9;12;10;33;28916
33;28916;4;3;11;1;7;5;8;2;6;9;12;10
4;3;6;1;7;5;8;2;11;9;12;10;33;28158
34;28158;4;3;6;1;7;5;8;2;11;9;12;10
4;3;6;1;12;5;8;2;11;9;7;10;34;33716
34;28158;4;3;6;1;7;5;8;2;11;9;12;10
4;3;6;1;7;10;8;2;11;9;12;5;34;38152
34;38152;4;3;6;1;7;10;8;2;11;9;12;5
4;3;11;1;7;10;8;2;6;9;12;5;34;38760
34;38760;4;3;11;1;7;10;8;2;6;9;12;5
5;3;11;1;7;10;8;2;6;9;12;4;34;30626
34;30626;5;3;11;1;7;10;8;2;6;9;12;4
4;3;11;1;7;10;8;2;6;9;12;5;34;38760
34;38760;4;3;11;1;7;10;8;2;6;9;12;5
5;3;11;1;7;10;8;2;6;9;12;4;34;30626
34;30626;5;3;11;1;7;10;8;2;6;9;12;4
5;3;11;1;7;10;8;12;6;9;2;4;34;29682
34;29682;5;3;11;1;7;10;8;12;6;9;2;4
5;3;11;1;10;7;8;12;6;9;2;4;34;30184
34;30184;5;3;11;1;10;7;8;12;6;9;2;4
5;3;11;1;2;7;8;12;6;9;10;4;34;36316
34;30184;5;3;11;1;10;7;8;12;6;9;2;4
5;3;11;1;10;8;7;12;6;9;2;4;34;33642
34;33642;5;3;11;1;10;8;7;12;6;9;2;4
5;3;10;1;11;8;7;12;6;9;2;4;34;32752
34;32752;5;3;10;1;11;8;7;12;6;9;2;4
5;3;7;1;11;8;10;12;6;9;2;4;34;30964
34;30964;5;3;7;1;11;8;10;12;6;9;2;4
5;3;7;1;2;8;10;12;6;9;11;4;34;34910
34;30964;5;3;7;1;11;8;10;12;6;9;2;4
5;3;7;1;6;8;10;12;11;9;2;4;34;37176
34;30964;5;3;7;1;11;8;10;12;6;9;2;4
5;3;7;1;12;8;10;11;6;9;2;4;34;38830
34;30964;5;3;7;1;11;8;10;12;6;9;2;4
9;3;7;1;11;8;10;12;6;5;2;4;34;58428
34;30964;5;3;7;1;11;8;10;12;6;9;2;4
9;3;7;1;11;8;10;12;6;5;2;4;34;58428
34;30964;5;3;7;1;11;8;10;12;6;9;2;4
5;3;10;1;11;8;7;12;6;9;2;4;34;32752
34;32752;5;3;10;1;11;8;7;12;6;9;2;4
5;3;11;1;10;8;7;12;6;9;2;4;34;33642
34;32752;5;3;10;1;11;8;7;12;6;9;2;4
5;3;10;12;11;8;7;1;6;9;2;4;34;40158
35;40158;5;3;10;12;11;8;7;1;6;9;2;4
5;12;10;3;11;8;7;1;6;9;2;4;35;51466
35;40158;5;3;10;12;11;8;7;1;6;9;2;4
3;5;10;12;11;8;7;1;6;9;2;4;35;38162
35;38162;3;5;10;12;11;8;7;1;6;9;2;4
3;5;10;12;2;8;7;1;6;9;11;4;35;36432
35;36432;3;5;10;12;2;8;7;1;6;9;11;4
3;5;8;12;2;10;7;1;6;9;11;4;35;38530
35;38530;3;5;8;12;2;10;7;1;6;9;11;4
3;5;9;12;2;10;7;1;6;8;11;4;35;29116
35;29116;3;5;9;12;2;10;7;1;6;8;11;4
3;5;9;12;2;10;7;1;6;11;8;4;35;36682
35;36682;3;5;9;12;2;10;7;1;6;11;8;4
3;5;9;12;2;1;7;10;6;11;8;4;35;48414
35;36682;3;5;9;12;2;10;7;1;6;11;8;4
3;5;9;6;2;10;7;1;12;11;8;4;35;39760
35;36682;3;5;9;12;2;10;7;1;6;11;8;4
3;5;9;1;2;10;7;12;6;11;8;4;35;29420
35;29420;3;5;9;1;2;10;7;12;6;11;8;4
3;5;9;1;2;11;7;12;6;10;8;4;35;38952
35;38952;3;5;9;1;2;11;7;12;6;10;8;4
3;7;9;1;2;11;5;12;6;10;8;4;35;58700
35;38952;3;5;9;1;2;11;7;12;6;10;8;4
3;5;9;1;2;11;10;12;6;7;8;4;35;30904
35;30904;3;5;9;1;2;11;10;12;6;7;8;4
3;5;9;1;2;4;10;12;6;7;8;11;35;47156
35;30904;3;5;9;1;2;11;10;12;6;7;8;4
3;5;9;1;2;8;10;12;6;7;11;4;35;32048
35;32048;3;5;9;1;2;8;10;12;6;7;11;4
3;5;9;1;6;8;10;12;2;7;11;4;35;38740
35;38740;3;5;9;1;6;8;10;12;2;7;11;4
3;5;9;1;6;8;10;4;2;7;11;12;35;39930
35;39930;3;5;9;1;6;8;10;4;2;7;11;12
3;2;9;1;6;8;10;4;5;7;11;12;35;55504
35;55504;3;2;9;1;6;8;10;4;5;7;11;12
8;2;9;1;6;3;10;4;5;7;11;12;35;50454
35;50454;8;2;9;1;6;3;10;4;5;7;11;12
8;6;9;1;2;3;10;4;5;7;11;12;35;52516
35;52516;8;6;9;1;2;3;10;4;5;7;11;12
8;11;9;1;2;3;10;4;5;7;6;12;35;41170
36;41170;8;11;9;1;2;3;10;4;5;7;6;12
8;11;9;1;2;12;10;4;5;7;6;3;36;36520
36;36520;8;11;9;1;2;12;10;4;5;7;6;3
8;11;9;1;7;12;10;4;5;2;6;3;36;35948
36;35948;8;11;9;1;7;12;10;4;5;2;6;3
8;2;9;1;7;12;10;4;5;11;6;3;36;55386
36;35948;8;11;9;1;7;12;10;4;5;2;6;3
8;5;9;1;7;12;10;4;11;2;6;3;36;44848
36;35948;8;11;9;1;7;12;10;4;5;2;6;3
8;11;9;1;7;12;10;6;5;2;4;3;36;42078
36;35948;8;11;9;1;7;12;10;4;5;2;6;3
12;11;9;1;7;8;10;4;5;2;6;3;36;34496
36;34496;12;11;9;1;7;8;10;4;5;2;6;3
12;11;9;1;7;8;6;4;5;2;10;3;36;30360
36;30360;12;11;9;1;7;8;6;4;5;2;10;3
12;11;9;1;7;3;6;4;5;2;10;8;36;37556
36;30360;12;11;9;1;7;8;6;4;5;2;10;3
12;5;9;1;7;8;6;4;11;2;10;3;36;46368
36;30360;12;11;9;1;7;8;6;4;5;2;10;3
12;11;9;10;7;8;6;4;5;2;1;3;36;32440
36;32440;12;11;9;10;7;8;6;4;5;2;1;3
12;11;9;10;4;8;6;7;5;2;1;3;36;35544
36;35544;12;11;9;10;4;8;6;7;5;2;1;3
12;2;9;10;4;8;6;7;5;11;1;3;36;53458
36;53458;12;2;9;10;4;8;6;7;5;11;1;3
12;2;9;10;11;8;6;7;5;4;1;3;36;43334
36;43334;12;2;9;10;11;8;6;7;5;4;1;3
12;9;2;10;11;8;6;7;5;4;1;3;36;37750
36;37750;12;9;2;10;11;8;6;7;5;4;1;3
12;9;8;10;11;2;6;7;5;4;1;3;36;38708
36;38708;12;9;8;10;11;2;6;7;5;4;1;3
12;9;8;10;11;1;6;7;5;4;2;3;36;48188
36;38708;12;9;8;10;11;2;6;7;5;4;1;3
12;9;8;10;11;5;6;7;2;4;1;3;36;44590
36;38708;12;9;8;10;11;2;6;7;5;4;1;3
12;9;8;10;11;2;6;7;3;4;1;5;36;43712
36;38708;12;9;8;10;11;2;6;7;5;4;1;3
12;10;8;9;11;2;6;7;5;4;1;3;36;47394
36;47394;12;10;8;9;11;2;6;7;5;4;1;3
12;1;8;9;11;2;6;7;5;4;10;3;36;45112
37;45112;12;1;8;9;11;2;6;7;5;4;10;3
12;1;7;9;11;2;6;8;5;4;10;3;37;45232
37;45232;12;1;7;9;11;2;6;8;5;4;10;3
2;1;7;9;11;12;6;8;5;4;10;3;37;50166
37;45232;12;1;7;9;11;2;6;8;5;4;10;3
12;1;3;9;11;2;6;8;5;4;10;7;37;47110
37;45232;12;1;7;9;11;2;6;8;5;4;10;3
12;1;7;9;11;10;6;8;5;4;2;3;37;46032
37;46032;12;1;7;9;11;10;6;8;5;4;2;3
1;12;7;9;11;10;6;8;5;4;2;3;37;62140
37;46032;12;1;7;9;11;10;6;8;5;4;2;3
12;1;7;9;11;10;6;4;5;8;2;3;37;48178
37;48178;12;1;7;9;11;10;6;4;5;8;2;3
12;1;7;4;11;10;6;9;5;8;2;3;37;50986
37;48178;12;1;7;9;11;10;6;4;5;8;2;3
12;1;7;9;11;10;6;5;4;8;2;3;37;41628
37;41628;12;1;7;9;11;10;6;5;4;8;2;3
12;10;7;9;11;1;6;5;4;8;2;3;37;39964
37;39964;12;10;7;9;11;1;6;5;4;8;2;3
9;10;7;12;11;1;6;5;4;8;2;3;37;37770
37;37770;9;10;7;12;11;1;6;5;4;8;2;3
9;10;7;6;11;1;12;5;4;8;2;3;37;34932
37;34932;9;10;7;6;11;1;12;5;4;8;2;3
5;10;7;6;11;1;12;9;4;8;2;3;37;27804
37;27804;5;10;7;6;11;1;12;9;4;8;2;3
5;10;7;6;11;1;12;4;9;8;2;3;37;27494
37;27494;5;10;7;6;11;1;12;4;9;8;2;3
5;10;7;1;11;6;12;4;9;8;2;3;37;33694
37;27494;5;10;7;6;11;1;12;4;9;8;2;3
5;10;7;6;11;2;12;4;9;8;1;3;37;34710
37;27494;5;10;7;6;11;1;12;4;9;8;2;3
5;10;7;6;11;1;12;4;9;3;2;8;37;23846
37;23846;5;10;7;6;11;1;12;4;9;3;2;8
5;12;7;6;11;1;10;4;9;3;2;8;37;47022
37;23846;5;10;7;6;11;1;12;4;9;3;2;8
5;10;7;4;11;1;12;6;9;3;2;8;37;41372
37;23846;5;10;7;6;11;1;12;4;9;3;2;8
5;9;7;6;11;1;12;4;10;3;2;8;37;45956
37;23846;5;10;7;6;11;1;12;4;9;3;2;8
5;10;2;6;11;1;12;4;9;3;7;8;37;25142
38;25142;5;10;2;6;11;1;12;4;9;3;7;8
5;10;2;12;11;1;6;4;9;3;7;8;38;26838
38;26838;5;10;2;12;11;1;6;4;9;3;7;8
5;10;2;12;11;1;6;3;9;4;7;8;38;26130
38;26130;5;10;2;12;11;1;6;3;9;4;7;8
5;10;2;11;12;1;6;3;9;4;7;8;38;28970
38;28970;5;10;2;11;12;1;6;3;9;4;7;8
11;10;2;5;12;1;6;3;9;4;7;8;38;33482
38;28970;5;10;2;11;12;1;6;3;9;4;7;8
5;10;2;11;12;1;6;3;7;4;9;8;38;28830
38;28830;5;10;2;11;12;1;6;3;7;4;9;8
5;6;2;11;12;1;10;3;7;4;9;8;38;46422
38;46422;5;6;2;11;12;1;10;3;7;4;9;8
5;6;2;11;10;1;12;3;7;4;9;8;38;40846
38;40846;5;6;2;11;10;1;12;3;7;4;9;8
6;5;2;11;10;1;12;3;7;4;9;8;38;40956
38;40956;6;5;2;11;10;1;12;3;7;4;9;8
6;5;4;11;10;1;12;3;7;2;9;8;38;53716
38;40956;6;5;2;11;10;1;12;3;7;4;9;8
6;5;2;7;10;1;12;3;11;4;9;8;38;45678
38;40956;6;5;2;11;10;1;12;3;7;4;9;8
6;5;2;11;7;1;12;3;10;4;9;8;38;46266
38;40956;6;5;2;11;10;1;12;3;7;4;9;8
6;5;2;7;10;1;12;3;11;4;9;8;38;45678
38;45678;6;5;2;7;10;1;12;3;11;4;9;8
6;5;3;7;10;1;12;2;11;4;9;8;38;50550
38;50550;6;5;3;7;10;1;12;2;11;4;9;8
6;5;3;7;10;1;12;4;11;2;9;8;38;51698
38;50550;6;5;3;7;10;1;12;2;11;4;9;8
7;5;3;6;10;1;12;2;11;4;9;8;38;35452
38;35452;7;5;3;6;10;1;12;2;11;4;9;8
7;11;3;6;10;1;12;2;5;4;9;8;38;44516
38;44516;7;11;3;6;10;1;12;2;5;4;9;8
2;11;3;6;10;1;12;7;5;4;9;8;38;51678
38;44516;7;11;3;6;10;1;12;2;5;4;9;8
7;11;9;6;10;1;12;2;5;4;3;8;38;37452
38;37452;7;11;9;6;10;1;12;2;5;4;3;8
7;11;9;4;10;1;12;2;5;6;3;8;38;40678
38;40678;7;11;9;4;10;1;12;2;5;6;3;8
7;11;6;4;10;1;12;2;5;9;3;8;38;37456
39;37456;7;11;6;4;10;1;12;2;5;9;3;8
7;11;6;5;10;1;12;2;4;9;3;8;39;36142
39;36142;7;11;6;5;10;1;12;2;4;9;3;8
9;11;6;5;10;1;12;2;4;7;3;8;39;41672
39;36142;7;11;6;5;10;1;12;2;4;9;3;8
7;3;6;5;10;1;12;2;4;9;11;8;39;40636
39;40636;7;3;6;5;10;1;12;2;4;9;11;8
7;3;6;1;10;5;12;2;4;9;11;8;39;33210
39;33210;7;3;6;1;10;5;12;2;4;9;11;8
7;3;6;1;10;5;12;8;4;9;11;2;39;34176
39;34176;7;3;6;1;10;5;12;8;4;9;11;2
7;3;6;1;5;10;12;8;4;9;11;2;39;42546
39;34176;7;3;6;1;10;5;12;8;4;9;11;2
7;3;6;8;10;5;12;1;4;9;11;2;39;44844
39;34176;7;3;6;1;10;5;12;8;4;9;11;2
4;3;6;1;10;5;12;8;7;9;11;2;39;28928
39;28928;4;3;6;1;10;5;12;8;7;9;11;2
11;3;6;1;10;5;12;8;7;9;4;2;39;36860
39;28928;4;3;6;1;10;5;12;8;7;9;11;2
4;3;9;1;10;5;12;8;7;6;11;2;39;32838
39;28928;4;3;6;1;10;5;12;8;7;9;11;2
4;1;6;3;10;5;12;8;7;9;11;2;39;38222
39;28928;4;3;6;1;10;5;12;8;7;9;11;2
3;4;6;1;10;5;12;8;7;9;11;2;39;47642
39;28928;4;3;6;1;10;5;12;8;7;9;11;2
4;3;2;1;10;5;12;8;7;9;11;6;39;30450
39;30450;4;3;2;1;10;5;12;8;7;9;11;6
4;3;2;1;10;5;12;8;7;9;6;11;39;32844
39;32844;4;3;2;1;10;5;12;8;7;9;6;11
4;3;2;9;10;5;12;8;7;1;6;11;39;31948
39;31948;4;3;2;9;10;5;12;8;7;1;6;11
4;8;2;9;10;5;12;3;7;1;6;11;39;42392
39;31948;4;3;2;9;10;5;12;8;7;1;6;11
4;3;2;9;10;7;12;8;5;1;6;11;39;38540
39;31948;4;3;2;9;10;5;12;8;7;1;6;11
4;3;2;9;10;5;12;8;7;11;6;1;39;28300
39;28300;4;3;2;9;10;5;12;8;7;11;6;1
4;3;2;12;10;5;9;8;7;11;6;1;39;30456
39;28300;4;3;2;9;10;5;12;8;7;11;6;1
6;3;2;9;10;5;12;8;7;11;4;1;39;40102
40;28300;4;3;2;9;10;5;12;8;7;11;6;1
4;3;2;9;10;1;12;8;7;11;6;5;40;33018
40;33018;4;3;2;9;10;1;12;8;7;11;6;5
4;3;2;9;5;1;12;8;7;11;6;10;40;41698
40;41698;4;3;2;9;5;1;12;8;7;11;6;10
4;3;2;9;5;1;8;12;7;11;6;10;40;43114
40;43114;4;3;2;9;5;1;8;12;7;11;6;10
4;3;2;9;5;10;8;12;7;11;6;1;40;42574
40;42574;4;3;2;9;5;10;8;12;7;11;6;1
4;3;2;9;5;7;8;12;10;11;6;1;40;39610
40;39610;4;3;2;9;5;7;8;12;10;11;6;1
11;3;2;9;5;7;8;12;10;4;6;1;40;50338
40;39610;4;3;2;9;5;7;8;12;10;11;6;1
11;3;2;9;5;7;8;12;10;4;6;1;40;50338
40;39610;4;3;2;9;5;7;8;12;10;11;6;1
4;3;2;9;7;5;8;12;10;11;6;1;40;27130
40;27130;4;3;2;9;7;5;8;12;10;11;6;1
4;3;2;10;7;5;8;12;9;11;6;1;40;26828
40;26828;4;3;2;10;7;5;8;12;9;11;6;1
4;3;2;10;7;5;12;8;9;11;6;1;40;25412
40;25412;4;3;2;10;7;5;12;8;9;11;6;1
4;3;2;10;7;5;12;9;8;11;6;1;40;29536
40;25412;4;3;2;10;7;5;12;8;9;11;6;1
4;6;2;10;7;5;12;8;9;11;3;1;40;35094
40;35094;4;6;2;10;7;5;12;8;9;11;3;1
4;6;3;10;7;5;12;8;9;11;2;1;40;33862
40;33862;4;6;3;10;7;5;12;8;9;11;2;1
4;6;9;10;7;5;12;8;3;11;2;1;40;33990
40;33990;4;6;9;10;7;5;12;8;3;11;2;1
4;6;9;10;7;5;3;8;12;11;2;1;40;33848
40;33848;4;6;9;10;7;5;3;8;12;11;2;1
4;6;9;10;7;5;3;2;12;11;8;1;40;48400
40;33848;4;6;9;10;7;5;3;8;12;11;2;1
4;6;9;10;7;5;3;2;12;11;8;1;40;48400
40;33848;4;6;9;10;7;5;3;8;12;11;2;1
5;6;9;10;7;4;3;8;12;11;2;1;40;29856
40;29856;5;6;9;10;7;4;3;8;12;11;2;1
5;6;9;1;7;4;3;8;12;11;2;10;40;33610
40;29856;5;6;9;10;7;4;3;8;12;11;2;1
5;6;9;12;7;4;3;8;10;11;2;1;40;33006
41;33006;5;6;9;12;7;4;3;8;10;11;2;1
12;6;9;5;7;4;3;8;10;11;2;1;41;29498
41;29498;12;6;9;5;7;4;3;8;10;11;2;1
12;6;9;5;7;4;3;1;10;11;2;8;41;34276
41;29498;12;6;9;5;7;4;3;8;10;11;2;1
12;6;9;5;7;4;10;8;3;11;2;1;41;30866
41;30866;12;6;9;5;7;4;10;8;3;11;2;1
12;6;9;5;11;4;10;8;3;7;2;1;41;39550
41;39550;12;6;9;5;11;4;10;8;3;7;2;1
12;6;1;5;11;4;10;8;3;7;2;9;41;39950
41;39950;12;6;1;5;11;4;10;8;3;7;2;9
12;6;7;5;11;4;10;8;3;1;2;9;41;33894
41;33894;12;6;7;5;11;4;10;8;3;1;2;9
12;6;1;5;11;4;10;8;3;7;2;9;41;39950
41;33894;12;6;7;5;11;4;10;8;3;1;2;9
12;6;8;5;11;4;10;7;3;1;2;9;41;30006
41;30006;12;6;8;5;11;4;10;7;3;1;2;9
12;6;8;5;2;4;10;7;3;1;11;9;41;30452
41;30452;12;6;8;5;2;4;10;7;3;1;11;9
10;6;8;5;2;4;12;7;3;1;11;9;41;34156
41;34156;10;6;8;5;2;4;12;7;3;1;11;9
10;6;1;5;2;4;12;7;3;8;11;9;41;44286
41;34156;10;6;8;5;2;4;12;7;3;1;11;9
10;6;8;5;2;4;12;11;3;1;7;9;41;39316
41;34156;10;6;8;5;2;4;12;7;3;1;11;9
6;10;8;5;2;4;12;7;3;1;11;9;41;44764
41;34156;10;6;8;5;2;4;12;7;3;1;11;9
10;6;8;5;2;11;12;7;3;1;4;9;41;30196
41;30196;10;6;8;5;2;11;12;7;3;1;4;9
10;6;7;5;2;11;12;8;3;1;4;9;41;32740
41;32740;10;6;7;5;2;11;12;8;3;1;4;9
3;6;7;5;2;11;12;8;10;1;4;9;41;45236
41;32740;10;6;7;5;2;11;12;8;3;1;4;9
10;6;7;5;2;9;12;8;3;1;4;11;41;37016
41;37016;10;6;7;5;2;9;12;8;3;1;4;11
10;6;5;7;2;9;12;8;3;1;4;11;41;37186
41;37186;10;6;5;7;2;9;12;8;3;1;4;11
10;11;5;7;2;9;12;8;3;1;4;6;41;42166
41;37186;10;6;5;7;2;9;12;8;3;1;4;11
10;6;5;7;2;1;12;8;3;9;4;11;41;44542
42;44542;10;6;5;7;2;1;12;8;3;9;4;11
10;6;5;7;3;1;12;8;2;9;4;11;42;46780
42;46780;10;6;5;7;3;1;12;8;2;9;4;11
10;6;5;7;3;1;9;8;2;12;4;11;42;52138
42;46780;10;6;5;7;3;1;12;8;2;9;4;11
10;6;9;7;3;1;12;8;2;5;4;11;42;40588
42;40588;10;6;9;7;3;1;12;8;2;5;4;11
10;6;9;7;3;8;12;1;2;5;4;11;42;44560
42;44560;10;6;9;7;3;8;12;1;2;5;4;11
10;6;9;7;3;8;4;1;2;5;12;11;42;44826
42;44826;10;6;9;7;3;8;4;1;2;5;12;11
10;6;9;7;3;8;5;1;2;4;12;11;42;45180
42;45180;10;6;9;7;3;8;5;1;2;4;12;11
10;7;9;6;3;8;5;1;2;4;12;11;42;44346
42;44346;10;7;9;6;3;8;5;1;2;4;12;11
10;7;1;6;3;8;5;9;2;4;12;11;42;44634
42;44634;10;7;1;6;3;8;5;9;2;4;12;11
10;7;1;6;3;8;5;11;2;4;12;9;42;47236
42;47236;10;7;1;6;3;8;5;11;2;4;12;9
10;7;1;6;3;8;12;11;2;4;5;9;42;52240
42;52240;10;7;1;6;3;8;12;11;2;4;5;9
10;7;1;6;3;2;12;11;8;4;5;9;42;39374
42;39374;10;7;1;6;3;2;12;11;8;4;5;9
12;7;1;6;3;2;10;11;8;4;5;9;42;40810
42;40810;12;7;1;6;3;2;10;11;8;4;5;9
5;7;1;6;3;2;10;11;8;4;12;9;42;34110
42;34110;5;7;1;6;3;2;10;11;8;4;12;9
5;7;1;6;3;2;10;11;8;12;4;9;42;21894
42;21894;5;7;1;6;3;2;10;11;8;12;4;9
5;12;1;6;3;2;10;11;8;7;4;9;42;43174
42;43174;5;12;1;6;3;2;10;11;8;7;4;9
5;12;1;6;3;2;10;9;8;7;4;11;42;41752
42;41752;5;12;1;6;3;2;10;9;8;7;4;11
5;12;1;6;2;3;10;9;8;7;4;11;42;53360
42;41752;5;12;1;6;3;2;10;9;8;7;4;11
5;3;1;6;12;2;10;9;8;7;4;11;42;42060
42;42060;5;3;1;6;12;2;10;9;8;7;4;11
5;7;1;6;12;2;10;9;8;3;4;11;42;39972
42;39972;5;7;1;6;12;2;10;9;8;3;4;11
11;7;1;6;12;2;10;9;8;3;4;5;42;37704
43;37704;11;7;1;6;12;2;10;9;8;3;4;5
11;6;1;7;12;2;10;9;8;3;4;5;43;35128
43;35128;11;6;1;7;12;2;10;9;8;3;4;5
11;6;1;7;8;2;10;9;12;3;4;5;43;37396
43;35128;11;6;1;7;12;2;10;9;8;3;4;5
11;6;1;7;10;2;12;9;8;3;4;5;43;43656
43;35128;11;6;1;7;12;2;10;9;8;3;4;5
11;6;1;7;12;2;10;3;8;9;4;5;43;39212
43;35128;11;6;1;7;12;2;10;9;8;3;4;5
10;6;1;7;12;2;11;9;8;3;4;5;43;49554
43;35128;11;6;1;7;12;2;10;9;8;3;4;5
11;6;1;7;12;3;10;9;8;2;4;5;43;41360
43;41360;11;6;1;7;12;3;10;9;8;2;4;5
11;6;1;5;12;3;10;9;8;2;4;7;43;34574
43;34574;11;6;1;5;12;3;10;9;8;2;4;7
11;6;1;5;12;3;10;4;8;2;9;7;43;33110
43;33110;11;6;1;5;12;3;10;4;8;2;9;7
11;6;1;4;12;3;10;5;8;2;9;7;43;47624
43;33110;11;6;1;5;12;3;10;4;8;2;9;7
11;6;1;5;12;3;7;4;8;2;9;10;43;33730
43;33730;11;6;1;5;12;3;7;4;8;2;9;10
9;6;1;5;12;3;7;4;8;2;11;10;43;44104
43;33730;11;6;1;5;12;3;7;4;8;2;9;10
11;6;5;1;12;3;7;4;8;2;9;10;43;36732
43;33730;11;6;1;5;12;3;7;4;8;2;9;10
11;10;1;5;12;3;7;4;8;2;9;6;43;41030
43;41030;11;10;1;5;12;3;7;4;8;2;9;6
11;10;1;5;12;3;7;4;8;6;9;2;43;36614
43;36614;11;10;1;5;12;3;7;4;8;6;9;2
11;10;1;5;12;3;7;4;6;8;9;2;43;43184
43;36614;11;10;1;5;12;3;7;4;8;6;9;2
3;10;1;5;12;11;7;4;8;6;9;2;43;40736
43;40736;3;10;1;5;12;11;7;4;8;6;9;2
3;10;1;4;12;11;7;5;8;6;9;2;43;52282
43;40736;3;10;1;5;12;11;7;4;8;6;9;2
1;10;3;5;12;11;7;4;8;6;9;2;43;40210
43;40210;1;10;3;5;12;11;7;4;8;6;9;2
9;10;3;5;12;11;7;4;8;6;1;2;43;43840
43;43840;9;10;3;5;12;11;7;4;8;6;1;2
11;10;3;5;12;9;7;4;8;6;1;2;43;39066
44;39066;11;10;3;5;12;9;7;4;8;6;1;2
11;10;3;5;12;9;7;4;8;6;2;1;44;42654
44;42654;11;10;3;5;12;9;7;4;8;6;2;1
11;10;3;5;12;9;7;8;4;6;2;1;44;49842
44;49842;11;10;3;5;12;9;7;8;4;6;2;1
4;10;3;5;12;9;7;8;11;6;2;1;44;57588
44;49842;11;10;3;5;12;9;7;8;4;6;2;1
11;10;1;5;12;9;7;8;4;6;2;3;44;47960
44;47960;11;10;1;5;12;9;7;8;4;6;2;3
11;10;1;5;12;9;7;8;4;3;2;6;44;50072
44;47960;11;10;1;5;12;9;7;8;4;6;2;3
11;10;6;5;12;9;7;8;4;1;2;3;44;45022
44;45022;11;10;6;5;12;9;7;8;4;1;2;3
11;10;6;5;12;9;7;2;4;1;8;3;44;45792
44;45792;11;10;6;5;12;9;7;2;4;1;8;3
11;10;2;5;12;9;7;6;4;1;8;3;44;50852
44;50852;11;10;2;5;12;9;7;6;4;1;8;3
11;10;2;5;12;9;7;1;4;6;8;3;44;53330
44;53330;11;10;2;5;12;9;7;1;4;6;8;3
11;10;2;4;12;9;7;1;5;6;8;3;44;55668
44;53330;11;10;2;5;12;9;7;1;4;6;8;3
11;10;5;2;12;9;7;1;4;6;8;3;44;54690
44;54690;11;10;5;2;12;9;7;1;4;6;8;3
11;9;5;2;12;10;7;1;4;6;8;3;44;49132
44;49132;11;9;5;2;12;10;7;1;4;6;8;3
11;9;5;2;8;10;7;1;4;6;12;3;44;51484
44;49132;11;9;5;2;12;10;7;1;4;6;8;3
11;9;5;2;12;10;7;1;8;6;4;3;44;49060
44;49060;11;9;5;2;12;10;7;1;8;6;4;3
11;8;5;2;12;10;7;1;9;6;4;3;44;35518
44;35518;11;8;5;2;12;10;7;1;9;6;4;3
11;9;5;2;12;10;7;1;8;6;4;3;44;49060
44;35518;11;8;5;2;12;10;7;1;9;6;4;3
11;8;5;12;2;10;7;1;9;6;4;3;44;37958
44;37958;11;8;5;12;2;10;7;1;9;6;4;3
11;8;5;2;12;10;7;1;9;6;4;3;44;35518
44;35518;11;8;5;2;12;10;7;1;9;6;4;3
11;5;8;2;12;10;7;1;9;6;4;3;44;37878
44;35518;11;8;5;2;12;10;7;1;9;6;4;3
