"X1";"X5882852";"X23";"X25";"X8";"X10";"X14";"X26";"X4";"X7";"X11";"X17";"X22";"X6";"X18";"X19";"X24";"X13";"X20";"X12";"X9";"X1.1";"X5";"X2";"X3";"X15";"X21";"X16"
81;6090442;23;20;5;21;12;7;3;26;17;25;1;18;22;6;8;4;19;10;2;15;24;11;14;9;13;16
23;20;5;7;12;21;3;26;17;25;1;18;22;6;8;4;19;10;2;15;24;11;14;9;13;16;81;6117956
81;6117956;23;20;5;7;12;21;3;26;17;25;1;18;22;6;8;4;19;10;2;15;24;11;14;9;13;16
23;20;5;7;12;21;3;26;17;25;1;18;22;6;8;4;14;10;2;15;24;11;19;9;13;16;81;6033309
81;6033309;23;20;5;7;12;21;3;26;17;25;1;18;22;6;8;4;14;10;2;15;24;11;19;9;13;16
23;20;5;7;12;21;3;26;17;25;1;18;14;6;8;4;22;10;2;15;24;11;19;9;13;16;81;6118421
81;6033309;23;20;5;7;12;21;3;26;17;25;1;18;22;6;8;4;14;10;2;15;24;11;19;9;13;16
23;20;5;7;12;21;3;26;17;19;1;18;22;6;8;4;14;10;2;15;24;11;25;9;13;16;81;5931857
81;5931857;23;20;5;7;12;21;3;26;17;19;1;18;22;6;8;4;14;10;2;15;24;11;25;9;13;16
23;20;5;7;12;21;3;26;1;19;17;18;22;6;8;4;14;10;2;15;24;11;25;9;13;16;81;5966793
81;5931857;23;20;5;7;12;21;3;26;17;19;1;18;22;6;8;4;14;10;2;15;24;11;25;9;13;16
23;20;5;7;12;21;3;26;17;19;9;18;22;6;8;4;14;10;2;15;24;11;25;1;13;16;81;5893891
81;5893891;23;20;5;7;12;21;3;26;17;19;9;18;22;6;8;4;14;10;2;15;24;11;25;1;13;16
23;20;5;7;12;21;3;26;17;19;9;18;22;6;8;4;14;10;2;15;24;16;25;1;13;11;81;5878223
81;5878223;23;20;5;7;12;21;3;26;17;19;9;18;22;6;8;4;14;10;2;15;24;16;25;1;13;11
23;20;22;7;12;21;3;26;17;19;9;18;5;6;8;4;14;10;2;15;24;16;25;1;13;11;81;5746809
82;5746809;23;20;22;7;12;21;3;26;17;19;9;18;5;6;8;4;14;10;2;15;24;16;25;1;13;11
23;20;22;7;12;21;25;26;17;19;9;18;5;6;8;4;14;10;2;15;24;16;3;1;13;11;82;5797079
82;5746809;23;20;22;7;12;21;3;26;17;19;9;18;5;6;8;4;14;10;2;15;24;16;25;1;13;11
23;20;22;7;12;21;3;26;17;19;9;18;25;6;8;4;14;10;2;15;24;16;5;1;13;11;82;6007844
82;5746809;23;20;22;7;12;21;3;26;17;19;9;18;5;6;8;4;14;10;2;15;24;16;25;1;13;11
23;20;22;7;12;21;3;26;17;19;9;18;5;10;8;4;14;6;2;15;24;16;25;1;13;11;82;5738257
82;5738257;23;20;22;7;12;21;3;26;17;19;9;18;5;10;8;4;14;6;2;15;24;16;25;1;13;11
23;20;22;7;12;21;3;26;17;19;9;16;5;10;8;4;14;6;2;15;24;18;25;1;13;11;82;5892359
82;5738257;23;20;22;7;12;21;3;26;17;19;9;18;5;10;8;4;14;6;2;15;24;16;25;1;13;11
23;20;22;7;12;21;3;8;17;19;9;18;5;10;26;4;14;6;2;15;24;16;25;1;13;11;82;5746069
82;5746069;23;20;22;7;12;21;3;8;17;19;9;18;5;10;26;4;14;6;2;15;24;16;25;1;13;11
23;20;22;7;12;21;3;8;10;19;9;18;5;17;26;4;14;6;2;15;24;16;25;1;13;11;82;5742830
82;5742830;23;20;22;7;12;21;3;8;10;19;9;18;5;17;26;4;14;6;2;15;24;16;25;1;13;11
23;20;22;7;12;21;3;8;10;19;9;5;18;17;26;4;14;6;2;15;24;16;25;1;13;11;82;5773228
82;5773228;23;20;22;7;12;21;3;8;10;19;9;5;18;17;26;4;14;6;2;15;24;16;25;1;13;11
23;20;22;7;12;21;13;8;10;19;9;5;18;17;26;4;14;6;2;15;24;16;25;1;3;11;82;5772580
82;5772580;23;20;22;7;12;21;13;8;10;19;9;5;18;17;26;4;14;6;2;15;24;16;25;1;3;11
23;20;22;7;12;16;13;8;10;19;9;5;18;17;26;4;14;6;2;15;24;21;25;1;3;11;82;5761008
82;5761008;23;20;22;7;12;16;13;8;10;19;9;5;18;17;26;4;14;6;2;15;24;21;25;1;3;11
23;20;22;7;12;16;13;8;10;19;9;5;18;17;15;4;14;6;2;26;24;21;25;1;3;11;82;5756327
82;5756327;23;20;22;7;12;16;13;8;10;19;9;5;18;17;15;4;14;6;2;26;24;21;25;1;3;11
23;20;22;7;12;11;13;8;10;19;9;5;18;17;15;4;14;6;2;26;24;21;25;1;3;16;82;5762018
82;5762018;23;20;22;7;12;11;13;8;10;19;9;5;18;17;15;4;14;6;2;26;24;21;25;1;3;16
22;20;23;7;12;11;13;8;10;19;9;5;18;17;15;4;14;6;2;26;24;21;25;1;3;16;82;5753213
82;5753213;22;20;23;7;12;11;13;8;10;19;9;5;18;17;15;4;14;6;2;26;24;21;25;1;3;16
22;20;23;9;12;11;13;8;10;19;7;5;18;17;15;4;14;6;2;26;24;21;25;1;3;16;82;5789737
82;5753213;22;20;23;7;12;11;13;8;10;19;9;5;18;17;15;4;14;6;2;26;24;21;25;1;3;16
22;20;23;7;12;11;13;18;10;19;9;5;8;17;15;4;14;6;2;26;24;21;25;1;3;16;82;5725428
82;5725428;22;20;23;7;12;11;13;18;10;19;9;5;8;17;15;4;14;6;2;26;24;21;25;1;3;16
22;20;23;7;15;11;13;18;10;19;9;5;8;17;12;4;14;6;2;26;24;21;25;1;3;16;82;5708451
82;5708451;22;20;23;7;15;11;13;18;10;19;9;5;8;17;12;4;14;6;2;26;24;21;25;1;3;16
22;20;23;7;15;11;13;18;10;19;9;5;26;17;12;4;14;6;2;8;24;21;25;1;3;16;82;5719898
82;5719898;22;20;23;7;15;11;13;18;10;19;9;5;26;17;12;4;14;6;2;8;24;21;25;1;3;16
22;20;23;7;15;11;13;12;10;19;9;5;26;17;18;4;14;6;2;8;24;21;25;1;3;16;82;5780243
82;5780243;22;20;23;7;15;11;13;12;10;19;9;5;26;17;18;4;14;6;2;8;24;21;25;1;3;16
22;20;16;7;15;11;13;12;10;19;9;5;26;17;18;4;14;6;2;8;24;21;25;1;3;23;82;5774396
82;5774396;22;20;16;7;15;11;13;12;10;19;9;5;26;17;18;4;14;6;2;8;24;21;25;1;3;23
22;20;8;7;15;11;13;12;10;19;9;5;26;17;18;4;14;6;2;16;24;21;25;1;3;23;82;5767090
82;5767090;22;20;8;7;15;11;13;12;10;19;9;5;26;17;18;4;14;6;2;16;24;21;25;1;3;23
22;20;8;7;23;11;13;12;10;19;9;5;26;17;18;4;14;6;2;16;24;21;25;1;3;15;82;5800453
83;5800453;22;20;8;7;23;11;13;12;10;19;9;5;26;17;18;4;14;6;2;16;24;21;25;1;3;15
22;20;8;7;23;11;18;12;10;19;9;5;26;17;13;4;14;6;2;16;24;21;25;1;3;15;83;5757667
83;5757667;22;20;8;7;23;11;18;12;10;19;9;5;26;17;13;4;14;6;2;16;24;21;25;1;3;15
22;20;8;7;23;11;18;12;10;19;9;5;26;17;13;1;14;6;2;16;24;21;25;4;3;15;83;5721583
83;5721583;22;20;8;7;23;11;18;12;10;19;9;5;26;17;13;1;14;6;2;16;24;21;25;4;3;15
22;20;8;7;23;11;18;12;10;19;9;5;13;17;26;1;14;6;2;16;24;21;25;4;3;15;83;5715745
83;5715745;22;20;8;7;23;11;18;12;10;19;9;5;13;17;26;1;14;6;2;16;24;21;25;4;3;15
22;20;8;7;23;11;18;12;10;19;13;5;9;17;26;1;14;6;2;16;24;21;25;4;3;15;83;5710700
83;5710700;22;20;8;7;23;11;18;12;10;19;13;5;9;17;26;1;14;6;2;16;24;21;25;4;3;15
22;20;8;7;23;11;18;12;10;19;13;5;9;17;26;1;14;6;2;16;24;21;3;4;25;15;83;5738127
83;5710700;22;20;8;7;23;11;18;12;10;19;13;5;9;17;26;1;14;6;2;16;24;21;25;4;3;15
22;20;8;7;23;16;18;12;10;19;13;5;9;17;26;1;14;6;2;11;24;21;25;4;3;15;83;5707534
83;5707534;22;20;8;7;23;16;18;12;10;19;13;5;9;17;26;1;14;6;2;11;24;21;25;4;3;15
22;14;8;7;23;16;18;12;10;19;13;5;9;17;26;1;20;6;2;11;24;21;25;4;3;15;83;5799739
83;5707534;22;20;8;7;23;16;18;12;10;19;13;5;9;17;26;1;14;6;2;11;24;21;25;4;3;15
22;26;8;7;23;16;18;12;10;19;13;5;9;17;20;1;14;6;2;11;24;21;25;4;3;15;83;5673244
83;5673244;22;26;8;7;23;16;18;12;10;19;13;5;9;17;20;1;14;6;2;11;24;21;25;4;3;15
22;26;8;7;23;16;18;12;10;19;13;5;9;17;20;1;24;6;2;11;14;21;25;4;3;15;83;5882996
83;5882996;22;26;8;7;23;16;18;12;10;19;13;5;9;17;20;1;24;6;2;11;14;21;25;4;3;15
22;26;8;7;23;16;18;12;15;19;13;5;9;17;20;1;24;6;2;11;14;21;25;4;3;10;83;5858834
83;5858834;22;26;8;7;23;16;18;12;15;19;13;5;9;17;20;1;24;6;2;11;14;21;25;4;3;10
22;26;8;7;23;16;18;12;15;19;13;5;9;17;20;6;24;1;2;11;14;21;25;4;3;10;83;5843261
83;5843261;22;26;8;7;23;16;18;12;15;19;13;5;9;17;20;6;24;1;2;11;14;21;25;4;3;10
22;26;8;24;23;16;18;12;15;19;13;5;9;17;20;6;7;1;2;11;14;21;25;4;3;10;83;5821854
83;5821854;22;26;8;24;23;16;18;12;15;19;13;5;9;17;20;6;7;1;2;11;14;21;25;4;3;10
22;11;8;24;23;16;18;12;15;19;13;5;9;17;20;6;7;1;2;26;14;21;25;4;3;10;83;5820064
83;5820064;22;11;8;24;23;16;18;12;15;19;13;5;9;17;20;6;7;1;2;26;14;21;25;4;3;10
22;11;8;24;23;16;18;12;15;19;13;5;14;17;20;6;7;1;2;26;9;21;25;4;3;10;83;5802553
83;5802553;22;11;8;24;23;16;18;12;15;19;13;5;14;17;20;6;7;1;2;26;9;21;25;4;3;10
22;11;8;24;23;16;18;12;15;19;13;5;3;17;20;6;7;1;2;26;9;21;25;4;14;10;83;5801169
83;5801169;22;11;8;24;23;16;18;12;15;19;13;5;3;17;20;6;7;1;2;26;9;21;25;4;14;10
22;11;8;24;23;16;4;12;15;19;13;5;3;17;20;6;7;1;2;26;9;21;25;18;14;10;83;5919126
83;5801169;22;11;8;24;23;16;18;12;15;19;13;5;3;17;20;6;7;1;2;26;9;21;25;4;14;10
22;11;8;24;23;14;18;12;15;19;13;5;3;17;20;6;7;1;2;26;9;21;25;4;16;10;83;5801415
83;5801415;22;11;8;24;23;14;18;12;15;19;13;5;3;17;20;6;7;1;2;26;9;21;25;4;16;10
22;11;8;24;23;14;18;12;15;19;13;5;3;17;20;26;7;1;2;6;9;21;25;4;16;10;83;5789546
83;5789546;22;11;8;24;23;14;18;12;15;19;13;5;3;17;20;26;7;1;2;6;9;21;25;4;16;10
22;11;8;24;23;13;18;12;15;19;14;5;3;17;20;26;7;1;2;6;9;21;25;4;16;10;83;5784477
83;5784477;22;11;8;24;23;13;18;12;15;19;14;5;3;17;20;26;7;1;2;6;9;21;25;4;16;10
22;11;8;24;23;13;18;12;15;19;14;5;3;17;20;7;26;1;2;6;9;21;25;4;16;10;83;5789534
84;5789534;22;11;8;24;23;13;18;12;15;19;14;5;3;17;20;7;26;1;2;6;9;21;25;4;16;10
22;11;8;24;23;13;18;12;9;19;14;5;3;17;20;7;26;1;2;6;15;21;25;4;16;10;84;5707466
84;5707466;22;11;8;24;23;13;18;12;9;19;14;5;3;17;20;7;26;1;2;6;15;21;25;4;16;10
22;11;8;24;23;13;18;12;9;21;14;5;3;17;20;7;26;1;2;6;15;19;25;4;16;10;84;5758446
84;5707466;22;11;8;24;23;13;18;12;9;19;14;5;3;17;20;7;26;1;2;6;15;21;25;4;16;10
22;11;8;24;23;13;18;12;9;19;14;5;3;17;20;7;26;1;2;6;15;16;25;4;21;10;84;5732140
84;5732140;22;11;8;24;23;13;18;12;9;19;14;5;3;17;20;7;26;1;2;6;15;16;25;4;21;10
22;11;8;24;23;13;18;12;9;19;14;5;16;17;20;7;26;1;2;6;15;3;25;4;21;10;84;5795089
84;5732140;22;11;8;24;23;13;18;12;9;19;14;5;3;17;20;7;26;1;2;6;15;16;25;4;21;10
22;11;8;24;23;13;14;12;9;19;18;5;3;17;20;7;26;1;2;6;15;16;25;4;21;10;84;5794720
84;5794720;22;11;8;24;23;13;14;12;9;19;18;5;3;17;20;7;26;1;2;6;15;16;25;4;21;10
22;11;8;24;23;13;14;12;9;19;18;5;21;17;20;7;26;1;2;6;15;16;25;4;3;10;84;5699838
84;5699838;22;11;8;24;23;13;14;12;9;19;18;5;21;17;20;7;26;1;2;6;15;16;25;4;3;10
22;11;15;24;23;13;14;12;9;19;18;5;21;17;20;7;26;1;2;6;8;16;25;4;3;10;84;5706204
84;5699838;22;11;8;24;23;13;14;12;9;19;18;5;21;17;20;7;26;1;2;6;15;16;25;4;3;10
22;11;8;24;23;13;19;12;9;14;18;5;21;17;20;7;26;1;2;6;15;16;25;4;3;10;84;5703406
84;5703406;22;11;8;24;23;13;19;12;9;14;18;5;21;17;20;7;26;1;2;6;15;16;25;4;3;10
22;11;8;24;23;13;19;12;9;14;18;5;21;17;20;7;26;1;2;6;15;25;16;4;3;10;84;5702455
84;5702455;22;11;8;24;23;13;19;12;9;14;18;5;21;17;20;7;26;1;2;6;15;25;16;4;3;10
22;11;8;24;23;13;19;12;9;14;18;4;21;17;20;7;26;1;2;6;15;25;16;5;3;10;84;5877129
84;5702455;22;11;8;24;23;13;19;12;9;14;18;5;21;17;20;7;26;1;2;6;15;25;16;4;3;10
22;11;8;24;2;13;19;12;9;14;18;5;21;17;20;7;26;1;23;6;15;25;16;4;3;10;84;5705561
84;5705561;22;11;8;24;2;13;19;12;9;14;18;5;21;17;20;7;26;1;23;6;15;25;16;4;3;10
22;11;8;7;2;13;19;12;9;14;18;5;21;17;20;24;26;1;23;6;15;25;16;4;3;10;84;5687558
84;5687558;22;11;8;7;2;13;19;12;9;14;18;5;21;17;20;24;26;1;23;6;15;25;16;4;3;10
22;11;8;7;2;13;19;12;9;14;18;3;21;17;20;24;26;1;23;6;15;25;16;4;5;10;84;5942549
84;5687558;22;11;8;7;2;13;19;12;9;14;18;5;21;17;20;24;26;1;23;6;15;25;16;4;3;10
22;11;8;7;2;13;19;12;9;14;1;5;21;17;20;24;26;18;23;6;15;25;16;4;3;10;84;5650337
84;5650337;22;11;8;7;2;13;19;12;9;14;1;5;21;17;20;24;26;18;23;6;15;25;16;4;3;10
22;11;8;7;2;13;19;12;9;14;1;5;21;10;20;24;26;18;23;6;15;25;16;4;3;17;84;5649610
84;5649610;22;11;8;7;2;13;19;12;9;14;1;5;21;10;20;24;26;18;23;6;15;25;16;4;3;17
22;11;8;7;2;13;19;12;9;14;1;5;21;10;20;26;24;18;23;6;15;25;16;4;3;17;84;5653627
84;5653627;22;11;8;7;2;13;19;12;9;14;1;5;21;10;20;26;24;18;23;6;15;25;16;4;3;17
22;11;12;7;2;13;19;8;9;14;1;5;21;10;20;26;24;18;23;6;15;25;16;4;3;17;84;5719331
84;5653627;22;11;8;7;2;13;19;12;9;14;1;5;21;10;20;26;24;18;23;6;15;25;16;4;3;17
22;11;8;7;18;13;19;12;9;14;1;5;21;10;20;26;24;2;23;6;15;25;16;4;3;17;84;5781171
84;5653627;22;11;8;7;2;13;19;12;9;14;1;5;21;10;20;26;24;18;23;6;15;25;16;4;3;17
22;11;8;7;2;13;19;12;9;14;1;5;21;10;20;26;24;18;23;17;15;25;16;4;3;6;84;5639070
84;5639070;22;11;8;7;2;13;19;12;9;14;1;5;21;10;20;26;24;18;23;17;15;25;16;4;3;6
22;13;8;7;2;11;19;12;9;14;1;5;21;10;20;26;24;18;23;17;15;25;16;4;3;6;84;5660286
85;5639070;22;11;8;7;2;13;19;12;9;14;1;5;21;10;20;26;24;18;23;17;15;25;16;4;3;6
22;11;8;7;2;13;18;12;9;14;1;5;21;10;20;26;24;19;23;17;15;25;16;4;3;6;85;5611703
85;5611703;22;11;8;7;2;13;18;12;9;14;1;5;21;10;20;26;24;19;23;17;15;25;16;4;3;6
5;11;8;7;2;13;18;12;9;14;1;22;21;10;20;26;24;19;23;17;15;25;16;4;3;6;85;5742292
85;5611703;22;11;8;7;2;13;18;12;9;14;1;5;21;10;20;26;24;19;23;17;15;25;16;4;3;6
22;11;8;7;2;13;6;12;9;14;1;5;21;10;20;26;24;19;23;17;15;25;16;4;3;18;85;5612309
85;5612309;22;11;8;7;2;13;6;12;9;14;1;5;21;10;20;26;24;19;23;17;15;25;16;4;3;18
22;13;8;7;2;11;6;12;9;14;1;5;21;10;20;26;24;19;23;17;15;25;16;4;3;18;85;5638918
85;5638918;22;13;8;7;2;11;6;12;9;14;1;5;21;10;20;26;24;19;23;17;15;25;16;4;3;18
22;13;8;7;2;11;6;12;9;20;1;5;21;10;14;26;24;19;23;17;15;25;16;4;3;18;85;5787435
85;5638918;22;13;8;7;2;11;6;12;9;14;1;5;21;10;20;26;24;19;23;17;15;25;16;4;3;18
22;14;8;7;2;11;6;12;9;13;1;5;21;10;20;26;24;19;23;17;15;25;16;4;3;18;85;5775940
85;5638918;22;13;8;7;2;11;6;12;9;14;1;5;21;10;20;26;24;19;23;17;15;25;16;4;3;18
22;13;8;7;2;11;6;12;9;1;14;5;21;10;20;26;24;19;23;17;15;25;16;4;3;18;85;5685377
85;5685377;22;13;8;7;2;11;6;12;9;1;14;5;21;10;20;26;24;19;23;17;15;25;16;4;3;18
22;18;8;7;2;11;6;12;9;1;14;5;21;10;20;26;24;19;23;17;15;25;16;4;3;13;85;5784283
85;5685377;22;13;8;7;2;11;6;12;9;1;14;5;21;10;20;26;24;19;23;17;15;25;16;4;3;18
22;4;8;7;2;11;6;12;9;1;14;5;21;10;20;26;24;19;23;17;15;25;16;13;3;18;85;5722578
85;5722578;22;4;8;7;2;11;6;12;9;1;14;5;21;10;20;26;24;19;23;17;15;25;16;13;3;18
22;4;8;7;2;11;6;12;9;1;14;5;21;17;20;26;24;19;23;10;15;25;16;13;3;18;85;5723125
85;5723125;22;4;8;7;2;11;6;12;9;1;14;5;21;17;20;26;24;19;23;10;15;25;16;13;3;18
22;4;8;7;25;11;6;12;9;1;14;5;21;17;20;26;24;19;23;10;15;2;16;13;3;18;85;5728390
85;5728390;22;4;8;7;25;11;6;12;9;1;14;5;21;17;20;26;24;19;23;10;15;2;16;13;3;18
22;4;8;7;2;11;6;12;9;1;14;5;21;17;20;26;24;19;23;10;15;25;16;13;3;18;85;5723125
85;5723125;22;4;8;7;2;11;6;12;9;1;14;5;21;17;20;26;24;19;23;10;15;25;16;13;3;18
22;4;21;7;2;11;6;12;9;1;14;5;8;17;20;26;24;19;23;10;15;25;16;13;3;18;85;5730473
85;5730473;22;4;21;7;2;11;6;12;9;1;14;5;8;17;20;26;24;19;23;10;15;25;16;13;3;18
22;4;21;7;2;11;6;12;9;1;14;5;8;17;20;16;24;19;23;10;15;25;26;13;3;18;85;5755797
85;5755797;22;4;21;7;2;11;6;12;9;1;14;5;8;17;20;16;24;19;23;10;15;25;26;13;3;18
22;4;21;7;1;11;6;12;9;2;14;5;8;17;20;16;24;19;23;10;15;25;26;13;3;18;85;5775625
85;5775625;22;4;21;7;1;11;6;12;9;2;14;5;8;17;20;16;24;19;23;10;15;25;26;13;3;18
22;4;21;7;1;11;6;12;9;13;14;5;8;17;20;16;24;19;23;10;15;25;26;2;3;18;85;5759153
85;5759153;22;4;21;7;1;11;6;12;9;13;14;5;8;17;20;16;24;19;23;10;15;25;26;2;3;18
22;4;21;7;1;11;6;12;9;13;15;5;8;17;20;16;24;19;23;10;14;25;26;2;3;18;85;5956583
85;5956583;22;4;21;7;1;11;6;12;9;13;15;5;8;17;20;16;24;19;23;10;14;25;26;2;3;18
22;4;21;7;11;1;6;12;9;13;15;5;8;17;20;16;24;19;23;10;14;25;26;2;3;18;85;5937013
85;5937013;22;4;21;7;11;1;6;12;9;13;15;5;8;17;20;16;24;19;23;10;14;25;26;2;3;18
22;4;21;7;11;1;6;12;9;13;15;5;8;17;20;18;24;19;23;10;14;25;26;2;3;16;85;5918240
85;5918240;22;4;21;7;11;1;6;12;9;13;15;5;8;17;20;18;24;19;23;10;14;25;26;2;3;16
22;4;21;7;11;1;6;12;9;13;15;17;8;5;20;18;24;19;23;10;14;25;26;2;3;16;85;5936293
86;5936293;22;4;21;7;11;1;6;12;9;13;15;17;8;5;20;18;24;19;23;10;14;25;26;2;3;16
22;4;21;7;11;1;6;12;8;13;15;17;9;5;20;18;24;19;23;10;14;25;26;2;3;16;86;5981230
86;5981230;22;4;21;7;11;1;6;12;8;13;15;17;9;5;20;18;24;19;23;10;14;25;26;2;3;16
22;4;21;7;11;1;24;12;8;13;15;17;9;5;20;18;6;19;23;10;14;25;26;2;3;16;86;5979095
86;5979095;22;4;21;7;11;1;24;12;8;13;15;17;9;5;20;18;6;19;23;10;14;25;26;2;3;16
22;4;21;7;25;1;24;12;8;13;15;17;9;5;20;18;6;19;23;10;14;11;26;2;3;16;86;5984639
86;5984639;22;4;21;7;25;1;24;12;8;13;15;17;9;5;20;18;6;19;23;10;14;11;26;2;3;16
9;4;21;7;25;1;24;12;8;13;15;17;22;5;20;18;6;19;23;10;14;11;26;2;3;16;86;6044993
86;5984639;22;4;21;7;25;1;24;12;8;13;15;17;9;5;20;18;6;19;23;10;14;11;26;2;3;16
22;4;21;7;25;1;24;12;8;13;17;15;9;5;20;18;6;19;23;10;14;11;26;2;3;16;86;5978435
86;5978435;22;4;21;7;25;1;24;12;8;13;17;15;9;5;20;18;6;19;23;10;14;11;26;2;3;16
22;4;21;7;14;1;24;12;8;13;17;15;9;5;20;18;6;19;23;10;25;11;26;2;3;16;86;5890429
86;5890429;22;4;21;7;14;1;24;12;8;13;17;15;9;5;20;18;6;19;23;10;25;11;26;2;3;16
22;4;21;23;14;1;24;12;8;13;17;15;9;5;20;18;6;19;7;10;25;11;26;2;3;16;86;5839821
86;5839821;22;4;21;23;14;1;24;12;8;13;17;15;9;5;20;18;6;19;7;10;25;11;26;2;3;16
22;15;21;23;14;1;24;12;8;13;17;4;9;5;20;18;6;19;7;10;25;11;26;2;3;16;86;5836711
86;5836711;22;15;21;23;14;1;24;12;8;13;17;4;9;5;20;18;6;19;7;10;25;11;26;2;3;16
22;15;21;23;14;1;24;12;8;13;17;4;9;18;20;5;6;19;7;10;25;11;26;2;3;16;86;5783468
86;5783468;22;15;21;23;14;1;24;12;8;13;17;4;9;18;20;5;6;19;7;10;25;11;26;2;3;16
22;15;21;23;14;1;24;26;8;13;17;4;9;18;20;5;6;19;7;10;25;11;12;2;3;16;86;5756072
86;5756072;22;15;21;23;14;1;24;26;8;13;17;4;9;18;20;5;6;19;7;10;25;11;12;2;3;16
22;15;21;23;14;1;24;26;8;13;17;4;9;18;20;5;6;12;7;10;25;11;19;2;3;16;86;5787309
86;5756072;22;15;21;23;14;1;24;26;8;13;17;4;9;18;20;5;6;19;7;10;25;11;12;2;3;16
22;15;21;23;9;1;24;26;8;13;17;4;14;18;20;5;6;19;7;10;25;11;12;2;3;16;86;5806285
86;5806285;22;15;21;23;9;1;24;26;8;13;17;4;14;18;20;5;6;19;7;10;25;11;12;2;3;16
22;15;21;23;9;1;24;26;8;13;17;4;14;18;20;5;2;19;7;10;25;11;12;6;3;16;86;5827102
86;5827102;22;15;21;23;9;1;24;26;8;13;17;4;14;18;20;5;2;19;7;10;25;11;12;6;3;16
22;15;21;23;9;1;24;26;8;13;17;12;14;18;20;5;2;19;7;10;25;11;4;6;3;16;86;5856256
86;5827102;22;15;21;23;9;1;24;26;8;13;17;4;14;18;20;5;2;19;7;10;25;11;12;6;3;16
22;15;21;3;9;1;24;26;8;13;17;4;14;18;20;5;2;19;7;10;25;11;12;6;23;16;86;5786861
86;5786861;22;15;21;3;9;1;24;26;8;13;17;4;14;18;20;5;2;19;7;10;25;11;12;6;23;16
22;15;21;3;9;1;24;26;8;13;17;10;14;18;20;5;2;19;7;4;25;11;12;6;23;16;86;5830145
86;5830145;22;15;21;3;9;1;24;26;8;13;17;10;14;18;20;5;2;19;7;4;25;11;12;6;23;16
22;15;21;3;9;1;24;26;8;13;17;12;14;18;20;5;2;19;7;4;25;11;10;6;23;16;86;5789787
86;5789787;22;15;21;3;9;1;24;26;8;13;17;12;14;18;20;5;2;19;7;4;25;11;10;6;23;16
22;15;21;16;9;1;24;26;8;13;17;12;14;18;20;5;2;19;7;4;25;11;10;6;23;3;86;5840158
86;5789787;22;15;21;3;9;1;24;26;8;13;17;12;14;18;20;5;2;19;7;4;25;11;10;6;23;16
22;15;21;3;9;1;24;26;8;13;12;17;14;18;20;5;2;19;7;4;25;11;10;6;23;16;86;5783531
86;5783531;22;15;21;3;9;1;24;26;8;13;12;17;14;18;20;5;2;19;7;4;25;11;10;6;23;16
22;15;21;4;9;1;24;26;8;13;12;17;14;18;20;5;2;19;7;3;25;11;10;6;23;16;86;5780402
87;5780402;22;15;21;4;9;1;24;26;8;13;12;17;14;18;20;5;2;19;7;3;25;11;10;6;23;16
22;15;21;4;9;1;24;26;8;13;12;17;14;18;20;5;11;19;7;3;25;2;10;6;23;16;87;5753738
87;5753738;22;15;21;4;9;1;24;26;8;13;12;17;14;18;20;5;11;19;7;3;25;2;10;6;23;16
22;15;21;4;9;1;24;26;8;13;12;17;14;2;20;5;11;19;7;3;25;18;10;6;23;16;87;5786204
87;5786204;22;15;21;4;9;1;24;26;8;13;12;17;14;2;20;5;11;19;7;3;25;18;10;6;23;16
22;15;21;4;18;1;24;26;8;13;12;17;14;2;20;5;11;19;7;3;25;9;10;6;23;16;87;5813615
87;5813615;22;15;21;4;18;1;24;26;8;13;12;17;14;2;20;5;11;19;7;3;25;9;10;6;23;16
22;15;3;4;18;1;24;26;8;13;12;17;14;2;20;5;11;19;7;21;25;9;10;6;23;16;87;5799401
87;5799401;22;15;3;4;18;1;24;26;8;13;12;17;14;2;20;5;11;19;7;21;25;9;10;6;23;16
22;15;3;4;18;1;26;24;8;13;12;17;14;2;20;5;11;19;7;21;25;9;10;6;23;16;87;5803215
87;5803215;22;15;3;4;18;1;26;24;8;13;12;17;14;2;20;5;11;19;7;21;25;9;10;6;23;16
22;15;3;4;18;1;26;24;8;13;12;17;14;2;20;5;11;23;7;21;25;9;10;6;19;16;87;5842206
87;5842206;22;15;3;4;18;1;26;24;8;13;12;17;14;2;20;5;11;23;7;21;25;9;10;6;19;16
22;15;3;4;18;1;26;24;8;13;12;17;14;2;20;5;11;19;7;21;25;9;10;6;23;16;87;5803215
87;5803215;22;15;3;4;18;1;26;24;8;13;12;17;14;2;20;5;11;19;7;21;25;9;10;6;23;16
22;15;3;4;18;1;26;24;8;13;12;17;10;2;20;5;11;19;7;21;25;9;14;6;23;16;87;5902992
87;5803215;22;15;3;4;18;1;26;24;8;13;12;17;14;2;20;5;11;19;7;21;25;9;10;6;23;16
22;15;12;4;18;1;26;24;8;13;3;17;14;2;20;5;11;19;7;21;25;9;10;6;23;16;87;5800786
87;5800786;22;15;12;4;18;1;26;24;8;13;3;17;14;2;20;5;11;19;7;21;25;9;10;6;23;16
22;3;12;4;18;1;26;24;8;13;15;17;14;2;20;5;11;19;7;21;25;9;10;6;23;16;87;5803892
87;5803892;22;3;12;4;18;1;26;24;8;13;15;17;14;2;20;5;11;19;7;21;25;9;10;6;23;16
22;3;23;4;18;1;26;24;8;13;15;17;14;2;20;5;11;19;7;21;25;9;10;6;12;16;87;5814046
87;5814046;22;3;23;4;18;1;26;24;8;13;15;17;14;2;20;5;11;19;7;21;25;9;10;6;12;16
